SA3_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
10304,277,238,108,84,95,29,13,839,138,156,107,72,74,15,7,565,160,151,87,68,71,16,3,557,2588,2734,1632,1045,1170,256,63,9490,8,18,6,5,3,0,0,40,3172,3296,1940,1274,1413,308,82,11491,6,21,18,12,13,0,0,65,38,54,54,27,29,4,0,210,18,10,22,14,20,9,3,91,527,730,477,337,355,60,10,2492,9,24,14,10,3,4,0,69,601,842,577,396,421,73,19,2932,3775,4139,2515,1673,1835,387,100,14421
10401,76,79,44,34,32,7,4,281,73,105,57,49,47,7,0,337,105,112,55,49,42,9,0,371,1521,1562,991,713,777,123,26,5707,5,5,6,0,4,0,0,15,1776,1858,1145,844,896,147,31,6711,3,8,11,4,9,6,0,42,34,40,33,27,24,0,0,149,12,25,24,12,20,0,0,96,499,661,475,322,319,35,12,2331,23,25,15,8,7,0,0,71,575,755,548,373,376,49,15,2688,2351,2620,1693,1221,1274,197,40,9399
10402,478,541,348,181,224,75,34,1883,256,307,191,127,154,31,12,1077,309,321,191,106,127,27,4,1083,2424,2714,1787,1155,1285,280,75,9719,15,21,12,4,7,0,0,55,3475,3906,2531,1578,1795,413,126,13814,34,70,50,45,66,34,10,307,64,88,102,56,81,20,3,414,32,74,47,32,45,6,5,240,690,963,712,516,528,92,31,3523,31,40,12,13,9,4,0,110,854,1240,918,659,721,155,44,4596,4330,5142,3446,2236,2516,570,172,18412
10501,61,36,25,3,12,3,0,147,21,21,12,7,7,4,0,75,53,33,16,5,6,0,0,110,752,690,417,239,269,48,14,2431,8,8,4,5,0,0,0,30,903,788,482,264,290,56,12,2799,0,5,3,0,0,0,0,16,5,9,8,0,6,0,0,26,8,5,0,9,0,0,0,22,284,346,180,126,106,13,0,1058,16,13,5,5,0,0,0,39,309,385,198,138,111,13,0,1155,1215,1171,679,405,400,74,12,3952
10502,37,48,19,14,10,0,0,129,22,13,9,6,5,0,0,56,30,26,11,10,10,0,0,87,573,544,341,196,234,27,8,1923,0,0,5,0,0,0,0,13,662,626,382,225,260,25,11,2199,4,3,3,8,5,0,0,18,7,6,4,5,9,0,0,38,5,5,0,6,0,0,0,15,277,344,215,141,125,16,3,1124,11,8,3,5,4,0,0,32,306,370,231,163,141,20,3,1231,968,1002,609,388,400,50,10,3429
10503,433,302,112,70,72,24,8,1022,100,83,57,36,33,8,3,319,183,111,53,34,42,9,4,423,2804,2736,1702,1108,1191,249,61,9869,9,23,9,7,0,0,0,43,3531,3259,1925,1254,1337,296,72,11674,13,14,19,11,14,4,0,77,25,32,31,19,17,5,4,137,18,19,27,13,19,0,0,98,855,1071,688,446,454,64,10,3590,17,20,13,18,4,0,4,69,925,1153,776,510,507,81,19,3970,4453,4416,2702,1764,1845,375,84,15647
10601,142,185,99,73,84,25,14,630,219,186,129,89,70,30,10,737,201,201,93,71,76,32,13,682,4032,4006,2390,1597,1637,401,164,14220,18,30,17,10,8,0,4,85,4610,4612,2729,1837,1880,480,204,16345,9,13,17,10,19,3,3,74,44,67,29,30,34,14,9,224,34,52,37,27,23,3,3,178,1188,1524,897,600,621,127,37,4990,40,35,28,16,4,0,0,122,1308,1686,1014,674,702,147,58,5586,5915,6296,3736,2516,2579,630,262,21935
10602,415,436,209,117,152,72,36,1445,258,275,135,102,116,26,16,945,246,248,122,102,85,42,12,860,3864,3609,2211,1441,1549,482,243,13394,13,16,13,8,0,0,0,57,4800,4590,2689,1768,1912,628,308,16694,23,32,17,17,41,12,3,144,45,86,50,34,51,18,7,295,31,57,34,32,27,10,3,191,805,1175,748,494,555,122,63,3969,14,17,8,13,12,0,0,67,923,1372,861,577,677,161,76,4658,5725,5956,3552,2348,2593,787,386,21357
10603,155,156,112,71,83,33,12,626,160,195,116,97,101,38,20,721,194,203,130,85,109,25,16,760,2125,2459,1553,1086,1212,334,154,8925,10,13,3,10,5,0,0,36,2642,3025,1911,1348,1513,434,199,11061,12,30,19,15,15,13,7,103,40,63,48,41,42,9,3,251,12,30,27,29,38,11,9,146,561,835,567,463,445,91,29,2994,18,19,15,11,15,0,0,78,643,971,687,553,545,121,50,3571,3289,3992,2597,1902,2059,550,249,14629
10604,81,115,71,36,42,12,0,360,59,60,40,20,20,3,0,197,78,79,44,26,25,0,0,252,1098,1280,732,544,613,98,24,4391,7,4,7,3,4,0,0,32,1322,1538,892,631,704,112,25,5229,4,3,3,4,4,0,0,22,14,10,6,10,10,0,0,53,7,12,11,4,0,0,4,33,292,399,238,193,188,22,0,1335,5,18,12,9,9,0,0,50,310,447,272,213,214,22,5,1496,1635,1986,1163,845,925,137,30,6721
10701,361,441,292,205,272,125,68,1773,329,333,184,125,186,78,43,1282,285,295,179,110,148,67,25,1114,2873,2566,1448,979,1105,400,178,9555,4,9,11,8,4,0,0,38,3864,3641,2116,1431,1709,665,322,13756,33,53,49,44,45,44,22,280,84,120,76,54,82,25,14,455,32,53,44,32,39,13,7,213,649,915,571,398,437,109,44,3121,28,27,27,19,14,0,0,118,827,1168,764,543,611,187,89,4189,4686,4813,2879,1976,2328,853,415,17950
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,262,340,221,129,171,91,48,1269,293,335,275,173,215,97,33,1421,390,355,182,131,151,74,35,1314,3626,3632,2087,1401,1706,544,245,13241,19,12,10,0,0,0,0,50,4584,4680,2775,1841,2245,805,356,17298,12,34,21,14,39,20,17,162,70,115,78,56,70,27,11,435,24,57,58,37,51,23,8,254,717,936,674,470,512,128,51,3494,29,31,19,11,13,3,5,107,854,1175,847,593,689,200,91,4457,5440,5852,3625,2433,2935,1003,449,21749
10704,897,991,515,300,388,272,136,3494,561,621,385,243,310,166,90,2380,603,613,379,232,329,127,56,2346,4076,3859,2315,1574,1965,847,391,15019,13,25,9,5,3,0,0,55,6150,6111,3595,2363,2990,1405,670,23289,55,106,80,84,111,61,37,536,73,123,105,80,104,46,34,567,44,85,73,71,77,32,20,388,413,713,511,421,501,210,88,2863,21,24,19,7,10,4,3,86,608,1052,788,663,801,351,185,4443,6759,7168,4381,3026,3794,1759,852,27743
10801,57,49,30,14,11,6,0,167,57,49,35,24,22,5,0,192,33,72,40,29,17,7,0,199,651,783,554,370,422,76,20,2879,3,8,9,3,5,0,0,34,802,953,667,433,486,98,22,3469,3,8,4,10,8,4,0,31,27,29,24,12,9,0,0,98,4,10,13,3,5,0,0,40,215,330,237,197,170,24,11,1179,17,20,11,4,4,4,0,65,262,394,289,225,195,28,7,1408,1065,1343,959,659,682,133,39,4878
10802,82,40,34,21,23,15,0,215,70,89,48,40,35,10,0,291,80,85,58,48,49,4,0,324,1363,1339,929,625,674,135,35,5100,17,16,8,3,5,0,0,53,1610,1567,1081,734,787,159,41,5978,3,20,8,6,10,0,0,53,28,49,31,24,26,3,0,176,8,21,16,9,25,3,0,85,577,703,468,341,366,54,18,2514,35,31,32,19,16,5,0,132,655,832,549,396,444,62,21,2957,2269,2406,1629,1131,1232,223,62,8934
10803,6,7,0,0,0,0,0,8,0,5,0,0,0,0,0,3,6,6,0,0,0,0,0,18,10,8,0,5,0,0,0,25,0,0,0,0,0,0,0,0,19,27,6,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,12,19,30,9,3,0,0,0,64
10804,188,247,133,99,133,21,13,838,225,256,183,103,145,31,13,963,249,259,175,104,117,25,7,949,2189,2612,1710,1147,1426,313,116,9523,10,5,10,12,8,0,0,42,2864,3388,2215,1463,1829,402,151,12308,20,17,15,19,28,8,9,108,53,80,52,53,50,8,6,303,26,49,26,24,40,7,4,174,613,825,651,467,522,100,33,3210,23,33,14,11,3,0,0,96,739,1000,756,579,645,125,40,3889,3601,4391,2972,2044,2473,525,193,16201
10805,85,92,58,37,45,7,0,328,75,97,63,42,47,6,0,331,79,84,59,50,40,6,3,325,1471,1643,1092,736,808,141,33,5926,14,21,9,8,5,0,0,51,1728,1928,1284,874,949,160,39,6965,14,10,10,10,12,0,0,53,35,39,31,27,19,8,0,159,9,19,27,11,23,3,7,98,565,765,493,366,354,67,9,2617,33,36,29,23,9,0,0,131,652,875,593,426,415,84,15,3053,2380,2805,1874,1297,1363,244,58,10021
10901,380,344,166,81,110,56,11,1154,159,162,101,60,88,19,4,591,168,165,78,58,57,25,4,563,2450,2424,1385,902,1104,280,95,8638,14,13,0,4,7,0,0,37,3165,3110,1736,1115,1372,378,116,10986,25,44,30,20,30,15,0,163,31,47,34,25,38,15,4,194,14,27,23,16,22,0,0,107,623,786,501,374,443,81,23,2824,23,24,24,16,6,3,0,89,712,930,609,443,535,113,28,3370,3880,4044,2345,1557,1907,495,146,14362
10902,36,15,9,4,8,0,0,74,27,15,8,9,4,0,0,65,33,25,13,14,4,0,0,91,500,513,288,199,220,33,9,1762,9,6,4,0,0,0,0,13,598,572,324,224,234,40,12,2002,3,0,0,3,0,4,0,16,4,9,5,0,7,0,3,31,0,3,0,0,3,0,0,7,86,106,65,52,68,9,0,390,7,4,4,4,0,0,0,18,107,125,83,57,79,19,4,463,701,697,406,280,311,56,15,2470
10903,82,76,44,27,27,5,0,264,52,46,28,21,30,7,4,190,42,68,40,28,30,7,0,219,1467,1526,1012,654,736,158,39,5597,5,7,8,0,4,0,0,25,1654,1724,1126,735,822,184,45,6285,0,0,0,8,4,4,0,12,23,18,13,15,8,4,0,81,0,3,8,5,5,0,0,25,250,343,271,192,216,40,12,1324,6,5,4,3,7,0,0,26,279,378,300,220,237,49,12,1470,1931,2094,1428,950,1060,230,63,7751
11001,219,242,147,63,106,49,25,855,69,83,43,34,44,8,0,284,97,118,52,34,47,10,3,364,1047,1126,695,491,580,112,35,4083,6,11,3,3,0,0,0,28,1442,1578,943,626,777,178,68,5611,8,37,38,21,25,12,7,144,24,40,30,26,30,8,6,157,13,19,8,9,18,0,4,72,302,348,226,175,216,27,7,1309,10,16,5,11,0,0,0,47,364,469,304,240,285,52,22,1739,1797,2041,1248,868,1066,229,88,7346
11002,32,52,27,23,36,10,0,170,37,32,26,28,16,0,0,136,53,53,27,16,25,8,3,178,1080,1249,805,515,593,100,19,4367,6,13,13,6,4,0,0,33,1208,1398,895,585,668,113,21,4883,3,4,9,6,8,0,0,22,9,29,20,17,14,0,0,83,8,10,5,8,5,0,0,39,421,525,335,226,237,30,5,1782,13,23,13,6,4,0,0,55,459,594,375,257,267,32,8,1984,1660,1992,1268,843,931,147,26,6872
11003,40,46,27,8,6,0,0,127,26,23,12,15,8,0,0,90,39,56,27,11,8,4,4,143,907,963,587,307,333,72,28,3201,3,10,8,0,0,0,0,21,1012,1102,660,345,362,81,33,3580,6,3,3,0,0,0,0,15,12,12,7,0,4,0,0,33,0,8,9,0,5,0,0,16,249,304,206,148,119,10,0,1035,25,20,10,9,0,0,0,69,294,346,231,162,126,10,0,1171,1301,1444,893,509,490,85,34,4752
11004,319,284,129,85,102,19,9,945,98,132,79,50,56,13,3,424,191,157,85,39,71,10,6,557,3072,3263,2008,1369,1456,256,75,11497,8,17,15,18,3,0,0,59,3684,3846,2319,1554,1690,294,89,13483,8,17,10,5,14,0,0,54,46,66,45,16,24,0,0,194,20,19,18,14,18,0,0,99,1000,1320,826,538,559,66,12,4333,34,30,21,17,9,4,0,124,1110,1456,927,601,627,80,15,4809,4792,5300,3236,2152,2318,379,104,18290
11101,366,372,242,133,176,76,42,1409,390,450,271,191,206,73,30,1616,456,473,276,168,184,78,41,1680,4379,4702,2685,1782,2136,858,410,16950,14,16,11,5,3,0,0,56,5611,6006,3488,2277,2708,1086,528,21704,13,32,41,25,40,17,8,175,96,116,84,61,57,24,12,460,32,80,64,42,56,19,15,304,784,1258,908,693,763,241,102,4756,21,28,15,17,10,0,0,86,945,1519,1110,840,923,300,146,5785,6557,7525,4594,3119,3632,1386,666,27487
11102,324,307,169,96,141,72,25,1135,227,259,150,96,122,37,13,895,263,212,122,83,88,33,25,828,3050,3061,1660,1121,1328,408,202,10827,14,19,5,4,6,0,0,48,3886,3858,2099,1397,1679,554,257,13732,6,31,13,16,24,18,4,112,52,67,53,54,53,19,4,291,22,29,33,24,28,7,4,150,677,977,643,427,448,124,57,3357,32,22,13,12,5,0,0,81,786,1127,757,532,555,168,72,3999,4667,4989,2856,1924,2240,719,333,17732
11103,1009,1078,596,330,417,205,107,3742,613,607,333,220,289,123,34,2219,653,699,362,200,239,91,41,2297,5444,5261,3116,1930,2457,1020,462,19682,20,17,9,8,3,0,0,60,7740,7660,4421,2685,3412,1442,644,28006,77,101,102,64,91,45,32,512,102,177,123,88,131,41,28,690,46,87,73,57,79,27,7,385,928,1439,979,764,867,274,155,5411,33,32,15,16,7,0,0,101,1190,1833,1287,984,1186,391,223,7098,8933,9499,5710,3670,4594,1832,870,35103
11201,314,336,192,124,162,38,13,1173,379,390,248,158,198,44,21,1436,419,467,247,159,153,34,9,1480,2152,2219,1417,923,1066,244,72,8103,17,26,16,8,3,0,0,73,3288,3444,2120,1371,1579,366,110,12267,22,53,41,45,56,6,0,230,67,122,102,93,117,21,0,520,40,97,81,65,62,9,3,359,363,591,494,357,413,92,38,2338,27,23,15,10,10,0,0,84,513,877,738,570,649,134,42,3528,3801,4320,2860,1943,2230,493,149,15797
11202,99,141,73,47,48,12,8,431,155,151,103,86,90,13,6,605,157,187,110,63,79,18,3,613,1965,2307,1512,987,1088,253,73,8191,9,20,12,7,0,0,0,52,2385,2804,1806,1190,1306,299,92,9884,11,28,16,10,30,8,3,108,39,59,50,41,62,17,3,277,23,49,47,28,30,0,4,190,631,822,628,434,488,78,27,3108,29,25,29,18,10,0,0,106,741,986,773,536,619,102,37,3791,3126,3790,2572,1729,1925,401,129,13672
11203,316,357,238,142,168,61,19,1302,356,435,253,153,176,42,21,1443,431,391,245,158,166,37,14,1441,2494,2787,1740,1105,1284,391,138,9931,15,17,9,13,0,0,0,63,3609,3996,2484,1570,1798,527,200,14182,19,44,41,36,45,9,10,209,68,146,113,68,106,22,10,534,38,90,68,41,55,11,7,309,517,796,554,466,517,122,57,3031,38,29,21,14,3,0,0,106,685,1097,796,637,725,168,86,4186,4295,5090,3280,2207,2521,696,284,18371
11301,477,416,221,131,191,51,15,1506,118,98,52,38,53,11,0,378,147,119,44,26,34,3,0,376,1548,1666,1008,633,800,127,43,5829,17,13,0,5,8,0,0,45,2315,2312,1332,829,1081,201,64,8129,34,49,37,24,31,16,6,195,42,48,24,20,23,4,0,165,11,9,14,9,12,0,0,65,407,530,313,218,226,27,5,1735,26,26,15,5,7,0,0,81,520,665,412,283,299,51,14,2241,2834,2973,1743,1106,1382,250,80,10368
11302,30,39,23,11,17,4,0,128,25,31,17,15,8,0,0,104,36,46,10,14,13,0,0,123,522,544,364,203,250,37,5,1917,0,0,0,5,3,0,0,10,618,667,420,240,296,40,9,2286,3,6,0,0,0,0,0,10,4,18,16,7,5,0,0,52,4,5,3,3,4,0,0,26,125,146,116,71,76,10,6,551,7,5,0,0,0,0,0,13,139,178,145,82,89,16,6,649,755,847,562,324,379,57,8,2931
11303,603,641,320,182,225,121,45,2143,184,185,114,87,87,16,4,668,176,169,92,53,60,21,9,575,3833,3722,2339,1544,1724,429,130,13709,16,9,6,0,7,0,0,47,4803,4732,2871,1866,2093,594,184,17138,38,68,47,24,39,15,11,237,56,69,48,22,34,6,8,233,12,23,31,18,15,7,4,108,921,1147,733,543,554,109,29,4041,42,32,17,12,0,0,0,108,1071,1337,879,620,647,138,43,4729,5875,6065,3742,2483,2741,726,232,21871
11401,246,262,128,85,122,39,13,897,197,232,166,118,132,38,11,886,291,310,169,116,139,33,12,1077,3251,3185,1882,1277,1491,327,95,11506,17,21,11,10,5,0,4,61,4010,4014,2358,1601,1889,429,134,14432,11,25,22,20,25,11,0,118,54,77,79,38,73,13,8,341,20,51,34,23,38,5,8,185,837,1138,765,573,566,111,30,4008,32,37,15,14,0,0,0,108,955,1316,919,670,700,148,44,4751,4963,5332,3274,2270,2589,572,176,19181
