SA3_CODE_2021,MOL_SAL_Filipin_UOLSE_NWorNAA,MOL_SAL_Filipin_UOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_UOLSE_VWorW,MOL_SAL_Indon_UOLSE_NWorNAA,MOL_SAL_Indon_UOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_UOLSE_VWorW,MOL_SAL_Tagalog_UOLSE_NWorNAA,MOL_SAL_Tagalog_UOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_UOLSE_VWorW,MOL_SAL_Oth_UOLSE_NWorNAA,MOL_SAL_Oth_UOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_UOLSE_VWorW,MOL_SAL_Tot_UOLSE_NWorNAA,MOL_SAL_Tot_UOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_UOLSE_VWorW,MOL_Spanish_UOLSE_NWorNAA,MOL_Spanish_UOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_UOLSE_VWorW,MOL_Tamil_UOLSE_NWorNAA,MOL_Tamil_UOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_UOLSE_VWorW,MOL_Thai_UOLSE_NWorNAA,MOL_Thai_UOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_UOLSE_VWorW,MOL_Turkish_UOLSE_NWorNAA,MOL_Turkish_UOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_UOLSE_VWorW,MOL_Vietnamese_UOLSE_NWorNAA,MOL_Vietnamese_UOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_UOLSE_VWorW,MOL_Oth_UOLSE_NWorNAA,MOL_Oth_UOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_UOLSE_VWorW,MOL_Tot_UOLSE_NWorNAA,MOL_Tot_UOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LUatH_NS_SEO,M_LUatH_NS_UOLSE_VWorW,M_LUatH_NS_UOLSE_NWorNAA,M_LUatH_NS_UOLSE_Tot,M_LUatH_NS_NS,M_LUatH_NS_Tot,M_Tot_SEO,M_Tot_UOLSE_VWorW,M_Tot_UOLSE_NWorNAA,M_Tot_UOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_UOLSE_VWorW,FSEO_UOLSE_NWorNAA,FSEO_UOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_UOLSE_VWorW,FOL_Afrikaans_UOLSE_NWorNAA,FOL_Afrikaans_UOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_UOLSE_VWorW,FOL_Arabic_UOLSE_NWorNAA,FOL_Arabic_UOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_UOLSE_VWorW,FOL_AIndLng_UOLSE_NWorNAA,FOL_AIndLng_UOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Canton_SEO,FOL_CL_Canton_UOLSE_VWorW,FOL_CL_Canton_UOLSE_NWorNAA,FOL_CL_Canton_UOLSE_Tot,FOL_CL_Canton_NS,FOL_CL_Canton_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_UOLSE_VWorW,FOL_CL_Mandarin_UOLSE_NWorNAA,FOL_CL_Mandarin_UOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_UOLSE_VWorW,FOL_CL_Oth_UOLSE_NWorNAA,FOL_CL_Oth_UOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_UOLSE_VWorW,FOL_CL_Tot_UOLSE_NWorNAA,FOL_CL_Tot_UOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_UOLSE_VWorW,FOL_Croatian_UOLSE_NWorNAA,FOL_Croatian_UOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_French_SEO,FOL_French_UOLSE_VWorW,FOL_French_UOLSE_NWorNAA,FOL_French_UOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_UOLSE_VWorW,FOL_German_UOLSE_NWorNAA,FOL_German_UOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_UOLSE_VWorW,FOL_Greek_UOLSE_NWorNAA,FOL_Greek_UOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_UOLSE_VWorW,FOL_IAL_Bengali_UOLSE_NWorNAA,FOL_IAL_Bengali_UOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Guj_SEO,FOL_IAL_Guj_UOLSE_VWorW,FOL_IAL_Guj_UOLSE_NWorNAA,FOL_IAL_Guj_UOLSE_Tot,FOL_IAL_Guj_NS,FOL_IAL_Guj_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_UOLSE_VWorW,FOL_IAL_Hindi_UOLSE_NWorNAA,FOL_IAL_Hindi_UOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Nepali_SEO,FOL_IAL_Nepali_UOLSE_VWorW,FOL_IAL_Nepali_UOLSE_NWorNAA,FOL_IAL_Nepali_UOLSE_Tot,FOL_IAL_Nepali_NS,FOL_IAL_Nepali_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_UOLSE_VWorW,FOL_IAL_Punjabi_UOLSE_NWorNAA,FOL_IAL_Punjabi_UOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhal_SEO,FOL_IAL_Sinhal_UOLSE_VWorW,FOL_IAL_Sinhal_UOLSE_NWorNAA,FOL_IAL_Sinhal_UOLSE_Tot,FOL_IAL_Sinhal_NS,FOL_IAL_Sinhal_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_UOLSE_VWorW,FOL_IAL_Urdu_UOLSE_NWorNAA,FOL_IAL_Urdu_UOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_UOLSE_VWorW,FOL_IAL_Oth_UOLSE_NWorNAA,FOL_IAL_Oth_UOLSE_Tot
10304,0,45,0,45,..,9,0,9,0,9,..,64,0,64,0,64,..,20,0,20,0,20,..,138,0,138,0,141,..,42,7,47,0,47,..,33,0,29,0,29,..,17,16,33,0,33,..,8,0,5,0,5,..,26,7,31,0,31,..,258,39,300,17,316,..,1460,186,1646,32,1682,..,71,17,86,1671,1756,26624,1529,202,1732,1704,30057,27671,..,..,..,..,27671,..,59,0,59,0,59,..,32,7,39,0,42,..,27,4,31,0,31,..,24,18,43,0,43,..,76,32,105,0,108,..,5,0,6,0,6,..,106,51,156,0,157,..,19,0,21,0,23,..,17,0,19,0,20,..,55,0,54,0,54,..,31,5,28,0,31,..,18,0,18,0,19,..,11,0,7,0,7,..,46,4,50,0,50,..,108,5,112,0,120,..,49,3,57,0,57,..,12,0,12,0,12,..,50,9,66,0,65,..,4,0,8
10401,3,8,0,8,..,7,0,7,0,7,..,14,3,19,0,23,..,4,0,4,0,4,..,29,9,36,0,38,..,27,3,25,0,25,..,6,0,6,0,6,..,14,0,16,0,16,..,5,0,5,0,5,..,12,0,13,0,13,..,171,6,181,0,177,..,573,56,635,9,643,..,62,11,72,2641,2718,23463,639,68,701,2656,26823,24196,..,..,..,..,24196,..,17,0,17,0,17,..,3,0,3,0,3,..,77,4,81,0,81,..,14,9,23,0,23,..,42,12,54,0,57,..,0,0,0,0,0,..,55,25,80,0,81,..,0,0,0,0,0,..,24,0,23,0,23,..,58,3,58,0,57,..,10,0,12,0,12,..,6,0,6,0,6,..,0,0,0,0,0,..,16,0,14,0,14,..,7,0,11,0,11,..,51,8,61,0,61,..,0,0,0,0,0,..,3,0,6,0,6,..,3,0,3
10402,0,28,0,28,..,22,4,25,0,25,..,40,0,42,0,43,..,51,19,70,0,72,..,146,19,165,5,171,..,135,13,146,0,151,..,12,0,12,0,12,..,27,0,30,0,30,..,8,0,8,0,8,..,32,6,41,0,40,..,839,326,1168,25,1195,..,2890,685,3578,56,3638,..,149,18,164,2692,2857,38180,3042,704,3743,2752,44679,40773,..,..,..,..,40773,..,50,0,50,0,50,..,75,20,94,0,94,..,111,0,112,4,113,..,42,19,59,3,67,..,137,80,221,6,220,..,14,0,19,0,19,..,195,102,296,9,297,..,7,0,11,0,11,..,102,0,102,0,104,..,204,10,206,3,213,..,28,0,31,0,31,..,5,0,5,0,5,..,9,0,9,0,9,..,37,0,37,0,37,..,37,3,44,0,45,..,723,164,887,9,890,..,11,0,15,0,15,..,9,0,9,0,9,..,9,0,9
10501,0,12,0,12,..,9,0,6,0,6,..,13,0,17,0,17,..,0,0,0,0,0,..,35,3,36,0,36,..,12,0,8,0,8,..,0,0,0,0,0,..,0,6,3,0,3,..,0,0,0,0,0,..,3,3,7,0,7,..,90,5,95,4,100,..,376,42,416,5,417,..,37,0,36,1731,1767,8666,414,38,454,1734,10850,8535,..,..,..,..,8535,..,18,0,18,0,18,..,6,0,3,0,3,..,38,0,42,0,42,..,3,0,8,0,8,..,21,8,24,0,24,..,0,0,0,0,0,..,29,9,35,0,35,..,0,0,0,0,0,..,5,0,5,0,3,..,14,0,15,0,15,..,6,0,14,0,14,..,0,0,0,0,0,..,16,0,16,0,16,..,5,0,5,0,5,..,15,0,15,0,15,..,17,0,17,0,17,..,4,0,4,0,4,..,9,0,9,0,9,..,0,0,0
10502,0,27,0,27,..,0,0,0,0,0,..,23,0,23,0,23,..,5,0,6,0,6,..,52,0,54,0,54,..,3,4,10,0,10,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,58,13,68,0,68,..,249,30,280,0,277,..,31,5,32,933,970,8504,280,30,315,934,9753,8825,..,..,..,..,8825,..,6,0,6,0,6,..,9,0,9,0,9,..,27,0,28,0,27,..,6,4,4,0,4,..,10,3,12,0,12,..,0,0,0,0,0,..,7,4,14,0,14,..,6,3,4,0,4,..,9,0,9,0,9,..,9,0,9,0,9,..,9,0,11,0,11,..,3,0,5,0,5,..,9,0,7,0,12,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
10503,4,66,0,66,..,9,0,8,0,8,..,65,3,75,0,75,..,12,6,12,0,12,..,155,12,163,0,163,..,48,3,51,0,52,..,34,8,42,0,46,..,21,5,21,0,21,..,0,0,0,0,0,..,22,4,23,0,23,..,326,36,366,7,370,..,2020,192,2213,27,2242,..,109,7,121,4333,4450,30023,2133,201,2335,4357,36712,31410,..,..,..,..,31410,..,43,0,43,0,43,..,43,4,44,0,44,..,108,0,108,0,111,..,39,17,61,0,61,..,78,24,99,0,99,..,7,3,7,0,6,..,120,47,169,0,171,..,3,0,3,0,3,..,11,0,11,0,11,..,33,0,36,0,36,..,22,3,24,0,24,..,74,5,80,0,80,..,50,4,55,0,55,..,69,5,73,0,71,..,353,24,377,4,377,..,147,14,163,0,167,..,63,0,63,0,62,..,69,11,77,0,77,..,13,0,13
10601,0,37,0,35,..,9,0,9,0,9,..,67,0,67,0,67,..,11,6,14,0,14,..,117,7,124,0,127,..,54,7,64,0,64,..,10,0,10,0,10,..,40,13,53,0,53,..,8,0,8,0,8,..,33,24,60,0,63,..,195,45,235,4,238,..,1046,172,1219,17,1233,..,128,8,135,3946,4089,44204,1172,186,1356,3960,49527,44630,..,..,..,..,44630,..,82,0,82,0,82,..,23,0,23,0,23,..,25,5,32,0,32,..,29,9,44,0,44,..,54,10,67,0,69,..,0,0,6,0,6,..,89,28,118,0,116,..,9,0,9,0,9,..,37,0,42,0,48,..,51,0,51,0,51,..,12,0,13,0,13,..,6,0,6,0,6,..,16,0,15,0,15,..,29,5,36,0,36,..,18,0,18,0,21,..,23,6,31,0,31,..,10,0,17,0,17,..,22,0,22,0,20,..,4,0,4
10602,0,52,0,52,..,5,5,15,0,15,..,71,0,76,0,76,..,17,4,18,0,18,..,145,8,149,0,149,..,72,11,81,0,81,..,21,5,30,0,30,..,34,9,40,0,40,..,7,0,9,0,9,..,42,15,61,0,61,..,384,64,455,17,462,..,1939,287,2225,37,2257,..,117,4,125,1594,1717,38418,2054,295,2351,1629,42401,40372,..,..,..,..,40372,..,98,4,99,0,99,..,77,11,83,3,87,..,34,0,34,0,37,..,63,31,93,0,93,..,111,42,149,3,157,..,4,9,15,0,15,..,178,82,263,3,267,..,11,0,13,0,13,..,40,0,40,0,42,..,50,0,55,0,55,..,29,5,31,0,31,..,37,4,38,0,38,..,22,4,26,0,26,..,63,6,66,0,66,..,38,3,42,0,42,..,128,24,155,0,157,..,16,4,16,0,16,..,54,3,59,0,59,..,20,3,20
10603,0,7,0,7,..,6,5,10,0,10,..,29,5,34,0,34,..,22,8,28,0,28,..,72,12,81,0,81,..,66,3,71,0,71,..,8,0,6,0,12,..,30,11,38,0,38,..,13,3,12,0,12,..,30,7,39,0,39,..,255,39,295,3,301,..,1254,165,1421,18,1435,..,97,10,97,1941,2048,34224,1346,174,1520,1964,37701,35132,..,..,..,..,35132,..,52,6,56,0,56,..,23,4,26,0,26,..,37,5,34,0,34,..,17,7,28,0,26,..,75,20,95,0,95,..,10,0,7,0,7,..,102,26,131,0,128,..,38,3,38,0,45,..,68,0,69,0,69,..,86,0,89,4,92,..,62,3,69,0,69,..,4,0,4,0,6,..,0,0,0,0,0,..,22,5,27,0,27,..,40,0,41,0,41,..,23,0,23,0,23,..,0,0,3,0,3,..,8,0,12,0,12,..,0,0,0
10604,0,36,0,36,..,6,0,6,0,6,..,20,0,20,0,20,..,0,3,5,0,5,..,64,3,67,0,67,..,20,0,25,0,25,..,11,4,17,0,17,..,8,0,15,0,15,..,0,0,0,0,0,..,10,0,10,0,10,..,133,17,149,7,155,..,516,91,608,10,614,..,39,3,46,1227,1275,13628,559,91,654,1233,15516,13507,..,..,..,..,13507,..,15,0,15,0,15,..,10,0,11,0,11,..,11,0,11,0,11,..,25,5,34,0,31,..,25,37,63,0,63,..,3,3,8,0,8,..,54,41,99,0,100,..,0,0,0,0,0,..,15,4,18,0,16,..,22,0,22,0,22,..,9,0,5,0,5,..,6,0,6,0,6,..,0,0,0,0,0,..,10,0,10,0,10,..,16,0,20,0,20,..,23,4,24,0,24,..,0,0,0,0,0,..,10,0,10,0,10,..,3,0,3
10701,4,51,0,51,..,18,0,18,0,18,..,61,3,66,0,67,..,14,0,14,0,14,..,140,9,147,0,148,..,253,40,295,0,302,..,17,0,17,0,17,..,30,7,35,0,35,..,151,35,190,0,189,..,117,38,156,0,156,..,678,111,781,15,799,..,5075,930,6015,57,6063,..,135,18,146,1605,1756,31428,5214,946,6158,1657,39249,32031,..,..,..,..,32031,..,26,0,22,0,25,..,549,124,673,3,675,..,18,0,17,0,20,..,48,17,66,0,66,..,148,48,187,9,194,..,10,0,5,0,5,..,199,61,263,9,268,..,131,32,167,0,167,..,33,3,39,0,38,..,94,0,99,0,98,..,243,48,286,4,287,..,24,0,24,0,24,..,10,0,10,0,10,..,63,9,66,0,66,..,22,0,23,0,23,..,23,0,25,0,27,..,27,6,32,0,32,..,40,0,41,0,43,..,8,0,11
10702,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,4,0,0,0,0,5,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
10703,0,32,0,32,..,22,0,22,0,24,..,51,0,56,0,55,..,15,0,15,0,15,..,119,4,117,4,126,..,310,33,336,7,344,..,7,0,11,0,11,..,34,8,41,0,42,..,144,31,174,0,176,..,65,26,91,0,91,..,425,67,489,16,505,..,3412,458,3866,49,3915,..,168,14,176,2186,2369,42153,3577,470,4049,2239,48441,43920,..,..,..,..,43920,..,39,0,39,0,39,..,159,13,170,0,171,..,20,0,20,5,29,..,56,16,78,0,78,..,92,31,131,0,131,..,11,0,13,0,13,..,165,52,222,0,224,..,102,20,121,0,121,..,65,0,66,0,64,..,167,10,174,0,174,..,176,20,202,0,203,..,15,0,15,0,15,..,12,0,12,0,12,..,43,6,47,0,47,..,20,4,29,0,29,..,23,5,27,0,27,..,7,0,6,0,6,..,55,0,60,0,60,..,5,0,5
10704,4,60,0,61,..,78,3,87,0,84,..,106,8,112,0,112,..,29,3,35,0,35,..,278,18,289,3,293,..,433,38,478,7,481,..,114,3,119,0,119,..,109,42,150,3,152,..,232,55,287,3,287,..,290,61,351,4,353,..,960,199,1160,26,1185,..,8799,1315,10113,93,10212,..,219,27,245,2656,2902,53267,9021,1340,10363,2746,66376,54472,..,..,..,..,54472,..,53,0,53,0,53,..,652,151,798,0,798,..,16,0,16,0,16,..,172,50,222,3,229,..,784,186,969,8,977,..,34,10,40,0,45,..,988,242,1236,8,1244,..,173,28,203,0,203,..,149,8,154,0,154,..,217,0,219,0,219,..,475,83,561,4,563,..,89,3,93,0,95,..,34,0,39,0,39,..,183,5,189,0,188,..,122,8,132,0,132,..,104,4,111,0,111,..,79,0,77,0,77,..,137,20,162,0,162,..,47,0,52
10801,0,13,0,12,..,12,3,14,0,14,..,10,3,15,0,15,..,7,0,7,0,7,..,41,4,43,0,44,..,25,3,28,0,28,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,10,0,12,0,12,..,88,7,90,5,94,..,439,50,496,8,501,..,43,9,49,1060,1113,14523,482,60,545,1069,16139,15400,..,..,..,..,15400,..,15,0,12,0,12,..,19,0,19,0,18,..,9,0,9,0,9,..,16,3,16,0,16,..,11,9,14,0,14,..,0,0,0,0,0,..,23,10,38,0,38,..,9,0,9,0,9,..,26,0,26,0,26,..,37,3,39,0,41,..,4,0,7,0,7,..,5,0,5,0,5,..,0,0,0,0,0,..,9,0,9,0,9,..,36,0,32,4,33,..,10,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
10802,0,7,0,7,..,18,0,18,0,23,..,13,0,13,0,13,..,3,0,3,0,3,..,44,0,44,0,43,..,17,0,21,0,21,..,0,0,0,0,0,..,15,3,16,0,16,..,0,0,0,0,0,..,3,0,5,0,5,..,190,18,205,10,212,..,590,98,690,15,704,..,81,5,91,2585,2673,22017,673,102,776,2599,25394,22911,..,..,..,..,22911,..,4,0,4,0,4,..,10,0,13,0,13,..,87,7,99,10,104,..,8,12,18,0,18,..,23,28,47,0,47,..,0,3,4,0,4,..,35,35,75,0,75,..,3,0,3,0,3,..,27,0,27,0,27,..,68,0,69,0,69,..,15,0,12,0,12,..,3,0,3,0,3,..,0,0,0,0,0,..,14,0,16,0,16,..,23,4,29,0,29,..,29,10,35,0,35,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0
10803,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,11,0,11,..,13,6,20,0,20,..,0,0,0,17,17,186,13,6,20,17,220,197,..,..,..,..,197,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
10804,0,29,0,31,..,8,0,8,0,8,..,43,0,48,0,48,..,10,0,13,0,13,..,90,4,94,0,95,..,66,7,73,0,77,..,20,3,23,0,23,..,31,12,37,0,37,..,19,5,22,0,22,..,30,5,40,0,40,..,318,42,361,14,365,..,1407,150,1562,17,1577,..,108,8,117,1908,2030,37980,1519,158,1677,1923,41583,41282,..,..,..,..,41282,..,50,0,50,0,50,..,44,0,43,0,43,..,73,0,72,0,78,..,49,15,63,0,65,..,67,18,82,3,90,..,5,0,5,0,5,..,125,29,157,5,160,..,26,0,27,0,27,..,74,5,74,0,76,..,102,0,105,0,105,..,26,5,28,0,28,..,8,0,8,0,8,..,20,6,27,0,27,..,28,4,27,0,27,..,60,3,62,0,62,..,34,4,37,0,37,..,16,0,15,0,15,..,15,0,15,0,15,..,6,0,8
10805,0,24,0,24,..,4,0,4,0,4,..,17,0,17,0,17,..,10,0,10,0,10,..,60,0,60,0,60,..,24,4,26,0,26,..,9,0,9,0,9,..,16,0,20,0,20,..,3,0,3,0,3,..,8,3,11,0,11,..,129,16,142,7,149,..,702,57,759,14,774,..,67,3,69,1919,1984,25234,769,63,831,1928,27996,26365,..,..,..,..,26365,..,18,0,18,0,18,..,25,0,29,0,29,..,44,4,48,4,49,..,28,0,30,0,30,..,43,6,54,0,54,..,0,0,0,0,0,..,67,16,82,0,82,..,6,0,6,0,6,..,33,3,39,0,39,..,68,6,75,0,75,..,34,4,36,0,36,..,10,0,10,0,10,..,11,0,12,0,12,..,11,0,11,0,11,..,24,0,24,0,25,..,12,5,15,0,15,..,11,0,11,0,11,..,11,0,11,3,15,..,11,0,7
10901,3,41,0,44,..,11,0,13,0,13,..,83,3,87,0,87,..,15,0,11,0,11,..,148,12,156,0,159,..,51,6,51,0,51,..,30,0,27,0,27,..,28,4,25,0,25,..,0,0,4,0,4,..,29,7,30,0,30,..,366,61,425,13,439,..,2117,331,2449,40,2491,..,83,18,104,1954,2056,28093,2203,354,2554,1995,32640,29880,..,..,..,..,29880,..,21,0,23,0,23,..,33,8,36,0,36,..,32,0,36,0,36,..,19,3,22,3,28,..,99,22,128,4,124,..,5,0,3,0,3,..,120,30,149,7,156,..,30,0,30,0,30,..,31,4,37,0,38,..,83,0,83,3,81,..,59,14,66,0,66,..,33,7,35,0,35,..,27,3,32,0,32,..,75,5,83,0,82,..,207,175,387,0,387,..,300,32,331,6,339,..,27,4,28,0,28,..,27,0,30,0,30,..,17,0,16
10902,0,6,0,6,..,3,0,3,0,3,..,7,4,9,0,9,..,11,12,22,0,27,..,30,16,41,0,44,..,0,3,4,0,4,..,3,0,0,0,0,..,7,4,7,0,7,..,3,0,3,0,3,..,9,3,4,0,4,..,75,20,95,0,96,..,272,87,360,7,366,..,22,3,24,832,854,5503,292,98,387,830,6720,5235,..,..,..,..,5235,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,3,6,5,0,5,..,16,13,32,0,32,..,0,0,0,0,0,..,25,17,34,0,34,..,3,0,4,0,4,..,0,0,0,0,4,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,14,0,13,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0
10903,5,28,0,28,..,5,7,12,0,12,..,29,0,29,0,29,..,10,0,14,0,14,..,65,10,78,0,78,..,13,0,16,0,16,..,8,0,8,0,8,..,10,0,10,0,10,..,7,0,6,0,6,..,12,3,14,0,16,..,86,11,104,9,111,..,484,62,544,16,561,..,42,3,46,1773,1819,19173,522,72,590,1786,21550,19537,..,..,..,..,19537,..,17,0,17,0,17,..,7,0,11,0,8,..,21,0,21,0,21,..,24,9,35,0,35,..,30,16,42,0,42,..,3,0,3,0,3,..,53,27,78,0,78,..,0,0,3,0,3,..,8,0,8,0,8,..,22,0,22,0,22,..,7,0,7,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,11,0,11,..,5,0,11,0,11,..,30,3,32,0,32,..,15,0,15,0,15,..,7,0,7,0,7,..,0,0,0
11001,0,30,0,23,..,3,0,7,0,7,..,16,0,18,0,22,..,12,0,12,0,12,..,64,3,67,0,68,..,57,0,57,0,57,..,13,0,13,0,13,..,19,6,21,0,26,..,8,0,8,0,8,..,39,13,50,0,50,..,371,132,508,7,514,..,1320,197,1517,18,1538,..,62,16,73,1570,1642,14933,1380,210,1591,1595,18111,15893,..,..,..,..,15893,..,13,0,13,0,13,..,42,13,56,0,56,..,36,0,36,0,35,..,32,11,43,0,43,..,98,22,121,0,122,..,3,0,3,0,3,..,140,32,169,0,173,..,3,0,3,0,3,..,44,0,44,0,44,..,62,3,62,0,62,..,17,0,17,0,16,..,45,3,49,0,51,..,7,0,7,0,7,..,22,0,20,0,20,..,128,11,134,0,134,..,51,8,57,0,57,..,40,0,40,0,46,..,16,3,17,0,17,..,5,0,5
11002,0,23,0,23,..,0,0,0,0,0,..,27,0,27,0,27,..,4,0,4,0,9,..,56,0,64,4,66,..,10,0,10,0,10,..,0,0,0,0,0,..,14,4,13,0,13,..,0,0,0,0,0,..,14,4,20,0,20,..,131,11,146,10,154,..,451,70,520,13,539,..,58,3,63,1900,1963,16599,509,72,583,1917,19092,17240,..,..,..,..,17240,..,12,0,12,0,12,..,8,0,9,0,9,..,24,0,22,0,22,..,13,3,14,0,14,..,28,6,35,0,32,..,0,0,0,0,0,..,40,6,46,0,49,..,0,0,0,0,0,..,8,0,8,0,8,..,37,0,35,0,34,..,4,0,4,0,4,..,0,0,0,0,0,..,5,0,5,0,5,..,9,5,10,0,10,..,27,0,27,0,27,..,13,0,13,0,13,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0
11003,0,16,0,16,..,15,0,16,0,16,..,13,0,16,0,16,..,4,0,4,0,4,..,47,0,48,0,48,..,9,0,9,0,9,..,8,0,8,0,8,..,5,0,5,0,5,..,3,0,3,0,3,..,8,4,6,0,6,..,72,5,80,0,81,..,334,44,375,3,377,..,27,5,33,1970,2002,10029,361,43,407,1972,12412,9999,..,..,..,..,9999,..,18,0,18,0,18,..,3,0,3,0,3,..,35,5,40,0,40,..,15,4,19,0,19,..,19,0,20,0,20,..,0,0,0,0,0,..,38,3,39,0,42,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,6,0,6,..,7,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,23,0,23,0,23,..,9,0,9,0,9,..,11,0,15,0,15,..,0,0,0,0,0,..,0,0,6
