SA3_CODE_2021,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_North_Macedonia_0_4,F_North_Macedonia_5_14,F_North_Macedonia_15_24,F_North_Macedonia_25_44,F_North_Macedonia_45_54,F_North_Macedonia_55_64,F_North_Macedonia_65_74,F_North_Macedonia_75_84,F_North_Macedonia_85ov,F_North_Macedonia_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Samoa_0_4,F_Samoa_5_14,F_Samoa_15_24,F_Samoa_25_44,F_Samoa_45_54,F_Samoa_55_64,F_Samoa_65_74,F_Samoa_75_84,F_Samoa_85ov,F_Samoa_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
10304,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,23,85,0,0,0,0,0,120,0,0,3,4,4,4,28,21,3,60,3,8,15,74,55,67,37,28,7,294,0,0,0,0,0,0,0,0,0,5,4,6,3,25,0,0,5,0,0,40,0,0,0,4,6,4,5,0,0,21,0,16,10,76,35,34,25,5,0,196,0,0,0,0,4,4,4,9,10,25,0,0,0,0,5,0,0,0,0,5,0,0,0,10,7,21,10,6,3,63,0,4,0,7,3,3,0,0,0,24,0,12,5,49,22,14,15,0,0,119,0,3,0,16,5,4,0,5,0,29,0,0,0,14,4,0,0,0,0,21,0,7,3,33,16,8,3,0,0,64,0,0,0,7,0,0,0,0,0,8,0,4,3,26,13,8,6,0,0,63
10401,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,7,11,8,29,17,10,77,6,5,3,44,52,80,70,38,10,306,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,6,9,11,9,0,0,33,4,11,5,79,21,41,17,0,0,187,0,0,0,4,0,6,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,25,21,3,68,0,0,0,4,0,0,3,0,0,11,0,3,6,19,13,3,11,11,0,62,0,0,0,0,5,3,7,0,0,7,0,0,0,6,3,6,0,0,0,15,0,4,0,20,22,13,0,0,0,55,0,0,0,0,0,0,0,0,0,3,0,7,3,19,13,18,21,4,0,79
10402,0,0,0,0,0,5,14,4,0,26,0,0,3,0,0,0,0,0,0,6,0,14,44,133,24,16,7,6,0,238,0,0,5,39,0,0,0,0,0,42,0,0,0,19,13,24,45,45,16,156,0,23,33,138,115,164,140,73,13,702,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,18,0,0,5,17,24,22,7,0,3,73,0,14,19,130,51,78,35,12,0,335,0,0,0,6,8,7,16,0,0,41,0,0,4,0,7,0,3,0,0,14,0,0,15,14,20,32,43,36,11,174,0,3,0,8,3,3,0,0,0,19,7,8,14,60,61,32,39,13,4,242,0,0,0,11,0,0,4,0,0,21,0,0,4,63,0,5,0,0,0,74,4,16,24,48,29,14,10,4,0,152,5,0,0,0,0,0,3,0,0,7,0,11,16,59,26,21,40,11,5,188
10501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,10,0,0,4,34,7,27,16,0,6,88,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,11,0,0,0,6,3,0,0,0,0,11,0,8,8,32,14,5,3,0,0,73,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,5,0,14,6,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,6,0,0,0,15
10502,0,0,0,0,0,0,3,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,7,4,0,15,0,0,0,15,11,10,10,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,10,12,58,17,15,20,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,7,0,0,0,20
10503,0,0,0,0,0,0,0,0,0,8,0,0,0,4,3,0,0,0,0,3,0,0,0,7,0,0,0,0,0,11,0,14,22,318,4,5,7,0,0,357,0,0,0,3,5,5,24,12,3,60,0,11,10,58,54,47,41,14,7,232,0,0,0,0,0,0,3,0,0,5,0,3,7,52,0,0,0,0,0,69,0,0,3,0,7,4,3,0,0,20,8,17,28,130,43,31,15,13,0,281,0,0,0,7,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,13,12,16,0,58,0,5,0,0,0,0,0,0,0,12,0,16,16,36,13,7,7,5,4,98,0,12,8,42,11,5,4,4,0,88,0,6,0,22,0,0,0,0,0,28,0,5,0,22,5,6,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,3,21,6,5,12,0,0,59
10601,0,0,0,0,0,5,11,7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,21,0,0,0,3,9,7,33,20,8,79,0,22,38,136,129,104,88,29,5,547,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,14,0,0,0,5,10,3,4,0,0,25,0,13,32,147,49,60,45,9,0,355,0,0,0,4,3,0,4,0,4,16,0,0,0,3,0,0,0,0,0,8,0,0,3,19,14,32,46,27,9,149,0,0,0,0,5,7,3,0,0,15,0,12,11,49,41,22,15,11,4,164,0,0,4,9,0,0,3,0,0,20,0,0,0,17,4,0,0,0,0,20,0,11,7,66,24,14,7,0,0,131,0,0,0,0,0,4,0,0,0,7,0,9,4,36,14,21,17,5,0,97
10602,0,0,0,0,0,5,6,3,0,15,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,36,0,0,0,0,3,8,21,18,7,60,4,22,28,126,95,78,47,20,0,423,0,0,0,0,3,4,0,0,0,7,0,3,0,22,8,7,3,0,0,41,0,0,0,3,6,7,0,0,0,18,0,20,26,145,71,80,37,9,0,391,0,0,0,4,4,4,8,3,8,30,0,0,0,6,6,0,3,0,0,25,0,3,8,17,14,26,32,18,4,120,0,7,0,5,3,0,0,0,0,14,4,19,18,61,54,9,11,6,5,179,0,5,5,27,5,0,5,0,0,38,0,0,0,31,8,0,0,0,0,42,0,8,9,57,17,13,4,0,0,106,0,0,0,0,0,0,0,0,0,5,0,11,10,37,8,16,7,0,0,95
10603,0,0,0,0,0,10,24,15,4,54,0,0,4,3,0,10,0,5,0,28,0,0,0,0,0,5,3,0,0,8,0,3,6,32,0,0,0,0,0,39,0,0,0,6,8,12,41,35,7,113,0,15,12,82,102,120,118,56,14,523,0,0,0,0,0,7,6,0,0,11,0,3,0,8,0,3,0,0,0,11,0,0,0,4,10,8,7,0,0,36,0,13,13,82,34,41,36,7,0,230,0,0,0,4,5,13,10,0,0,36,0,0,0,0,5,0,0,0,0,11,0,0,0,5,12,35,51,46,22,181,0,4,0,4,5,5,0,0,0,27,0,4,11,47,37,31,34,12,0,180,0,0,0,4,0,0,0,0,0,9,0,0,0,7,4,0,0,0,0,13,0,8,17,46,48,19,7,0,0,137,0,0,0,0,0,0,3,0,0,10,0,9,11,46,21,21,26,7,0,140
10604,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,18,0,0,0,0,0,14,0,0,3,8,0,3,8,7,0,33,6,3,12,68,38,42,23,7,3,202,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,3,3,0,0,0,9,4,14,4,73,25,18,12,0,0,156,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,5,5,4,0,26,0,0,0,0,3,5,0,0,0,7,0,3,0,17,12,5,0,3,0,43,0,4,0,5,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,8,0,0,3,19,11,3,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,5,0,0,23
10701,0,0,0,0,3,14,47,35,18,115,0,0,0,0,0,0,0,0,0,6,0,6,6,29,8,4,6,0,0,42,0,0,4,16,7,0,0,0,0,23,0,0,0,3,3,3,34,32,16,95,0,12,37,133,83,84,33,24,7,418,0,3,6,89,129,205,278,211,61,983,0,0,4,17,6,0,0,0,0,30,0,4,0,0,4,0,4,0,0,13,0,13,20,134,73,93,73,27,5,428,0,0,0,14,9,6,19,12,16,75,0,0,0,3,0,4,0,0,0,8,0,4,3,11,18,62,80,62,32,270,0,3,0,10,4,0,5,0,0,29,0,8,0,34,11,8,11,3,0,75,0,3,0,12,9,3,4,0,0,39,0,0,0,5,5,0,3,0,0,11,0,11,11,69,32,13,9,3,0,147,0,3,3,27,20,20,14,12,0,89,0,4,4,42,13,10,14,7,0,94
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,0,0,0,0,3,22,62,32,11,133,0,0,0,0,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,3,19,0,0,0,0,0,23,0,0,0,9,6,15,65,45,17,170,7,21,36,118,91,102,97,30,4,501,0,3,7,37,62,134,150,47,17,449,0,0,3,21,6,8,0,0,0,36,0,0,0,3,6,9,3,0,0,23,0,13,24,132,63,68,58,8,3,364,0,0,0,14,7,12,24,14,8,81,0,0,0,0,0,0,0,0,0,5,0,10,5,14,30,98,92,66,15,333,0,5,4,9,10,7,4,5,0,36,0,10,16,60,39,23,24,8,7,187,0,0,0,14,0,7,0,0,0,26,0,6,0,10,0,0,0,0,0,14,0,11,22,75,47,26,3,0,0,184,0,0,0,17,33,15,14,11,0,92,3,6,11,56,26,12,21,9,4,145
