SA3_CODE_2021,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
10304,0,11,1704,1722,52,284,1061,1399,1155,874,1158,3188,1972,479,738,3196,2047,399,857,3308,1959,290,906,3161,1836,163,731,2725,1018,38,406,1462,234,10,179,417,10282,2546,7750,20572,0,38,1550,1591,85,396,917,1394,1489,870,1276,3638,2178,500,944,3628,2138,392,1035,3565,2070,280,1121,3469,1706,106,1145,2959,732,28,905,1671,111,0,472,592,10520,2620,9357,22498,0,53,3252,3311,140,675,1977,2793,2643,1745,2435,6825,4149,983,1686,6823,4187,796,1889,6873,4031,574,2026,6629,3543,266,1873,5686,1757,67,1315,3132,343,7,649,1002,20800,5168,17110,43067
10401,0,19,1287,1309,28,195,744,966,504,577,869,1952,1000,382,705,2090,1347,408,903,2662,1930,419,1219,3573,2326,307,1100,3731,1387,99,566,2052,302,20,225,543,8829,2432,7617,18878,0,34,1073,1101,50,276,637,965,709,630,892,2234,1192,396,777,2361,1530,450,1057,3035,2118,445,1249,3807,2198,247,1268,3705,1044,48,1068,2162,149,7,585,749,8988,2530,8606,20125,0,54,2356,2410,77,469,1386,1936,1217,1203,1770,4186,2192,782,1480,4458,2881,860,1958,5698,4051,866,2466,7382,4520,555,2362,7441,2428,145,1636,4215,447,27,814,1292,17823,4963,16222,39001
10402,0,38,2368,2401,38,269,1517,1819,1158,1084,1928,4169,2368,815,1277,4460,2757,738,1468,4965,3056,668,1765,5489,3430,471,1558,5462,1930,128,766,2826,497,23,322,844,15233,4236,12965,32439,0,54,2280,2333,92,407,1208,1716,1590,1130,1857,4572,2697,854,1564,5120,2972,774,1918,5663,3237,706,2295,6232,3172,353,2203,5728,1455,87,1655,3191,231,15,880,1129,15446,4377,15860,35685,4,88,4643,4733,128,679,2720,3532,2745,2212,3787,8748,5067,1671,2836,9580,5729,1512,3391,10629,6291,1373,4062,11729,6599,829,3758,11189,3386,212,2419,6017,733,39,1202,1968,30679,8618,28826,68122
10501,0,17,452,474,11,81,332,425,295,281,423,1001,394,195,259,847,487,170,341,996,619,153,539,1313,519,69,441,1029,262,29,216,508,55,4,58,119,2639,1002,3066,6711,0,33,405,439,18,116,285,412,381,323,483,1184,458,168,288,912,524,174,363,1063,630,148,411,1187,426,47,354,831,186,16,313,520,30,4,128,165,2656,1029,3035,6719,4,49,863,913,25,194,618,840,680,605,907,2186,848,365,544,1761,1008,349,710,2060,1247,302,947,2496,945,118,796,1861,454,39,534,1030,92,9,184,281,5295,2027,6102,13426
10502,0,9,482,492,0,89,353,440,193,324,473,983,341,179,341,869,420,134,465,1016,604,141,477,1213,630,68,431,1124,334,14,186,540,99,0,81,180,2619,950,3283,6860,0,26,409,434,8,123,255,390,268,341,494,1106,406,157,388,952,458,153,404,1017,649,121,546,1317,565,52,474,1094,290,10,370,675,50,0,224,268,2700,986,3567,7250,0,40,888,922,11,210,609,833,459,661,967,2091,754,335,733,1823,882,282,870,2033,1256,255,1017,2530,1190,117,903,2213,623,30,563,1213,145,0,300,452,5319,1937,6853,14105
10503,0,34,1831,1862,36,335,1161,1531,1375,999,1760,4135,2001,502,891,3396,1979,451,1061,3492,2320,355,1224,3899,2082,176,1054,3312,1254,61,562,1880,278,4,214,498,11327,2916,9772,24009,3,50,1690,1740,88,470,1068,1626,1774,1061,1667,4504,2166,526,1094,3790,2105,443,1278,3831,2393,333,1411,4144,1969,141,1317,3437,935,32,1113,2077,117,6,555,681,11554,3059,11195,25812,3,82,3519,3600,124,806,2230,3157,3150,2064,3433,8641,4170,1029,1987,7188,4083,890,2338,7316,4718,691,2634,8043,4051,322,2378,6750,2190,97,1677,3957,394,13,774,1177,22884,5977,20962,49825
10601,0,35,2760,2794,52,459,1941,2451,1753,1590,2261,5604,2846,927,1453,5221,3052,816,1599,5461,3322,523,1652,5493,3032,259,1256,4549,1400,75,594,2062,248,9,209,465,15707,4686,13719,34118,0,80,2498,2583,114,679,1670,2462,2279,1699,2077,6056,3144,910,1551,5607,3320,772,1719,5807,3402,482,1804,5689,2683,205,1702,4593,978,43,1129,2152,132,5,584,717,16055,4881,14738,35673,4,116,5255,5379,166,1134,3609,4914,4035,3294,4334,11664,5994,1837,3000,10828,6368,1581,3319,11273,6723,1008,3454,11181,5716,468,2963,9147,2376,114,1728,4219,381,13,797,1185,31759,9573,28458,69786
10602,0,29,2500,2528,61,477,1897,2433,1856,1668,2047,5573,3179,847,1273,5297,2935,616,1245,4797,2752,367,1056,4179,2498,166,839,3504,1300,54,430,1786,251,9,155,412,14844,4230,11441,30515,0,42,2428,2478,104,695,1653,2458,2529,1706,1878,6111,3365,839,1492,5696,3074,614,1590,5280,2786,358,1587,4736,2261,136,1456,3854,962,31,1064,2057,123,7,561,693,15209,4428,13712,33349,0,73,4929,5004,163,1173,3551,4887,4380,3370,3923,11680,6550,1682,2762,10995,6011,1231,2831,10070,5541,722,2648,8911,4761,301,2294,7359,2264,84,1490,3841,378,9,719,1107,30052,8659,25149,63863
10603,0,31,2125,2158,46,230,1367,1638,830,822,1392,3044,1817,577,984,3371,2280,580,1264,4128,3045,533,1392,4968,3585,326,1245,5152,2241,125,753,3122,435,17,246,702,14277,3232,10766,28276,3,43,1846,1888,76,338,1084,1493,1148,870,1166,3187,2090,617,1006,3708,2540,592,1389,4523,3329,487,1559,5366,3434,281,1681,5390,1677,92,1422,3191,202,7,682,892,14495,3322,11828,29645,3,72,3971,4047,112,565,2454,3136,1981,1693,2560,6228,3905,1184,1987,7076,4827,1170,2656,8649,6368,1016,2947,10334,7018,611,2921,10547,3925,216,2167,6307,640,25,927,1590,28778,6554,22594,57924
10604,0,21,872,895,13,166,492,672,454,504,713,1671,871,321,478,1671,947,254,526,1729,1037,189,555,1783,915,87,415,1418,480,29,210,717,107,4,65,174,4822,1578,4340,10736,0,39,776,817,26,234,404,657,620,541,615,1780,996,302,429,1730,1033,249,508,1785,1050,174,522,1749,804,73,509,1387,367,21,386,777,42,0,244,290,4944,1632,4397,10980,0,60,1650,1708,38,398,898,1335,1071,1048,1331,3454,1867,626,911,3403,1977,503,1030,3508,2092,359,1087,3536,1720,160,924,2811,849,51,594,1495,148,9,313,464,9770,3207,8739,21716
10701,0,21,2335,2357,40,291,1938,2265,1401,1183,1981,4564,2628,644,1254,4523,2632,544,1368,4545,2793,357,1446,4602,2481,178,959,3614,1492,52,615,2160,400,15,269,687,13873,3281,12166,29312,0,44,2145,2192,87,415,1681,2179,1856,1216,1642,4714,2854,633,1302,4792,2762,504,1513,4778,2777,351,1605,4734,2299,134,1460,3891,1163,36,1393,2593,200,4,793,998,13996,3333,13538,30872,0,63,4487,4549,128,704,3616,4447,3259,2395,3623,9279,5478,1270,2551,9310,5399,1050,2879,9319,5579,708,3051,9336,4778,314,2424,7507,2653,84,2013,4747,603,17,1067,1687,27870,6613,25703,60183
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
10703,0,23,2860,2883,43,311,2260,2612,1526,1510,2109,5145,3294,824,1204,5319,3546,659,1381,5585,3877,510,1425,5812,3734,260,1051,5042,2005,116,616,2740,456,18,267,735,18482,4231,13170,35884,0,45,2801,2851,73,491,1938,2505,2146,1587,1866,5607,3535,785,1469,5779,3749,693,1713,6158,4078,461,1943,6478,3437,218,1860,5517,1477,75,1520,3079,221,9,803,1033,18713,4363,15935,39011,0,68,5663,5738,120,804,4197,5120,3677,3104,3973,10752,6827,1605,2676,11101,7298,1348,3100,11744,7955,967,3371,12288,7167,486,2914,10560,3485,189,2143,5817,675,28,1069,1766,37196,8596,29103,74889
10704,0,24,3630,3655,64,516,4304,4884,2008,2110,4485,8609,4637,1145,1914,7698,4792,864,2156,7811,4626,631,2204,7464,3914,301,1473,5687,2392,88,900,3376,621,19,422,1064,23048,5700,21500,50249,0,51,3421,3475,100,711,3942,4754,2776,2248,3345,8370,5072,1122,1898,8094,4949,853,2460,8262,4574,575,2741,7889,3677,244,2438,6360,1822,67,2058,3949,293,9,1270,1572,23263,5874,23575,52719,0,74,7049,7133,156,1230,8249,9636,4782,4361,7833,16975,9714,2266,3812,15792,9739,1716,4621,16075,9202,1211,4948,15353,7591,544,3909,12044,4211,149,2955,7322,915,27,1691,2637,46310,11581,45071,102960
10801,0,5,705,714,11,75,416,496,223,260,492,975,576,216,430,1222,808,258,567,1631,1243,265,775,2286,1778,207,796,2786,1162,93,466,1717,252,12,239,503,6055,1399,4885,12334,0,23,628,648,16,95,345,453,337,299,495,1131,689,240,438,1368,893,271,590,1757,1416,270,875,2565,1725,187,985,2900,890,41,857,1787,142,7,512,658,6113,1428,5724,13266,0,29,1338,1361,23,167,759,951,558,560,981,2100,1269,453,869,2593,1699,532,1162,3388,2662,535,1652,4843,3504,397,1782,5685,2049,136,1326,3508,396,14,750,1162,12164,2823,10615,25600
10802,0,18,1268,1283,18,163,710,892,432,469,937,1839,835,386,662,1881,1144,403,890,2437,1730,454,1321,3502,2218,298,1248,3768,1218,102,608,1922,261,10,213,488,7854,2297,7862,18015,0,26,1140,1168,37,201,618,859,619,530,871,2019,986,426,776,2191,1327,441,977,2749,1978,442,1443,3862,1993,248,1401,3639,901,57,994,1958,118,10,500,630,7965,2385,8720,19068,0,39,2406,2455,59,359,1327,1752,1053,1001,1803,3858,1824,813,1442,4071,2474,845,1870,5187,3705,897,2760,7367,4212,544,2655,7410,2115,160,1606,3881,379,24,719,1119,15821,4685,16589,37084
10803,0,0,4,4,0,0,0,3,3,5,14,23,11,9,5,23,12,0,9,20,16,3,10,35,16,3,3,19,7,0,4,11,9,0,6,8,65,26,47,141,0,3,0,3,0,0,0,4,8,9,11,32,16,5,3,24,7,5,4,13,21,0,8,27,7,0,9,18,5,0,9,15,4,0,0,4,63,27,50,141,0,3,4,7,0,0,0,4,7,14,30,53,23,17,12,53,17,6,10,33,37,9,15,59,24,6,14,40,15,0,12,28,10,0,4,10,129,55,98,283
10804,0,18,2275,2299,24,292,1325,1649,907,922,1444,3273,2115,651,954,3714,2604,643,1278,4524,3031,544,1486,5068,3949,445,1443,5835,2659,168,913,3736,689,34,413,1139,15985,3715,11525,31228,3,50,2086,2140,48,427,1224,1694,1248,972,1452,3670,2401,643,1197,4242,2841,695,1673,5208,3399,591,2041,6031,3777,339,2137,6258,2080,136,1965,4181,336,17,1163,1515,16132,3875,14936,34946,6,74,4361,4438,78,720,2548,3344,2158,1896,2893,6946,4515,1293,2155,7961,5450,1340,2952,9732,6436,1133,3524,11093,7723,781,3578,12091,4739,301,2878,7919,1026,57,1574,2658,32120,7591,26466,66178
10805,0,16,1350,1366,25,177,839,1037,578,487,1005,2071,1068,396,718,2182,1440,408,969,2822,2146,437,1240,3823,2800,343,1225,4367,1607,126,671,2407,353,19,242,607,10016,2407,8258,20679,0,43,1267,1309,45,236,630,915,768,537,995,2309,1260,403,859,2518,1651,438,1117,3205,2432,464,1447,4338,2660,234,1494,4385,1152,78,1235,2469,157,3,700,867,10127,2447,9739,22316,0,58,2617,2678,78,413,1464,1957,1347,1028,2005,4380,2326,796,1575,4700,3095,850,2086,6022,4572,903,2687,8164,5453,574,2719,8748,2764,210,1904,4871,509,20,946,1477,20139,4853,17999,42997
10901,0,21,1838,1863,31,306,1359,1691,1079,963,1596,3641,2005,549,941,3497,2048,414,1063,3523,2229,353,1098,3674,2107,182,878,3162,1163,67,464,1696,250,4,186,435,10910,2862,9417,23188,0,45,1767,1819,61,433,1252,1750,1423,968,1465,3859,2214,550,1142,3901,2197,416,1272,3887,2275,312,1398,3980,1926,142,1337,3401,868,49,1079,1990,132,0,548,685,11096,2912,11275,25277,0,65,3609,3676,87,741,2610,3436,2505,1936,3061,7504,4217,1097,2084,7396,4250,833,2332,7411,4503,662,2497,7656,4032,324,2211,6567,2029,115,1548,3687,382,6,742,1125,22004,5774,20684,48464
10902,0,3,296,303,8,57,223,286,178,165,227,568,295,77,165,538,388,88,202,681,502,99,278,875,455,48,194,700,248,9,92,355,53,0,43,97,2128,554,1722,4404,0,4,258,265,16,80,143,230,258,165,189,611,337,81,150,570,448,98,156,704,522,99,221,848,400,29,204,628,200,3,152,360,24,0,79,103,2195,568,1561,4321,0,15,558,567,23,142,359,517,429,336,418,1182,636,162,314,1115,832,186,360,1374,1023,195,505,1721,851,74,397,1328,455,13,246,718,73,0,122,201,4324,1118,3280,8723
10903,0,15,992,1007,13,141,551,702,489,528,650,1663,993,303,419,1707,1254,353,609,2213,1640,314,807,2756,1984,214,894,3093,1150,65,472,1691,286,9,190,482,7792,1938,5585,15316,0,34,934,976,20,202,449,682,666,550,553,1771,1160,324,454,1939,1342,346,654,2345,1841,316,783,2943,1845,157,901,2907,908,40,864,1819,124,9,454,586,7912,1987,6061,15953,0,47,1931,1983,35,341,1002,1384,1156,1078,1198,3432,2150,626,870,3650,2591,700,1260,4557,3477,625,1591,5700,3831,370,1794,5998,2057,105,1343,3505,409,15,648,1068,15707,3925,11641,31273
11001,0,14,995,1011,35,182,669,889,539,483,782,1810,978,262,488,1727,1086,218,496,1803,1258,196,658,2112,1191,113,477,1778,696,39,295,1024,172,0,90,265,5963,1513,4948,12419,3,29,949,980,47,236,601,883,747,489,761,2003,1040,259,534,1833,1157,245,638,2034,1300,190,747,2235,1066,76,705,1859,558,17,608,1187,61,0,315,384,5990,1551,5861,13401,3,43,1940,1994,84,414,1276,1770,1294,975,1546,3815,2019,517,1018,3560,2245,465,1137,3842,2561,392,1401,4345,2259,198,1188,3638,1257,53,905,2212,232,0,410,646,11950,3061,10807,25825
