region_id,C01_Budh_0_14_yrs,C01_Budh_15_24,C01_Budh_25_34,C01_Budh_35_44,C01_Budh_45_54,C01_Budh_55_64,C01_Budh_65_74,C01_Budh_75_84,C01_Budh_85ov,C01_Budh_Tot,C01_C_Ang_0_14,C01_C_Ang_15_24,C01_C_Ang_25_34,C01_C_Ang_35_44,C01_C_Ang_45_54,C01_C_Ang_55_64,C01_C_Ang_65_74,C01_C_Ang_75_84,C01_C_Ang_85ov,C01_C_Ang_Tot,C01_C_As_Apo_0_14,C01_C_As_Apo_15_24,C01_C_As_Apo_25_34,C01_C_As_Apo_35_44,C01_C_As_Apo_45_54,C01_C_As_Apo_55_64,C01_C_As_Apo_65_74,C01_C_As_Apo_75_84,C01_C_As_Apo_85ov,C01_C_As_Apo_Tot,C01_C_Bap_0_14,C01_C_Bap_15_24,C01_C_Bap_25_34,C01_C_Bap_35_44,C01_C_Bap_45_54,C01_C_Bap_55_64,C01_C_Bap_65_74,C01_C_Bap_75_84,C01_C_Bap_85ov,C01_C_Bap_Tot,C01_C_Breth_0_14,C01_C_Breth_15_24,C01_C_Breth_25_34,C01_C_Breth_35_44,C01_C_Breth_45_54,C01_C_Breth_55_64,C01_C_Breth_65_74,C01_C_Breth_75_84,C01_C_Breth_85ov,C01_C_Breth_To,C01_C_Cath_0_14,C01_C_Cath_15_24,C01_C_Cath_25_34,C01_C_Cath_35_44,C01_C_Cath_45_54,C01_C_Cath_55_64,C01_C_Cath_65_74,C01_C_Cath_75_84,C01_C_Cath_85ov,C01_C_Cath_Tot,C01_C_Ch_Chr_0_14,C01_C_Ch_Chr_15_24,C01_C_Ch_Chr_25_34,C01_C_Ch_Chr_35_44,C01_C_Ch_Chr_45_54,C01_C_Ch_Chr_55_64,C01_C_Ch_Chr_65_74,C01_C_Ch_Chr_75_84,C01_C_Ch_Chr_85ov,C01_C_Ch_Chr_Tot,C01_C_E_Orth_0_14,C01_C_E_Orth_15_24,C01_C_E_Orth_25_34,C01_C_E_Orth_35_44,C01_C_E_Orth_45_54,C01_C_E_Orth_55_64,C01_C_E_Orth_65_74,C01_C_E_Orth_75_84,C01_C_E_Orth_85ov,C01_C_E_Orth_To,C01_C_Jeh_Wit_0_14,C01_C_Jeh_Wit_15_24,C01_C_Jeh_Wit_25_34,C01_C_Jeh_Wit_35_44,C01_C_Jeh_Wit_45_54,C01_C_Jeh_Wit_55_64,C01_C_Jeh_Wit_65_74,C01_C_Jeh_Wit_75_84,C01_C_Jeh_Wit_85ov,C01_C_Jeh_Wit_Tot,C01_C_La_Da_Sai_0_14,C01_C_La_Da_Sai_15_24,C01_C_La_Da_Sai_25_34,C01_C_La_Da_Sai_35_44,C01_C_La_Da_Sai_45_54,C01_C_La_Da_Sai_55_64,C01_C_La_Da_Sai_65_74,C01_C_La_Da_Sai_75_84,C01_C_La_Da_Sai_85ov,C01_C_La_Da_Sai_Tot,C01_C_Luth_0_14,C01_C_Luth_15_24,C01_C_Luth_25_34,C01_C_Luth_35_44,C01_C_Luth_45_54,C01_C_Luth_55_64,C01_C_Luth_65_74,C01_C_Luth_75_84,C01_C_Luth_85ov,C01_C_Luth_Tot,C01_C_Ori_Orth_0_14,C01_C_Ori_Orth_15_24,C01_C_Ori_Orth_25_34,C01_C_Ori_Orth_35_44,C01_C_Ori_Orth_45_54,C01_C_Ori_Orth_55_64,C01_C_Ori_Orth_65_74,C01_C_Ori_Orth_75_84,C01_C_Ori_Orth_85ov,C01_C_Ori_Orth_To,C01_C_Oth_Prot_0_14,C01_C_Oth_Prot_15_24,C01_C_Oth_Prot_25_34,C01_C_Oth_Prot_35_44,C01_C_Oth_Prot_45_54,C01_C_Oth_Prot_55_64,C01_C_Oth_Prot_65_74,C01_C_Oth_Prot_75_84,C01_C_Oth_Prot_85ov,C01_C_Oth_Prot_Tot,C01_C_Pentec_0_14,C01_C_Pentec_15_24,C01_C_Pentec_25_34,C01_C_Pentec_35_44,C01_C_Pentec_45_54,C01_C_Pentec_55_64,C01_C_Pentec_65_74,C01_C_Pentec_75_84,C01_C_Pentec_85ov,C01_C_Pentec_Tot,C01_C_Pres_Ref_0_14,C01_C_Pres_Ref_15_24,C01_C_Pres_Ref_25_34,C01_C_Pres_Ref_35_44,C01_C_Pres_Ref_45_54,C01_C_Pres_Ref_55_64,C01_C_Pres_Ref_65_74,C01_C_Pres_Ref_75_84,C01_C_Pres_Ref_85ov,C01_C_Pres_Ref_Tot,C01_C_Sal_Army_0_14,C01_C_Sal_Army_15_24,C01_C_Sal_Army_25_34,C01_C_Sal_Army_35_44,C01_C_Sal_Army_45_54,C01_C_Sal_Army_55_64,C01_C_Sal_Army_65_74,C01_C_Sal_Army_75_84,C01_C_Sal_Army_85ov,C01_C_Sal_Army_Tot,C01_C_Se_da_Adv_0_14,C01_C_Se_da_Adv_15_24,C01_C_Se_da_Adv_25_34,C01_C_Se_da_Adv_35_44,C01_C_Se_da_Adv_45_54,C01_C_Se_da_Adv_55_64,C01_C_Se_da_Adv_65_74,C01_C_Se_da_Adv_75_84,C01_C_Se_da_Adv_85ov,C01_C_Se_da_Adv_Tot,C01_C_Uni_Ch_0_14,C01_C_Uni_Ch_15_24,C01_C_Uni_Ch_25_34,C01_C_Uni_Ch_35_44,C01_C_Uni_Ch_45_54,C01_C_Uni_Ch_55_64,C01_C_Uni_Ch_65_74,C01_C_Uni_Ch_75_84,C01_C_Uni_Ch_85ov,C01_C_Uni_Ch_Tot,C01_C_Chi_nfd_0_14,C01_C_Chi_nfd_15_24,C01_C_Chi_nfd_25_34,C01_C_Chi_nfd_35_44,C01_C_Chi_nfd_45_54,C01_C_Chi_nfd_55_64,C01_C_Chi_nfd_65_74,C01_C_Chi_nfd_75_84,C01_C_Chi_nfd_85ov,C01_C_Chi_nfd_Tot,C01_C_Oth_Chr_0_14,C01_C_Oth_Chr_15_24,C01_C_Oth_Chr_25_34,C01_C_Oth_Chr_35_44,C01_C_Oth_Chr_45_54,C01_C_Oth_Chr_55_64,C01_C_Oth_Chr_65_74,C01_C_Oth_Chr_75_84,C01_C_Oth_Chr_85ov,C01_C_Oth_Chr_Tot
101011001,15,8,19,20,7,10,3,0,0,82,1398,945,928,1000,937,789,665,431,138,7231,0,0,0,0,0,0,0,0,0,0,33,39,17,34,18,22,11,10,3,187,0,0,0,0,0,0,0,0,0,0,1619,1067,954,1036,875,621,552,277,78,7079,0,0,4,0,0,0,0,0,0,4,16,24,13,22,17,21,15,13,0,141,16,8,4,9,10,10,7,0,0,64,14,9,5,6,4,3,0,3,0,44,5,7,7,12,10,10,9,3,0,63,3,3,0,3,3,0,0,0,3,15,0,0,4,5,0,0,0,0,0,9,27,20,21,20,17,14,5,5,0,129,54,69,72,101,118,99,71,67,15,666,33,8,5,14,18,8,12,3,5,106,4,6,8,4,10,4,3,7,0,46,188,152,145,162,193,171,131,88,43,1273,35,28,20,20,40,8,6,4,0,161,0,0,4,3,3,0,3,0,0,13
101011002,3,4,5,8,10,7,0,0,0,37,672,316,334,534,551,520,373,173,48,3521,0,0,0,0,0,0,0,0,0,0,23,8,6,12,12,12,6,3,0,82,3,0,0,0,0,0,0,0,0,3,993,346,341,485,441,386,283,142,26,3443,0,0,0,0,3,0,0,0,0,3,16,4,7,8,3,11,5,3,3,60,0,3,0,0,4,3,0,0,0,10,0,0,3,0,0,0,0,0,0,3,7,3,4,4,11,22,10,4,0,65,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,3,0,0,15,10,4,6,3,6,4,0,0,0,33,34,14,23,54,61,72,44,30,3,335,0,3,3,3,3,5,3,3,0,23,6,4,0,5,6,3,6,0,0,30,135,75,51,119,116,117,103,26,10,752,15,9,6,10,11,13,0,3,0,67,3,0,0,0,3,3,0,0,0,9
101011003,0,0,0,3,3,0,0,0,0,6,349,180,193,301,259,211,198,122,65,1878,0,0,0,0,0,0,0,0,0,0,13,5,4,12,7,3,3,5,0,52,0,0,0,0,0,0,0,0,0,0,469,217,231,239,220,163,138,62,21,1760,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,9,3,3,5,5,0,4,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,10,5,7,0,0,0,0,45,16,6,13,26,24,28,21,14,8,156,5,3,0,3,3,0,0,0,0,14,0,0,0,0,3,0,0,0,0,3,66,56,44,56,51,40,43,32,17,405,9,0,5,3,3,3,3,0,0,26,0,0,0,0,0,0,0,0,0,0
101011004,7,3,3,5,10,4,3,0,0,35,424,237,250,387,382,309,173,75,18,2255,0,0,0,0,0,0,0,0,0,0,19,5,9,10,10,3,0,3,0,59,0,0,0,0,0,0,0,0,0,0,508,229,243,327,339,222,126,55,10,2059,0,0,0,0,0,0,0,0,0,0,10,4,4,10,10,3,4,4,0,49,0,3,3,3,3,3,0,0,0,15,8,3,3,3,3,0,0,0,0,20,3,8,7,11,7,15,4,4,0,59,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,10,11,0,3,8,14,6,0,0,0,42,17,17,28,55,56,45,12,8,8,246,16,3,3,5,5,0,0,0,0,32,3,0,6,0,0,3,0,0,0,12,146,64,67,93,120,95,51,29,11,676,41,18,11,24,16,14,5,3,0,132,0,0,0,3,3,0,0,0,0,6
101011005,3,3,3,0,6,3,0,0,0,18,676,310,371,422,404,327,301,190,85,3086,0,0,0,0,0,0,0,0,0,0,31,10,16,12,12,12,5,3,5,106,0,0,0,0,0,0,0,0,0,0,933,457,422,497,464,345,299,200,66,3683,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,11,8,3,3,5,8,8,3,0,0,38,0,0,0,0,0,0,0,0,0,0,3,11,3,7,8,3,3,4,0,42,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,9,10,0,8,4,7,5,3,0,0,37,73,37,47,75,58,39,65,35,21,450,30,9,9,15,4,9,3,0,0,79,4,0,0,5,0,3,3,3,0,18,108,49,40,76,69,79,47,45,19,532,48,17,12,26,16,5,6,4,3,137,0,0,0,3,0,0,3,0,0,6
101011006,3,3,3,3,3,3,0,0,0,18,480,200,258,346,384,314,257,164,41,2444,0,0,0,0,0,0,0,0,0,0,13,9,6,7,8,5,0,0,3,51,0,0,0,0,0,0,0,0,0,0,714,296,271,382,348,331,231,132,37,2742,0,0,0,0,0,0,0,0,0,0,6,0,0,5,3,0,3,0,0,17,5,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,6,5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3,5,3,0,0,23,23,13,25,38,52,48,38,29,3,269,9,3,0,7,6,0,0,0,0,25,3,0,3,4,0,0,0,0,0,10,117,43,57,77,77,91,56,32,14,564,11,0,9,8,13,5,6,7,0,59,3,0,0,0,3,0,3,0,0,9
101021007,0,3,0,3,9,0,0,0,0,15,113,53,68,89,95,112,82,42,11,665,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,121,57,48,92,80,89,41,34,9,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,0,0,0,6,0,4,0,3,3,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,10,14,16,12,8,3,63,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,17,6,9,10,16,27,19,12,3,119,3,3,3,0,5,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0
101021008,4,3,11,3,6,4,0,0,0,31,482,309,328,389,338,215,104,54,9,2228,0,0,0,0,0,0,0,0,0,0,25,14,8,11,22,11,3,3,0,97,0,0,0,0,0,0,0,0,0,0,845,503,478,543,433,276,174,67,10,3329,5,5,0,0,9,3,0,0,0,22,133,98,113,98,90,76,32,14,0,654,9,5,9,9,8,4,4,0,0,48,9,7,3,0,3,0,3,0,0,25,4,6,7,15,11,5,8,4,0,60,3,0,0,0,0,0,0,0,0,3,0,0,3,3,4,0,0,0,0,10,8,6,7,5,6,3,0,0,0,35,39,31,43,65,59,42,25,11,3,318,21,3,7,9,6,4,6,0,0,56,0,0,0,0,3,0,0,0,0,3,91,63,56,67,59,35,21,12,3,407,21,12,5,23,12,0,0,0,0,73,6,8,3,4,3,0,0,0,0,24
101021009,3,10,19,15,12,8,4,3,0,74,322,283,315,318,284,209,184,144,77,2136,0,0,0,0,0,0,0,0,0,0,18,7,16,22,9,7,6,6,3,94,11,4,4,0,3,0,0,0,0,22,484,455,427,429,352,346,284,192,74,3043,3,4,3,0,3,3,3,0,3,22,79,89,109,78,110,117,81,36,13,712,4,0,7,4,0,0,0,0,0,15,3,4,5,3,3,0,0,0,0,18,5,4,9,12,21,10,17,9,5,92,3,0,3,3,3,0,0,0,0,12,6,0,3,3,0,0,0,0,0,12,10,8,10,15,12,5,0,0,0,60,31,21,32,48,48,32,39,30,6,287,5,5,7,0,8,5,3,3,0,36,3,3,3,3,0,0,0,0,0,12,54,75,44,49,55,27,23,25,10,362,25,14,18,13,13,9,3,0,0,95,4,0,3,3,3,0,0,0,0,13
101021010,7,4,13,7,5,0,0,0,0,36,145,115,141,132,147,79,46,35,9,849,0,0,0,0,0,0,0,0,0,0,0,5,8,6,8,6,3,0,0,36,9,4,5,0,3,0,0,0,0,21,207,195,177,169,152,98,71,45,5,1119,0,0,3,3,3,0,0,0,0,9,20,9,17,21,20,19,4,4,0,114,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,7,4,0,11,9,7,6,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,9,4,8,3,0,3,0,49,15,15,24,26,35,18,10,10,0,153,3,3,0,3,0,3,0,0,0,12,0,0,3,0,0,0,0,0,0,3,26,10,16,29,34,12,6,5,0,138,12,10,10,15,7,8,0,0,0,62,0,0,0,0,0,0,0,0,0,0
