SA4_CODE_2021,M_Y12e_15_19,M_Y12e_20_24,M_Y12e_25_34,M_Y12e_35_44,M_Y12e_45_54,M_Y12e_55_64,M_Y12e_65_74,M_Y12e_75_84,M_Y12e_85ov,M_Y12e_Tot,M_Y11e_15_19,M_Y11e_20_24,M_Y11e_25_34,M_Y11e_35_44,M_Y11e_45_54,M_Y11e_55_64,M_Y11e_65_74,M_Y11e_75_84,M_Y11e_85ov,M_Y11e_Tot,M_Y10e_15_19,M_Y10e_20_24,M_Y10e_25_34,M_Y10e_35_44,M_Y10e_45_54,M_Y10e_55_64,M_Y10e_65_74,M_Y10e_75_84,M_Y10e_85ov,M_Y10e_Tot,M_Y9e_15_19,M_Y9e_20_24,M_Y9e_25_34,M_Y9e_35_44,M_Y9e_45_54,M_Y9e_55_64,M_Y9e_65_74,M_Y9e_75_84,M_Y9e_85ov,M_Y9e_Tot,M_Y8b_15_19,M_Y8b_20_24,M_Y8b_25_34,M_Y8b_35_44,M_Y8b_45_54,M_Y8b_55_64,M_Y8b_65_74,M_Y8b_75_84,M_Y8b_85ov,M_Y8b_Tot,M_DNGTS_15_19,M_DNGTS_20_24,M_DNGTS_25_34,M_DNGTS_35_44,M_DNGTS_45_54,M_DNGTS_55_64,M_DNGTS_65_74,M_DNGTS_75_84,M_DNGTS_85_ov,M_DNGTS_Tot,M_Hghst_yr_schl_ns_15_19,M_Hghst_yr_schl_ns_20_24,M_Hghst_yr_schl_ns_25_34,M_Hghst_yr_schl_ns_35_44,M_Hghst_yr_schl_ns_45_54,M_Hghst_yr_schl_ns_55_64,M_Hghst_yr_schl_ns_65_74,M_Hghst_yr_schl_ns_75_84,M_Hghst_yr_schl_ns_85_ovr,M_Hghst_yr_schl_ns_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Y12e_15_19,F_Y12e_20_24,F_Y12e_25_34,F_Y12e_35_44,F_Y12e_45_54,F_Y12e_55_64,F_Y12e_65_74,F_Y12e_75_84,F_Y12e_85ov,F_Y12e_Tot,F_Y11e_15_19,F_Y11e_20_24,F_Y11e_25_34,F_Y11e_35_44,F_Y11e_45_54,F_Y11e_55_64,F_Y11e_65_74,F_Y11e_75_84,F_Y11e_85ov,F_Y11e_Tot,F_Y10e_15_19,F_Y10e_20_24,F_Y10e_25_34,F_Y10e_35_44,F_Y10e_45_54,F_Y10e_55_64,F_Y10e_65_74,F_Y10e_75_84,F_Y10e_85ov,F_Y10e_Tot,F_Y9e_15_19,F_Y9e_20_24,F_Y9e_25_34,F_Y9e_35_44,F_Y9e_45_54,F_Y9e_55_64,F_Y9e_65_74,F_Y9e_75_84,F_Y9e_85ov,F_Y9e_Tot,F_Y8b_15_19,F_Y8b_20_24,F_Y8b_25_34,F_Y8b_35_44,F_Y8b_45_54,F_Y8b_55_64,F_Y8b_65_74,F_Y8b_75_84,F_Y8b_85ov,F_Y8b_Tot,F_DNGTS_15_19,F_DNGTS_20_24,F_DNGTS_25_34,F_DNGTS_35_44,F_DNGTS_45_54,F_DNGTS_55_64,F_DNGTS_65_74,F_DNGTS_75_84,F_DNGTS_85_ov,F_DNGTS_Tot,F_Hghst_yr_schl_ns_15_19,F_Hghst_yr_schl_ns_20_24,F_Hghst_yr_schl_ns_25_34,F_Hghst_yr_schl_ns_35_44,F_Hghst_yr_schl_ns_45_54,F_Hghst_yr_schl_ns_55_64,F_Hghst_yr_schl_ns_65_74,F_Hghst_yr_schl_ns_75_84,F_Hghst_yr_schl_ns_85_ovr,F_Hghst_yr_schl_ns_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Y12e_15_19,P_Y12e_20_24,P_Y12e_25_34,P_Y12e_35_44,P_Y12e_45_54,P_Y12e_55_64,P_Y12e_65_74,P_Y12e_75_84,P_Y12e_85ov,P_Y12e_Tot,P_Y11e_15_19,P_Y11e_20_24,P_Y11e_25_34,P_Y11e_35_44,P_Y11e_45_54,P_Y11e_55_64,P_Y11e_65_74,P_Y11e_75_84,P_Y11e_85ov,P_Y11e_Tot,P_Y10e_15_19,P_Y10e_20_24,P_Y10e_25_34,P_Y10e_35_44,P_Y10e_45_54,P_Y10e_55_64,P_Y10e_65_74,P_Y10e_75_84,P_Y10e_85ov,P_Y10e_Tot,P_Y9e_15_19,P_Y9e_20_24,P_Y9e_25_34,P_Y9e_35_44,P_Y9e_45_54,P_Y9e_55_64,P_Y9e_65_74,P_Y9e_75_84,P_Y9e_85ov,P_Y9e_Tot
111,2384,9265,16778,15026,11467,7890,7188,3220,848,74070,781,1320,2006,1859,1520,1201,833,487,104,10108,1384,1709,4859,4770,8077,10080,6614,3515,922,41930,288,282,571,672,1001,1754,2692,2028,702,9986,71,74,218,283,384,780,1270,1145,691,4933,6,21,69,72,109,120,105,82,51,631,469,707,1283,1099,1014,1029,1130,1057,661,8464,5393,13379,25781,23779,23575,22854,19835,11531,3987,150111,2857,9986,19421,17921,13683,9214,6366,2812,877,83129,571,945,1497,1393,1479,1241,758,512,173,8569,966,1270,3497,3671,7222,10433,8642,5075,1853,42625,191,173,464,550,996,1830,3362,2454,1330,11346,53,45,159,205,303,757,1330,1287,1192,5325,13,13,59,77,76,125,119,101,98,681,469,588,1094,919,835,955,1243,1532,1370,8998,5109,13006,26189,24739,24595,24551,21816,13780,6884,160674,5241,19248,36196,32948,25150,17104,13552,6033,1726,157199,1358,2263,3503,3248,3006,2440,1592,994,276,18680,2354,2979,8359,8442,15294,20512,15252,8590,2779,84551,477,452,1033,1217,1999,3584,6051,4482,2031,21330
112,1116,3443,7253,8384,7822,6505,6837,2669,738,44773,435,625,913,1028,1174,1290,1010,427,129,7026,938,917,2390,2790,4537,7001,5240,2584,698,27098,197,156,316,479,691,1132,1775,1279,435,6455,36,35,147,181,287,563,1043,1090,623,4003,8,13,32,32,35,58,54,41,28,294,503,495,1148,1279,1279,1373,1321,926,558,8878,3226,5681,12192,14184,15827,17923,17281,9005,3212,98529,1427,4039,9598,10958,9961,7736,5961,2447,775,52905,323,396,773,928,1212,1413,1092,531,172,6839,530,577,1694,2156,4204,7524,6853,3516,1327,28384,124,63,231,348,553,1044,1786,1433,815,6400,21,13,69,140,174,451,908,1075,913,3766,10,7,17,26,39,53,46,41,49,294,478,470,1170,1247,1194,1333,1297,1170,1072,9430,2913,5577,13561,15804,17341,19555,17936,10207,5125,108013,2539,7486,16850,19337,17784,14245,12800,5111,1512,97674,757,1020,1693,1959,2390,2706,2100,957,296,13865,1465,1497,4082,4952,8743,14531,12091,6097,2022,55481,318,222,546,829,1243,2175,3559,2710,1253,12855
113,968,2865,5581,4653,3802,2598,2085,900,241,23683,414,562,880,766,664,581,423,213,42,4546,747,910,2412,2371,3286,4603,3011,1327,316,18980,177,171,369,390,525,870,1140,826,272,4730,40,39,147,217,305,568,965,848,412,3539,3,12,68,73,59,77,78,61,36,465,386,531,1099,972,933,819,781,594,282,6391,2735,5086,10550,9439,9583,10108,8474,4769,1589,62342,1148,3445,6964,6216,4854,3184,1921,945,326,28995,267,421,698,687,735,698,475,213,76,4270,398,530,1572,1545,2775,4573,3566,1909,684,17545,100,111,284,291,454,701,1095,832,440,4306,30,33,102,139,198,374,688,701,590,2859,0,20,92,84,81,70,68,64,50,528,313,355,678,644,644,715,741,658,493,5244,2257,4913,10382,9604,9741,10312,8554,5326,2659,63739,2113,6304,12541,10871,8658,5778,4004,1841,567,52677,683,983,1576,1454,1400,1282,896,430,118,8816,1142,1438,3984,3914,6068,9177,6569,3235,1005,36526,274,284,645,675,980,1565,2238,1661,708,9037
114,693,2035,4205,4312,4069,4021,4771,2537,624,27279,290,441,611,620,647,599,540,302,89,4141,612,676,1894,1961,3057,4554,3564,2040,506,18875,156,122,290,303,468,778,1386,1050,309,4866,31,19,87,101,175,403,858,634,289,2597,6,3,10,32,36,38,46,45,22,236,259,312,777,733,730,701,752,657,327,5242,2051,3604,7877,8071,9192,11084,11914,7273,2168,63238,782,2275,5318,5618,5271,5024,4577,2139,598,31615,197,309,550,512,647,664,597,376,120,3970,359,402,1285,1450,2810,4678,4731,2698,772,19174,81,67,179,202,430,831,1467,1114,522,4889,17,15,36,78,114,323,741,596,498,2416,3,10,13,23,14,29,41,35,26,193,248,217,482,478,527,632,758,769,555,4672,1687,3286,7864,8369,9810,12181,12917,7719,3095,66933,1473,4311,9532,9934,9347,9048,9347,4675,1217,58889,487,747,1161,1130,1292,1258,1142,680,215,8115,976,1079,3178,3413,5870,9228,8297,4736,1276,38052,237,185,472,510,899,1608,2851,2165,832,9757
115,2364,6658,9862,15402,13253,9688,7194,2911,738,68072,277,463,519,569,707,683,421,232,66,3935,757,822,1589,1850,3458,3733,2343,1510,419,16490,137,90,162,234,329,455,706,652,157,2925,16,10,58,70,105,219,522,445,239,1680,6,9,36,49,57,81,91,69,38,442,219,204,414,543,480,391,452,446,331,3483,3780,8266,12634,18731,18391,15250,11720,6269,1990,97025,2519,6543,11390,18202,14772,10034,6354,2373,807,72990,180,272,375,421,725,653,500,251,91,3452,375,386,903,1121,3014,3977,3629,2275,756,16439,53,30,74,103,229,417,901,741,335,2890,11,13,19,29,98,251,568,573,348,1921,7,4,34,43,75,91,119,113,128,614,162,164,439,550,432,437,450,513,531,3690,3309,7417,13234,20473,19343,15861,12520,6833,2997,101993,4878,13196,21257,33607,28023,19728,13550,5279,1549,141062,455,733,890,991,1436,1332,921,479,156,7386,1141,1213,2489,2969,6468,7708,5972,3789,1175,32925,196,119,231,342,557,875,1603,1393,490,5813
116,3201,10527,21024,26095,14491,9382,5746,1991,369,92807,486,779,1256,1223,1129,775,443,156,32,6278,997,1210,3366,3511,5160,5177,2965,1339,307,24036,225,218,546,661,956,1045,1135,593,157,5540,48,90,265,412,556,887,1340,923,332,4856,6,59,187,205,274,309,300,191,95,1629,716,1082,2539,2217,1522,1086,894,635,274,10961,5684,13955,29193,34325,24075,18659,12822,5829,1563,146109,3427,10259,24567,27126,14834,9440,5367,1563,420,97003,331,562,1099,1125,1169,783,392,161,42,5663,573,850,2438,2724,4814,5321,3920,1787,576,22999,124,139,448,498,825,1217,1442,750,314,5754,32,47,220,335,515,1123,1740,1316,669,5996,4,33,159,248,379,468,477,366,198,2329,598,753,2015,1895,1263,1026,1040,736,550,9879,5088,12648,30948,33939,23795,19384,14369,6688,2768,149633,6628,20787,45591,53214,29318,18820,11112,3552,788,189815,823,1342,2356,2343,2297,1560,832,317,75,11944,1567,2059,5811,6231,9972,10492,6884,3127,886,47033,351,357,992,1163,1778,2261,2583,1342,467,11292
117,1854,12843,41237,26611,15538,10306,6174,2328,549,117446,172,507,1526,969,786,679,368,150,29,5183,191,384,1704,1462,2200,2435,1348,729,194,10643,41,95,260,241,320,400,448,306,88,2199,8,31,177,173,206,373,635,737,323,2647,5,45,245,173,106,195,214,231,123,1344,282,1191,3542,2084,1396,1203,920,646,266,11529,2553,15094,48681,31709,20550,15598,10097,5130,1564,150991,2271,14014,41428,23820,13862,9111,5487,2086,594,112667,160,432,1049,631,579,527,347,185,53,3958,118,309,963,931,1571,2096,1733,936,317,8976,23,63,172,159,244,389,510,347,164,2081,10,24,126,119,181,461,897,980,486,3283,0,44,245,140,144,214,324,386,244,1742,287,1125,3057,1617,947,863,799,655,430,9783,2863,16017,47051,27420,17531,13658,10092,5577,2291,142503,4122,26860,82662,50432,29398,19422,11661,4411,1144,230111,334,938,2574,1595,1361,1210,714,338,80,9146,316,693,2668,2393,3773,4529,3079,1671,510,19617,58,157,436,400,572,791,956,658,254,4278
118,1865,6717,20111,16604,13385,9710,6963,3470,1032,79863,126,186,764,499,450,437,335,208,64,3068,165,188,772,814,1451,1794,1282,927,343,7733,34,34,122,125,145,196,311,375,164,1505,7,18,65,71,75,153,316,454,314,1475,0,19,54,48,40,64,57,89,76,443,300,535,1801,1326,981,764,686,683,565,7641,2499,7700,23690,19492,16523,13126,9954,6199,2547,101729,1918,7594,23938,18409,14813,10398,7122,3630,1192,89009,77,159,492,368,453,466,449,312,132,2906,96,111,519,541,1210,1847,1993,1475,626,8419,12,20,58,69,114,181,456,495,312,1721,3,7,49,36,84,166,430,661,498,1935,0,8,37,27,42,65,106,146,134,570,245,458,1517,1024,777,607,729,901,1092,7354,2347,8356,26618,20476,17489,13740,11284,7628,3981,111914,3782,14308,44045,35014,28193,20110,14083,7106,2217,168875,199,343,1255,869,901,907,781,514,194,5968,259,301,1292,1356,2662,3640,3277,2398,968,16155,46,58,180,189,255,376,770,873,481,3229
119,4894,18359,38374,31997,23424,18922,11622,4530,1385,153502,576,928,1684,1387,1609,1355,746,343,115,8728,1139,1191,3521,3861,6111,7225,4804,2844,1027,31725,199,152,627,847,1067,1315,1572,1177,513,7474,40,63,469,690,1024,1777,2710,2826,1369,10955,16,98,510,496,582,936,1089,947,475,5148,908,1514,3747,2859,2080,1998,1686,1573,1067,17444,7769,22307,48944,42133,35886,33529,24223,14232,5955,234984,5007,17562,39297,33824,26294,19148,10089,3702,1359,156281,383,590,1377,1225,1506,1247,741,323,135,7534,484,673,2260,2908,5623,7857,6213,3656,1513,31179,75,84,411,652,981,1463,2014,1555,848,8081,13,43,270,522,1038,2096,3743,3841,2021,13589,12,61,390,406,730,1307,1555,1458,977,6904,840,1228,3327,2597,2079,1891,1799,1782,1977,17513,6814,20244,47338,42137,38256,34997,26158,16309,8831,241081,9903,35926,77675,65820,49713,38071,21716,8235,2740,309782,958,1519,3063,2608,3114,2598,1479,667,244,16262,1624,1860,5775,6778,11734,15082,11012,6494,2534,62899,271,236,1044,1493,2049,2780,3589,2724,1365,15556
120,2021,10106,24277,19622,14589,11138,7217,2806,757,92537,155,309,770,626,678,647,326,179,38,3728,239,300,1136,1182,1987,2634,1783,1009,389,10659,31,42,175,208,276,368,529,473,171,2263,8,22,119,142,171,351,746,1158,706,3431,3,58,224,121,119,140,231,258,222,1370,225,749,1731,1110,723,686,698,618,416,6950,2680,11587,28427,23014,18543,15964,11529,6500,2703,120939,2054,9730,25585,20893,17069,12231,7256,2739,840,98390,123,234,522,410,568,563,424,209,78,3128,118,206,647,789,1850,3116,2778,1578,737,11807,26,32,92,144,213,377,732,552,287,2456,0,15,58,93,186,408,1152,1601,1069,4588,3,35,183,109,145,217,339,490,410,1932,211,555,1577,996,731,674,754,718,874,7084,2531,10807,28660,23441,20755,17587,13424,7881,4296,129388,4071,19841,49868,40516,31654,23364,14474,5547,1596,190936,276,546,1296,1035,1242,1211,754,388,112,6857,353,502,1783,1973,3839,5752,4559,2584,1122,22467,59,73,262,348,489,748,1262,1021,461,4720
121,3239,10348,22241,28470,25006,18860,13928,7561,2373,132019,195,300,569,552,648,749,492,422,180,4104,293,324,843,988,1853,2419,1672,1416,609,10423,56,33,101,122,172,259,419,437,231,1826,7,15,56,68,104,164,345,382,234,1390,0,7,91,106,91,96,116,102,55,668,257,340,993,1045,806,692,691,674,468,5976,4052,11367,24894,31359,28685,23241,17667,10993,4152,156401,3210,10207,25205,32568,28198,20193,14073,7145,2727,143516,145,194,424,456,699,834,894,759,325,4731,200,179,545,711,1763,2817,3439,2812,1451,13927,32,21,84,86,158,265,672,738,497,2562,6,7,33,56,116,228,518,539,485,1990,0,5,96,118,118,170,192,163,159,1028,267,303,1038,1082,837,728,905,925,1024,7103,3864,10918,27420,35075,31893,25236,20693,13087,6676,174855,6450,20553,47436,61042,53203,39054,27999,14697,5103,275533,337,492,994,1007,1347,1585,1384,1182,501,8828,498,508,1384,1695,3617,5239,5111,4229,2065,24351,90,53,185,209,330,525,1094,1181,731,4384
122,2048,6064,11672,14081,14925,11050,7508,3883,1115,72334,257,373,568,608,748,694,455,400,113,4224,420,426,1034,1358,2717,3273,2099,1665,595,13592,65,52,100,148,222,262,558,588,264,2262,8,22,37,77,89,157,305,408,238,1328,6,9,27,61,75,77,60,66,42,415,219,224,588,629,598,526,522,546,370,4221,3027,7167,14023,16965,19361,16037,11506,7557,2740,98382,2104,5928,13186,16522,16653,11110,6757,3429,1293,76981,134,169,367,446,759,808,593,512,184,3975,213,219,535,783,2299,3525,3681,2805,1195,15259,40,17,61,78,135,241,668,853,498,2597,8,3,29,62,78,179,382,504,408,1661,5,3,25,51,94,61,80,84,100,506,178,207,642,585,602,498,531,742,813,4795,2682,6555,14841,18526,20616,16429,12691,8931,4498,105777,4154,11990,24857,30594,31576,22155,14263,7310,2410,149313,391,541,935,1058,1506,1507,1046,910,298,8202,633,644,1567,2139,5016,6803,5778,4476,1794,28848,106,74,156,223,355,504,1230,1446,762,4859
123,1998,6262,12112,13593,9078,5815,4160,1436,283,54744,538,893,1360,1311,1174,827,456,178,30,6767,1300,1554,4169,4116,5577,6034,3747,1575,271,28348,321,259,585,641,855,1148,1437,787,178,6199,42,43,187,276,393,707,1027,691,238,3604,4,19,103,91,124,161,156,112,48,815,463,485,1054,1150,904,731,709,634,255,6386,4670,9511,19570,21175,18106,15426,11691,5417,1300,106863,2460,6903,15677,15943,10122,6219,3579,1178,323,62411,415,635,1158,1175,1153,831,411,166,36,5977,654,836,2939,3076,5225,6613,4691,2016,532,26572,139,140,442,473,714,1286,1842,947,354,6326,21,30,131,193,359,803,1145,812,425,3917,8,14,70,102,146,240,236,180,94,1086,423,450,1165,1099,820,789,837,788,612,6981,4112,9004,21576,22052,18537,16779,12740,6090,2372,113277,4459,13162,27787,29540,19199,12035,7741,2614,607,117152,950,1527,2516,2480,2329,1658,863,347,67,12745,1956,2391,7114,7188,10805,12644,8443,3596,798,54925,449,396,1029,1118,1566,2430,3276,1739,530,12530
124,1978,6754,13377,13399,9962,7230,5909,2297,483,61400,543,976,1507,1505,1331,1034,669,279,78,7927,1488,1845,4928,5009,6729,7246,4441,1932,399,34010,301,297,614,768,992,1269,1598,943,221,6995,53,51,212,241,409,738,1208,784,290,3994,4,15,73,93,118,132,135,98,36,708,538,641,1529,1412,1141,951,832,713,353,8106,4911,10574,22245,22421,20684,18604,14794,7044,1858,123140,2491,7467,16654,16356,11924,8137,5656,2131,528,71349,410,695,1318,1289,1331,1020,598,319,86,7068,788,1096,3469,3528,6120,7891,5695,2691,820,32081,156,110,442,573,790,1387,1895,1096,448,6897,30,20,133,173,312,744,1285,946,588,4228,10,14,72,102,113,118,176,153,80,835,436,579,1450,1285,1015,830,940,961,820,8337,4325,9977,23530,23306,21602,20134,16244,8296,3375,130789,4474,14214,30032,29755,21884,15372,11565,4431,1009,132745,950,1673,2825,2796,2661,2056,1264,600,162,14990,2281,2935,8393,8531,12853,15138,10133,4624,1213,66096,451,399,1059,1337,1787,2655,3493,2041,667,13892
125,3482,15363,36943,31650,17584,13420,8323,3345,922,131039,519,766,1410,1121,1041,890,476,248,74,6543,750,1009,2878,3051,4216,4682,3231,1831,528,22185,138,169,667,751,953,1014,1052,772,304,5831,30,93,662,988,1152,1319,1583,1389,579,7794,23,148,850,882,804,866,721,466,230,4990,766,1669,4504,3470,2144,1650,1277,873,538,16881,5711,19217,47925,41902,27894,23851,16659,8926,3190,195268,3692,14147,36785,30275,18632,13466,7406,2745,800,127944,278,499,1071,932,922,792,518,247,92,5353,407,563,1807,2200,3774,5067,3996,2437,960,21217,67,92,377,596,786,1017,1377,1030,519,5872,20,88,378,613,995,1568,2184,1677,949,8483,16,85,540,598,855,1196,1053,845,500,5677,714,1157,3291,2575,1638,1512,1223,1044,841,13997,5189,16627,44257,37790,27607,24624,17757,10035,4669,188539,7180,29508,73732,61923,36215,26891,15723,6086,1720,258981,796,1263,2479,2048,1964,1687,993,502,169,11896,1155,1569,4688,5251,7998,9750,7231,4270,1494,43401,208,264,1048,1343,1735,2038,2432,1806,827,11702
126,1568,5989,13843,13824,9847,8085,5751,2485,771,62153,103,160,345,295,342,324,213,131,61,1974,103,175,581,618,1119,1503,1095,707,346,6253,13,23,79,98,131,184,339,277,150,1286,3,8,37,72,78,189,346,360,264,1359,4,17,108,80,69,92,103,91,79,643,134,247,747,633,430,436,359,344,286,3608,1934,6616,15740,15621,12014,10814,8202,4390,1953,77286,1629,5776,15018,14872,10896,8716,5514,2283,829,65527,84,130,267,228,314,374,303,174,72,1956,75,119,369,420,1002,1777,1787,1306,747,7601,14,18,56,66,99,210,488,423,333,1696,7,4,27,45,92,240,517,557,434,1924,9,14,97,89,87,157,163,184,147,942,120,253,762,615,396,405,421,450,617,4038,1932,6328,16591,16341,12881,11882,9191,5368,3166,83682,3198,11764,28859,28698,20743,16803,11257,4765,1598,127683,186,294,614,522,659,698,520,304,137,3932,180,300,957,1038,2115,3275,2885,2006,1087,13854,28,42,128,164,228,392,831,695,480,2984
127,4364,12565,23153,20736,15532,11653,7176,2496,526,98196,694,1017,1618,1544,1483,1177,516,211,38,8290,1143,1378,3886,4141,5813,6440,3466,1597,353,28222,216,291,847,1152,1421,1682,1407,674,225,7921,82,173,720,1196,1625,2349,2540,1926,765,11379,33,166,751,836,1263,2004,1442,808,402,7696,891,976,2108,2092,1722,1772,1329,1014,540,12442,7419,16564,33078,31704,28852,27075,17871,8719,2862,174147,4688,13242,26558,23463,16663,10955,5937,1709,384,103605,431,664,1391,1406,1450,947,392,173,39,6893,548,712,2659,3217,5596,6587,4072,1803,531,25729,110,168,720,1129,1543,1776,1590,903,336,8292,48,102,597,1319,1865,2932,3482,2416,1270,14028,8,116,657,981,1706,2674,2399,1626,1004,11168,805,851,2169,2074,1649,1603,1414,1085,752,12406,6647,15868,34753,33588,30465,27479,19279,9729,4321,182121,9049,25816,49711,44192,32188,22605,13108,4208,915,201801,1121,1681,3002,2947,2936,2123,908,385,85,15189,1694,2093,6546,7354,11409,13026,7537,3406,888,53951,327,458,1564,2288,2964,3465,2998,1576,563,16208
128,1711,5162,9800,11081,9825,7340,5724,2239,668,53556,383,525,709,755,810,691,494,258,95,4720,654,666,1699,2025,3884,4773,3056,2023,663,19437,72,67,106,175,259,376,816,800,357,3023,13,6,34,54,97,163,391,491,283,1533,4,18,28,45,35,50,54,73,42,338,168,183,507,500,487,425,387,441,346,3444,3000,6621,12879,14641,15401,13826,10919,6321,2443,86053,1979,5571,11514,13466,11656,7831,4688,1853,600,59160,199,227,428,529,717,668,411,262,124,3557,266,324,918,1225,3309,5133,4569,2959,1209,19900,33,14,91,89,174,396,1176,1166,718,3858,5,4,21,39,72,191,522,571,494,1929,4,3,17,26,34,48,91,96,58,371,141,150,462,480,429,354,489,612,780,3896,2628,6287,13461,15850,16400,14623,11935,7514,3983,92674,3689,10726,21312,24549,21489,15173,10416,4090,1268,112710,579,747,1141,1285,1527,1363,900,516,216,8277,920,987,2616,3250,7190,9908,7621,4980,1871,39348,107,82,201,260,432,772,1988,1963,1071,6882
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,38,163,445,306,253,207,183,36,4,1641,13,30,56,38,47,44,37,10,0,278,35,45,155,167,162,276,168,44,4,1064,12,9,51,54,53,60,68,13,0,332,5,10,27,34,39,33,56,19,0,220,0,0,7,11,3,10,3,3,0,41,89,140,414,489,449,313,141,44,10,2093,198,407,1164,1108,1009,947,648,166,19,5674,50,203,504,286,247,230,115,27,4,1665,14,30,35,37,37,46,14,3,0,220,37,42,92,84,123,216,128,28,12,771,22,10,35,26,25,40,42,5,0,208,6,0,8,12,21,11,24,11,0,103,0,0,4,3,9,3,7,0,4,28,88,129,337,295,206,153,72,22,14,1314,213,417,1025,748,666,698,404,104,32,4305,81,369,954,594,503,437,296,65,11,3309,30,58,91,81,78,92,49,16,0,503,74,90,252,254,284,493,298,79,14,1835,32,19,87,81,83,101,110,21,0,542
