SA4_CODE_2021,A55_64_UOLSE_VWW_17,A55_64_UOLSE_VWW_18,A55_64_UOLSE_VWW_19,A55_64_UOLSE_VWW_20,A55_64_UOLSE_VWW_21,A55_64_UOLSE_VWW_YNS,A55_64_UOLSE_VWW_T,A55_64_UOLSE_NWNAA_B_05,A55_64_UOLSE_NWNAA_05_10,A55_64_UOLSE_NWNAA_11_15,A55_64_UOLSE_NWNAA_16,A55_64_UOLSE_NWNAA_17,A55_64_UOLSE_NWNAA_18,A55_64_UOLSE_NWNAA_19,A55_64_UOLSE_NWNAA_20,A55_64_UOLSE_NWNAA_21,A55_64_UOLSE_NWNAA_YNS,A55_64_UOLSE_NWNAA_T,A55_64_UOLSE_PinE_NS_B_05,A55_64_UOLSE_PinE_NS_05_10,A55_64_UOLSE_PinE_NS_11_15,A55_64_UOLSE_PinE_NS_16,A55_64_UOLSE_PinE_NS_17,A55_64_UOLSE_PinE_NS_18,A55_64_UOLSE_PinE_NS_19,A55_64_UOLSE_PinE_NS_20,A55_64_UOLSE_PinE_NS_21,A55_64_UOLSE_PinE_NS_YNS,A55_64_UOLSE_PinE_NS_T,A55_64_UOLSE_T_B_05,A55_64_UOLSE_T_05_10,A55_64_UOLSE_T_11_15,A55_64_UOLSE_T_16,A55_64_UOLSE_T_17,A55_64_UOLSE_T_18,A55_64_UOLSE_T_19,A55_64_UOLSE_T_20,A55_64_UOLSE_T_21,A55_64_UOLSE_T_YNS,A55_64_UOLSE_T_T,A55_64_L_PinE_NS_B_05,A55_64_L_PinE_NS_05_10,A55_64_L_PinE_NS_11_15,A55_64_L_PinE_NS_16,A55_64_L_PinE_NS_17,A55_64_L_PinE_NS_18,A55_64_L_PinE_NS_19,A55_64_L_PinE_NS_20,A55_64_L_PinE_NS_21,A55_64_L_PinE_NS_YNS,A55_64_L_PinE_NS_T,A55_64_T_B_05,A55_64_T_05_10,A55_64_T_11_15,A55_64_T_16,A55_64_T_17,A55_64_T_18,A55_64_T_19,A55_64_T_20,A55_64_T_21,A55_64_T_YNS,A55_64_T_T,A65_74_SEO_B_05,A65_74_SEO_05_10,A65_74_SEO_11_15,A65_74_SEO_16,A65_74_SEO_17,A65_74_SEO_18,A65_74_SEO_19,A65_74_SEO_20,A65_74_SEO_21,A65_74_SEO_YNS,A65_74_SEO_T,A65_74_UOLSE_VWW_B_05,A65_74_UOLSE_VWW_05_10,A65_74_UOLSE_VWW_11_15,A65_74_UOLSE_VWW_16,A65_74_UOLSE_VWW_17,A65_74_UOLSE_VWW_18,A65_74_UOLSE_VWW_19,A65_74_UOLSE_VWW_20,A65_74_UOLSE_VWW_21,A65_74_UOLSE_VWW_YNS,A65_74_UOLSE_VWW_T,A65_74_UOLSE_NWNAA_B_05,A65_74_UOLSE_NWNAA_05_10,A65_74_UOLSE_NWNAA_11_15,A65_74_UOLSE_NWNAA_16,A65_74_UOLSE_NWNAA_17,A65_74_UOLSE_NWNAA_18,A65_74_UOLSE_NWNAA_19,A65_74_UOLSE_NWNAA_20,A65_74_UOLSE_NWNAA_21,A65_74_UOLSE_NWNAA_YNS,A65_74_UOLSE_NWNAA_T,A65_74_UOLSE_PinE_NS_B_05,A65_74_UOLSE_PinE_NS_05_10,A65_74_UOLSE_PinE_NS_11_15,A65_74_UOLSE_PinE_NS_16,A65_74_UOLSE_PinE_NS_17,A65_74_UOLSE_PinE_NS_18,A65_74_UOLSE_PinE_NS_19,A65_74_UOLSE_PinE_NS_20,A65_74_UOLSE_PinE_NS_21,A65_74_UOLSE_PinE_NS_YNS,A65_74_UOLSE_PinE_NS_T,A65_74_UOLSE_T_B_05,A65_74_UOLSE_T_05_10,A65_74_UOLSE_T_06,A65_74_UOLSE_T_16,A65_74_UOLSE_T_17,A65_74_UOLSE_T_18,A65_74_UOLSE_T_19,A65_74_UOLSE_T_20,A65_74_UOLSE_T_21,A65_74_UOLSE_T_YNS,A65_74_UOLSE_T_T,A65_74_L_PinE_NS_B_05,A65_74_L_PinE_NS_05_10,A65_74_L_PinE_NS_11_15,A65_74_L_PinE_NS_16,A65_74_L_PinE_NS_17,A65_74_L_PinE_NS_18,A65_74_L_PinE_NS_19,A65_74_L_PinE_NS_20,A65_74_L_PinE_NS_21,A65_74_L_PinE_NS_YNS,A65_74_L_PinE_NS_T,A65_74_T_B_05,A65_74_T_05_10,A65_74_T_11_15,A65_74_T_16,A65_74_T_17,A65_74_T_18,A65_74_T_19,A65_74_T_20,A65_74_T_21,A65_74_T_YNS,A65_74_T_T,A75_84_SEO_B_05,A75_84_SEO_05_10,A75_84_SEO_11_15,A75_84_SEO_16,A75_84_SEO_17,A75_84_SEO_18,A75_84_SEO_19,A75_84_SEO_20,A75_84_SEO_21,A75_84_SEO_YNS,A75_84_SEO_T,A75_84_UOLSE_VWW_B_05,A75_84_UOLSE_VWW_05_10,A75_84_UOLSE_VWW_11_15,A75_84_UOLSE_VWW_16,A75_84_UOLSE_VWW_17,A75_84_UOLSE_VWW_18,A75_84_UOLSE_VWW_19,A75_84_UOLSE_VWW_20,A75_84_UOLSE_VWW_21,A75_84_UOLSE_VWW_YNS,A75_84_UOLSE_VWW_T,A75_84_UOLSE_NWNAA_B_05,A75_84_UOLSE_NWNAA_05_10,A75_84_UOLSE_NWNAA_11_15,A75_84_UOLSE_NWNAA_16,A75_84_UOLSE_NWNAA_17,A75_84_UOLSE_NWNAA_18,A75_84_UOLSE_NWNAA_19,A75_84_UOLSE_NWNAA_20,A75_84_UOLSE_NWNAA_21,A75_84_UOLSE_NWNAA_YNS,A75_84_UOLSE_NWNAA_T,A75_84_UOLSE_PinE_NS_B_05,A75_84_UOLSE_PinE_NS_05_10,A75_84_UOLSE_PinE_NS_11_15,A75_84_UOLSE_PinE_NS_16,A75_84_UOLSE_PinE_NS_17,A75_84_UOLSE_PinE_NS_18,A75_84_UOLSE_PinE_NS_19,A75_84_UOLSE_PinE_NS_20,A75_84_UOLSE_PinE_NS_21,A75_84_UOLSE_PinE_NS_YNS,A75_84_UOLSE_PinE_NS_T,A75_84_UOLSE_T_B_05,A75_84_UOLSE_T_05_10,A75_84_UOLSE_T_11_15,A75_84_UOLSE_T_16,A75_84_UOLSE_T_17,A75_84_UOLSE_T_18,A75_84_UOLSE_T_19,A75_84_UOLSE_T_20,A75_84_UOLSE_T_21,A75_84_UOLSE_T_YNS,A75_84_UOLSE_T_T,A75_84_L_PinE_NS_B_05,A75_84_L_PinE_NS_05_10,A75_84_L_PinE_NS_11_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_17,A75_84_L_PinE_NS_18
111,10,11,9,8,3,27,1633,145,44,46,18,17,3,24,14,0,9,318,3,0,0,0,0,0,0,0,0,0,3,1498,169,125,29,22,19,34,20,3,37,1955,3,0,0,0,0,0,0,0,0,12,10,5807,400,231,48,37,32,50,32,6,123,6756,4830,61,39,6,8,4,16,12,0,114,5085,1325,21,22,3,5,0,12,7,0,27,1422,240,29,33,7,8,6,25,8,3,13,376,11,0,0,0,0,0,0,0,0,0,9,1576,48,55,9,12,6,39,17,3,36,1805,8,0,0,0,0,0,0,0,0,28,30,6411,113,92,19,21,14,53,21,0,182,6924,3232,20,15,5,3,0,4,0,0,130,3414,854,13,4,0,0,0,0,0,0,42,922,278,14,12,0,4,3,5,4,0,15,332,6,0,0,0,0,0,0,0,0,3,7,1136,33,14,0,3,3,3,6,0,55,1264,15,0,0,0,0,0
112,8,4,8,0,0,24,865,35,14,11,3,0,6,10,7,0,3,95,7,0,0,0,0,0,0,0,0,0,10,722,104,51,5,14,11,18,11,0,24,962,4,0,0,0,0,0,0,0,0,0,10,5190,349,158,23,22,27,28,29,7,191,6026,4998,137,63,15,7,8,12,12,0,203,5456,623,40,11,0,4,0,3,3,0,8,700,33,4,4,0,0,4,9,3,0,0,57,0,0,0,0,0,0,0,0,0,0,7,665,41,19,0,0,4,12,10,0,15,769,4,0,0,0,0,0,0,0,0,15,21,5671,184,80,13,13,11,24,18,3,230,6246,3118,67,40,3,3,0,3,3,0,145,3382,305,11,3,0,0,0,0,0,0,14,346,40,3,4,0,0,0,0,0,0,0,45,6,0,0,0,0,0,0,0,0,0,4,346,12,8,0,0,5,0,0,0,17,395,9,0,0,0,0,0
113,15,15,17,12,0,15,674,79,23,30,20,25,30,91,29,0,12,337,0,0,0,0,0,0,0,0,0,0,4,507,141,86,25,39,41,107,44,0,26,1010,0,0,0,0,0,0,0,0,0,20,20,1577,233,115,25,38,47,116,45,5,84,2285,1186,25,14,0,0,0,4,4,0,54,1286,339,20,15,0,5,5,7,0,0,11,412,77,16,20,12,7,6,33,11,0,8,195,0,0,0,0,0,0,0,0,0,0,4,425,33,41,16,10,11,42,11,0,24,611,0,0,0,0,0,0,0,0,0,14,15,1613,53,46,16,18,12,47,20,3,84,1906,739,8,8,0,0,0,0,0,0,41,796,304,0,5,0,0,0,0,0,0,12,319,110,6,3,0,0,0,3,3,0,8,139,0,0,0,0,0,0,0,0,0,4,0,416,8,8,0,0,0,3,3,0,25,463,0,0,0,0,0,0
114,0,0,9,0,0,13,601,40,10,6,3,0,0,19,4,0,4,94,0,0,0,0,0,0,0,0,0,0,3,548,57,32,8,3,3,20,10,0,19,698,3,0,0,0,0,0,0,0,0,12,14,3739,168,81,11,12,10,29,21,3,148,4219,4501,52,36,3,4,10,13,13,0,173,4803,705,10,10,0,0,0,5,0,0,15,740,74,7,11,4,0,0,6,3,0,5,113,6,0,4,0,0,0,0,0,0,0,6,783,18,20,7,0,0,13,3,0,17,863,5,0,0,0,0,0,0,0,0,29,34,5292,77,53,7,0,7,32,18,0,215,5705,3087,49,18,4,4,4,4,0,0,142,3306,510,0,0,0,0,0,0,0,0,25,537,63,6,6,0,0,0,0,0,0,5,78,4,0,0,0,0,0,0,0,0,0,3,571,10,6,0,0,0,0,0,0,34,616,10,0,0,0,0,0
115,23,26,36,37,6,69,8113,931,234,282,67,55,65,205,73,18,41,1979,10,4,0,0,0,0,0,0,0,0,12,8164,756,439,98,82,89,245,113,22,113,10113,0,0,0,0,0,0,0,0,0,9,11,13000,1087,543,107,88,96,251,127,28,176,15505,4233,60,43,6,0,12,9,3,0,61,4426,4922,122,103,18,19,20,54,69,6,52,5383,917,357,535,123,71,83,228,120,5,52,2494,14,0,0,0,0,3,0,0,0,0,18,5855,477,634,144,93,106,280,186,13,110,7895,4,0,0,0,0,0,0,0,0,38,44,10094,536,679,150,90,116,288,192,19,205,12365,2363,52,23,7,8,3,9,7,0,56,2521,1844,66,49,7,9,8,20,17,0,31,2052,619,157,132,25,16,18,54,13,0,32,1075,5,0,0,0,0,0,0,0,0,6,11,2473,226,182,29,20,18,73,33,5,72,3136,15,0,0,0,0,0
116,64,43,138,72,16,176,14250,1773,431,425,137,109,94,302,162,21,102,3557,29,3,0,0,3,0,0,3,0,3,42,13752,1685,885,200,174,141,442,232,39,282,17847,12,4,0,0,0,0,0,0,0,48,66,18191,1947,1000,218,187,152,450,243,37,415,22854,3808,91,40,5,8,4,10,14,0,84,4064,7709,329,283,45,40,59,150,103,9,127,8860,1935,375,534,114,80,105,290,154,16,100,3707,31,3,0,0,0,0,0,0,0,6,49,9675,703,814,168,119,164,443,263,23,237,12612,22,7,4,0,0,0,0,0,0,24,58,13508,803,861,174,125,168,453,273,26,339,16722,1970,38,12,0,3,0,0,0,0,73,2097,2717,150,79,21,7,11,43,25,0,87,3144,1340,209,153,38,24,16,71,30,3,102,1985,16,0,0,0,0,0,0,0,0,7,20,4075,356,227,60,36,27,121,56,3,185,5155,16,0,0,0,0,0
117,24,25,39,36,18,103,5110,1340,222,202,60,57,49,129,79,27,76,2229,13,0,0,0,0,0,0,0,0,6,21,5783,477,343,85,74,74,167,118,42,183,7359,9,0,0,0,0,0,0,0,0,37,47,11518,755,488,115,108,100,211,157,58,308,13818,3709,77,51,4,4,11,19,13,3,59,3941,3678,65,64,6,11,8,30,18,9,77,3963,1881,169,218,40,37,47,63,54,5,63,2570,19,0,0,0,0,0,0,0,0,3,24,5585,228,285,45,46,56,91,77,13,135,6563,12,0,0,0,0,0,0,0,0,62,71,9302,308,334,50,49,65,107,87,16,257,10574,1685,36,10,4,0,4,4,4,0,45,1791,1982,13,18,0,0,5,8,10,9,79,2114,1984,110,69,13,13,8,22,12,0,83,2315,20,0,0,0,0,0,0,0,0,5,24,3985,122,88,15,13,15,32,22,5,169,4457,15,0,0,0,0,0
118,16,16,21,13,4,43,4167,433,81,77,13,12,17,40,27,3,27,721,3,0,0,0,0,0,0,0,0,4,6,4198,272,168,25,28,31,63,35,9,71,4898,11,0,0,0,0,0,0,0,0,50,59,10484,571,316,50,41,54,85,53,12,206,11878,5364,101,69,7,7,15,25,20,6,73,5691,3530,37,26,9,8,8,15,11,0,54,3686,690,79,77,15,12,7,36,22,0,21,980,11,0,0,0,0,0,0,0,0,0,14,4227,121,106,22,25,12,59,34,0,80,4676,16,0,0,0,0,0,0,0,0,79,96,9607,218,169,30,32,29,82,52,11,233,10466,3111,110,70,9,4,8,11,15,6,89,3444,2385,13,13,5,0,0,8,0,0,59,2493,793,63,25,0,4,5,14,6,0,31,953,9,0,0,0,0,0,0,0,0,4,12,3186,73,41,3,3,6,26,9,0,96,3455,14,0,0,0,0,0
119,63,50,93,60,7,424,23671,9298,1331,1209,254,268,209,432,159,29,391,13575,46,10,10,0,0,0,4,0,0,15,80,31025,2187,1588,312,333,254,535,219,38,831,37326,21,0,5,0,0,5,0,0,0,130,157,37410,2412,1679,339,346,273,537,230,44,1086,44360,4898,54,35,0,7,0,9,0,7,112,5118,15302,178,159,24,16,25,47,47,0,314,16121,9015,940,1122,204,156,156,352,130,18,315,12417,63,0,0,0,0,0,0,0,0,15,82,24389,1121,1279,231,176,179,400,180,23,642,28620,25,0,0,0,0,0,0,0,0,204,234,29312,1178,1311,235,178,182,411,181,27,967,33978,2682,13,8,4,0,6,6,8,0,100,2828,8078,44,34,0,3,6,17,6,0,212,8397,7094,535,388,60,35,66,91,39,6,251,8564,43,0,0,0,0,0,0,0,0,17,66,15211,573,424,60,39,68,112,47,6,486,17023,25,0,0,0,0,0
120,21,15,39,25,4,124,7714,2122,352,367,92,86,113,153,94,15,91,3485,12,3,0,4,0,0,0,0,0,5,24,9166,638,511,125,104,131,194,120,24,225,11222,4,0,0,0,0,0,0,0,0,16,22,14405,840,625,138,122,145,210,124,25,315,16948,4184,57,36,7,6,8,8,10,3,74,4394,5852,66,53,12,10,6,23,13,0,118,6161,2254,313,345,74,60,57,178,44,5,110,3439,15,0,0,0,0,0,0,0,0,4,25,8129,381,401,85,69,60,205,62,6,234,9626,5,0,0,0,0,0,0,0,0,26,29,12320,443,435,85,72,71,216,72,10,328,14047,1970,17,13,7,0,0,6,4,0,69,2086,3604,27,13,0,5,0,12,4,0,84,3750,2460,161,127,23,10,22,39,14,0,136,2986,24,0,0,0,0,0,0,0,0,9,29,6091,183,139,24,13,22,54,20,0,226,6771,3,0,0,0,0,0
121,35,57,77,56,21,73,9480,1424,350,446,105,89,124,295,150,27,80,3098,12,4,0,0,0,0,3,0,0,0,18,9685,960,708,144,122,179,371,210,54,160,12592,13,0,0,0,0,0,0,0,0,28,45,20035,1690,981,184,153,224,420,248,58,288,24284,8233,124,104,16,11,18,19,22,4,76,8623,5831,147,125,18,19,21,68,44,9,73,6350,1592,511,798,183,123,141,345,165,23,80,3958,9,0,0,4,0,0,0,0,0,0,16,7430,663,928,204,140,158,413,203,27,152,10321,7,0,5,0,0,0,0,0,0,58,72,15667,786,1031,224,151,181,426,222,36,285,19018,5157,93,61,15,12,9,8,6,0,95,5459,2798,53,39,6,7,4,20,21,4,48,3007,1128,247,209,37,43,26,79,48,4,32,1846,14,0,0,0,0,0,0,0,0,4,14,3942,301,248,43,49,30,102,62,3,90,4873,22,0,0,0,0,0
122,10,8,22,9,3,33,3192,375,64,64,17,21,11,22,19,0,17,613,3,0,0,0,0,0,0,0,0,0,4,3214,253,138,24,32,24,46,27,3,56,3816,3,0,0,0,0,0,0,0,0,18,27,10748,793,336,53,55,59,66,49,16,160,12335,5505,113,85,17,9,8,24,25,9,80,5886,2140,32,28,4,8,9,11,8,3,30,2270,416,41,62,21,13,12,32,13,0,20,632,6,0,0,0,0,0,0,0,0,0,5,2565,65,90,26,19,19,45,25,7,44,2901,11,0,0,0,0,0,0,0,0,38,50,8082,182,177,46,30,33,71,46,12,162,8841,3660,117,49,13,13,10,12,11,0,102,3988,1378,17,15,0,3,0,7,3,0,37,1462,351,41,23,8,3,5,15,3,0,12,463,10,0,0,0,0,0,0,0,0,6,18,1733,60,39,8,8,9,17,9,0,54,1941,14,0,0,0,0,0
123,25,27,43,25,5,117,6004,867,147,135,47,41,38,113,55,4,65,1507,11,0,0,0,0,0,0,0,0,0,11,6070,530,308,67,67,63,158,81,9,182,7523,7,0,0,0,0,0,0,0,0,48,59,10860,700,368,75,83,66,170,88,11,320,12746,4469,45,29,3,8,6,0,4,4,101,4673,3369,86,64,18,8,5,17,26,4,61,3664,895,115,126,20,29,21,89,43,0,52,1392,5,0,0,0,0,0,0,0,0,6,12,4271,203,187,44,36,25,111,75,4,117,5072,7,0,0,0,0,0,0,0,0,50,55,8744,251,220,45,41,35,112,77,10,268,9805,2354,25,17,0,0,3,4,0,0,58,2467,1319,30,13,6,4,0,4,8,0,32,1417,587,65,42,13,9,13,26,4,0,26,786,5,0,0,0,0,0,0,0,0,17,23,1910,92,54,18,12,13,30,18,0,74,2227,5,0,0,0,0,0
124,13,9,22,20,4,44,3892,399,117,101,23,16,23,58,19,7,22,790,15,0,0,0,0,0,0,0,0,0,15,3805,374,210,49,30,37,75,43,8,65,4688,9,0,0,0,0,0,0,0,0,33,40,10422,595,321,58,39,35,89,46,10,235,11846,6511,50,37,8,6,3,9,6,0,125,6762,2916,55,40,10,8,10,29,15,4,41,3121,483,82,122,23,12,22,58,27,3,28,865,13,0,0,0,0,0,0,0,0,3,15,3410,135,163,35,22,24,89,43,9,72,4000,10,0,0,0,0,0,0,0,0,27,37,9927,184,196,39,30,31,100,49,8,228,10802,3569,28,15,0,6,3,7,7,0,110,3741,1414,17,15,0,0,0,9,3,0,28,1488,447,36,40,8,8,5,21,6,0,15,584,17,0,0,0,0,0,0,0,0,0,22,1884,54,57,8,3,8,33,10,0,40,2096,7,0,0,0,0,0
125,68,38,128,56,14,309,17682,6739,1274,1115,280,266,250,519,220,39,346,11064,36,6,6,0,0,0,0,0,0,10,58,22418,2227,1534,351,340,289,650,284,56,661,28806,20,3,0,4,0,0,0,0,0,109,138,26765,2428,1596,365,354,300,673,292,58,865,33704,3630,65,46,14,5,5,6,10,0,76,3853,9475,265,198,34,31,20,85,77,4,226,10413,5653,802,932,220,172,158,327,138,19,212,8624,38,10,3,0,0,0,0,0,0,3,53,15162,1077,1134,253,204,178,417,213,27,437,19090,15,0,0,0,0,0,0,0,0,78,88,18802,1141,1175,263,209,180,416,222,25,588,23031,2154,27,12,0,7,0,0,0,0,79,2274,3964,125,63,11,12,7,30,15,0,105,4350,3711,420,326,54,44,34,87,38,0,100,4813,25,0,0,0,0,0,0,0,0,16,40,7697,553,390,64,64,42,121,49,7,223,9202,11,0,0,0,0,0
126,23,23,34,37,6,74,7086,1469,308,375,98,98,96,254,121,17,84,2914,11,0,4,0,0,0,0,0,0,0,15,7940,571,510,127,119,124,290,156,21,162,10006,8,0,0,0,0,0,0,0,0,26,36,10772,677,563,136,133,132,306,163,20,233,13114,2509,27,20,0,0,4,5,6,3,50,2618,4210,72,77,6,13,18,26,29,10,57,4516,1439,402,622,162,81,105,229,99,17,83,3242,14,0,0,0,0,0,0,0,0,4,27,5661,477,701,169,94,124,254,133,26,148,7786,5,0,0,0,0,0,0,0,0,59,59,8172,501,722,169,94,125,259,133,31,249,10459,1489,22,10,0,0,0,0,4,0,33,1559,1689,27,25,3,7,8,9,5,0,27,1798,1148,220,171,23,24,22,54,28,0,26,1712,12,0,0,0,0,0,0,0,0,0,17,2844,246,195,30,32,27,62,32,7,53,3528,3,0,0,0,0,0
127,91,53,83,53,9,360,20313,9266,1195,1393,753,433,309,587,193,16,439,14585,47,5,6,0,0,0,0,0,0,18,84,27362,2148,1922,896,523,360,673,254,27,821,34987,22,0,0,0,0,0,0,0,0,135,168,31466,2273,2011,907,533,373,685,262,23,1051,39580,3512,32,16,3,12,3,4,0,0,85,3666,11591,308,215,57,41,31,56,37,8,208,12554,8486,838,931,426,262,183,323,110,18,251,11833,67,3,5,0,0,0,5,3,0,7,92,20143,1154,1150,486,311,213,385,149,28,466,24481,30,0,0,0,0,0,0,0,0,168,200,23685,1181,1162,483,320,213,389,150,28,725,28345,1662,11,6,0,0,0,0,0,0,60,1746,4680,91,55,15,11,3,17,9,0,92,4972,5000,410,388,187,121,69,110,47,0,160,6486,30,0,0,0,0,0,4,0,0,12,49,9708,503,447,200,135,70,130,52,0,262,11502,9,0,0,0,0,0
128,9,7,10,3,3,26,2678,385,51,59,15,14,20,33,7,4,11,601,4,0,0,0,0,0,0,0,0,0,4,2843,149,120,28,24,26,40,9,6,38,3285,3,0,0,0,0,0,0,0,0,14,20,6961,334,190,38,30,37,53,16,8,95,7762,3427,36,38,0,7,7,12,4,0,65,3598,2148,21,9,4,4,0,3,4,0,32,2234,430,76,90,21,11,24,49,17,0,14,730,3,0,0,0,0,0,0,0,0,3,6,2582,99,98,22,15,28,53,20,0,50,2966,4,0,0,0,0,0,0,0,0,20,23,6013,139,137,22,19,36,67,20,0,133,6591,2397,23,18,5,0,0,0,5,0,48,2502,1085,9,3,0,6,0,6,0,0,25,1136,406,44,26,7,0,7,6,6,0,10,525,8,0,0,0,0,0,0,0,0,9,11,1492,49,37,8,6,3,17,8,0,45,1669,6,0,0,0,0,0
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,45,11,0,0,0,0,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,51,3,3,0,0,0,0,0,0,5,67,0,0,0,0,0,0,0,0,0,0,0,241,12,8,0,0,4,3,0,3,7,286,131,4,3,3,0,3,0,0,0,3,150,30,0,0,0,0,0,0,0,0,6,37,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,3,6,50,0,0,0,0,0,0,0,0,0,0,6,174,7,3,3,0,3,0,0,0,7,206,38,0,3,0,0,0,0,0,0,0,39,11,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
