SA4_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
111,149,337,210,139,47,0,0,0,887,43,137,113,94,78,0,0,0,461,94,568,708,1056,1226,2028,1627,1071,8379,289,1037,1029,1286,1355,2028,1627,1071,9720,23291,23488,21695,21346,20642,16950,9188,2409,139007,1254,1269,1064,956,879,870,726,510,7527,24834,25795,23791,23587,22868,19845,11539,3991,156252,70,116,50,19,3,0,0,0,258,11,30,31,25,8,0,0,0,111,32,85,158,253,235,171,74,62,1070,117,230,238,296,252,171,74,62,1438,22778,24871,23592,23525,23537,20703,12636,5694,157335,1142,1095,918,782,774,949,1063,1137,7866,24033,26202,24749,24609,24563,21827,13781,6888,166643,221,452,263,156,56,0,0,0,1139,55,168,148,116,88,0,0,0,571,130,655,866,1309,1460,2198,1704,1133,9445,405,1268,1274,1575,1606,2198,1704,1133,11162,46070,48361,45289,44871,44175,37653,21829,8102,296345,2395,2362,1980,1738,1648,1820,1790,1644,15392,48868,51995,48540,48194,47431,41675,25316,10881,322898
112,18,11,10,10,6,0,0,0,62,21,33,28,31,30,0,0,0,136,22,206,317,582,843,1665,1317,869,5837,63,242,353,629,883,1665,1317,869,6030,11564,10836,12616,13955,15801,14508,7013,1916,88211,1133,1112,1215,1247,1250,1117,674,430,8175,12755,12195,14186,15829,17933,17291,9007,3212,102417,7,4,0,7,3,0,0,0,25,0,5,4,7,3,0,0,0,28,9,30,68,134,191,176,124,108,838,16,42,74,140,194,176,124,108,884,11190,12353,14507,16022,18197,16719,9167,4128,102282,1048,1168,1231,1180,1170,1049,917,894,8662,12258,13567,15808,17344,19570,17945,10213,5124,111823,24,17,19,18,9,0,0,0,87,26,36,29,34,34,0,0,0,163,32,239,383,721,1035,1845,1444,980,6670,81,286,431,774,1080,1845,1444,980,6918,22752,23195,27119,29977,33999,31229,16183,6042,190488,2179,2282,2442,2427,2419,2166,1594,1320,16834,25007,25763,29993,33175,37504,35234,19222,8337,214236
113,422,309,174,102,42,0,0,0,1055,16,25,29,36,33,0,0,0,137,29,135,211,326,493,878,526,374,2968,467,470,413,458,567,878,526,374,4164,9016,9022,8101,8251,8845,6987,3837,1026,55085,1004,1074,939,887,701,612,408,192,5813,10487,10566,9448,9598,10113,8481,4772,1594,65059,146,106,43,14,6,0,0,0,318,5,10,13,13,9,0,0,0,51,14,40,75,102,110,76,21,22,459,165,158,124,129,125,76,21,22,827,9089,9564,8857,9035,9568,7905,4823,2269,61123,747,668,621,583,615,571,480,368,4652,10005,10387,9604,9751,10311,8555,5323,2660,66604,569,419,215,118,50,0,0,0,1375,17,40,39,44,39,0,0,0,185,43,170,280,428,603,952,548,395,3431,633,632,535,589,691,952,548,395,4986,18105,18586,16962,17284,18416,14892,8660,3295,116211,1757,1741,1560,1468,1317,1184,880,561,10464,20495,20957,19057,19343,20423,17036,10095,4250,131660
114,163,396,305,176,51,0,0,0,1090,8,33,36,46,96,0,0,0,221,19,195,255,497,785,1379,1022,660,4825,187,624,601,716,939,1379,1022,660,6130,7117,6497,6746,7798,9546,9966,5790,1266,54724,636,762,728,679,606,575,460,243,4697,7947,7883,8073,9197,11094,11921,7274,2168,65553,98,97,61,20,0,0,0,0,281,0,13,12,14,6,0,0,0,51,17,50,81,141,163,140,77,47,723,119,164,155,178,172,140,77,47,1054,6740,7245,7740,9145,11456,12220,7081,2623,64249,507,461,477,493,552,567,567,422,4042,7360,7874,8377,9816,12184,12922,7720,3093,69352,261,490,364,193,60,0,0,0,1369,10,48,47,61,107,0,0,0,269,36,251,341,644,949,1524,1108,705,5549,309,791,756,897,1109,1524,1108,705,7187,13859,13741,14492,16943,21005,22183,12869,3889,118975,1144,1224,1204,1175,1167,1144,1023,670,8742,15312,15749,16449,19016,23275,24844,14997,5266,134907
115,34,93,75,67,30,0,0,0,294,20,42,36,28,44,0,0,0,173,31,103,210,365,443,717,577,363,2817,85,242,318,462,515,717,577,363,3278,17261,11975,17874,17452,14379,10686,5393,1328,96357,469,420,545,485,361,327,313,310,3230,17813,12638,18740,18399,15257,11728,6282,2000,102863,6,30,14,13,4,0,0,0,66,4,7,6,0,6,0,0,0,30,7,18,36,71,64,50,28,31,300,17,48,59,85,71,50,28,31,394,15770,12741,19882,18850,15443,12159,6419,2494,103756,365,446,537,422,372,338,400,494,3384,16157,13243,20478,19362,15885,12546,6844,3020,107538,39,118,94,82,35,0,0,0,361,28,51,40,32,48,0,0,0,199,40,121,245,436,507,771,607,399,3113,104,290,376,552,584,771,607,399,3672,33029,24717,37762,36299,29823,22849,11813,3822,200113,838,870,1088,909,729,663,710,804,6611,33968,25876,39217,37757,31141,24274,13127,5023,210397
116,36,111,70,52,23,0,0,0,286,20,48,35,30,18,0,0,0,160,29,183,206,385,487,670,425,195,2574,85,349,309,471,528,670,425,195,3022,24759,26345,31864,22264,17222,11570,5020,1175,140228,1881,2544,2187,1386,939,609,393,197,10129,26718,29238,34363,24114,18686,12850,5840,1569,153377,30,36,27,13,3,0,0,0,105,0,7,0,12,3,0,0,0,27,6,28,39,87,76,36,34,24,318,35,72,70,107,84,36,34,24,451,23010,28961,32052,22595,18518,13676,6172,2320,147296,1431,1951,1846,1129,806,690,496,428,8789,24475,30979,33967,23831,19412,14402,6700,2770,156538,69,145,95,67,21,0,0,0,399,16,55,41,40,28,0,0,0,186,35,214,242,472,556,704,460,213,2894,120,416,376,576,609,704,460,213,3471,47766,55309,63924,44860,35744,25246,11187,3495,287520,3309,4502,4034,2515,1747,1299,895,625,18916,51193,60222,68328,47949,38101,27249,12543,4339,309913
117,373,660,255,129,49,0,0,0,1467,31,92,55,35,28,0,0,0,237,31,291,306,334,369,418,291,156,2194,431,1042,609,497,449,418,291,156,3900,18171,44159,29061,18702,14061,8923,4326,1176,138582,1507,3530,2059,1361,1112,764,517,235,11089,20112,48734,31732,20560,15617,10108,5139,1566,153568,192,254,70,27,4,0,0,0,557,9,13,8,7,9,0,0,0,58,15,57,50,65,59,52,13,17,325,217,326,134,104,69,52,13,17,938,19539,43688,25720,16523,12872,9467,5051,1835,134712,1462,3062,1576,918,728,597,518,438,9299,21216,47081,27437,17551,13673,10113,5585,2297,144949,567,912,327,159,57,0,0,0,2018,39,109,62,44,37,0,0,0,297,43,349,358,400,423,464,310,175,2525,649,1376,746,601,519,464,310,175,4834,37707,87850,54782,35227,26935,18392,9380,3012,273290,2964,6596,3635,2280,1843,1355,1031,678,20387,41325,95819,59167,38106,29296,20220,10722,3864,298518
118,166,273,139,110,38,0,0,0,729,25,50,43,24,38,0,0,0,172,15,170,222,233,260,455,432,315,2097,204,494,404,369,331,455,432,315,3000,12999,21422,17814,15198,12090,8964,5271,1749,95501,898,1800,1290,960,710,550,512,491,7207,14097,23714,19508,16525,13135,9967,6207,2553,105703,59,108,41,21,8,0,0,0,238,0,5,9,7,6,0,0,0,33,9,22,35,48,41,41,25,19,235,72,144,90,79,55,41,25,19,512,13615,24962,19399,16717,13178,10707,6945,2988,108518,731,1523,989,708,518,542,668,981,6661,14426,26626,20477,17501,13750,11289,7641,3986,115684,220,386,181,130,49,0,0,0,964,29,53,49,32,40,0,0,0,206,26,193,260,280,299,494,455,333,2333,277,631,489,445,391,494,455,333,3508,26618,46381,37212,31914,25269,19676,12219,4741,204018,1633,3321,2287,1674,1226,1093,1176,1473,13869,28513,50336,39986,34027,26890,21255,13846,6538,221391
119,68,178,109,62,30,0,0,0,439,30,70,35,21,15,0,0,0,186,29,193,249,399,531,737,706,625,3473,129,440,387,494,578,737,706,625,4095,37239,44885,39006,33516,31301,22251,12408,4443,225055,2574,3730,2818,1968,1748,1310,1149,888,16197,39941,49056,42209,35979,33625,24305,14268,5962,245348,20,43,23,16,3,0,0,0,105,3,13,10,4,9,0,0,0,36,9,31,33,55,82,65,31,47,354,27,87,66,75,90,65,31,47,492,34237,44090,39603,36343,33431,24847,14909,7010,234473,2190,3249,2548,1939,1592,1328,1400,1778,16014,36456,47425,42217,38350,35109,26240,16349,8839,250979,85,222,126,80,27,0,0,0,541,41,86,44,33,23,0,0,0,224,40,218,278,450,616,804,737,672,3828,162,526,450,566,668,804,737,672,4592,71481,88982,78607,69861,64727,47098,27321,11456,459532,4762,6975,5361,3907,3343,2643,2553,2673,32206,76399,96482,84427,74330,68740,50540,30611,14802,496332
120,185,191,100,56,19,0,0,0,557,10,49,41,26,22,0,0,0,153,20,126,216,313,327,469,404,232,2110,217,370,357,399,374,469,404,232,2824,17271,26352,21568,17470,14994,10597,5700,2171,116119,1014,1742,1100,698,628,481,399,305,6364,18505,28465,23027,18562,15994,11551,6502,2701,125306,52,58,16,13,4,0,0,0,142,3,10,15,0,5,0,0,0,33,6,30,42,48,60,35,16,24,260,63,102,71,61,72,35,16,24,437,16614,27016,22410,20036,16972,12921,7382,3602,126950,812,1579,971,677,566,499,507,664,6288,17481,28691,23454,20774,17608,13458,7902,4294,133677,236,254,115,71,25,0,0,0,703,22,56,53,28,30,0,0,0,187,26,160,258,361,382,501,420,258,2375,278,464,426,459,445,501,420,258,3264,33877,53365,43975,37506,31963,23518,13084,5774,243072,1825,3318,2073,1378,1195,983,901,971,12650,35983,57158,46480,39339,33603,25007,14410,7002,258984
121,83,198,129,100,41,0,0,0,546,51,80,53,67,67,0,0,0,311,36,224,342,638,654,971,1108,838,4805,169,494,523,805,758,971,1108,838,5671,23105,23430,29818,27134,21877,16165,9446,2970,153948,654,982,1021,761,620,538,445,348,5372,23928,24907,31365,28692,23257,17682,11000,4163,164993,44,63,29,14,9,0,0,0,163,9,15,10,16,3,0,0,0,49,11,20,69,112,104,71,50,80,523,66,100,106,138,121,71,50,80,730,21990,26323,33971,30999,24505,20008,12399,5775,175967,611,1004,1018,777,632,639,656,823,6165,22663,27434,35097,31910,25256,20721,13097,6679,182860,127,266,158,112,44,0,0,0,710,58,91,65,80,68,0,0,0,366,44,244,407,751,760,1045,1157,917,5325,230,602,633,943,880,1045,1157,917,6406,45101,49758,63786,58130,46386,36177,21840,8745,329917,1263,1986,2042,1537,1251,1178,1101,1176,11532,46590,52341,66457,60609,48514,38403,24095,10839,347853
122,10,60,48,49,17,0,0,0,194,19,34,25,28,36,0,0,0,138,22,144,216,391,405,745,916,725,3568,58,238,293,468,466,745,916,725,3904,15084,13192,16049,18321,15079,10350,6288,1741,96104,494,597,637,585,506,419,352,273,3859,15631,14025,16976,19374,16041,11509,7559,2746,103861,9,19,7,10,4,0,0,0,40,4,4,5,6,0,0,0,0,19,5,21,31,53,72,49,39,68,321,18,42,40,65,70,49,39,68,378,13939,14176,17898,20000,15920,12247,8396,3800,106383,419,633,594,570,439,410,508,625,4198,14375,14847,18526,20634,16436,12706,8939,4499,110961,22,79,57,58,18,0,0,0,233,20,37,33,30,39,0,0,0,158,22,165,250,443,473,793,951,790,3895,66,275,329,531,534,793,951,790,4281,29029,27368,33950,38318,31000,22595,14686,5545,202486,909,1229,1228,1153,944,827,862,906,8059,30004,28875,35504,40004,32479,24219,16501,7243,214822
123,39,88,64,42,12,0,0,0,248,13,40,45,24,38,0,0,0,166,33,246,297,486,701,1024,606,243,3635,91,377,404,552,752,1024,606,243,4048,18339,18171,19694,16717,14058,10163,4342,845,102332,1019,1063,1110,860,632,515,470,218,5877,19452,19609,21206,18125,15445,11703,5419,1305,112256,11,19,10,4,0,0,0,0,56,3,14,12,6,4,0,0,0,33,6,44,52,103,105,84,39,24,452,24,73,71,116,111,84,39,24,544,17439,20375,20944,17681,16062,12065,5412,1752,111735,937,1149,1074,765,639,612,643,594,6417,18404,21602,22092,18559,16806,12758,6100,2372,118690,59,116,74,44,18,0,0,0,306,14,50,58,31,38,0,0,0,195,42,286,351,584,800,1111,646,267,4089,114,451,477,663,860,1111,646,267,4591,35776,38546,40639,34402,30117,22231,9756,2597,214067,1956,2214,2185,1623,1263,1120,1114,812,12294,37850,41205,43295,36693,32242,24464,11516,3676,230946
124,59,183,149,109,30,0,0,0,525,17,58,54,52,64,0,0,0,237,34,276,390,675,1015,1543,924,427,5280,102,522,593,824,1110,1543,924,427,6043,19777,20194,20424,18747,16676,12631,5633,1154,115235,1252,1543,1411,1124,828,627,493,283,7560,21135,22259,22427,20695,18613,14801,7046,1858,128840,32,67,40,23,11,0,0,0,169,3,13,15,17,12,0,0,0,47,13,39,68,147,189,131,94,60,732,52,111,120,181,203,131,94,60,951,18741,21950,21937,20430,19234,15429,7513,2614,127843,1077,1485,1261,1003,711,697,704,702,7633,19868,23544,23317,21612,20148,16254,8305,3370,136424,90,254,186,124,38,0,0,0,694,20,64,71,60,70,0,0,0,288,50,312,457,818,1205,1669,1018,489,6018,156,633,716,1002,1314,1669,1018,489,6994,38514,42144,42362,39174,35905,28061,13144,3765,243074,2330,3033,2667,2126,1539,1323,1194,983,15190,40996,45804,45750,42308,38760,31058,15357,5235,265262
125,62,202,130,73,17,0,0,0,475,37,51,27,13,28,0,0,0,156,38,190,241,269,395,597,553,417,2696,133,442,394,354,439,597,553,417,3337,29730,43069,38134,25513,21999,15132,7761,2321,183658,2538,4530,3440,2091,1464,980,632,457,16130,32400,48038,41971,27963,23899,16706,8948,3190,203119,23,44,35,13,4,0,0,0,114,3,5,8,5,0,0,0,0,20,16,23,38,60,67,67,31,38,344,42,71,81,69,73,67,31,38,482,26823,41008,35269,26050,23338,16793,9257,3933,182478,1953,3233,2520,1536,1285,947,768,706,12944,28817,44316,37869,27662,24695,17808,10057,4676,195903,83,244,157,77,16,0,0,0,594,44,58,39,20,26,0,0,0,179,48,212,280,330,461,664,588,458,3038,174,513,478,433,510,664,588,458,3814,56553,84076,73401,51565,45338,31928,17022,6252,366138,4493,7764,5964,3623,2753,1924,1401,1157,29070,61222,92360,79837,55620,48592,34513,19004,7867,399020
126,20,59,52,32,22,0,0,0,179,18,28,17,13,19,0,0,0,96,13,95,116,187,228,369,342,312,1660,53,184,184,230,266,369,342,312,1935,11509,14816,14818,11393,10174,7580,3785,1389,75463,393,759,633,403,388,274,258,256,3364,11948,15762,15631,12028,10826,8217,4394,1960,80762,7,19,10,3,0,0,0,0,37,0,12,8,0,3,0,0,0,20,7,15,31,31,30,27,14,31,188,15,39,50,35,39,27,14,31,246,10942,15826,15734,12509,11516,8882,5026,2585,83014,379,729,567,346,355,318,333,562,3587,11335,16598,16348,12897,11905,9222,5375,3173,86849,27,79,62,34,22,0,0,0,219,20,38,23,13,15,0,0,0,114,19,110,145,218,259,397,362,334,1850,65,227,233,267,302,397,362,334,2180,22447,30638,30551,23898,21689,16459,8819,3975,158482,774,1492,1198,752,739,590,593,815,6953,23284,32358,31980,24919,22731,17441,9771,5131,167614
127,281,555,228,110,32,0,0,0,1206,7,61,39,27,17,0,0,0,150,35,194,214,282,391,536,349,193,2193,323,804,481,423,437,536,349,193,3547,30966,30243,29268,26945,25215,16391,7628,2138,168785,2001,2119,2032,1592,1499,991,762,536,11535,33293,33171,31785,28957,27154,17915,8733,2865,183872,76,99,32,15,4,0,0,0,226,10,20,7,4,6,0,0,0,47,3,30,35,54,57,44,21,19,273,93,148,72,76,66,44,21,19,538,29673,32543,31635,28983,26197,18280,8843,3479,179629,1748,2151,1967,1496,1314,1015,884,820,11397,31513,34839,33683,30555,27572,19334,9739,4325,191563,355,651,259,124,36,0,0,0,1431,19,77,46,34,16,0,0,0,197,41,224,251,334,451,586,368,213,2462,417,955,559,495,499,586,368,213,4087,60642,62786,60908,55930,51404,34665,16461,5616,348416,3746,4270,3999,3092,2816,2007,1647,1358,22930,64803,68011,65464,59513,54724,37252,18477,7189,375436
128,64,242,146,54,21,0,0,0,536,22,53,41,33,28,0,0,0,186,22,177,300,386,445,664,791,586,3357,103,474,488,471,494,664,791,586,4083,13370,11900,13633,14465,12956,9947,5202,1568,83043,379,509,517,470,379,325,328,294,3196,13860,12886,14641,15403,13833,10933,6318,2445,90325,31,48,14,7,3,0,0,0,103,3,6,6,8,0,0,0,0,35,12,29,48,75,67,43,32,29,338,48,84,71,91,76,43,32,29,475,12697,12894,15322,15900,14252,11550,6993,3194,92799,317,479,466,413,313,350,493,761,3592,13063,13459,15853,16407,14640,11948,7521,3988,96867,95,296,163,67,26,0,0,0,640,32,60,49,42,31,0,0,0,218,34,204,342,456,507,709,826,617,3695,155,563,563,561,565,709,826,617,4560,26070,24799,28959,30368,27208,21492,12194,4763,175839,697,982,977,880,696,679,823,1052,6792,26918,26347,30496,31812,28471,22879,13841,6432,187196
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,20,3,5,5,0,0,0,0,32,0,4,0,0,0,0,0,0,10,0,13,16,30,42,61,20,4,192,24,23,18,37,46,61,20,4,233,422,756,636,588,615,476,119,8,3610,217,383,456,386,287,115,33,4,1893,658,1164,1108,1010,949,648,166,19,5734,9,3,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,8,3,8,10,4,0,0,29,11,11,3,8,13,4,0,0,44,473,701,477,472,555,349,85,19,3136,216,315,268,187,134,52,19,12,1200,703,1022,749,666,698,404,104,32,4381,29,11,8,5,3,0,0,0,48,0,3,0,0,0,0,0,0,9,0,22,19,40,54,62,20,4,218,30,29,21,42,55,62,20,4,274,892,1463,1110,1056,1172,824,202,31,6753,437,699,722,577,418,162,51,16,3090,1357,2187,1859,1678,1648,1055,277,49,10112
