SA4_CODE_2021,M_15_19_CF_Own_CCO,M_15_19_CF_Oth_CCO,M_15_19_CF_Own_CC_Oth_CC,M_15_19_CF_Total,M_15_19_DNPCC,M_15_19_UCC_NS,M_15_19_Total,M_20_24_CF_Own_CCO,M_20_24_CF_Oth_CCO,M_20_24_CF_Own_CC_Oth_CC,M_20_24_CF_Total,M_20_24_DNPCC,M_20_24_UCC_NS,M_20_24_Total,M_25_34_CF_Own_CCO,M_25_34_CF_Oth_CCO,M_25_34_CF_Own_CC_Oth_CC,M_25_34_CF_Total,M_25_34_DNPCC,M_25_34_UCC_NS,M_25_34_Total,M_35_44_CF_Own_CCO,M_35_44_CF_Oth_CCO,M_35_44_CF_Own_CC_Oth_CC,M_35_44_CF_Total,M_35_44_DNPCC,M_35_44_UCC_NS,M_35_44_Total,M_45_54_CF_Own_CCO,M_45_54_CF_Oth_CCO,M_45_54_CF_Own_CC_Oth_CC,M_45_54_CF_Total,M_45_54_DNPCC,M_45_54_UCC_NS,M_45_54_Total,M_55_64_CF_Own_CCO,M_55_64_CF_Oth_CCO,M_55_64_CF_Own_CC_Oth_CC,M_55_64_CF_Total,M_55_64_DNPCC,M_55_64_UCC_NS,M_55_64_Total,M_65_74_CF_Own_CCO,M_65_74_CF_Oth_CCO,M_65_74_CF_Own_CC_Oth_CC,M_65_74_CF_Total,M_65_74_DNPCC,M_65_74_UCC_NS,M_65_74_Total,M_75_84_CF_Own_CCO,M_75_84_CF_Oth_CCO,M_75_84_CF_Own_CC_Oth_CC,M_75_84_CF_Total,M_75_84_DNPCC,M_75_84_UCC_NS,M_75_84_Total,M_85ov_CF_Own_CCO,M_85ov_CF_Oth_CCO,M_85ov_CF_Own_CC_Oth_CC,M_85ov_CF_Total,M_85ov_DNPCC,M_85ov_UCC_NS,M_85ov_Total,M_Tot_CF_Own_CCO,M_Tot_CF_Oth_CCO,M_Tot_CF_Own_CC_Oth_CC,M_Tot_CF_Total,M_Tot_DNPCC,M_Tot_UCC_NS,M_Tot_Total,F_15_19_CF_Own_CCO,F_15_19_CF_Oth_CCO,F_15_19_CF_Own_CC_Oth_CC,F_15_19_CF_Total,F_15_19_DNPCC,F_15_19_UCC_NS,F_15_19_Total,F_20_24_CF_Own_CCO,F_20_24_CF_Oth_CCO,F_20_24_CF_Own_CC_Oth_CC,F_20_24_CF_Total,F_20_24_DNPCC,F_20_24_UCC_NS,F_20_24_Total,F_25_34_CF_Own_CCO,F_25_34_CF_Oth_CCO,F_25_34_CF_Own_CC_Oth_CC,F_25_34_CF_Total,F_25_34_DNPCC,F_25_34_UCC_NS,F_25_34_Total,F_35_44_CF_Own_CCO,F_35_44_CF_Oth_CCO,F_35_44_CF_Own_CC_Oth_CC,F_35_44_CF_Total,F_35_44_DNPCC,F_35_44_UCC_NS,F_35_44_Total,F_45_54_CF_Own_CCO,F_45_54_CF_Oth_CCO,F_45_54_CF_Own_CC_Oth_CC,F_45_54_CF_Total,F_45_54_DNPCC,F_45_54_UCC_NS,F_45_54_Total,F_55_64_CF_Own_CCO,F_55_64_CF_Oth_CCO,F_55_64_CF_Own_CC_Oth_CC,F_55_64_CF_Total,F_55_64_DNPCC,F_55_64_UCC_NS,F_55_64_Total,F_65_74_CF_Own_CCO,F_65_74_CF_Oth_CCO,F_65_74_CF_Own_CC_Oth_CC,F_65_74_CF_Total,F_65_74_DNPCC,F_65_74_UCC_NS,F_65_74_Total,F_75_84_CF_Own_CCO,F_75_84_CF_Oth_CCO,F_75_84_CF_Own_CC_Oth_CC,F_75_84_CF_Total,F_75_84_DNPCC,F_75_84_UCC_NS,F_75_84_Total,F_85ov_CF_Own_CCO,F_85ov_CF_Oth_CCO,F_85ov_CF_Own_CC_Oth_CC,F_85ov_CF_Total,F_85ov_DNPCC,F_85ov_UCC_NS,F_85ov_Total,F_Tot_CF_Own_CCO,F_Tot_CF_Oth_CCO,F_Tot_CF_Own_CC_Oth_CC,F_Tot_CF_Total,F_Tot_DNPCC,F_Tot_UCC_NS,F_Tot_Total,P_15_19_CF_Own_CCO,P_15_19_CF_Oth_CCO,P_15_19_CF_Own_CC_Oth_CC,P_15_19_CF_Total,P_15_19_DNPCC,P_15_19_UCC_NS,P_15_19_Total,P_20_24_CF_Own_CCO,P_20_24_CF_Oth_CCO,P_20_24_CF_Own_CC_Oth_CC,P_20_24_CF_Total,P_20_24_DNPCC,P_20_24_UCC_NS,P_20_24_Total,P_25_34_CF_Own_CCO,P_25_34_CF_Oth_CCO,P_25_34_CF_Own_CC_Oth_CC,P_25_34_CF_Total,P_25_34_DNPCC,P_25_34_UCC_NS,P_25_34_Total,P_35_44_CF_Own_CCO,P_35_44_CF_Oth_CCO,P_35_44_CF_Own_CC_Oth_CC,P_35_44_CF_Total,P_35_44_DNPCC,P_35_44_UCC_NS,P_35_44_Total,P_45_54_CF_Own_CCO,P_45_54_CF_Oth_CCO,P_45_54_CF_Own_CC_Oth_CC,P_45_54_CF_Total,P_45_54_DNPCC,P_45_54_UCC_NS,P_45_54_Total,P_55_64_CF_Own_CCO,P_55_64_CF_Oth_CCO,P_55_64_CF_Own_CC_Oth_CC,P_55_64_CF_Total,P_55_64_DNPCC,P_55_64_UCC_NS,P_55_64_Total,P_65_74_CF_Own_CCO,P_65_74_CF_Oth_CCO,P_65_74_CF_Own_CC_Oth_CC,P_65_74_CF_Total,P_65_74_DNPCC,P_65_74_UCC_NS,P_65_74_Total,P_75_84_CF_Own_CCO,P_75_84_CF_Oth_CCO,P_75_84_CF_Own_CC_Oth_CC,P_75_84_CF_Total,P_75_84_DNPCC,P_75_84_UCC_NS,P_75_84_Total,P_85ov_CF_Own_CCO,P_85ov_CF_Oth_CCO,P_85ov_CF_Own_CC_Oth_CC,P_85ov_CF_Total
111,27,474,0,508,10355,581,11440,293,334,6,633,11980,774,13392,5994,542,147,6681,17759,1357,25795,13109,419,364,13894,8752,1146,23791,7860,667,171,8699,13852,1036,23587,1241,2174,30,3446,18476,953,22868,216,2947,14,3170,15713,955,19845,49,629,0,676,10082,783,11539,3,35,0,44,3399,547,3991,28796,8224,735,37756,110360,8138,156252,58,735,11,807,9630,579,11018,653,665,34,1358,11002,659,13019,9039,1017,411,10462,14591,1148,26202,15890,696,713,17299,6482,960,24749,7672,1540,239,9449,14277,879,24609,607,5178,48,5828,17884,853,24563,183,4609,20,4812,15995,1023,21827,43,770,3,816,11832,1125,13781,7,36,0,45,5696,1146,6888,34147,15241,1486,50882,107399,8365,166643,92,1213,15,1316,19982,1158,22461,947,1004,37,1987,22991,1432,26409,15032,1555,559,17146,32344,2502,51995,28999,1120,1084,31199,15241,2101,48540,15533,2202,411,18146,28127,1916,48194,1842,7344,80,9273,36359,1804,47431,394,7559,37,7986,31707,1978,41675,89,1395,6,1495,21916,1905,25316,8,73,3,89
112,22,253,0,268,6097,695,7067,202,174,0,372,4806,505,5689,2977,296,89,3369,7652,1181,12195,7043,302,259,7606,5306,1271,14186,5032,434,152,5611,8928,1290,15829,1170,1207,40,2416,14222,1296,17933,208,1548,5,1768,14344,1186,17291,39,282,6,323,7943,739,9007,5,20,0,20,2758,439,3212,16691,4510,554,21753,72058,8601,102417,53,438,0,493,5573,604,6668,443,338,27,809,4273,501,5582,4836,525,285,5649,6716,1202,13567,9188,521,538,10240,4310,1254,15808,5080,1052,234,6372,9761,1213,17344,497,3022,37,3551,14796,1220,19570,112,2669,13,2794,14070,1087,17945,24,412,0,442,8845,928,10213,7,16,0,22,4259,843,5124,20236,9006,1134,30375,72605,8846,111823,73,694,3,767,11672,1299,13741,645,512,30,1183,9082,1010,11273,7821,823,377,9019,14365,2383,25763,16228,818,796,17847,9624,2531,29993,10114,1486,380,11985,18691,2502,33175,1666,4227,78,5968,29019,2516,37504,321,4221,20,4559,28411,2273,35234,59,696,6,761,16788,1672,19222,3,34,0,41
113,22,218,5,241,4624,526,5390,237,138,9,389,4156,555,5102,2967,245,70,3284,6169,1121,10566,4642,170,139,4947,3530,982,9448,2554,290,72,2916,5753,935,9598,502,831,16,1351,7996,766,10113,80,869,5,953,6871,650,8481,15,203,4,220,4090,457,4772,0,10,0,13,1368,214,1594,11023,2975,313,14313,44549,6195,65059,52,424,4,481,4176,418,5079,542,363,32,935,3620,381,4933,4416,457,253,5121,4558,705,10387,5710,309,325,6341,2612,652,9604,2427,851,94,3376,5760,621,9751,226,2141,21,2390,7272,655,10311,78,1445,11,1533,6409,611,8555,10,315,0,321,4487,516,5323,9,22,0,30,2247,388,2660,13465,6310,747,20529,41140,4937,66604,77,644,6,724,8801,940,10463,779,496,39,1318,7769,937,10028,7377,700,327,8401,10728,1826,20957,10348,480,464,11289,6139,1625,19057,4983,1141,162,6289,11509,1549,19343,728,2976,38,3742,15265,1413,20423,159,2317,16,2489,13283,1262,17036,27,515,4,542,8583,974,10095,6,31,0,39
114,12,184,0,196,3786,354,4342,161,124,3,292,2984,329,3604,2283,204,62,2551,4545,787,7883,4228,157,124,4503,2817,751,8073,2783,276,84,3147,5344,703,9197,571,793,29,1388,9034,665,11094,95,1024,3,1117,10182,617,11921,26,230,0,257,6525,492,7274,9,13,0,21,1870,273,2168,10162,3007,307,13474,47094,4986,65553,30,256,5,291,3458,321,4072,353,211,17,579,2483,227,3294,3435,336,184,3959,3416,495,7874,5167,241,316,5724,2156,495,8377,2818,672,125,3619,5676,524,9816,246,1868,24,2141,9457,585,12184,67,1635,4,1705,10618,595,12922,22,290,0,314,6823,588,7720,5,18,0,24,2630,445,3093,12145,5527,675,18351,46726,4277,69352,45,438,5,488,7245,678,8411,510,340,15,867,5474,561,6898,5718,544,252,6509,7963,1283,15749,9400,395,433,10229,4974,1243,16449,5605,947,214,6760,11024,1231,19016,820,2669,45,3529,18498,1255,23275,161,2656,10,2829,20803,1216,24844,46,522,4,565,13342,1083,14997,7,35,3,45
115,23,239,4,264,9005,271,9541,75,169,0,239,7778,255,8268,2917,217,26,3160,9000,476,12638,12362,153,100,12615,5513,615,18740,8000,184,66,8249,9613,536,18399,1240,731,28,1998,12873,390,15257,256,1324,10,1597,9771,368,11728,32,292,0,326,5628,323,6282,5,13,0,15,1669,314,2000,24910,3323,231,28462,70846,3559,102863,21,393,9,414,8091,219,8733,167,297,3,478,6749,203,7423,4930,288,80,5303,7448,491,13243,15239,235,179,15659,4230,590,20478,7581,497,89,8160,10727,476,19362,634,2095,25,2753,12716,411,15885,231,2162,29,2423,9750,368,12546,34,325,8,365,6064,415,6844,8,15,0,28,2496,500,3020,28851,6317,418,35579,68273,3678,107538,44,634,13,686,17101,496,18272,239,467,3,716,14519,458,15695,7853,503,108,8462,16448,972,25876,27603,389,281,28271,9745,1205,39217,15578,682,153,16408,20342,1016,37757,1870,2828,52,4750,25588,805,31141,489,3491,42,4016,19517,740,24274,68,615,10,690,11693,740,13127,11,31,0,45
116,44,353,3,400,11445,871,12713,363,359,19,741,12069,1191,14003,6805,502,89,7396,19083,2763,29238,18950,319,157,19423,12539,2401,34363,7806,351,69,8229,14367,1519,24114,1295,779,25,2093,15584,1012,18686,262,957,15,1238,10943,665,12850,31,184,0,209,5200,428,5840,4,7,0,10,1374,181,1569,35564,3810,378,39754,102601,11024,153377,83,698,6,784,10263,744,11798,889,653,34,1577,10247,857,12680,12505,680,208,13387,15460,2135,30979,21825,432,237,22500,9444,2022,33967,6752,926,110,7796,14802,1234,23831,700,2189,48,2937,15598,875,19412,235,1644,38,1909,11735,760,14402,29,237,7,264,5931,511,6700,5,11,0,16,2402,350,2770,43021,7460,686,51169,95884,9489,156538,123,1047,10,1185,21708,1615,24508,1259,1012,50,2316,22320,2045,26679,19308,1179,293,20779,34539,4901,60222,40777,750,400,41927,21976,4424,68328,14560,1284,181,16028,29172,2754,47949,1999,2961,68,5030,31180,1889,38101,497,2599,54,3152,22681,1418,27249,55,417,7,475,11130,931,12543,8,19,0,29
117,9,121,0,128,4543,319,4990,51,122,3,176,13679,1259,15119,2715,292,18,3035,41986,3719,48734,8312,246,52,8613,20946,2174,31732,5090,173,51,5308,13829,1427,20560,1091,315,5,1413,13066,1143,15617,176,534,3,721,8596,793,10108,25,163,3,194,4390,553,5139,0,10,0,9,1312,249,1566,17479,1973,140,19594,122349,11624,153568,7,198,0,211,4656,324,5183,105,228,5,333,14508,1191,16034,4199,544,43,4793,39069,3218,47081,9965,450,128,10548,15247,1642,27437,5209,351,62,5620,10974,953,17551,576,857,21,1451,11456,766,13673,111,1033,19,1161,8323,628,10113,24,238,4,265,4788,534,5585,0,9,0,14,1838,441,2297,20200,3912,281,24395,110865,9692,144949,13,315,4,337,9202,637,10170,161,352,6,511,28193,2452,31157,6920,848,64,7827,81055,6934,95819,18276,699,183,19161,36193,3818,59167,10298,520,113,10926,24802,2378,38106,1673,1169,30,2861,24529,1907,29296,290,1564,25,1878,16922,1423,20220,50,401,7,454,9177,1086,10722,4,20,0,25
118,13,138,0,156,5861,366,6387,28,96,0,129,7007,577,7711,1815,207,6,2035,19766,1913,23714,8715,191,67,8977,9154,1367,19508,7514,157,55,7731,7777,1019,16525,1661,380,10,2051,10340,744,13135,195,955,4,1162,8242,566,9967,38,309,0,353,5329,531,6207,9,21,0,24,2026,503,2553,19990,2466,153,22614,75499,7597,105703,14,232,3,253,5511,287,6050,77,188,6,264,7605,494,8369,3076,540,55,3667,21349,1607,26626,11076,370,143,11587,7856,1034,20477,7712,320,82,8113,8614,765,17501,802,1118,21,1938,11246,561,13750,117,1691,10,1822,8874,591,11289,39,414,5,458,6477,704,7641,4,23,3,34,2966,982,3986,22919,4904,327,28156,80497,7031,115684,28,376,4,406,11374,661,12440,105,285,9,399,14611,1075,16077,4891,749,60,5703,41113,3517,50336,19796,564,208,20566,17011,2403,39986,15223,478,145,15845,16393,1784,34027,2458,1501,30,3993,21591,1306,26890,319,2647,21,2982,17121,1161,21255,79,726,7,807,11801,1233,13846,15,41,3,58
119,38,385,3,427,15973,1132,17534,196,358,3,551,20120,1734,22407,7753,538,71,8355,36596,4110,49056,19661,352,107,20127,19024,3061,42209,12226,343,83,12647,21164,2164,35979,2970,994,52,4019,27679,1936,33625,502,1582,16,2105,20756,1441,24305,75,382,0,463,12572,1236,14268,13,25,0,41,5009,920,5962,43425,4961,345,48726,178890,17726,245348,52,720,7,778,14343,1011,16132,782,655,17,1453,17486,1390,20323,14160,830,156,15145,28770,3508,47425,24506,534,238,25278,14212,2724,42217,12015,897,129,13039,23172,2137,38350,1419,2999,99,4517,28823,1773,35109,348,2687,59,3094,21702,1444,26240,84,490,11,585,14299,1462,16349,15,41,0,57,6999,1782,8839,53383,9848,713,63945,169804,17234,250979,89,1108,16,1206,30317,2147,33668,977,1008,17,2008,37604,3119,42735,21907,1369,230,23502,65360,7612,96482,44165,888,345,45403,33233,5792,84427,24239,1234,216,25683,44346,4300,74330,4396,3992,151,8531,56499,3704,68740,851,4271,77,5196,42466,2885,50540,161,874,17,1048,26873,2696,30611,25,64,0,90
120,8,137,0,146,6453,273,6876,44,122,0,170,10614,844,11632,3052,237,20,3307,23275,1874,28465,10636,148,75,10859,10974,1193,23027,7635,128,55,7821,9994,744,18562,1641,437,11,2090,13229,674,15994,217,938,15,1174,9844,532,11551,42,267,5,308,5773,421,6502,6,21,0,25,2369,308,2701,23284,2443,188,25913,92529,6862,125306,6,244,0,255,6135,264,6655,96,217,4,320,9896,614,10827,4963,430,44,5430,21579,1682,28691,12882,299,128,13304,9071,1074,23454,8127,315,76,8524,11527,731,20774,861,1317,28,2202,14764,642,17608,170,1716,32,1916,11000,536,13458,43,343,3,388,6975,542,7902,16,23,0,37,3611,660,4294,27155,4907,309,32369,94570,6738,133677,14,386,0,401,12589,537,13528,139,345,4,489,20513,1459,22463,8019,662,68,8742,44856,3559,57158,23512,448,208,24162,20049,2269,46480,15762,447,130,16349,21520,1475,39339,2507,1755,40,4292,27996,1315,33603,387,2655,45,3087,20848,1072,25007,81,610,8,701,12748,961,14410,17,42,3,59
121,17,276,0,294,11929,319,12543,26,177,4,205,10779,392,11377,3414,251,23,3683,20122,1100,24907,17788,211,104,18105,12148,1117,31365,14188,225,117,14522,13357,819,28692,2897,741,28,3669,18912,679,23257,457,1946,14,2421,14673,588,17682,69,586,0,663,9854,480,11000,8,26,0,36,3765,357,4163,38869,4433,296,43596,115537,5855,164993,17,413,0,428,10991,320,11740,75,305,7,386,10197,342,10928,5688,458,54,6206,20137,1092,27434,22453,436,238,23125,10853,1119,35097,14704,418,119,15244,15820,853,31910,1388,2037,51,3477,21081,702,25256,341,3535,30,3905,16123,696,20721,57,735,7,800,11619,680,13097,3,22,0,25,5797,851,6679,44728,8361,510,53605,122612,6646,182860,33,691,0,724,22918,639,24286,102,478,12,588,20980,735,22306,9105,707,81,9893,40259,2189,52341,40243,646,340,41234,22997,2237,66457,28886,641,234,29768,29175,1669,60609,4291,2776,81,7146,39992,1373,48514,801,5478,49,6318,30795,1289,38403,127,1324,9,1467,21475,1157,24095,11,50,0,63
122,10,196,0,206,7985,266,8455,40,101,4,142,6771,265,7175,2154,169,12,2339,11036,654,14025,9995,176,101,10275,6024,685,16976,9709,214,94,10023,8742,615,19374,1927,621,28,2572,12924,542,16041,222,1348,9,1577,9495,436,11509,22,395,4,417,6764,380,7559,5,20,0,26,2426,291,2746,24080,3240,250,27572,72161,4127,103861,10,324,0,336,7240,234,7811,77,222,0,302,6030,235,6568,3566,387,88,4042,10111,694,14847,12567,310,210,13074,4811,635,18526,10010,376,125,10511,9494,629,20634,834,1680,30,2538,13414,488,16436,100,2459,19,2577,9703,423,12706,33,476,6,511,7887,541,8939,4,26,0,27,3810,659,4499,27199,6249,467,33919,72500,4542,110961,20,518,6,544,15222,495,16263,117,317,4,437,12804,499,13740,5719,554,97,6377,21148,1348,28875,22558,487,310,23354,10835,1317,35504,19719,593,220,20528,18232,1243,40004,2756,2304,55,5111,26333,1028,32479,321,3805,27,4154,19200,863,24219,58,872,5,936,14645,922,16501,13,40,0,50
123,28,343,4,373,8954,595,9924,352,303,6,651,8331,542,9528,5852,377,96,6329,12087,1192,19609,11878,239,187,12304,7657,1239,21206,5898,368,88,6354,10830,942,18125,993,945,33,1965,12770,700,15445,149,898,9,1063,10073,568,11703,19,155,0,175,4737,502,5419,0,6,0,4,1088,217,1305,25165,3635,432,29230,76526,6496,112256,73,551,3,631,8184,562,9383,810,496,26,1332,7206,483,9020,9752,577,253,10588,9771,1244,21602,14413,365,271,15043,5878,1164,22092,5461,934,125,6521,11198,845,18559,453,2467,47,2968,13138,701,16806,91,1522,25,1636,10459,667,12758,18,173,7,196,5255,648,6100,0,4,0,4,1788,577,2372,31072,7088,761,38920,72880,6891,118690,104,894,12,1001,17137,1165,19300,1160,794,34,1988,15537,1033,18548,15602,958,356,16914,21862,2428,41205,26289,603,459,27350,13536,2404,43295,11354,1306,214,12872,22031,1787,36693,1447,3409,77,4935,25911,1402,32242,236,2425,33,2703,20528,1234,24464,43,332,3,373,9993,1148,11516,0,7,0,7
124,25,380,0,405,9494,641,10537,433,310,11,756,9146,689,10590,6384,417,133,6934,13699,1633,22259,12093,338,193,12626,8301,1503,22427,6382,422,93,6900,12603,1196,20695,1125,1056,28,2210,15524,876,18613,188,1191,7,1391,12718,693,14801,33,204,3,239,6299,510,7046,5,14,0,16,1609,241,1858,26672,4337,467,31469,89391,7977,128840,66,673,5,734,8611,532,9883,855,508,25,1388,7966,631,9985,9965,649,274,10888,11115,1548,23544,14823,443,341,15614,6391,1312,23317,6322,1081,134,7544,13000,1074,21612,486,2798,42,3329,16037,780,20148,112,1984,21,2116,13392,740,16254,21,241,6,264,7355,691,8305,5,13,0,20,2741,617,3370,32656,8390,841,41895,86610,7924,136424,90,1042,5,1139,18108,1170,20422,1286,819,37,2139,17116,1318,20581,16345,1061,405,17817,24806,3185,45804,26917,782,532,28235,14697,2813,45750,12705,1509,230,14441,25597,2266,42308,1618,3856,64,5544,31562,1663,38760,304,3180,22,3503,26117,1436,31058,49,447,3,507,13651,1199,15357,8,27,0,32
125,37,257,6,291,11865,909,13071,185,308,9,504,16935,1889,19333,7172,494,41,7707,35356,4976,48038,19221,303,97,19621,18572,3776,41971,8907,239,60,9205,16499,2256,27963,1881,728,24,2631,19650,1617,23899,365,1030,13,1406,14228,1069,16706,53,251,3,310,7961,673,8948,3,12,0,19,2707,473,3190,37825,3615,254,41695,143790,17638,203119,41,538,0,578,10673,853,12104,668,533,18,1220,14210,1288,16711,13492,672,130,14297,26435,3586,44316,21892,419,202,22511,12608,2754,37869,8158,622,114,8891,17094,1673,27662,1004,2078,47,3129,20149,1417,24695,298,1835,29,2160,14632,1015,17808,77,304,6,382,8858,816,10057,8,30,0,34,3912,735,4676,45617,7030,547,53196,128571,14135,195903,78,792,4,868,22540,1766,25171,852,841,30,1721,31150,3183,36044,20665,1164,175,22000,61796,8561,92360,41114,712,302,42129,31178,6532,79837,17065,866,172,18095,33588,3933,55620,2882,2810,72,5764,39799,3030,48592,659,2866,43,3570,28862,2081,34513,132,553,15,697,16825,1489,19004,8,41,0,51
126,11,126,0,142,5024,161,5321,16,97,0,114,6231,278,6629,2139,134,5,2277,12632,849,15762,8460,115,38,8613,6306,712,15631,5347,95,32,5476,6108,447,12028,1006,338,10,1351,9067,401,10826,259,895,6,1162,6775,285,8217,36,217,0,257,3857,284,4394,6,9,0,17,1678,264,1960,17286,2027,99,19414,57676,3674,80762,3,161,0,167,4691,145,5009,41,161,0,208,5839,279,6330,3636,238,32,3908,11893,799,16598,10278,174,92,10543,5167,643,16348,5192,187,42,5415,7082,389,12897,594,1095,25,1718,9817,374,11905,222,1486,27,1735,7141,355,9222,29,236,5,272,4746,360,5375,3,11,0,15,2581,572,3173,20001,3744,225,23974,58957,3920,86849,17,290,0,311,9712,302,10329,55,263,0,322,12069,560,12954,5774,372,38,6183,24529,1646,32358,18741,283,126,19154,11473,1348,31980,10540,276,78,10892,13190,838,24919,1596,1433,33,3071,18884,778,22731,481,2378,36,2892,13912,641,17441,68,451,5,526,8600,645,9771,11,19,0,33
127,42,352,0,395,15078,1112,16584,279,341,8,621,14988,1098,16709,6715,492,71,7275,23565,2326,33171,14837,293,134,15261,14272,2254,31785,8640,360,52,9065,18124,1775,28957,2128,886,42,3057,22435,1667,27154,346,965,18,1328,15495,1088,17915,43,199,3,244,7649,843,8733,3,10,0,19,2302,542,2865,33034,3898,326,37268,133908,12704,183872,53,689,6,745,13823,971,15533,875,658,25,1560,13452,961,15974,12688,722,196,13608,18886,2346,34839,19704,455,229,20385,11148,2143,33683,8433,888,105,9428,19461,1670,30555,956,2511,61,3530,22575,1467,27572,248,1731,24,2001,16217,1116,19334,48,268,3,319,8479,947,9739,8,24,0,36,3428,863,4325,43015,7949,655,51618,127462,12485,191563,92,1037,11,1140,28901,2080,32117,1155,997,35,2187,28446,2058,32683,19408,1213,266,20884,42452,4672,68011,34544,742,362,35648,25416,4394,65464,17078,1251,159,18486,37582,3441,59513,3087,3397,101,6579,45004,3137,54724,587,2701,44,3334,31715,2205,37252,86,466,12,565,16125,1785,18477,14,40,0,51
128,11,216,0,229,6791,211,7231,62,125,0,181,6246,196,6626,2822,160,23,3008,9325,550,12886,9140,154,94,9386,4702,544,14641,6692,167,57,6912,7986,508,15403,1003,780,8,1792,11629,414,13833,136,1483,5,1631,8948,356,10933,23,304,0,325,5662,337,6318,3,13,0,19,2122,308,2445,19897,3406,184,23491,63408,3428,90325,15,318,0,326,6258,188,6769,128,209,8,338,5783,169,6287,4280,343,84,4702,8244,517,13459,11263,243,190,11696,3671,490,15853,6744,397,68,7206,8762,438,16407,457,2152,20,2634,11652,359,14640,91,2291,16,2397,9162,391,11948,21,329,3,354,6682,487,7521,6,18,0,19,3207,760,3988,22998,6282,385,29667,63422,3784,96867,23,531,0,558,13051,399,14006,185,333,8,519,12025,371,12920,7102,502,108,7709,17568,1069,26347,20403,400,276,21082,8376,1035,30496,13439,556,126,14120,16746,949,31812,1460,2929,33,4426,23277,774,28471,224,3776,22,4024,18112,741,22879,44,626,3,679,12345,819,13841,6,31,0,38
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,3,0,4,151,94,253,15,10,0,22,252,135,411,117,17,5,138,605,415,1164,147,15,11,178,443,495,1108,94,23,0,121,451,439,1010,8,24,0,29,600,311,949,5,27,0,29,485,137,648,0,7,0,7,129,32,166,0,0,0,0,10,4,19,388,118,20,532,3126,2068,5734,8,22,0,24,164,89,279,44,9,0,58,229,134,418,152,32,7,191,505,334,1022,151,11,11,171,291,286,749,70,33,0,101,359,206,666,4,64,0,73,480,147,698,0,39,0,36,306,61,404,0,3,0,3,78,24,104,0,0,0,0,19,12,32,430,210,19,658,2430,1295,4381,5,24,0,31,317,182,532,57,24,0,83,480,269,829,270,46,11,332,1109,751,2187,300,23,18,345,731,781,1859,170,56,0,221,812,646,1678,10,91,3,100,1085,464,1648,5,62,0,67,789,194,1055,0,8,0,10,206,59,277,0,0,0,0
