LGA_CODE_2016,C11_SH_3b_NPGH_4,C11_SH_3b_NPGH_5,C11_SH_3b_NPGH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPGH_2,C11_SH_4mb_NPGH_3,C11_SH_4mb_NPGH_4,C11_SH_4mb_NPGH_5,C11_SH_4mb_NPGH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPGH_2,C11_SH_NB_NS_NPGH_3,C11_SH_NB_NS_NPGH_4,C11_SH_NB_NS_NPGH_5,C11_SH_NB_NS_NPGH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPGH_2,C11_SH_Tot_NPGH_3,C11_SH_Tot_NPGH_4,C11_SH_Tot_NPGH_5,C11_SH_Tot_NPGH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPGH_2,C11_SDRTHT_0b_NPGH_3,C11_SDRTHT_0b_NPGH_4,C11_SDRTHT_0b_NPGH_5,C11_SDRTHT_0b_NPGH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPGH_2,C11_SDRTHT_1b_NPGH_3,C11_SDRTHT_1b_NPGH_4,C11_SDRTHT_1b_NPGH_5,C11_SDRTHT_1b_NPGH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPGH_2,C11_SDRTHT_2b_NPGH_3,C11_SDRTHT_2b_NPGH_4,C11_SDRTHT_2b_NPGH_5,C11_SDRTHT_2b_NPGH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPGH_2,C11_SDRTHT_3b_NPGH_3,C11_SDRTHT_3b_NPGH_4,C11_SDRTHT_3b_NPGH_5,C11_SDRTHT_3b_NPGH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPGH_2,C11_SDRTHT_4mb_NPGH_3,C11_SDRTHT_4mb_NPGH_4,C11_SDRTHT_4mb_NPGH_5,C11_SDRTHT_4mb_NPGH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPGH_2,C11_SDRTHT_NB_NS_NPGH_3,C11_SDRTHT_NB_NS_NPGH_4,C11_SDRTHT_NB_NS_NPGH_5,C11_SDRTHT_NB_NS_NPGH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPGH_2,C11_SDRTHT_Tot_NPGH_3,C11_SDRTHT_Tot_NPGH_4,C11_SDRTHT_Tot_NPGH_5,C11_SDRTHT_Tot_NPGH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPGH_2,C11_FUA_0b_NPGH_3,C11_FUA_0b_NPGH_4,C11_FUA_0b_NPGH_5,C11_FUA_0b_NPGH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPGH_2,C11_FUA_1b_NPGH_3,C11_FUA_1b_NPGH_4,C11_FUA_1b_NPGH_5,C11_FUA_1b_NPGH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPGH_2,C11_FUA_2b_NPGH_3,C11_FUA_2b_NPGH_4,C11_FUA_2b_NPGH_5,C11_FUA_2b_NPGH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPGH_2,C11_FUA_3b_NPGH_3,C11_FUA_3b_NPGH_4,C11_FUA_3b_NPGH_5,C11_FUA_3b_NPGH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPGH_2,C11_FUA_4mb_NPGH_3,C11_FUA_4mb_NPGH_4,C11_FUA_4mb_NPGH_5,C11_FUA_4mb_NPGH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPGH_2,C11_FUA_NB_NS_NPGH_3,C11_FUA_NB_NS_NPGH_4,C11_FUA_NB_NS_NPGH_5,C11_FUA_NB_NS_NPGH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPGH_2,C11_FUA_Tot_NPGH_3,C11_FUA_Tot_NPGH_4,C11_FUA_Tot_NPGH_5,C11_FUA_Tot_NPGH_6_mor,C11_FUA_T_T,C11_OD_0b_NPGH_2,C11_OD_0b_NPGH_3,C11_OD_0b_NPGH_4,C11_OD_0b_NPGH_5,C11_OD_0b_NPGH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPGH_2,C11_OD_1b_NPGH_3,C11_OD_1b_NPGH_4,C11_OD_1b_NPGH_5,C11_OD_1b_NPGH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPGH_2,C11_OD_2b_NPGH_3,C11_OD_2b_NPGH_4,C11_OD_2b_NPGH_5,C11_OD_2b_NPGH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPGH_2,C11_OD_3b_NPGH_3,C11_OD_3b_NPGH_4,C11_OD_3b_NPGH_5,C11_OD_3b_NPGH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPGH_2,C11_OD_4mb_NPGH_3,C11_OD_4mb_NPGH_4,C11_OD_4mb_NPGH_5,C11_OD_4mb_NPGH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPGH_2,C11_OD_NB_NS_NPGH_3,C11_OD_NB_NS_NPGH_4,C11_OD_NB_NS_NPGH_5,C11_OD_NB_NS_NPGH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPGH_2,C11_OD_Tot_NPGH_3,C11_OD_Tot_NPGH_4,C11_OD_Tot_NPGH_5,C11_OD_Tot_NPGH_6_mor,C11_OD_T_T,C11_DS_NS_NPGH_2,C11_DS_NS_NPGH_3,C11_DS_NS_NPGH_4,C11_DS_NS_NPGH_5,C11_DS_NS_NPGH_6_mor,C11_DS_NS_T,C11_Tot_NPGH_2,C11_Tot_NPGH_3,C11_Tot_NPGH_4,C11_Tot_NPGH_5,C11_Tot_NPGH_6_mor,C11_T_T,C16_SH_0b_NPGH_2,C16_SH_0b_NPGH_3,C16_SH_0b_NPGH_4,C16_SH_0b_NPGH_5,C16_SH_0b_NPGH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPGH_2,C16_SH_1b_NPGH_3,C16_SH_1b_NPGH_4,C16_SH_1b_NPGH_5,C16_SH_1b_NPGH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPGH_2,C16_SH_2b_NPGH_3,C16_SH_2b_NPGH_4,C16_SH_2b_NPGH_5,C16_SH_2b_NPGH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPGH_2,C16_SH_3b_NPGH_3,C16_SH_3b_NPGH_4,C16_SH_3b_NPGH_5,C16_SH_3b_NPGH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPGH_2,C16_SH_4mb_NPGH_3,C16_SH_4mb_NPGH_4,C16_SH_4mb_NPGH_5,C16_SH_4mb_NPGH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPGH_2,C16_SH_NB_NS_NPGH_3,C16_SH_NB_NS_NPGH_4,C16_SH_NB_NS_NPGH_5,C16_SH_NB_NS_NPGH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPGH_2,C16_SH_Tot_NPGH_3,C16_SH_Tot_NPGH_4,C16_SH_Tot_NPGH_5
LGA10850,0,0,0,19,9,0,0,0,0,9,0,0,0,0,0,0,34,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,16,0,0,0,0,23,7,3,0,0,0,6,0,0,0,0,0,0,42,4,0,0
LGA10900,9,0,0,362,117,28,13,5,3,169,10,6,0,0,0,18,604,85,19,5,3,716,0,0,0,0,0,0,3,0,0,0,0,3,18,0,0,0,0,14,24,0,0,0,0,21,3,0,0,0,0,3,0,0,0,0,0,0,47,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,8,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,677,88,19,5,3,798,0,0,0,0,0,0,7,3,0,0,0,7,162,8,0,0,0,167,326,24,4,3,0,359,133,35,17,3,8,188,24,0,0,0,0,25,654,69,17,8
LGA10950,0,0,0,9,0,0,0,0,0,5,3,0,0,0,0,3,20,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,3,0,0,0,9,7,0,0,0,0,6,0,0,0,0,0,0,20,3,0,0
LGA11100,4,5,0,86,14,3,12,8,3,29,8,0,0,0,0,11,106,37,16,7,3,163,0,0,0,0,0,0,7,0,0,0,0,7,19,0,0,0,0,24,22,18,0,0,0,40,0,0,0,0,0,4,0,0,0,0,0,0,46,22,0,0,0,70,0,0,0,0,0,0,29,3,0,0,0,32,267,48,10,0,0,328,29,15,13,4,0,63,0,0,0,0,0,5,7,4,0,0,0,6,332,69,25,3,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,3,0,0,0,3,488,132,45,12,7,682,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,22,40,19,7,0,0,74,13,20,6,13,9,59,4,5,4,0,0,13,86,47,19,16
LGA11150,0,0,0,11,3,0,0,0,0,3,4,0,0,0,0,0,18,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
LGA11200,0,0,0,8,3,0,0,0,0,6,0,0,0,0,0,0,16,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,5,0,0,0,0,6,3,0,0,0,0,3,4,0,0,0,0,4,19,0,0,0
LGA11250,0,0,0,60,14,4,4,0,0,26,4,0,0,0,0,4,132,3,4,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,9,4,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,44,3,0,0,0,45,89,10,0,0,0,95,21,0,0,0,0,21,7,0,0,0,0,11,163,14,3,0
LGA11300,8,0,0,90,31,22,17,11,4,85,8,0,4,3,4,20,134,50,29,10,11,238,0,0,0,0,0,0,5,0,0,0,0,5,20,3,0,0,0,21,11,6,5,0,0,22,3,4,0,0,0,13,0,0,0,0,0,0,33,11,6,0,0,56,3,10,3,0,0,13,15,3,0,0,0,18,194,96,58,27,0,382,30,46,26,17,0,115,5,0,0,3,0,7,7,4,8,3,0,23,251,161,94,43,4,559,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,421,230,137,62,24,863,3,0,0,0,0,3,3,0,0,0,0,3,25,3,0,0,0,33,43,35,10,0,7,100,19,16,30,21,27,112,11,8,3,0,0,17,105,66,38,24
LGA11350,9,3,0,300,100,42,46,7,0,198,10,5,4,0,0,18,441,121,57,9,5,634,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,31,49,27,8,0,0,83,4,0,0,0,0,6,6,0,0,0,0,6,85,29,9,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,24,8,3,0,0,0,13,3,0,0,0,0,4,0,0,0,0,0,0,37,9,3,0,0,46,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,20,0,0,0,0,0,0,586,157,72,15,5,838,3,0,0,0,0,6,8,0,0,0,0,12,98,6,3,0,0,113,231,80,13,6,0,328,94,49,42,24,4,214,24,8,0,0,0,34,461,148,58,33
LGA11400,0,0,0,31,10,3,0,0,0,13,3,0,0,0,0,3,63,3,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,3,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,19,22,5,0,0,0,27,14,5,0,0,0,21,3,0,0,0,0,3,64,10,0,0
LGA11450,0,0,0,129,78,16,0,5,3,103,11,0,0,0,0,13,219,37,3,10,3,266,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,18,4,0,0,0,18,3,4,0,0,0,8,0,0,0,0,0,0,26,6,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,262,48,7,8,3,323,0,0,0,0,0,0,3,0,0,0,0,6,14,0,0,0,0,14,114,17,0,0,0,133,120,26,12,6,3,164,9,3,0,0,0,13,258,48,17,7
LGA11500,12,3,0,477,126,33,11,0,0,166,25,3,0,0,0,25,647,73,21,6,0,744,0,0,0,0,0,0,0,0,0,0,0,0,93,7,0,0,0,100,93,18,0,0,0,116,9,0,4,0,0,15,5,0,0,0,0,8,204,30,3,0,0,240,0,0,0,0,0,0,3,0,0,0,0,3,42,8,0,0,0,48,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,59,5,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911,104,26,7,0,1048,3,0,0,0,0,3,4,3,0,0,0,10,56,0,0,0,0,54,413,65,14,4,0,493,145,42,31,12,4,236,20,6,0,0,0,29,641,112,43,17
LGA11520,6,0,0,130,32,23,16,10,0,85,7,3,3,0,0,13,187,77,22,8,3,295,0,0,0,0,0,0,3,0,0,0,0,3,79,3,3,0,0,80,37,26,4,0,0,63,0,4,4,0,0,4,4,0,0,0,0,4,119,28,10,0,0,162,4,0,3,0,0,11,33,3,0,0,0,36,528,100,38,3,0,660,114,121,26,9,6,276,3,0,3,0,0,9,8,5,0,0,0,15,688,230,69,12,7,1007,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,14,4,0,0,0,0,4,1001,338,106,21,9,1484,0,0,0,0,0,0,3,3,0,0,0,3,52,4,0,0,0,59,68,47,8,0,3,126,24,16,28,16,12,89,11,0,3,0,3,23,159,73,39,17
LGA11570,20,12,10,552,135,45,50,22,17,271,36,5,0,4,3,48,867,169,75,41,27,1180,3,0,0,0,0,3,8,0,0,0,0,8,104,14,3,3,0,121,116,29,7,3,0,160,23,12,7,3,3,54,15,0,0,0,0,10,270,54,16,13,6,357,11,0,3,5,0,19,34,4,3,0,0,36,687,115,60,13,8,882,60,26,16,5,3,110,8,6,3,0,0,14,43,20,3,0,0,70,848,168,83,22,8,1129,0,0,0,0,0,0,4,0,0,0,0,4,19,0,0,0,0,22,9,3,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,27,3,0,0,0,35,10,0,0,0,0,12,2015,396,176,73,41,2712,3,0,0,0,0,3,12,6,0,0,0,24,230,24,3,0,0,257,401,123,32,21,17,603,165,81,64,49,34,395,45,13,7,14,14,87,854,240,112,89
LGA11600,0,0,0,8,3,0,0,0,0,5,3,0,0,0,0,3,19,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,12,0,0,0,0,12,11,0,0,0,0,10,4,0,0,0,0,4,26,0,0,0
LGA11650,15,0,0,1170,424,83,38,17,7,576,59,3,0,0,0,71,2044,218,58,12,7,2346,0,0,0,0,0,0,5,0,0,0,0,6,140,7,3,0,0,149,227,49,6,0,0,285,13,3,0,0,0,23,4,0,0,0,0,3,395,62,8,0,0,458,0,0,0,0,0,0,22,0,0,0,0,22,228,11,0,0,0,239,77,19,4,0,0,103,8,0,0,0,0,14,8,0,0,0,0,4,337,31,6,0,4,378,0,0,0,0,0,0,9,0,0,0,0,9,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38,6,0,0,0,0,8,2823,317,76,17,6,3239,8,0,0,0,0,10,31,3,0,0,0,37,510,31,3,0,0,542,1087,155,22,3,0,1259,522,132,81,35,12,775,81,17,6,3,0,105,2239,329,111,45
LGA11700,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,14,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,7,0,0,0,0,0,0,7,5,0,0
LGA11720,0,0,0,203,53,7,6,0,0,66,8,6,0,0,0,15,361,33,6,5,0,406,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,6,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,420,38,6,3,0,468,0,0,0,0,0,0,4,0,0,0,0,8,101,0,0,0,0,101,210,22,0,0,0,234,67,17,5,4,0,94,12,0,0,0,0,11,402,39,9,3
LGA11730,5,0,0,224,61,19,12,0,0,84,6,0,0,0,0,6,376,31,13,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,19,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,29,0,0,0,0,0,0,3,0,0,0,0,3,23,3,0,0,0,31,10,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,47,6,0,0,0,50,5,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,12,0,0,0,0,15,0,0,0,0,0,0,464,44,15,0,0,524,0,0,0,0,0,0,8,0,0,0,0,12,118,6,0,0,0,123,233,14,0,0,0,248,82,13,9,3,0,103,26,6,0,0,0,29,457,35,10,4
LGA11750,0,0,0,15,6,3,0,0,0,10,5,0,0,0,0,5,31,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,18,0,0,0,0,17,7,0,0,0,0,7,3,0,0,0,0,3,30,0,0,0
LGA11800,4,0,0,286,100,25,12,5,0,144,9,0,0,0,0,14,454,77,23,6,0,567,0,0,0,0,0,0,4,0,0,0,0,4,66,7,0,0,0,72,50,13,0,0,0,69,8,0,0,0,0,9,4,0,0,0,0,4,126,22,4,0,0,153,0,0,0,0,0,0,6,0,0,0,0,6,119,4,0,0,0,125,20,7,0,0,0,28,0,0,0,0,0,0,6,0,0,0,0,6,149,17,0,0,0,164,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,18,0,0,0,0,0,0,748,112,26,9,0,902,0,0,0,0,0,0,11,0,0,0,0,11,91,3,0,0,3,98,270,34,5,0,0,316,136,28,18,10,11,198,16,7,7,0,0,30,520,72,32,12
LGA12000,0,0,0,11,10,0,0,0,0,10,0,0,0,0,0,0,28,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,17,3,0,0,0,20,4,3,0,0,0,4,0,0,0,0,0,0,24,3,0,0
LGA12150,0,0,0,16,8,0,0,0,0,9,0,0,0,0,0,0,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,16,0,0,0,0,16,6,0,0,0,0,7,0,0,0,0,0,0,35,0,0,0
LGA12350,0,0,0,47,20,3,3,0,0,28,6,0,0,0,0,6,86,11,9,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,9,9,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,41,3,0,0,0,50,13,0,0,0,0,13,4,0,0,0,0,4,84,7,0,0
LGA12380,27,10,10,422,85,41,31,17,10,183,18,3,6,3,5,39,578,138,66,35,28,841,3,0,0,0,0,3,4,0,0,0,0,9,73,12,4,0,0,91,79,15,16,3,0,115,16,12,15,0,0,37,8,3,0,0,0,17,185,40,35,7,5,271,9,4,0,0,0,20,21,0,0,0,0,20,431,137,70,24,14,675,53,55,22,15,19,161,3,3,0,0,0,9,28,7,8,0,0,47,539,207,101,45,34,926,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,13,4,0,0,0,22,4,3,0,0,0,7,1319,392,206,86,64,2065,3,0,0,0,3,3,20,7,0,0,5,29,142,32,8,8,10,193,271,105,65,43,71,552,85,69,86,62,106,409,57,16,14,15,27,132,570,231,182,128
