SA4_CODE_2016,C06_1PF_U_N,C06_1PF_U_1_149,C06_1PF_U_150_299,C06_1PF_U_300_399,C06_1PF_U_400_499,C06_1PF_U_500_649,C06_1PF_U_650_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_3999,C06_1PF_U_4000m,C06_1PF_U_Ns,C06_1PF_U_T,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_149,C06_1PF_N_lf_Fi_150_299,C06_1PF_N_lf_Fi_300_399,C06_1PF_N_lf_Fi_400_499,C06_1PF_N_lf_Fi_500_649,C06_1PF_N_lf_Fi_650_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_3999,C06_1PF_N_lf_Fi_4000m,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_lf_T,C06_1PF_LFns_N,C06_1PF_LFns_1_149,C06_1PF_LFns_150_299,C06_1PF_LFns_300_399,C06_1PF_LFns_400_499,C06_1PF_LFns_500_649,C06_1PF_LFns_650_799,C06_1PF_LFns_800_999,C06_1PF_LFns_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_LFns_2500_2999,C06_1PF_LFns_3000_3999,C06_1PF_LFns_4000m,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_149,C06_1PF_TFI_150_299,C06_1PF_TFI_300_399,C06_1PF_TFI_400_499,C06_1PF_TFI_500_649,C06_1PF_TFI_650_799,C06_1PF_TFI_800_999,C06_1PF_TFI_1000_1499,C06_1PF_TFI_1500_1999,C06_1PF_TFI_2000_2499,C06_1PF_TFI_2500_2999,C06_1PF_TFI_3000_3999,C06_1PF_TFI_4000m,C06_1PF_TFI_Ns,C06_1PF_TFI_T,C06_TFI_N,C06_TFI_1_149,C06_TFI_150_299,C06_TFI_300_399,C06_TFI_400_499,C06_TFI_500_649,C06_TFI_650_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_3999,C06_TFI_4000m,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_149,C11_CFNC_BF_150_299,C11_CFNC_BF_300_399,C11_CFNC_BF_400_499,C11_CFNC_BF_500_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000m,C11_CFNC_BF_Ns,C11_CFNC_BF_T,C11_CFNC_BPT_N,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_299,C11_CFNC_BPT_300_399,C11_CFNC_BPT_400_499,C11_CFNC_BPT_500_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000m,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_299,C11_CFNC_1F1P_300_399,C11_CFNC_1F1P_400_499,C11_CFNC_1F1P_500_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_299,C11_CFNC_1E1A_300_399,C11_CFNC_1E1A_400_499,C11_CFNC_1E1A_500_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_299,C11_CFNC_1F1NW_300_399,C11_CFNC_1F1NW_400_499,C11_CFNC_1F1NW_500_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_T,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_299,C11_CFNC_1P1NW_300_399,C11_CFNC_1P1NW_400_499,C11_CFNC_1P1NW_500_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000m,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_T,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_299,C11_CFNC_1A1NW_300_399,C11_CFNC_1A1NW_400_499,C11_CFNC_1A1NW_500_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_149,C11_CFNC_BA_150_299,C11_CFNC_BA_300_399,C11_CFNC_BA_400_499,C11_CFNC_BA_500_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_999
111,10,34,168,284,39,231,46,33,44,7,4,0,0,0,109,1014,76,98,654,1277,448,1850,442,514,721,153,34,31,10,8,711,7032,7,4,5,16,17,28,9,7,23,3,0,0,0,0,225,343,104,180,938,2110,552,3542,1602,1401,2410,698,196,166,46,12,1945,15894,396,840,1321,2549,7457,9886,4645,5751,18497,10813,6574,4462,2939,879,10323,87327,19,0,12,6,3,11,40,138,689,1294,1934,940,1402,518,87,7090,3,0,16,11,11,87,91,210,284,168,111,39,76,37,23,1172,17,3,13,0,3,33,91,252,1146,1050,794,361,514,95,59,4426,0,0,4,3,3,8,22,44,137,143,150,78,118,36,34,774,15,0,8,19,46,61,260,347,928,610,199,490,122,34,103,3245,8,9,55,79,104,354,354,342,434,172,102,62,50,20,50,2192,5,0,0,7,18,35,36,59,103,57,21,69,13,0,29,458,0,0,4,0,0,8,11,16
112,6,15,144,272,33,244,37,35,33,0,0,0,0,0,83,904,43,96,461,999,274,1312,266,325,353,75,9,14,9,0,483,4716,0,7,11,11,5,13,11,10,4,3,0,3,0,3,173,248,62,154,775,1850,352,2935,1128,942,1294,304,53,63,24,7,1317,11263,357,647,1141,2310,5475,8815,3881,4814,13199,5524,2637,1531,969,334,6807,58448,23,0,30,14,11,64,103,249,709,758,808,252,383,131,63,3605,15,0,28,16,12,99,135,268,357,171,94,25,44,20,24,1320,11,0,11,10,22,94,123,314,1009,684,444,158,209,52,49,3197,3,0,4,0,8,21,38,45,147,106,106,37,44,8,30,591,8,8,14,18,49,99,287,316,548,319,106,137,49,14,71,2048,6,3,42,69,98,350,405,338,340,133,68,39,13,9,57,1967,4,6,10,8,10,44,45,45,63,26,21,22,7,5,9,331,6,0,6,0,3,8,13,24
113,6,8,79,116,26,108,23,11,12,0,0,4,0,0,52,450,22,67,282,498,150,599,173,162,189,46,14,13,3,4,245,2452,0,0,6,5,3,17,3,4,5,3,0,0,0,0,127,178,42,100,445,857,205,1356,613,521,740,188,62,47,15,3,752,5948,361,466,684,1147,2759,4246,2176,2721,9300,4378,2324,1362,831,319,5034,38106,60,6,35,10,4,52,88,223,644,871,803,307,331,122,52,3592,8,0,21,9,16,59,70,118,123,78,37,13,19,11,18,601,22,0,17,15,8,49,121,240,676,485,313,124,162,42,47,2311,0,0,7,3,5,11,16,48,104,84,57,26,35,10,19,423,19,4,17,8,51,61,236,204,391,197,65,109,28,21,68,1474,5,6,32,32,52,175,158,114,142,43,32,17,12,7,29,859,9,0,3,8,10,22,25,29,34,21,7,7,0,0,19,205,3,0,10,3,3,11,11,17
114,0,10,59,137,17,151,23,17,16,3,0,0,0,0,51,487,32,53,240,455,136,658,162,141,176,37,19,11,5,0,274,2390,3,0,3,4,8,7,7,3,10,0,0,0,0,0,86,129,42,88,366,863,185,1428,573,438,671,164,48,34,11,0,765,5668,268,448,609,1161,3715,4870,2272,2645,7896,3413,1815,1255,818,265,4444,35891,14,0,12,8,7,26,38,114,355,447,469,181,270,113,41,2097,0,0,15,3,9,60,79,168,190,89,61,23,34,18,15,763,9,0,8,5,7,34,59,194,516,361,279,128,149,36,46,1836,0,0,3,0,8,15,8,36,78,45,65,23,30,13,10,339,5,6,7,8,28,50,163,155,318,209,62,133,46,13,49,1249,8,10,21,22,46,221,204,198,219,103,45,45,32,14,33,1216,0,0,3,3,8,23,21,24,55,18,10,14,4,4,14,198,3,0,0,0,0,5,3,13
115,8,10,28,34,0,34,15,12,22,11,3,5,0,0,15,189,70,63,91,174,70,267,111,129,233,96,41,37,24,11,209,1634,0,0,0,4,0,3,0,3,3,6,0,3,0,0,49,74,90,97,165,343,79,689,459,471,1071,551,260,255,111,36,712,5394,412,395,384,624,1416,2665,1638,2363,9403,7177,5805,6871,5748,2454,6826,54192,14,0,7,5,0,13,31,76,283,496,904,564,1040,622,60,4101,3,0,11,8,6,46,51,116,161,92,91,41,81,30,13,743,7,0,7,9,8,21,55,129,385,452,413,256,413,90,39,2293,3,0,0,3,3,11,7,21,48,53,63,43,72,35,15,376,7,0,5,7,25,31,104,154,411,305,136,516,128,39,61,1941,12,8,26,38,56,107,162,178,257,137,93,54,41,24,35,1219,0,0,0,6,10,3,16,21,44,36,7,22,6,10,5,187,0,0,3,0,0,3,4,7
116,35,38,110,224,40,214,49,43,69,14,0,0,0,0,88,938,111,160,723,1276,343,1552,420,427,727,205,61,47,21,13,763,6840,13,5,16,16,11,27,5,13,12,4,0,0,3,3,296,417,171,237,968,1873,429,2728,1295,1155,2225,815,317,172,74,20,1822,14320,688,840,1334,2312,3814,6224,3858,4585,15684,9974,6480,4001,2288,637,8752,71463,17,0,5,3,5,7,29,102,665,1241,1766,822,959,282,91,6002,3,0,13,10,3,33,71,111,143,74,43,20,17,4,14,549,6,0,0,3,7,14,55,160,677,550,400,139,174,29,27,2259,3,0,0,4,0,8,18,27,90,90,100,44,47,23,20,470,22,3,5,22,97,59,353,424,884,408,108,214,46,9,100,2741,10,11,53,67,86,142,181,141,163,52,20,14,8,3,23,985,3,0,4,7,11,27,34,36,54,22,11,17,4,0,41,274,4,0,3,0,0,4,9,7
117,11,18,48,68,12,59,16,14,36,4,5,3,0,0,40,337,115,104,361,417,229,528,208,236,429,133,45,48,25,5,373,3252,4,0,4,3,3,3,12,7,13,4,0,3,0,0,121,182,149,157,485,680,259,993,621,604,1199,479,196,304,89,15,932,7167,657,536,777,1016,2281,2856,1724,2214,7766,5522,4649,4629,4724,2229,5322,46893,26,0,12,0,4,15,21,101,577,1159,2511,1550,3705,2972,105,12767,13,0,21,10,19,97,147,255,265,140,100,62,94,55,16,1285,8,0,5,0,9,33,55,158,723,722,697,363,763,278,29,3848,8,0,3,0,4,12,10,32,110,86,113,72,145,104,35,729,7,7,8,16,73,41,274,289,684,526,203,650,270,173,45,3265,16,27,52,83,124,101,150,139,164,102,57,60,52,35,32,1178,3,0,8,4,8,6,12,20,43,14,10,23,18,8,16,204,3,0,0,5,0,5,7,11
118,16,8,44,57,9,52,14,6,13,4,3,3,0,0,37,269,140,86,216,306,145,418,160,203,436,192,80,92,44,23,389,2936,0,0,3,4,3,12,0,4,13,3,0,0,3,0,94,147,179,125,310,519,175,948,597,602,1437,655,271,443,152,47,1054,7520,563,444,523,768,1652,2697,1560,2041,7659,5673,4837,6219,6404,4022,7165,52219,27,0,5,0,0,10,16,70,341,666,1559,1036,2398,2223,89,8439,3,0,18,7,10,46,59,168,216,123,151,73,114,96,12,1089,5,0,5,3,8,15,27,105,429,504,516,341,648,307,51,2971,3,0,0,0,0,7,16,17,73,87,102,59,143,92,24,621,11,7,9,9,29,22,141,194,423,362,169,497,277,176,70,2389,15,25,28,40,67,94,150,140,233,137,94,97,117,72,39,1347,5,4,5,3,7,12,14,17,34,21,13,23,24,17,14,207,3,0,0,0,0,0,7,6
119,45,45,203,215,34,209,65,50,72,25,10,4,4,3,116,1112,340,294,1060,1354,604,1884,609,813,1543,478,196,148,65,24,1210,10624,5,5,17,12,5,36,24,30,24,13,6,4,0,0,412,602,426,437,1485,2094,712,3508,1775,1818,3746,1368,599,450,186,54,2712,21363,1794,2010,2767,3639,9271,12511,7173,8421,24616,14609,9496,6832,5175,2015,15777,126094,36,0,16,6,3,13,57,242,1007,1745,2376,1042,1536,783,106,8974,13,0,32,17,20,143,240,306,341,148,106,42,54,25,25,1508,18,0,10,4,10,70,133,364,1176,905,614,282,380,80,57,4109,11,0,4,3,3,13,25,55,156,146,157,68,95,34,34,814,25,11,18,59,219,111,765,753,1388,654,214,388,127,27,177,4942,18,34,121,188,272,357,411,325,383,149,68,54,35,16,76,2513,8,4,13,27,27,44,68,70,100,48,15,21,11,3,43,498,8,0,7,3,3,11,9,26
120,20,17,59,84,9,64,28,16,20,7,3,3,0,0,34,364,182,94,273,373,172,565,220,267,576,233,98,79,40,10,410,3599,0,0,3,3,0,11,4,10,14,0,3,0,0,0,116,170,213,153,413,682,201,1176,741,731,1794,738,288,406,141,32,1083,8778,824,730,754,1103,2818,3861,2343,2752,10029,6751,5465,6297,6118,3265,7110,60228,24,0,4,0,7,13,32,99,450,890,1632,1036,2320,1980,74,8565,14,0,11,19,11,90,144,200,265,128,107,53,66,51,14,1181,10,0,3,5,3,15,56,152,586,564,527,303,591,230,42,3092,4,0,4,3,0,11,12,42,88,91,103,69,110,97,27,657,23,5,10,19,69,38,310,310,647,450,168,505,226,112,69,2965,5,15,68,92,89,136,156,155,224,129,77,66,61,23,33,1327,4,0,3,7,9,12,21,25,41,32,21,21,14,8,13,235,0,0,0,0,0,4,12,8
121,21,17,28,51,9,42,14,18,32,6,3,10,5,0,31,305,291,120,222,256,91,413,210,250,649,268,121,145,98,34,461,3620,0,0,6,5,4,13,4,3,15,3,4,5,0,0,103,163,351,167,312,503,123,988,723,787,2119,1045,463,837,344,82,1477,10321,934,613,599,843,1702,3639,2356,3133,12258,9521,7928,13692,13573,8140,12042,90961,18,0,15,3,3,12,31,86,366,849,1881,1281,3306,3219,87,11162,7,0,27,9,10,75,85,222,333,200,179,140,234,162,18,1701,16,3,14,0,9,22,45,145,613,692,709,555,1091,481,60,4462,4,0,3,7,4,6,16,35,80,87,104,78,188,138,34,788,19,3,7,19,36,25,162,260,699,654,303,1209,530,261,82,4270,14,29,43,53,98,151,176,245,470,307,217,254,246,148,55,2517,6,0,3,4,7,11,18,31,53,42,19,52,36,24,26,328,4,0,0,0,3,6,3,9
122,6,3,9,47,3,38,17,3,28,4,5,0,0,0,20,190,71,46,116,223,96,370,148,209,417,164,71,65,28,3,323,2347,0,0,0,3,0,5,3,7,12,3,0,3,0,0,77,111,97,77,182,468,114,968,657,680,1538,709,294,350,136,22,1068,7349,399,343,350,700,1511,3238,1856,2594,10571,7534,5760,7378,6477,2903,7716,59341,19,0,8,0,0,12,5,68,380,771,1460,737,1663,1272,95,6492,10,0,7,8,5,43,74,183,270,160,141,59,92,57,31,1124,13,0,4,3,3,17,55,122,531,602,533,299,588,156,40,2962,3,0,3,0,0,4,11,20,61,78,94,69,106,41,30,518,13,0,6,12,15,28,109,166,433,276,151,494,194,86,50,2035,10,5,31,46,52,150,183,235,364,190,113,111,83,39,36,1643,3,0,7,6,3,7,12,21,55,28,21,20,14,15,21,229,0,0,0,0,0,3,7,11
123,7,22,114,235,26,203,55,23,39,14,3,0,0,3,76,816,80,104,541,1009,237,1069,304,279,426,130,35,29,5,5,537,4790,7,3,9,7,8,18,4,6,8,6,0,0,0,0,193,260,113,155,767,1586,303,2269,1099,910,1749,646,267,138,54,13,1422,11490,371,548,1032,1917,2762,4913,3091,3758,13222,8506,5411,3504,2279,648,7195,59153,17,0,7,0,3,12,28,72,554,991,1495,653,762,233,89,4916,4,0,10,6,0,44,33,92,134,83,57,16,26,5,15,523,12,0,3,3,7,19,54,133,618,600,453,167,220,37,51,2370,0,0,0,0,4,6,20,20,91,107,93,43,55,12,33,490,13,12,11,18,54,47,264,341,740,423,114,245,50,24,96,2447,4,3,19,41,53,167,187,144,194,75,18,21,5,3,26,979,3,0,7,7,12,10,22,31,61,29,11,16,3,0,23,221,3,0,4,0,0,3,9,8
124,5,20,105,204,27,212,52,20,43,12,0,3,0,0,60,771,69,96,432,941,226,1257,330,340,574,145,49,25,11,3,516,5026,0,3,4,10,7,15,3,7,15,4,0,0,0,0,147,212,94,152,658,1589,300,2638,1345,1182,2339,877,331,179,67,17,1509,13279,382,523,937,1957,3176,6109,3723,4589,16738,11043,7079,4839,3014,842,8617,73573,18,0,9,8,3,15,35,119,685,1321,1926,776,993,346,113,6366,3,0,13,3,10,53,72,169,255,119,86,42,41,15,14,891,8,3,8,3,6,40,71,205,837,826,661,283,360,57,54,3425,5,0,0,0,0,10,17,40,121,145,151,62,64,27,28,679,9,0,5,3,52,57,267,390,889,580,150,320,78,13,107,2926,8,7,26,44,85,208,234,202,320,119,44,36,22,5,40,1418,3,0,4,4,8,30,34,49,69,43,12,24,5,0,16,303,0,0,3,0,0,3,5,11
125,22,19,135,190,35,153,54,43,63,19,9,3,0,0,69,816,224,232,738,1000,404,1353,457,539,985,312,120,97,30,10,826,7338,11,8,17,13,11,29,8,11,32,6,0,0,0,0,297,440,282,316,1003,1517,474,2428,1288,1292,2634,1012,445,276,117,34,1903,15020,1253,1456,1877,2529,5886,8441,5122,6031,17624,10430,7091,5103,3576,1180,10747,88341,30,0,5,7,3,15,44,160,871,1392,2054,1054,1583,547,85,7848,15,0,17,15,20,114,155,273,256,97,91,29,37,6,18,1150,15,0,6,0,12,36,99,227,927,670,550,211,293,73,56,3163,3,0,3,4,11,9,19,41,120,110,129,50,77,31,20,628,17,9,20,44,175,71,584,606,1238,660,150,403,124,29,123,4250,21,28,96,139,205,239,324,251,317,101,53,41,11,8,42,1872,11,4,11,12,25,25,43,55,73,50,14,16,5,0,32,385,3,0,0,3,4,13,7,19
126,15,15,19,36,0,36,9,10,9,10,0,0,0,0,12,177,98,76,129,172,73,306,115,162,390,157,62,55,31,10,228,2065,0,0,0,3,0,4,4,4,10,9,0,0,0,0,52,87,125,111,199,317,94,641,383,440,1128,494,211,215,105,23,655,5131,539,431,389,574,1539,2541,1483,1860,6566,4715,3660,4338,4093,1912,4743,39392,14,0,3,3,3,0,18,53,237,455,881,468,995,677,32,3838,5,0,8,11,7,38,39,83,136,76,47,23,55,29,7,572,3,0,3,0,3,8,31,95,310,286,286,181,299,102,19,1631,0,0,0,0,0,12,12,16,41,38,50,27,39,27,8,270,8,0,3,3,33,18,136,162,436,278,101,335,142,49,40,1738,3,17,26,36,75,79,139,133,156,91,68,56,47,21,15,970,0,0,5,0,7,12,11,17,30,19,13,7,3,3,10,142,0,0,0,0,0,0,0,3
127,43,54,193,227,48,200,74,72,89,32,9,13,0,3,120,1173,269,237,1158,1395,576,1649,564,609,1068,296,135,74,26,13,1030,9098,13,5,26,21,5,31,14,14,32,13,0,0,0,0,375,534,359,349,1531,2017,669,2842,1421,1358,2564,897,391,215,84,26,2212,16936,1173,1402,2382,2885,6782,8397,5144,6027,17728,10054,6199,3589,2366,749,11596,86471,35,0,4,7,0,19,33,166,732,1018,1360,530,620,193,90,4808,7,0,14,7,8,42,54,107,126,60,42,18,21,4,6,520,10,0,7,6,8,32,63,159,596,438,331,93,140,20,48,1947,4,0,3,3,0,4,15,37,116,99,84,39,47,8,43,496,27,11,16,19,130,75,457,498,837,356,94,143,35,10,123,2817,10,14,53,68,111,195,190,146,157,62,13,9,3,3,46,1080,8,6,7,10,25,26,41,39,57,18,7,5,7,0,33,290,4,0,3,0,0,3,9,12
128,10,3,44,60,12,62,16,12,15,0,0,3,0,0,22,260,38,51,176,324,92,429,179,198,424,142,50,36,27,9,264,2431,3,0,0,0,0,8,3,5,8,4,0,0,0,0,77,116,54,84,273,584,124,1064,620,664,1520,660,294,259,118,27,915,7262,316,403,450,827,1948,3535,1882,2563,10113,7838,6168,5938,4957,1808,6609,55356,19,0,0,0,4,10,14,77,278,673,1285,770,1284,607,57,5081,0,0,10,9,7,25,70,106,172,116,97,49,61,28,14,768,4,0,5,0,13,21,44,111,429,522,523,282,422,107,48,2529,0,0,0,0,0,6,11,23,68,62,90,41,87,39,13,444,9,3,0,4,30,28,125,146,425,325,110,393,109,37,63,1813,3,9,26,36,44,122,178,195,281,148,65,50,45,18,34,1251,0,0,0,0,3,13,20,18,43,24,14,25,10,3,15,198,0,0,0,0,0,3,0,5
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
