SA4_CODE_2016,C11_Rel_NS_0_14,C11_Rel_NS_15_24,C11_Rel_NS_25_34,C11_Rel_NS_35_44,C11_Rel_NS_45_54,C11_Rel_NS_55_64,C11_Rel_NS_65_74,C11_Rel_NS_75_84,C11_Rel_NS_85ov,C11_Rel_NS_T,C11_Tot_0_14_yrs,C11_Tot_15_24_yrs,C11_Tot_25_34_yrs,C11_Tot_35_44_yrs,C11_Tot_45_54_yrs,C11_Tot_55_64_yrs,C11_Tot_65_74_yrs,C11_Tot_75_84_yrs,C11_Tot_85o,C11_T_T,C16_Buddhism_0_14,C16_Buddhism_15_24,C16_Buddhism_25_34,C16_Buddhism_35_44,C16_Buddhism_45_54,C16_Buddhism_55_64,C16_Buddhism_65_74,C16_Buddhism_75_84,C16_Buddhism_85oe,C16_Buddhism_Tot,C16_Christ_Angli_0_14,C16_Christ_Angl_15_24,C16_Christ_Angl_25_34,C16_Christ_Angl_35_44,C16_Christ_Angl_45_54,C16_Christ_Angl_55_64,C16_Christ_Angl_65_74,C16_Christ_Angl_75_84,C16_Christ_Anglic_85oe,C16_Christ_Anglic_Tot,C16_Chr_Ass_Apo_0_14,C16_Chr_Ass_Apo_15_24,C16_Chr_Ass_Apo_25_34,C16_Chr_Ass_Apo_35_44,C16_Chr_Ass_Apo_45_54,C16_Chr_Ass_Apo_55_64,C16_Chr_Ass_Apo_65_74,C16_Chr_Ass_Apo_75_84,C16_Chr_Ass_Apo_85ov,C16_Chr_Ass_Apo_Tot,C16_Chr_Bapt_0_14,C16_Chr_Bapt_15_24,C16_Chr_Bapt_25_34,C16_Chr_Bapt_35_44,C16_Chr_Bapt_45_54,C16_Chr_Bapt_55_64,C16_Chr_Bapt_65_74,C16_Chr_Bapt_75_84,C16_Chr_Bapt_85ov,C16_Chr_Bapt_Tot,C16_Chr_Breth_0_14,C16_Chr_Bret_15_24,C16_Chr_Bret_25_34,C16_Chr_Bret_35_44,C16_Chr_Bret_45_54,C16_Chr_Bret_55_64,C16_Chr_Bret_65_74,C16_Chr_Bret_75_84,C16_Chr_Breth_85ov,C16_Chr_Bret_To,C16_Chr_Cath_0_14,C16_Chr_Cath_15_24,C16_Chr_Cath_25_34,C16_Chr_Cath_35_44,C16_Chr_Cath_45_54,C16_Chr_Cath_55_64,C16_Chr_Cath_65_74,C16_Chr_Cath_75_84,C16_Chr_Catho_85ov,C16_Chr_Catho_Tot,C16_C_Chur_Christ_0_14,C16_C_Chur_Christ_15_24,C16_C_Chur_Christ_25_34,C16_C_Chur_Christ_35_44,C16_C_Chur_Christ_45_54,C16_C_Chur_Christ_55_64,C16_C_Chur_Christ_65_74,C16_C_Chur_Christ_75_84,C16_C_Chur_Christ_85ov,C16_C_Chur_Christ_Tot,C16_C_East_Ortho_0_14,C16_C_East_Ortho_15_24,C16_C_East_Ortho_25_34,C16_C_East_Ortho_35_44,C16_C_East_Ortho_45_54,C16_C_East_Ortho_55_64,C16_C_East_Ortho_65_74,C16_C_East_Ortho_75_84,C16_C_East_Ortho_85ov,C16_C_East_Ortho_To,C16_C_Jeh_Wit_0_14,C16_C_Jeh_Wit_15_24,C16_C_Jeh_Wit_25_34,C16_C_Jeh_Wit_35_44,C16_C_Jeh_Wit_45_54,C16_C_Jeh_Wit_55_64,C16_C_Jeh_Wit_65_74,C16_C_Jeh_Wit_75_84,C16_C_Jeh_Wit_85ov,C16_C_Jeh_Wit_Tot,C16_C_La_Da_Sai_0_14,C16_C_La_Da_Sa_15_24,C16_C_La_Da_Sa_25_34,C16_C_La_Da_Sa_35_44,C16_C_La_Da_Sa_45_54,C16_C_La_Da_Sa_55_64,C16_C_La_Da_Sa_65_74,C16_C_La_Da_Sa_75_84,C16_C_Lat_Da_Sa_85ov,C16_C_Lat_Da_Sa_Tot,C16_C_Luthe_0_14,C16_C_Luthe_15_24,C16_C_Luthe_25_34,C16_C_Luthe_35_44,C16_C_Luthe_45_54,C16_C_Luthe_55_64,C16_C_Luthe_65_74,C16_C_Luthe_75_84,C16_C_Luthe_85ov,C16_C_Luthe_Tot,C16_C_Ori_Orth_0_14,C16_C_Ori_Orth_15_24,C16_C_Ori_Orth_25_34,C16_C_Ori_Orth_35_44,C16_C_Ori_Orth_45_54,C16_C_Ori_Orth_55_64,C16_C_Ori_Orth_65_74,C16_C_Ori_Orth_75_84,C16_C_Ori_Orth_85ov,C16_C_Ori_Ort_To,C16_C_Oth_Pro_0_14,C16_C_Oth_Pro_15_24,C16_C_Oth_Pro_25_34,C16_C_Oth_Pro_35_44,C16_C_Oth_Pro_45_54,C16_C_Oth_Pro_55_64,C16_C_Oth_Pro_65_74,C16_C_Oth_Pro_75_84,C16_C_Oth_Pro_85ov,C16_C_Oth_Pro_Tot,C16_C_Pent_0_14,C16_C_Pent_15_24,C16_C_Pent_25_34,C16_C_Pent_35_44,C16_C_Pent_45_54,C16_C_Pent_55_64,C16_C_Pent_65_74,C16_C_Pent_75_84,C16_C_Pent_85ov,C16_C_Pent_Tot,C16_C_Pres_Ref_0_14,C16_C_Pres_Ref_15_24,C16_C_Pres_Ref_25_34,C16_C_Pres_Ref_35_44,C16_C_Pres_Ref_45_54,C16_C_Pres_Ref_55_64,C16_C_Pres_Ref_65_74,C16_C_Pres_Ref_75_84,C16_C_Pres_Ref_85ov,C16_C_Pres_Ref_Tot,C16_C_Sal_Army_0_14,C16_C_Sal_Army_15_24,C16_C_Sal_Army_25_34,C16_C_Sal_Army_35_44,C16_C_Sal_Army_45_54,C16_C_Sal_Army_55_64,C16_C_Sal_Army_65_74,C16_C_Sal_Army_75_84,C16_C_Sal_Army_85ov,C16_C_Sal_Army_Tot,C16_C_Sev_day_Adv_0_14,C16_C_Sev_day_Adv_15_24,C16_C_Sev_day_Adv_25_34,C16_C_Sev_day_Adv_35_44,C16_C_Sev_day_Adv_45_54,C16_C_Sev_day_Adv_55_64,C16_C_Sev_day_Adv_65_74,C16_C_Sev_day_Adv_75_84,C16_C_Sev_day_Adv_85ov,C16_C_Sev_day_Adv_Tot,C16_Chr_Unit_Ch_0_14,C16_Chr_Unit_Ch_15_24,C16_Chr_Unit_Ch_25_34,C16_Chr_Unit_Ch_35_44,C16_Chr_Unit_Ch_45_54,C16_Chr_Unit_Ch_55_64,C16_Chr_Unit_Ch_65_74,C16_Chr_Unit_Ch_75_84,C16_Chr_Unit_Ch_85ov,C16_Chr_Unit_Ch_Tot
111,4934,3863,3299,3162,3347,2863,1953,1537,861,25821,61509,46362,42229,44839,46730,42232,29768,20202,8728,342605,394,493,632,647,603,468,218,53,18,3516,9116,6522,5764,8326,10353,10863,10269,6055,2787,70050,0,0,0,0,0,0,0,0,0,0,1220,814,732,844,982,961,892,564,233,7252,28,32,24,32,16,12,23,14,9,197,14352,10083,8850,9534,10474,9691,7676,4432,1849,76946,23,19,15,10,35,36,44,32,20,236,666,409,418,508,583,537,452,395,131,4097,175,110,124,150,177,156,137,71,27,1128,170,90,86,89,84,65,60,39,15,697,101,52,50,81,102,99,123,87,52,750,38,22,27,26,8,7,10,3,0,142,184,205,191,171,195,239,209,154,88,1646,966,612,638,558,569,519,270,88,42,4269,760,624,668,883,1475,1882,1880,1191,556,9917,229,152,145,137,233,262,212,136,58,1574,709,538,442,433,432,406,424,361,224,3970,1858,1681,1318,1640,2573,3207,3109,2055,1033,18480
112,4454,2546,2255,2666,3012,2750,1620,1256,609,21167,42354,24855,20777,28560,34326,32744,22082,15414,6509,227620,401,209,309,556,604,650,346,48,8,3132,4336,3043,2363,3977,5904,7392,7573,4788,2527,41903,0,0,0,0,0,0,0,0,0,0,287,164,193,213,291,398,361,198,110,2208,4,3,3,3,0,3,3,3,0,27,9214,5538,4244,5376,6996,7406,5930,3751,1540,49996,17,21,18,13,32,49,33,35,9,230,92,43,41,77,122,102,73,55,31,621,235,140,151,177,192,250,180,106,39,1477,69,30,33,20,41,25,21,6,8,262,66,35,38,63,86,101,117,92,23,619,9,0,4,7,3,3,3,0,0,37,61,28,40,40,75,134,112,77,45,608,600,350,327,279,344,392,252,84,21,2654,881,492,403,796,1411,1896,1884,1385,709,9859,46,55,27,60,76,85,93,67,32,545,221,134,134,122,183,196,177,139,78,1386,849,690,503,777,1371,1808,1760,1275,687,9724
113,2370,1767,1537,1463,1457,1135,796,551,258,11340,31943,20513,17009,18826,20398,17847,12483,7982,3125,150119,105,86,154,155,102,74,33,5,5,713,4783,3290,2979,3645,4507,5120,4358,2573,1179,32440,0,0,0,0,0,0,0,0,0,0,323,191,172,232,220,236,190,90,23,1674,97,91,70,41,47,20,25,15,4,415,11119,6596,5413,5536,6438,5747,4373,2894,1156,49289,20,4,17,15,3,13,18,16,0,102,55,24,33,47,40,35,33,21,10,298,82,26,45,56,55,84,57,32,12,457,68,33,33,31,28,19,4,3,0,213,275,173,131,173,209,244,157,106,50,1516,68,24,27,38,20,13,7,0,0,196,132,52,75,68,62,53,59,21,13,526,327,209,193,147,188,177,93,26,13,1375,588,449,439,667,1021,1277,1144,797,372,6753,53,37,32,35,64,64,52,21,14,360,118,87,69,69,62,69,29,37,8,547,1033,669,744,846,1115,1311,1137,742,344,7944
114,2396,1555,1228,1469,1700,1556,1304,937,494,12642,24950,14772,11117,15678,19221,20065,17142,10315,3737,137006,206,147,162,226,232,237,120,33,0,1359,4639,2668,2119,3298,4693,5910,6955,4202,1745,36230,0,0,0,0,0,0,0,0,0,0,318,170,147,232,228,334,372,192,64,2065,37,38,28,10,21,15,9,9,3,172,5335,3256,2551,3049,4162,4570,4581,2539,795,30835,28,9,19,8,24,41,36,17,11,189,131,80,58,124,139,121,189,98,26,967,134,49,83,104,99,117,134,63,24,800,36,31,25,17,16,38,29,13,6,203,24,17,22,24,66,86,88,79,35,444,13,0,8,3,7,4,0,0,0,35,23,27,24,31,63,68,77,41,36,389,256,165,130,127,146,194,138,39,8,1202,306,241,234,328,598,964,1160,759,313,4906,40,30,26,35,43,51,67,40,11,346,19,15,9,16,28,37,27,24,12,190,581,439,335,424,620,938,1147,687,283,5464
115,2491,1758,1341,1704,1772,1564,849,446,234,12154,44535,29766,20631,31400,32414,26479,15081,6922,3188,210411,885,640,703,1161,1070,978,471,134,49,6093,6532,4370,2628,4936,5907,5242,5019,2419,1170,38227,7,7,8,3,5,10,4,3,0,40,758,494,425,548,588,635,532,232,119,4331,163,71,75,74,40,35,13,27,10,503,14560,9372,5654,8384,9438,7429,5303,2400,831,63364,40,20,38,25,28,44,23,20,3,239,754,505,271,526,669,370,310,156,42,3615,91,78,53,72,86,80,33,30,13,534,188,96,61,89,77,61,38,25,7,644,61,48,23,66,101,88,115,73,34,609,237,157,150,173,146,140,67,40,15,1120,188,157,87,157,231,202,119,66,24,1246,1030,1138,665,650,774,525,245,75,23,5135,804,579,367,724,1051,1021,851,421,215,6034,36,24,16,26,40,47,37,25,3,264,227,144,70,156,175,118,119,54,22,1081,1074,859,547,764,1001,1139,1044,551,255,7244
116,4758,2935,3093,2722,2261,1724,967,599,206,19275,72026,42646,46983,45533,39129,29901,16197,8322,2794,303531,951,608,909,1128,945,779,369,112,34,5834,6093,3891,3667,5247,5411,4994,4032,1991,705,36026,31,16,29,22,18,25,15,9,3,174,951,626,598,635,639,580,326,142,48,4545,28,18,10,17,11,18,13,3,0,106,21312,13649,12714,13789,13181,11268,7776,3557,1525,98775,187,137,149,133,134,122,58,23,4,948,1143,695,717,916,869,664,578,365,102,6053,196,146,132,192,160,165,113,66,20,1197,749,423,320,326,248,183,83,20,3,2350,38,34,28,54,63,67,72,72,32,458,755,530,537,501,422,450,301,127,40,3666,585,546,451,380,509,372,189,86,29,3147,1837,1430,1139,1062,1108,684,244,81,27,7610,988,608,603,794,936,886,722,367,112,6015,58,44,36,67,74,83,82,47,6,507,447,238,240,245,239,177,133,66,43,1838,1233,910,727,784,847,871,574,264,87,6300
117,3512,6254,11056,6034,4129,3078,1659,943,414,37078,27181,38234,73740,46318,31018,23253,13903,8111,2783,264544,845,3425,7039,3701,1650,1362,732,318,112,19188,1536,1643,3462,3044,2782,2599,2173,1063,518,18824,41,32,46,37,42,30,19,3,0,245,125,287,508,307,206,169,112,58,16,1787,0,3,0,0,0,0,0,0,0,4,7311,6576,13933,9163,7089,5497,4099,2382,996,57041,3,7,17,19,8,10,8,0,0,71,1394,803,1348,1594,1665,1059,1276,1481,493,11125,24,27,44,54,60,49,44,15,3,320,51,60,78,47,40,22,16,7,0,327,22,34,92,110,80,74,71,36,20,546,45,47,107,84,61,52,59,40,15,518,65,161,307,149,104,88,59,30,17,988,284,553,687,394,189,124,60,20,0,2315,240,399,742,579,478,478,360,183,68,3527,3,8,22,15,21,27,25,8,3,133,15,36,72,35,26,32,20,9,3,254,306,368,646,478,474,426,273,140,49,3154
118,4363,4472,7376,5209,3669,2819,1922,1209,725,31752,37913,32461,50512,40286,30368,24550,16679,11040,5733,249545,394,971,1075,941,750,679,411,178,52,5451,3546,2225,3411,3852,3782,3233,2953,1794,995,25787,14,12,14,17,23,12,4,11,3,113,97,155,201,179,128,115,79,43,15,1014,0,0,0,0,0,3,3,0,0,8,11213,6657,12109,9473,7647,5534,4716,3093,1594,62037,0,7,11,4,9,8,12,5,4,52,1705,1119,1027,1392,1747,1250,1080,1171,528,11012,33,11,43,64,29,34,42,22,12,295,15,21,37,25,22,8,8,0,3,140,78,55,82,100,77,59,84,51,26,607,73,21,54,78,47,40,48,33,0,394,56,110,163,131,71,78,55,31,19,716,246,192,350,247,169,85,55,20,7,1354,311,345,522,514,595,543,539,325,163,3863,3,3,4,6,12,13,11,3,3,65,5,12,25,22,15,17,11,6,7,129,258,251,342,377,364,306,294,153,86,2432
119,8075,5429,6429,5231,4976,3800,2323,1872,1164,39304,102404,68423,80216,74082,69542,54539,36752,26200,11458,523610,3389,3537,5533,4800,4842,4486,1957,1008,407,29955,3814,2923,2953,3845,4929,5903,5658,3848,2951,36824,39,17,28,28,19,13,14,8,0,161,1084,835,883,852,978,944,651,385,189,6803,3,4,9,8,10,4,5,4,6,47,23715,15868,16041,17027,17153,14847,11486,7849,3738,127735,79,56,68,65,49,52,31,28,6,435,10819,6834,5678,8586,9219,5777,6381,5237,1507,60038,203,123,169,203,208,154,127,101,41,1329,241,186,152,112,121,90,55,15,14,984,28,31,46,66,76,95,126,112,75,662,1179,687,939,782,648,664,460,238,63,5667,378,301,356,344,364,325,203,136,93,2502,910,624,685,705,621,422,239,98,19,4335,938,716,809,910,1141,1316,1038,694,505,8062,92,67,82,77,100,112,119,106,76,830,127,103,110,96,123,73,55,46,14,752,961,824,761,739,993,1135,954,674,493,7532
120,3839,3027,4841,3778,2977,2248,1321,953,559,23543,42726,31819,48735,43082,35708,27536,16971,11792,5197,263561,877,1381,2928,2009,1741,1503,747,391,181,11749,2650,1524,2150,3028,3196,2918,2636,1308,903,20307,17,3,14,11,12,12,0,0,0,75,311,240,458,340,285,263,182,93,66,2243,4,3,12,3,9,11,0,6,0,40,14622,8396,10414,11664,11496,8761,7069,5304,2691,80424,15,17,17,20,12,12,12,7,5,115,1951,1137,898,1611,1999,985,1176,1312,434,11507,75,35,122,107,66,77,55,46,16,602,46,25,41,33,18,23,6,4,0,205,54,14,46,70,80,89,61,53,26,488,212,106,197,183,128,117,101,50,14,1119,91,74,184,134,125,112,69,42,34,859,291,210,387,294,199,182,91,42,15,1708,956,677,878,1044,1010,909,672,376,193,6714,22,21,16,14,25,59,28,11,4,214,40,28,62,35,59,39,21,18,10,310,557,484,621,632,686,663,525,267,151,4591
121,5137,3810,5258,4714,4061,3387,2147,1438,953,30901,69001,43656,53319,58698,53486,42407,27804,17161,9130,374663,1206,867,2264,2653,1957,1456,899,340,107,11740,10651,5900,4578,7667,9775,7771,7758,4928,2942,61971,9,3,0,0,3,0,0,0,3,19,631,456,586,664,638,590,404,195,87,4255,5,5,0,3,4,4,4,6,3,41,18723,10348,9756,12619,12545,9131,6921,4289,2038,86380,70,17,47,48,45,51,50,25,13,368,935,575,530,779,886,500,379,338,128,5055,52,53,55,102,62,54,40,28,10,456,63,41,50,35,46,27,17,7,6,299,140,78,96,155,218,132,176,168,70,1228,254,132,166,220,204,187,158,158,62,1542,217,132,220,281,258,182,164,104,54,1602,609,394,528,539,453,346,169,54,6,3094,1291,769,865,1365,1519,1387,1261,906,527,9898,37,16,10,32,36,27,29,19,7,216,160,129,160,173,156,133,97,65,47,1127,1882,1285,932,1401,1877,1745,1719,1194,790,12816
122,3559,2083,2723,2913,2490,2022,1344,922,660,18732,47246,25162,29574,38587,33857,26376,18822,11765,6252,237640,403,353,582,803,721,527,227,78,16,3701,7169,3573,2939,5804,7058,6109,6208,3957,2278,45097,3,0,0,3,0,0,0,0,0,12,332,200,272,244,298,295,224,132,75,2086,0,0,0,0,0,0,0,0,0,5,14222,6936,6226,8773,9109,6308,5070,3225,1437,61300,9,5,12,5,16,13,14,8,4,90,675,365,355,551,611,441,317,216,99,3636,106,66,99,110,92,76,54,19,12,636,69,52,68,36,28,38,11,4,0,301,109,47,70,117,158,97,106,113,59,881,176,104,118,132,147,131,147,90,40,1093,107,75,111,150,185,120,95,75,59,971,550,443,403,349,421,313,169,49,7,2715,477,325,279,539,897,994,963,661,405,5543,32,14,9,32,26,24,29,35,16,224,36,14,13,35,28,16,29,19,7,193,905,646,490,686,990,1033,996,697,412,6858
123,4011,2513,2142,2049,2006,1585,863,589,382,16143,53441,34723,31763,33449,32716,27090,13579,6540,2504,235804,832,601,772,922,760,586,299,85,31,4887,8450,5625,5375,6784,7260,7505,5693,2492,989,50177,25,15,26,11,10,11,4,4,0,106,733,425,409,490,518,518,391,167,55,3704,119,95,91,54,67,20,31,22,8,514,16749,10475,9477,10156,9987,8890,5779,2461,819,74793,36,23,28,29,35,34,22,11,3,212,880,508,588,643,643,496,328,137,34,4261,154,128,217,217,199,190,169,76,38,1392,541,378,265,242,207,124,77,19,3,1860,60,42,52,69,104,131,117,80,49,707,252,177,170,155,140,120,51,26,4,1094,237,180,161,135,205,219,147,67,32,1390,965,588,488,557,533,312,174,56,8,3683,472,393,371,543,796,1047,862,401,148,5047,57,42,54,44,66,99,81,35,4,477,266,153,162,134,120,90,54,24,4,1020,993,703,644,650,749,947,703,307,125,5811
124,4707,3457,3126,3039,3009,2576,1502,817,449,22669,60960,40358,37937,40314,40583,35218,19077,9745,4006,288191,442,329,581,612,544,491,253,63,11,3332,9127,5798,5760,7539,8448,8886,6851,3432,1554,57390,25,13,19,11,16,12,5,3,0,117,801,568,599,539,604,721,513,230,95,4669,209,154,121,86,75,48,46,16,14,775,19132,12080,11025,11510,11685,10426,7264,3211,1132,87471,51,29,41,36,57,69,57,29,14,379,830,487,463,580,621,492,421,256,72,4233,144,123,100,131,130,151,112,60,15,962,334,155,189,143,113,110,56,25,6,1140,64,51,69,67,125,153,140,117,50,834,199,166,139,150,114,137,67,36,5,1007,177,166,128,151,219,222,172,89,35,1351,1020,664,631,580,534,497,230,62,18,4239,758,480,568,784,1111,1425,1238,622,242,7226,83,75,54,76,101,116,107,50,12,675,145,99,76,105,98,77,66,29,15,709,1106,855,689,755,958,1123,969,523,234,7220
125,5944,4875,6789,4520,3802,2699,1627,1326,850,32430,78333,54214,71844,56431,49491,38269,24179,15463,6481,394709,2406,2247,3530,3303,3660,3311,1478,641,293,20872,3295,2286,2686,3252,3771,4231,4218,2758,1727,28226,60,35,40,36,59,43,31,11,8,316,1109,723,988,964,868,823,510,289,118,6397,101,59,99,49,42,26,26,20,5,430,19932,12333,13928,14073,13181,11211,9008,5547,2507,101719,74,37,65,53,48,56,42,30,13,413,1695,1041,1141,1490,1356,1012,1060,803,232,9837,131,84,151,141,125,125,68,41,14,886,281,190,170,159,101,91,64,18,6,1090,22,20,36,36,60,60,86,93,51,473,392,229,429,295,240,229,158,92,11,2076,344,258,307,316,316,269,155,62,53,2076,962,651,809,760,622,453,196,94,13,4555,1468,1098,1247,1342,1406,1238,921,568,326,9611,61,27,47,64,51,65,73,56,34,483,160,133,133,146,124,90,65,40,6,898,1220,901,921,964,1042,1065,994,612,410,8129
126,1741,1875,1773,1358,1403,1145,715,545,304,10857,27870,23359,23120,23104,22975,18271,11488,8466,4191,162846,743,805,1491,1347,1117,920,559,257,77,7308,2662,1807,1383,2081,2759,2584,2251,1622,1097,18257,5,4,3,3,0,0,0,0,0,22,618,437,545,495,506,515,313,197,120,3740,74,42,54,34,14,42,13,14,8,294,8603,5650,4790,5883,6061,4873,3718,2559,1380,43510,25,13,23,33,18,33,18,14,7,185,700,444,367,534,687,387,347,297,93,3854,30,27,26,43,38,40,23,18,9,251,28,32,36,19,35,22,5,5,5,186,51,22,25,46,69,60,64,66,30,441,344,213,218,259,240,243,213,128,44,1898,145,124,149,140,156,167,86,41,39,1043,395,289,407,307,274,179,81,25,9,1973,1085,755,780,1017,923,866,645,435,298,6807,25,13,16,18,19,16,14,17,4,146,58,28,58,55,39,39,40,15,13,347,556,436,412,509,646,640,558,432,285,4460
127,5706,3603,3487,3145,3085,2423,1473,884,349,24144,78650,53184,50255,51470,50815,37804,21677,12531,3790,360166,8415,6936,6530,7245,8688,7456,3124,1306,707,50402,3380,2623,2611,3005,3670,3639,2938,1806,698,24370,1886,1192,1392,1258,1320,1177,736,408,124,9487,988,685,661,635,616,602,335,161,64,4750,4,9,0,0,5,3,3,0,0,23,25420,17518,15591,15970,16796,14129,10170,6154,2115,123860,30,13,36,30,18,33,29,14,5,209,3661,2432,2480,2970,2844,2395,1868,1036,335,20027,194,167,149,182,185,170,146,72,26,1297,562,404,244,215,248,116,47,27,11,1862,32,22,26,38,54,80,102,75,34,475,783,480,501,501,436,372,214,109,35,3433,317,248,240,220,223,224,114,70,39,1697,1161,810,655,683,618,470,231,82,15,4732,413,258,346,359,496,579,460,255,105,3270,55,37,43,25,46,52,43,23,9,335,229,181,176,126,156,138,95,38,14,1148,576,417,407,378,433,434,307,139,62,3153
128,2206,1629,1885,1693,1727,1431,990,781,491,12828,40249,26779,25924,30386,30021,25520,16124,10672,4597,210265,229,198,356,485,456,351,194,68,19,2355,6548,4025,3851,5846,6301,6836,5974,3557,2105,45043,0,0,0,0,0,0,0,0,0,6,727,430,415,508,611,529,395,217,94,3915,34,30,41,17,28,9,9,3,0,166,13888,8410,6899,8311,8910,7389,5398,3032,1477,63710,83,35,46,55,49,38,39,11,10,356,1964,1215,876,1400,1622,957,672,390,112,9209,45,33,36,36,49,29,35,38,15,317,59,32,39,35,28,26,38,12,5,275,46,37,50,58,100,80,78,85,27,561,203,92,127,130,92,96,71,39,9,852,85,48,67,78,116,165,145,77,69,855,410,243,312,264,253,242,122,51,18,1912,384,323,307,493,804,929,867,561,356,5019,93,69,44,52,85,62,71,53,21,548,19,17,15,18,26,13,13,17,0,140,857,857,516,643,978,1193,927,579,385,6936
197,0,0,0,0,3,0,0,3,0,11,5,3,3,10,14,27,26,27,0,112,0,0,0,3,0,3,0,3,0,17,9,3,0,7,12,13,18,11,3,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,7,4,10,6,21,21,36,7,3,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,7,3,18
199,208,471,653,655,622,407,185,51,39,3288,1181,2078,2654,2101,1895,1680,968,241,122,12917,8,39,51,26,30,26,22,5,0,211,79,102,148,181,197,294,269,55,22,1339,0,0,0,0,3,0,0,0,0,8,5,12,22,8,5,8,10,0,0,79,0,0,0,0,0,0,0,0,0,0,116,212,346,229,250,246,180,54,13,1643,0,0,0,0,0,0,0,0,0,3,6,13,17,17,18,11,7,3,0,83,6,3,7,7,6,3,3,0,0,31,0,57,7,5,0,3,3,0,0,81,3,0,0,4,3,13,3,0,0,32,3,0,12,3,0,0,0,0,0,17,8,9,10,3,13,13,3,6,0,48,6,12,20,11,10,14,13,0,0,75,12,17,16,23,31,63,56,15,3,238,0,0,5,3,0,10,3,3,0,26,6,7,3,4,5,3,4,0,0,46,28,22,33,40,36,47,61,8,0,292
