SAL_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
SAL10402,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,3,8,0,6,0,3,0,6,0,0,0,11,3,0,15,0,5,0,7,0,0,0,7,6,0,13,0,3,0,9,0,0,0,11,10,0,19,6,3,0,10,0,0,0,8,12,0,23,0,5,0,10,0,0,0,10,5,0,14,6,0,3,16,0,0,0,16,0,0,13,7,0,0,8,0,0,0,8,14,0,23,3,0,0,8,0,0,0,8,9,0,11,4,5,0,8,0,0,0,8,0,0,10,0,0,0,3,0,0,0,3,3,0,11,18,0,0,19,0,0,0,19,3,0,17,5,0,0,9,0,0,0,9,0,0,6,0,0
SAL10403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10406,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,5,0,5,0,0,0,5,6,0,9,0,4,0,4,0,0,4,9,10,0,19,0,9,0,9,0,0,0,5,3,0,13,9,4,0,11,0,0,0,11,11,0,25,5,13,3,23,0,0,0,23,12,0,34,6,8,0,15,0,0,0,15,7,0,22,7,9,0,23,0,0,0,23,3,0,19,17,3,0,18,0,0,0,18,3,0,21,27,12,9,37,0,0,0,37,6,0,42,13,6,0,20,0,0,0,20,9,0,26,13,0,0,16,0,0,0,16,4,0,20,0,0,0,4,0,0,0,4,0,0,4,14,0,0,13,0,0,0,15,0,0,15,10,3,3,18,0,0,0,19,9,3,28,0,0
SAL10407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10409,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,0,0,6,0,0,0,0,6,0,3,6,9,0,16,7,8,0,14,0,0,0,11,10,0,21,6,3,0,12,0,0,0,14,10,0,23,3,3,0,9,0,0,3,11,9,0,17,11,3,0,12,0,0,0,12,3,0,15,8,5,0,5,0,0,0,5,3,0,14,9,0,0,8,0,0,0,8,0,0,8,7,3,0,12,0,0,0,12,0,0,14,0,3,0,8,0,0,0,8,0,0,8,3,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,5,0,7,0,0,0,7,3,0,12,0,0
SAL10410,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,6,8,0,14,0,13,4,16,0,0,0,13,15,0,28,0,6,0,15,0,0,0,10,7,0,20,4,20,5,23,0,0,0,26,11,0,40,12,14,0,27,0,0,0,25,13,0,40,19,6,7,26,0,0,0,29,10,0,40,15,5,0,17,0,0,0,17,7,0,23,28,0,4,31,0,0,0,31,3,0,37,28,6,4,32,0,0,0,32,13,0,49,14,0,0,16,0,0,0,16,3,0,20,8,4,0,9,0,0,0,9,0,0,13,4,0,0,5,0,0,0,5,5,0,8,10,0,0,10,0,0,0,10,0,0,6,16,0,4,20,5,0,4,20,8,0,27,0,0
SAL10411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,6,3,0,6,0,0,0,0,0,0,0,4,0,0,4,0,0,0,8,0,0,0,8,5,0,13,0,0,0,0,0,0,0,3,5,0,7,3,0,3,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,4,5,0,0,5,0,0,0,5,0,0,11,0,4,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0
SAL10414,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,8,0,3,3,3,0,8,3,7,18,0,28,0,14,0,18,0,3,0,26,19,0,44,6,9,5,15,0,0,5,17,24,0,43,10,12,3,24,0,0,0,25,39,0,57,17,11,0,30,5,0,5,34,27,0,59,16,20,10,40,0,4,3,47,22,0,66,3,5,3,12,0,0,0,12,15,0,23,8,9,3,15,0,0,0,15,11,0,28,10,7,3,26,0,0,0,27,12,0,32,10,4,0,15,0,0,0,15,3,0,18,3,0,0,4,0,0,0,4,0,0,4,6,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,6,3,18,0,0,0,21,8,5,29,0,0
SAL10415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,5,5,0,5,0,0,0,5,3,0,9,0,0,0,5,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,4,8,0,0,8,0,0,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0
SAL10421,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,5,5,8,0,0,8,3,7,3,8,0,0,0,12,15,0,27,5,9,0,16,0,5,3,16,17,0,30,4,15,0,20,0,0,0,24,17,0,39,13,18,0,29,0,0,0,29,12,0,47,9,7,0,21,0,0,0,18,16,0,34,14,5,0,22,0,0,0,22,10,0,31,6,12,0,18,0,0,0,21,5,0,22,17,10,0,27,0,0,0,27,3,0,28,8,0,0,8,0,0,0,8,0,0,7,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,8,5,0,16,0,0,0,17,5,0,18,0,0
SAL10422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,4,0,0,4,0,0,0,4,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,0,0,6,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,3,0,0
SAL10425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
