SSC_CODE_2016,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
SSC10717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,0,3,0,0,3,0,4,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,14,0,0,35
SSC10718,128,10,37,12,190,28,4,16,4,53,20,6,23,0,52,12,4,17,3,38,65,16,41,10,131,64,25,35,6,128,116,45,35,16,213,80,61,51,14,205,133,105,61,27,316,118,113,51,11,292,90,102,31,7,235,82,87,20,5,203,163,185,35,16,397,73,109,24,8,215,47,87,17,3,153,33,64,11,3,110,79,219,14,3,306,93,133,22,3,260,13,13,3,0,23,1430,1395,547,148,3514
SSC10719,6,0,6,0,6,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,3,0,0,0,4,0,0,3,0,5,11,0,0,0,9,3,5,3,0,16,10,3,3,0,15,0,3,6,0,8,3,6,3,0,14,3,3,4,0,10,10,16,4,0,32,10,14,0,0,21,3,5,0,0,8,5,4,0,0,6,4,31,0,0,39,7,16,0,0,20,0,0,3,0,3,80,116,38,3,241
SSC10720,3,3,10,0,14,6,0,0,0,5,0,10,11,0,20,0,0,20,0,18,13,23,33,0,69,7,13,39,0,57,49,33,42,0,123,11,30,40,0,74,21,54,24,4,102,16,47,33,0,93,8,30,11,0,60,11,40,12,0,63,20,37,8,0,67,12,27,8,0,47,3,14,0,0,19,3,7,0,0,10,4,14,7,0,22,13,61,34,3,114,8,13,15,3,39,197,460,340,22,1016
SSC10721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6
SSC10722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10723,4,0,0,0,3,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,3,0,9,3,0,4,0,5,17,0,5,0,19,16,10,9,0,31,19,8,3,0,23,17,12,0,0,23,11,3,0,0,17,3,11,7,0,23,14,23,0,0,38,13,19,0,0,31,3,23,0,0,20,5,11,0,0,19,3,18,0,0,17,4,6,0,0,17,0,0,0,0,3,132,144,37,0,312
SSC10724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,4,14,0,0,12
SSC10725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,3,0,0,5,0,4,0,0,6,0,0,0,0,3,0,5,0,0,3,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,18,25,3,0,47
SSC10726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,5,7,0,3,0,15,0,0,13,0,14,13,6,8,0,34,5,3,11,0,20,15,12,8,0,38,15,18,9,3,42,11,29,3,0,44,12,31,5,0,51,25,58,7,0,87,12,32,0,0,43,9,21,0,0,36,3,18,0,0,22,0,16,0,0,19,5,41,10,0,56,7,3,0,0,11,155,301,82,8,542
SSC10727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3,0,0,11,5,3,0,0,7,3,3,0,0,6,6,6,3,0,10,0,5,0,0,5,7,5,0,0,8,4,8,0,0,10,0,0,0,0,4,0,3,0,0,4,0,0,0,0,3,0,3,0,0,3,0,3,0,0,10,0,3,0,0,3,35,50,5,0,86
SSC10728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5,0,0,0,0,5,3,0,0,0,3,0,3,0,0,3,4,0,0,0,6,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,22,9,7,0,43
SSC10730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8
SSC10731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,0,0,3,0,0,0,0,0,12,6,0,0,21
SSC10732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,9
SSC10733,10,0,3,0,13,0,0,3,0,3,3,0,4,0,3,3,0,7,0,7,16,3,14,0,30,9,9,22,3,44,47,10,18,3,75,34,14,12,4,62,48,26,28,3,111,56,21,17,0,94,28,21,5,0,62,25,26,4,6,58,44,42,15,3,106,37,25,6,0,64,13,27,0,0,39,16,8,3,0,27,29,40,3,0,76,45,49,21,0,119,9,8,0,0,18,452,337,199,26,1016
SSC10734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,3,3,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,17,11,3,0,37
SSC10735,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,3,0,0,5,0,0,0,11,6,3,0,0,9,16,0,3,0,21,17,3,0,0,22,9,3,6,0,21,9,3,8,0,24,23,14,4,0,44,8,23,8,0,40,12,20,0,0,34,10,20,0,0,36,32,57,0,0,88,12,24,3,0,44,0,0,0,0,0,178,177,32,0,390
SSC10736,3,3,0,0,9,3,0,0,0,3,3,0,3,0,7,0,0,0,0,0,7,0,5,0,12,3,0,3,0,12,23,0,0,0,26,9,3,3,0,19,18,10,4,0,30,17,4,3,0,23,19,6,3,0,24,14,5,3,0,27,28,19,6,0,55,23,27,5,0,53,13,15,0,0,31,11,26,3,0,42,64,105,0,0,171,16,40,0,0,58,4,3,3,0,12,274,263,53,9,596
SSC10737,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,3,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9,3,16,0,25
SSC10738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,3,15
SSC10739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
SSC10740,94,35,93,6,225,24,20,19,3,71,31,49,138,5,226,22,28,85,6,146,117,95,107,13,324,81,122,165,9,377,262,194,153,22,630,97,226,167,34,521,122,301,153,25,603,122,235,118,11,484,78,173,69,13,323,43,144,53,9,252,51,237,60,11,364,25,119,29,10,178,14,76,18,0,106,11,35,16,0,65,17,64,6,3,87,81,231,91,15,419,22,27,28,4,85,1305,2405,1566,202,5477
SSC10741,17,19,29,0,62,8,3,5,3,27,4,9,29,3,38,0,6,26,0,40,41,18,41,3,99,11,29,58,0,95,101,47,68,8,218,25,67,44,5,140,32,98,53,4,181,27,86,38,3,151,10,67,26,0,108,12,63,23,3,99,20,117,29,5,177,11,63,13,0,87,11,54,10,0,67,0,24,3,0,29,4,29,6,0,40,18,98,37,3,151,6,11,19,0,35,369,904,543,39,1850
SSC10742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10743,3,0,3,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,9,4,0,0,18,0,6,0,0,12,9,3,0,0,12,10,6,0,0,14,7,11,0,0,19,9,13,5,0,21,27,44,0,0,71,12,21,0,0,36,13,20,0,0,32,6,12,0,0,21,4,20,3,0,22,3,9,0,0,14,0,0,0,0,0,112,169,19,3,306
SSC10744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,0,17
SSC10745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,12,0,6,0,18
SSC10747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10748,4,0,3,0,6,0,0,0,0,0,3,0,3,0,7,0,0,9,0,9,14,0,9,0,25,9,3,18,0,28,50,4,27,0,86,30,8,13,0,55,44,29,19,0,95,40,34,15,0,91,24,37,9,0,70,33,41,12,0,90,58,110,3,0,168,26,54,0,0,85,13,44,0,0,51,4,20,0,0,25,9,27,0,0,36,18,68,9,0,91,9,5,8,0,13,391,490,156,13,1038
SSC10749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,4,0,3,0,0,3,0,5,0,0,4,3,0,0,0,6,0,3,0,0,3,0,3,0,0,3,3,0,0,0,0,0,4,0,0,4,0,3,0,0,4,0,0,0,0,0,20,27,3,0,48
SSC10751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,11
SSC10752,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,4,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,13,23,0,0,35
SSC10753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC10754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,6,3,0,19
SSC10755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10757,11,0,0,0,9,3,0,0,0,3,4,0,3,0,10,0,0,4,0,4,26,3,8,0,33,15,5,18,0,31,65,12,10,0,85,36,6,15,0,56,24,19,5,0,53,30,18,5,0,52,17,23,6,0,45,13,22,6,0,33,18,39,0,0,53,14,27,0,0,39,11,14,0,0,21,3,14,0,0,17,4,7,0,0,16,24,28,8,0,58,9,4,0,0,14,312,230,93,3,638
SSC10758,3,0,0,0,3,3,0,0,0,3,3,0,0,0,3,0,0,3,0,5,5,0,3,0,9,3,0,8,3,16,23,5,8,0,34,18,8,3,0,24,8,4,0,0,17,9,5,0,0,18,3,4,0,0,9,9,3,0,0,11,10,6,0,0,13,3,3,0,0,5,0,4,0,0,4,0,6,0,0,6,3,0,0,0,4,3,8,5,0,17,12,0,0,0,13,110,61,30,4,207
SSC10759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,9,12,7,0,23
SSC10760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,10,0,0,23
SSC10761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,12,7,0,23
SSC10763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,3,3,0,0,0,3,3,0,0,0,8,0,0,0,0,0,3,10,4,0,12,6,0,0,0,6,3,3,0,0,4,0,3,0,0,5,4,3,0,0,10,0,9,0,0,11,0,0,0,0,0,30,23,6,0,67
SSC10764,4,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,4,0,6,20,3,0,0,21,5,5,4,0,13,15,9,7,0,24,6,10,5,0,21,5,10,7,0,22,3,10,0,0,20,13,31,0,0,42,8,16,0,0,26,9,23,0,0,33,5,13,0,0,14,6,25,0,0,28,11,29,5,0,47,0,0,0,0,0,116,185,38,0,340
SSC10765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,9
SSC10766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6
SSC10767,0,0,0,0,0,0,0,0,0,0,6,0,3,0,9,0,0,6,0,8,8,0,9,0,13,6,0,8,0,23,25,3,12,0,40,18,9,9,0,34,15,13,9,0,36,20,17,6,3,41,12,23,3,0,36,11,26,4,0,42,41,44,13,0,97,20,42,3,0,69,6,27,3,0,36,3,19,0,0,22,3,18,0,0,29,13,29,13,0,52,0,0,0,0,4,203,270,94,11,580
SSC10768,12,0,3,0,11,4,0,0,0,8,3,0,8,0,12,4,3,18,0,23,31,3,29,0,60,12,0,41,0,61,87,11,51,3,156,46,24,48,3,113,50,56,62,5,178,70,73,51,3,196,42,79,23,7,143,45,72,24,3,143,76,131,28,8,245,52,102,16,3,167,15,60,9,0,86,4,35,3,0,42,13,36,4,0,55,30,65,31,0,127,16,8,15,0,37,608,754,451,34,1844
SSC10769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10770,10,0,4,0,12,0,0,0,0,0,3,0,0,0,4,0,0,6,0,4,13,3,0,3,15,6,3,10,0,22,31,3,19,0,54,22,3,17,3,47,22,16,20,0,64,27,15,16,0,59,18,27,11,3,64,23,15,4,0,38,37,45,15,0,96,42,46,9,0,91,14,34,0,0,50,12,26,0,0,42,11,49,4,0,69,18,37,16,0,72,4,0,3,0,11,300,327,162,9,800
SSC10771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,7,0,3,0,11,3,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,32,9,6,0,52
SSC10772,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,3,0,6,5,0,0,0,5,11,3,0,0,13,5,3,0,0,12,8,7,3,0,20,14,12,3,0,23,12,13,6,0,26,4,19,0,0,27,20,55,7,0,80,19,65,0,0,86,9,50,0,0,57,5,63,0,0,69,15,103,0,0,123,5,33,3,0,40,0,3,0,0,3,144,424,35,3,603
SSC10773,6,4,0,0,10,4,0,0,0,4,4,0,0,0,10,3,0,3,0,4,19,0,10,0,26,4,5,11,0,21,62,7,19,0,87,37,6,19,0,61,46,25,24,0,95,42,37,10,3,94,22,41,17,0,84,33,56,12,0,108,68,112,16,0,196,50,97,7,0,154,29,69,6,0,104,14,45,3,0,64,14,62,3,0,83,35,62,13,0,115,10,6,3,0,14,510,637,182,5,1335
SSC10774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10775,10,0,3,0,20,9,3,0,0,9,4,0,8,0,11,0,0,3,0,8,17,3,11,0,28,15,3,13,0,32,75,12,27,0,112,34,18,28,3,85,25,40,29,0,103,53,70,26,3,154,38,109,13,3,164,41,106,8,4,165,87,238,17,3,343,78,222,3,0,305,43,136,3,0,180,22,81,0,0,104,22,103,4,0,137,43,128,21,0,190,3,14,5,0,20,605,1302,230,20,2156
