SA3_CODE_2016,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
10304,89,1630,237,1948,60,1275,121,1457,228,2811,274,3315,306,2915,289,3506,447,2827,342,3617,461,2715,290,3470,289,2103,281,2670,140,1078,222,1440,33,322,95,456,2056,17671,2159,21884,106,1538,223,1868,112,1318,129,1560,395,3017,260,3667,482,2930,267,3681,742,2772,302,3811,752,2472,269,3499,432,2130,290,2857,162,1248,279,1690,28,641,136,807,3218,18070,2157,23439,192,3167,459,3821,169,2596,251,3016,628,5830,533,6988,792,5843,550,7183,1190,5601,641,7433,1212,5187,564,6968,723,4228,569,5526,303,2329,505,3131,64,964,234,1262,5272,35738,4314,45320
10401,77,1200,241,1517,89,844,140,1076,183,1580,273,2037,265,1902,288,2451,448,2423,338,3204,611,3047,398,4058,399,2910,417,3722,186,1394,329,1904,47,438,115,608,2303,15740,2540,20584,100,1109,204,1417,89,796,79,962,318,1578,181,2083,489,1943,229,2658,713,2465,258,3439,1024,2817,367,4204,591,2632,407,3628,224,1461,378,2059,35,807,170,1009,3581,15599,2269,21456,183,2310,448,2940,174,1644,223,2035,502,3161,454,4120,751,3843,509,5110,1165,4887,594,6640,1634,5860,765,8259,993,5542,818,7351,405,2854,709,3967,80,1241,291,1614,5884,31339,4809,42036
10402,151,2193,292,2633,111,1779,207,2097,304,3478,397,4180,442,3736,363,4539,662,4188,462,5323,858,4882,605,6346,577,3986,511,5072,290,1909,455,2654,91,587,241,924,3493,26747,3524,33767,135,2038,277,2450,147,1682,164,1999,492,3631,336,4453,764,3937,341,5038,1197,4513,489,6199,1477,4701,499,6679,799,3860,547,5205,331,2143,613,3079,68,1004,451,1518,5402,27505,3718,36619,280,4232,569,5080,258,3464,373,4096,795,7109,729,8633,1204,7666,708,9576,1860,8702,955,11522,2336,9587,1104,13028,1375,7852,1058,10281,623,4050,1067,5730,160,1589,690,2437,8893,54251,7244,70390
10501,42,437,150,628,41,500,126,665,89,1166,254,1506,122,982,196,1301,200,1242,264,1713,177,1316,297,1789,102,979,252,1331,44,442,147,637,13,116,44,171,841,7179,1730,9742,41,437,120,597,35,540,93,671,160,1194,203,1550,206,940,202,1349,292,1111,249,1654,241,972,211,1429,136,759,208,1105,63,447,164,670,14,197,55,269,1180,6602,1511,9297,81,871,270,1229,77,1040,221,1337,246,2356,459,3058,326,1917,401,2646,497,2354,517,3367,425,2287,505,3219,238,1739,459,2432,108,888,310,1308,25,313,105,444,2022,13779,3239,19041
10502,30,468,78,576,25,457,76,554,97,914,185,1196,130,804,138,1071,156,1041,173,1366,218,1148,155,1524,115,903,161,1183,54,412,94,555,22,137,49,203,841,6280,1116,8236,29,426,55,516,37,452,64,558,166,946,143,1258,182,806,95,1085,230,973,118,1320,347,1014,152,1510,168,823,145,1136,64,550,139,749,14,323,84,418,1249,6315,995,8556,65,894,136,1092,67,909,140,1110,262,1863,327,2452,314,1611,235,2160,387,2011,285,2689,567,2162,308,3029,289,1722,310,2321,116,958,230,1307,34,459,131,625,2088,12593,2112,16795
10503,102,1719,309,2129,122,1622,311,2050,275,3217,624,4124,394,2943,503,3839,558,3227,507,4293,585,3330,490,4411,375,2684,488,3551,171,1405,326,1905,60,464,129,653,2646,20608,3695,26949,103,1679,275,2060,142,1615,197,1955,480,3454,427,4370,629,3011,369,4009,930,3181,442,4561,999,3145,500,4646,514,2542,472,3526,217,1603,406,2228,32,793,192,1016,4057,21025,3291,28368,202,3397,589,4188,257,3237,501,4001,761,6676,1056,8492,1022,5955,880,7851,1495,6412,948,8854,1588,6472,993,9050,893,5226,954,7072,391,3006,736,4131,92,1257,324,1677,6702,41632,6982,55318
10601,129,2471,330,2932,152,2282,351,2787,351,4310,729,5392,547,4277,671,5496,677,4584,594,5854,774,4363,538,5670,493,3198,542,4240,176,1374,323,1869,37,386,103,527,3332,27238,4185,34761,131,2327,300,2755,200,2114,201,2509,656,4358,466,5483,917,4134,402,5449,1134,4233,456,5819,1354,3862,506,5714,581,2985,536,4105,186,1525,381,2089,33,810,215,1052,5195,26340,3451,34986,260,4791,636,5684,351,4394,550,5302,1011,8673,1189,10876,1456,8408,1072,10940,1809,8813,1046,11672,2128,8221,1042,11386,1078,6188,1081,8346,357,2900,705,3961,68,1192,312,1581,8522,53581,7643,69748
10602,97,2162,190,2453,120,1972,128,2228,325,4266,297,4885,485,4038,322,4851,609,3632,288,4525,613,3228,273,4117,405,2325,246,2981,157,1013,203,1378,45,301,78,430,2852,22949,2028,27831,137,2004,151,2286,194,2061,118,2376,637,4364,306,5309,837,3872,253,4963,1024,3716,262,5005,1034,3052,247,4334,554,2369,320,3242,187,1312,259,1754,29,611,177,819,4637,23362,2089,30089,229,4162,340,4736,314,4035,247,4603,959,8626,598,10188,1324,7916,574,9816,1635,7343,548,9525,1647,6280,521,8447,955,4692,565,6217,345,2324,464,3132,73,916,257,1248,7492,46310,4119,57916
10603,96,1810,232,2134,94,1537,194,1831,237,2713,326,3270,424,3094,317,3838,548,3678,408,4633,685,3741,437,4862,552,3923,524,5005,248,1859,406,2515,63,508,151,728,2951,22866,2996,28808,116,1729,222,2064,131,1456,146,1734,453,2620,256,3334,683,3084,288,4049,949,3510,358,4827,1165,3624,430,5215,771,3737,549,5061,263,1882,470,2612,45,868,198,1115,4570,22519,2920,30006,206,3533,455,4200,225,2994,339,3561,690,5332,585,6604,1104,6179,602,7884,1498,7193,765,9459,1849,7365,861,10079,1322,7658,1074,10062,511,3745,879,5134,106,1381,350,1840,7523,45385,5913,58816
10604,35,758,116,905,41,675,93,807,128,1572,278,1974,186,1505,258,1955,244,1595,233,2077,230,1481,203,1909,119,1107,174,1395,45,477,124,652,11,134,53,201,1031,9301,1534,11878,25,728,136,884,56,686,72,815,211,1579,171,1963,246,1474,168,1880,383,1490,172,2046,341,1240,167,1744,146,986,171,1300,65,576,164,797,13,261,77,355,1482,9016,1295,11789,62,1484,245,1791,97,1362,169,1622,342,3151,451,3938,430,2977,429,3838,625,3084,407,4122,567,2725,366,3654,261,2093,339,2695,106,1050,287,1450,24,398,134,553,2518,18319,2829,23662
10701,123,2120,206,2449,156,2061,138,2364,356,3732,266,4356,533,3742,297,4577,768,3811,327,4904,716,3486,312,4516,510,2718,311,3541,242,1612,318,2171,67,523,134,717,3469,23810,2317,29596,123,2031,196,2352,225,1843,135,2203,596,3731,219,4552,899,3621,246,4768,1172,3611,273,5050,1183,3273,301,4752,602,2817,337,3748,280,2030,389,2700,41,939,238,1225,5125,23882,2337,31350,248,4149,407,4796,383,3906,274,4562,952,7464,487,8906,1437,7361,544,9345,1934,7415,605,9956,1894,6761,616,9269,1114,5535,648,7289,528,3639,708,4876,110,1458,373,1940,8596,47692,4655,60943
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,8,0,8
10703,144,2684,237,3063,133,2434,175,2738,319,4131,317,4769,527,4434,332,5291,793,4607,400,5794,985,4387,380,5750,632,3499,429,4565,262,1692,369,2318,71,536,179,785,3862,28391,2819,35073,152,2529,225,2908,189,2257,144,2592,613,4198,279,5091,989,4364,306,5663,1390,4511,370,6265,1564,4233,408,6208,787,3493,511,4794,274,2013,462,2747,70,906,316,1294,6024,28508,3025,37556,294,5211,461,5967,326,4688,320,5330,936,8326,597,9860,1509,8800,644,10955,2183,9112,764,12063,2551,8627,784,11957,1422,6997,938,9358,538,3703,826,5071,140,1438,500,2076,9894,56904,5836,72628
10704,204,3708,298,4207,268,5119,375,5762,524,7596,632,8749,818,6852,484,8153,1267,6435,496,8194,1270,5492,487,7244,757,4215,497,5472,349,2463,398,3211,120,929,172,1222,5574,42820,3831,52223,208,3508,288,4003,306,4566,327,5198,772,7070,544,8385,1220,6730,388,8343,1878,5980,453,8315,2040,5236,482,7761,1087,4269,565,5917,421,2963,525,3909,84,1705,304,2092,8015,42031,3878,53923,410,7222,584,8214,570,9685,703,10963,1290,14659,1176,17133,2040,13587,871,16496,3146,12417,944,16507,3309,10729,967,15003,1843,8488,1060,11395,773,5427,922,7123,205,2632,479,3312,13588,84847,7705,106148
10801,52,641,119,811,41,436,41,515,78,862,94,1034,152,1066,118,1334,246,1442,197,1892,364,1861,207,2434,303,2187,301,2799,151,1182,268,1608,51,387,143,580,1448,10071,1494,13007,49,592,91,727,43,435,47,530,164,880,90,1128,249,1100,122,1464,415,1394,147,1955,624,1769,202,2594,390,2135,290,2823,176,1223,336,1738,41,611,220,870,2150,10139,1539,13831,102,1229,207,1541,83,867,94,1043,243,1746,184,2168,398,2167,236,2796,662,2839,345,3849,991,3625,409,5026,696,4329,593,5619,329,2409,607,3339,93,1003,360,1449,3591,20210,3034,26840
10802,79,1043,258,1376,79,855,193,1119,193,1461,396,2051,259,1683,313,2252,429,2192,393,3013,553,2966,444,3962,434,2729,448,3611,181,1242,348,1767,51,385,169,607,2251,14551,2957,19763,86,985,223,1291,94,772,110,975,314,1540,227,2079,452,1704,225,2385,701,2155,315,3166,910,2807,371,4089,557,2466,438,3456,201,1241,373,1816,36,660,267,967,3345,14332,2547,20220,159,2029,480,2669,168,1628,302,2101,504,3000,626,4129,710,3388,541,4633,1130,4351,707,6183,1466,5777,815,8055,985,5198,888,7067,380,2482,717,3580,88,1043,437,1573,5594,28888,5513,39985
10803,0,5,0,4,0,4,0,9,0,21,3,27,4,27,7,37,7,20,4,28,4,20,4,29,0,7,0,7,0,11,0,18,0,3,3,3,19,128,18,165,0,3,0,4,3,9,0,9,0,17,3,20,3,20,9,36,5,18,0,25,13,13,0,27,0,18,0,19,3,8,3,12,0,4,0,7,23,119,20,163,0,5,0,12,3,17,0,18,0,38,5,47,10,48,9,71,13,40,4,51,17,42,7,58,0,27,0,30,3,20,8,26,0,6,5,10,44,241,39,327
10804,99,1909,249,2256,76,1332,135,1550,258,2622,277,3152,416,3198,253,3866,594,3820,374,4786,789,4102,417,5311,651,4454,576,5683,334,2419,498,3251,86,839,226,1145,3295,24693,3013,30999,119,1862,198,2177,97,1331,114,1541,472,2758,251,3482,735,3239,267,4239,1012,4010,349,5370,1413,4151,397,5964,922,4496,681,6099,366,2735,647,3751,66,1408,352,1830,5212,25992,3250,34460,217,3769,450,4438,178,2659,250,3090,732,5382,522,6634,1148,6438,519,8109,1610,7826,723,10156,2204,8256,817,11272,1573,8951,1257,11784,703,5157,1146,7001,155,2245,577,2981,8514,50686,6261,65458
10805,67,1279,196,1538,67,958,115,1137,181,1678,167,2029,271,1940,194,2404,482,2524,311,3320,629,3190,394,4217,503,3251,466,4220,203,1571,297,2077,48,474,169,687,2456,16863,2306,21623,77,1210,215,1499,117,918,97,1136,325,1783,155,2265,516,1988,197,2697,785,2570,310,3672,1038,3092,362,4489,662,3115,440,4215,233,1593,415,2238,39,716,291,1045,3792,16987,2483,23254,139,2492,409,3042,186,1881,208,2269,510,3458,322,4288,784,3925,395,5102,1271,5097,618,6992,1667,6288,752,8706,1166,6365,905,8435,433,3164,714,4309,89,1187,457,1734,6245,33848,4783,44882
10901,102,1657,195,1959,94,1631,197,1923,254,3027,323,3604,363,2825,288,3476,516,3030,301,3845,496,2989,339,3821,331,2330,323,2980,155,1137,241,1534,39,411,151,594,2339,19038,2357,23741,108,1676,173,1961,163,1646,170,1974,431,3047,292,3767,573,2939,275,3790,856,2941,262,4063,911,2857,332,4091,461,2326,355,3151,210,1333,380,1929,41,750,200,997,3757,19515,2450,25715,212,3336,372,3914,255,3275,368,3899,682,6080,612,7373,938,5767,566,7268,1366,5970,568,7906,1410,5841,668,7915,794,4657,679,6131,372,2470,626,3466,73,1159,348,1587,6098,38556,4805,49454
10902,23,293,79,399,25,266,36,323,46,472,105,622,68,517,80,664,126,677,123,928,113,759,129,999,77,572,132,772,26,289,89,408,12,60,20,91,507,3909,792,5211,20,262,54,339,22,238,46,310,67,480,96,644,109,490,80,678,176,581,93,859,184,628,108,917,93,479,128,696,31,269,86,392,11,107,33,153,724,3541,718,4982,42,557,139,734,43,509,80,629,113,947,203,1260,180,1007,157,1343,301,1263,221,1779,292,1393,231,1919,171,1049,252,1476,60,558,180,796,24,171,50,245,1225,7451,1514,10189
10903,42,933,182,1157,52,786,108,939,145,1501,171,1822,185,1654,221,2062,319,1930,247,2496,405,2520,342,3266,278,2448,430,3158,160,1197,344,1706,40,383,160,580,1616,13359,2212,17187,71,871,157,1096,72,677,90,842,233,1535,185,1948,327,1658,183,2167,508,1909,249,2661,653,2221,348,3224,410,2151,404,2965,173,1245,401,1821,27,579,191,799,2468,12848,2213,17526,108,1803,340,2251,126,1465,198,1785,384,3042,358,3779,504,3312,407,4229,821,3835,498,5157,1055,4745,687,6487,686,4606,826,6122,337,2445,751,3525,66,958,351,1373,4088,26206,4419,34709
11001,68,1197,179,1442,57,1309,155,1526,129,1681,182,1992,193,1520,165,1870,312,1779,223,2308,336,1780,214,2325,215,1484,217,1914,103,670,144,909,26,198,57,288,1429,11611,1529,14568,79,1273,177,1529,92,1307,165,1564,180,1747,178,2105,334,1560,173,2065,476,1766,230,2471,529,1707,208,2441,256,1428,219,1906,116,824,203,1144,17,406,114,538,2077,12029,1657,15763,144,2470,354,2965,155,2618,318,3094,304,3425,361,4098,524,3080,333,3940,786,3541,449,4779,858,3480,420,4759,467,2906,434,3815,215,1492,348,2059,42,613,171,825,3504,23642,3188,30334
