SA3_CODE_2016,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
10304,28,28,76,101,201,480,581,510,329,2342,0,3,15,25,26,32,34,22,12,166,246,240,511,519,658,560,605,515,216,4063,1669,3011,6982,7181,7427,6964,5516,3127,1265,43147
10401,22,21,87,119,217,457,721,658,430,2737,5,3,6,9,13,24,20,33,18,130,215,193,428,498,606,773,806,664,314,4507,1336,2037,4119,5111,6639,8255,7346,3967,1612,40417
10402,35,49,167,195,324,586,774,736,494,3357,4,22,50,57,69,55,50,35,22,367,298,342,680,692,904,1109,1021,992,696,6728,2183,4066,8627,9573,11512,13023,10273,5727,2440,67428
10501,20,39,61,83,155,297,422,263,112,1453,0,0,7,8,22,32,34,26,11,133,154,214,446,381,514,504,451,321,105,3094,656,1339,3060,2646,3360,3219,2431,1307,441,18449
10502,6,23,53,70,147,406,397,267,135,1505,0,0,0,3,8,10,15,3,7,52,86,115,301,257,301,313,338,310,253,2275,562,1110,2449,2160,2685,3023,2317,1309,625,16249
10503,31,38,104,139,281,653,864,716,378,3203,3,3,5,8,19,36,52,41,11,186,321,469,1029,825,895,1023,947,703,333,6553,1922,3995,8486,7848,8848,9047,7065,4129,1677,53012
10601,39,66,126,182,356,849,997,777,449,3838,3,3,18,16,28,30,31,16,15,164,363,492,1142,1033,1006,1070,1094,743,380,7322,2784,5293,10871,10938,11665,11384,8344,3960,1575,66809
10602,29,34,85,117,203,501,583,483,324,2354,0,10,19,25,24,20,22,15,9,148,191,210,549,516,542,527,570,491,269,3860,2117,4597,10183,9803,9523,8449,6211,3133,1247,55261
10603,22,33,101,117,203,503,677,559,291,2502,3,3,5,14,32,47,42,32,13,186,262,277,538,582,722,848,1115,864,493,5705,1954,3556,6596,7884,9449,10073,10055,5123,1839,56531
10604,14,16,49,61,137,294,373,288,123,1357,0,0,3,3,5,15,16,16,9,71,129,146,410,404,443,381,351,280,149,2693,796,1620,3939,3832,4117,3655,2695,1450,553,22665
10701,22,23,97,165,310,805,1199,1197,548,4364,9,8,20,31,44,101,155,240,101,710,198,224,456,482,587,663,689,790,505,4602,2161,4546,8897,9333,9945,9262,7278,4868,1940,58238
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8
10703,23,27,75,103,249,724,1030,827,463,3524,5,5,15,26,24,38,94,112,53,362,254,253,544,617,762,795,950,819,587,5582,2706,5321,9854,10944,12051,11946,9347,5065,2073,69311
10704,37,71,129,162,285,701,1029,1302,884,4597,3,14,67,52,61,91,116,174,105,682,357,618,1056,795,918,967,1098,966,549,7319,4105,10929,17115,16491,16500,14986,11380,7115,3308,101929
10801,11,14,41,46,122,306,489,425,265,1722,5,0,3,3,15,8,9,21,8,73,99,77,180,231,343,420,659,567,336,2914,677,1041,2169,2798,3843,5026,5614,3340,1452,25964
10802,25,27,68,87,229,568,832,584,388,2811,5,0,4,9,15,21,29,31,17,131,221,265,572,522,712,838,874,704,454,5165,1204,2097,4123,4634,6182,8050,7071,3574,1570,38493
10803,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,5,12,4,7,0,0,3,37,5,18,47,71,51,58,30,26,10,325
10804,11,20,72,104,219,532,856,800,551,3166,3,3,6,13,17,21,37,25,23,151,237,222,463,502,722,863,1257,1163,842,6261,1737,3082,6630,8103,10152,11264,11780,6992,2978,62723
10805,33,35,77,120,224,535,840,734,416,3021,0,0,3,13,10,22,30,25,17,117,191,178,313,375,594,792,945,682,458,4532,1299,2269,4290,5100,6979,8704,8437,4307,1733,43118
10901,23,45,89,109,196,385,560,561,383,2344,3,4,28,53,59,37,51,42,16,304,220,334,568,535,565,665,630,657,401,4571,1711,3875,7366,7264,7899,7911,6125,3460,1584,47206
10902,9,11,21,35,65,164,271,218,78,870,0,0,0,0,4,5,11,8,7,45,70,76,189,153,225,248,263,161,64,1439,323,629,1265,1344,1777,1919,1476,796,245,9778
10903,8,20,54,69,122,385,777,645,349,2432,0,3,11,7,11,18,31,18,14,115,183,184,341,409,517,718,802,699,374,4206,1002,1781,3774,4228,5155,6487,6121,3521,1371,33449
11001,11,22,55,55,103,241,361,316,192,1356,0,4,16,4,9,16,29,21,3,97,228,306,339,312,451,413,437,325,164,2973,1530,3087,4089,3940,4780,4759,3814,2055,823,28877
11002,16,26,60,110,200,461,710,613,286,2477,0,0,12,9,4,27,34,14,3,108,196,162,419,457,516,687,742,559,304,4046,1041,1768,3452,3971,4827,5788,5300,2939,1050,30138
11003,13,22,45,61,140,297,388,237,88,1279,0,3,4,6,7,22,30,12,6,91,195,165,369,398,483,464,399,300,121,2887,744,1382,3099,3081,3498,3350,2438,1300,406,19300
11004,32,47,131,147,324,736,934,869,520,3745,4,14,19,19,53,42,43,38,11,244,369,399,823,821,958,1104,1061,893,412,6835,2244,4248,9558,9246,10287,10528,8417,4986,1965,61484
11101,42,50,121,152,311,743,986,1024,692,4122,3,6,17,27,43,40,44,52,30,259,234,271,581,635,798,875,1036,1087,701,6221,3170,6654,13201,14541,16255,15821,13184,7637,3281,93735
11102,33,32,100,111,261,586,745,612,445,2909,0,12,7,16,25,43,42,28,9,183,169,182,362,366,490,601,780,738,735,4431,2130,4150,8295,8768,9544,10043,8853,4828,2328,58948
11103,63,85,223,214,426,913,1157,1225,796,5093,10,26,65,74,88,83,66,114,67,591,337,652,1252,995,1258,1357,1338,1375,1345,9914,4503,14045,24830,20991,20754,19265,14212,8293,4309,131202
11201,18,22,55,78,144,357,576,594,559,2402,7,3,12,19,26,24,28,20,11,154,333,309,767,990,1192,1415,1098,822,561,7485,1630,2937,7353,9609,11276,12724,9571,4911,2583,62597
11202,29,42,93,149,287,592,820,843,590,3446,7,4,13,7,29,32,40,33,19,179,365,352,592,689,917,1068,857,662,389,5899,2024,3705,6624,7886,9781,10926,7753,4104,1878,54689
11203,21,16,102,122,235,611,1017,1005,648,3773,6,7,9,23,27,29,27,43,24,193,298,292,608,746,963,1219,1340,1316,1017,7797,2122,3924,8212,10261,11911,13579,12018,7529,3579,73129
11301,20,38,96,133,246,532,705,678,381,2825,0,10,49,31,52,49,67,77,49,378,269,261,596,602,656,764,691,563,358,4765,1440,2698,5913,5630,6332,6031,4292,2799,1216,36347
11302,0,14,14,25,79,136,196,182,108,755,0,0,7,3,3,6,18,8,3,45,60,69,193,211,230,294,226,185,133,1591,349,660,1441,1630,1938,2170,1777,990,430,11388
11303,38,51,140,187,302,626,935,863,640,3782,3,14,43,48,36,39,42,30,19,282,398,533,1035,1006,1027,1067,1031,860,388,7329,2995,6391,11607,10913,11597,11607,8962,5265,2302,71648
11401,39,33,131,164,331,853,1275,1042,551,4413,6,0,15,8,24,42,46,56,21,217,367,486,953,919,1105,1305,1618,1399,877,9034,2440,4607,9298,10063,12280,15311,14948,8198,3154,80299
11402,11,8,31,49,85,223,305,301,186,1211,3,3,9,9,15,21,24,22,20,109,150,126,253,379,511,496,638,491,320,3360,1176,1882,3968,5062,6463,6652,7109,3866,1429,37601
11501,13,7,52,63,142,305,566,501,366,2003,3,8,55,61,69,116,104,113,93,622,198,198,496,563,634,544,631,638,812,4721,3846,9051,14547,20561,20813,17839,12728,5943,2907,108229
11502,8,3,3,27,47,96,162,177,104,625,0,4,3,5,6,10,27,53,33,135,89,90,112,150,233,206,182,119,72,1246,815,1639,2195,3008,4123,3435,2856,1382,608,20065
11503,7,10,17,26,77,136,186,115,56,638,0,3,3,4,11,6,12,7,3,48,136,99,153,217,333,281,265,96,39,1619,861,1532,2510,3075,4020,3350,2351,839,259,18794
11504,7,3,14,20,57,131,187,144,57,619,0,0,8,7,8,19,23,22,13,98,74,63,154,200,215,160,138,76,36,1115,1061,1911,3692,5517,4859,3287,2143,790,230,23497
11601,15,69,245,325,575,1069,1367,1078,571,5321,6,38,118,177,198,264,236,229,89,1351,391,481,1169,987,991,1012,948,677,453,7108,3860,8981,22031,19714,16291,14787,9803,4942,1995,102415
11602,14,14,55,93,198,440,521,360,154,1846,4,10,32,52,80,109,82,90,38,493,214,333,979,965,623,508,358,172,69,4224,2689,5579,14009,17144,11978,8082,4674,1682,486,66322
11603,47,87,250,357,670,1140,1310,705,337,4912,6,17,112,162,168,231,230,183,69,1178,533,555,1118,1057,1074,924,923,504,144,6834,4151,8321,16593,14938,13984,10998,7199,3093,1084,80357
11701,14,15,54,68,146,320,524,503,199,1841,3,14,28,38,54,93,115,142,67,555,139,275,714,507,403,389,348,318,186,3279,1395,3780,8766,7143,5855,4415,3268,2055,765,37431
11702,11,11,45,70,179,370,666,669,258,2281,0,12,26,39,77,151,223,290,111,934,119,355,1169,790,607,465,383,335,205,4433,836,4166,12549,9537,7238,5204,3379,2088,857,45861
11703,45,167,332,193,266,539,678,609,308,3127,16,106,289,141,127,180,180,262,105,1402,1034,3899,9179,4358,2976,2368,1645,977,516,26944,6677,29087,70600,35078,22200,16496,10491,4896,1808,197319
11801,9,13,53,40,44,104,204,321,295,1089,4,0,31,34,15,28,36,61,28,243,347,770,3202,2048,1544,1190,1241,988,745,12076,1867,7011,26581,20636,15885,11981,10305,5749,3166,103171
11802,17,58,70,99,165,392,729,937,563,3027,10,13,49,39,76,92,136,221,124,755,514,1357,2672,1971,1509,1266,1235,933,703,12153,4787,14940,26550,20986,16983,13081,9750,5955,3169,116211
11901,25,79,294,583,1053,1750,1990,1738,1051,8560,13,49,184,270,573,746,684,651,301,3466,600,763,1584,1382,1421,1303,1182,1008,854,10094,5270,12080,24056,22477,21211,18829,12593,7669,4023,128210
11902,30,111,372,480,889,1488,2213,1908,762,8251,9,83,288,235,414,670,738,794,355,3598,432,579,1593,1285,1149,951,842,727,377,7943,3695,9506,22775,19007,16966,13362,9202,6175,2598,103278
11903,19,32,94,155,369,865,1208,1224,715,4688,4,24,178,103,200,393,299,332,143,1694,266,458,1070,734,799,820,761,675,583,6161,3412,9671,20481,16261,16677,14773,10248,6515,3401,101435
11904,12,31,154,174,389,968,1757,1751,782,6029,4,28,140,88,179,303,417,493,202,1852,339,656,1908,1240,1073,1021,1009,1083,963,9282,3312,10107,27178,19637,16728,13895,10478,6827,3373,111543
12001,5,26,44,49,100,291,791,1013,572,2891,3,19,73,32,50,98,138,230,123,768,178,353,1083,805,620,608,556,407,305,4924,1727,5784,15444,13030,11053,9156,6813,3996,2009,69010
12002,3,6,8,31,67,115,278,336,163,1005,0,0,13,11,12,18,40,65,47,218,121,243,862,890,668,566,446,223,147,4165,730,2917,8857,10766,8452,6164,4299,1740,726,44654
12003,17,46,143,178,358,756,1459,1884,985,5823,14,75,246,117,205,287,370,523,301,2139,391,1036,2449,1443,1214,1070,893,743,496,9729,3664,14055,32486,21086,19065,15101,9868,6678,3397,125393
12101,19,17,46,50,96,165,346,393,278,1413,3,20,64,56,45,85,89,109,66,535,195,365,1202,954,729,602,534,381,353,5321,2104,6610,18416,18616,14846,11302,8166,4532,2510,87096
12102,3,11,30,46,98,197,249,263,199,1095,0,10,41,56,62,65,58,66,43,392,131,168,427,507,460,383,362,373,304,3112,1803,4303,9796,13088,11436,9107,6428,3442,1530,60933
12103,16,3,8,30,53,121,165,253,206,855,0,10,19,35,52,55,46,70,45,331,331,229,411,504,658,497,567,601,849,4642,3070,6650,9672,15144,18546,13555,10525,6895,4037,88095
12104,6,8,28,32,26,72,108,129,101,517,3,8,18,29,20,22,23,25,18,166,202,417,1609,1211,920,868,758,480,373,6852,1266,4556,18879,15972,12334,10438,8875,4197,2047,78571
12201,0,0,15,7,8,36,69,74,89,303,0,0,3,8,4,10,5,7,3,44,91,158,517,460,343,317,281,207,195,2572,713,1963,6512,7023,6035,4439,3389,1731,891,32700
12202,3,7,6,27,29,87,168,191,147,672,7,0,0,9,12,13,8,20,10,82,115,155,227,371,449,434,522,429,419,3125,1280,2991,4843,7784,9095,8360,6803,3560,1654,46361
12203,11,25,89,126,204,418,610,691,518,2692,4,5,68,98,92,66,100,106,71,621,338,376,1069,1157,1095,895,934,936,945,7751,3178,7563,18194,23367,22251,15614,12223,7776,4398,114565
12301,7,17,35,59,125,297,355,223,159,1271,0,3,7,15,23,23,32,28,11,146,128,146,342,361,334,258,316,294,337,2512,2015,3827,8529,9676,8265,6033,3986,1816,867,45021
12302,47,76,249,358,697,1350,1407,806,333,5324,12,16,96,128,165,269,224,185,63,1161,601,773,1488,1378,1251,1365,1339,789,499,9478,5243,11551,23510,21207,19725,18670,12194,4838,1696,118632
12303,6,12,29,49,95,251,324,239,132,1143,0,3,3,14,12,22,19,25,6,100,131,134,298,329,377,395,335,286,183,2466,1318,2420,4895,5502,5664,5118,3522,1610,610,30655
12401,12,16,37,43,118,237,323,307,213,1303,0,3,16,21,22,17,23,22,12,138,166,149,330,444,566,673,729,513,282,3843,1941,3629,6969,9657,10949,11724,9229,4092,1621,59804
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3
12403,30,52,159,200,404,990,1204,802,495,4344,3,11,41,54,70,84,110,115,30,516,450,549,1317,1127,1093,986,993,664,311,7489,4338,9487,21576,19951,17379,15265,10475,4472,1716,104664
12404,12,15,45,60,149,328,364,281,185,1442,0,0,6,14,9,23,22,26,15,115,152,333,695,549,464,292,297,256,142,3179,1378,2869,5310,4631,5022,4071,2872,1630,693,28475
12405,15,21,84,122,237,538,586,360,150,2121,0,12,42,55,54,61,64,69,26,377,207,270,565,519,507,563,424,259,153,3458,1783,4284,8207,7103,7012,6725,3753,1541,540,40945
12501,24,146,515,543,722,878,738,504,229,4280,13,186,590,503,587,520,365,291,146,3196,285,844,2305,1388,935,677,433,278,173,7315,2286,8039,21798,12810,10243,8361,4438,2261,989,71225
12502,3,14,43,93,184,314,375,347,204,1576,3,6,64,67,125,183,145,133,54,786,131,149,447,416,408,390,406,329,211,2901,1746,4039,8902,9500,9378,7893,5226,3207,1287,51175
12503,34,150,636,870,1136,1654,1807,1409,764,8461,16,168,520,552,717,799,695,574,267,4308,513,797,1968,1482,1391,1178,1040,852,561,9777,4563,11322,25464,20441,17916,14862,10267,5679,2703,113226
12504,19,37,192,228,357,651,800,816,508,3608,0,50,179,141,193,233,233,275,163,1467,328,634,2360,1606,957,943,779,763,538,8912,2733,8543,31594,23603,14685,12088,8810,5243,2592,109895
12601,3,10,14,14,26,90,107,129,83,475,0,7,27,24,30,43,30,37,32,236,52,113,196,204,173,175,185,231,256,1583,1217,3534,5715,6473,6641,5864,3884,2331,1148,36819
12602,14,49,74,90,195,498,806,934,624,3274,3,28,104,90,134,169,176,267,147,1106,287,536,1175,892,785,768,719,681,756,6589,3261,10655,23103,19368,16966,14371,10028,6293,3777,107822
12701,17,48,219,420,715,1196,1221,747,279,4866,10,24,135,229,417,564,418,317,145,2271,457,472,1005,1008,971,849,681,405,122,5978,3665,7371,15001,14568,13631,10463,5966,2873,815,74354
12702,85,214,813,1555,2609,3310,3175,2494,1088,15343,34,144,621,967,1984,2424,1592,1390,707,9870,548,735,1368,1241,1465,1516,1222,921,486,9503,6035,14264,24988,22993,25376,23481,14351,8060,3178,142733
12703,40,78,280,441,582,989,1245,960,453,5075,10,46,196,209,312,394,353,325,112,1952,503,681,1598,1442,1229,1086,835,564,305,8237,3574,8010,17938,17483,15061,11535,7522,3934,1545,86595
12801,7,9,49,82,118,305,514,575,545,2208,4,4,21,24,43,63,75,55,31,320,206,313,843,780,731,781,745,740,704,5840,2554,6164,13877,14816,15112,13522,10231,6467,3564,86311
12802,16,12,35,73,99,327,521,490,439,2023,4,7,19,31,36,47,62,55,30,285,199,196,401,523,545,534,521,496,451,3860,2849,6486,12292,15246,15069,13654,9683,4570,2381,82228
19797,0,0,0,0,3,5,13,3,0,27,0,0,0,0,0,0,0,0,0,4,0,0,4,7,8,9,27,9,0,67,11,9,32,34,50,76,108,42,10,373
19999,10,29,53,41,61,90,94,33,8,419,0,4,8,8,21,12,7,7,0,62,125,302,779,674,631,459,269,90,30,3369,441,1357,2698,1900,1798,1714,1194,282,78,11461
