SA3_CODE_2016,M_15_19_CF_Own_CCO,M_15_19_CF_Oth_CCO,M_15_19_CF_Own_CC_Oth_CC,M_15_19_CF_Total,M_15_19_DNPCC,M_15_19_UCC_NS,M_15_19_Total,M_20_24_CF_Own_CCO,M_20_24_CF_Oth_CCO,M_20_24_CF_Own_CC_Oth_CC,M_20_24_CF_Total,M_20_24_DNPCC,M_20_24_UCC_NS,M_20_24_Total,M_25_34_CF_Own_CCO,M_25_34_CF_Oth_CCO,M_25_34_CF_Own_CC_Oth_CC,M_25_34_CF_Total,M_25_34_DNPCC,M_25_34_UCC_NS,M_25_34_Total,M_35_44_CF_Own_CCO,M_35_44_CF_Oth_CCO,M_35_44_CF_Own_CC_Oth_CC,M_35_44_CF_Total,M_35_44_DNPCC,M_35_44_UCC_NS,M_35_44_Total,M_45_54_CF_Own_CCO,M_45_54_CF_Oth_CCO,M_45_54_CF_Own_CC_Oth_CC,M_45_54_CF_Total,M_45_54_DNPCC,M_45_54_UCC_NS,M_45_54_Total,M_55_64_CF_Own_CCO,M_55_64_CF_Oth_CCO,M_55_64_CF_Own_CC_Oth_CC,M_55_64_CF_Total,M_55_64_DNPCC,M_55_64_UCC_NS,M_55_64_Total,M_65_74_CF_Own_CCO,M_65_74_CF_Oth_CCO,M_65_74_CF_Own_CC_Oth_CC,M_65_74_CF_Total,M_65_74_DNPCC,M_65_74_UCC_NS,M_65_74_Total,M_75_84_CF_Own_CCO,M_75_84_CF_Oth_CCO,M_75_84_CF_Own_CC_Oth_CC,M_75_84_CF_Total,M_75_84_DNPCC,M_75_84_UCC_NS,M_75_84_Total,M_85ov_CF_Own_CCO,M_85ov_CF_Oth_CCO,M_85ov_CF_Own_CC_Oth_CC,M_85ov_CF_Total,M_85ov_DNPCC,M_85ov_UCC_NS,M_85ov_Total,M_Tot_CF_Own_CCO,M_Tot_CF_Oth_CCO,M_Tot_CF_Own_CC_Oth_CC,M_Tot_CF_Total,M_Tot_DNPCC,M_Tot_UCC_NS,M_Tot_Total,F_15_19_CF_Own_CCO,F_15_19_CF_Oth_CCO,F_15_19_CF_Own_CC_Oth_CC,F_15_19_CF_Total,F_15_19_DNPCC,F_15_19_UCC_NS,F_15_19_Total,F_20_24_CF_Own_CCO,F_20_24_CF_Oth_CCO,F_20_24_CF_Own_CC_Oth_CC,F_20_24_CF_Total,F_20_24_DNPCC,F_20_24_UCC_NS,F_20_24_Total,F_25_34_CF_Own_CCO,F_25_34_CF_Oth_CCO,F_25_34_CF_Own_CC_Oth_CC,F_25_34_CF_Total,F_25_34_DNPCC,F_25_34_UCC_NS,F_25_34_Total,F_35_44_CF_Own_CCO,F_35_44_CF_Oth_CCO,F_35_44_CF_Own_CC_Oth_CC,F_35_44_CF_Total,F_35_44_DNPCC,F_35_44_UCC_NS,F_35_44_Total,F_45_54_CF_Own_CCO,F_45_54_CF_Oth_CCO,F_45_54_CF_Own_CC_Oth_CC,F_45_54_CF_Total,F_45_54_DNPCC,F_45_54_UCC_NS,F_45_54_Total,F_55_64_CF_Own_CCO,F_55_64_CF_Oth_CCO,F_55_64_CF_Own_CC_Oth_CC,F_55_64_CF_Total,F_55_64_DNPCC,F_55_64_UCC_NS,F_55_64_Total,F_65_74_CF_Own_CCO,F_65_74_CF_Oth_CCO,F_65_74_CF_Own_CC_Oth_CC,F_65_74_CF_Total,F_65_74_DNPCC,F_65_74_UCC_NS,F_65_74_Total,F_75_84_CF_Own_CCO,F_75_84_CF_Oth_CCO,F_75_84_CF_Own_CC_Oth_CC,F_75_84_CF_Total,F_75_84_DNPCC,F_75_84_UCC_NS,F_75_84_Total,F_85ov_CF_Own_CCO,F_85ov_CF_Oth_CCO,F_85ov_CF_Own_CC_Oth_CC,F_85ov_CF_Total,F_85ov_DNPCC,F_85ov_UCC_NS,F_85ov_Total,F_Tot_CF_Own_CCO,F_Tot_CF_Oth_CCO,F_Tot_CF_Own_CC_Oth_CC,F_Tot_CF_Total,F_Tot_DNPCC,F_Tot_UCC_NS,F_Tot_Total,P_15_19_CF_Own_CCO,P_15_19_CF_Oth_CCO,P_15_19_CF_Own_CC_Oth_CC,P_15_19_CF_Total,P_15_19_DNPCC,P_15_19_UCC_NS,P_15_19_Total,P_20_24_CF_Own_CCO,P_20_24_CF_Oth_CCO,P_20_24_CF_Own_CC_Oth_CC,P_20_24_CF_Total,P_20_24_DNPCC,P_20_24_UCC_NS,P_20_24_Total,P_25_34_CF_Own_CCO,P_25_34_CF_Oth_CCO,P_25_34_CF_Own_CC_Oth_CC,P_25_34_CF_Total,P_25_34_DNPCC,P_25_34_UCC_NS,P_25_34_Total,P_35_44_CF_Own_CCO,P_35_44_CF_Oth_CCO,P_35_44_CF_Own_CC_Oth_CC,P_35_44_CF_Total,P_35_44_DNPCC,P_35_44_UCC_NS,P_35_44_Total,P_45_54_CF_Own_CCO,P_45_54_CF_Oth_CCO,P_45_54_CF_Own_CC_Oth_CC,P_45_54_CF_Total,P_45_54_DNPCC,P_45_54_UCC_NS,P_45_54_Total,P_55_64_CF_Own_CCO,P_55_64_CF_Oth_CCO,P_55_64_CF_Own_CC_Oth_CC,P_55_64_CF_Total,P_55_64_DNPCC,P_55_64_UCC_NS,P_55_64_Total,P_65_74_CF_Own_CCO,P_65_74_CF_Oth_CCO,P_65_74_CF_Own_CC_Oth_CC,P_65_74_CF_Total,P_65_74_DNPCC,P_65_74_UCC_NS,P_65_74_Total,P_75_84_CF_Own_CCO,P_75_84_CF_Oth_CCO,P_75_84_CF_Own_CC_Oth_CC,P_75_84_CF_Total,P_75_84_DNPCC,P_75_84_UCC_NS,P_75_84_Total,P_85ov_CF_Own_CCO,P_85ov_CF_Oth_CCO,P_85ov_CF_Own_CC_Oth_CC,P_85ov_CF_Total
10304,15,95,0,110,1626,215,1948,117,72,3,191,1140,120,1457,1154,132,40,1322,1731,262,3315,1913,77,61,2048,1196,256,3506,1007,152,31,1197,2096,327,3617,167,362,7,532,2657,279,3470,16,320,0,337,2079,254,2670,4,80,3,90,1152,199,1440,6,6,0,15,359,80,456,4408,1299,143,5851,14048,1987,21884,28,181,0,208,1441,215,1868,244,128,21,387,1046,117,1560,1742,216,122,2073,1354,239,3667,2233,138,127,2502,944,235,3681,957,372,50,1383,2159,275,3811,53,821,9,881,2388,234,3499,22,546,5,577,2021,254,2857,8,82,0,94,1348,247,1690,3,11,0,13,673,123,807,5299,2480,339,8116,13385,1937,23439,46,274,0,322,3067,424,3821,362,199,20,586,2188,244,3016,2893,346,165,3402,3087,498,6988,4144,217,185,4546,2140,499,7183,1964,524,81,2575,4253,605,7433,223,1181,13,1413,5043,512,6968,41,872,5,911,4102,507,5526,16,162,3,181,2505,444,3131,8,16,0,27
10401,8,76,0,84,1206,225,1517,84,58,3,144,801,131,1076,690,85,28,800,981,258,2037,1134,63,38,1238,950,265,2451,692,159,25,878,2015,314,3204,151,295,11,459,3227,371,4058,28,282,0,311,3037,377,3722,8,65,8,75,1539,291,1904,3,0,0,4,507,97,608,2800,1081,113,3992,14263,2325,20584,16,130,3,148,1072,197,1417,203,79,5,286,598,78,962,1053,125,85,1264,651,171,2083,1498,117,98,1715,739,212,2658,666,345,35,1047,2144,241,3439,70,723,13,802,3060,337,4204,27,411,3,441,2810,376,3628,3,70,0,71,1643,340,2059,3,5,0,8,843,154,1009,3540,2000,242,5782,13561,2112,21456,26,209,7,237,2277,426,2940,294,135,10,431,1398,203,2035,1743,210,110,2060,1631,426,4120,2636,178,133,2949,1691,469,5110,1363,501,64,1923,4155,560,6640,218,1016,23,1258,6285,712,8259,59,687,6,755,5852,748,7351,8,134,8,146,3186,636,3967,4,4,0,8
10402,16,131,0,148,2214,279,2633,126,88,0,206,1692,195,2097,1348,135,38,1525,2293,362,4180,2320,112,90,2518,1675,345,4539,1469,201,47,1711,3188,418,5323,361,534,14,908,4877,560,6346,50,459,3,510,4074,494,5072,16,93,0,107,2138,407,2654,4,6,0,10,684,229,924,5706,1754,196,7653,22834,3278,33767,28,202,6,234,1968,245,2450,279,175,12,464,1383,160,1999,2076,221,135,2430,1712,310,4453,3031,175,178,3393,1338,309,5038,1514,519,84,2114,3617,470,6199,135,1191,11,1342,4865,470,6679,28,752,0,778,3944,482,5205,13,131,0,137,2387,551,3079,5,14,0,18,1069,431,1518,7105,3377,430,10904,22278,3439,36619,40,330,3,379,4177,524,5080,402,263,12,673,3074,349,4096,3421,360,173,3955,4009,673,8633,5347,291,268,5913,3014,648,9576,2979,716,130,3827,6806,884,11522,503,1720,29,2255,9742,1034,13028,77,1212,3,1288,8016,978,10281,23,221,0,246,4525,959,5730,8,21,0,26
10501,3,25,0,29,464,136,628,54,30,3,86,464,117,665,425,31,8,463,811,241,1506,547,38,11,590,519,183,1301,273,72,7,353,1106,251,1713,51,99,0,149,1355,289,1789,11,67,0,71,1034,217,1331,0,11,0,12,484,139,637,0,3,0,3,130,39,171,1363,370,29,1759,6368,1618,9742,22,48,0,67,418,109,597,140,49,4,190,386,96,671,681,77,21,783,576,192,1550,623,57,21,697,454,192,1349,243,172,10,420,990,243,1654,25,223,0,247,985,200,1429,4,106,0,112,800,195,1105,0,18,0,20,505,139,670,6,3,0,9,208,51,269,1734,749,67,2549,5327,1417,9297,20,69,3,96,886,249,1229,190,78,5,273,851,213,1337,1103,110,34,1246,1384,432,3058,1165,91,32,1293,977,380,2646,515,245,21,776,2099,499,3367,70,321,0,395,2343,486,3219,13,174,0,183,1833,409,2432,3,35,0,35,987,280,1308,5,3,0,10
10502,0,19,0,23,486,68,576,50,25,0,73,410,69,554,332,34,16,386,634,171,1196,455,33,17,507,432,135,1071,242,57,3,301,901,164,1366,42,156,0,202,1178,138,1524,12,84,0,93,944,141,1183,0,17,0,22,463,76,555,0,0,0,0,161,47,203,1146,424,40,1609,5610,1014,8236,6,47,0,56,402,58,516,97,39,3,138,357,58,558,550,90,33,673,457,128,1258,575,52,26,652,342,97,1085,222,164,3,392,835,102,1320,29,271,0,296,1072,137,1510,11,120,0,128,883,130,1136,0,23,0,26,611,117,749,0,4,0,3,349,69,418,1494,809,64,2362,5300,896,8556,6,71,0,82,884,126,1092,152,62,3,219,771,128,1110,890,126,45,1061,1090,304,2452,1028,81,43,1150,778,229,2160,460,224,5,693,1730,262,2689,72,423,3,501,2254,276,3029,23,206,0,226,1830,270,2321,3,39,0,49,1073,194,1307,0,4,0,3
10503,13,91,0,111,1725,294,2129,173,91,3,270,1476,307,2050,1284,129,34,1448,2059,615,4124,1876,75,54,2005,1354,475,3839,1000,186,29,1221,2598,475,4293,191,403,4,595,3350,466,4411,22,321,0,346,2759,445,3551,3,73,0,76,1524,295,1905,8,3,0,7,521,118,653,4572,1387,123,6085,17373,3488,26949,42,175,3,223,1570,263,2060,388,159,16,571,1204,185,1955,1978,230,123,2322,1647,398,4370,2245,193,152,2588,1081,343,4009,961,522,52,1534,2608,416,4561,106,971,9,1084,3093,462,4646,24,518,0,539,2572,417,3526,6,110,0,125,1727,376,2228,4,6,0,9,835,172,1016,5755,2887,352,8995,16334,3041,28368,60,271,3,329,3291,564,4188,568,250,25,840,2678,489,4001,3260,359,151,3772,3705,1016,8492,4117,271,210,4600,2439,818,7851,1961,712,80,2751,5206,893,8854,295,1380,7,1679,6447,924,9050,46,840,0,884,5331,858,7072,11,183,0,205,3253,674,4131,11,11,0,20
10601,26,149,3,175,2439,311,2932,206,106,6,319,2140,330,2787,1895,171,64,2132,2548,711,5392,2786,135,78,3000,1857,632,5496,1378,300,40,1718,3578,563,5854,221,779,10,1008,4176,491,5670,52,523,0,568,3166,506,4240,12,78,0,90,1492,282,1869,3,7,0,11,423,89,527,6571,2247,198,9018,21826,3923,34761,56,284,0,344,2136,276,2755,478,219,24,714,1615,178,2509,2780,309,175,3259,1789,425,5483,3236,240,171,3644,1432,369,5449,1171,791,55,2017,3372,427,5819,86,1531,14,1634,3614,472,5714,26,709,0,738,2890,480,4105,10,79,0,85,1668,341,2089,8,6,0,11,844,190,1052,7852,4168,435,12452,19372,3162,34986,77,439,4,517,4579,588,5684,679,326,31,1031,3752,510,5302,4682,481,241,5396,4339,1136,10876,6026,373,248,6649,3294,1004,10940,2550,1093,95,3734,6953,987,11672,311,2305,19,2633,7795,964,11386,81,1228,0,1305,6054,986,8346,18,156,0,174,3161,627,3961,13,16,0,27
10602,7,128,4,139,2123,190,2453,156,70,3,230,1871,123,2228,1855,162,66,2082,2517,281,4885,2758,125,92,2978,1582,294,4851,1333,210,40,1582,2676,264,4525,182,521,7,712,3145,259,4117,29,485,4,515,2227,232,2981,10,87,0,90,1100,186,1378,0,0,0,3,352,71,430,6336,1786,220,8339,17598,1900,27831,43,233,0,273,1869,143,2286,336,178,19,529,1732,111,2376,2655,245,188,3085,1947,275,5309,3179,179,188,3549,1181,227,4963,1191,570,46,1805,2950,254,5005,84,1255,14,1346,2750,238,4334,18,700,7,720,2239,285,3242,5,102,0,106,1421,227,1754,3,0,0,3,655,162,819,7504,3459,459,11424,16744,1919,30089,50,361,9,410,3993,330,4736,488,250,21,764,3609,234,4603,4508,405,249,5162,4466,562,10188,5935,308,287,6524,2766,521,9816,2519,780,91,3386,5623,522,9525,261,1774,17,2063,5896,499,8447,50,1180,11,1239,4462,514,6217,16,182,0,197,2526,414,3132,3,0,0,10
10603,10,86,0,93,1806,229,2134,103,75,4,184,1465,182,1831,1132,123,41,1288,1682,305,3270,1977,107,64,2139,1409,294,3838,1148,194,37,1382,2864,388,4633,192,518,9,716,3721,416,4862,37,538,3,580,3932,487,5005,12,98,0,103,2035,371,2515,0,3,0,11,582,133,728,4609,1746,151,6503,19500,2801,28808,27,186,6,214,1642,214,2064,258,145,7,418,1185,126,1734,1710,162,117,1989,1097,249,3334,2421,163,155,2731,1041,274,4049,1088,519,61,1665,2810,346,4827,87,1155,0,1242,3587,384,5215,26,799,4,834,3727,500,5061,11,88,0,104,2087,428,2612,3,4,0,10,921,184,1115,5637,3212,352,9200,18092,2713,30006,35,269,6,310,3452,439,4200,368,224,9,602,2648,316,3561,2845,280,153,3273,2773,552,6604,4395,269,211,4875,2443,564,7884,2237,717,92,3045,5679,734,9459,278,1673,7,1960,7311,807,10079,66,1342,7,1412,7655,988,10062,21,183,0,206,4120,800,5134,5,9,0,15
10604,5,39,0,51,750,105,905,55,27,3,86,634,81,807,713,62,19,785,923,264,1974,979,51,23,1053,651,246,1955,523,81,11,617,1241,222,2077,89,190,5,281,1432,198,1909,14,100,0,117,1124,154,1395,0,15,0,17,520,107,652,0,3,0,3,153,42,201,2379,573,55,3010,7434,1433,11878,17,75,4,91,669,129,884,155,74,11,236,513,68,815,997,84,32,1119,696,149,1963,1150,57,49,1257,481,146,1880,403,242,21,665,1219,160,2046,25,377,3,403,1190,152,1744,9,185,4,198,961,143,1300,8,28,0,38,634,130,797,0,3,0,7,276,70,355,2766,1123,125,4011,6632,1148,11789,26,112,4,139,1413,235,1791,213,102,15,328,1153,152,1622,1709,145,52,1907,1622,417,3938,2128,107,75,2307,1132,397,3838,929,320,36,1284,2456,380,4122,114,566,3,685,2623,348,3654,17,285,4,307,2091,299,2695,9,48,3,56,1152,239,1450,3,5,0,8
10701,16,110,0,130,2131,191,2449,126,88,9,226,2012,126,2364,1390,138,43,1575,2543,237,4356,2389,136,66,2590,1730,259,4577,1208,221,25,1456,3158,295,4904,216,557,7,779,3444,298,4516,40,590,0,630,2634,275,3541,3,117,0,128,1769,277,2171,4,5,0,7,593,120,717,5389,1969,157,7514,20010,2073,29596,26,195,0,221,1943,185,2352,267,179,19,459,1617,122,2203,2153,257,152,2573,1786,196,4552,2911,175,163,3244,1315,207,4768,1101,592,44,1735,3066,248,5050,97,1305,18,1417,3068,268,4752,26,829,4,862,2583,308,3748,7,139,0,149,2194,357,2700,0,7,0,6,994,223,1225,6593,3674,405,10679,18569,2103,31350,42,305,3,353,4072,375,4796,390,264,24,684,3633,248,4562,3551,402,198,4143,4327,429,8906,5296,307,232,5837,3045,462,9345,2312,806,70,3191,6219,545,9956,309,1862,25,2203,6510,560,9269,64,1423,3,1491,5215,585,7289,14,261,0,272,3964,636,4876,3,10,0,13
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0
10703,24,145,3,172,2654,234,3063,119,120,6,245,2328,168,2738,1681,157,48,1886,2582,297,4769,3100,118,90,3309,1683,302,5291,1562,266,52,1883,3541,373,5794,264,820,17,1094,4288,365,5750,50,791,0,834,3329,399,4565,18,142,0,155,1856,312,2318,0,9,0,14,595,178,785,6814,2564,217,9590,22852,2627,35073,39,239,6,285,2409,209,2908,273,203,11,491,1961,138,2592,2496,288,157,2937,1899,255,5091,3595,220,222,4035,1336,282,5663,1449,709,94,2254,3663,345,6265,159,1757,7,1925,3917,369,6208,30,1021,4,1058,3266,473,4794,16,142,0,152,2174,427,2747,0,9,0,12,979,301,1294,8054,4586,511,13146,21603,2807,37556,62,380,8,456,5069,448,5967,397,325,17,737,4286,307,5330,4179,444,203,4824,4485,549,9860,6694,337,311,7343,3022,590,10955,3012,974,151,4134,7204,721,12063,420,2576,23,3020,8204,737,11957,77,1810,9,1894,6596,867,9358,27,279,0,311,4023,732,5071,3,18,0,25
10704,13,177,3,194,3751,263,4207,84,152,5,237,5174,349,5762,1726,188,47,1963,6195,593,8749,4425,169,144,4734,2963,459,8153,2650,199,70,2916,4800,481,8194,427,814,17,1255,5535,454,7244,73,1074,11,1156,3860,457,5472,19,263,0,276,2587,350,3211,3,27,0,27,1044,150,1222,9412,3059,290,12761,35907,3549,52223,33,328,3,359,3392,248,4003,197,292,8,498,4385,314,5198,2793,453,139,3384,4490,509,8385,5249,311,316,5876,2114,354,8343,2437,603,133,3167,4736,409,8315,190,1915,21,2131,5177,452,7761,43,1629,10,1683,3734,500,5917,14,294,3,310,3138,461,3909,6,31,0,32,1775,279,2092,10962,5855,627,17446,32948,3530,53923,40,507,6,550,7143,515,8214,277,446,18,735,9564,660,10963,4521,647,184,5352,10682,1105,17133,9678,477,458,10606,5080,811,16496,5085,807,200,6083,9535,887,16507,617,2728,38,3385,10712,901,15003,118,2706,21,2837,7597,957,11395,28,554,3,590,5725,812,7123,7,54,0,66
10801,16,38,0,46,655,111,811,41,26,0,68,409,40,515,339,35,8,384,562,87,1034,657,41,17,710,515,102,1334,451,88,9,544,1161,181,1892,91,185,4,276,1960,194,2434,14,193,0,211,2323,263,2799,4,31,0,36,1331,236,1608,0,0,0,0,449,132,580,1609,634,42,2286,9375,1343,13007,12,51,0,64,565,98,727,109,32,3,147,340,46,530,556,69,22,642,410,74,1128,845,58,35,937,428,104,1464,424,175,17,617,1208,130,1955,33,416,3,454,1961,179,2594,5,282,3,287,2278,255,2823,4,36,0,37,1396,299,1738,0,5,0,5,668,202,870,1985,1119,87,3188,9261,1382,13831,30,84,3,114,1224,204,1541,151,57,7,213,747,82,1043,895,101,33,1028,972,163,2168,1499,95,50,1650,947,205,2796,873,261,26,1161,2371,309,3849,126,599,5,730,3918,378,5026,19,473,3,500,4605,519,5619,5,69,0,77,2727,536,3339,0,7,0,9
10802,8,63,0,74,1050,252,1376,94,40,0,137,808,176,1119,626,66,20,709,966,369,2051,993,57,38,1085,860,307,2252,611,113,9,733,1921,360,3013,160,293,3,457,3097,408,3962,33,247,0,280,2928,409,3611,3,44,0,42,1406,319,1767,7,3,0,5,443,156,607,2535,921,72,3533,13473,2763,19763,28,103,0,131,961,202,1291,220,73,13,301,579,93,975,1038,107,69,1220,655,208,2079,1325,94,66,1486,701,202,2385,600,325,19,941,1927,295,3166,64,659,9,734,3010,349,4089,16,377,3,394,2665,393,3456,8,48,0,53,1420,340,1816,0,3,0,0,711,252,967,3305,1779,175,5264,12620,2339,20220,39,167,4,206,2012,458,2669,312,115,15,439,1385,270,2101,1665,174,88,1926,1622,575,4129,2318,148,98,2572,1557,507,4633,1212,435,28,1678,3845,659,6183,226,952,13,1192,6108,755,8055,51,619,3,673,5588,802,7067,7,89,0,98,2821,661,3580,5,3,0,11
10803,0,0,0,0,4,0,4,0,0,0,0,4,0,9,3,0,0,3,19,3,27,14,0,3,17,13,4,37,9,0,0,9,20,4,28,0,0,0,0,26,6,29,0,0,0,0,7,0,7,0,0,0,0,13,0,18,0,0,0,0,3,0,3,30,9,3,35,106,19,165,0,0,0,0,3,0,4,0,0,0,3,10,0,9,4,3,3,7,8,3,20,18,0,0,24,7,3,36,4,4,0,5,11,0,25,0,0,0,0,23,0,27,0,3,0,3,19,0,19,0,0,0,0,8,0,12,0,0,0,0,4,0,7,28,11,3,44,106,12,163,0,3,0,3,7,0,12,0,0,0,3,15,0,18,6,0,3,15,26,5,47,35,3,3,41,23,6,71,8,3,0,18,33,4,51,0,3,0,6,51,6,58,0,3,0,3,26,0,30,0,0,0,0,23,4,26,0,0,0,0
10804,15,86,0,106,1917,239,2256,98,65,0,166,1255,130,1550,1064,96,37,1196,1702,255,3152,2069,103,62,2229,1402,234,3866,1326,193,38,1561,2880,349,4786,241,455,9,701,4214,390,5311,48,465,4,516,4620,544,5683,12,91,0,96,2681,466,3251,0,5,0,5,945,190,1145,4867,1558,149,6575,21618,2811,30999,30,188,3,219,1769,191,2177,225,115,9,350,1087,108,1541,1708,178,115,1998,1259,225,3482,2670,139,134,2949,1059,233,4239,1310,476,53,1836,3213,326,5370,125,1056,9,1188,4400,368,5964,33,747,5,783,4689,626,6099,16,92,0,108,3071,571,3751,3,5,0,13,1506,315,1830,6104,2999,334,9440,22058,2959,34460,44,272,5,323,3687,433,4438,323,187,10,519,2335,232,3090,2770,273,152,3195,2956,483,6634,4733,245,196,5177,2465,468,8109,2631,669,92,3396,6091,671,10156,361,1514,18,1893,8622,761,11272,75,1211,9,1302,9316,1173,11784,24,186,0,208,5754,1036,7001,5,14,0,17
10805,7,70,0,82,1272,191,1538,101,51,0,154,878,107,1137,730,86,25,834,1041,150,2029,1170,53,45,1272,956,179,2404,747,138,29,914,2142,264,3320,153,411,9,573,3280,360,4217,34,327,3,365,3429,427,4220,6,65,0,64,1751,259,2077,3,6,0,9,527,153,687,2946,1202,115,4264,15280,2084,21623,30,120,3,153,1148,196,1499,210,86,7,301,741,86,1136,1199,118,58,1379,736,144,2265,1578,103,77,1759,771,168,2697,712,377,39,1127,2268,276,3672,72,783,7,862,3295,330,4489,16,444,0,458,3361,392,4215,0,76,3,77,1794,362,2238,0,8,0,11,772,262,1045,3819,2125,197,6146,14893,2218,23254,35,196,3,237,2419,390,3042,312,131,4,458,1622,195,2269,1931,201,87,2219,1779,292,4288,2748,159,124,3029,1735,344,5102,1458,518,71,2042,4411,535,6992,227,1188,15,1433,6577,693,8706,51,771,3,823,6791,818,8435,4,137,3,146,3538,623,4309,3,15,0,23
10901,21,96,0,112,1646,199,1959,110,82,0,192,1541,188,1923,1131,108,46,1277,2027,303,3604,1811,77,44,1935,1279,267,3476,1086,143,27,1251,2294,293,3845,206,358,9,574,2927,322,3821,23,324,0,352,2323,309,2980,4,54,0,58,1242,237,1534,0,3,0,4,455,134,594,4379,1249,134,5762,15742,2244,23741,27,179,3,208,1586,166,1961,218,169,13,400,1410,167,1974,1628,233,109,1963,1520,280,3767,2241,154,128,2524,1002,267,3790,1014,383,46,1445,2355,258,4063,90,839,8,934,2857,307,4091,25,567,4,593,2231,328,3151,3,68,0,70,1502,355,1929,0,12,0,18,791,194,997,5248,2592,306,8146,15245,2318,25715,50,272,3,322,3231,360,3914,326,253,10,589,2956,360,3899,2757,332,152,3247,3544,584,7373,4050,234,170,4456,2279,528,7268,2095,526,75,2698,4651,558,7906,292,1199,17,1502,5786,625,7915,48,890,4,944,4552,636,6131,7,122,3,126,2740,589,3466,5,16,0,17
10902,3,13,0,19,299,81,399,17,18,3,37,252,36,323,200,14,4,220,303,102,622,315,16,4,339,256,69,664,213,46,5,261,550,116,928,34,71,0,101,763,140,999,3,57,0,60,601,115,772,0,13,0,13,306,90,408,0,0,0,0,71,18,91,784,248,19,1054,3399,759,5211,8,42,0,42,241,51,339,43,32,3,80,185,42,310,327,21,13,356,201,79,644,389,34,16,443,165,71,678,151,108,6,271,493,94,859,13,176,0,186,634,99,917,5,87,0,89,492,113,696,4,20,0,20,291,81,392,0,0,0,0,123,27,153,933,512,37,1490,2824,665,4982,6,53,0,63,539,128,734,62,47,4,118,434,77,629,524,37,19,581,505,182,1260,709,45,26,778,423,145,1343,365,158,12,528,1045,206,1779,41,243,0,286,1401,240,1919,9,141,0,152,1092,232,1476,4,30,0,32,593,172,796,0,0,0,0
10903,15,40,0,51,917,191,1157,41,41,0,84,757,103,939,654,57,12,716,959,152,1822,1101,57,27,1186,673,207,2062,606,111,21,740,1523,234,2496,109,272,5,380,2565,320,3266,31,223,4,252,2497,403,3158,9,58,0,60,1340,309,1706,3,0,0,6,440,138,580,2561,857,65,3479,11648,2062,17187,11,93,0,113,830,157,1096,131,59,6,195,561,84,842,951,105,59,1111,671,168,1948,1300,75,64,1441,553,179,2167,572,247,32,855,1572,236,2661,59,638,6,705,2184,339,3224,19,372,0,389,2220,353,2965,6,66,0,70,1379,363,1821,4,6,0,7,613,176,799,3054,1662,169,4885,10586,2057,17526,29,138,0,162,1745,344,2251,172,100,6,280,1317,189,1785,1598,156,71,1826,1622,325,3779,2399,131,90,2622,1227,382,4229,1181,361,50,1593,3095,478,5157,166,907,9,1086,4743,654,6487,44,597,7,649,4712,763,6122,17,121,0,130,2720,672,3525,5,8,0,16
11001,10,37,0,52,1214,175,1442,50,62,0,112,1269,147,1526,594,57,12,660,1155,176,1992,943,37,32,1008,710,150,1870,650,73,20,743,1362,201,2308,127,173,0,307,1816,199,2325,26,165,0,189,1530,194,1914,6,34,0,39,741,129,909,4,0,0,5,226,56,288,2405,641,66,3111,10022,1429,14568,18,129,0,151,1218,161,1529,110,109,3,229,1180,153,1564,868,83,36,985,956,163,2105,1214,71,59,1341,566,158,2065,580,198,28,807,1456,211,2471,63,410,8,482,1756,202,2441,12,259,0,270,1436,201,1906,7,49,0,53,907,187,1144,0,4,0,3,439,94,538,2879,1310,127,4315,9913,1527,15763,31,168,0,198,2426,343,2965,163,169,3,336,2450,306,3094,1459,136,41,1642,2109,343,4098,2156,109,90,2350,1276,313,3940,1234,267,47,1550,2819,413,4779,188,592,6,789,3574,396,4759,38,422,0,460,2964,391,3815,10,80,3,92,1652,312,2059,3,5,0,11
