SA2_MAINCODE_2016,C06_CF_BPT_1000_1499,C06_CF_BPT_1500_1999,C06_CF_BPT_2000_2499,C06_CF_BPT_2500_2999,C06_CF_BPT_3000_3999,C06_CF_BPT_4000m,C06_CF_BPT_Ns,C06_CF_BPT_T,C06_CF_1F1P_N,C06_CF_1F1P_1_149,C06_CF_1F1P_150_299,C06_CF_1F1P_300_399,C06_CF_1F1P_400_499,C06_CF_1F1P_500_649,C06_CF_1F1P_650_799,C06_CF_1F1P_800_999,C06_CF_1F1P_1000_1499,C06_CF_1F1P_1500_1999,C06_CF_1F1P_2000_2499,C06_CF_1F1P_2500_2999,C06_CF_1F1P_3000_3999,C06_CF_1F1P_4000m,C06_CF_1F1P_Ns,C06_CF_1F1P_T,C06_CF_1E1A_N,C06_CF_1E1A_1_149,C06_CF_1E1A_150_299,C06_CF_1E1A_300_399,C06_CF_1E1A_400_499,C06_CF_1E1A_500_649,C06_CF_1E1A_650_799,C06_CF_1E1A_800_999,C06_CF_1E1A_1000_1499,C06_CF_1E1A_1500_1999,C06_CF_1E1A_2000_2499,C06_CF_1E1A_2500_2999,C06_CF_1E1A_3000_3999,C06_CF_1E1A_4000_mr,C06_CF_1E1A_Ns,C06_CF_1E1A_T,C06_CF_1F1NW_N,C06_CF_1F1NW_1_149,C06_CF_1F1NW_150_299,C06_CF_1F1NW_300_399,C06_CF_1F1NW_400_499,C06_CF_1F1NW_500_649,C06_CF_1F1NW_650_799,C06_CF_1F1NW_800_999,C06_CF_1F1NW_1000_1499,C06_CF_1F1NW_1500_1999,C06_CF_1F1NW_2000_2499,C06_CF_1F1NW_2500_2999,C06_CF_1F1NW_3000_3999,C06_CF_1F1NW_4000mo,C06_CF_1F1NW_Ns,C06_CF_1F1NW_Tot,C06_CF_1P1NW_N,C06_CF_1P1NW_1_149,C06_CF_1P1NW_150_299,C06_CF_1P1NW_300_399,C06_CF_1P1NW_400_499,C06_CF_1P1NW_500_649,C06_CF_1P1NW_650_799,C06_CF_1P1NW_800_999,C06_CF_1P1NW_1000_1499,C06_CF_1P1NW_1500_1999,C06_CF_1P1NW_2000_2499,C06_CF_1P1NW_2500_2999,C06_CF_1P1NW_3000_3999,C06_CF_1P1NW_4000_mr,C06_CF_1P1NW_Ns,C06_CF_1P1NW_T,C06_CF_1A1NW_N,C06_CF_1A1NW_1_149,C06_CF_1A1NW_150_299,C06_CF_1A1NW_300_399,C06_CF_1A1NW_400_499,C06_CF_1A1NW_500_649,C06_CF_1A1NW_650_799,C06_CF_1A1NW_800_999,C06_CF_1A1NW_1000_1499,C06_CF_1A1NW_1500_1999,C06_CF_1A1NW_2000_2499,C06_CF_1A1NW_2500_2999,C06_CF_1A1NW_3000_3999,C06_CF_1A1NW_4000m,C06_CF_1A1NW_Ns,C06_CF_1A1NW_T,C06_CF_BA_N,C06_CF_BA_1_149,C06_CF_BA_150_299,C06_CF_BA_300_399,C06_CF_BA_400_499,C06_CF_BA_500_649,C06_CF_BA_650_799,C06_CF_BA_800_999,C06_CF_BA_1000_1499,C06_CF_BA_1500_1999,C06_CF_BA_2000_2499,C06_CF_BA_2500_2999,C06_CF_BA_3000_3999,C06_CF_BA_4000_more,C06_CF_BA_Ns,C06_fc_BA_Tot,C06_CF_BNW_N,C06_CF_BNW_1_149,C06_CF_BNW_150_299,C06_CF_BNW_300_399,C06_CF_BNW_400_499,C06_CF_BNW_500_649,C06_CF_BNW_650_799,C06_CF_BNW_800_999,C06_CF_BNW_1000_1499,C06_CF_BNW_1500_1999,C06_CF_BNW_2000_2499,C06_CF_BNW_2500_2999,C06_CF_BNW_3000_3999,C06_CF_BNW_4000_more,C06_CF_BNW_Ns,C06_CF_BNW_Tot,C06_CF_LFns_N,C06_CF_LFns_1_149,C06_CF_LFns_150_299,C06_CF_LFns_300_399,C06_CF_LFns_400_499,C06_CF_LFns_500_649,C06_CF_LFns_650_799,C06_CF_LFns_800_999,C06_CF_LFns_1000_1499,C06_CF_LFns_1500_1999,C06_CF_LFns_2000_2499,C06_CF_LFns_2500_2999,C06_CF_LFns_3000_3999,C06_CF_LFns_4000_more,C06_CF_LFns_Ns,C06_CF_LFns_Tot,C06_CF_Tot_N,C06_CF_Tot_1_149,C06_CF_Tot_150_299,C06_CF_Tot_300_399,C06_CF_Tot_400_499,C06_CF_Tot_500_649,C06_CF_Tot_650_799,C06_CF_Tot_800_999,C06_CF_Tot_1000_1499,C06_CF_Tot_1500_1999,C06_CF_Tot_2000_2499,C06_CF_Tot_2500_2999,C06_CF_Tot_3000_3999,C06_CF_Tot_4000_more,C06_CF_TFI_Ns,C06_CF_T_T,C06_1PF_F_N,C06_1PF_F_1_149,C06_1PF_F_150_299,C06_1PF_F_300_399,C06_1PF_F_400_499,C06_1PF_F_500_649,C06_1PF_F_650_799,C06_1PF_F_800_999,C06_1PF_F_1000_1499,C06_1PF_F_1500_1999,C06_1PF_F_2000_2499,C06_1PF_F_2500_2999,C06_1PF_F_3000_3999,C06_1PF_F_4000_more,C06_1PF_F_Ns,C06_1PF_F_T,C06_1PF_P_N,C06_1PF_P_1_149,C06_1PF_P_150_299,C06_1PF_P_300_399,C06_1PF_P_400_499,C06_1PF_P_500_649,C06_1PF_P_650_799,C06_1PF_P_800_999,C06_1PF_P_1000_1499,C06_1PF_P_1500_1999,C06_1PF_P_2000_2499,C06_1PF_P_2500_2999,C06_1PF_P_3000_3999,C06_1PF_P_4000_more,C06_1PF_P_Ns,C06_1PF_P_T,C06_1PF_A_N,C06_1PF_A_1_149,C06_1PF_A_150_299,C06_1PF_A_300_399,C06_1PF_A_400_499,C06_1PF_A_500_649,C06_1PF_A_650_799,C06_1PF_A_800_999,C06_1PF_A_1000_1499,C06_1PF_A_1500_1999,C06_1PF_A_2000_2499,C06_1PF_A_2500_2999,C06_1PF_A_3000_3999,C06_1PF_A_4000_more,C06_1PF_A_Ns,C06_1PF_A_T
108011151,3,3,0,0,0,0,3,21,0,0,0,0,0,10,7,13,55,28,8,0,0,0,16,135,0,0,0,0,0,0,0,3,4,3,0,3,0,0,0,22,0,0,0,0,0,4,14,13,36,7,3,0,0,0,3,87,0,0,0,3,3,9,7,0,4,4,0,0,0,0,3,32,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,10,18,4,4,10,5,0,0,0,0,5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,29,4,0,3,10,11,44,31,40,137,72,27,6,3,0,75,464,0,0,0,0,0,4,3,7,7,0,0,0,0,0,3,28,0,0,3,4,0,14,14,3,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
108011152,22,9,9,0,0,0,8,68,0,0,0,0,0,10,13,21,118,60,31,15,10,5,23,301,0,0,0,0,0,3,5,0,14,13,0,3,3,0,5,52,0,0,0,0,0,8,16,34,68,14,5,9,4,3,22,190,0,3,3,3,4,16,13,16,11,0,0,0,0,0,5,76,0,0,0,0,0,3,7,0,8,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,11,0,0,4,0,18,35,13,18,18,6,0,0,0,0,18,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,72,7,3,8,9,29,94,66,109,315,153,82,47,41,10,172,1137,0,0,0,0,0,11,13,22,29,10,3,0,0,0,20,117,0,0,4,24,3,63,20,17,8,0,0,0,0,0,11,151,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13
108011153,6,5,0,3,0,0,3,46,0,0,0,3,3,6,14,11,40,28,11,3,3,4,8,131,0,0,0,0,0,0,0,3,10,6,0,0,0,0,3,29,0,0,0,0,0,5,10,13,39,5,3,0,3,0,6,96,0,3,0,3,0,13,14,8,8,0,0,0,0,0,8,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,4,0,0,0,4,11,14,12,9,11,5,0,0,0,0,18,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,44,0,5,0,13,20,62,56,69,132,66,28,9,5,4,104,572,0,0,0,0,0,5,8,6,8,4,3,0,0,0,3,33,0,0,0,14,3,31,4,0,4,0,0,0,0,0,10,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
108011154,6,4,3,0,0,0,6,27,0,0,0,0,0,3,0,5,44,15,4,0,3,0,3,84,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,10,12,18,5,0,0,0,0,6,50,0,0,0,0,0,7,4,10,9,0,0,0,0,0,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,16,9,11,8,3,0,0,0,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,0,0,8,0,11,34,23,45,105,43,15,5,10,0,52,356,0,0,0,0,0,3,8,8,11,6,3,0,0,0,9,42,0,0,0,10,0,27,12,0,4,0,0,0,0,0,9,64,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9
108021155,15,7,3,0,0,0,3,49,0,0,0,0,0,8,11,25,131,58,20,5,4,3,29,286,0,0,0,0,0,0,3,4,12,7,3,0,3,0,5,38,0,0,0,4,0,15,34,34,87,23,4,5,0,0,27,239,0,0,3,9,7,19,15,17,13,3,3,0,0,0,10,90,0,0,0,0,3,4,3,4,9,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,4,4,3,0,0,0,3,19,0,0,11,5,36,49,17,35,36,5,3,0,0,0,15,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,76,0,5,13,16,44,109,91,135,357,160,66,28,21,4,176,1229,0,0,0,10,0,22,26,22,38,5,0,3,0,0,8,136,0,3,9,26,0,57,23,11,15,3,0,0,0,0,18,169,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,23
108021156,29,5,6,0,0,0,3,73,0,0,0,0,0,12,9,13,99,42,17,8,0,3,16,210,0,0,0,0,0,0,0,5,6,8,6,3,0,0,5,34,0,0,5,0,6,10,15,38,38,11,6,4,0,0,10,142,0,0,0,3,5,14,15,12,10,3,0,0,0,0,6,79,0,0,0,0,0,5,3,3,9,0,0,0,0,0,5,31,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,9,0,5,3,3,43,36,13,14,16,7,0,0,0,0,22,167,0,0,0,0,0,3,0,6,3,0,0,0,0,0,55,61,6,3,11,14,62,97,69,105,256,102,57,29,7,3,148,961,0,3,0,3,0,7,7,4,9,3,0,0,0,0,16,66,0,0,4,16,0,29,10,7,5,0,0,0,0,0,10,87,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,16
108021157,3,0,0,0,0,0,3,25,0,0,0,0,0,0,8,6,40,14,3,0,3,0,5,87,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,14,0,0,0,0,0,4,20,15,31,3,0,3,0,0,3,81,0,0,0,3,6,3,7,8,5,0,0,0,0,0,3,38,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,0,0,7,10,3,7,12,3,0,0,0,0,5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,3,3,4,7,13,37,51,52,113,29,14,7,7,0,48,391,0,0,0,0,0,3,6,4,3,4,3,0,0,0,4,27,0,0,6,9,0,16,13,0,5,0,0,0,0,0,3,54,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9
108021158,10,0,0,0,0,0,3,19,0,0,0,3,0,3,5,10,45,21,10,0,3,0,11,109,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,18,0,0,0,0,0,4,17,11,13,3,4,0,0,0,8,60,0,0,0,0,0,16,3,6,3,0,0,0,0,0,7,38,0,0,0,0,0,0,0,3,3,3,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,18,32,9,9,18,0,0,0,0,0,11,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,28,3,7,3,8,28,69,36,46,111,47,28,8,5,3,76,470,0,0,0,3,0,8,16,3,10,0,0,0,0,0,4,45,0,0,3,20,0,28,10,5,3,0,0,0,0,0,11,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
108021159,21,0,0,0,0,0,5,39,0,0,0,0,6,10,7,13,72,27,11,3,0,0,22,168,0,0,0,0,0,0,0,0,11,8,0,0,0,0,3,23,0,0,4,0,3,14,24,12,41,4,0,3,0,0,17,115,0,0,4,3,3,23,9,14,10,5,0,0,0,0,7,67,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,4,4,0,28,21,16,15,17,0,0,0,0,0,10,120,0,0,3,0,0,0,0,0,0,0,0,0,0,0,48,55,4,6,12,10,38,81,58,74,201,59,20,17,8,3,122,719,0,0,0,3,0,5,10,3,12,0,0,0,0,0,3,45,0,0,7,6,0,17,8,4,6,0,0,0,0,0,10,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
108021160,8,0,3,0,0,0,7,30,0,0,0,0,0,4,7,3,33,23,9,3,4,3,11,102,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,14,0,0,0,0,0,3,3,4,23,3,0,0,0,0,6,43,0,0,0,0,0,5,3,3,11,0,0,0,0,0,3,31,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,3,3,0,9,16,7,8,5,3,0,0,0,0,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,3,3,5,3,11,44,30,34,97,47,29,7,4,3,61,372,0,0,0,0,0,3,3,3,9,0,0,0,0,0,3,37,0,0,3,12,0,9,6,4,3,0,0,0,0,0,6,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
108031161,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,12,5,3,6,0,0,13,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108041162,38,9,4,0,0,0,3,83,0,0,0,0,0,3,10,28,147,92,26,9,11,0,45,390,0,0,0,0,0,3,0,4,21,12,9,0,0,0,9,62,0,0,0,0,0,13,29,55,72,16,7,4,0,0,26,222,0,0,0,0,11,20,22,11,18,3,0,0,0,0,13,105,0,0,0,0,0,3,3,3,6,3,0,0,0,0,3,30,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,23,3,0,6,0,25,40,17,36,26,5,0,3,0,0,30,198,0,0,0,0,0,0,0,0,4,0,0,0,0,0,66,71,5,3,12,3,48,100,104,150,407,193,80,41,25,3,238,1406,0,0,0,4,0,18,15,6,23,0,0,0,0,0,12,86,0,3,4,25,0,51,24,4,12,3,0,0,0,0,19,154,0,0,0,0,0,6,0,0,3,0,0,0,0,0,3,15
108041163,56,23,4,6,0,0,13,147,0,0,0,0,0,8,14,56,288,169,113,44,47,14,40,781,0,0,0,0,0,3,3,9,36,21,12,10,5,0,12,112,0,0,4,0,0,29,30,66,155,46,10,27,3,4,33,413,0,0,3,10,7,18,26,21,38,4,3,0,3,0,9,144,0,0,0,5,0,4,5,8,13,5,0,0,0,0,9,45,0,0,0,0,0,0,0,0,7,14,5,0,0,0,4,33,0,0,3,8,22,46,31,31,19,19,9,0,0,0,13,200,0,0,0,0,3,0,0,8,0,0,0,0,0,0,136,149,0,4,13,18,40,135,113,211,724,426,262,157,94,36,319,2551,0,0,3,10,0,32,44,38,88,23,9,3,0,0,38,279,0,0,14,45,3,121,60,25,24,8,0,0,0,0,23,329,0,0,0,3,0,3,4,5,7,0,0,0,0,0,4,27
108041164,22,4,0,0,0,0,9,47,0,0,0,0,3,16,12,22,103,49,26,9,13,3,26,288,0,0,0,0,0,0,0,3,15,9,12,0,3,0,6,48,0,0,0,0,0,15,30,42,64,24,0,15,0,0,23,215,0,0,0,0,9,21,6,13,14,6,3,0,0,0,0,74,0,0,0,0,0,5,0,5,4,0,0,0,0,0,0,23,0,0,0,0,0,0,0,4,0,0,3,0,0,0,6,15,4,4,5,3,10,30,23,14,29,0,3,0,0,0,11,128,0,0,0,0,0,0,3,0,0,0,0,0,0,0,55,65,3,11,9,6,21,94,84,105,300,129,79,38,26,10,140,1059,0,0,0,0,0,18,24,23,30,10,3,3,0,0,20,137,0,3,3,20,0,56,16,10,17,0,0,0,0,0,10,149,0,0,0,0,0,3,0,7,0,0,0,0,0,0,3,21
108041165,7,11,3,0,0,0,3,39,0,0,0,0,3,5,3,17,56,29,8,4,3,0,14,141,0,0,0,0,0,0,0,3,9,7,0,0,0,0,8,29,0,0,0,0,0,10,14,18,32,11,0,0,0,0,13,97,0,0,0,4,0,11,6,3,8,0,0,0,0,0,9,40,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,4,3,4,14,12,3,9,14,3,0,0,0,0,7,79,0,0,0,0,0,0,0,0,3,0,0,0,0,0,31,39,0,3,7,6,26,49,37,63,149,90,38,20,11,3,92,594,0,0,0,3,0,5,5,3,12,3,0,0,0,0,12,45,0,0,0,5,0,15,0,0,4,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
108041166,17,6,3,0,0,0,0,55,0,0,0,3,3,7,17,33,120,69,22,10,6,0,32,336,0,0,0,0,0,5,0,0,14,9,9,0,0,0,4,47,0,0,0,0,0,13,26,31,53,19,3,0,3,0,19,180,0,0,4,4,0,11,10,13,17,5,0,0,0,0,11,82,0,0,0,0,0,3,4,3,5,3,0,3,0,0,0,20,0,0,0,0,0,0,0,3,9,0,0,0,0,0,3,15,0,0,5,0,14,23,22,15,18,3,0,0,0,0,11,115,0,0,0,0,0,0,0,3,3,0,0,0,0,0,60,72,3,5,10,6,21,76,95,118,322,159,65,33,23,5,166,1106,0,0,0,0,0,9,9,15,18,4,0,0,0,0,9,79,0,0,4,18,0,39,16,3,12,0,0,0,0,0,12,107,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8
108051167,0,7,0,0,0,0,4,15,0,0,0,0,0,10,3,20,48,34,7,3,3,0,10,130,0,0,0,0,0,0,0,0,5,0,6,0,0,0,3,21,0,0,3,3,3,6,10,20,27,7,0,4,0,0,9,97,0,0,0,4,0,5,3,3,5,0,0,0,0,0,4,28,0,0,0,0,0,0,0,8,3,3,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,3,0,0,5,15,10,11,3,6,0,0,0,0,8,59,3,0,0,0,0,0,0,0,0,0,0,0,0,0,29,35,5,4,6,10,15,41,31,63,121,71,24,24,12,3,78,496,0,0,0,0,0,0,5,3,9,7,0,0,0,0,3,24,0,0,0,9,0,12,0,3,0,0,0,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
108051168,19,14,3,4,0,0,5,67,0,0,0,0,0,10,9,16,77,67,22,3,8,0,29,254,0,0,0,0,0,0,3,5,8,3,3,3,0,0,3,34,0,0,0,0,0,11,12,33,67,19,3,9,0,0,14,171,0,0,3,0,0,12,14,11,16,7,0,0,0,0,5,63,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,7,0,3,3,0,7,15,10,13,14,7,0,0,0,0,19,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,55,0,3,5,4,13,51,55,94,245,173,69,44,22,4,166,951,0,3,0,0,0,5,5,10,12,4,3,0,0,0,13,57,0,0,4,7,0,37,12,3,11,0,0,0,0,0,10,80,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9
108051169,24,3,3,0,0,0,8,68,0,3,0,0,5,9,20,28,215,103,37,17,12,6,37,502,0,0,0,0,0,8,4,0,33,19,7,4,0,0,10,82,0,0,3,4,0,26,57,64,153,33,3,5,0,0,29,373,0,0,0,0,14,32,23,11,26,9,0,0,3,0,14,127,0,0,0,0,0,7,9,11,13,3,0,0,0,0,4,44,0,0,0,0,0,0,3,0,5,0,7,0,0,0,4,19,5,0,12,4,43,91,26,27,35,5,3,0,0,0,30,286,0,0,0,0,0,0,0,3,4,0,0,0,0,0,86,102,5,3,18,9,62,187,140,155,600,271,106,51,31,13,255,1921,0,0,0,6,0,22,18,27,51,15,3,0,0,0,26,167,0,0,12,43,7,78,30,14,22,0,0,0,0,0,30,229,0,0,0,5,0,3,0,0,4,0,0,0,0,0,0,17
108051170,15,8,4,0,0,0,11,76,0,0,0,0,0,12,12,23,99,50,20,15,9,0,30,276,0,0,0,0,0,4,0,0,11,6,10,4,0,0,6,46,0,0,0,3,4,20,30,38,66,15,6,4,0,0,16,206,0,0,3,4,7,29,12,17,20,3,0,0,0,0,20,111,0,0,0,0,0,6,0,6,6,0,0,0,0,0,4,33,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,10,0,0,3,5,32,48,16,27,21,3,0,3,0,0,31,200,0,0,0,0,0,0,0,4,0,0,0,0,0,0,64,72,3,0,12,22,48,136,85,135,290,119,58,27,16,5,213,1173,0,0,0,6,0,6,10,8,11,3,3,0,0,0,15,60,0,4,6,17,0,26,4,9,8,3,0,0,0,0,3,93,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,11
108051171,7,8,0,0,0,0,3,21,0,0,0,0,0,3,0,19,66,26,10,0,0,0,13,145,0,0,0,0,0,3,0,0,12,4,3,0,0,0,3,30,0,0,0,0,3,4,12,19,50,4,3,3,0,0,11,121,0,0,0,0,0,16,11,8,5,0,0,0,0,0,0,48,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,0,0,4,7,14,8,15,6,3,0,0,0,0,11,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,41,3,0,3,4,16,46,41,63,193,71,31,11,8,0,97,593,0,0,0,3,0,9,9,10,19,0,0,0,0,0,6,61,3,0,5,5,0,28,12,8,6,0,0,0,0,0,9,83,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11
109011172,10,10,3,0,0,0,3,28,0,0,0,0,0,5,3,27,181,144,65,35,19,4,36,518,0,0,0,0,0,0,0,0,18,13,12,4,0,0,4,58,0,0,0,0,0,6,24,31,99,29,7,23,4,3,17,257,0,0,0,3,0,6,3,8,3,7,3,0,0,0,0,29,0,0,0,0,0,0,0,0,7,4,0,3,0,0,3,18,0,0,0,0,0,0,0,0,3,7,4,0,3,0,3,21,0,0,3,0,4,14,3,6,11,3,3,0,0,3,5,62,0,0,0,0,0,0,0,0,0,4,0,4,0,0,84,90,3,3,3,4,3,27,44,85,382,288,168,124,60,23,185,1400,0,0,0,0,0,9,23,15,40,11,0,4,0,0,18,112,0,0,3,21,0,19,10,7,14,0,0,0,0,0,7,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
109011173,3,8,4,3,0,0,3,29,0,0,0,0,0,0,8,16,118,91,41,23,12,11,33,359,0,0,0,0,0,3,4,0,15,5,10,3,0,0,3,53,0,0,0,0,0,13,23,25,70,26,7,6,3,0,14,182,0,0,0,0,4,3,4,4,8,6,0,0,0,0,11,39,0,0,0,0,0,0,0,6,3,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,3,0,0,11,13,12,12,8,4,0,0,0,0,16,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,55,0,3,4,0,20,36,55,72,274,191,106,55,30,14,151,1012,0,0,0,0,0,8,24,20,37,8,7,0,0,0,6,106,0,0,3,17,0,39,11,16,20,4,0,0,0,0,6,116,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,16
109011174,6,8,3,0,0,0,3,34,0,0,0,0,0,3,4,8,74,88,44,29,33,3,19,304,0,0,0,0,0,0,0,0,8,6,3,3,8,0,4,32,0,0,0,0,0,13,10,19,47,23,8,22,3,0,15,165,0,0,0,5,0,3,3,8,10,3,3,3,0,0,0,38,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,16,0,0,0,0,4,16,7,0,7,0,0,0,3,0,6,51,0,0,0,0,0,0,0,0,0,0,3,0,0,0,54,57,0,3,3,4,13,43,26,46,184,175,104,111,65,21,117,919,0,0,0,0,0,11,21,17,42,21,3,0,0,0,9,125,0,0,5,13,3,28,12,6,8,6,0,0,0,0,10,97,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,13
109011175,21,10,3,0,0,3,0,46,0,3,0,3,3,16,12,20,169,90,46,15,9,6,37,442,0,0,0,0,5,0,3,7,14,10,7,4,0,0,13,58,3,0,4,3,0,23,25,35,80,25,7,6,0,0,21,232,0,0,0,0,4,3,7,6,7,3,0,0,0,0,8,41,0,0,0,0,0,3,4,0,4,6,0,0,0,0,6,29,0,0,0,0,0,0,3,0,6,0,0,0,0,0,6,23,0,3,0,0,7,17,6,7,12,5,0,0,0,0,11,83,0,0,0,0,0,0,0,3,0,0,0,0,0,0,65,73,4,9,8,11,22,84,69,97,381,216,114,52,31,17,207,1331,0,0,0,4,0,12,25,13,23,11,0,5,0,0,19,104,0,0,0,12,0,25,12,10,4,0,0,0,0,0,9,79,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9
109011176,23,10,3,3,4,0,4,52,0,0,0,0,0,4,14,22,186,99,45,9,14,6,35,438,0,0,0,0,0,0,0,3,20,16,10,3,0,0,8,66,0,0,0,0,0,18,34,42,119,45,3,7,3,0,25,307,0,0,0,0,0,11,4,23,13,3,0,0,0,0,11,69,0,0,0,0,0,4,3,0,9,4,4,0,0,0,7,33,0,0,0,0,0,0,3,0,4,4,3,0,0,0,3,18,0,0,3,3,16,21,11,10,12,11,3,0,0,0,11,102,0,0,0,0,0,0,0,0,0,3,0,0,0,0,65,70,0,3,11,9,18,55,73,114,480,274,119,61,37,11,209,1473,0,0,0,0,0,28,33,32,50,20,3,3,0,0,19,202,0,0,9,30,3,47,29,14,16,0,0,0,0,0,21,173,0,4,3,3,0,4,8,4,5,0,0,0,0,0,4,24
109021177,4,0,0,0,0,0,0,11,0,0,0,0,0,4,3,9,41,26,5,4,0,0,12,101,0,0,0,0,0,0,0,3,6,6,0,0,0,0,0,15,0,0,0,0,0,8,11,14,22,8,0,0,0,0,5,75,0,0,0,0,0,3,0,3,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,3,5,6,4,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,43,3,3,0,4,3,23,20,38,109,67,17,4,7,0,84,392,0,0,0,3,0,3,3,3,12,0,0,0,0,0,3,27,0,0,0,7,0,7,7,0,3,0,0,0,0,0,3,30,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3
