SA2_MAINCODE_2016,C06_0_74_1PF_CU15DS,C06_0_74_1PF_CU15NDS,C06_0_74_1PFnCU15DS,C06_0_74_1PF_NDCO,C06_0_74_T,C06_75_99_1PF_CU15DS,C06_75_99_1PF_CU15NDS,C06_75_99_1PFnCU15DS,C06_75_99_1PF_NDCO,C06_75_99_T,C06_100_149_1PF_CU15DS,C06_100_149_1PF_CU15NDS,C06_100_149_1PFnCU15DS,C06_100_149_1PF_NDCO,C06_100_149_T,C06_150_199_1PF_CU15DS,C06_150_199_1PF_CU15NDS,C06_150_199_1PFnCU15DS,C06_150_199_1PF_NDCO,C06_150_199_T,C06_200_224_1PF_CU15DS,C06_200_224_1PF_CU15NDS,C06_200_224_1PFnCU15DS,C06_200_224_1PF_NDCO,C06_200_224_T,C06_225_274_1PF_CU15DS,C06_225_274_1PF_CU15NDS,C06_225_274_1PFnCU15DS,C06_225_274_1PF_NDCO,C06_225_274_T,C06_275_349_1PF_CU15DS,C06_275_349_1PF_CU15NDS,C06_275_349_1PFnCU15DS,C06_275_349_1PF_NDCO,C06_275_349_T,C06_350_449_1PF_CU15DS,C06_350_449_1PF_CU15NDS,C06_350_449_1PFnCU15DS,C06_350_449_1PF_NDCO,C06_350_449_T,C06_450_549_1PF_CU15DS,C06_450_549_1PF_CU15NDS,C06_450_549_1PFnCU15DS,C06_450_549_1PF_NDCO,C06_450_549_T,C06_550_649_1PF_CU15DS,C06_550_649_1PF_CU15NDS,C06_550_649_1PFnCU15DS,C06_550_649_1PF_NDCO,C06_550_649_T,C06_650_749_1PF_CU15DS,C06_650_749_1PF_CU15NDS,C06_650_749_1PFnCU15DS,C06_650_749_1PF_NDCO,C06_650_749_T,C06_750_849_1PF_CU15DS,C06_750_849_1PF_CU15NDS,C06_750_849_1PFnCU15DS,C06_750_849_1PF_NDCO,C06_750_849_T,C06_850_949_1PF_CU15DS,C06_850_949_1PF_CU15NDS,C06_850_949_1PFnCU15DS,C06_850_949_1PF_NDCO,C06_850_949_T,C06_950ov_1PF_CU15DS,C06_950ov_1PF_CU15NDS,C06_950ov_1PFnCU15DS,C06_950ov_1PF_NDCO,C06_950ov_T,C06_Rns_1PF_CU15DS,C06_Rns_1PF_CU15NDS,C06_Rns_1PFnCU15DS,C06_Rns_1PF_NDCO,C06_Rns_T,C06_Tot_1PF_CU15DS,C06_Tot_1PF_CU15NDS,C06_Tot_1PFnCU15DS,C06_Tot_1PF_NDCO,C06_Tot_T,C11_0_74_1PF_CU15DS,C11_0_74_1PF_CU15NDS,C11_0_74_1PFnCU15DS,C11_0_74_1PF_NDCO,C11_0_74_T,C11_75_99_1PF_CU15DS,C11_75_99_1PF_CU15NDS,C11_75_99_1PFnCU15DS,C11_75_99_1PF_NDCO,C11_75_99_T,C11_100_149_1PF_CU15DS,C11_100_149_1PF_CU15NDS,C11_100_149_1PFnCU15DS,C11_100_149_1PF_NDCO,C11_100_149_T,C11_150_199_1PF_CU15DS,C11_150_199_1PF_CU15NDS,C11_150_199_1PFnCU15DS,C11_150_199_1PF_NDCO,C11_150_199_T,C11_200_224_1PF_CU15DS,C11_200_224_1PF_CU15NDS,C11_200_224_1PFnCU15DS,C11_200_224_1PF_NDCO,C11_200_224_T,C11_225_274_1PF_CU15DS,C11_225_274_1PF_CU15NDS,C11_225_274_1PFnCU15DS,C11_225_274_1PF_NDCO,C11_225_274_T,C11_275_349_1PF_CU15DS,C11_275_349_1PF_CU15NDS,C11_275_349_1PFnCU15DS,C11_275_349_1PF_NDCO,C11_275_349_T,C11_350_449_1PF_CU15DS,C11_350_449_1PF_CU15NDS,C11_350_449_1PFnCU15DS,C11_350_449_1PF_NDCO,C11_350_449_T,C11_450_549_1PF_CU15DS,C11_450_549_1PF_CU15NDS,C11_450_549_1PFnCU15DS,C11_450_549_1PF_NDCO,C11_450_549_T,C11_550_649_1PF_CU15DS,C11_550_649_1PF_CU15NDS,C11_550_649_1PFnCU15DS,C11_550_649_1PF_NDCO,C11_550_649_T,C11_650_749_1PF_CU15DS,C11_650_749_1PF_CU15NDS,C11_650_749_1PFnCU15DS,C11_650_749_1PF_NDCO,C11_650_749_T,C11_750_849_1PF_CU15DS,C11_750_849_1PF_CU15NDS,C11_750_849_1PFnCU15DS,C11_750_849_1PF_NDCO,C11_750_849_T,C11_850_949_1PF_CU15DS,C11_850_949_1PF_CU15NDS,C11_850_949_1PFnCU15DS,C11_850_949_1PF_NDCO,C11_850_949_T,C11_950ov_1PF_CU15_DS,C11_950ov_1PF_CU15_NDS,C11_950ov_1PFnoCU15_DS,C11_950ov_1PF_NDCO,C11_950ov_T,C11_Rns_1PF_CU15DS,C11_Rns_1PF_CU15NDS,C11_Rns_1PFnCU15DS,C11_Rns_1PF_NDCO,C11_Rns_T,C11_Tot_1PF_CU15DS,C11_Tot_1PF_CU15NDS,C11_Tot_1PFnCU15DS,C11_Tot_1PF_NDCO,C11_Tot_T,C16_0_74_1PF_CU15DS,C16_0_74_1PF_CU15NDS,C16_0_74_1PFnCU15DS,C16_0_74_1PF_NDCO,C16_0_74_T,C16_75_99_1PF_CU15DS,C16_75_99_1PF_CU15NDS,C16_75_99_1PFnCU15DS,C16_75_99_1PF_NDCO,C16_75_99_T,C16_100_149_1PF_CU15DS,C16_100_149_1PF_CU15NDS,C16_100_149_1PFnCU15DS,C16_100_149_1PF_NDCO,C16_100_149_T,C16_150_199_1PF_CU15DS,C16_150_199_1PF_CU15NDS,C16_150_199_1PFnCU15DS,C16_150_199_1PF_NDCO,C16_150_199_T,C16_200_224_1PF_CU15DS,C16_200_224_1PF_CU15NDS,C16_200_224_1PFnCU15DS,C16_200_224_1PF_NDCO,C16_200_224_T,C16_225_274_1PF_CU15DS,C16_225_274_1PF_CU15NDS,C16_225_274_1PFnCU15DS,C16_225_274_1PF_NDCO,C16_225_274_T,C16_275_349_1PF_CU15DS,C16_275_349_1PF_CU15NDS,C16_275_349_1PFnCU15DS,C16_275_349_1PF_NDCO,C16_275_349_T,C16_350_449_1PF_CU15DS,C16_350_449_1PF_CU15NDS,C16_350_449_1PFnCU15DS,C16_350_449_1PF_NDCO,C16_350_449_T
107011545,0,9,0,16,29,3,56,4,12,73,7,51,4,19,85,0,61,7,28,104,9,17,6,12,45,3,32,3,11,44,3,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,15,32,242,30,105,404,0,0,0,8,12,0,10,3,3,17,8,37,6,10,63,3,35,10,17,67,8,22,3,12,46,4,31,4,21,63,8,41,10,21,70,8,11,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,14,41,184,42,98,368,0,7,0,5,10,0,3,0,0,3,4,25,3,16,46,4,29,7,13,43,3,6,3,12,22,7,19,3,10,37,4,43,15,35,108,8,60,8,21,102
107011546,0,8,9,6,30,5,47,0,0,57,6,47,5,28,88,6,47,12,21,85,4,31,0,8,41,3,13,0,7,22,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,9,0,8,20,22,211,26,82,342,0,8,0,10,19,0,3,5,7,9,3,47,3,11,70,4,45,3,24,77,4,32,7,12,52,3,40,7,16,64,9,37,3,9,56,3,10,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,6,25,229,38,88,381,0,4,3,7,16,0,3,0,3,6,0,19,0,5,30,6,27,4,12,54,7,16,0,12,35,8,29,6,14,52,5,41,14,16,79,11,53,5,26,92
107011547,0,0,0,0,3,0,0,0,3,3,0,3,0,0,6,0,10,3,0,19,0,16,3,6,21,0,13,0,0,13,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,49,10,16,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,6,21,0,8,0,0,6,0,8,0,9,11,3,26,0,4,33,3,6,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,7,57,3,22,98,0,0,0,0,6,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,3,3,0,3,0,0,11,0,16,3,10,25,3,15,0,5,25
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,0,3,0,5,14,0,15,3,0,22,4,16,0,0,20,3,25,3,7,33,3,24,3,4,32,5,44,3,7,59,0,11,0,0,13,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,7,18,144,10,27,211,0,0,0,3,9,0,3,0,0,3,0,6,4,9,13,0,5,0,3,15,3,11,3,3,16,8,17,0,6,32,10,39,8,14,60,6,42,5,4,59,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,22,126,28,41,220,0,0,0,4,4,0,0,0,0,0,0,3,0,0,6,0,3,3,0,5,0,7,0,4,18,0,3,3,0,9,5,20,3,3,33,16,54,13,28,109
107031137,0,0,0,4,7,0,14,0,3,13,0,18,4,6,31,3,25,0,3,38,3,42,0,11,53,3,34,0,11,48,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,12,142,6,38,204,0,3,0,7,5,0,0,0,4,7,3,18,0,0,22,0,18,0,5,24,0,10,5,3,16,0,31,0,7,34,6,33,3,6,46,8,13,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,7,15,125,13,38,197,0,0,0,3,3,0,0,0,0,0,0,7,0,0,4,0,9,3,0,16,0,4,4,5,13,0,10,3,9,19,0,26,5,4,40,14,57,6,10,82
107031138,0,7,0,0,5,0,0,0,0,3,0,3,0,3,4,3,20,3,11,26,0,12,3,3,21,9,21,10,0,35,0,20,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,80,21,21,131,0,8,0,0,9,0,0,0,0,0,0,0,0,0,5,0,3,0,3,4,0,8,3,0,12,0,14,5,6,20,4,19,10,11,44,0,34,11,3,44,0,6,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,14,80,30,30,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,3,9,0,14,4,4,18,8,23,14,11,59
107031139,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,8,0,0,14,3,11,6,0,16,0,27,0,0,24,3,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,60,8,6,80,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,3,3,4,0,5,0,3,0,8,12,3,15,0,3,19,3,13,7,0,26,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,49,7,12,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,0,3,0,0,4,4,13,8,9,29
107031140,0,4,0,0,3,0,0,0,0,0,0,3,3,0,7,3,9,0,3,13,5,5,3,0,13,9,15,0,6,25,3,4,0,3,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,41,6,8,72,0,0,3,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,7,0,0,12,3,6,3,0,13,8,18,5,3,38,0,6,0,3,10,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,54,15,12,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,3,0,0,7,0,16,3,6,32
107031141,0,8,4,4,11,0,5,0,0,10,0,9,3,0,16,0,9,0,3,17,3,16,0,10,31,8,37,11,9,67,3,33,3,3,42,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,14,133,22,33,205,0,3,0,3,9,3,0,0,3,9,0,3,0,0,10,3,3,0,3,15,0,7,0,0,12,3,16,8,6,34,7,42,8,13,72,9,49,5,9,78,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,31,138,24,49,246,0,6,0,0,4,0,0,0,0,0,0,3,3,4,13,3,3,0,3,11,0,4,0,0,11,0,4,0,5,7,0,13,5,0,20,4,57,5,22,99
107031142,0,3,0,7,11,0,6,0,0,6,0,13,0,7,26,0,27,3,7,41,0,32,3,8,46,3,45,0,9,65,0,10,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,147,9,37,211,0,0,0,3,4,0,4,0,0,4,0,11,0,8,23,3,9,4,8,20,0,14,0,3,20,4,26,0,9,40,5,51,7,9,69,3,24,4,3,36,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,147,16,37,220,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,0,7,0,3,6,0,3,0,3,8,0,9,3,11,27,4,26,4,8,39,14,50,13,26,109
107031143,3,13,10,21,46,10,66,10,6,85,12,78,10,38,146,14,86,14,36,142,13,90,12,34,150,10,79,3,13,114,0,9,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,5,18,3,4,36,64,445,64,159,737,0,6,4,15,23,0,19,9,10,39,15,62,9,19,105,10,43,22,49,124,11,32,7,3,59,11,79,21,51,166,19,111,19,25,175,11,42,14,8,72,0,6,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,6,6,44,83,425,113,189,813,0,0,4,3,7,0,4,0,3,10,5,45,9,24,78,10,48,13,18,90,3,21,3,22,53,5,39,5,23,69,12,99,17,69,194,19,132,31,41,222
107041144,0,11,3,6,23,3,36,7,6,45,7,45,3,19,73,4,37,9,22,67,3,23,11,16,46,5,56,7,23,103,7,23,3,11,44,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,0,0,13,27,251,48,104,430,5,7,3,0,13,3,9,4,9,15,8,23,6,13,46,0,18,3,21,49,3,9,4,5,21,4,25,6,8,49,8,49,16,32,109,12,40,15,13,79,8,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,9,13,44,199,62,114,420,0,3,0,4,5,0,0,0,0,3,3,13,0,15,31,5,14,3,4,31,0,11,4,19,30,0,13,3,13,30,5,23,10,17,58,7,68,21,30,133
107041145,0,13,8,16,32,6,81,7,13,104,7,75,13,29,125,3,77,13,20,119,0,34,7,13,62,10,51,4,19,83,5,15,5,4,32,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,4,25,33,367,51,125,585,0,3,0,10,12,0,17,3,14,32,15,55,15,5,86,12,39,5,25,77,3,37,7,12,60,14,59,14,27,113,11,45,9,24,93,11,30,4,5,56,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,8,30,66,303,64,139,571,0,6,3,0,11,0,0,0,0,0,6,38,15,23,82,11,28,8,18,65,5,9,3,21,35,11,25,6,21,61,9,52,15,27,100,6,59,15,32,117
107041146,0,8,0,4,8,0,11,0,0,17,3,26,3,6,34,3,33,3,11,48,3,8,3,4,19,4,29,3,7,49,0,13,8,3,28,0,5,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,140,21,38,216,3,4,0,3,11,0,5,3,0,7,0,9,0,6,12,0,17,3,13,32,4,9,3,13,28,3,21,8,11,41,4,30,15,10,60,11,29,7,12,49,3,12,0,3,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,29,132,41,69,266,0,10,0,0,13,0,0,0,0,0,0,5,0,3,11,0,3,3,7,10,0,9,4,5,17,4,9,3,7,27,3,29,8,18,55,14,47,14,21,95
107041147,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,6,0,9,0,0,10,0,14,0,6,21,5,20,3,6,31,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,59,7,12,83,0,3,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,0,0,3,0,4,0,3,9,0,10,0,7,12,0,15,0,4,19,0,5,4,0,7,0,4,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,10,18,77,0,0,0,0,0,0,3,0,0,3,0,4,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,6,0,13,3,3,19
107041148,0,4,0,0,4,0,0,0,0,0,0,5,3,4,11,3,6,5,4,16,3,8,3,3,13,3,16,5,3,32,4,22,5,5,38,3,8,0,0,9,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,3,8,18,78,25,28,145,3,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,11,0,3,14,3,16,5,5,30,0,17,10,8,34,0,10,3,3,24,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,11,70,20,23,128,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,6,0,0,7,0,3,8,8,14,3,16,5,4,34
107041150,0,4,0,18,26,10,29,0,12,47,9,28,8,25,74,6,32,11,18,62,4,21,7,8,36,11,52,7,18,83,9,34,6,8,53,3,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,50,206,40,95,392,3,3,0,4,9,0,5,3,15,25,0,18,8,6,36,0,15,5,23,43,0,19,6,9,35,0,24,9,6,47,5,51,26,24,104,12,33,11,9,67,7,3,5,4,18,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,16,37,189,72,106,408,3,4,0,3,10,0,0,3,5,5,0,15,4,13,33,3,16,0,3,24,0,10,4,20,34,0,12,3,5,25,3,25,7,12,45,10,47,18,24,100
107041548,0,4,3,3,12,0,7,0,0,7,3,10,3,9,20,3,33,11,12,61,0,11,3,8,24,4,24,7,17,47,0,11,3,8,19,0,0,0,5,8,0,5,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,13,108,25,64,217,0,3,0,3,7,0,5,0,5,14,0,3,3,3,13,0,11,10,10,27,0,11,3,9,29,7,27,4,13,49,0,40,11,10,63,3,27,8,13,39,3,9,7,3,22,0,5,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,152,49,71,286,0,0,0,0,0,0,4,0,0,6,0,3,5,4,13,0,4,0,3,10,0,0,5,6,14,3,3,0,10,22,6,33,10,19,65,8,44,14,25,90
107041549,3,6,3,10,20,3,21,6,3,31,3,19,3,13,40,6,39,6,17,71,8,22,7,9,37,4,38,9,19,70,3,12,8,12,38,0,3,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,7,31,169,50,83,328,0,7,3,6,19,0,4,0,0,15,3,21,8,10,36,0,15,3,6,28,0,22,3,4,33,0,43,3,14,61,5,40,17,19,83,8,26,19,18,72,3,3,0,0,4,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,3,8,23,195,61,82,360,0,0,0,0,4,0,0,0,0,3,3,12,9,9,37,0,8,0,4,16,0,10,3,5,18,0,18,3,7,26,8,50,16,19,93,5,41,23,29,98
108011151,0,0,0,0,3,0,3,0,0,3,3,9,4,0,19,4,22,0,6,32,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,4,7,68,3,0,0,0,4,0,0,0,0,0,0,10,0,3,11,3,14,3,7,29,0,10,0,3,11,0,8,0,0,11,0,12,0,0,12,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,8,56,9,16,86,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,3,9,3,8,0,3,14,3,13,3,6,26,5,21,0,0,28,3,3,0,0,3
108011152,0,3,3,8,9,0,3,0,3,4,3,35,6,16,62,3,56,6,22,86,3,29,3,3,46,12,65,13,8,98,5,10,3,0,13,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,212,34,62,331,0,6,0,0,5,0,0,0,4,4,0,10,3,13,21,6,36,6,22,67,3,24,5,10,40,6,58,12,9,82,12,54,6,18,94,10,18,4,7,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,43,210,42,79,372,3,0,0,4,5,0,0,0,0,0,0,8,0,4,18,3,21,3,12,44,0,11,3,13,28,3,34,4,20,63,17,56,11,34,118,12,76,13,25,128
108011153,0,4,0,0,4,0,0,0,0,0,0,12,0,4,15,4,24,0,3,34,4,16,0,4,29,0,13,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,10,71,0,11,98,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,18,3,17,3,3,22,7,31,0,0,37,3,19,0,3,23,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,82,4,10,114,0,3,0,3,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,7,9,0,0,21,3,21,0,4,30,0,14,0,0,19
108011154,0,3,0,0,3,3,3,3,0,8,0,9,0,4,13,8,38,3,8,57,3,12,0,7,23,7,18,0,7,29,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,86,13,30,145,0,3,0,3,8,0,0,0,0,3,0,3,0,4,11,0,18,3,11,30,0,8,3,4,16,4,29,4,10,45,12,22,0,8,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,15,94,19,40,167,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,3,5,0,9,3,10,20,3,13,3,9,29,5,22,3,16,45,3,28,8,6,38
108021155,4,28,5,17,48,3,47,4,9,61,8,79,7,29,127,14,150,13,27,205,0,34,0,10,44,7,13,3,0,19,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,17,0,0,13,40,375,31,91,530,0,13,0,11,22,0,11,0,3,16,7,29,3,19,52,14,113,5,25,164,13,89,15,14,126,12,78,8,11,119,4,20,0,3,34,0,4,0,0,4,0,4,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,12,0,3,19,57,382,38,89,563,0,3,0,3,6,0,5,0,3,5,4,16,3,5,24,3,45,3,21,75,6,45,8,14,74,18,96,5,34,157,18,86,11,28,141,6,26,0,3,37
108021156,0,12,3,6,22,0,4,0,6,14,0,32,6,5,38,13,47,3,3,59,0,24,3,0,25,0,10,0,0,13,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,10,13,125,19,26,184,0,9,0,0,18,0,0,0,0,0,3,19,0,3,29,7,17,7,4,36,4,21,3,9,31,3,26,6,4,38,0,19,0,0,25,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,26,122,23,26,189,0,3,0,3,5,0,0,0,0,0,0,5,0,3,9,3,11,3,3,22,0,11,0,8,21,3,21,3,12,31,3,42,9,5,58,0,5,0,0,10
