SA2_MAINCODE_2016,C11_850_949_Oth_lan_typ,C11_850_949_LLT_NS,C11_850_949_Tot,C11_950_over_REA,C11_950_over_ST_HA,C11_950over_Pe_no_sa_ho,C11_950ov_H_co_op_c_ch_gr,C11_950over_Oth_lan_typ,C11_950over_LLT_NS,C11_950_over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Pe_no_sa_ho,C11_R_NS_H_co_op_c_ch_gr,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_T_Pe_no_sa_ho,C11_Tot_Ho_co_op_co_ch_gr,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_T_T,C16_0_74_REA,C16_0_74_ST_HA,C16_0_74_Per_no_sa_ho,C16_0_74_Ho_co_op_c_c_g,C16_0_74_Oth_land_typ,C16_0_74_LLT_NS,C16_0_74_Tot,C16_75_99_REA,C16_75_99_ST_HA,C16_75_99_Pe_no_sa_ho,C16_75_99_H_c_op_c_c_gr,C16_75_99_Oth_lan_typ,C16_75_99_Lan_type_ns,C16_75_99_Tot,C16_100_149_REA,C16_100_149_ST_HA,C16_100_149_Pe_no_sa_ho,C16_100_149_H_c_o_c_c_g,C16_100_149_Ot_lan_ty,C16_100_149_Lan_typ_ns,C16_100_149_Tot,C16_150_199_REA,C16_150_199_ST_HA,C16_150_199_Pe_no_sa_ho,C16_150_199_H_c_o_c_c_g,C16_150_199_Ot_lan_ty,C16_150_199_Lan_ty_ns,C16_150_199_Tot,C16_200_224_REA,C16_200_224_ST_HA,C16_200_224_Pe_no_sa_ho,C16_200_224_H_c_o_c_c_g,C16_200_224_Ot_lan_ty,C16_200_224_Lan_ty_ns,C16_200_224_Tot,C16_225_274_REA,C16_225_274_ST_HA,C16_225_274_Pe_no_sa_ho,C16_225_274_H_c_o_c_c_g,C16_225_274_Ot_la_typ,C16_225_274_Lan_ty_ns,C16_225_274_Tot,C16_275_349_REA,C16_275_349_ST_HA,C16_275_349_Pe_no_sa_ho,C16_275_349_H_c_o_c_c_g,C16_275_349_Ot_lan_ty,C16_275_349_Lan_ty_ns,C16_275_349_Tot,C16_350_449_REA,C16_350_449_ST_HA,C16_350_449_Pe_no_sa_ho,C16_350_449_H_c_o_c_c_g,C16_350_449_Ot_lan_ty,C16_350_449_Lan_ty_ns,C16_350_449_Tot,C16_450_549_REA,C16_450_549_ST_HA,C16_450_549_Pe_no_sa_ho,C16_450_549_H_c_o_c_c_g,C16_450_549_Oth_lan_typ,C16_450_549_Lan_ty_ns,C16_450_549_Tot,C16_550_649_REA,C16_550_649_ST_HA,C16_550_649_Pe_no_sa_ho,C16_550_649_H_c_o_c_c_g,C16_550_649_Ot_lan_ty,C16_550_649_Lan_ty_ns,C16_550_649_Tot,C16_650_749_REA,C16_650_749_ST_HA,C16_650_749_Pe_no_sa_ho,C16_650_749_H_co_op_c_ch_gr,C16_650_749_Oth_lan_typ,C16_650_749_LLT_NS,C16_650_749_Tot,C16_750_849_REA,C16_750_849_ST_HA,C16_750_849_Pe_no_sa_ho,C16_750_849_H_co_op_c_ch_gr,C16_750_849_Oth_lan_typ,C16_750_849_LLT_NS,C16_750_849_Tot,C16_850_950_REA,C16_850_949_ST_HA,C16_850_949_Pe_no_sa_ho,C16_850_949_H_co_op_c_ch_gr,C16_850_949_Oth_lan_typ,C16_850_949_LLT_NS,C16_850_949_Tot,C16_950_over_REA,C16_950_over_ST_HA,C16_950over_Pe_no_sa_ho,C16_950ov_H_co_op_c_ch_gr,C16_950over_Oth_lan_typ,C16_950over_LLT_NS,C16_950_over_Tot,C16_R_NS_REA,C16_R_NS_ST_HA,C16_R_NS_Pe_no_sa_ho,C16_R_NS_H_co_op_c_ch_gr,C16_R_NS_Oth_lan_typ,C16_R_NS_Land_typ_ns,C16_Rent_not_statd_Tot,C16_Tot_REA,C16_Tot_ST_HA,C16_T_Pe_no_sa_ho,C16_Tot_Ho_co_op_co_ch_gr,C16_Tot_Oth_lan_typ,C16_Tot_LLT_NS,C16_T_T
107031139,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,188,11,100,0,3,3,318,0,0,12,0,0,5,21,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,4,0,0,0,9,0,3,8,0,0,0,8,7,3,5,0,0,0,12,17,5,18,0,0,0,39,57,3,32,0,3,0,94,70,0,9,0,0,0,79,13,0,3,0,0,0,21,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,177,12,100,0,3,5,303
107031140,0,0,0,0,0,0,0,0,0,0,9,0,0,13,0,3,24,284,11,133,40,23,18,509,0,0,16,3,4,16,42,0,0,0,3,0,0,3,0,0,6,3,0,0,17,3,4,12,15,0,0,35,4,0,10,0,5,0,27,13,3,7,0,0,0,22,31,0,16,0,0,0,49,83,0,28,0,3,0,111,94,0,12,0,0,0,114,31,0,3,0,0,0,29,20,0,3,0,0,0,26,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,14,8,14,0,32,277,13,135,33,38,20,513
107031141,0,0,0,9,0,0,0,0,0,8,10,6,3,0,0,0,27,651,156,170,11,27,15,1027,3,4,17,0,3,10,32,0,3,0,0,0,0,7,0,61,3,0,8,0,75,0,37,0,0,5,0,53,6,16,6,3,0,0,37,16,18,5,4,3,0,52,55,19,17,5,0,0,102,239,12,48,0,3,3,304,294,0,28,0,0,0,320,180,0,11,0,0,0,196,31,0,0,0,0,0,29,3,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,4,9,12,6,3,3,0,27,843,188,152,23,33,17,1252
107031142,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,15,466,133,190,18,12,18,835,0,4,14,0,0,3,24,0,5,0,0,0,0,8,0,49,0,0,0,0,54,14,15,6,4,0,0,35,13,10,7,0,0,0,36,51,12,20,5,0,0,82,98,3,34,0,3,3,137,240,5,48,3,7,0,303,112,0,12,0,0,0,125,27,0,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,26,560,119,159,13,13,10,865
107031143,0,0,0,5,0,4,0,0,0,12,15,74,14,3,5,7,119,1025,1126,429,36,79,28,2724,3,31,27,0,3,14,80,3,29,0,3,0,0,35,6,337,13,0,5,7,370,26,245,27,3,15,5,322,37,97,33,7,0,0,168,139,65,48,6,0,3,261,292,164,100,0,13,3,565,536,56,114,6,8,3,724,125,4,14,0,0,0,153,9,0,3,0,0,0,17,4,0,0,0,3,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,50,10,3,3,3,91,1199,1066,390,33,61,40,2786
107041144,0,0,0,0,0,0,0,0,0,3,18,41,10,3,3,4,78,1111,628,338,44,56,34,2206,5,17,22,3,3,33,86,0,18,5,12,0,0,31,8,252,10,11,4,5,292,30,107,28,16,3,3,178,36,44,22,6,0,0,111,111,36,34,6,4,0,188,275,23,70,3,0,0,372,460,45,76,3,6,7,591,253,0,27,0,3,0,292,87,0,14,0,0,0,109,27,0,10,0,0,0,34,11,0,0,0,0,0,16,0,0,3,0,0,0,6,5,0,0,0,0,0,7,21,28,13,3,9,3,86,1338,580,346,63,42,45,2404
107041145,0,0,0,3,0,0,0,0,0,5,4,63,7,0,4,0,87,972,899,328,47,31,27,2309,5,29,13,0,3,20,71,0,29,0,3,0,0,27,7,335,10,7,4,5,370,32,175,14,16,9,0,240,39,69,22,8,3,5,144,133,58,46,5,3,5,253,297,68,54,8,4,3,435,361,56,70,0,3,0,494,151,3,29,3,0,0,184,34,0,4,0,0,0,47,7,0,3,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,11,13,48,13,0,4,3,80,1095,865,279,51,33,41,2367
107041146,0,0,0,7,0,5,0,0,0,12,12,12,25,9,4,3,61,832,183,445,49,91,36,1636,0,3,21,3,7,19,54,0,6,0,0,0,0,12,6,66,9,3,18,0,99,33,29,44,16,0,0,118,43,8,24,0,6,0,82,118,13,43,3,11,3,192,208,10,54,3,6,3,284,246,18,85,0,11,0,363,231,3,40,0,5,0,277,79,0,23,0,0,0,102,30,0,13,0,0,0,40,12,0,3,0,0,0,11,0,0,0,0,0,0,0,3,0,3,0,0,0,15,13,7,15,3,0,0,44,1017,162,387,38,60,34,1698
107041147,0,0,3,0,0,0,0,0,0,3,5,0,4,0,3,0,11,234,32,115,9,18,10,419,0,0,8,0,0,3,14,0,3,0,0,0,0,4,0,6,3,3,0,0,9,0,0,0,0,0,0,5,0,4,8,3,0,0,13,0,0,7,0,0,0,6,15,0,14,0,0,0,26,42,5,23,0,0,0,71,84,6,12,0,0,0,107,58,0,6,0,0,0,61,19,0,4,0,0,0,20,21,0,0,0,0,0,21,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,4,0,0,0,0,13,244,29,80,6,9,3,379
107041148,0,0,3,0,0,3,0,0,0,3,10,6,10,0,0,0,29,517,31,227,10,12,21,820,0,0,11,0,0,11,36,0,0,0,3,0,0,4,0,13,3,3,0,0,23,3,3,6,0,0,0,13,3,0,9,0,0,0,20,23,0,12,0,0,0,32,39,0,33,0,0,0,72,108,0,43,0,4,0,148,117,0,36,0,0,0,151,103,0,11,0,0,0,115,54,0,16,0,0,0,67,22,0,3,0,0,0,25,19,0,0,0,0,0,23,11,0,0,0,0,0,13,7,0,10,0,0,0,15,503,24,192,12,10,17,753
107041150,0,0,0,6,0,3,0,0,0,12,6,41,14,3,5,3,79,738,658,277,35,44,28,1775,0,19,16,0,8,14,61,0,28,0,0,0,0,31,4,220,3,13,0,4,250,3,90,16,5,3,0,114,18,51,19,3,3,0,90,56,34,33,3,3,0,124,106,37,44,3,3,5,194,242,33,65,0,0,0,348,218,16,33,0,0,0,273,78,0,11,0,0,0,87,26,0,8,0,0,0,33,9,0,3,0,0,0,12,9,0,0,0,0,0,9,3,0,0,0,0,0,7,9,33,15,0,8,6,58,781,557,259,35,25,23,1684
107041548,0,0,3,4,0,0,0,0,0,4,37,27,10,0,3,4,86,2294,462,495,42,44,46,3382,5,44,17,0,10,12,81,0,18,0,0,0,0,20,11,210,13,10,3,3,255,48,45,19,7,0,0,124,32,22,12,10,3,0,78,191,8,62,0,8,3,268,569,19,76,0,6,7,674,856,11,96,0,7,3,971,397,0,59,3,3,0,458,188,0,34,0,4,0,226,72,3,8,0,0,0,80,20,0,6,0,0,0,28,10,0,0,0,0,0,10,4,0,3,0,0,0,7,21,32,12,4,4,0,81,2426,407,415,39,48,32,3357
107041549,0,0,0,8,0,3,0,0,0,10,21,34,20,4,11,3,86,1512,530,511,20,48,39,2671,3,51,29,3,7,17,103,0,29,8,5,0,0,42,13,224,24,11,6,3,272,72,58,40,5,0,0,182,60,28,38,0,0,0,132,163,19,47,4,5,3,229,480,23,81,4,13,3,602,482,15,98,0,0,0,607,376,4,68,0,12,3,459,110,0,22,0,0,0,133,35,0,7,0,0,0,48,4,0,12,0,0,0,16,3,0,3,0,0,0,4,0,0,0,0,0,0,6,25,30,18,0,3,3,81,1839,480,485,38,44,32,2912
108011151,0,0,0,0,0,4,0,0,0,4,4,0,13,0,6,0,28,154,0,150,3,39,18,366,0,0,20,0,7,21,46,0,0,0,0,0,0,0,4,0,13,0,3,0,22,11,0,19,0,9,0,44,10,0,29,0,0,0,41,44,0,16,0,0,0,66,54,0,11,0,0,0,65,10,0,3,0,0,0,11,7,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,3,3,21,134,0,130,3,33,25,327
108011152,0,0,0,3,0,0,0,0,0,0,11,4,11,0,3,0,42,1053,127,326,82,49,28,1674,3,3,16,3,6,24,56,0,3,0,6,0,0,11,22,45,19,14,10,0,108,92,42,31,59,8,3,224,88,11,28,11,5,0,136,182,19,46,7,6,0,253,300,10,64,3,3,5,385,333,0,66,0,0,3,405,71,0,14,0,0,0,81,7,0,0,0,0,0,7,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,17,8,12,4,5,0,43,1117,138,294,103,46,36,1733
108011153,0,0,0,4,0,4,0,0,0,5,3,0,15,0,0,0,19,205,0,174,0,37,21,443,0,0,21,0,9,18,43,0,0,0,0,0,0,0,0,0,9,0,6,0,16,3,0,15,0,3,0,21,9,0,24,0,0,0,31,43,0,24,0,3,0,70,70,0,35,0,0,0,105,49,0,28,0,3,0,75,9,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,0,10,0,8,0,21,196,0,161,0,41,20,421
108011154,0,0,0,3,0,3,0,0,0,7,9,3,11,0,6,3,33,491,95,169,29,48,21,853,0,7,9,0,5,13,31,0,6,3,0,0,0,12,3,51,9,0,3,0,69,41,19,23,7,15,3,108,55,5,29,6,3,0,105,125,5,30,0,0,0,173,137,0,30,0,7,0,176,88,0,23,0,3,0,116,18,0,5,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,3,0,0,0,29,481,106,169,25,44,19,835
108021155,0,0,0,0,0,3,0,3,0,4,14,20,14,3,4,3,55,706,362,331,111,92,41,1646,0,15,21,3,4,19,63,0,13,3,4,0,0,20,19,77,27,15,9,3,143,81,78,65,38,8,0,275,98,37,54,5,14,0,209,209,52,79,8,11,3,359,214,18,70,5,12,4,327,73,0,15,0,3,0,91,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,9,7,14,6,10,3,6,50,712,299,347,86,69,36,1553
108021156,0,0,0,0,0,0,0,0,0,6,8,0,17,0,11,0,34,342,11,254,30,45,46,736,0,0,28,0,3,46,84,0,0,4,0,0,0,4,11,3,27,0,4,0,53,38,4,59,4,6,3,108,34,3,34,0,9,0,85,85,0,34,0,0,0,119,98,0,46,0,3,0,154,39,0,12,0,0,0,54,5,0,3,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,0,5,0,23,312,9,275,8,43,50,699
108021157,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,15,207,84,133,13,20,12,479,0,0,13,0,10,8,27,0,3,0,0,0,0,4,9,22,5,8,0,0,44,8,14,15,5,4,0,43,15,10,22,0,0,0,49,45,4,24,0,3,0,79,91,3,37,0,0,0,135,42,3,19,0,0,0,68,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,7,0,3,3,24,225,64,145,20,27,14,490
108021158,0,0,0,4,0,0,0,3,0,5,10,11,5,6,0,3,36,573,208,160,56,59,17,1069,0,4,3,0,3,5,20,4,3,0,4,0,0,5,8,88,18,12,20,0,148,73,38,22,28,12,3,179,64,17,23,6,5,0,111,120,11,34,8,10,0,173,188,8,28,0,5,0,236,84,0,16,0,3,0,112,16,0,3,0,5,0,23,7,0,0,0,0,0,9,0,0,0,0,3,0,3,0,0,0,0,7,0,9,0,0,0,0,0,0,3,0,0,3,0,3,0,4,16,7,7,0,4,0,40,583,178,166,63,90,16,1091
108021159,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,14,185,13,209,33,22,51,515,0,0,28,3,4,30,69,0,0,5,4,0,0,8,4,6,24,14,15,0,63,6,7,27,15,3,0,64,18,0,27,0,0,0,54,46,0,35,0,3,0,86,57,0,35,0,3,0,97,58,0,7,0,4,0,67,10,0,3,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,18,198,24,205,36,30,39,531
108021160,0,0,0,5,0,0,0,0,0,3,8,0,8,0,5,0,23,523,20,104,10,23,22,694,3,0,16,0,0,8,28,0,0,0,0,0,0,3,6,0,6,0,0,0,19,28,12,11,3,5,0,50,37,3,10,0,0,0,54,92,0,20,0,3,3,122,139,3,22,3,0,0,172,95,0,14,0,3,0,114,18,0,3,0,3,0,21,4,0,0,0,0,0,4,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,8,3,3,0,3,0,16,444,17,114,5,24,10,617
108031161,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,4,33,0,26,3,63,0,0,0,0,3,10,14,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,3,0,0,0,4,0,0,3,0,3,0,3,0,0,3,0,3,0,3,0,0,3,0,0,0,10,0,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,17,0,23,10,51
108041162,0,0,0,6,0,0,0,0,0,8,8,4,16,4,8,3,44,824,50,338,21,130,31,1391,0,5,23,3,6,23,64,0,0,3,4,3,0,11,6,31,14,3,12,0,66,28,4,36,5,43,4,117,41,4,31,5,6,0,84,115,0,54,0,14,0,185,243,8,75,5,5,0,328,293,0,54,0,6,0,361,60,0,10,0,0,0,67,13,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,14,0,3,3,39,820,56,311,32,106,32,1351
108041163,0,0,0,6,0,4,0,0,0,9,25,11,30,3,17,7,96,2170,231,608,48,100,60,3212,3,15,30,4,13,32,106,0,13,3,0,3,0,17,5,106,16,13,27,0,169,45,62,38,19,7,0,175,90,29,39,4,7,0,170,281,17,84,7,9,6,404,505,10,128,3,17,3,668,877,7,155,0,12,3,1056,301,0,41,0,6,3,354,99,0,10,0,0,0,119,16,0,6,0,0,0,21,7,0,0,0,0,0,7,0,0,0,0,0,0,4,3,0,0,0,4,0,6,34,14,21,11,11,9,91,2276,282,570,56,110,59,3364
108041164,0,0,0,3,0,0,0,0,0,6,16,31,13,11,14,3,92,988,460,384,76,145,37,2089,3,18,12,0,15,14,67,0,19,3,7,3,3,31,3,196,14,12,17,4,245,16,82,25,16,16,0,149,36,39,31,6,8,0,119,137,40,56,10,4,5,242,332,51,89,14,9,3,502,517,8,76,9,6,3,621,211,0,15,3,0,0,226,51,0,3,0,5,0,61,9,0,3,0,3,0,15,3,0,5,0,0,0,10,7,0,0,0,0,0,3,4,0,0,0,3,0,5,12,19,15,13,13,3,74,1320,476,359,81,99,36,2374
108041165,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,14,84,0,175,5,28,30,320,0,0,27,0,7,27,57,0,0,0,0,0,0,0,0,0,23,0,0,0,23,4,0,27,0,3,0,36,3,0,18,0,3,0,32,10,0,22,0,3,0,40,26,0,26,0,0,0,52,35,0,21,0,0,0,53,19,0,3,0,0,0,18,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,3,0,5,99,0,165,0,23,28,318
108041166,0,0,0,3,0,3,0,0,0,7,5,13,11,5,0,0,34,455,142,236,38,17,20,910,0,0,18,0,4,17,41,0,0,0,0,0,0,8,7,41,13,0,0,0,60,28,37,20,0,0,0,88,22,24,22,10,0,0,77,62,17,46,3,0,0,122,174,15,58,0,3,3,261,174,3,38,0,0,0,219,33,0,14,0,0,0,45,4,0,0,0,0,0,7,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,3,3,0,22,509,150,236,25,20,25,963
108051167,0,0,0,0,0,0,0,0,0,3,5,3,9,0,8,4,24,222,45,162,10,57,20,508,0,3,21,0,12,18,47,0,0,0,0,0,0,3,16,13,28,4,3,0,68,36,14,22,0,3,0,72,25,3,26,0,0,0,46,62,5,19,0,3,0,91,92,0,23,0,5,0,121,15,0,11,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,3,20,258,42,155,3,29,22,507
108051168,0,0,0,6,0,0,0,0,0,8,4,0,10,5,4,0,24,670,3,189,17,36,23,933,0,0,15,0,3,18,37,0,0,0,0,0,0,0,3,0,16,0,5,0,20,42,0,33,0,3,0,71,30,0,13,0,0,0,50,116,0,31,5,0,0,156,238,0,41,0,3,0,280,191,0,33,0,3,0,221,43,0,3,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,6,0,4,0,18,661,3,185,10,29,26,912
108051169,0,0,0,3,0,9,0,3,0,14,14,40,9,8,9,6,94,1361,528,441,146,93,49,2621,5,19,21,5,5,15,74,3,25,3,10,0,0,42,33,173,31,15,5,0,259,206,131,66,49,21,3,481,170,54,59,12,16,5,320,404,46,102,7,10,4,573,544,33,89,3,11,8,684,142,9,26,12,6,0,195,13,0,4,0,0,0,16,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,5,27,30,18,16,3,6,99,1548,510,418,137,90,44,2755
108051170,0,0,0,5,0,7,0,3,0,10,5,0,20,0,7,0,37,447,0,302,5,41,62,861,0,0,58,0,10,31,95,0,0,4,0,3,0,9,14,0,38,0,3,0,55,49,0,38,0,12,3,103,39,0,54,0,3,0,103,86,0,31,0,0,0,127,149,0,36,0,3,0,190,84,0,27,0,3,0,117,5,0,0,0,0,0,7,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,8,0,20,0,5,3,43,438,0,309,6,55,45,848
108051171,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,10,258,66,113,21,18,14,489,0,0,14,0,0,7,19,0,0,0,0,0,0,0,0,18,16,5,0,0,39,44,13,10,4,0,0,79,22,6,17,0,0,0,51,53,5,25,0,0,0,91,111,5,21,0,0,0,140,31,0,9,0,0,0,40,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,10,279,54,111,13,8,14,475
109011172,0,0,3,0,0,0,0,0,0,3,13,8,7,0,7,4,34,864,92,238,13,45,23,1278,3,3,8,0,0,7,24,0,3,4,3,9,0,17,38,23,19,3,0,0,86,144,16,21,0,5,3,183,67,13,32,0,0,0,118,189,13,48,0,18,0,275,320,0,52,0,10,0,390,335,0,32,0,3,0,373,34,0,8,0,0,0,46,3,0,3,0,0,0,7,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,6,3,5,0,42,1160,75,242,14,63,7,1567
109011173,0,0,0,5,0,0,0,0,0,5,10,11,11,3,0,0,32,648,239,190,17,34,14,1145,7,12,14,0,0,3,35,4,6,3,0,0,0,19,40,101,8,4,0,0,152,124,44,44,15,6,0,227,88,18,18,3,4,0,129,206,13,44,0,3,0,267,221,7,33,3,0,0,259,88,0,13,3,0,0,105,4,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,12,7,0,3,4,48,796,211,190,26,17,13,1263
109011174,0,0,0,3,0,0,0,0,0,10,8,20,9,11,9,0,56,1030,264,234,53,53,15,1643,5,11,16,0,3,12,58,8,8,0,13,0,0,28,109,97,22,10,3,0,246,221,36,25,5,3,3,295,100,12,27,0,0,0,143,244,15,31,0,0,0,296,212,3,36,0,3,0,259,130,0,20,0,0,0,149,41,0,5,0,0,0,44,4,0,4,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,11,3,5,0,44,1080,203,208,37,25,19,1574
109011175,0,0,0,4,0,0,0,0,0,4,8,0,12,4,18,3,48,219,22,298,13,87,70,712,0,0,51,4,19,41,123,0,7,8,3,0,0,14,28,6,48,3,5,0,95,47,5,74,0,14,0,145,49,0,41,0,5,0,102,46,0,35,0,4,0,87,40,0,18,0,3,0,58,13,0,5,0,0,0,22,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,12,0,35,231,18,292,12,74,46,683
109011176,0,0,3,5,0,3,0,4,0,8,39,12,13,8,3,9,83,1299,232,413,63,58,33,2094,5,7,18,3,3,10,39,5,12,0,8,0,0,32,122,65,39,13,7,0,252,410,39,74,17,11,3,554,230,16,62,11,11,5,329,357,33,75,7,3,0,480,320,11,63,0,3,3,398,78,0,14,3,3,0,95,4,0,4,0,0,0,9,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,27,12,12,4,4,4,69,1565,202,359,55,48,19,2254
109021177,0,0,0,0,0,0,0,0,0,0,6,3,8,0,8,0,23,103,38,137,4,74,18,381,0,3,15,0,31,18,68,0,7,3,0,0,0,9,30,14,35,0,6,3,90,48,13,24,0,6,4,95,18,0,15,0,0,0,33,13,0,11,0,0,0,22,4,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,0,17,116,31,115,0,55,23,347
109021178,0,0,0,0,0,0,0,0,0,0,4,0,0,3,10,3,17,201,35,166,72,89,26,593,5,3,12,11,27,13,71,0,0,3,0,5,0,13,13,7,37,32,11,0,99,72,9,51,11,13,4,164,24,7,26,3,4,0,66,29,4,16,3,0,0,55,23,3,10,0,0,0,28,14,0,6,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,7,3,27,189,36,170,69,67,25,557
109021179,0,0,0,0,0,7,0,0,0,5,0,3,10,0,9,0,24,52,25,130,26,94,46,382,0,4,35,7,53,28,129,0,0,4,3,6,0,12,10,12,21,5,6,0,55,26,8,37,3,13,0,85,12,3,21,0,5,0,37,4,0,10,0,0,0,20,4,0,0,0,0,0,3,4,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,21,0,29,55,29,139,13,115,27,375
109031180,0,0,0,3,0,0,0,0,0,4,3,4,11,4,3,0,25,305,36,168,20,30,18,571,3,0,9,0,0,8,20,8,3,7,3,0,0,15,41,14,13,0,0,0,67,93,8,43,8,4,3,152,39,0,36,4,3,0,85,97,0,25,0,4,3,132,51,0,13,0,4,0,67,6,0,3,0,0,0,8,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,3,3,0,19,338,30,154,16,14,16,567
