SA2_MAINCODE_2016,Med_age_persns_C2006,Med_age_persns_C2011,Med_age_persns_C2016,Med_mortg_rep_mon_C2006,Med_mortg_rep_mon_C2011,Med_mortg_rep_mon_C2016,Med_person_inc_we_C2006,Med_person_inc_we_C2011,Med_person_inc_we_C2016,Med_rent_weekly_C2006,Med_rent_weekly_C2011,Med_rent_weekly_C2016,Med_Famly_inc_we_C2006,Med_Famly_inc_we_C2011,Med_Famly_inc_we_C2016,Avg_num_p_per_brm_C2006,Avg_num_p_per_brm_C2011,Avg_num_p_per_brm_C2016,Med_tot_hh_inc_wee_C2006,Med_tot_hh_inc_wee_C2011,Med_tot_hh_inc_wee_C2016,Average_hh_size_C2006,Average_hh_size_C2011,Average_hh_size_C2016
110011187,40,42,43,854,1115,1189,388,481,575,95,135,200,1023,1109,1312,0.8,0.8,0.8,806,903,1076,2.5,2.5,2.5
110011188,41,43,46,867,1300,1408,406,494,580,110,155,195,1046,1179,1415,0.8,0.8,0.8,829,974,1127,2.6,2.6,2.4
110011189,42,45,48,852,1062,1073,377,454,575,80,110,141,920,1070,1330,0.8,0.7,0.7,691,820,1047,2.4,2.3,2.3
110021190,43,46,47,780,1083,1083,337,395,478,110,155,200,765,917,1111,0.8,0.7,0.7,615,744,841,2.4,2.3,2.2
110021191,39,40,41,867,1251,1287,366,467,542,130,180,230,900,999,1228,0.8,0.8,0.8,665,808,970,2.4,2.4,2.4
110021192,40,42,45,700,916,953,295,366,434,80,100,130,647,848,1013,0.8,0.8,0.8,589,726,854,2.6,2.6,2.5
110021193,44,46,48,728,945,1034,325,379,484,80,100,140,728,886,1153,0.8,0.8,0.8,608,727,892,2.4,2.3,2.3
110021194,44,48,53,789,1083,1079,307,377,454,100,150,180,695,865,1015,0.8,0.8,0.7,584,701,770,2.3,2.3,2.1
110031195,34,35,38,1083,1300,1300,468,567,667,135,160,195,1106,1279,1459,0.8,0.8,0.8,919,1038,1188,2.6,2.5,2.4
110031196,34,35,37,910,1000,975,475,555,682,46,58,100,1090,1245,1528,0.8,0.8,0.8,942,1028,1279,2.8,2.7,2.6
110031197,37,38,39,996,1387,1517,415,546,650,120,156,230,1049,1279,1609,0.8,0.8,0.8,797,1033,1300,2.5,2.5,2.5
110031198,38,40,41,900,1083,1213,436,511,619,89,110,140,1071,1238,1485,0.8,0.8,0.8,857,940,1183,2.6,2.5,2.5
110041199,40,39,38,867,1300,1517,365,486,617,130,200,250,914,1214,1616,0.8,0.8,0.8,696,925,1255,2.4,2.4,2.4
110041200,40,41,43,813,1083,1213,349,457,606,85,120,198,875,1138,1451,0.8,0.8,0.8,712,955,1243,2.7,2.7,2.5
110041201,43,44,45,758,1127,1153,351,433,533,100,145,180,857,988,1287,0.8,0.8,0.7,667,804,1033,2.4,2.4,2.3
110041202,37,38,39,1100,1430,1461,426,542,651,165,220,270,1097,1236,1454,0.8,0.8,0.8,876,993,1183,2.5,2.4,2.4
110041203,39,40,39,1100,1495,1517,448,567,682,170,230,285,1115,1308,1572,0.8,0.8,0.7,856,1016,1227,2.3,2.3,2.3
110041204,29,28,30,1000,1400,1378,355,452,557,145,195,250,813,949,1170,0.8,0.9,0.8,697,832,985,2.8,2.8,2.7
110041205,42,43,44,1018,1353,1517,373,466,592,115,150,200,985,1114,1442,0.8,0.8,0.8,769,912,1170,2.6,2.5,2.5
111011206,41,42,43,1387,1907,1835,390,519,606,180,250,320,1144,1452,1652,0.8,0.8,0.8,898,1108,1278,2.5,2.5,2.5
111011207,43,44,47,1300,1733,1733,336,455,531,175,235,285,871,1119,1325,0.8,0.9,0.8,644,811,1007,2.3,2.3,2.3
111011208,39,39,39,1300,1800,1800,420,561,665,200,275,340,1130,1482,1740,0.8,0.8,0.8,959,1203,1397,2.5,2.5,2.5
111011209,38,38,39,1300,1735,1733,441,571,665,195,275,340,1198,1549,1754,0.8,0.8,0.8,1045,1283,1443,2.6,2.6,2.6
111011210,37,38,41,1328,1733,1733,329,412,487,123,155,200,889,1089,1284,0.8,0.8,0.8,657,839,960,2.6,2.5,2.4
111011211,44,45,46,1500,2000,2037,388,527,639,230,300,365,1252,1605,1877,0.8,0.8,0.8,833,1035,1281,2.5,2.5,2.4
111011212,44,46,48,1300,1733,1842,354,454,545,190,250,310,972,1194,1473,0.8,0.8,0.8,697,925,1166,2.5,2.4,2.4
111011213,41,44,45,1350,1950,2000,527,662,728,256,350,420,1522,1959,2091,0.8,0.8,0.7,1338,1687,1817,2.8,2.7,2.7
111011214,41,42,43,1300,1733,1800,420,549,641,210,300,350,1146,1471,1714,0.8,0.8,0.8,932,1144,1321,2.5,2.5,2.4
111021215,39,41,44,1236,1603,1521,355,445,542,155,220,276,986,1143,1373,0.8,0.8,0.8,787,923,1150,2.6,2.5,2.5
111021216,40,42,43,1300,1686,1717,395,509,581,200,276,350,1007,1212,1434,0.8,0.8,0.8,833,1013,1239,2.6,2.5,2.6
111021217,34,35,34,1300,1820,1880,424,568,678,190,280,390,1147,1533,1781,0.8,0.8,0.8,1039,1323,1605,2.7,2.8,2.8
111021218,43,45,46,1360,1733,1733,359,453,522,175,235,315,1041,1177,1383,0.8,0.8,0.8,778,908,1114,2.5,2.5,2.5
111021219,43,45,46,1300,1689,1701,373,479,570,175,245,300,1048,1232,1480,0.8,0.8,0.8,820,992,1198,2.5,2.5,2.4
111021220,43,45,47,1300,1800,1733,427,539,605,190,263,325,1139,1385,1501,0.8,0.8,0.8,1013,1148,1295,2.6,2.5,2.5
111021221,34,36,37,1170,1603,1690,390,550,616,198,280,335,1104,1385,1495,0.8,0.9,0.8,1033,1273,1382,2.9,2.8,2.8
111031222,39,39,38,1300,1950,1950,449,607,713,200,285,350,1190,1621,1969,0.8,0.8,0.8,985,1280,1545,2.4,2.5,2.6
111031223,37,39,41,1083,1430,1370,364,437,514,170,225,280,964,1107,1240,0.8,0.8,0.8,796,935,1041,2.6,2.5,2.5
111031224,39,39,39,1473,1950,2000,407,579,682,176,250,310,1202,1668,1880,0.8,0.8,0.8,781,1074,1298,2.2,2.2,2.3
111031225,38,38,39,1385,1800,1842,461,610,727,200,270,330,1235,1696,1978,0.8,0.8,0.8,962,1224,1471,2.4,2.4,2.4
111031226,32,34,34,1430,1912,1950,495,625,706,220,301,395,1270,1705,1925,0.8,0.8,0.8,1191,1586,1796,3,3,3
111031227,37,37,37,1300,1733,1700,369,519,619,180,260,325,1017,1338,1594,0.8,0.9,0.9,715,1017,1233,2.2,2.3,2.3
111031228,37,38,39,1625,2167,2167,565,749,885,220,300,360,1527,2136,2444,0.8,0.8,0.8,1130,1527,1807,2.3,2.4,2.4
111031229,34,33,37,1733,2148,2000,580,788,930,220,320,380,1657,2112,2370,0.8,0.9,0.9,1066,1470,1654,2,2,2
111031230,40,50,51,0,0,1972,424,625,725,0,248,0,0,1212,1375,0,1,1,0,749,1312,0,2,1.6
111031231,31,29,26,1083,1517,1517,287,364,400,190,270,325,823,1080,1226,0.8,0.9,0.9,640,843,993,2.4,2.4,2.5
111031232,47,48,51,1210,1907,2000,350,483,590,170,250,330,981,1234,1489,0.8,0.8,0.8,654,913,1164,2.2,2.3,2.3
111031233,38,39,40,1282,1704,1699,379,500,581,190,265,330,1068,1358,1485,0.8,0.8,0.8,836,1068,1188,2.5,2.5,2.4
111031234,37,37,36,1300,1733,1733,367,498,593,185,260,330,1042,1291,1536,0.8,0.9,0.9,764,1004,1194,2.3,2.3,2.3
111031235,34,34,35,1300,1751,1733,409,618,754,200,285,360,983,1394,1813,0.8,0.8,0.9,770,1132,1407,2.1,2.2,2.1
112011236,46,49,52,1200,1647,1582,367,459,556,200,275,320,871,996,1260,0.8,0.8,0.7,643,794,968,2.1,2.1,2.1
112011237,43,45,46,1257,1649,1733,412,500,611,190,270,330,1053,1202,1480,0.8,0.8,0.8,869,995,1245,2.6,2.5,2.5
112011238,40,42,45,1300,1647,1800,432,515,659,250,330,400,1086,1219,1575,0.8,0.9,0.9,929,1024,1356,2.6,2.6,2.5
112011239,41,42,45,1127,1636,1733,366,471,566,240,330,380,866,988,1268,0.8,0.8,0.8,674,839,1032,2.4,2.4,2.3
112011240,39,40,41,1320,1800,2000,410,504,654,300,400,500,1006,1143,1593,0.8,0.8,0.8,808,935,1323,2.3,2.3,2.4
112011241,43,47,49,1000,1400,1387,338,397,498,170,230,265,785,910,1211,0.8,0.8,0.8,629,751,946,2.4,2.2,2.2
112011242,37,40,43,1387,1950,1950,488,588,707,280,380,455,1193,1424,1773,0.8,0.8,0.8,1067,1229,1515,2.7,2.6,2.6
112011243,42,44,46,1100,1517,1591,352,427,520,210,290,350,822,957,1227,0.8,0.9,0.9,646,788,974,2.5,2.5,2.4
112021244,39,40,42,910,1300,1300,347,418,492,135,200,241,840,969,1168,0.8,0.8,0.8,638,788,915,2.5,2.4,2.4
112021245,41,43,47,867,1180,1213,316,384,470,100,160,200,786,929,1168,0.8,0.9,0.8,658,802,990,2.6,2.6,2.5
112021246,37,39,41,1100,1517,1517,395,500,576,175,245,275,1018,1159,1363,0.7,0.8,0.7,806,960,1102,2.5,2.5,2.4
112021247,42,45,50,850,1152,1181,311,381,464,120,175,200,720,897,1096,0.8,0.8,0.8,605,730,840,2.5,2.4,2.2
112021248,36,37,41,996,1400,1300,352,428,516,160,220,250,920,1025,1275,0.8,0.8,0.8,661,794,952,2.4,2.3,2.3
112021249,41,43,46,1083,1489,1517,394,493,567,150,200,265,1031,1191,1423,0.9,0.9,0.8,838,985,1162,2.6,2.6,2.5
112031250,44,45,45,1394,2052,2108,382,492,615,220,315,365,982,1170,1593,0.8,0.9,0.9,687,885,1198,2.3,2.3,2.4
112031251,42,42,45,1140,1689,1560,350,415,501,180,250,290,838,957,1245,0.8,0.8,0.8,633,775,956,2.4,2.4,2.4
112031252,41,45,47,1100,1517,1600,365,437,513,160,230,285,932,1044,1288,0.9,0.9,0.9,773,879,1107,2.7,2.5,2.6
112031253,39,40,43,1213,1908,1777,377,471,566,235,320,370,918,1135,1414,0.8,0.8,0.8,752,951,1184,2.6,2.5,2.6
112031254,48,48,50,1300,1733,1600,361,438,527,210,290,320,876,994,1235,0.8,0.8,0.8,637,791,960,2.2,2.2,2.2
112031550,44,47,49,1341,1850,1733,378,439,545,235,310,360,953,1081,1346,0.7,0.7,0.8,764,897,1112,2.4,2.4,2.4
112031551,38,40,41,1500,2108,2000,458,543,628,210,380,450,1203,1439,1800,0.8,0.8,0.8,1138,1369,1662,3.1,3.1,3
112031552,55,53,55,1300,1733,1560,315,381,473,210,300,340,643,854,1092,0.8,0.8,0.8,561,691,794,2.1,2.1,2.1
113011256,34,35,36,1300,1563,1500,448,527,672,170,190,230,1113,1258,1533,0.8,0.8,0.8,927,1028,1302,2.6,2.6,2.6
113011257,36,38,39,1083,1213,1166,458,522,674,100,130,150,1116,1239,1562,0.8,0.8,0.8,972,1015,1309,2.8,2.7,2.6
113011258,35,36,40,1083,1300,1300,413,486,610,140,165,200,1081,1217,1467,0.8,0.8,0.7,862,972,1196,2.6,2.5,2.5
113011259,41,43,44,780,1000,1000,379,451,573,100,140,170,936,1008,1333,0.8,0.8,0.7,700,795,1008,2.4,2.4,2.3
113021260,42,44,46,800,1170,1192,388,471,582,110,150,170,1006,1096,1366,0.7,0.7,0.7,801,883,1133,2.4,2.3,2.3
113021261,39,39,43,1083,1430,1374,373,465,553,140,180,200,1022,1208,1392,0.8,0.8,0.8,745,934,1080,2.4,2.4,2.3
113021262,42,44,47,1000,1300,1300,407,499,601,91,110,150,1064,1218,1497,0.8,0.8,0.8,834,957,1178,2.4,2.4,2.4
113031263,44,46,49,849,1083,1091,360,426,524,115,150,190,895,1037,1232,0.7,0.7,0.7,656,780,923,2.4,2.3,2.2
113031264,40,43,44,888,1200,1170,376,468,570,100,145,160,961,1134,1394,0.8,0.8,0.7,744,897,1086,2.6,2.4,2.4
113031265,36,39,40,867,1161,1200,366,470,598,105,155,200,993,1135,1407,0.8,0.8,0.8,766,891,1137,2.6,2.5,2.5
113031266,42,45,46,867,1083,1083,347,408,534,100,130,160,879,959,1303,0.8,0.8,0.8,635,771,1002,2.4,2.3,2.4
113031267,37,37,38,1200,1600,1530,508,625,720,170,245,280,1253,1516,1741,0.7,0.7,0.7,1078,1254,1429,2.6,2.6,2.6
113031268,26,26,28,1083,1647,1733,363,429,631,220,275,350,1183,1556,1950,0.8,0.8,0.8,1049,1286,1676,2.7,2.7,2.8
113031269,32,33,35,1159,1603,1517,456,592,691,160,230,275,1134,1449,1695,0.8,0.8,0.8,972,1190,1353,2.6,2.6,2.6
113031270,31,33,35,1083,1436,1387,428,549,662,150,210,250,1049,1204,1445,0.8,0.8,0.8,764,931,1110,2.2,2.2,2.2
113031271,37,39,40,988,1300,1300,433,545,687,105,155,200,1075,1261,1577,0.8,0.8,0.8,886,1027,1345,2.7,2.6,2.6
114011272,49,52,55,1444,1733,1811,389,490,599,195,240,300,1050,1185,1485,0.8,0.7,0.7,761,907,1150,2.3,2.3,2.2
114011273,44,46,51,1257,1555,1517,322,418,483,200,268,325,751,955,1114,0.7,0.7,0.7,634,827,958,2.5,2.4,2.4
114011274,48,52,53,1083,1517,1517,316,404,500,166,220,277,723,927,1148,0.8,0.7,0.7,610,776,930,2.3,2.2,2.2
114011275,0,51,55,0,0,2084,0,420,706,0,0,0,0,850,1499,0,0.8,0.7,0,762,1125,0,1.7,1.8
114011276,49,51,53,1300,1602,1770,383,509,627,180,240,308,961,1147,1463,0.7,0.7,0.7,706,919,1181,2.2,2.1,2.1
114011277,39,42,44,1200,1517,1560,398,484,562,162,220,275,1080,1211,1407,0.7,0.7,0.7,871,963,1133,2.5,2.5,2.4
114011278,36,37,37,1300,1560,1517,365,442,524,135,190,260,912,1055,1251,0.8,0.8,0.8,701,850,1029,2.5,2.5,2.5
114011279,44,46,49,1083,1343,1300,308,381,465,172,220,290,680,872,1080,0.8,0.7,0.7,604,748,895,2.4,2.4,2.3
114011280,56,58,59,1083,1300,1300,284,362,454,160,200,250,607,785,972,0.8,0.7,0.7,543,638,779,2.2,2,2
114011281,42,45,46,1127,1600,1733,401,475,583,163,220,250,1035,1290,1480,0.8,0.8,0.8,922,1157,1397,2.8,2.7,2.7
114011282,47,49,53,1127,1408,1473,331,395,491,180,240,290,728,886,1130,0.7,0.7,0.7,617,757,913,2.3,2.3,2.2
114011283,47,51,54,1083,1300,1456,336,410,490,157,200,263,768,927,1149,0.8,0.8,0.7,639,807,967,2.4,2.3,2.2
114021284,46,50,54,1700,2000,2000,514,574,665,238,300,400,1286,1438,1685,0.7,0.7,0.7,1074,1144,1360,2.4,2.4,2.3
114021285,34,36,37,1484,1785,1805,463,560,652,195,280,375,1175,1367,1703,0.8,0.8,0.8,1086,1253,1561,2.9,2.9,2.9
114021286,41,43,45,1500,1800,1820,428,497,620,180,250,349,1120,1292,1606,0.7,0.8,0.7,880,980,1254,2.4,2.4,2.4
114021287,39,42,43,1375,1733,1733,418,541,630,180,250,320,1077,1265,1599,0.7,0.7,0.7,846,1017,1239,2.4,2.4,2.4
114021288,43,45,47,1600,2000,2000,487,591,709,200,230,350,1184,1431,1734,0.8,0.7,0.7,1049,1224,1490,2.6,2.5,2.5
114021289,45,49,52,1517,1800,1820,449,540,639,160,230,300,1136,1279,1517,0.7,0.7,0.7,981,1038,1262,2.5,2.4,2.4
115011290,36,37,38,1950,2400,2300,622,718,799,300,418,510,1660,1978,2210,0.8,0.8,0.9,1449,1758,2025,2.8,2.8,2.9
115011291,36,38,38,2000,2500,2500,627,717,795,350,500,585,1963,2353,2526,0.8,0.8,0.8,1904,2278,2441,3.3,3.3,3.3
115011294,38,42,45,2167,2682,2610,671,731,795,380,500,648,2248,2410,2510,0.8,0.8,0.8,2148,2254,2234,3.3,3.1,3
115011296,39,41,41,2167,2800,2770,651,756,878,415,500,630,2404,2650,2876,0.8,0.8,0.8,2322,2587,2812,3.4,3.2,3.3
115011553,36,36,38,2000,2500,2383,634,748,819,320,450,545,1669,2003,2241,0.8,0.9,0.9,1461,1727,2076,2.7,2.7,2.9
115011554,46,48,51,2000,2500,2383,387,541,646,200,490,462,2045,2524,2507,0.9,0.8,0.8,1240,1908,1686,2.7,3,2.7
115011555,39,40,41,2000,2600,2600,629,737,791,330,470,580,2104,2375,2486,0.8,0.8,0.8,1908,2176,2341,3.1,3,3.1
115011556,38,38,39,2000,2500,2500,627,740,808,320,450,550,1879,2125,2277,0.8,0.8,0.9,1709,1947,2175,2.9,2.9,3
115011557,34,36,37,2316,3000,2600,707,834,875,380,510,650,2173,2621,2842,0.8,0.8,0.8,2114,2609,2847,3.3,3.5,3.4
115011558,38,40,42,2000,2500,2500,579,682,768,385,530,650,1988,2432,2599,0.8,0.8,0.8,1868,2271,2441,3.2,3.2,3.2
115011559,32,34,36,2167,2600,2600,661,760,872,370,530,620,1897,2296,2560,0.8,0.8,0.8,1861,2272,2522,3.4,3.4,3.4
115021297,39,41,42,2167,2600,2550,576,651,750,280,365,450,1727,2035,2328,0.8,0.8,0.8,1533,1843,2181,3.1,3.1,3.2
115021298,40,42,44,2000,2500,2600,557,649,741,240,300,430,1573,1973,2216,0.8,0.8,0.8,1326,1623,1921,2.9,2.9,3
115031299,42,44,47,1577,1997,1975,447,534,640,140,175,180,1117,1317,1696,0.8,0.9,0.9,956,1104,1329,2.5,2.5,2.5
115031300,36,38,39,1727,2167,2167,543,654,777,215,290,390,1416,1779,2074,0.8,0.9,0.8,1297,1629,1960,3,3,3
115041301,36,37,37,1733,2238,2398,550,650,786,240,320,400,1397,1763,2170,0.8,0.9,0.9,1272,1574,2020,3,3,3.1
115041302,32,34,34,2236,2753,2630,709,801,895,360,520,620,1902,2341,2615,0.8,0.9,0.9,1881,2301,2607,3.4,3.4,3.5
116011303,32,32,32,1600,1857,1900,446,541,667,215,320,380,1101,1265,1570,0.9,1,1.1,982,1180,1478,2.6,2.7,2.8
116011304,34,34,34,1600,2000,2000,430,522,609,200,290,380,1136,1345,1606,0.8,0.9,0.9,1035,1228,1458,2.9,2.9,3
116011306,32,33,34,1702,2100,2167,460,521,653,190,240,345,1238,1463,1800,0.9,0.9,0.9,1152,1367,1741,3.2,3.2,3.3
116011307,36,37,37,1625,2058,2058,498,596,699,190,270,365,1342,1640,1904,0.8,0.9,0.9,1161,1419,1659,2.8,2.8,2.8
116011308,34,35,36,1700,2052,2134,491,591,658,220,300,400,1255,1533,1775,0.8,0.9,0.9,1136,1379,1645,2.9,2.9,3
116011560,34,34,34,1629,1950,1950,446,523,623,210,300,385,1125,1336,1620,0.8,0.9,0.9,1032,1223,1478,2.8,2.9,3
116011561,34,34,34,1560,2000,1950,438,528,617,230,330,400,1145,1385,1662,0.8,0.9,1,1029,1257,1553,2.9,3,3.1
116021309,31,32,34,2114,2500,2400,681,733,785,345,490,570,1789,2160,2418,0.8,0.9,0.9,1790,2186,2476,3.4,3.6,3.6
116021310,30,31,33,2383,2860,2600,716,891,958,340,500,600,1782,2300,2512,0.8,0.9,0.9,1687,2262,2488,3.1,3.3,3.4
116021312,34,37,33,1600,2080,2600,444,552,770,210,280,420,1141,1391,2065,0.8,0.9,0.9,996,1151,1924,2.8,2.8,3
116021562,30,32,34,2253,2500,2383,691,837,905,295,450,520,1781,2200,2368,0.8,0.9,0.9,1771,2212,2379,3.3,3.4,3.4
116021563,30,31,33,1800,2167,2167,620,723,806,250,370,450,1503,1894,2129,0.8,0.9,0.9,1415,1801,2059,3.1,3.2,3.2
116031313,29,30,31,1300,1550,1528,348,381,471,150,180,265,818,941,1157,0.9,1,1,754,904,1066,3.1,3.1,3.1
116031314,29,30,32,1718,2000,1983,528,631,694,221,350,400,1248,1538,1806,0.9,1,1,1212,1517,1795,3.3,3.3,3.4
116031315,28,30,31,1700,2050,2000,525,619,691,230,350,400,1277,1582,1839,0.9,1,1,1256,1575,1844,3.5,3.5,3.5
116031316,29,30,30,1213,1733,2013,313,388,553,145,200,300,717,923,1374,0.9,0.9,0.9,648,856,1257,3,3,3
116031317,31,30,32,1400,1625,1722,362,396,487,180,270,330,905,1047,1298,0.9,1.1,1.1,793,974,1198,2.9,3.1,3.1
116031318,0,24,36,0,0,0,0,825,875,0,0,0,0,0,0,0,0,0,0,1874,0,0,2,0
116031319,32,34,34,1733,2100,2000,486,551,663,225,325,400,1270,1538,1847,0.9,0.9,1,1206,1484,1815,3.2,3.3,3.4
117011320,0,59,46,0,0,0,0,549,1031,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
117011321,37,37,36,2158,2600,2600,561,697,900,240,350,520,1463,1901,2290,0.9,1,1.1,1203,1611,2027,2.7,2.8,2.8
117011322,36,36,33,1923,2400,2330,421,560,687,230,350,520,1124,1394,1820,1,1.1,1.2,945,1210,1595,2.6,2.6,2.6
117011323,37,38,38,1733,2253,2300,440,514,643,211,310,400,1154,1372,1717,0.9,1,1,894,1072,1333,2.5,2.6,2.6
117011324,0,0,46,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,49,39,0,0,0,0,0,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,36,37,36,1800,2330,2383,469,618,791,230,340,450,1224,1603,2094,1,1,1.1,1063,1406,1804,2.5,2.5,2.5
117021327,34,35,35,2000,2600,2600,696,877,1038,260,371,460,1783,2264,2618,0.9,1,1,1279,1662,2055,2.2,2.2,2.3
117021328,36,36,35,1997,2600,2600,586,757,926,315,450,580,1397,1861,2357,0.9,1,1,1226,1642,2084,2.4,2.4,2.6
117031329,34,34,35,2100,2600,2500,925,1111,1285,330,460,560,2380,2701,3095,1,1.1,1.1,1360,1702,2147,1.6,1.7,1.8
117031330,32,33,34,2167,2600,2500,936,1182,1360,340,490,600,2071,2605,2955,1,1.1,1.1,1701,2172,2444,2,2,2.1
117031331,34,34,33,2226,2688,2600,668,860,950,270,400,508,1867,2375,2572,1,1,1.1,1188,1516,1802,2,2,2
117031332,31,31,30,2167,2600,2600,681,876,922,320,450,500,1948,2399,2730,1,1,1.1,1339,1702,1885,2,2.1,2.1
117031333,36,36,35,2000,2291,2167,912,1104,1304,280,400,480,2163,2503,2903,1,1.1,1.1,1176,1502,1852,1.5,1.6,1.6
117031334,30,30,30,2150,2600,2400,757,856,761,370,510,600,1851,2244,2366,1.1,1.2,1.2,1364,1672,1939,2,2.1,2.2
117031335,34,33,31,2015,2427,2492,625,785,792,284,400,531,1665,2043,2307,1,1,1.1,1105,1419,1551,1.9,2,2
117031336,33,33,34,2104,2500,2500,784,986,1160,335,450,550,2004,2446,2944,1.1,1.1,1.1,1312,1671,2137,1.8,1.8,1.9
117031337,28,29,30,2167,2600,2500,444,578,634,450,602,725,1266,1606,1960,1.2,1.3,1.4,1106,1412,1916,2.2,2.1,2.4
117031338,33,32,30,2167,2500,2300,536,725,861,300,460,580,1373,1900,2272,1,1.1,1.2,1012,1365,1743,2.1,2.1,2.2
118011339,35,34,34,2327,3000,3000,787,1006,1172,350,500,625,1924,2513,2994,0.9,1,1,1438,1979,2377,2.2,2.3,2.4
118011340,34,33,33,2200,3000,3000,793,1041,1227,350,500,640,1896,2489,2967,1,1,1.1,1369,1884,2344,2.1,2.2,2.3
118011341,37,36,37,2396,3000,3000,728,903,1079,360,500,600,1931,2453,2790,0.9,1,1,1326,1691,2143,2.2,2.2,2.3
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,39,38,39,2700,3033,3000,995,1171,1406,390,550,655,2642,2847,3574,0.8,0.9,0.9,1925,2421,2660,2.2,2.2,2.2
118011344,38,37,38,2500,3000,3000,733,896,1074,350,485,600,2001,2518,2879,0.9,0.9,1,1436,1881,2293,2.5,2.5,2.6
118011345,35,35,36,2500,3000,3245,997,1204,1393,350,480,570,2656,2864,3597,0.9,1,1,1763,2089,2386,2,2,2.1
118011346,39,39,41,3000,3300,3467,878,982,1159,395,550,650,2654,2781,3603,0.8,0.9,0.9,2195,2519,2889,2.7,2.7,2.7
118011347,41,40,41,2817,3000,3100,971,1145,1382,380,550,660,2641,2785,3662,0.8,0.9,0.9,1812,2182,2537,2.1,2.1,2.2
118021348,35,35,36,2200,2800,3000,825,1023,1197,330,465,585,2016,2557,3009,0.9,1,1,1451,1950,2334,2.2,2.3,2.4
118021350,40,41,41,2000,2600,2600,468,569,735,175,228,410,1362,1742,2204,0.9,0.9,1,1072,1303,1765,2.7,2.7,2.7
118021564,30,28,26,2058,2500,2600,460,500,511,300,440,510,1544,1973,2197,0.9,1.1,1.1,1197,1488,1632,2.4,2.4,2.4
118021565,31,29,27,2000,2500,2500,419,477,481,310,440,520,1300,1650,2000,0.9,1.1,1.1,1028,1227,1373,2.5,2.6,2.7
118021566,38,38,39,2171,2704,2749,593,749,872,330,470,580,1643,2193,2466,0.9,1,1,1299,1726,2066,2.5,2.6,2.7
118021567,38,37,38,2167,2600,2600,510,652,762,260,350,450,1290,1744,2140,0.9,0.9,1,972,1236,1525,2.2,2.3,2.3
118021568,34,34,33,2156,2500,2500,507,619,706,350,500,600,1377,1692,2057,0.9,1,1.1,1137,1382,1660,2.6,2.6,2.7
118021569,34,35,35,2167,2600,2600,761,953,1153,320,450,560,1805,2371,2744,0.9,1,1.1,1319,1719,2180,2.1,2.2,2.3
118021570,34,33,33,2000,2700,2747,687,853,1038,320,450,561,1753,2270,2674,0.9,1,1.1,1304,1681,2142,2.3,2.4,2.4
119011354,36,37,36,1705,2100,2167,362,405,474,140,200,300,1079,1205,1387,0.9,0.9,1,887,1021,1196,2.9,3,3.1
119011355,0,0,30,0,0,2700,0,0,779,0,0,550,0,0,1944,0,0,1,0,0,1979,0,0,3.3
119011356,34,34,33,1733,2167,2167,356,406,490,240,350,450,1046,1193,1433,0.9,1,1,924,1112,1385,3.1,3.2,3.4
119011357,33,32,33,1700,2100,2100,304,361,436,200,280,369,954,1078,1329,0.9,1.1,1.1,812,958,1182,3.2,3.3,3.4
119011358,39,40,40,1733,2167,2167,459,557,628,248,340,420,1301,1546,1838,0.8,0.9,0.9,1083,1289,1535,2.7,2.7,2.8
119011359,38,38,39,1733,2250,2300,504,606,695,245,335,430,1371,1745,2021,0.8,0.9,0.9,1182,1479,1759,2.8,2.8,2.9
119011360,38,38,38,1806,2174,2167,435,517,626,235,312,410,1199,1460,1804,0.8,0.9,0.9,1033,1254,1568,2.7,2.8,2.9
119011361,35,35,34,1600,2000,1996,344,390,468,200,300,380,1018,1126,1353,0.9,1,1.1,856,996,1223,3,3.1,3.2
119011571,30,31,32,1517,1700,1700,329,385,465,220,330,400,826,992,1198,1,1.2,1.2,746,938,1118,2.8,2.9,3
119011572,32,32,33,1517,1733,1733,319,369,440,220,320,397,857,986,1171,1,1.2,1.2,788,966,1124,3.1,3.1,3.2
119021362,37,36,37,1663,2069,2153,367,434,518,190,300,360,1032,1152,1439,0.9,1,1.1,845,1035,1260,2.8,2.8,2.9
119021363,35,35,34,1517,1863,1950,345,404,501,200,320,395,896,1028,1334,1,1.2,1.2,798,980,1284,2.8,2.8,2.9
119021364,39,40,41,1950,2500,2461,441,539,657,275,400,500,1232,1522,1971,0.9,0.9,0.9,1112,1361,1753,2.8,2.8,2.9
119021366,31,32,32,1625,1950,2000,308,358,428,180,285,360,890,994,1231,1,1.2,1.2,782,930,1150,3.2,3.3,3.3
119021367,36,37,36,1733,2167,2167,405,489,550,200,315,390,1128,1344,1572,0.9,1,1,991,1182,1388,2.9,2.9,3
119021573,31,30,31,1285,1469,1600,304,357,427,175,295,350,730,889,1052,1.1,1.3,1.4,685,846,1012,2.8,3,3.2
119021574,30,30,31,1300,1600,1697,309,370,442,170,290,350,750,906,1112,1.1,1.3,1.3,704,875,1072,2.9,3,3.1
