SA2_MAINCODE_2016,C16_CF_1F1NW_N,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_299,C16_CF_1F1NW_300_399,C16_CF_1F1NW_400_499,C16_CF_1F1NW_500_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_999,C16_CF_1F1NW_1000_1499,C16_CF_1F1NW_1500_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000mo,C16_CF_1F1NW_Ns,C16_CF_1F1NW_T,C16_CF_1P1NW_N,C16_CF_1P1NW_1_149,C16_CF_1P1NW_150_299,C16_CF_1P1NW_300_399,C16_CF_1P1NW_400_499,C16_CF_1P1NW_500_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_999,C16_CF_1P1NW_1000_1499,C16_CF_1P1NW_1500_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000_mr,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_N,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_299,C16_CF_1A1NW_300_399,C16_CF_1A1NW_400_499,C16_CF_1A1NW_500_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_999,C16_CF_1A1NW_1000_1499,C16_CF_1A1NW_1500_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000m,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_N,C16_CF_BA_1_149,C16_CF_BA_150_299,C16_CF_BA_300_399,C16_CF_BA_400_499,C16_CF_BA_500_649,C16_CF_BA_650_799,C16_CF_BA_800_999,C16_CF_BA_1000_1499,C16_CF_BA_1500_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000_more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_N,C16_CF_BNW_1_149,C16_CF_BNW_150_299,C16_CF_BNW_300_399,C16_CF_BNW_400_499,C16_CF_BNW_500_649,C16_CF_BNW_650_799,C16_CF_BNW_800_999,C16_CF_BNW_1000_1499,C16_CF_BNW_1500_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000_more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_N,C16_CF_LFns_1_149,C16_CF_LFns_150_299,C16_CF_LFns_300_399,C16_CF_LFns_400_499,C16_CF_LFns_500_649,C16_CF_LFns_650_799,C16_CF_LFns_800_999,C16_CF_LFns_1000_1499,C16_CF_LFns_1500_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000_more,C16_CF_LFns_Ns,C16_CF_LFns_T,C16_C_f_c_T_Fi_N,C16_C_f_c_T_Fi_1_149,C16_C_f_c_T_Fi_150_299,C16_C_f_c_T_Fi_300_399,C16_C_f_c_T_Fi_400_499,C16_C_f_c_T_Fi_500_649,C16_CF_c_T_Fi_650_799,C16_CF_c_T_Fi_800_999,C16_CF_c_T_Fi_1000_1499,C16_CF_c_T_Fi_1500_1999,C16_CF_c_T_Fi_2000_2499,C16_CF_c_T_Fi_2500_2999,C16_CF_c_T_Fi_3000_3999,C16_CF_c_T_Fi_4000_more,C16_C_f_with_c_TFI_Ns,C16_C_f_with_c_T_T,C16_1PF_F_N,C16_1PF_F_1_149,C16_1PF_F_150_299,C16_1PF_F_300_399,C16_1PF_F_400_499,C16_1PF_F_500_649,C16_1PF_F_650_799,C16_1PF_F_800_999,C16_1PF_F_1000_1499,C16_1PF_F_1500_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000_more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_N,C16_1PF_P_1_149,C16_1PF_P_150_299,C16_1PF_P_300_399,C16_1PF_P_400_499,C16_1PF_P_500_649,C16_1PF_P_650_799,C16_1PF_P_800_999,C16_1PF_P_1000_1499,C16_1PF_P_1500_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000_more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_N,C16_1PF_A_1_149,C16_1PF_A_150_299,C16_1PF_A_300_399,C16_1PF_A_400_499,C16_1PF_A_500_649,C16_1PF_A_650_799,C16_1PF_A_800_999,C16_1PF_A_1000_1499,C16_1PF_A_1500_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000_more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_N,C16_1PF_U_1_149,C16_1PF_U_150_299,C16_1PF_U_300_399,C16_1PF_U_400_499,C16_1PF_U_500_649,C16_1PF_U_650_799,C16_1PF_U_800_999,C16_1PF_U_1000_1499,C16_1PF_U_1500_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000_more,C16_1PF_U_Ns,C16_1PF_U_To,C16_1PF_N_lf_Fi_N,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_299,C16_1PF_N_lf_Fi_300_399,C16_1PF_N_lf_Fi_400_499,C16_1PF_N_lf_Fi_500_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_999,C16_1PF_N_lf_Fi_1000_1499,C16_1PF_N_lf_Fi_1500_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000_more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_N,C16_1PF_LFns_1_149,C16_1PF_LFns_150_299,C16_1PF_LFns_300_399,C16_1PF_LFns_400_499,C16_1PF_LFns_500_649,C16_1PF_lf_ns_Fi_650_799,C16_1PF_lf_ns_Fi_800_999
106041129,0,0,0,0,0,0,3,13,37,31,33,4,6,3,9,149,0,0,0,0,0,3,0,8,3,12,0,0,0,3,3,31,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,11,0,0,0,0,3,4,5,4,12,6,0,0,5,0,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,4,0,3,0,9,14,14,38,118,144,131,93,99,56,132,847,0,0,0,0,3,9,5,3,18,7,9,3,3,0,3,63,0,0,4,3,8,12,12,9,7,5,3,0,0,0,6,64,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,3,0,6,4,3,0,0,0,0,0,0,0,3,29,3,0,9,8,15,19,17,14,15,12,3,0,0,0,13,125,0,0,0,0,0,0,0,0
107011131,0,0,0,0,3,0,14,28,126,143,92,45,35,21,41,545,0,0,3,0,5,3,14,20,47,23,19,8,6,0,6,152,0,0,0,0,0,0,0,0,14,3,6,3,3,0,3,35,0,0,0,0,0,0,0,0,0,3,3,4,8,3,5,21,3,3,5,3,8,15,18,23,70,50,27,14,13,0,32,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,105,10,3,5,3,16,31,51,91,413,525,533,321,304,162,293,2755,0,0,0,3,0,3,16,28,88,68,43,24,11,3,35,322,0,0,8,10,18,52,43,38,64,22,7,0,0,3,25,290,0,0,0,0,0,10,3,0,3,0,8,0,0,0,5,31,0,3,10,11,13,11,5,10,9,4,0,0,0,0,9,84,6,0,15,30,46,78,83,59,91,38,22,3,0,0,64,544,0,0,0,0,0,0,0,0
107011132,0,0,0,0,3,0,3,11,53,38,51,19,16,6,14,224,0,0,0,0,0,3,3,6,11,5,6,4,0,0,10,55,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,0,0,0,0,3,0,9,6,13,9,4,0,3,5,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,3,0,0,0,3,8,19,32,147,209,250,199,180,124,140,1315,0,0,0,0,0,3,4,5,31,34,16,7,3,0,7,115,3,0,0,0,3,17,9,17,10,12,3,3,0,0,10,93,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,16,4,0,3,9,10,15,12,10,23,9,4,0,3,0,4,116,0,0,0,0,0,0,0,0
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,0,0,0,0,0,3,6,14,50,68,68,35,34,36,19,336,0,0,0,0,0,3,11,10,26,13,9,5,8,4,9,107,0,0,0,0,0,0,0,3,11,3,4,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,15,9,0,0,3,10,4,8,9,58,20,11,7,8,5,35,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,102,7,0,5,4,7,15,30,55,239,257,340,279,342,280,251,2129,0,0,0,0,0,3,11,10,37,35,13,5,7,9,21,158,0,0,0,3,3,13,24,25,27,9,7,3,3,0,18,137,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,3,3,3,0,0,3,0,0,0,0,0,7,23,7,7,10,11,28,27,30,32,40,13,12,10,4,0,38,274,0,0,0,0,0,0,0,0
107011545,0,0,0,0,0,3,4,18,78,86,45,18,23,9,26,310,0,0,0,0,5,10,17,23,25,19,10,10,4,3,7,128,0,0,0,0,0,0,4,5,5,3,0,0,0,0,9,32,0,0,0,0,0,0,0,0,0,4,0,3,3,0,3,14,12,5,5,0,19,16,28,38,75,44,20,8,10,4,23,305,3,0,0,0,0,0,0,0,0,3,0,0,0,0,71,78,14,7,6,0,31,25,57,101,260,291,243,140,118,72,181,1544,0,0,0,0,0,3,10,16,36,32,21,3,3,0,13,159,0,0,3,3,14,27,18,24,32,11,0,5,0,0,13,163,0,0,0,0,3,0,3,0,5,0,0,0,0,0,7,13,0,4,0,4,5,7,0,6,3,0,0,0,0,0,7,42,7,3,9,22,46,57,83,64,77,36,14,3,3,4,62,501,0,0,0,0,0,3,0,0
107011546,0,0,0,0,0,0,8,18,46,39,26,7,10,4,11,173,0,0,0,0,3,8,9,10,21,13,3,3,0,3,5,71,0,0,0,0,0,0,0,5,9,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,3,0,3,4,0,0,4,9,5,0,3,4,17,11,22,31,58,32,15,7,0,3,21,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,37,3,0,5,3,19,16,49,67,181,136,122,83,71,50,120,924,0,0,0,0,0,3,14,11,28,18,11,0,3,0,21,113,0,0,0,3,4,18,24,17,17,7,4,0,0,0,16,115,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,3,5,3,10,3,4,7,3,0,0,0,0,7,41,6,3,15,36,34,40,65,57,65,27,15,4,0,0,36,417,0,0,0,0,0,0,0,0
107011547,0,0,0,0,0,0,0,3,13,13,16,6,12,3,3,69,0,0,0,0,0,0,0,4,8,4,7,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,3,0,7,8,8,12,5,4,0,4,11,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,4,0,5,0,3,3,7,13,45,71,81,55,64,33,44,416,0,0,0,0,0,0,6,3,6,6,14,0,3,0,5,47,0,0,0,3,0,6,0,4,12,0,5,0,0,0,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,9,0,0,6,4,15,15,7,7,18,7,7,0,0,0,5,100,0,0,0,0,0,0,0,0
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,0,0,0,0,0,0,5,9,94,92,77,20,26,12,26,372,0,0,0,0,3,0,4,11,26,13,5,8,5,0,7,82,0,0,0,0,0,0,3,0,0,3,3,3,7,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,11,3,3,0,0,0,4,11,15,23,13,17,8,4,0,12,110,0,0,0,0,0,0,0,0,3,0,0,0,0,0,89,93,7,3,3,0,8,13,25,42,253,361,385,325,266,157,238,2076,0,0,0,0,0,6,9,17,60,53,25,12,11,3,22,220,0,0,3,0,4,30,14,27,24,10,4,0,3,0,16,150,0,0,0,0,0,3,0,5,3,0,0,0,0,0,3,22,3,0,0,3,7,12,6,0,0,3,0,0,0,0,0,27,3,0,8,15,16,20,20,27,46,13,6,8,0,3,23,212,0,0,0,0,0,0,0,0
107031137,0,0,0,0,0,0,3,10,38,36,26,8,8,0,20,154,0,0,0,0,0,0,6,3,14,7,4,4,3,0,9,49,0,0,0,0,0,0,0,3,3,3,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,3,5,22,14,3,0,3,0,11,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,37,5,0,0,0,7,8,14,31,127,152,116,73,73,29,96,737,0,0,0,0,0,7,11,11,33,25,9,4,7,0,11,126,0,0,0,7,3,18,31,20,23,7,3,0,0,0,10,125,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,4,0,3,3,4,6,0,3,4,0,0,0,0,0,0,27,5,0,12,10,19,29,22,17,28,8,0,0,0,0,16,160,0,0,0,0,0,0,0,0
107031138,0,0,0,0,0,0,3,3,20,21,20,7,19,14,4,110,0,0,0,0,0,0,0,0,14,6,3,0,5,3,0,43,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,3,8,13,16,16,10,0,3,0,5,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,42,0,0,0,3,6,7,12,20,99,110,116,63,133,130,100,800,0,0,0,0,0,0,7,4,18,22,15,4,0,0,6,74,0,0,3,0,4,9,13,13,8,7,0,0,0,0,3,71,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,3,0,0,4,0,3,0,0,0,0,0,0,0,13,0,0,3,8,11,10,15,13,13,13,4,4,0,0,7,104,0,0,0,0,0,0,0,0
107031139,0,0,0,0,0,0,0,4,16,18,26,13,22,17,5,132,0,0,0,0,0,3,0,0,4,3,11,7,3,0,5,34,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,12,0,0,0,0,0,3,3,3,11,9,10,5,3,0,4,48,0,0,0,0,0,0,0,0,3,0,0,0,0,0,58,59,0,0,0,3,3,8,4,12,59,99,126,113,147,104,128,806,0,0,0,0,0,4,0,5,11,13,11,3,3,3,9,63,0,0,0,6,0,6,9,11,21,3,0,3,0,0,9,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,3,3,3,5,4,3,18,3,4,0,0,0,8,62,0,0,0,0,0,0,0,0
107031140,0,0,0,0,0,0,4,0,21,21,17,3,18,13,13,112,0,0,0,0,0,3,0,7,10,6,0,0,8,3,5,50,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,10,0,0,0,0,0,0,3,0,15,13,4,3,3,0,11,60,0,0,0,0,0,0,0,0,3,0,0,0,0,0,44,52,0,0,0,0,0,3,10,15,82,126,111,124,148,132,145,903,0,0,3,0,0,0,3,7,14,13,4,3,5,3,16,68,0,0,0,0,3,9,12,9,8,9,3,0,0,0,4,55,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,12,0,3,0,0,4,8,7,14,17,5,3,3,0,0,8,70,0,0,0,0,0,0,0,0
107031141,0,0,3,0,0,4,3,17,54,106,98,34,52,28,27,428,0,0,0,4,0,3,8,11,28,15,10,3,3,5,12,111,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,23,0,0,0,0,0,0,0,0,0,3,4,4,3,4,0,26,3,0,4,0,7,6,6,3,27,18,15,11,8,5,24,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,119,4,3,9,4,9,12,27,52,233,353,448,351,390,319,291,2503,0,0,0,0,0,3,9,24,45,49,41,15,12,7,22,222,0,0,3,5,9,18,20,16,24,15,14,7,0,0,24,154,0,0,0,0,3,0,3,0,5,8,0,0,0,0,0,16,3,0,0,4,0,6,0,0,5,3,0,0,0,0,4,34,4,3,6,7,14,22,19,16,32,10,4,7,0,4,12,163,0,0,0,0,0,0,0,0
107031142,0,0,0,0,0,3,3,9,57,51,35,16,23,18,11,219,0,0,0,0,0,0,3,6,25,19,3,6,4,3,8,76,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,14,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,17,0,0,3,0,0,7,9,13,33,16,13,4,4,3,20,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,56,5,0,3,3,0,9,23,28,185,189,198,146,149,106,159,1197,0,0,0,0,0,0,11,24,38,31,16,8,3,0,21,160,0,0,6,5,6,25,28,13,31,15,3,0,0,0,6,150,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,16,0,0,0,0,0,4,7,4,3,0,0,0,0,0,8,26,3,3,6,6,15,22,21,20,46,12,8,3,0,0,16,184,0,0,0,0,0,0,0,0
107031143,0,0,0,0,0,4,8,21,116,104,52,25,20,15,28,387,0,0,0,0,4,3,18,18,30,12,14,4,4,5,14,130,3,0,0,0,0,0,0,0,9,5,3,3,0,3,4,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,4,13,7,44,46,91,52,25,4,11,7,35,339,0,0,0,0,0,0,0,0,0,3,3,0,0,0,97,101,9,0,0,8,18,20,73,98,370,374,300,202,199,91,266,2027,0,0,0,0,0,9,21,28,71,46,34,17,3,3,21,251,0,0,7,12,17,41,51,50,52,20,12,3,3,0,18,293,0,0,3,3,0,3,8,7,5,6,3,0,3,0,3,36,0,3,12,6,11,25,9,3,7,0,0,0,0,0,9,96,6,7,34,45,83,95,97,91,103,41,11,7,5,9,71,714,0,0,0,0,0,0,0,0
107041144,0,0,0,0,0,0,4,16,87,92,79,46,47,30,23,425,0,0,0,0,0,8,16,14,20,10,12,17,8,0,8,117,0,0,0,0,0,3,0,0,8,4,4,0,3,0,8,32,0,0,0,0,0,0,0,0,3,0,0,3,0,3,6,18,4,3,0,4,14,11,24,22,69,36,18,13,10,6,24,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,123,9,6,0,4,23,27,45,71,276,300,354,324,382,328,287,2434,0,0,0,0,0,13,13,25,63,54,34,14,18,7,26,259,0,3,0,0,14,31,28,32,36,20,16,0,4,0,17,196,0,0,0,0,3,0,6,0,3,3,4,0,0,0,6,31,3,3,4,5,4,9,0,3,5,0,0,0,0,0,10,42,15,0,11,15,21,37,61,44,85,40,17,9,3,3,30,390,0,0,0,0,0,0,0,0
107041145,0,0,0,0,0,0,11,13,55,53,57,19,23,14,24,276,0,0,0,0,0,8,8,11,19,11,12,5,3,0,6,86,0,0,0,0,0,0,0,0,5,0,6,3,0,0,7,21,0,0,0,0,0,0,0,0,3,4,4,5,0,0,3,14,3,0,0,0,17,8,14,18,36,28,17,8,5,5,22,189,0,0,0,0,0,0,0,0,3,0,0,0,0,0,88,91,3,0,3,0,18,26,35,49,188,245,277,228,216,162,222,1672,0,0,0,0,0,5,8,14,59,33,27,10,8,3,23,192,0,0,0,3,17,21,33,27,34,17,12,4,0,0,18,196,0,0,0,0,0,0,3,0,5,0,0,4,0,0,0,12,4,0,3,5,7,10,3,5,3,0,0,0,0,0,6,62,8,7,27,25,44,53,61,43,67,24,16,4,6,0,45,430,0,0,0,0,0,0,0,0
107041146,0,0,0,0,0,0,6,17,56,104,100,32,49,25,23,419,0,0,4,0,6,7,9,10,25,14,16,10,9,8,12,125,0,0,0,0,0,0,3,0,7,6,0,5,0,4,3,34,0,0,0,0,0,0,0,0,0,3,0,5,5,0,3,18,8,3,3,3,13,13,13,19,45,39,13,9,15,3,23,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,131,8,3,7,3,26,24,35,62,232,333,391,347,451,362,309,2600,0,0,0,0,4,0,8,13,57,47,50,13,14,15,32,254,0,0,8,0,9,21,15,31,35,17,7,4,4,0,16,179,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,17,0,3,8,6,4,6,3,3,7,0,0,0,0,0,3,40,8,6,9,11,26,35,37,34,59,19,8,5,3,3,44,301,0,0,0,0,0,0,0,0
107041147,0,0,0,0,0,0,5,3,27,37,46,24,30,18,17,196,3,0,0,0,0,0,3,3,8,10,7,9,6,6,6,59,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,10,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,14,3,0,0,0,0,4,5,4,10,8,9,0,6,0,9,63,0,0,0,0,0,0,0,0,3,0,0,0,0,0,70,74,6,0,0,0,4,7,12,22,107,159,221,203,255,217,188,1397,0,0,0,0,0,0,6,0,20,22,12,4,4,3,28,110,0,0,0,0,10,9,9,6,20,3,9,3,3,0,6,76,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,6,0,3,3,3,5,3,12,14,10,0,7,0,0,3,62,0,0,0,0,0,0,0,0
107041148,0,0,0,0,0,0,3,6,26,51,48,17,55,38,14,259,0,0,0,0,0,0,7,3,10,6,8,3,11,3,10,57,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,16,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,17,0,0,3,0,3,7,8,7,21,15,15,3,0,3,12,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,82,0,0,3,0,4,9,14,22,100,161,191,191,273,394,189,1559,0,0,0,0,0,3,0,3,16,25,31,8,3,3,26,131,0,0,0,3,9,11,14,11,18,7,4,3,0,3,6,87,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,12,8,0,4,6,3,18,9,11,25,8,3,0,0,3,13,115,0,0,0,0,0,0,0,0
107041150,0,0,3,0,0,0,3,8,46,78,77,32,59,49,27,388,0,0,0,0,0,3,4,8,13,16,9,8,12,9,12,85,0,0,0,0,0,0,0,0,3,3,3,0,3,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,18,0,0,0,0,3,9,13,18,48,14,19,12,8,3,13,164,0,0,0,0,0,0,0,0,3,0,0,0,0,0,143,144,3,3,3,6,9,12,24,49,210,316,377,367,485,440,331,2634,0,0,0,0,0,3,3,14,58,47,33,12,15,5,32,234,0,0,5,3,12,13,26,27,60,29,16,7,3,0,16,213,0,0,0,0,3,0,3,0,3,0,5,0,0,0,6,24,0,3,3,0,4,7,0,3,0,4,0,0,0,0,4,37,14,4,7,17,26,41,49,34,47,13,13,12,5,7,35,330,0,0,0,0,0,0,0,0
107041548,0,0,3,0,3,0,5,14,39,30,17,14,20,10,6,146,0,3,0,3,5,5,6,3,9,10,6,3,0,0,3,50,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,10,0,0,0,12,5,6,9,27,13,12,8,5,5,7,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,45,9,3,3,3,25,6,20,32,94,86,77,82,82,85,92,700,0,0,0,0,0,3,5,14,32,39,20,12,10,6,5,160,0,0,3,3,4,10,9,9,14,5,3,3,0,0,4,68,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,11,0,0,0,0,3,4,3,0,0,0,0,0,0,0,5,24,7,3,4,5,19,15,21,16,30,12,4,5,0,3,29,175,0,0,0,0,0,0,0,0
107041549,0,0,0,0,0,7,6,16,59,49,55,22,28,20,18,286,0,0,3,0,3,11,9,12,17,12,9,9,0,0,5,93,0,0,0,0,0,3,0,3,3,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,15,9,0,7,3,24,12,17,29,49,27,13,9,3,7,27,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,6,3,6,3,32,34,49,72,195,212,225,188,199,201,204,1618,0,0,0,0,0,3,18,18,41,53,36,11,10,3,21,218,0,0,0,7,5,17,23,18,25,17,12,0,3,0,12,143,0,0,0,0,0,4,4,5,0,0,0,0,0,0,7,22,3,0,3,4,6,11,4,6,5,3,0,0,0,0,0,45,9,0,13,15,24,33,31,30,40,25,9,6,7,3,29,261,0,0,0,0,0,0,3,0
108011151,0,0,0,0,0,0,4,7,17,16,13,4,3,0,12,80,0,0,0,0,3,3,0,6,13,6,0,0,0,0,0,36,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,10,3,17,5,3,0,0,0,7,50,0,0,0,0,0,0,0,0,5,0,0,0,0,0,32,37,3,3,3,0,7,3,14,26,103,79,60,33,35,16,70,469,0,0,0,0,0,3,3,5,3,14,0,0,0,0,5,37,0,3,0,4,0,7,7,4,9,4,0,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,16,0,3,3,12,8,21,14,16,13,5,3,0,0,0,13,114,0,0,0,0,0,0,0,0
