region_id,C06_Tot_resp_Bplace_ns,C06_Tot_resp_Tot_resp,C06_T_P_BP_B_OS,C06_T_P_Fa_only_bor_os,C06_T_P_Mo_O_B_OS,C06_T_P_BP_B_Aus,C06_T_P_Bplace_NS,C06_T_P_Tot_resp,C11_Aus_BP_B_OS,C11_Aus_Fa_O_B_OS,C11_Aus_Mo_O_B_OS,C11_Aus_BP_B_Aus,C11_Aus_Bplace_NS,C11_Aus_Tot_resp,C11_Aus_Ab_BP_B_OS,C11_Aus_Ab_Fa_O_B_OS,C11_Aus_Ab_Mo_O_B_OS,C11_Aus_Ab_BP_B_Aus,C11_Aus_Abor_Bplace_NS,C11_Aus_Abor_Tot_respons,C11_Chi_BP_B_OS,C11_Chi_Fa_O_B_OS,C11_Chi_Mo_O_B_OS,C11_Chi_BP_B_Aus,C11_Chi_Bplace_NS,C11_Chi_Tot_resp,C11_Cro_BP_B_OS,C11_Cro_Fa_O_B_OS,C11_Cro_Mo_O_B_OS,C11_Cro_BP_B_Aus,C11_Cro_Bplace_NS,C11_Cro_Tot_resp,C11_Dut_BP_B_OS,C11_Dut_Fa_O_B_OS,C11_Dut_Mo_O_B_OS,C11_Dut_BP_B_Aus,C11_Dut_Bplace_NS,C11_Dut_Tot_resp,C11_Eng_BP_B_OS,C11_Eng_Fa_O_B_OS,C11_Eng_Mo_O_B_OS,C11_Eng_BP_B_Aus,C11_Eng_Bplace_NS,C11_Eng_Tot_resp,C11_Fil_BP_B_OS,C11_Fil_Fa_O_B_OS,C11_Fil_Mo_O_B_OS,C11_Fil_BP_B_Aus,C11_Fil_Bplace_NS,C11_Fil_Tot_resp,C11_Fre_BP_B_OS,C11_Fre_Fa_O_B_OS,C11_Fre_Mo_O_B_OS,C11_Fre_BP_B_Aus,C11_Fre_Bplace_NS,C11_Fre_Tot_resp,C11_Ger_BP_B_OS,C11_Ger_Fa_O_B_OS,C11_Ger_Mo_O_B_OS,C11_Ger_BP_B_Aus,C11_Ger_Bplace_NS,C11_Ger_Tot_resp,C11_Gre_BP_B_OS,C11_Gre_Fa_O_B_OS,C11_Gre_Mo_O_B_OS,C11_Gre_BP_B_Aus,C11_Gre_Bplace_NS,C11_Gre_Tot_resp,C11_Hun_BP_B_OS,C11_Hun_Fa_O_B_OS,C11_Hun_Mo_O_B_OS,C11_Hun_BP_B_Aus,C11_Hun_Bplace_NS,C11_Hun_Tot_resp,C11_Ind_BP_B_OS,C11_Ind_Fa_O_B_OS,C11_Ind_Mo_O_B_OS,C11_Ind_BP_B_Aus,C11_Ind_Bplace_NS,C11_Ind_Tot_resp,C11_Iri_BP_B_OS,C11_Iri_Fa_O_B_OS,C11_Iri_Mo_O_B_OS,C11_Iri_BP_B_Aus,C11_Iri_Bplace_NS,C11_Iri_Tot_resp,C11_Ita_BP_B_OS,C11_Ita_Fa_O_B_OS,C11_Ita_Mo_O_B_OS,C11_Ita_BP_B_Aus,C11_Ita_Bplace_NS,C11_Ita_Tot_resp,C11_Kor_BP_B_OS,C11_Kor_Fa_O_B_OS,C11_Kor_Mo_O_B_OS,C11_Kor_BP_B_Aus,C11_Kor_Bplace_NS,C11_Kor_Tot_resp,C11_Leb_BP_B_OS,C11_Leb_Fa_O_B_OS,C11_Leb_Mo_O_B_OS,C11_Leb_BP_B_Aus,C11_Leb_Bplace_NS,C11_Leb_Tot_resp,C11_Mac_BP_B_OS,C11_Mac_Fa_O_B_OS,C11_Mac_Mo_O_B_OS,C11_Mac_BP_B_Aus,C11_Mac_Bplace_NS,C11_Mac_Tot_resp,C11_Mal_BP_B_OS,C11_Mal_Fa_O_B_OS,C11_Mal_Mo_O_B_OS,C11_Mal_BP_B_Aus,C11_Mal_Bplace_NS,C11_Mal_Tot_resp,C11_Mao_BP_B_OS,C11_Mao_Fa_O_B_OS,C11_Mao_Mo_O_B_OS,C11_Mao_BP_B_Aus,C11_Mao_Bplace_NS,C11_Mao_Tot_resp,C11_NZ_BP_B_OS,C11_NZ_Fa_O_B_OS,C11_NZ_Mo_O_B_OS,C11_NZ_BP_B_Aus,C11_NZ_Bplace_NS,C11_NZ_Tot_resp,C11_Pol_BP_B_OS,C11_Pol_Fa_O_B_OS,C11_Pol_Mo_O_B_OS,C11_Pol_BP_B_Aus,C11_Polish_Bplace_NS,C11_Pol_Tot_resp,C11_Rus_BP_B_OS,C11_Rus_Fa_O_B_OS,C11_Rus_Mo_O_B_OS,C11_Rus_BP_B_Aus,C11_Russian_Birthplac_ns,C11_Rus_Tot_resp,C11_Sco_BP_B_OS,C11_Sco_Fa_O_B_OS,C11_Sco_Mo_O_B_OS,C11_Sco_BP_B_Aus,C11_Sco_Birthplac_ns,C11_Sco_Tot_resp,C11_Ser_BP_B_OS,C11_Ser_Fa_O_B_OS,C11_Ser_Mo_O_B_OS,C11_Ser_BP_B_Aus,C11_Ser_Bplace_NS,C11_Ser_Tot_resp,C11_Sinha_BP_B_OS,C11_Sinh_Fa_O_B_OS,C11_Sinh_Mo_O_B_OS,C11_Sinh_BP_B_Aus,C11_Sinha_Bplace_NS,C11_Sinha_Tot_resp,C11_S_Afr_BP_B_OS,C11_S_Af_Fa_O_B_OS,C11_S_Af_Mo_O_B_OS,C11_S_Af_BP_B_Aus,C11_S_Af_Bplace_NS,C11_S_Af_Tot_resp,C11_Span_BP_B_OS,C11_Span_Fa_O_B_OS,C11_Span_Mo_O_B_OS,C11_Span_BP_B_Aus,C11_Span_Bplace_NS,C11_Span_Tot_resp,C11_Turk_BP_B_OS,C11_Turk_Fa_O_B_OS,C11_Turk_Mo_O_B_OS,C11_Turk_BP_B_Aus,C11_Turk_Bplace_NS,C11_Turk_Tot_resp,C11_Viet_BP_B_OS,C11_Viet_Fa_O_B_OS,C11_Viet_Mo_O_B_OS,C11_Viet_BP_B_Aus,C11_Viet_Bplace_NS,C11_Viet_Tot_resp,C11_Welsh_BP_B_OS,C11_Wels_Fa_O_B_OS,C11_Wels_Mo_O_B_OS,C11_Wels_BP_B_Aus,C11_Welsh_Bplace_NS,C11_Welsh_Tot_resp,C11_Other_BP_B_OS,C11_Othr_Fa_O_B_OS,C11_Othr_Mo_O_B_OS,C11_Othr_BP_B_Aus,C11_Other_Bplace_NS,C11_Other_Tot_resp,C11_Anc_ns_Bo_pa_born_os,C11_Anc_ns_Fa_on_born_os,C11_Anc_ns_Mo_on_born_os,C11_Anc_ns_Bo_pa_bor_Aus,C11_Anc_ns_Bplace_NS,C11_Anc_NS_T_resp
LGA10650,372,9741,686,377,242,6177,317,7805,19,177,117,3099,85,3497,0,0,3,23,0,26,11,3,0,10,3,27,3,10,0,0,0,13,53,12,15,21,3,104,278,176,134,2561,94,3243,19,0,3,3,0,25,0,0,0,20,0,20,51,19,7,209,7,293,4,3,0,6,0,13,5,3,0,0,0,8,8,0,3,5,0,16,59,40,20,879,20,1018,36,15,3,92,3,149,4,0,0,0,0,4,3,0,0,3,0,6,3,0,3,0,0,6,5,3,3,4,0,15,16,0,0,0,0,16,17,6,3,8,0,34,9,0,0,5,0,14,8,0,0,0,0,8,82,57,35,660,12,846,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,8,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,5,7,11,0,35,102,28,4,48,3,185,25,3,8,159,280,475
LGA10750,22410,329924,126278,15541,9949,98125,20856,270747,4121,8278,5747,56259,2126,76531,12,64,37,993,57,1163,8857,144,237,301,207,9746,2005,203,115,347,51,2721,1461,448,228,717,58,2912,14275,6071,4110,38519,2047,65022,23975,339,806,113,599,25832,601,53,53,288,20,1015,2403,557,357,2828,99,6244,1932,336,194,738,98,3298,946,137,58,161,29,1331,21138,222,154,103,419,22036,2654,1266,858,11727,396,16901,3659,1128,414,2415,175,7791,1477,8,29,12,35,1561,3205,631,224,497,139,4696,332,27,22,37,10,428,4911,977,475,2029,200,8592,2586,284,197,89,116,3272,1218,403,258,155,49,2083,2024,199,149,396,45,2813,658,57,38,157,23,933,2918,1258,939,7914,321,13350,998,67,25,75,26,1191,742,4,4,0,5,755,1138,111,63,30,14,1356,2117,110,94,154,58,2533,2036,128,108,100,67,2439,1099,20,20,16,28,1183,330,117,72,310,11,840,49463,2682,1651,1795,1484,57075,4110,353,260,2623,11231,18577
LGA10800,352,7884,361,222,160,5186,325,6255,9,107,72,2559,73,2820,0,0,0,11,0,11,16,0,0,7,0,23,3,0,0,0,0,3,17,15,3,17,0,52,164,99,72,2067,53,2455,9,0,0,0,0,9,7,3,3,8,0,21,16,13,9,291,5,334,5,6,0,12,0,23,3,3,0,3,0,9,3,0,0,0,0,3,18,27,17,670,19,751,12,5,0,21,0,38,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,4,0,5,0,13,13,7,0,3,0,23,9,0,10,6,0,25,3,4,0,3,0,10,0,0,3,0,0,3,34,29,22,592,6,683,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,20,0,29,39,18,5,42,11,115,3,3,3,164,121,294
LGA10850,334,8283,463,329,207,5082,277,6361,14,149,119,2826,79,3187,0,3,0,24,3,30,9,3,5,18,0,35,3,4,0,5,0,12,39,14,12,27,0,92,240,181,115,2316,73,2925,15,0,0,0,0,15,5,3,0,27,0,35,26,20,13,148,3,210,3,4,0,3,0,10,0,4,0,0,0,4,6,0,4,0,0,10,40,45,19,879,17,1000,14,12,12,45,3,86,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,10,0,0,0,0,10,11,5,3,3,0,22,20,15,3,6,3,47,12,6,0,3,0,21,0,3,3,3,0,9,52,52,38,525,17,684,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,10,5,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,21,0,37,56,22,18,60,10,166,6,0,3,157,255,421
LGA10900,4764,100489,15614,6829,4325,42077,4244,73086,362,3941,2556,22732,711,30302,0,14,6,155,6,181,450,79,71,153,13,766,162,58,20,64,7,311,798,269,175,365,22,1629,6904,3536,2407,18245,594,31686,212,11,40,18,7,288,236,57,51,223,15,582,1056,350,240,1664,56,3366,286,70,47,181,15,599,293,55,30,63,6,447,212,44,26,29,3,314,1526,884,557,7572,212,10751,546,273,124,725,24,1692,59,6,9,3,0,77,76,28,21,58,5,188,13,7,3,3,3,29,248,126,52,164,12,602,108,33,21,17,8,187,358,187,110,47,19,721,423,108,53,137,11,732,179,46,26,85,3,339,1693,899,556,5433,146,8727,53,11,3,12,3,82,3,0,0,0,0,3,150,35,23,15,3,226,191,34,10,60,8,303,26,12,3,0,0,41,66,0,8,4,0,78,292,105,60,260,10,727,2624,753,473,858,123,4831,173,82,79,772,3302,4408
LGA10950,171,3671,127,100,60,2489,148,2922,3,48,35,1364,27,1477,0,0,0,20,3,23,12,0,0,13,0,25,0,3,0,12,0,15,3,0,3,4,0,10,46,55,30,996,37,1164,3,0,4,0,0,7,0,0,0,3,0,3,9,3,3,65,3,83,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,17,17,6,342,9,391,7,0,4,8,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,11,7,0,0,0,0,7,6,3,0,0,0,9,8,0,0,4,0,12,3,0,0,0,0,3,15,12,6,180,3,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,46,0,0,15,4,65,3,0,3,82,191,279
LGA11000,155,3143,225,102,101,1905,149,2473,6,48,43,957,31,1085,0,0,0,3,0,3,3,0,0,0,0,3,7,0,0,0,0,7,11,0,0,0,0,11,98,66,46,802,25,1037,0,0,4,0,0,4,3,0,0,0,0,3,27,13,3,69,0,112,3,0,0,6,0,9,7,0,0,0,0,7,3,0,0,0,0,3,18,16,12,209,4,259,0,3,0,14,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,3,0,5,0,0,0,5,3,0,0,0,0,3,4,3,0,0,0,7,17,11,6,250,11,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,33,7,12,6,4,62,0,0,3,64,60,127
LGA11050,118,2917,149,60,57,1880,103,2245,3,52,35,1001,18,1109,0,3,0,3,3,9,4,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,13,100,56,33,782,22,993,0,0,0,0,0,0,3,0,0,3,0,6,8,0,0,65,0,73,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,17,9,11,408,3,448,3,3,3,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,8,3,3,0,0,3,9,4,0,3,3,0,10,3,3,0,0,0,6,0,0,0,0,0,0,16,13,10,162,0,201,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,14,14,0,3,15,0,32,3,0,3,64,51,121
LGA11100,3122,43455,20063,1889,1233,9974,2952,36115,524,1064,810,5554,220,8172,0,11,0,87,0,98,3610,32,70,80,58,3850,349,31,24,47,14,465,141,29,24,33,0,227,2013,700,474,3770,236,7193,945,12,70,8,15,1050,129,21,9,43,4,206,270,64,36,324,11,705,1839,231,102,481,69,2722,139,15,14,19,4,191,852,11,7,11,13,894,572,220,165,1831,60,2848,934,155,77,390,46,1602,163,3,3,0,3,172,356,34,23,73,7,493,115,8,9,21,3,156,391,74,38,80,13,596,308,32,25,13,17,395,215,63,29,14,3,324,193,25,8,21,11,258,341,18,13,9,3,384,505,153,96,1033,47,1834,252,19,8,17,0,296,53,0,0,0,0,53,145,14,12,4,3,178,503,20,20,41,7,591,723,74,38,25,17,877,194,3,3,0,4,204,49,11,17,57,3,137,7061,358,288,281,207,8195,581,47,47,270,2116,3061
LGA11150,318,4000,170,92,82,2658,306,3312,4,48,38,1323,52,1465,0,0,0,128,10,138,0,0,0,16,0,16,0,0,0,0,0,0,8,3,4,0,0,15,74,40,31,815,23,983,4,0,0,0,0,4,0,3,0,4,3,10,8,6,5,75,0,94,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,18,7,14,273,5,317,5,0,0,16,0,21,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,5,0,5,23,7,8,184,5,227,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,32,10,10,22,7,81,3,0,3,90,424,520
LGA11200,224,2352,59,57,27,1603,218,1957,3,24,7,558,15,607,0,4,3,665,4,676,3,0,3,3,0,9,0,0,0,0,0,0,3,3,0,0,0,6,13,17,14,307,3,354,0,0,0,0,0,0,0,0,0,7,0,7,6,3,0,30,0,39,3,0,0,3,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,6,0,126,3,135,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,6,6,0,71,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,22,12,3,16,3,56,3,0,0,37,92,132
LGA11250,1843,24113,1237,807,417,15112,1734,19313,26,393,206,7794,242,8661,0,0,0,84,10,94,39,0,0,21,3,63,28,3,0,13,0,44,46,11,16,25,0,98,351,329,180,6188,245,7293,45,3,18,9,3,78,4,7,3,33,0,47,73,35,18,735,13,874,41,12,3,47,10,113,8,0,0,5,0,13,47,4,3,13,4,71,57,71,25,1475,33,1661,145,75,17,242,7,486,3,0,0,0,0,3,11,3,0,17,0,31,0,0,0,0,0,0,70,42,19,135,4,270,15,3,0,5,3,26,21,13,10,5,0,49,16,4,10,37,0,67,4,3,0,6,0,13,107,70,48,1193,38,1456,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,15,9,3,0,11,0,23,3,0,0,0,0,3,3,0,0,0,0,3,12,10,0,51,5,78,170,66,23,151,12,422,35,6,11,530,1127,1709
LGA11300,2905,35898,19884,1483,875,5974,2763,30978,266,568,370,2616,102,3922,0,3,0,13,0,16,7683,63,111,65,200,8122,316,18,12,46,3,395,58,20,5,31,0,114,1084,371,272,1904,105,3736,376,14,17,5,10,422,93,14,19,20,3,149,168,46,21,179,8,422,821,113,45,250,31,1260,58,3,9,14,0,84,1620,15,18,7,26,1686,382,163,86,1047,36,1714,1962,292,122,588,49,3013,1439,4,9,6,36,1494,1130,177,89,171,32,1599,52,4,4,11,0,71,89,19,22,44,0,174,67,9,5,3,0,84,96,12,16,3,0,127,185,14,14,33,3,249,189,11,12,22,7,241,244,105,71,639,21,1080,72,6,3,5,0,86,29,0,0,0,0,29,42,7,3,0,0,52,173,12,6,15,5,211,100,0,0,4,0,104,415,4,14,7,12,452,22,3,6,28,0,59,3541,201,119,165,105,4131,386,16,42,110,1616,2170
LGA11350,3175,39838,5689,2399,1551,16840,2949,29416,154,1401,912,7933,278,10678,0,4,7,62,0,73,82,24,10,57,0,173,41,15,4,17,3,80,322,89,54,98,13,576,2763,1237,855,7212,306,12373,57,3,22,12,3,97,188,40,22,89,10,349,585,169,118,738,42,1652,85,44,7,77,7,220,65,22,11,16,3,117,88,15,23,18,0,144,605,324,251,3382,120,4682,263,103,38,302,20,726,20,0,3,0,4,27,31,13,0,32,0,76,10,7,0,3,0,20,44,17,17,43,0,121,54,29,8,4,13,108,179,59,40,16,5,299,130,23,25,56,3,237,88,10,12,29,3,142,605,311,231,2252,69,3468,11,3,0,3,4,21,0,0,0,0,0,0,84,28,17,3,3,135,77,9,3,28,3,120,8,12,0,3,0,23,16,0,5,0,0,21,85,19,7,92,4,207,1391,354,252,355,58,2410,89,48,32,399,1645,2213
LGA11400,616,15693,881,542,376,9846,555,12201,23,313,223,5325,132,6016,0,0,0,21,7,28,16,4,0,14,3,37,15,3,3,0,0,21,51,22,15,61,5,154,417,245,217,4223,128,5230,20,0,5,4,0,29,10,7,7,35,0,59,76,34,24,320,11,465,0,5,0,15,0,20,7,3,3,3,0,16,16,3,0,0,0,19,85,86,51,1483,22,1727,51,22,13,109,5,200,0,0,0,0,0,0,5,5,0,7,0,17,3,0,0,0,0,3,16,5,3,16,3,43,23,8,5,9,0,45,26,16,9,18,0,69,15,8,3,15,0,41,12,3,3,10,0,28,87,64,48,1033,18,1250,5,0,0,0,0,5,0,0,0,0,0,0,19,3,0,0,0,22,10,3,4,4,0,21,0,0,0,0,0,0,3,0,0,0,3,6,11,6,0,40,3,60,128,48,30,84,6,296,18,16,9,265,313,621
LGA11450,2952,63917,11660,4029,2487,28391,2640,49208,335,2464,1621,18337,403,23160,0,8,3,94,3,108,581,43,39,65,41,769,318,75,37,150,12,592,325,123,84,172,11,715,3701,2039,1393,12637,382,20152,302,29,57,3,7,398,108,37,15,96,0,256,502,180,129,1010,27,1848,241,86,40,196,13,576,124,37,13,35,3,212,440,28,10,12,14,504,839,394,249,3714,91,5287,1376,500,160,1301,67,3404,19,3,3,0,0,25,335,89,33,95,15,567,88,33,5,26,9,161,633,165,92,436,30,1356,126,29,16,14,3,188,200,98,59,37,5,399,272,45,54,111,6,488,110,15,12,35,3,175,975,455,327,2682,75,4514,193,44,20,40,10,307,21,0,0,0,3,24,168,33,31,12,0,244,233,42,35,47,9,366,43,10,4,7,9,73,78,3,5,3,0,89,122,39,25,112,0,298,2726,502,244,486,69,4027,271,82,65,699,1650,2767
LGA11500,12917,179017,51805,9324,6076,63311,11874,142384,1693,4848,3351,35461,1306,46659,10,46,23,525,39,643,2888,71,115,177,83,3334,763,104,61,154,26,1108,576,237,96,319,19,1247,8540,3784,2686,24692,1265,40967,4362,102,298,49,107,4918,395,55,29,213,28,720,1384,362,242,1949,90,4027,834,204,106,374,57,1575,366,63,42,69,8,548,5147,94,69,44,117,5471,1670,744,553,7788,253,11008,1620,506,237,1317,77,3757,129,4,13,0,3,149,1795,333,112,307,88,2635,347,34,27,36,19,463,731,235,138,558,35,1697,1203,128,82,69,86,1568,618,206,137,94,38,1093,934,103,67,231,25,1360,388,38,24,70,6,526,2102,872,624,5415,208,9221,429,41,16,37,14,537,107,0,0,0,0,107,814,67,44,35,32,992,1229,94,67,88,45,1523,129,36,5,8,12,190,837,14,36,10,25,922,261,67,39,178,18,563,20375,1541,841,1176,821,24754,1807,210,179,1555,6737,10488
LGA11520,5762,81633,29525,4789,2842,22688,5528,65370,539,2124,1483,10991,310,15447,0,3,4,41,0,48,7891,176,216,221,130,8634,401,48,42,103,8,602,306,108,55,112,8,589,3831,1609,1137,8789,261,15627,640,15,63,9,21,748,245,32,24,106,9,416,561,138,107,774,23,1603,1884,294,121,760,56,3115,213,23,21,38,4,299,1671,51,34,33,28,1817,1308,550,332,4799,100,7089,7498,1244,520,2590,249,12101,2426,12,24,9,49,2520,1012,198,75,277,40,1602,105,18,7,10,10,150,384,100,43,167,7,701,168,25,15,4,3,215,412,113,67,29,7,628,387,41,64,93,12,597,272,33,25,57,3,390,979,446,266,2708,63,4462,229,17,25,28,6,305,23,0,0,0,0,23,213,35,22,12,8,290,489,50,31,54,11,635,361,22,12,14,8,417,484,5,23,3,12,527,122,43,24,150,3,342,5469,579,454,540,115,7157,563,89,66,453,4156,5327
LGA11550,12684,147120,87520,5980,3437,20404,12139,129482,2472,2169,1369,8794,517,15321,0,11,5,155,10,181,17350,148,189,151,419,18257,482,38,19,72,15,626,186,59,47,69,7,368,4627,1332,883,6459,600,13901,2173,33,121,16,83,2426,279,34,23,76,9,421,571,157,88,576,34,1426,10486,1032,469,2546,346,14879,260,41,13,25,4,343,3516,42,40,18,76,3692,850,415,269,3179,130,4843,4507,721,304,1396,162,7090,2840,18,29,11,66,2964,11471,1300,587,1164,463,14985,568,73,21,79,17,758,389,94,32,138,13,666,624,49,40,18,46,777,362,73,44,23,11,513,369,39,36,41,12,497,209,20,17,28,7,281,693,312,216,1778,69,3068,325,27,14,33,4,403,10,4,0,0,0,14,123,19,12,11,0,165,694,39,29,55,18,835,586,63,10,32,17,708,4482,22,44,15,122,4685,79,20,17,103,3,222,25919,1203,730,801,723,29376,2820,189,162,584,7913,11668
LGA11600,253,3689,233,105,101,2251,242,2930,3,54,47,1058,23,1185,0,0,0,20,0,20,3,0,0,7,0,10,3,0,0,0,0,3,9,3,3,6,0,21,67,51,46,817,35,1016,19,0,4,0,0,23,0,0,0,6,0,6,16,4,0,79,3,102,5,0,0,0,0,5,0,0,0,0,0,0,17,3,0,0,0,20,21,11,10,271,12,325,23,5,6,32,0,66,8,0,0,0,3,11,3,0,3,10,0,16,0,0,0,3,0,3,5,4,0,0,0,9,27,0,0,0,0,27,8,7,3,0,0,18,0,0,0,0,0,0,0,0,0,0,3,3,24,15,11,225,4,279,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,9,20,8,3,24,3,58,6,3,0,64,65,138
LGA11700,217,2590,136,60,48,1688,210,2146,4,35,18,804,34,895,0,0,0,473,3,476,7,0,3,3,0,13,0,0,0,0,0,0,14,0,0,3,0,17,65,30,25,540,19,679,0,0,3,0,0,3,3,0,0,6,0,9,13,3,4,49,0,69,3,0,0,10,0,13,0,0,0,0,0,0,0,3,0,3,3,9,15,7,3,156,0,181,7,10,0,13,0,30,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,4,5,4,0,3,0,12,8,0,0,3,3,14,7,8,0,4,0,19,3,0,0,3,0,6,0,0,0,0,0,0,21,5,10,121,3,160,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,49,5,3,13,3,73,3,3,0,33,144,183
LGA11720,3714,58654,3978,2381,1596,34603,3457,46024,108,1336,933,20460,577,23414,0,3,0,159,4,166,121,10,5,71,5,212,25,7,3,20,3,58,172,85,52,178,11,498,1821,1313,908,16721,563,21326,119,11,50,9,7,196,43,14,8,97,0,162,301,116,86,1413,30,1946,34,27,4,70,3,138,35,8,7,9,0,59,69,3,4,9,0,85,305,201,127,3995,97,4725,124,68,15,353,9,569,10,4,3,0,0,17,26,6,3,24,4,63,10,3,3,3,0,19,56,14,3,37,3,113,109,43,14,48,7,221,126,71,40,38,10,285,160,34,19,131,10,354,20,10,6,33,0,69,587,460,296,4084,74,5501,7,0,3,4,0,14,0,0,0,0,0,0,37,5,9,9,0,60,34,6,7,48,0,95,8,0,0,0,0,8,10,0,4,0,0,14,70,44,18,256,9,397,601,165,102,414,25,1307,88,49,44,1301,2649,4131
LGA11730,3261,62377,4034,2350,1707,37326,3011,48426,143,1272,978,19931,534,22858,0,5,0,484,10,499,102,11,8,109,4,234,13,3,0,8,0,24,312,101,48,139,5,605,2182,1305,971,16236,538,21232,106,8,48,7,6,175,52,16,10,119,3,200,293,101,76,1766,31,2267,41,28,5,54,3,131,27,5,0,16,3,51,61,11,5,30,3,110,350,266,174,5112,135,6037,122,90,16,414,9,651,10,0,3,0,0,13,4,0,3,17,0,24,0,3,3,0,0,6,55,21,14,58,0,148,68,26,12,25,0,131,102,53,67,19,3,244,59,23,10,43,3,138,20,13,6,13,0,52,513,405,213,4316,97,5544,3,5,0,3,0,11,0,0,0,0,0,0,42,6,8,10,0,66,36,9,5,42,3,95,6,4,0,3,0,13,13,0,0,0,0,13,71,20,18,148,0,257,589,206,156,435,19,1405,73,55,34,1044,1973,3179
LGA11750,583,6586,392,168,169,3915,538,5194,7,90,85,2043,57,2282,0,0,0,113,0,113,10,0,0,10,3,23,3,3,3,3,0,12,23,9,8,15,0,55,125,68,73,1483,36,1785,16,0,3,0,0,19,0,0,0,5,0,5,25,11,4,170,7,217,3,0,3,7,0,13,3,0,0,0,0,3,7,0,0,3,0,10,47,16,15,522,9,609,17,10,7,29,3,66,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,3,21,0,3,0,0,24,12,5,4,0,0,21,3,3,4,8,0,18,0,0,0,0,0,0,43,31,20,350,6,450,3,0,0,0,0,3,0,0,0,0,0,0,14,0,3,0,0,17,4,0,3,5,0,12,0,0,0,0,0,0,4,0,0,0,0,4,3,3,4,19,0,29,99,6,7,31,5,148,7,0,3,123,393,526
LGA11800,4425,86211,9751,4177,2872,45364,4040,66198,238,2288,1632,24313,719,29190,0,13,4,325,18,360,331,35,38,160,15,579,70,14,0,19,4,107,522,176,90,260,18,1066,4218,2222,1556,20208,763,28967,206,4,64,8,8,290,129,32,15,208,12,396,668,188,127,1914,75,2972,97,54,12,93,5,261,99,25,7,34,3,168,716,44,69,27,31,887,752,461,274,6736,180,8403,437,163,65,721,46,1432,25,0,0,4,0,29,33,11,3,48,0,95,14,0,0,11,0,25,111,37,33,111,5,297,87,31,33,23,3,177,248,126,72,48,12,506,154,39,25,84,4,306,57,19,12,43,3,134,951,557,391,5098,115,7112,25,3,0,3,0,31,0,0,0,0,0,0,167,12,15,12,3,209,60,10,19,73,11,173,13,4,0,0,3,20,31,0,3,0,0,34,149,36,21,177,3,386,2151,410,292,635,94,3582,238,78,42,1135,2960,4453
