region_id,C06_SH_3b_NPFH_4,C06_SH_3b_NPFH_5,C06_SH_3b_NPFH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPFH_2,C06_SH_4mb_NPFH_3,C06_SH_4mb_NPFH_4,C06_SH_4mb_NPFH_5,C06_SH_4mb_NPFH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPFH_2,C06_SH_NB_NS_NPFH_3,C06_SH_NB_NS_NPFH_4,C06_SH_NB_NS_NPFH_5,C06_SH_NB_NS_NPFH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPFH_2,C06_SH_Tot_NPFH_3,C06_SH_Tot_NPFH_4,C06_SH_Tot_NPFH_5,C06_SH_Tot_NPFH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPFH_2,C06_SDRTHT_0b_NPFH_3,C06_SDRTHT_0b_NPFH_4,C06_SDRTHT_0b_NPFH_5,C06_SDRTHT_0b_NPFH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPFH_2,C06_SDRTHT_1b_NPFH_3,C06_SDRTHT_1b_NPFH_4,C06_SDRTHT_1b_NPFH_5,C06_SDRTHT_1b_NPFH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPFH_2,C06_SDRTHT_2b_NPFH_3,C06_SDRTHT_2b_NPFH_4,C06_SDRTHT_2b_NPFH_5,C06_SDRTHT_2b_NPFH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPFH_2,C06_SDRTHT_3b_NPFH_3,C06_SDRTHT_3b_NPFH_4,C06_SDRTHT_3b_NPFH_5,C06_SDRTHT_3b_NPFH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPFH_2,C06_SDRTHT_4mb_NPFH_3,C06_SDRTHT_4mb_NPFH_4,C06_SDRTHT_4mb_NPFH_5,C06_SDRTHT_4mb_NPFH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPFH_2,C06_SDRTHT_NB_NS_NPFH_3,C06_SDRTHT_NB_NS_NPFH_4,C06_SDRTHT_NB_NS_NPFH_5,C06_SDRTHT_NB_NS_NPFH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPFH_2,C06_SDRTHT_Tot_NPFH_3,C06_SDRTHT_Tot_NPFH_4,C06_SDRTHT_Tot_NPFH_5,C06_SDRTHT_Tot_NPFH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPFH_2,C06_FUA_0b_NPFH_3,C06_FUA_0b_NPFH_4,C06_FUA_0b_NPFH_5,C06_FUA_0b_NPFH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPFH_2,C06_FUA_1b_NPFH_3,C06_FUA_1b_NPFH_4,C06_FUA_1b_NPFH_5,C06_FUA_1b_NPFH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPFH_2,C06_FUA_2b_NPFH_3,C06_FUA_2b_NPFH_4,C06_FUA_2b_NPFH_5,C06_FUA_2b_NPFH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPFH_2,C06_FUA_3b_NPFH_3,C06_FUA_3b_NPFH_4,C06_FUA_3b_NPFH_5,C06_FUA_3b_NPFH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPFH_2,C06_FUA_4mb_NPFH_3,C06_FUA_4mb_NPFH_4,C06_FUA_4mb_NPFH_5,C06_FUA_4mb_NPFH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPFH_2,C06_FUA_NB_NS_NPFH_3,C06_FUA_NB_NS_NPFH_4,C06_FUA_NB_NS_NPFH_5,C06_FUA_NB_NS_NPFH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPFH_2,C06_FUA_Tot_NPFH_3,C06_FUA_Tot_NPFH_4,C06_FUA_Tot_NPFH_5,C06_FUA_Tot_NPFH_6_mor,C06_FUA_T_T,C06_OD_0b_NPFH_2,C06_OD_0b_NPFH_3,C06_OD_0b_NPFH_4,C06_OD_0b_NPFH_5,C06_OD_0b_NPFH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPFH_2,C06_OD_1b_NPFH_3,C06_OD_1b_NPFH_4,C06_OD_1b_NPFH_5,C06_OD_1b_NPFH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPFH_2,C06_OD_2b_NPFH_3,C06_OD_2b_NPFH_4,C06_OD_2b_NPFH_5,C06_OD_2b_NPFH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPFH_2,C06_OD_3b_NPFH_3,C06_OD_3b_NPFH_4,C06_OD_3b_NPFH_5,C06_OD_3b_NPFH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPFH_2,C06_OD_4mb_NPFH_3,C06_OD_4mb_NPFH_4,C06_OD_4mb_NPFH_5,C06_OD_4mb_NPFH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPFH_2,C06_OD_NB_NS_NPFH_3,C06_OD_NB_NS_NPFH_4,C06_OD_NB_NS_NPFH_5,C06_OD_NB_NS_NPFH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPFH_2,C06_OD_Tot_NPFH_3,C06_OD_Tot_NPFH_4,C06_OD_Tot_NPFH_5,C06_OD_Tot_NPFH_6_mor,C06_OD_T_T,C06_DS_NS_NPFH_2,C06_DS_NS_NPFH_3,C06_DS_NS_NPFH_4,C06_DS_NS_NPFH_5,C06_DS_NS_NPFH_6_mor,C06_DS_NS_T,C06_Tot_NPFH_2,C06_Tot_NPFH_3,C06_Tot_NPFH_4,C06_Tot_NPFH_5,C06_Tot_NPFH_6_mor,C06_T_T,C11_SH_0b_NPFH_2,C11_SH_0b_NPFH_3,C11_SH_0b_NPFH_4,C11_SH_0b_NPFH_5,C11_SH_0b_NPFH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5
LGA10650,163,64,13,1110,275,128,139,121,66,729,9,8,3,3,3,26,1101,352,317,191,85,2046,0,0,0,0,0,0,3,0,0,0,0,3,23,0,0,0,0,23,4,0,0,4,0,8,3,0,0,3,3,9,3,0,0,0,0,3,36,0,0,7,3,46,0,0,0,0,0,0,3,0,0,0,0,3,29,0,0,0,0,29,22,9,0,0,0,31,3,0,0,0,0,3,0,0,0,0,0,0,57,9,0,0,0,66,3,0,0,0,0,3,4,0,0,0,0,4,13,0,0,0,0,13,8,0,6,3,0,17,0,0,0,0,3,3,0,0,0,0,0,0,28,0,6,3,3,40,3,0,3,3,0,9,1225,361,326,204,91,2207,3,0,0,0,0,3,8,0,0,0,0,8,139,13,4,0,3,159,694,177,144,51,16,1082,301,114,156,102,67,740,20,4,3,3,0,30,1165,308,307,156
LGA10750,7878,3009,1439,32063,4791,5123,7627,4639,3214,25394,334,171,176,105,123,909,18033,13984,15945,7848,4814,60624,6,0,6,3,0,15,41,8,0,0,3,52,407,170,76,27,6,686,1683,1386,1100,430,246,4845,194,208,267,183,149,1001,54,34,17,19,14,138,2385,1806,1466,662,418,6737,3,0,3,0,0,6,94,4,3,0,0,101,636,437,216,53,30,1372,97,79,59,27,12,274,5,8,3,4,3,23,37,20,11,3,3,74,872,548,295,87,48,1850,0,0,0,0,0,0,27,0,0,0,0,27,104,21,3,4,3,135,32,19,15,4,3,73,0,0,7,4,3,14,8,0,0,0,0,8,171,40,25,12,9,257,12,3,3,3,0,21,21473,16381,17734,8612,5289,69489,25,21,20,15,9,90,109,50,34,15,10,218,1244,498,281,112,33,2168,11365,8258,7846,3143,1699,32311,5762,5907,8910,5138,3984,29701,282,175,164,101,125,847,18787,14909,17255,8524
LGA10800,114,62,15,784,245,128,113,114,73,673,13,3,0,0,0,16,785,311,237,184,88,1605,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,3,3,0,6,0,0,0,0,0,0,7,0,3,3,0,13,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,6,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,11,3,0,0,3,17,0,0,0,0,0,0,815,314,243,187,91,1650,0,0,0,0,0,0,3,0,0,0,0,3,87,19,4,4,0,114,421,128,114,46,21,730,272,103,115,98,83,671,9,4,0,0,0,13,792,254,233,148
LGA10850,164,57,21,843,220,104,154,119,77,674,9,0,3,3,0,15,768,323,333,185,98,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,4,0,0,5,3,0,8,0,0,0,0,0,0,0,7,5,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,16,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,14,3,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,12,0,3,0,0,15,0,0,0,0,0,0,794,333,347,188,98,1760,4,0,0,0,0,4,9,0,0,0,0,9,122,33,19,3,0,177,454,166,145,54,20,839,235,128,167,136,80,746,14,0,0,0,0,14,838,327,331,193
LGA10900,1714,482,119,8714,2432,1637,2292,1351,639,8351,73,30,27,14,3,147,8192,4033,4185,1873,766,19049,0,0,0,0,0,0,10,0,0,0,0,10,90,14,3,0,0,107,137,62,26,3,0,228,11,4,7,3,0,25,6,0,0,0,0,6,254,80,36,6,0,376,0,0,0,0,0,0,17,0,0,0,0,17,76,16,3,0,0,95,37,12,3,3,0,55,5,5,3,0,0,13,4,0,0,0,0,4,139,33,9,3,0,184,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,12,6,3,3,4,3,19,0,0,0,0,0,0,0,0,0,0,0,0,14,7,3,4,3,31,0,0,0,0,0,0,8599,4153,4233,1886,769,19640,3,0,0,0,0,3,116,15,13,0,0,144,1165,310,145,34,9,1663,4273,2006,1758,449,133,8619,2763,1760,2230,1296,649,8698,78,19,21,12,4,134,8398,4110,4167,1791
LGA10950,78,31,5,360,102,46,56,49,31,284,5,0,4,0,0,9,339,135,146,83,39,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,3,0,9,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,354,138,146,86,39,763,0,0,0,0,0,0,4,0,0,0,0,4,44,17,8,4,3,76,162,62,63,24,13,324,87,49,67,50,24,277,5,8,0,0,0,13,302,136,138,78
LGA11000,74,23,7,382,105,34,45,25,10,219,4,0,0,0,0,4,376,118,123,48,17,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,118,123,48,17,685,0,0,0,0,0,0,3,4,0,0,0,7,62,10,8,0,0,80,200,52,64,20,7,343,85,37,36,29,16,203,7,0,3,0,0,10,357,103,111,49
LGA11050,41,22,8,286,106,39,45,47,24,261,4,0,0,0,0,4,325,102,94,69,32,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,328,105,94,69,32,628,0,0,0,0,0,0,5,3,0,0,0,8,39,20,7,0,0,66,159,38,38,25,8,268,119,38,50,39,20,266,4,0,0,0,0,4,326,99,95,64
LGA11100,666,249,81,2440,211,241,409,277,153,1291,30,11,4,3,4,52,1446,1060,1174,550,242,4472,0,0,0,0,0,0,18,0,0,0,0,18,230,99,59,11,4,403,226,240,218,59,29,772,34,32,50,36,20,172,17,3,3,0,0,23,525,374,330,106,53,1388,0,3,0,0,0,3,133,27,7,0,0,167,1081,664,402,101,24,2272,196,228,217,80,32,753,5,5,6,3,7,26,54,19,14,3,3,93,1469,946,646,187,66,3314,0,0,0,0,0,0,3,0,0,3,0,6,11,3,3,3,3,23,3,9,5,4,0,21,3,3,0,0,3,9,0,0,0,0,0,0,20,15,8,10,6,59,3,0,0,0,0,3,3463,2395,2158,853,367,9236,0,3,0,0,0,3,11,0,3,3,0,17,363,139,85,22,3,612,774,563,664,248,76,2325,236,280,478,285,213,1492,26,6,10,6,3,51,1410,991,1240,564
LGA11150,52,38,18,312,73,49,53,41,48,264,6,0,4,7,3,20,271,136,112,89,72,680,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,3,0,3,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,0,3,0,3,13,0,0,0,0,0,0,284,139,115,89,75,702,0,0,0,0,0,0,6,0,0,3,0,9,47,13,5,3,3,71,139,50,47,24,12,272,74,34,54,40,35,237,10,3,5,3,3,24,276,100,111,73
LGA11200,34,17,21,188,47,24,22,20,37,150,7,0,0,0,0,7,163,72,67,40,61,403,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,178,78,70,40,61,427,0,0,0,0,0,0,3,0,4,0,0,7,22,15,7,0,0,44,69,36,26,17,22,170,43,30,23,11,28,135,3,3,0,0,0,6,140,84,60,28
LGA11250,526,161,58,2901,285,227,246,182,100,1040,48,6,11,11,4,80,2456,987,827,367,162,4799,0,0,0,0,0,0,3,0,0,0,0,3,15,4,3,0,0,22,33,17,18,3,3,74,3,8,7,0,3,21,3,0,0,0,0,3,57,29,28,3,6,123,0,0,0,0,0,0,13,0,0,0,0,13,20,9,0,3,0,32,8,8,7,0,0,23,4,0,0,4,0,8,3,0,0,0,0,3,48,17,7,7,0,79,0,3,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,0,3,3,0,3,9,3,0,0,0,0,3,13,6,3,0,3,25,5,0,0,0,0,5,2579,1039,865,377,171,5031,3,3,0,0,0,6,21,3,3,0,3,30,517,96,31,8,3,655,1526,624,458,134,52,2794,314,222,263,176,97,1072,45,12,8,10,3,78,2426,960,763,328
LGA11300,587,204,93,2139,343,329,536,362,271,1841,38,18,10,13,10,89,1418,975,1204,599,378,4574,9,0,0,0,0,9,18,6,0,0,0,24,141,65,26,10,3,245,94,100,89,33,13,329,13,18,27,11,9,78,3,0,0,3,0,6,278,189,142,57,25,691,3,3,0,0,0,6,97,25,3,3,0,128,616,433,248,47,11,1355,104,102,94,50,17,367,3,0,7,3,3,16,18,15,3,3,0,39,841,578,355,106,31,1911,0,0,0,0,0,0,3,0,0,0,0,3,4,3,7,0,0,14,4,3,4,0,0,11,0,4,0,0,0,4,0,0,0,0,0,0,11,10,11,0,0,32,0,3,0,0,0,3,2548,1755,1712,762,434,7211,3,3,0,3,3,12,28,6,6,0,0,40,215,101,68,20,3,407,708,473,556,196,77,2010,408,350,586,390,291,2025,27,4,11,0,8,50,1389,937,1227,609
LGA11350,644,191,34,3249,647,434,544,330,150,2105,38,15,12,6,0,71,2808,1421,1300,553,189,6271,0,0,0,0,0,0,7,0,0,0,0,7,94,25,12,0,0,131,115,82,37,10,3,247,8,6,0,5,3,22,5,0,0,0,0,5,229,113,49,15,6,412,0,0,0,0,0,0,22,3,0,0,0,25,89,30,3,0,0,122,62,19,19,6,0,106,8,4,6,0,0,18,6,0,0,0,0,6,187,56,28,6,0,277,5,0,0,0,0,5,30,3,3,0,0,36,30,10,6,0,0,46,14,6,13,0,0,33,4,4,4,3,0,15,3,0,0,0,0,3,86,23,26,3,0,138,0,0,0,0,0,0,3310,1613,1403,577,195,7098,15,6,0,0,5,26,104,20,16,3,3,146,479,130,76,16,4,705,1574,781,656,173,43,3227,718,476,581,326,174,2275,32,5,4,6,3,50,2922,1418,1333,524
LGA11400,250,104,38,1426,518,283,325,257,136,1519,25,6,4,3,4,42,1589,601,614,368,181,3353,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,5,9,0,0,0,0,9,9,3,3,0,0,15,3,3,3,3,0,12,0,0,0,0,0,0,26,6,6,3,0,41,0,0,0,0,0,0,1629,607,620,371,181,3408,3,0,0,0,3,6,12,3,3,3,0,21,238,57,21,10,5,331,783,291,236,84,38,1432,611,261,349,272,148,1641,25,4,3,3,3,38,1672,616,612,372
LGA11450,932,270,80,4182,1960,1655,2628,1406,648,8297,55,22,28,6,3,114,3993,2840,3628,1693,738,12892,0,0,0,0,0,0,7,3,0,0,0,10,69,4,0,0,0,73,87,32,12,5,0,136,12,0,3,0,0,15,5,0,0,0,0,5,180,39,15,5,0,239,0,0,0,0,0,0,9,0,0,0,0,9,29,3,0,0,0,32,3,0,0,0,0,3,0,4,5,0,0,9,3,3,0,0,0,6,44,10,5,0,0,59,3,0,0,0,0,3,0,3,0,0,0,3,4,0,0,0,3,7,0,3,0,3,0,6,0,3,3,0,0,6,8,0,0,0,0,8,15,9,3,3,3,33,0,0,0,0,0,0,4232,2898,3651,1701,741,13223,6,0,0,0,0,6,15,11,9,0,3,38,168,47,34,8,0,257,1966,1070,985,262,99,4382,2329,1801,3019,1519,811,9479,37,19,16,13,6,91,4521,2948,4063,1802
LGA11500,4278,1549,637,17363,2623,2523,3647,2399,1568,12760,162,93,82,45,52,434,9525,7425,8102,4016,2273,31341,4,3,0,0,0,7,15,0,6,0,0,21,690,218,93,20,6,1027,1180,942,614,256,150,3142,108,85,136,91,137,557,43,29,20,11,10,113,2040,1277,869,378,303,4867,0,0,0,0,0,0,30,3,0,0,0,33,237,85,28,5,3,358,56,23,18,11,3,111,5,0,0,3,3,11,8,3,0,0,0,11,336,114,46,19,9,524,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,10,4,7,0,0,21,0,0,0,0,3,3,0,0,0,0,0,0,10,7,7,0,3,27,5,0,7,0,4,16,11916,8823,9031,4413,2592,36775,6,6,18,3,6,39,47,24,9,5,3,88,485,182,71,32,6,776,6267,4407,4086,1501,789,17050,3005,2750,3624,2236,1836,13451,147,77,82,47,47,400,9957,7446,7890,3824
LGA11520,1461,407,87,5159,646,692,1147,690,343,3518,72,26,20,3,3,124,3563,2374,2782,1142,436,10297,0,0,3,0,0,3,15,0,0,0,0,15,423,144,62,0,3,632,427,300,239,46,20,1032,34,39,77,32,13,195,5,3,4,0,0,12,904,486,385,78,36,1889,3,0,0,3,0,6,186,12,3,0,0,201,2089,620,201,28,5,2943,865,467,334,72,20,1758,14,12,19,10,3,58,48,8,3,0,0,59,3205,1119,560,113,28,5025,0,0,0,0,0,0,5,0,0,0,0,5,14,7,9,0,0,30,14,10,11,4,0,39,6,0,0,0,0,6,0,0,0,0,0,0,39,17,20,4,0,80,3,0,3,0,0,6,7714,3996,3750,1337,500,17297,3,0,0,0,3,6,22,3,6,3,0,34,726,294,174,34,7,1235,1757,1254,1458,390,95,4954,819,799,1345,819,365,4147,58,17,12,4,3,94,3385,2367,2995,1250
LGA11550,2715,1131,667,10512,926,1011,1460,1135,977,5509,154,62,71,45,64,396,6132,4342,4747,2446,1762,19429,3,3,0,3,0,9,17,3,0,0,3,23,646,374,246,77,24,1367,394,394,426,175,83,1472,78,114,147,96,97,532,25,24,20,8,7,84,1163,912,839,359,214,3487,12,3,4,3,3,25,245,52,13,3,3,316,3351,2200,1400,474,165,7590,283,298,312,148,84,1125,20,22,40,13,24,119,154,79,52,25,11,321,4065,2654,1821,666,290,9496,3,0,0,0,0,3,6,4,4,0,0,14,42,22,5,7,3,79,16,10,25,10,4,65,5,5,0,7,4,21,0,3,0,0,0,3,72,44,34,24,11,185,0,0,5,0,0,5,11432,7952,7446,3495,2277,32602,14,8,11,3,5,41,51,11,9,3,6,80,1416,687,409,148,68,2728,3380,2523,2769,1190,679,10541,1156,1140,1686,1220,1055,6257,140,47,59,38,48,332,6157,4416,4943,2602
LGA11600,69,21,13,318,114,60,62,49,28,313,6,0,3,0,0,9,299,145,138,73,41,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,6,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,15,0,0,0,0,0,0,308,154,141,73,41,717,0,0,0,0,0,0,4,0,0,0,0,4,41,13,3,0,0,57,160,61,52,21,13,307,104,40,63,43,31,281,3,0,3,0,0,6,312,114,121,64
LGA11700,28,15,16,192,57,36,22,14,28,157,3,0,0,0,5,8,196,76,57,29,49,407,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,200,76,61,29,49,415,3,0,0,0,0,3,12,0,0,0,0,12,33,9,3,3,0,48,76,34,22,17,12,161,53,29,34,16,25,157,10,0,0,0,0,10,187,72,59,36
LGA11720,1461,495,181,6687,913,622,897,635,358,3425,76,36,23,21,8,164,5189,2512,2557,1179,559,11996,0,0,0,0,0,0,8,0,0,0,0,8,57,9,0,0,0,66,27,11,5,3,0,46,3,3,3,3,0,12,3,0,0,0,0,3,98,23,8,6,0,135,0,0,0,0,0,0,8,4,3,0,0,15,60,17,3,3,3,86,22,8,14,3,3,50,0,0,0,3,3,6,3,3,3,0,0,9,93,32,23,9,9,166,6,0,0,0,0,6,4,3,0,0,0,7,14,0,0,3,3,20,5,9,9,3,0,26,0,3,4,0,0,7,0,0,0,0,0,0,29,15,13,6,3,66,13,3,5,3,0,24,5422,2585,2606,1203,571,12387,12,4,0,0,0,16,72,14,4,7,3,100,1005,313,146,37,14,1515,3098,1586,1384,543,214,6825,1204,828,1055,689,388,4164,74,29,28,10,8,149,5465,2774,2617,1286
LGA11730,1126,368,128,6202,1478,696,832,624,369,3999,92,29,12,14,7,154,6035,2212,2108,1040,522,11917,0,0,0,0,0,0,3,0,0,0,0,3,106,12,5,0,3,126,151,50,43,0,4,248,16,13,15,9,4,57,3,3,0,0,0,6,279,78,63,9,11,440,0,0,0,0,0,0,18,6,0,0,0,24,163,33,11,0,0,207,89,37,16,8,0,150,14,4,8,0,3,29,0,0,4,0,0,4,284,80,39,8,3,414,12,0,3,0,0,15,58,3,3,0,0,64,62,15,9,0,0,86,24,6,11,11,0,52,17,0,3,3,3,26,5,0,0,0,0,5,178,24,29,14,3,248,3,0,3,0,0,6,6779,2394,2242,1071,539,13025,17,11,5,0,3,36,127,10,8,3,3,151,935,232,109,28,11,1315,3538,1256,996,347,163,6300,1798,804,955,611,378,4546,71,34,13,8,7,133,6486,2347,2086,997
LGA11750,117,34,17,592,113,89,123,71,44,440,3,3,4,3,3,16,474,238,251,114,67,1144,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,4,0,0,8,0,0,0,0,0,0,6,0,0,0,0,6,16,4,0,0,0,20,5,0,3,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,27,4,3,0,3,37,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,521,242,258,114,70,1205,0,0,0,0,0,0,8,0,0,0,0,8,55,8,10,0,0,73,306,102,81,32,18,539,137,90,121,82,38,468,8,3,0,3,0,14,514,203,212,117
