region_id,C06_F_NatPhy_sci_15_19,C06_F_NatPhy_sci_20_24,C06_F_NatPhy_sci_25_34,C06_F_NatPhy_sci_35_44,C06_F_NatPhy_sci_45_54,C06_F_NatPhy_sci_55_64,C06_F_NatPhy_sci_65_74,C06_F_NatPhy_sci_75_84,C06_F_NatPhy_sci_85o,C06_F_NatPhy_sci_T,C06_F_InfTec_15_19,C06_F_InfTec_20_24,C06_F_InfTec_25_34,C06_F_InfTec_35_44,C06_F_InfTec_45_54,C06_F_InfTec_55_64,C06_F_InfTec_65_74,C06_F_InfTec_75_84,C06_F_InfTec_85_ov,C06_F_InfTec_Tot,C06_F_EngRT_15_19,C06_F_EngRT_20_24,C06_F_EngRT_25_34,C06_F_EngRT_35_44,C06_F_EngRT_45_54,C06_F_EngRT_55_64,C06_F_EngRT_65_74,C06_F_EngRT_75_84,C06_F_EngRT_85_ov,C06_F_EngRT_Tot,C06_F_ArchBuild_15_19,C06_F_ArchBuild_20_24,C06_F_ArchBuild_25_34,C06_F_ArchBuild_35_44,C06_F_ArchBuild_45_54,C06_F_ArchBuild_55_64,C06_F_ArchBuild_65_74,C06_F_ArchBuild_75_84,C06_F_ArchBuild_85o,C06_F_Arch_building_Tot,C06_F_AgEnv_RS_15_19,C06_F_AgEnv_RS_20_24,C06_F_AgEnv_RS_25_34,C06_F_AgEnv_RS_35_44,C06_F_AgEnv_RS_45_54,C06_F_AgEnv_RS_55_64,C06_F_AgEnv_RS_65_74,C06_F_AgEnv_RS_75_84,C06_F_Agr_env_re_st_85o,C06_F_AgEnv_RS_Tot,C06_F_Health_15_19,C06_F_Health_20_24,C06_F_Health_25_34,C06_F_Health_35_44,C06_F_Health_45_54,C06_F_Health_55_64,C06_F_Health_65_74,C06_F_Health_75_84,C06_F_Health_85o,C06_F_Healt_To,C06_F_Educ_15_19,C06_F_Educ_20_24,C06_F_Educ_25_34,C06_F_Educ_35_44,C06_F_Educ_45_54,C06_F_Educ_55_64,C06_F_Educ_65_74,C06_F_Educ_75_84,C06_F_Educ_85o,C06_F_Educ_Tot,C06_F_MngtCom_15_19,C06_F_MngtCom_20_24,C06_F_MngtCom_25_34,C06_F_MngtCom_35_44,C06_F_MngtCom_45_54,C06_F_MngtCom_55_64,C06_F_MngtCom_65_74,C06_F_MngtCom_75_84,C06_F_MngtCom_85o,C06_F_MngtCom_Tot,C06_F_Soc_cult_15_19,C06_F_Soc_cult_20_24,C06_F_Soc_cult_25_34,C06_F_Soc_cult_35_44,C06_F_Soc_cult_45_54,C06_F_Soc_cult_55_64,C06_F_Soc_cult_65_74,C06_F_Soc_cult_75_84,C06_F_Soc_cult_85o,C06_F_Society_cultur_Tot,C06_F_Creative_art_15_19,C06_F_Creative_art_20_24,C06_F_Creative_art_25_34,C06_F_Creative_art_35_44,C06_F_Creative_art_45_54,C06_F_Creative_art_55_64,C06_F_Creative_art_65_74,C06_F_Creative_art_75_84,C06_F_Create_arts_85ov,C06_F_Creative_arts_Tot,C06_F_FoodHos_PS_15_19,C06_F_FoodHos_PS_20_24,C06_F_FoodHos_PS_25_34,C06_F_FoodHos_PS_35_44,C06_F_FoodHos_PS_45_54,C06_F_FoodHos_PS_55_64,C06_F_FoodHos_PS_65_74,C06_F_FoodHos_PS_75_84,C06_F_FoodHos_PS_85o,C06_F_Foo_hos_pers_S_Tot,C06_F_MixFld_pr_15_19,C06_F_MixFld_pr_20_24,C06_F_MixFld_pr_25_34,C06_F_MixFld_pr_35_44,C06_F_MixFld_pr_45_54,C06_F_MixFld_pr_55_64,C06_F_MixFld_pr_65_74,C06_F_MixFld_pr_75_84,C06_F_MixFld_pr_85_ov,C06_F_MixFld_pr_Tot,C06_F_FldStu_ID_15_19,C06_F_FldStu_ID_20_24,C06_F_FldStu_ID_25_34,C06_F_FldStu_ID_35_44,C06_F_FldStu_ID_45_54,C06_F_FldStu_ID_55_64,C06_F_FldStu_ID_65_74,C06_F_FldStu_ID_75_84,C06_F_FldStu_ID_85o,C06_F_FldStu_ID_Tot,C06_F_FldStu_NS_15_19,C06_F_FldStu_NS_20_24,C06_F_FldStu_NS_25_34,C06_F_FldStu_NS_35_44,C06_F_FldStu_NS_45_54,C06_F_FldStu_NS_55_64,C06_F_FldStu_NS_65_74,C06_F_FldStu_NS_75_84,C06_F_FldStu_NS_85o,C06_F_FldStu_NS_T,C06_F_Tot_15_19,C06_F_Tot_20_24,C06_F_Tot_25_34,C06_F_Tot_35_44,C06_F_Tot_45_54,C06_F_Tot_55_64,C06_F_Tot_65_74,C06_F_Tot_75_84,C06_F_Tot_85o,C06_F_T_T,C11_F_NatPhy_sci_15_19,C11_F_NatPhy_sci_20_24,C11_F_NatPhy_sci_25_34,C11_F_NatPhy_sci_35_44,C11_F_NatPhy_sci_45_54,C11_F_NatPhy_sci_55_64,C11_F_NatPhy_sci_65_74,C11_F_NatPhy_sci_75_84,C11_F_NatPhy_sci_85_ov,C11_F_NatPhy_sci_Tot,C11_F_InfTec_15_19,C11_F_InfTec_20_24,C11_F_InfTec_25_34,C11_F_InfTec_35_44,C11_F_InfTec_45_54,C11_F_InfTec_55_64,C11_F_InfTec_65_74,C11_F_InfTec_75_84,C11_F_InfTec_85_o,C11_F_InfTec_T,C11_F_EngRT_15_19,C11_F_EngRT_20_24,C11_F_EngRT_25_34,C11_F_EngRT_35_44,C11_F_EngRT_45_54,C11_F_EngRT_55_64,C11_F_EngRT_65_74,C11_F_EngRT_75_84,C11_F_EngRT_85_o,C11_F_EngRT_T,C11_F_ArchBuild_15_19,C11_F_ArchBuild_20_24,C11_F_ArchBuild_25_34,C11_F_ArchBuild_35_44,C11_F_ArchBuild_45_54,C11_F_ArchBuild_55_64,C11_F_ArchBuild_65_74,C11_F_ArchBuild_75_84,C11_F_ArchBuild_85o,C11_F_ArchBuild_T,C11_F_AgEnv_RS_15_19,C11_F_AgEnv_RS_20_24,C11_F_AgEnv_RS_25_34,C11_F_AgEnv_RS_35_44,C11_F_AgEnv_RS_45_54,C11_F_AgEnv_RS_55_64,C11_F_AgEnv_RS_65_74,C11_F_AgEnv_RS_75_84,C11_F_AgEnv_RE_85o,C11_F_AgEnv_RS_T
LGA10650,0,4,9,0,4,0,0,3,0,20,0,0,0,0,3,3,0,0,0,6,0,0,0,8,3,3,8,4,0,26,0,0,0,3,0,0,0,0,0,3,0,5,17,6,10,4,0,0,0,42,0,11,22,37,74,60,32,21,0,257,0,4,25,38,39,38,19,4,12,179,3,22,55,54,39,23,8,4,0,208,4,9,29,24,22,27,4,3,0,122,0,0,6,6,6,0,3,3,0,24,6,16,34,23,22,14,5,3,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,26,7,19,34,26,46,66,67,34,325,39,78,216,239,248,218,145,112,46,1341,0,0,3,6,3,5,0,3,0,20,0,0,0,0,5,0,0,0,0,5,0,3,4,4,4,8,3,0,3,29,0,0,3,3,0,0,0,0,0,6,0,0,16,16,8,0,0,0,0,40
LGA10750,6,116,432,427,244,82,20,5,0,1332,18,174,522,271,126,35,8,0,3,1157,8,62,289,438,320,159,128,57,15,1476,3,34,86,70,41,9,0,0,0,243,10,38,108,91,40,14,8,6,0,315,30,374,1358,1393,1370,569,183,66,31,5374,10,230,1210,1075,950,592,194,107,36,4404,222,1421,3949,3086,2202,937,211,97,24,12149,91,660,1485,1139,824,359,100,25,5,4688,35,248,433,283,137,53,28,11,5,1233,157,458,894,536,330,171,40,29,6,2621,7,9,20,25,23,12,4,6,0,106,9,44,204,176,97,55,9,9,5,608,1240,793,1701,1918,1659,1420,1246,916,304,11197,1846,4661,12691,10928,8363,4467,2179,1334,434,46903,0,155,593,550,358,182,38,7,0,1883,15,74,800,524,165,65,14,0,0,1657,6,45,376,432,427,212,122,65,26,1711,4,40,101,92,58,31,6,4,0,336,12,43,133,102,73,33,7,4,0,407
LGA10800,0,0,6,4,3,3,0,0,0,16,0,0,3,0,3,0,3,0,0,9,0,3,0,3,0,4,5,4,0,19,0,0,3,0,0,0,0,0,0,3,3,7,13,4,0,3,0,0,0,30,3,4,15,27,40,29,22,7,5,152,0,5,32,29,39,20,13,7,0,145,4,17,62,56,40,23,8,0,0,210,0,7,21,16,23,8,3,0,0,78,0,0,5,9,0,3,3,0,0,20,3,7,16,14,10,10,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,7,23,10,14,16,21,28,39,46,6,203,36,60,194,178,182,131,96,64,11,952,0,0,0,7,0,0,0,0,0,7,0,0,0,4,0,3,0,0,0,7,0,0,3,5,0,3,0,5,0,16,0,0,0,0,0,0,0,0,0,0,3,3,12,5,0,0,0,0,0,23
LGA10850,0,0,3,5,0,4,0,0,0,12,0,0,3,3,0,0,0,0,0,6,0,0,3,6,3,6,3,3,0,24,0,0,3,0,0,0,0,0,0,3,0,6,13,17,7,3,4,0,0,50,3,7,25,58,60,39,29,9,0,230,0,0,23,21,48,38,8,6,0,144,6,13,42,81,40,22,16,9,5,234,3,10,27,22,25,9,6,0,0,102,0,0,8,11,0,12,0,0,0,31,8,10,22,12,13,3,3,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7,16,4,13,17,19,25,39,38,8,179,36,50,185,256,219,161,108,65,13,1093,0,3,3,7,4,4,3,0,0,24,0,0,0,6,3,0,0,0,0,9,0,0,3,0,6,4,4,7,3,27,0,0,0,0,4,3,0,0,0,7,0,3,11,28,8,4,3,0,0,57
LGA10900,0,26,98,117,117,66,31,10,5,470,3,20,42,54,55,31,7,3,0,215,3,6,37,77,74,46,33,43,13,332,0,5,25,40,14,12,7,3,0,106,5,14,75,69,57,27,10,0,0,257,11,132,414,664,832,470,278,141,46,2988,0,50,421,652,1079,580,282,95,32,3191,58,247,556,706,669,571,217,128,35,3187,26,157,410,599,643,496,161,56,10,2558,12,83,253,277,201,120,50,39,7,1042,64,145,204,181,131,81,37,15,10,868,3,3,3,4,3,3,0,3,3,25,0,7,43,50,46,39,23,6,0,214,254,101,209,336,357,337,328,419,273,2614,439,996,2790,3826,4278,2879,1464,961,434,18067,0,18,77,136,126,103,53,15,4,532,3,6,25,39,63,41,7,0,0,184,3,6,33,63,88,54,42,26,19,334,0,9,24,55,29,23,9,0,0,149,3,27,72,87,71,38,19,7,0,324
LGA10950,0,0,3,4,0,0,0,0,0,7,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,3,0,0,13,0,0,18,11,18,10,8,4,0,69,0,7,14,21,15,6,3,0,0,66,0,0,20,20,18,10,5,0,0,73,0,0,6,8,3,8,3,0,0,28,0,3,3,0,3,0,0,0,0,9,3,3,10,0,3,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,11,6,11,7,16,16,13,24,3,107,17,23,94,74,76,57,35,31,3,410,0,0,4,0,0,3,0,0,0,7,0,0,3,0,3,3,0,0,0,9,0,0,3,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,8,3,3,0,0,0,0,17
LGA11000,0,0,4,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,0,0,14,0,0,8,6,28,19,17,10,0,88,0,3,9,11,14,14,0,3,0,54,4,4,24,11,7,14,0,0,4,68,0,3,3,14,4,3,4,3,0,34,0,0,6,0,0,0,0,0,0,6,0,4,7,7,8,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,11,6,7,13,12,16,20,17,9,111,15,20,68,78,81,76,41,33,13,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,4,0,0,0,0,0,4,0,0,10,8,5,0,0,0,0,23
LGA11050,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,3,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,7,9,5,0,0,0,0,21,0,3,10,13,23,14,6,3,0,72,0,0,8,13,10,13,3,3,0,50,0,6,13,20,24,10,4,3,0,80,3,4,10,10,7,4,0,0,0,38,0,0,0,0,3,3,0,0,0,6,3,3,3,8,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,12,14,9,21,3,72,13,16,51,79,93,64,25,30,3,374,0,0,3,0,0,0,0,4,0,7,0,0,0,3,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,4,3,4,4,3,0,0,21
LGA11100,0,25,75,52,26,17,3,0,0,198,3,22,104,48,23,3,3,0,0,206,0,6,72,57,39,25,33,16,7,255,0,11,21,18,10,5,0,0,0,65,0,3,16,12,6,3,0,0,0,40,3,33,162,176,128,83,26,20,4,635,4,30,139,148,110,78,39,14,9,571,23,232,610,475,283,132,50,30,8,1843,4,70,261,186,111,55,21,5,0,713,3,47,77,58,33,19,7,3,0,247,11,48,120,113,68,43,10,8,0,421,3,3,3,4,6,3,3,0,0,25,0,5,27,29,15,5,0,3,5,89,169,135,257,288,276,250,205,256,100,1936,223,670,1944,1664,1134,721,400,355,133,7244,3,28,89,67,53,25,9,0,3,277,0,11,99,66,31,10,0,0,0,217,0,19,80,58,48,52,34,26,8,325,0,8,24,20,10,8,0,0,0,70,0,3,11,13,9,5,0,0,0,41
LGA11150,0,3,0,0,3,0,0,0,0,6,0,3,0,3,0,0,0,0,0,6,0,0,3,3,0,3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,5,3,7,0,0,0,0,18,0,4,21,19,12,26,4,3,0,89,0,15,26,12,22,12,5,0,0,92,6,10,20,21,10,13,7,0,0,87,0,4,17,9,12,6,0,0,0,48,0,4,3,3,0,0,0,0,0,10,0,3,5,4,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,18,14,26,27,28,25,18,13,0,169,24,63,126,104,101,85,38,16,0,557,0,0,4,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,5,4,4,3,0,0,0,19
LGA11200,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,3,12,11,13,7,4,0,50,0,3,13,15,12,4,3,0,0,50,0,7,6,11,5,0,0,0,0,29,0,3,0,3,5,3,0,0,0,14,0,3,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,18,26,14,15,7,6,0,105,11,24,48,70,50,38,17,10,3,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,12
LGA11250,0,4,7,9,6,3,0,0,0,29,0,3,6,19,18,5,0,0,0,51,0,0,10,5,12,7,8,4,3,49,0,0,4,0,4,0,0,0,0,8,3,6,10,3,6,3,0,0,0,31,0,21,72,148,176,75,33,10,10,545,0,20,68,64,65,39,11,5,0,272,11,47,116,129,93,64,34,21,3,518,8,31,65,71,67,39,9,0,0,290,0,4,9,14,14,3,4,5,0,53,10,35,49,30,34,20,8,5,0,191,0,0,0,3,0,0,0,0,0,3,0,0,6,3,3,0,3,0,0,15,79,47,93,105,148,133,198,225,157,1185,111,218,515,603,646,391,308,275,173,3240,0,4,6,8,4,9,0,0,0,31,0,3,9,9,20,9,4,0,0,54,0,6,10,8,8,6,4,7,0,49,0,0,0,4,3,0,0,0,0,7,0,5,0,5,10,3,0,0,0,23
LGA11300,0,39,59,74,54,16,10,4,0,256,3,48,123,62,13,5,0,0,0,254,0,13,61,49,49,19,15,17,6,229,0,9,26,8,12,0,0,0,0,55,0,0,9,8,7,0,0,0,0,24,0,52,168,187,189,92,54,22,13,777,0,26,133,145,164,112,64,46,15,705,9,289,679,471,295,120,50,41,16,1970,3,91,254,217,158,87,27,19,3,859,7,53,115,84,39,9,7,4,4,322,10,42,83,73,41,16,10,9,5,289,3,3,0,0,3,3,3,3,0,18,0,21,31,28,27,7,4,4,0,122,127,167,209,223,216,178,178,252,148,1698,162,853,1950,1629,1267,664,422,421,210,7578,0,36,91,51,69,32,18,3,0,300,0,21,146,52,40,8,3,0,0,270,0,20,86,63,51,23,20,20,4,287,0,10,20,19,13,3,0,0,0,65,0,5,4,0,4,5,5,3,0,26
LGA11350,0,0,20,22,40,17,3,4,0,106,0,0,8,21,23,9,0,0,0,61,0,6,24,21,12,9,9,4,3,88,0,6,7,27,13,6,4,0,0,63,0,0,38,34,31,10,6,0,0,119,4,17,153,267,354,151,79,46,13,1084,0,7,90,212,332,194,69,25,12,941,11,67,177,271,277,141,55,30,5,1034,12,45,188,239,263,157,34,7,0,945,0,46,139,171,146,68,14,12,6,602,16,50,93,100,76,39,8,11,0,393,0,0,0,0,3,0,0,3,0,6,0,0,25,34,28,14,8,6,0,115,136,61,153,195,285,161,139,192,79,1401,179,305,1115,1614,1883,976,428,340,118,6958,0,0,23,50,36,26,12,5,3,155,0,0,13,18,18,12,5,0,0,66,3,5,16,29,28,21,7,5,5,119,0,0,22,26,22,8,7,0,0,85,0,7,30,53,32,20,3,0,0,145
LGA11400,0,0,6,15,11,8,3,3,0,46,0,0,3,7,5,4,0,0,0,19,0,0,10,6,7,8,3,3,0,37,0,0,6,5,0,0,0,0,0,11,3,6,25,25,19,14,5,3,0,100,3,16,53,106,117,94,38,18,8,453,0,13,38,66,82,75,25,9,3,311,10,33,98,143,89,65,25,4,0,467,0,17,48,44,52,41,10,4,0,216,0,3,11,9,9,7,9,3,0,51,9,11,39,46,9,17,3,3,0,137,0,0,0,0,0,0,0,0,0,0,3,0,3,6,6,3,0,3,0,24,40,16,27,48,41,48,62,60,24,366,68,115,367,526,447,384,183,113,35,2238,0,0,3,15,12,8,8,0,0,46,0,0,4,3,6,0,0,0,0,13,0,0,9,7,7,9,10,0,0,42,0,0,4,3,4,3,0,4,0,18,4,8,19,27,24,14,8,0,0,104
LGA11450,0,15,54,52,34,14,3,0,0,172,0,9,31,30,20,7,0,0,0,97,0,5,33,49,42,21,12,9,7,178,0,3,16,9,12,0,3,0,0,43,0,10,36,17,14,7,4,0,0,88,0,56,264,338,242,148,44,26,4,1122,5,60,390,311,309,137,49,16,6,1283,51,223,677,600,406,210,61,23,16,2267,17,120,330,204,169,63,17,11,3,934,7,38,70,57,29,15,8,5,3,232,45,89,186,149,72,46,8,6,0,601,3,0,0,0,3,0,0,0,3,9,3,3,22,16,19,5,3,3,0,74,206,94,219,260,206,175,159,199,108,1626,337,725,2328,2092,1577,848,371,298,150,8726,3,22,55,78,43,29,3,0,0,233,3,0,38,35,25,11,3,3,0,118,0,7,30,46,41,32,26,11,3,196,0,13,18,22,9,3,0,0,0,65,3,14,24,18,28,3,0,0,3,93
LGA11500,7,51,152,151,102,39,10,3,0,515,14,72,151,118,92,29,6,0,0,482,7,19,81,163,162,98,51,19,7,607,0,24,20,21,19,7,0,0,3,94,6,37,40,32,14,15,0,0,0,144,28,200,567,578,690,360,80,35,11,2549,12,173,532,473,600,332,92,37,7,2258,163,744,1505,1401,1180,610,125,60,8,5796,57,399,725,566,476,236,43,14,3,2519,17,134,161,127,73,38,14,7,0,571,104,248,444,300,203,108,22,14,3,1446,3,6,9,15,10,8,5,0,0,56,7,19,78,67,62,21,6,6,4,270,696,494,924,1027,1012,839,577,596,293,6458,1121,2620,5389,5039,4695,2740,1031,791,339,23765,3,73,154,174,101,75,15,9,3,607,12,28,192,149,88,42,7,0,0,518,4,25,97,160,153,110,66,25,14,654,6,16,50,40,19,7,4,0,0,142,13,24,68,36,22,13,8,0,0,184
LGA11520,0,41,174,162,120,49,17,11,0,574,0,40,135,115,50,12,3,0,0,355,0,15,106,127,69,45,50,42,8,462,0,15,69,50,26,6,0,0,0,166,0,12,26,15,9,12,4,0,0,78,3,102,481,487,401,239,102,73,23,1911,6,61,398,427,485,289,122,51,17,1856,27,370,1544,1278,796,408,138,102,35,4698,9,143,695,543,367,243,61,32,5,2098,8,121,373,210,93,44,14,19,6,888,27,101,241,219,106,79,24,22,8,827,4,3,0,0,4,3,5,6,0,25,3,14,76,48,55,17,5,0,3,221,206,198,502,474,451,353,305,406,152,3047,293,1236,4820,4155,3032,1799,850,764,257,17206,3,55,187,186,127,88,34,5,11,696,3,15,205,146,82,27,7,3,0,488,0,14,127,113,98,43,35,40,18,488,0,20,77,64,47,14,5,3,0,230,3,11,27,22,9,13,3,0,0,88
LGA11550,7,81,249,203,97,29,19,0,0,685,7,79,312,179,50,14,0,0,0,641,6,26,143,198,129,76,76,47,9,710,0,17,67,29,19,5,5,0,0,142,0,15,37,37,19,7,3,0,0,118,9,157,542,455,414,213,115,76,18,1999,6,109,508,554,420,284,115,37,12,2045,96,724,2008,1529,799,328,124,106,21,5735,23,298,879,688,455,200,51,33,7,2634,9,117,304,248,95,36,23,9,8,849,72,218,434,291,136,96,24,21,5,1297,7,11,10,9,20,17,6,6,3,89,6,34,96,84,45,25,12,5,0,307,552,508,1065,1234,1044,810,695,750,337,6995,800,2394,6654,5738,3742,2140,1268,1090,420,24246,0,73,243,212,155,61,29,7,3,783,4,33,274,199,90,28,0,0,0,628,0,31,160,162,178,94,74,63,24,786,0,23,95,54,25,13,0,4,0,214,0,5,37,25,27,10,3,0,3,110
LGA11600,0,0,0,0,3,3,0,0,0,6,0,0,0,5,3,0,0,0,0,8,0,0,3,3,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,4,6,4,0,0,0,0,0,14,0,0,15,11,18,6,7,3,0,60,0,5,19,16,23,7,0,3,0,73,3,4,11,20,13,4,7,3,0,65,0,3,9,13,11,0,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,11,3,9,20,12,18,13,16,4,106,14,19,82,100,86,41,31,25,4,402,0,0,0,4,0,4,0,0,0,8,0,0,0,5,0,0,0,0,0,5,0,0,6,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,7,9,6,4,3,0,0,0,29
LGA11700,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,12,0,3,6,12,11,12,7,3,0,54,0,7,9,8,15,10,0,3,0,52,0,4,8,0,4,8,0,0,0,24,0,0,10,3,4,6,0,0,0,23,0,0,3,3,3,3,0,0,3,15,0,3,3,4,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,0,0,0,6,14,3,8,10,16,10,12,7,3,83,14,26,53,49,56,52,19,16,6,291,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,3,4,3,0,0,0,0,18
LGA11720,3,3,16,20,16,13,3,3,0,77,3,3,9,22,26,15,3,0,0,81,0,5,20,34,20,14,19,17,4,133,0,3,15,10,6,0,3,0,0,37,5,9,29,24,12,6,3,0,3,91,18,65,199,246,388,213,90,28,8,1255,4,26,104,96,156,99,50,16,6,557,51,209,383,340,258,161,60,32,6,1500,18,57,155,148,153,114,19,6,0,670,3,23,40,34,35,23,9,3,0,170,41,123,197,149,80,42,12,3,8,655,0,3,0,4,4,0,0,0,0,11,0,4,10,16,11,8,3,0,0,52,179,85,168,252,234,253,284,362,147,1964,325,618,1345,1395,1399,961,558,470,182,7253,0,8,25,31,23,20,11,0,0,118,3,7,20,16,24,17,3,0,0,90,0,10,26,32,42,20,11,22,8,171,3,4,15,8,9,3,0,0,0,42,4,15,30,30,20,12,3,3,0,117
LGA11730,0,4,17,21,27,10,8,0,0,87,0,6,13,29,24,13,3,0,5,93,0,0,13,22,24,27,24,22,3,135,3,0,3,8,12,6,3,0,0,35,3,5,44,43,30,15,3,0,0,143,4,33,142,283,447,269,144,73,9,1404,0,22,106,176,307,205,104,39,9,968,48,138,285,354,430,269,125,73,11,1733,12,44,169,219,233,147,34,9,3,870,3,12,36,38,37,25,13,12,3,179,22,46,118,136,90,66,21,18,3,520,0,3,0,5,0,0,0,0,0,8,4,0,11,12,23,7,9,0,0,66,148,58,148,203,211,245,341,407,178,1939,247,371,1105,1549,1895,1304,832,653,224,8180,0,3,15,21,24,29,12,8,0,112,0,5,9,22,22,25,4,0,0,87,3,8,14,20,22,22,26,12,3,130,0,3,5,7,7,12,0,0,0,34,4,8,36,51,37,21,4,0,0,161
LGA11750,0,0,4,3,0,4,0,0,0,11,0,0,0,4,0,0,0,0,0,4,0,3,8,3,3,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,3,9,7,5,0,3,0,0,0,27,0,5,21,30,39,17,8,0,0,120,0,10,23,25,18,5,7,0,0,88,0,9,44,38,23,10,5,0,0,129,0,5,17,16,7,3,0,5,0,53,0,0,4,4,0,3,0,0,0,11,3,14,15,4,3,5,6,0,0,50,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,28,8,38,31,25,32,39,17,7,225,34,63,181,163,118,86,68,22,7,742,0,0,7,4,0,3,0,0,0,14,0,0,0,0,3,0,0,0,0,3,0,8,6,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,8,13,6,0,0,0,0,30
LGA11800,0,6,38,40,45,21,10,4,0,164,5,11,34,35,28,19,7,0,0,139,3,6,20,41,50,36,26,24,7,213,0,6,19,23,14,6,3,0,0,71,4,17,62,51,35,11,6,3,0,189,13,54,256,462,673,342,214,89,28,2131,0,40,192,311,483,310,144,63,19,1562,64,256,506,636,609,402,158,99,28,2758,23,132,263,361,344,221,55,21,0,1420,3,36,82,100,86,59,19,11,3,399,42,136,224,223,143,109,35,26,6,944,0,3,3,6,5,3,5,0,0,25,3,5,34,25,30,7,9,3,5,121,230,95,214,335,306,299,389,571,279,2718,390,803,1947,2649,2851,1845,1080,914,375,12854,0,13,29,45,47,49,15,7,3,208,5,11,28,35,31,14,5,4,3,136,3,10,26,40,58,38,21,23,11,230,0,3,22,25,13,9,0,0,0,72,7,30,57,66,53,21,9,3,0,246
LGA11860,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,3,13,8,3,0,0,0,0,27,0,3,9,20,13,11,3,0,0,59,0,0,7,14,19,8,3,0,0,51,0,3,13,19,11,0,4,0,0,50,0,3,4,3,4,4,0,0,0,18,0,0,0,0,0,5,0,0,0,5,0,0,4,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,10,16,11,7,9,0,63,7,15,56,85,66,42,17,12,0,300,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,7,12,6,0,0,0,0,28
