region_id,C06_C_Jeh_Wit_0_14,C06_C_Jeh_Wit_15_24,C06_C_Jeh_Wit_25_34,C06_C_Jeh_Wit_35_44,C06_C_Jeh_Wit_45_54,C06_C_Jeh_Wit_55_64,C06_C_Jeh_Wit_65_74,C06_C_Jeh_Wit_75_84,C06_C_Jeh_Wit_85ov,C06_C_Jeh_Wit_Tot,C06_C_Lat_Da_Saint_0_14,C06_C_Lat_Da_Saint_15_24,C06_C_Lat_Da_Saint_25_34,C06_C_Lat_Da_Saint_35_44,C06_C_Lat_Da_Saint_45_54,C06_C_Lat_Da_Saint_55_64,C06_C_Lat_Da_Saint_65_74,C06_C_Lat_Da_Saint_75_84,C06_C_Lat_Da_Saint_85ov,C06_C_Lat_Da_Saint_Tot,C06_C_Luthe_0_14,C06_C_Luthe_15_24,C06_C_Luthe_25_34,C06_C_Luthe_35_44,C06_C_Luthe_45_54,C06_C_Luthe_55_64,C06_C_Luthe_65_74,C06_C_Luthe_75_84,C06_C_Luthe_85ov,C06_C_Luthe_Tot,C06_C_Ori_Orth_0_14,C06_C_Ori_Orth_15_24,C06_C_Ori_Orth_25_34,C06_C_Ori_Orth_35_44,C06_C_Ori_Orth_45_54,C06_C_Ori_Orth_55_64,C06_C_Ori_Orth_65_74,C06_C_Ori_Orth_75_84,C06_C_Ori_Orth_85ov,C06_C_Ori_Orth_To,C06_C_Oth_Prot_0_14,C06_C_Oth_Prot_15_24,C06_C_Oth_Prot_25_34,C06_C_Oth_Prot_35_44,C06_C_Oth_Prot_45_54,C06_C_Oth_Prot_55_64,C06_C_Oth_Prot_65_74,C06_C_Oth_Prot_75_84,C06_C_Oth_Prot_85ov,C06_C_Oth_Prot_Tot,C06_C_Pentec_0_14,C06_C_Pentec_15_24,C06_C_Pentec_25_34,C06_C_Pentec_35_44,C06_C_Pentec_45_54,C06_C_Pentec_55_64,C06_C_Pentec_65_74,C06_C_Pentec_75_84,C06_C_Pentec_85ov,C06_C_Pentec_Tot,C06_C_Pres_Ref_0_14,C06_C_Pres_Ref_15_24,C06_C_Pres_Ref_25_34,C06_C_Pres_Ref_35_44,C06_C_Pres_Ref_45_54,C06_C_Pres_Ref_55_64,C06_C_Pres_Ref_65_74,C06_C_Pres_Ref_75_84,C06_C_Pres_Ref_85ov,C06_C_Pres_Ref_Tot,C06_C_Sal_Army_0_14,C06_C_Sal_Army_15_24,C06_C_Sal_Army_25_34,C06_C_Sal_Army_35_44,C06_C_Sal_Army_45_54,C06_C_Sal_Army_55_64,C06_C_Sal_Army_65_74,C06_C_Sal_Army_75_84,C06_C_Sal_Army_85ov,C06_C_Sal_Army_Tot,C06_C_Sev_day_Adv_0_14,C06_C_Sev_day_Adv_15_24,C06_C_Sev_day_Adv_25_34,C06_C_Sev_day_Adv_35_44,C06_C_Sev_day_Adv_45_54,C06_C_Sev_day_Adv_55_64,C06_C_Sev_day_Adv_65_74,C06_C_Sev_day_Adv_75_84,C06_C_Sev_day_Adv_85oe,C06_C_Sev_day_Adv_Tot,C06_C_Unit_Chur_0_14,C06_C_Unit_Chur_15_24,C06_C_Unit_Chur_25_34,C06_C_Unit_Chur_35_44,C06_C_Unit_Chur_45_54,C06_C_Unit_Chur_55_64,C06_C_Unit_Chur_65_74,C06_C_Unit_Chur_75_84,C06_C_Unit_Chur_85ov,C06_C_Unit_Chur_Tot,C06_C_Christi_nfd_0_14,C06_C_Christi_nfd_15_24,C06_C_Christi_nfd_25_34,C06_C_Christi_nfd_35_44,C06_C_Christi_nfd_45_54,C06_C_Christi_nfd_55_64,C06_C_Christi_nfd_65_74,C06_C_Christi_nfd_75_84,C06_C_Christi_nfd_85ov,C06_C_Christi_nfd_Tot,C06_C_Oth_Chris_0_14,C06_C_Oth_Chris_15_24,C06_C_Oth_Chris_25_34,C06_C_Oth_Chris_35_44,C06_C_Oth_Chris_45_54,C06_C_Oth_Chris_55_64,C06_C_Oth_Chris_65_74,C06_C_Oth_Chris_75_84,C06_C_Oth_Chris_85ov,C06_C_Oth_Chris_Tot,C06_Christia_Tot_0_14,C06_Christia_Tot_15_24,C06_Christia_Tot_25_34,C06_Christia_Tot_35_44,C06_Christia_Tot_45_54,C06_Christia_Tot_55_64,C06_Christia_Tot_65_74,C06_Christia_Tot_75_84,C06_Christia_Tot_85ov,C06_Christ_T_T,C06_Hinduism_0_14,C06_Hinduism_15_24,C06_Hinduism_25_34,C06_Hinduism_35_44,C06_Hinduism_45_54,C06_Hinduism_55_64,C06_Hinduism_65_74,C06_Hinduism_75_84,C06_Hinduism_85ov,C06_Hinduism_Tot,C06_Islam_0_14,C06_Islam_15_24,C06_Islam_25_34,C06_Islam_35_44,C06_Islam_45_54,C06_Islam_55_64,C06_Islam_65_74,C06_Islam_75_84,C06_Islam_85ov,C06_Islam_Tot,C06_Judaism_0_14,C06_Judaism_15_24,C06_Judaism_25_34,C06_Judaism_35_44,C06_Judaism_45_54,C06_Judaism_55_64,C06_Judaism_65_74,C06_Judaism_75_84,C06_Judaism_85ov,C06_Judaism_Tot,C06_OR_AusAborTrad_0_14,C06_OR_AusAborTrad15_24,C06_OR_AusAborTrad25_34,C06_OR_AusAborTrad35_44,C06_OR_AusAborTrad45_54,C06_OR_AusAborTrad55_64,C06_OR_AusAborTrad65_74,C06_OR_AusAborTrad75_84,C06_OR_AusAborTrad85oe,C06_OR_AusAborTrade_Tot,C06_OR_Ot_Re_Gr_0_14,C06_OR_Ot_Re_Gr_15_24,C06_OR_Ot_Re_Gr_25_34,C06_OR_Ot_Re_Gr_35_44,C06_OR_Ot_Re_Gr_45_54,C06_OR_Ot_Re_Gr_55_64,C06_OR_Ot_Re_Gr_65_74,C06_OR_Ot_Re_Gr_75_84,C06_OR_Ot_Re_Gr_85ov,C06_OR_Ot_Re_Gr_Tot,C06_OthRel_T_0_14,C06_OthRel_T_15_24,C06_OthRel_T_25_34,C06_OthRel_T_35_44,C06_OthRel_T_45_54,C06_OthRel_T_55_64,C06_OthRel_T_65_74,C06_OthRel_T_75_84,C06_OthRel_T_85ov,C06_OthRel_T_T,C06_NoRel_0_14,C06_NoRel_15_24,C06_NoRel_25_34,C06_NoRel_35_44,C06_NoRel_45_54,C06_NoRel_55_64,C06_NoRel_65_74,C06_NoRel_75_84,C06_NoRel_85ov,C06_NoRel_Tot
LGA10650,6,3,4,0,10,3,0,0,0,26,22,13,4,4,5,5,5,0,0,58,3,0,6,3,9,6,5,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,5,3,7,3,4,3,0,0,34,79,42,53,72,112,118,95,96,50,717,0,0,0,3,3,0,3,0,0,9,4,0,0,0,3,3,0,0,0,10,128,80,59,108,133,141,112,89,26,876,10,5,8,5,8,10,7,0,0,53,3,0,3,0,0,0,0,0,0,6,1075,520,496,681,902,906,715,526,187,6008,3,0,4,0,0,0,4,0,0,11,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,0,0,6,0,0,3,0,0,4,0,3,0,10,0,0,6,3,0,4,0,3,0,16,341,146,164,141,141,127,63,29,7,1159
LGA10750,188,140,163,169,164,117,75,47,5,1068,749,378,314,236,214,118,36,17,9,2071,103,73,109,127,125,159,133,109,48,986,660,470,379,337,412,289,155,70,14,2786,450,317,228,275,246,127,63,24,10,1740,1706,1070,847,981,752,321,99,48,9,5833,1023,722,778,1042,1010,914,549,300,70,6408,149,84,99,115,103,94,63,23,9,739,341,221,200,206,180,152,76,48,36,1460,2135,1343,1141,1145,1195,827,472,241,70,8569,1312,812,629,735,570,264,106,45,14,4487,165,119,89,96,93,60,22,13,3,660,43862,27240,27538,28554,25810,19667,10620,6108,1618,191017,2543,1249,2098,2013,1156,520,234,92,13,9918,3889,2124,2144,1972,1339,677,227,71,12,12455,12,19,16,23,21,25,13,3,5,137,7,3,3,3,0,0,0,0,0,16,1049,645,811,738,484,180,97,33,3,4040,1056,648,814,741,484,180,97,33,3,4056,8412,4320,4626,3747,2639,1443,550,256,86,26079
LGA10800,3,6,0,0,8,10,4,6,0,37,0,3,0,0,0,0,0,0,0,3,29,20,10,21,14,16,18,3,3,134,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,3,0,13,3,3,0,3,10,8,5,0,0,32,63,36,51,56,107,82,66,64,11,536,13,9,8,5,7,10,8,3,3,66,0,0,0,0,0,4,3,0,0,7,83,63,62,64,101,68,48,49,15,553,54,14,11,22,12,15,18,8,3,157,0,0,3,0,0,0,0,0,0,3,1105,504,557,688,782,652,510,369,99,5266,0,0,0,3,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,163,60,86,59,73,49,16,7,0,513
LGA10850,4,0,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,3,6,3,3,5,4,8,0,0,0,29,0,0,0,0,0,0,0,0,0,0,7,0,3,3,0,0,3,0,0,16,23,6,4,11,10,6,0,0,0,60,40,20,31,50,36,65,55,34,11,342,5,3,3,4,3,5,0,0,0,23,5,5,3,0,3,0,3,0,3,22,97,56,43,83,76,93,65,37,3,553,19,3,6,12,11,4,9,0,3,67,0,0,0,0,0,0,0,0,0,0,1184,557,443,779,748,645,505,291,74,5226,0,0,0,3,3,0,0,0,0,6,3,3,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,3,0,0,4,0,0,26,6,6,7,3,0,0,4,0,0,26,196,95,101,89,88,72,25,4,4,674
LGA10900,50,39,40,52,68,38,37,20,4,348,62,38,19,28,35,29,10,5,3,229,54,38,28,62,77,79,80,52,8,478,0,0,3,0,3,3,3,0,3,15,14,15,10,22,27,11,10,9,0,118,272,184,122,140,152,70,22,12,0,974,325,255,208,348,497,479,313,221,104,2750,64,34,30,36,35,34,21,10,4,268,26,7,20,27,20,21,17,10,3,151,524,424,215,369,521,463,330,250,113,3209,418,292,179,236,307,146,79,29,7,1693,12,8,12,27,40,29,37,9,3,177,9221,5560,4351,6491,7490,6154,3817,2566,950,46600,26,19,15,24,41,20,7,3,0,155,44,36,32,28,25,14,8,3,0,190,12,9,10,25,18,35,4,13,3,129,4,3,0,0,4,0,0,0,0,11,96,70,120,154,122,75,13,12,0,662,100,73,120,154,126,75,13,12,0,673,3806,2205,2045,2472,2588,1770,728,378,91,16083
LGA10950,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,7,8,3,13,16,15,21,14,3,0,93,5,4,3,0,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,4,59,25,30,44,35,44,37,16,9,299,5,5,4,0,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,578,208,281,382,306,360,258,122,34,2529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,22,41,32,22,18,16,3,0,224
LGA11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,11,4,3,0,25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,10,0,4,0,0,0,3,0,0,17,26,13,13,24,28,29,32,19,15,199,3,3,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,3,3,5,6,17,14,4,0,3,55,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,358,152,167,263,273,294,189,126,68,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,9,0,0,0,0,3,3,3,0,0,9,76,47,27,42,53,34,13,7,0,299
LGA11050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,5,3,5,6,16,9,12,3,3,62,0,0,0,0,0,6,0,3,0,9,0,0,0,0,0,0,0,0,0,0,29,17,12,24,30,31,28,17,4,192,9,0,3,3,3,5,0,0,0,23,0,3,0,0,0,0,0,0,0,3,352,157,157,241,297,297,198,135,37,1871,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,3,0,3,0,0,6,76,31,28,22,30,30,6,0,3,226
LGA11100,8,3,13,16,12,20,6,7,3,88,42,27,44,20,13,14,10,3,0,173,12,6,15,20,20,16,14,12,0,115,35,31,33,28,30,45,42,16,3,263,20,10,16,14,13,10,6,4,0,93,76,52,68,53,46,17,8,4,0,324,70,65,101,135,111,112,65,47,23,729,3,3,7,5,4,0,5,5,0,32,4,5,9,0,13,6,3,0,0,40,138,110,89,111,129,93,57,45,20,792,76,60,72,68,35,37,12,0,6,366,0,5,8,9,10,4,4,4,0,44,4099,2810,3236,3652,3259,2948,2153,1501,507,24165,119,84,170,102,67,46,16,4,0,608,671,475,641,477,321,141,61,11,3,2801,91,41,41,66,64,49,48,33,9,442,0,0,0,0,0,0,0,0,0,0,22,20,31,20,22,15,12,6,3,151,22,20,31,20,22,15,12,6,3,151,724,566,725,645,472,298,157,81,16,3684
LGA11150,0,0,0,0,0,3,0,0,3,6,0,0,0,0,3,3,3,0,0,9,0,0,3,0,3,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,10,0,0,0,0,0,29,9,4,24,20,27,38,23,10,4,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,15,14,19,28,17,4,0,123,39,10,15,19,13,14,5,0,0,115,0,0,0,0,0,0,0,0,0,0,665,329,319,371,381,345,206,100,22,2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,24,49,40,25,27,14,4,3,252
LGA11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,8,0,3,0,0,3,0,0,0,0,6,0,7,4,6,3,12,8,0,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,0,6,11,5,11,4,0,0,44,12,3,5,0,3,5,0,4,0,32,0,0,0,0,0,0,0,0,0,0,345,173,153,230,188,145,73,56,14,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,8,111,62,44,51,14,14,6,0,0,302
LGA11250,0,3,10,6,7,10,12,0,0,48,19,13,11,11,5,8,4,0,0,71,54,23,32,30,34,32,17,12,6,240,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,16,38,16,22,22,27,17,11,3,0,156,24,10,21,40,44,57,43,51,7,297,26,35,20,30,56,35,38,18,11,269,5,3,6,0,9,9,6,5,3,46,313,190,149,288,482,462,382,330,86,2682,54,24,32,25,32,14,11,4,3,199,0,0,0,3,3,0,3,0,0,9,1852,1154,1041,1523,2009,1794,1465,1062,283,12183,4,0,4,5,0,0,0,4,0,17,10,0,4,6,4,0,0,0,0,24,0,0,0,0,0,4,0,0,0,4,0,0,3,0,0,0,0,0,0,3,9,3,6,8,6,3,0,0,3,38,9,3,9,8,6,3,0,0,3,41,1295,689,598,610,529,340,173,99,23,4356
LGA11300,19,8,15,15,11,7,15,3,3,96,5,7,7,3,7,0,0,0,0,29,11,13,8,13,14,19,13,21,5,117,23,36,19,17,15,23,9,0,0,142,13,7,14,10,14,4,4,3,0,69,47,50,60,51,34,15,12,3,0,272,183,161,187,181,135,106,53,50,28,1084,11,6,7,6,12,10,7,7,5,71,7,5,10,4,10,3,0,7,0,46,132,115,134,110,126,90,75,61,23,866,64,75,53,70,42,19,3,6,8,340,3,3,3,3,4,3,0,3,0,22,3032,2324,2415,2604,2335,2018,1602,1353,528,18211,191,409,604,177,113,76,33,28,6,1637,83,137,117,61,63,36,19,9,3,528,4,7,7,0,6,6,4,4,0,38,0,0,0,0,0,0,0,0,0,0,6,44,51,19,12,13,4,0,3,152,6,44,51,19,12,13,4,0,3,152,783,1192,1008,794,707,283,207,125,49,5148
LGA11350,20,21,17,20,29,16,8,3,0,134,6,8,3,3,3,3,0,0,0,26,15,13,10,24,31,25,14,7,0,139,0,0,0,0,0,0,0,0,0,0,4,9,11,4,9,8,3,4,0,52,30,32,21,19,41,32,9,4,0,188,87,38,55,111,177,167,117,121,44,917,5,0,3,3,6,3,4,3,3,30,10,10,3,10,18,12,16,15,3,97,185,131,109,182,254,224,188,144,50,1467,89,65,34,55,93,51,27,11,3,428,0,3,3,7,9,4,0,3,0,29,2020,1358,1148,1836,2473,1876,1261,1066,340,13378,17,7,9,10,25,6,7,0,0,81,3,7,10,6,10,11,0,3,0,50,51,12,32,41,40,31,5,3,4,219,0,0,5,4,6,0,0,0,0,15,54,39,63,96,108,47,5,3,3,418,54,39,68,100,114,47,5,3,3,433,2104,1105,1187,1402,1539,922,303,164,35,8761
LGA11400,0,0,0,3,0,0,0,0,0,3,5,0,0,5,0,0,4,0,0,14,4,3,0,8,4,8,9,7,0,43,0,0,0,0,0,3,0,0,0,3,9,8,5,0,9,0,4,0,0,35,20,12,7,11,11,3,3,3,0,70,57,28,32,72,77,83,47,39,7,442,6,0,0,4,11,13,3,0,4,41,5,0,7,3,0,4,0,3,0,22,221,125,103,162,205,211,156,89,42,1314,47,24,22,15,21,17,11,7,3,167,3,0,0,0,0,4,0,0,0,7,2206,980,952,1401,1474,1396,969,562,186,10126,0,0,0,3,0,3,3,0,0,9,5,0,0,0,3,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,6,9,8,0,0,0,0,29,0,6,6,9,8,0,0,0,0,29,310,114,130,171,166,112,72,29,7,1111
LGA11450,51,34,28,38,45,22,10,11,0,239,32,10,28,11,10,12,3,8,3,117,30,22,24,56,33,33,26,16,3,243,3,3,3,0,3,3,0,0,0,15,28,24,17,18,24,13,12,5,5,146,166,113,82,111,86,58,13,8,0,637,149,92,149,221,258,197,115,88,32,1301,11,14,4,12,20,12,13,5,0,91,9,13,13,7,12,9,0,3,0,66,397,294,203,280,299,220,117,101,47,1958,191,64,99,107,61,51,21,10,3,607,23,20,3,14,18,12,6,0,3,99,9503,4980,5619,6480,5067,3619,1914,1230,464,38876,45,15,32,42,17,5,3,0,0,159,139,65,64,67,34,25,4,0,4,402,3,0,7,0,3,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0,18,27,10,35,14,8,3,3,0,118,18,27,10,35,14,8,3,3,0,118,1853,912,907,813,583,316,113,53,27,5577
LGA11500,149,119,115,112,128,118,49,23,6,819,445,277,191,181,114,71,29,4,3,1315,64,70,51,79,124,115,74,54,15,646,211,118,75,114,117,51,25,11,4,726,167,105,50,109,78,51,20,9,0,589,610,355,269,309,253,144,39,20,3,2002,430,373,388,492,726,643,315,182,52,3601,69,85,45,64,73,56,33,13,8,446,237,149,76,104,85,43,15,10,5,724,733,700,421,474,689,516,225,134,45,3937,625,374,274,303,241,145,35,21,7,2025,65,48,45,44,47,23,11,5,0,288,21419,16337,12738,13883,15742,11532,5012,2898,831,100392,898,393,610,706,411,159,80,22,3,3282,2205,1082,1007,966,712,271,101,16,5,6365,8,10,6,8,5,7,5,4,0,53,3,3,3,3,3,0,3,0,0,18,163,157,142,130,111,52,30,7,4,796,166,160,145,133,114,52,33,7,4,814,4996,2909,2477,1904,1649,914,310,121,34,15314
LGA11520,16,22,25,14,24,29,10,10,0,150,11,4,12,8,9,3,9,4,4,64,22,20,52,46,38,40,17,19,11,265,55,39,71,29,20,35,17,4,0,270,16,14,22,17,8,8,7,3,0,95,73,63,124,73,60,43,18,8,0,462,251,166,336,365,331,282,177,164,77,2149,6,4,10,4,13,13,7,3,7,67,5,3,12,14,4,14,6,5,3,66,250,220,299,257,308,256,129,134,46,1899,85,90,108,91,76,60,17,11,3,541,8,3,6,11,13,3,3,3,0,50,7636,4783,7254,7374,6007,5253,3794,2922,986,46009,127,139,306,112,80,52,20,10,0,846,141,123,154,116,76,66,40,24,0,740,25,14,19,31,25,28,13,16,4,175,0,0,0,0,0,0,0,0,0,0,40,36,74,61,44,18,4,3,3,283,40,36,74,61,44,18,4,3,3,283,1451,1311,1795,1596,1344,738,308,189,50,8782
LGA11550,63,59,56,60,57,52,41,19,4,411,54,31,32,35,30,18,4,4,0,208,12,23,21,32,32,29,58,38,14,259,150,137,142,108,119,97,64,41,12,870,110,65,70,64,56,32,18,17,3,435,292,181,173,197,142,99,40,22,4,1150,452,315,344,397,383,294,209,216,84,2694,34,30,29,28,49,48,24,22,11,275,90,36,46,49,42,25,19,19,6,332,527,328,307,402,373,270,205,248,93,2753,275,231,247,201,191,109,60,30,7,1351,17,21,15,21,31,10,8,8,4,135,13328,8725,9995,11056,9429,8929,7113,4958,1501,75034,351,302,539,312,264,106,50,10,6,1940,5573,3082,3832,2572,1445,783,297,152,30,17766,5,8,16,11,7,14,10,12,0,83,4,0,0,4,0,0,0,0,0,8,139,133,174,130,98,51,19,8,0,752,143,133,174,134,98,51,19,8,0,760,2708,1872,1965,2540,2383,1017,612,333,92,13522
LGA11600,3,0,0,0,0,0,0,3,0,6,4,0,3,4,0,0,0,0,0,11,4,4,0,4,6,0,3,3,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,7,10,19,30,28,37,15,3,162,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,6,68,30,30,64,58,41,51,15,7,364,13,3,11,3,3,3,0,0,0,36,0,4,0,0,0,0,0,0,0,4,426,237,243,346,355,274,237,111,27,2256,0,4,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,0,3,0,9,3,0,0,3,0,3,0,3,0,12,119,29,44,43,35,20,4,6,0,300
LGA11700,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,5,0,0,18,0,0,0,0,0,0,0,0,0,0,8,4,0,3,0,0,0,0,0,15,7,0,0,6,0,4,0,0,0,17,3,7,4,8,19,23,12,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,10,18,41,19,11,8,3,141,7,0,0,3,3,3,3,3,0,22,0,0,3,0,0,0,0,0,0,3,299,160,165,210,265,241,132,43,9,1524,0,0,0,0,3,0,0,0,0,3,3,3,3,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,3,3,0,0,0,6,58,41,39,40,45,41,15,9,3,291
LGA11720,33,30,21,17,19,40,22,11,4,197,48,23,12,27,19,11,10,7,0,157,14,11,20,15,12,29,26,21,4,152,0,0,3,0,0,0,0,0,0,3,31,17,12,23,30,25,20,9,9,176,76,27,25,59,40,40,18,3,0,288,182,170,254,273,404,372,223,192,54,2124,88,49,27,49,44,41,26,11,4,339,22,26,19,30,36,26,21,20,3,203,593,437,360,445,612,597,365,345,119,3873,111,65,56,70,81,60,20,16,0,479,3,4,3,0,3,3,4,0,4,24,6596,4094,3885,4561,5073,4457,2661,1992,637,33956,7,9,10,8,7,8,4,0,0,53,20,13,9,9,8,4,3,0,0,66,0,0,3,3,3,4,0,0,0,13,0,0,0,3,0,0,0,0,0,3,11,13,15,26,19,9,3,0,0,96,11,13,15,29,19,9,3,0,0,99,2258,994,898,846,800,536,219,102,36,6689
LGA11730,68,33,33,35,44,39,19,7,11,289,11,16,0,9,6,13,11,6,0,72,16,5,11,16,43,38,32,22,3,186,3,0,0,3,0,0,0,0,0,6,12,5,4,6,11,7,8,3,3,59,104,53,39,62,68,55,38,20,0,439,476,273,224,451,530,568,536,324,146,3528,59,33,34,26,49,59,30,16,6,312,17,17,16,12,21,20,24,13,9,149,276,175,146,261,381,519,385,255,98,2496,167,73,62,67,90,63,46,15,3,586,8,0,5,6,0,6,4,5,0,34,6143,3219,2694,4388,5319,5453,4431,2805,900,35352,4,3,0,3,10,3,0,0,0,23,7,3,9,8,5,0,3,0,0,35,6,0,0,6,4,0,0,6,0,22,5,0,3,3,0,0,0,0,0,11,27,21,24,35,37,27,3,0,3,177,32,21,27,38,37,27,3,0,3,188,2182,974,845,899,1116,787,395,213,52,7463
LGA11750,11,5,0,7,3,3,0,3,0,32,3,0,0,3,0,0,0,0,0,6,11,0,6,3,3,3,0,6,0,32,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,8,3,3,0,0,8,0,0,0,0,14,10,7,12,25,29,20,22,6,0,131,0,0,0,3,0,0,3,3,0,9,0,0,0,0,0,3,0,0,0,3,66,41,48,53,69,64,36,20,9,406,0,4,3,3,3,3,3,0,0,19,0,4,0,0,3,3,0,0,0,10,771,473,485,566,572,444,314,140,39,3804,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,5,0,0,0,15,0,3,4,0,3,5,0,0,0,15,212,119,112,101,77,43,14,3,0,681
LGA11800,78,53,41,56,57,51,44,14,3,397,40,13,18,17,12,16,12,5,3,136,26,23,25,40,55,71,62,29,7,338,0,0,0,5,0,0,0,0,0,5,29,17,14,25,32,24,19,20,8,188,296,222,137,137,212,104,50,25,10,1193,263,178,184,398,518,549,479,361,104,3034,47,30,20,42,30,37,39,14,0,259,58,19,32,39,27,35,21,32,4,267,434,333,231,395,538,563,449,338,119,3400,342,233,137,186,221,134,63,38,10,1364,18,10,13,6,11,12,12,12,3,97,7901,4950,3845,6027,6983,6221,4863,3343,1076,45209,18,10,11,8,6,11,7,0,0,71,49,17,22,30,15,8,3,0,0,144,0,8,7,10,3,14,3,3,3,51,10,7,3,4,5,3,0,0,0,32,180,126,115,135,160,67,46,30,5,864,190,133,118,139,165,70,46,30,5,896,3296,1932,1501,1640,1722,1203,589,298,75,12256
