SA3_CODE_2016,C06_1PF_U_N,C06_1PF_U_1_149,C06_1PF_U_150_299,C06_1PF_U_300_399,C06_1PF_U_400_499,C06_1PF_U_500_649,C06_1PF_U_650_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_3999,C06_1PF_U_4000m,C06_1PF_U_Ns,C06_1PF_U_T,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_149,C06_1PF_N_lf_Fi_150_299,C06_1PF_N_lf_Fi_300_399,C06_1PF_N_lf_Fi_400_499,C06_1PF_N_lf_Fi_500_649,C06_1PF_N_lf_Fi_650_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_3999,C06_1PF_N_lf_Fi_4000m,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_lf_T,C06_1PF_LFns_N,C06_1PF_LFns_1_149,C06_1PF_LFns_150_299,C06_1PF_LFns_300_399,C06_1PF_LFns_400_499,C06_1PF_LFns_500_649,C06_1PF_LFns_650_799,C06_1PF_LFns_800_999,C06_1PF_LFns_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_LFns_2500_2999,C06_1PF_LFns_3000_3999,C06_1PF_LFns_4000m,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_149,C06_1PF_TFI_150_299,C06_1PF_TFI_300_399,C06_1PF_TFI_400_499,C06_1PF_TFI_500_649,C06_1PF_TFI_650_799,C06_1PF_TFI_800_999,C06_1PF_TFI_1000_1499,C06_1PF_TFI_1500_1999,C06_1PF_TFI_2000_2499,C06_1PF_TFI_2500_2999,C06_1PF_TFI_3000_3999,C06_1PF_TFI_4000m,C06_1PF_TFI_Ns,C06_1PF_TFI_T,C06_TFI_N,C06_TFI_1_149,C06_TFI_150_299,C06_TFI_300_399,C06_TFI_400_499,C06_TFI_500_649,C06_TFI_650_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_3999,C06_TFI_4000m,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_149,C11_CFNC_BF_150_299,C11_CFNC_BF_300_399,C11_CFNC_BF_400_499,C11_CFNC_BF_500_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000m,C11_CFNC_BF_Ns,C11_CFNC_BF_T,C11_CFNC_BPT_N,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_299,C11_CFNC_BPT_300_399,C11_CFNC_BPT_400_499,C11_CFNC_BPT_500_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000m,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_299,C11_CFNC_1F1P_300_399,C11_CFNC_1F1P_400_499,C11_CFNC_1F1P_500_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_299,C11_CFNC_1E1A_300_399,C11_CFNC_1E1A_400_499,C11_CFNC_1E1A_500_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_299,C11_CFNC_1F1NW_300_399,C11_CFNC_1F1NW_400_499,C11_CFNC_1F1NW_500_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_T,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_299,C11_CFNC_1P1NW_300_399,C11_CFNC_1P1NW_400_499,C11_CFNC_1P1NW_500_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000m,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_T,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_299,C11_CFNC_1A1NW_300_399,C11_CFNC_1A1NW_400_499,C11_CFNC_1A1NW_500_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_149,C11_CFNC_BA_150_299,C11_CFNC_BA_300_399,C11_CFNC_BA_400_499,C11_CFNC_BA_500_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_999
10304,0,4,25,56,0,32,9,5,3,0,0,0,0,0,5,152,11,21,112,172,60,216,49,64,81,14,0,4,3,3,102,920,0,0,0,3,0,0,0,0,0,0,0,0,0,0,41,51,15,40,160,295,68,456,215,213,302,72,15,20,9,3,265,2150,86,154,221,403,914,1296,670,959,3021,1637,984,607,436,145,1600,13148,6,0,6,0,5,18,22,51,186,234,312,144,204,88,23,1307,0,0,3,0,0,12,15,48,39,20,23,5,16,3,6,195,3,0,7,3,4,11,25,45,203,149,142,53,94,17,26,786,0,0,0,0,0,8,0,8,25,30,24,13,26,10,8,151,4,0,0,8,13,20,79,75,136,88,27,51,23,4,20,553,3,3,10,14,12,64,50,70,49,17,9,6,3,0,18,321,3,0,0,0,0,9,8,12,9,7,3,6,4,0,3,70,7,0,0,0,0,7,3,3
10401,4,8,25,67,10,61,20,0,3,4,0,0,0,0,22,224,12,19,106,243,62,333,68,55,60,13,0,7,0,0,100,1068,0,0,0,6,0,5,0,4,3,0,0,0,0,0,43,67,10,39,162,423,85,620,217,152,200,41,6,11,0,0,286,2258,75,178,286,564,1671,2120,907,1069,2709,951,448,243,141,59,1578,12996,7,0,8,0,4,17,26,57,142,118,119,43,54,26,17,631,0,0,0,6,3,32,40,60,50,23,6,4,4,3,0,241,3,0,9,7,6,18,32,97,209,125,72,36,42,4,13,673,3,0,0,0,4,3,5,8,39,17,23,8,15,0,9,125,0,4,0,7,21,20,92,78,141,73,21,37,8,0,14,514,0,5,17,12,28,101,99,74,84,25,7,3,3,0,13,468,0,0,3,0,5,15,10,7,12,6,4,3,6,0,3,89,0,0,0,0,0,4,0,7
10402,7,10,56,107,11,106,16,12,6,0,0,0,0,0,32,370,20,35,189,328,109,516,103,98,94,19,4,6,0,0,197,1713,0,0,6,3,0,8,3,3,0,3,0,0,0,0,65,92,37,53,292,638,140,1152,438,292,432,90,15,10,3,0,561,4153,151,254,434,814,2143,3240,1445,1643,4699,1918,888,470,285,98,2585,21078,11,0,9,0,0,22,28,78,254,310,291,95,149,50,14,1317,0,0,10,7,8,45,43,92,126,42,30,13,19,9,8,451,4,0,5,0,11,25,53,109,362,269,190,60,86,15,16,1209,3,0,0,0,3,12,11,15,53,38,40,11,20,8,10,205,0,0,7,3,15,32,99,123,223,118,53,62,20,6,28,789,4,3,18,23,40,139,122,103,151,40,31,13,5,0,13,699,0,0,0,3,3,12,5,18,22,12,5,7,5,0,6,93,7,0,0,0,0,6,5,10
10501,0,0,22,33,8,19,6,6,3,0,0,0,0,0,16,111,7,16,95,140,36,135,38,32,44,7,3,4,3,3,88,653,0,0,0,0,3,0,0,0,3,0,0,0,0,0,46,58,11,22,141,215,45,260,103,89,117,24,7,8,3,7,205,1265,108,139,196,286,540,755,347,411,1263,573,355,199,135,54,1126,6491,20,0,9,0,3,12,15,56,102,93,122,52,89,40,36,657,0,0,0,3,3,8,8,17,16,11,4,0,0,0,3,89,9,0,3,3,0,10,23,35,105,69,50,27,29,9,15,379,0,0,0,0,0,0,3,10,4,10,9,4,4,0,5,58,9,0,0,4,11,12,39,39,55,29,8,15,7,0,17,240,0,0,7,8,13,31,12,16,13,6,0,0,0,3,11,118,0,0,0,0,3,0,6,3,11,0,3,3,0,0,6,42,0,0,0,0,0,3,0,7
10502,3,0,18,32,3,19,3,0,0,0,0,0,0,0,15,95,3,10,52,103,50,162,25,34,33,6,3,0,0,0,62,550,0,0,0,3,0,0,0,0,0,0,0,0,0,0,26,43,7,17,94,183,58,288,88,85,118,29,8,5,3,4,151,1139,41,73,136,230,736,860,319,381,1013,496,290,174,82,28,797,5659,7,0,0,0,0,4,9,31,67,79,103,34,70,15,15,432,0,0,0,0,0,4,11,14,20,8,5,0,0,0,0,65,0,0,3,0,0,7,15,19,64,60,32,12,12,3,3,227,0,0,0,0,0,0,0,10,5,8,10,4,3,3,0,53,0,0,0,0,9,13,28,22,59,35,15,16,5,0,20,217,0,0,5,4,5,41,45,22,11,3,0,3,0,0,3,143,0,0,0,0,0,8,0,3,11,4,3,3,0,0,6,39,0,0,0,0,0,0,0,0
10503,7,3,33,61,10,58,9,5,7,3,0,0,0,0,20,229,17,31,185,312,81,360,70,74,86,14,4,7,0,0,158,1406,0,0,0,3,3,7,0,9,3,0,0,0,0,0,64,88,30,46,251,507,99,731,287,220,376,90,12,22,3,0,418,3106,160,249,376,647,1373,2066,1004,1177,3808,1762,917,552,350,118,2490,17045,35,0,21,8,4,38,33,118,288,333,368,138,159,70,34,1643,3,0,5,3,3,25,21,58,61,32,17,15,3,4,8,247,3,0,9,3,3,29,40,119,307,210,130,47,65,14,34,1006,4,0,3,0,0,3,6,22,31,34,27,9,17,0,13,172,12,0,8,8,9,42,104,93,174,81,22,32,3,3,34,626,0,4,4,22,26,95,84,74,72,20,9,3,4,0,20,447,0,0,0,3,7,9,11,12,20,13,3,5,0,0,10,86,3,0,0,0,0,4,5,8
10601,0,5,48,96,10,65,19,6,13,0,0,0,0,0,17,284,18,35,146,311,108,439,87,94,112,37,5,6,3,0,174,1586,0,0,5,0,0,5,0,4,0,7,0,0,0,0,65,87,22,49,238,562,135,855,310,261,393,142,30,31,15,7,460,3501,137,219,343,701,1746,2236,1086,1297,4309,2446,1389,1147,722,185,2568,20523,10,0,10,0,0,18,13,58,186,277,389,169,346,131,27,1631,0,0,3,0,3,19,30,56,61,44,25,17,20,5,3,292,4,0,8,4,7,15,25,63,263,233,185,105,140,26,25,1101,0,0,0,0,0,6,4,15,36,23,33,23,47,16,13,217,11,4,3,0,14,19,90,82,239,172,29,193,22,7,52,939,0,0,18,20,31,94,89,75,69,34,12,18,3,3,14,495,4,3,3,0,0,13,14,13,28,21,3,16,0,0,4,114,0,0,0,0,0,5,6,3
10602,3,4,33,49,9,44,12,13,11,0,0,0,0,0,16,192,12,15,128,201,72,325,71,64,109,24,4,0,7,0,118,1165,0,0,0,0,0,7,3,0,0,0,0,0,0,0,44,58,19,31,190,364,84,622,266,228,424,138,28,21,9,0,332,2751,66,122,249,447,1171,1591,794,1037,3604,2275,1284,891,551,130,1808,16036,3,0,3,0,0,6,3,27,121,283,380,177,276,79,23,1382,3,0,0,0,3,12,18,24,52,30,30,11,10,4,6,211,0,0,0,0,3,8,14,53,197,186,165,80,105,12,14,840,0,0,0,3,0,3,9,10,25,42,33,13,22,3,4,167,3,0,0,5,7,15,52,93,202,137,31,126,21,4,25,722,3,0,3,8,14,59,73,54,59,37,8,12,4,3,7,345,0,0,0,0,0,10,7,5,20,17,6,7,0,0,0,70,0,0,0,0,0,0,0,3
10603,3,5,39,56,14,56,9,3,7,0,0,0,0,0,16,210,13,26,126,249,69,347,79,88,79,24,3,0,0,0,136,1239,0,0,3,3,0,0,3,0,0,0,0,0,0,0,47,59,25,39,199,429,89,694,284,236,334,85,23,10,0,0,343,2804,130,218,305,556,1678,2243,1029,1256,3941,1821,1008,612,388,104,2183,17480,8,0,7,3,3,4,8,28,158,219,317,112,166,40,22,1093,9,0,10,4,0,22,32,52,84,36,22,4,10,3,11,299,4,0,3,4,8,21,29,70,239,218,153,64,66,18,18,909,0,0,0,0,0,9,10,7,29,27,37,14,10,4,7,157,0,0,4,6,7,9,64,100,201,141,33,82,16,3,17,684,4,0,9,16,29,105,84,88,97,39,21,12,4,0,12,524,0,0,0,3,5,16,9,16,15,18,3,11,4,0,6,111,0,0,0,0,0,3,8,5
10604,0,3,16,33,3,19,0,0,0,0,0,0,0,0,6,85,14,10,59,111,20,110,32,28,35,7,0,3,0,0,50,482,0,0,0,3,0,3,0,3,0,0,0,0,0,0,9,26,15,19,84,203,27,246,114,94,137,44,12,15,8,0,119,1145,73,96,112,253,465,709,399,499,1587,912,511,473,325,85,943,7439,8,0,10,4,0,10,13,30,79,147,163,66,147,69,16,766,0,0,3,0,0,8,8,18,15,20,6,3,8,3,3,110,4,0,6,4,0,8,16,33,116,96,66,59,49,10,7,465,0,0,3,0,0,0,0,7,15,9,21,3,27,4,5,97,3,0,0,5,6,10,41,24,92,57,9,83,11,4,26,370,0,3,0,5,14,33,41,14,20,11,3,8,0,0,7,159,0,0,0,0,0,4,0,0,9,11,0,7,0,0,0,29,0,0,0,0,0,3,0,0
10701,0,9,55,83,19,61,18,4,8,3,0,0,0,0,29,287,24,42,185,297,123,417,104,122,159,38,8,5,0,3,166,1691,0,0,3,4,0,3,4,3,3,3,0,0,0,0,68,96,24,50,278,516,156,763,313,276,465,152,45,31,4,3,418,3493,120,217,393,621,2075,2191,1019,1238,3955,2360,1376,875,556,141,2193,19319,3,0,0,0,0,3,8,26,122,214,281,103,162,45,10,972,0,0,3,3,0,10,17,29,39,18,21,5,0,4,3,143,6,0,0,0,0,4,14,51,207,164,148,55,62,5,10,732,0,0,0,0,0,0,5,8,22,19,20,14,16,6,8,131,3,0,4,3,11,18,75,79,199,128,29,67,18,0,38,674,0,3,8,12,17,65,74,58,55,24,12,10,0,0,6,353,0,0,0,0,3,5,16,18,24,15,4,11,4,0,9,99,0,0,0,0,0,0,0,0
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,4,7,32,100,9,83,13,14,12,0,0,0,0,0,28,302,19,37,154,265,104,399,106,100,138,40,7,6,0,0,167,1548,0,0,0,3,0,3,5,3,4,0,0,3,0,0,47,64,25,56,209,520,120,839,414,256,516,144,56,32,18,4,437,3650,115,215,322,640,1718,2398,1193,1366,4812,2928,1624,1146,669,159,2549,21855,7,0,0,0,0,3,4,33,150,294,410,178,204,70,24,1376,0,0,0,3,3,15,25,48,62,22,22,4,17,0,3,227,6,0,4,0,3,6,25,54,273,251,183,78,94,21,16,1026,0,0,0,0,0,7,4,11,37,30,45,20,22,5,8,192,0,0,6,0,14,14,75,88,263,167,41,116,28,3,32,871,3,0,9,15,15,96,81,85,81,46,23,18,0,7,10,483,0,3,0,0,10,17,5,26,15,21,8,13,3,0,4,127,0,0,0,0,0,9,0,6
10704,6,9,51,107,11,78,18,18,9,0,0,0,0,0,26,337,37,28,188,337,141,494,106,146,224,65,23,18,3,3,218,2030,3,0,4,3,0,3,0,3,8,0,0,0,0,0,61,93,47,53,289,621,166,952,430,405,802,272,102,95,27,7,587,4848,218,284,450,800,2200,2847,1310,1641,5555,3783,2524,2128,1495,447,3500,29181,5,0,3,0,0,4,16,43,172,316,609,326,538,217,29,2279,0,0,4,6,7,32,37,65,95,49,43,20,29,12,6,404,6,0,3,0,8,5,25,75,276,292,270,149,197,41,13,1352,0,0,0,0,0,3,3,14,36,53,56,34,50,24,6,285,3,0,3,10,28,14,77,100,277,195,56,195,45,13,42,1055,8,17,11,23,51,119,107,100,150,58,31,19,16,15,13,731,0,0,4,0,10,12,12,15,29,25,9,17,5,3,10,150,0,0,0,0,0,3,0,10
10801,0,4,17,32,0,32,14,3,0,0,0,0,0,0,10,106,8,18,52,109,42,161,32,37,24,3,3,0,0,0,59,539,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,27,8,23,82,197,47,354,124,104,96,20,11,4,0,3,163,1245,58,135,150,280,1141,1444,525,621,1634,597,282,150,101,41,932,8093,7,0,3,0,0,3,18,19,76,72,65,32,50,15,9,381,0,0,0,3,0,20,13,35,40,14,7,4,3,4,6,156,3,0,0,0,4,10,11,39,118,65,47,28,26,4,6,369,3,0,0,3,0,0,4,5,18,12,3,3,3,0,4,53,0,3,5,8,6,17,40,34,65,34,7,14,11,3,5,238,0,3,11,14,23,72,69,40,38,14,3,5,3,0,7,305,0,0,0,0,4,5,7,3,5,4,0,3,0,0,4,43,3,0,0,0,0,0,0,0
10802,0,9,43,68,12,68,5,12,5,0,0,0,0,0,35,264,10,26,140,271,79,351,63,66,68,14,3,3,0,0,161,1253,0,0,3,0,0,3,0,3,3,0,0,0,0,0,50,67,17,49,228,457,106,646,220,167,208,40,13,10,0,0,360,2509,95,203,339,601,1733,2105,911,940,2406,746,343,176,98,43,1464,12196,12,0,9,0,3,17,24,60,126,146,84,36,49,23,16,616,3,0,5,3,10,24,35,59,68,18,16,3,3,0,3,252,0,0,5,4,4,15,39,79,206,113,70,25,17,8,10,592,0,0,3,0,0,9,11,17,27,22,18,11,4,5,11,130,3,0,0,3,14,17,65,53,98,61,18,17,5,4,19,383,0,4,16,16,29,98,83,75,67,34,4,6,3,0,11,443,0,0,0,4,6,15,9,6,22,10,0,3,0,0,3,80,0,0,5,0,0,0,0,6
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,0,0,0,0,5,12,4,4,20,10,3,6,3,0,20,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,0,4,41,82,3,76,24,7,8,0,0,0,0,0,32,281,9,19,101,237,81,404,76,81,89,17,3,0,0,0,136,1258,0,0,0,3,3,5,3,0,0,0,0,0,0,0,38,50,14,37,184,470,94,865,330,234,360,70,12,17,5,0,371,3062,107,238,326,603,2227,3087,1301,1484,4347,1709,855,481,298,116,2047,19226,14,0,11,3,3,9,21,78,227,254,262,88,140,54,31,1207,5,0,6,9,4,34,42,102,110,33,32,10,13,3,7,417,3,0,6,3,6,23,43,90,316,203,141,46,59,18,13,975,0,0,0,0,3,5,10,16,34,24,25,15,19,4,7,155,3,3,4,3,22,23,95,85,185,107,26,69,19,3,17,662,3,3,10,24,37,112,125,111,108,56,14,13,11,8,13,653,3,0,0,6,4,22,9,14,18,9,0,5,3,0,4,100,0,0,0,0,0,3,7,0
10805,0,6,36,80,5,65,7,4,4,0,0,0,0,0,35,237,16,22,121,232,83,318,68,71,72,7,0,0,0,0,129,1143,0,0,0,3,0,7,0,0,3,0,0,0,0,0,35,51,15,31,202,420,107,621,186,173,237,39,7,6,0,0,313,2373,120,199,316,566,1798,2192,906,1082,3000,1126,486,274,145,54,1657,13931,10,0,12,3,4,12,19,54,175,187,148,55,84,21,15,802,3,0,5,7,5,21,35,56,71,20,24,5,8,6,3,260,3,0,9,5,0,9,43,96,215,138,84,42,34,12,10,700,0,0,0,3,0,7,8,15,36,27,19,8,10,3,3,145,4,0,4,6,17,27,74,75,152,64,18,25,8,0,15,499,0,3,15,10,20,119,106,86,84,37,18,3,3,0,20,524,0,0,0,3,3,14,14,12,13,12,7,6,3,0,7,90,0,0,0,0,0,3,0,0
10901,3,9,28,52,3,47,7,5,0,0,0,0,0,0,24,181,10,13,104,234,53,253,51,61,64,16,3,9,0,0,92,961,0,0,0,7,0,3,0,0,5,0,0,0,0,0,35,49,14,31,168,395,68,539,266,223,344,99,15,21,4,0,278,2462,85,123,237,465,926,1487,844,983,3539,1857,974,605,351,127,1670,14283,5,0,12,6,3,13,14,47,217,311,351,131,151,47,25,1339,0,0,4,7,5,14,22,53,68,23,25,3,6,3,6,249,3,0,3,5,3,14,30,78,302,233,128,52,79,22,22,966,5,0,0,0,0,4,9,8,50,35,36,8,4,4,14,179,3,0,6,9,17,21,83,82,154,100,25,34,18,5,14,563,0,0,9,8,18,65,72,66,53,19,13,4,4,0,3,343,0,0,0,3,3,7,12,14,19,9,4,7,0,6,3,81,0,0,0,0,0,3,3,3
10902,0,0,4,10,3,7,3,0,3,0,0,0,0,0,7,35,4,5,29,54,11,54,20,15,10,6,0,0,0,0,36,237,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,17,8,11,41,100,11,109,57,35,50,10,0,0,3,0,77,521,50,67,73,143,269,404,212,260,795,334,163,65,52,29,531,3451,9,0,3,0,4,3,17,33,76,65,40,17,19,11,6,315,0,0,3,0,0,3,11,6,13,3,4,0,0,0,5,41,4,0,3,4,4,7,5,31,63,39,14,14,14,3,3,215,0,0,0,0,0,3,7,6,11,7,8,0,3,3,0,42,5,0,0,3,0,11,16,20,44,14,6,11,3,0,10,134,3,3,0,3,4,20,16,16,17,4,0,4,3,0,3,94,0,0,0,0,0,0,3,3,8,0,0,0,0,0,3,19,0,0,0,0,0,0,3,3
10903,0,5,19,30,3,28,0,3,3,0,0,0,0,0,5,102,7,16,48,91,35,113,25,35,39,7,0,3,0,0,67,488,0,0,0,3,0,0,0,0,0,0,0,0,0,0,26,27,16,20,100,194,40,313,131,120,157,29,8,18,0,0,196,1347,157,152,182,281,1107,1367,634,835,2740,1132,494,255,141,74,1458,11009,27,0,10,3,6,18,31,67,199,221,168,70,62,26,25,942,3,3,3,4,5,23,24,54,70,24,8,0,3,0,8,225,10,0,4,8,0,26,39,82,207,166,85,33,33,10,20,716,4,0,0,0,5,3,9,10,40,25,16,10,4,3,7,139,5,0,5,4,14,24,67,76,113,50,13,20,4,6,19,430,0,0,16,7,19,79,72,71,56,24,6,7,0,3,19,385,3,0,7,0,7,20,10,15,12,3,3,0,0,0,14,95,6,0,6,0,0,9,12,9
11001,0,0,10,28,3,20,4,5,3,0,0,0,0,0,16,94,10,11,61,113,29,149,36,41,49,8,0,7,0,0,52,568,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,18,14,26,87,194,35,313,155,122,196,37,11,14,4,0,171,1373,87,98,153,276,573,968,555,607,2081,889,514,356,226,66,1091,8542,11,0,13,3,3,16,26,50,158,179,162,58,89,43,16,831,0,0,3,0,0,23,23,49,33,21,14,10,10,0,7,198,3,0,0,3,0,15,39,62,163,122,75,40,41,10,9,586,4,0,0,0,0,3,11,4,24,8,18,3,8,0,4,92,0,3,7,4,11,16,56,35,72,47,26,31,19,0,10,346,3,5,7,15,18,49,59,39,47,15,15,8,0,3,10,287,0,0,0,0,3,6,10,4,7,3,4,3,0,0,4,46,0,0,0,0,0,3,0,8
11002,0,3,24,52,6,42,6,9,0,3,0,0,0,0,12,157,8,30,79,163,61,200,36,51,48,14,3,0,0,0,99,791,0,0,0,0,0,3,0,0,0,0,0,0,0,0,32,41,18,40,119,308,70,423,127,114,128,32,11,5,0,0,214,1610,147,187,253,436,1276,1544,629,726,2149,697,353,193,106,56,1299,10049,28,0,25,5,4,23,35,76,188,177,110,38,43,25,29,806,4,0,7,3,4,30,25,57,54,7,8,0,5,4,10,214,8,0,6,4,10,27,38,100,183,90,70,17,23,5,12,598,3,0,3,0,4,3,4,9,30,16,8,0,3,0,10,108,3,0,10,3,10,41,77,71,88,46,8,22,7,0,20,417,0,0,11,11,19,65,51,41,39,9,7,3,0,0,7,270,0,0,0,3,0,7,7,7,13,3,0,3,0,0,9,47,3,0,0,0,0,3,3,11
11003,4,9,18,28,13,16,3,0,4,0,0,0,0,0,11,109,12,6,69,113,31,121,33,22,45,10,3,4,0,0,84,546,3,0,0,0,3,5,0,3,0,0,0,0,0,0,40,46,20,21,103,179,54,239,90,65,118,39,10,12,0,7,201,1155,87,91,135,253,403,645,398,416,1550,758,383,212,106,90,1117,6666,17,0,6,0,0,15,19,44,139,139,146,63,91,29,24,738,3,0,0,0,0,8,10,13,27,18,6,4,3,0,3,87,3,0,0,0,3,9,10,46,111,81,56,12,30,4,12,383,0,0,0,0,0,0,3,8,17,17,13,0,3,3,4,73,3,0,3,3,11,7,40,37,83,39,6,19,7,0,8,271,5,0,3,3,13,34,17,24,12,5,5,0,6,0,6,137,0,0,3,0,5,3,3,6,10,4,0,0,0,0,4,35,0,0,0,0,0,0,0,12
11004,5,3,39,77,6,65,19,7,12,3,0,0,0,0,37,272,11,33,152,313,107,395,84,85,124,26,5,8,0,0,180,1525,0,0,0,4,4,3,0,3,8,0,0,0,0,0,62,85,17,48,239,520,123,820,345,252,446,102,23,24,3,0,450,3416,163,261,379,672,1701,2440,1280,1480,4677,2035,984,559,370,139,2562,19709,17,3,17,4,3,44,40,105,301,377,398,143,223,73,41,1789,3,0,10,7,10,42,42,75,79,34,21,5,6,4,4,343,5,0,10,9,5,38,48,117,356,208,145,55,82,24,20,1127,5,0,3,3,0,11,15,21,46,37,28,9,21,9,11,220,3,0,5,6,19,29,125,139,225,103,30,54,14,3,37,789,0,0,17,14,32,121,114,99,100,22,16,7,5,0,11,551,0,0,4,0,3,21,15,14,27,13,3,5,3,0,6,115,0,0,0,3,0,0,3,14
