SA3_CODE_2016,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPFH_2,C11_SDRTHT_0b_NPFH_3,C11_SDRTHT_0b_NPFH_4,C11_SDRTHT_0b_NPFH_5,C11_SDRTHT_0b_NPFH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPFH_2,C11_FUA_0b_NPFH_3,C11_FUA_0b_NPFH_4,C11_FUA_0b_NPFH_5,C11_FUA_0b_NPFH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPFH_2,C11_FUA_1b_NPFH_3,C11_FUA_1b_NPFH_4,C11_FUA_1b_NPFH_5,C11_FUA_1b_NPFH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPFH_2,C11_FUA_2b_NPFH_3,C11_FUA_2b_NPFH_4,C11_FUA_2b_NPFH_5,C11_FUA_2b_NPFH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPFH_2,C11_FUA_3b_NPFH_3,C11_FUA_3b_NPFH_4,C11_FUA_3b_NPFH_5,C11_FUA_3b_NPFH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPFH_2,C11_FUA_4mb_NPFH_3,C11_FUA_4mb_NPFH_4,C11_FUA_4mb_NPFH_5,C11_FUA_4mb_NPFH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPFH_2,C11_FUA_NB_NS_NPFH_3,C11_FUA_NB_NS_NPFH_4,C11_FUA_NB_NS_NPFH_5,C11_FUA_NB_NS_NPFH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPFH_2,C11_FUA_Tot_NPFH_3,C11_FUA_Tot_NPFH_4,C11_FUA_Tot_NPFH_5,C11_FUA_Tot_NPFH_6_mor,C11_FUA_T_T,C11_OD_0b_NPFH_2,C11_OD_0b_NPFH_3,C11_OD_0b_NPFH_4,C11_OD_0b_NPFH_5,C11_OD_0b_NPFH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_T_T,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_T,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_T_T,C16_SH_0b_NPFH_2,C16_SH_0b_NPFH_3,C16_SH_0b_NPFH_4,C16_SH_0b_NPFH_5,C16_SH_0b_NPFH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5
10304,1158,418,142,6250,1972,1048,1446,1004,528,6001,81,25,10,14,17,151,5852,2628,2679,1462,699,13316,0,0,0,0,0,0,16,0,3,0,0,16,177,36,5,0,0,219,81,34,21,8,6,153,5,3,4,3,3,23,3,4,3,0,0,9,283,71,44,11,13,423,0,0,0,0,0,0,21,0,0,0,0,20,100,26,0,0,0,132,29,11,7,3,0,52,0,0,0,0,0,5,0,0,0,0,0,3,155,37,11,6,0,203,0,0,0,0,0,0,9,0,3,0,0,8,8,4,0,0,0,13,0,3,10,3,0,17,0,4,0,3,0,8,0,0,0,0,0,3,22,7,15,4,0,42,4,0,0,0,0,11,6311,2748,2737,1484,709,13990,5,0,8,0,0,19,47,6,8,8,3,64,555,133,60,18,7,767,3042,1264,1054,336,114,5811,2394,1299,1688,1067,526,6983,113,34,28,11,11,197,6162,2745,2838,1438
10401,984,345,158,6258,1782,798,947,608,374,4509,69,33,14,6,7,129,6433,2333,2061,989,560,12371,0,0,0,0,0,0,0,0,0,0,0,3,102,20,5,0,0,126,106,40,20,4,0,171,8,7,8,3,3,28,3,0,0,0,0,3,231,64,33,4,3,336,0,0,0,0,0,3,23,0,0,0,0,23,154,32,10,3,0,204,81,35,19,5,3,148,5,0,3,0,0,15,3,0,0,0,0,3,274,68,32,12,4,391,9,3,4,0,0,15,39,0,0,0,0,44,54,6,6,3,0,62,16,7,10,0,0,34,9,4,10,0,6,28,5,4,3,0,0,11,137,21,22,4,4,190,9,0,0,0,0,10,7080,2486,2156,1003,571,13292,25,3,3,0,0,33,110,16,6,0,0,140,884,178,82,22,10,1178,3500,1171,820,333,122,5944,1871,815,935,594,388,4604,110,33,23,9,16,193,6504,2221,1868,957
10402,1659,522,173,9230,2775,1429,1872,1143,608,7829,71,37,34,16,17,166,8965,3766,3726,1718,810,18987,0,0,0,0,0,0,15,3,0,0,0,17,472,89,33,3,0,593,428,155,91,31,13,713,31,17,30,11,6,92,9,0,3,0,0,18,959,270,154,43,19,1440,4,0,0,0,0,5,36,3,0,0,0,41,452,119,42,11,7,634,135,76,30,13,4,260,17,0,10,4,3,34,14,3,3,0,0,25,664,201,80,27,14,995,18,3,0,0,0,20,76,3,4,0,0,85,154,25,10,0,0,183,50,13,3,4,0,75,5,5,3,0,0,17,5,0,3,0,0,7,308,45,20,4,0,388,0,0,3,0,0,3,10898,4283,3989,1796,847,21815,13,6,9,0,3,30,113,29,11,9,0,168,1018,237,117,31,12,1410,4518,1845,1520,470,192,8539,3072,1600,1932,1134,676,8423,131,57,42,15,16,254,8868,3767,3633,1658
10501,439,205,119,2632,758,418,473,367,263,2278,58,19,20,11,11,111,2692,1102,1000,602,399,5785,0,0,0,0,0,0,3,0,0,0,0,3,18,4,0,0,0,25,8,3,9,3,0,18,0,0,0,0,3,7,0,0,0,0,0,0,34,13,8,3,3,57,0,0,0,0,0,0,17,0,0,0,0,16,43,8,4,3,3,60,4,0,7,3,0,16,0,0,0,0,0,6,5,0,0,0,0,5,69,7,9,9,3,105,8,0,0,0,0,7,28,0,0,0,0,27,21,3,0,0,0,24,18,12,8,0,0,38,5,3,3,3,3,13,9,0,0,0,0,7,82,20,19,3,3,125,8,6,0,4,0,18,2883,1141,1038,617,403,6081,11,0,3,0,0,11,57,10,8,3,3,68,369,102,53,10,8,535,1189,463,366,152,94,2276,793,386,442,305,232,2154,81,35,17,7,16,154,2491,991,886,484
10502,491,152,69,3015,396,273,316,205,132,1315,58,12,11,11,4,92,2690,1065,846,382,203,5186,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,0,19,0,0,0,0,0,3,4,0,0,0,0,4,27,3,3,0,0,34,33,14,7,3,0,58,15,0,9,3,0,23,0,0,0,0,0,0,80,23,21,10,5,130,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,6,7,0,0,0,0,15,8,0,0,0,0,8,0,0,0,0,0,0,28,3,0,3,0,40,5,15,3,0,12,37,2822,1104,871,396,218,5411,4,0,0,0,0,4,45,7,0,3,0,58,468,105,31,4,3,622,1471,608,455,120,58,2718,443,280,312,199,123,1357,60,14,9,3,4,86,2495,1015,805,332
10503,1265,493,205,7377,2636,1365,1705,1136,680,7517,100,36,31,14,15,187,7417,3237,3097,1667,912,16328,0,0,0,0,0,4,3,0,0,0,0,4,165,30,19,3,0,221,60,32,17,4,0,119,6,6,6,5,4,33,7,3,0,0,0,9,242,80,43,14,3,383,0,0,0,0,0,0,37,4,3,0,0,42,220,45,14,3,0,286,33,14,11,5,0,59,10,4,14,4,0,30,3,0,0,0,0,4,302,70,36,9,0,424,6,0,0,0,0,11,9,0,0,0,0,17,15,4,3,0,0,21,13,9,3,0,0,31,12,5,3,4,3,24,5,0,3,0,0,12,64,25,9,4,9,112,12,0,3,3,0,17,8041,3403,3187,1701,930,17261,8,4,0,0,0,13,84,11,13,9,0,112,713,166,64,24,10,984,3504,1546,1082,410,157,6700,2846,1539,1755,1145,660,7938,123,50,35,18,9,236,7270,3318,2951,1604
10601,2062,754,300,10239,2377,1521,2105,1283,668,7953,106,33,31,14,14,206,8757,4371,4424,2114,998,20661,0,0,0,0,0,0,19,0,0,0,0,22,184,43,13,0,0,238,162,83,52,23,4,323,16,12,23,3,4,61,6,5,0,0,0,9,386,141,91,29,13,655,3,0,0,0,0,3,19,4,0,0,0,20,133,37,5,3,0,184,54,27,13,3,0,94,3,4,4,0,0,15,3,0,0,0,0,3,215,69,26,9,6,323,3,0,0,0,0,3,31,0,0,0,0,31,9,11,0,0,0,25,3,9,6,0,0,20,3,3,3,0,0,11,0,0,0,0,0,3,56,18,9,4,0,91,6,3,3,3,0,12,9417,4601,4546,2155,1018,21740,19,4,7,0,0,25,125,24,14,6,3,166,1199,361,165,34,25,1777,4734,2286,1806,614,220,9670,2759,1760,2497,1433,731,9184,154,57,38,14,12,280,8986,4496,4525,2108
10602,1454,417,132,7099,2385,1711,2328,1222,603,8242,72,32,10,6,7,131,6472,3590,3863,1662,753,16336,0,0,0,0,0,0,30,0,0,0,0,26,246,57,11,0,0,318,139,72,40,14,3,272,26,12,14,9,3,56,6,0,0,0,0,8,444,139,62,21,6,678,0,0,0,0,0,0,38,6,0,0,0,41,154,32,13,3,0,204,71,35,19,0,4,126,3,3,3,0,3,21,5,4,0,0,0,10,270,83,30,12,8,405,3,3,0,0,0,6,7,0,0,0,0,7,16,3,3,0,0,22,3,3,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,3,34,12,8,0,0,54,0,0,0,0,0,3,7228,3823,3966,1697,762,17479,3,0,0,0,0,6,44,12,4,0,0,58,501,139,50,16,8,717,3584,1682,1278,353,136,7031,3155,2161,2982,1511,705,10504,95,47,34,12,15,202,7382,4038,4344,1901
10603,1166,388,139,7007,2815,1392,1872,1078,575,7729,90,20,21,3,10,143,7735,2996,3131,1496,723,16084,0,0,0,0,0,3,7,0,0,0,0,7,301,44,13,3,3,366,570,202,138,36,4,945,88,67,58,32,11,261,6,3,6,0,0,18,969,314,222,74,24,1602,0,0,0,0,0,0,19,0,0,0,0,20,153,31,10,0,0,194,146,38,36,13,0,234,26,8,8,4,3,48,6,0,0,0,0,7,355,71,56,16,5,504,8,0,0,0,0,11,45,0,0,0,0,54,62,11,4,0,0,78,22,7,0,0,0,33,4,0,7,0,3,17,4,0,0,0,0,4,153,18,13,3,4,190,6,3,0,0,0,12,9223,3407,3420,1585,757,18389,9,0,3,0,0,13,61,5,5,7,0,73,705,119,56,10,9,902,3771,1302,1073,321,109,6571,3190,1586,2004,1102,610,8499,132,35,29,16,7,215,7871,3044,3173,1453
10604,620,279,68,3415,1083,613,798,490,218,3197,46,14,12,3,5,78,3238,1458,1477,784,296,7255,0,0,0,0,0,0,0,0,0,0,0,0,40,13,0,0,0,59,24,23,9,0,0,60,0,0,3,0,4,6,3,0,0,0,0,3,73,33,12,5,4,127,0,0,0,0,0,0,11,0,0,0,0,9,57,22,9,0,0,87,25,9,7,3,0,47,3,3,0,0,0,8,3,0,0,0,0,4,103,30,15,3,0,158,0,0,0,0,0,0,12,0,0,0,0,13,15,0,3,0,0,22,0,0,0,0,0,7,3,0,3,0,0,4,3,0,0,0,0,3,37,0,4,3,0,50,3,0,0,0,0,11,3457,1522,1514,794,302,7591,0,0,3,0,3,5,34,3,0,0,4,45,327,73,30,12,7,460,1631,638,520,181,52,3026,1236,709,881,512,218,3551,54,14,13,5,3,96,3293,1439,1452,711
10701,2007,626,234,9349,1711,1330,1989,1110,585,6726,124,27,30,13,10,209,7035,3822,4146,1799,838,17646,0,0,0,0,0,0,19,3,0,0,0,18,219,42,18,0,4,284,247,142,117,38,16,557,32,24,37,20,12,130,14,9,3,0,0,19,526,219,176,58,31,1008,0,0,0,0,0,0,37,6,5,0,0,46,222,61,26,9,0,318,64,43,26,15,0,147,4,5,5,4,3,27,10,0,0,0,0,19,345,120,61,22,10,556,0,0,0,0,0,0,3,4,0,0,0,4,85,3,0,0,0,94,23,7,5,0,0,32,0,3,3,0,3,7,3,0,0,0,0,3,110,17,9,4,4,142,5,0,0,0,0,9,8024,4180,4389,1887,881,19364,3,5,5,3,0,20,61,9,8,6,3,90,762,201,101,34,12,1114,4132,2150,1922,549,250,9010,2033,1527,2181,1163,723,7632,142,48,35,24,19,274,7135,3954,4250,1781
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,2012,591,185,9616,2723,1914,2758,1569,791,9757,96,22,21,13,11,163,8012,4332,4851,2192,996,20382,3,0,0,0,3,7,16,0,0,0,0,23,523,101,25,10,0,659,505,234,152,36,9,942,25,30,36,20,13,121,16,7,0,0,0,20,1099,367,220,63,19,1763,0,0,0,0,0,0,38,8,0,0,0,39,317,55,13,8,0,393,140,53,45,9,4,245,13,8,10,3,5,31,14,0,0,0,0,18,516,121,67,16,5,728,0,0,0,0,0,0,16,0,0,0,0,16,92,18,4,0,0,109,6,5,8,0,0,24,3,3,0,0,8,9,3,0,0,0,0,3,124,30,8,0,4,175,3,0,0,0,0,3,9753,4853,5141,2267,1031,23050,4,5,0,0,0,5,43,12,20,0,3,76,488,119,67,14,13,693,4419,2120,1847,552,177,9108,3080,2070,3013,1666,850,10664,136,48,42,22,8,256,8165,4361,4983,2255
10704,2717,697,194,11242,2373,1799,2866,1710,737,9483,102,33,28,9,11,183,8870,4917,5849,2465,956,23055,0,3,0,0,0,3,43,3,4,0,0,46,910,242,87,17,0,1259,980,548,345,115,27,2020,56,41,48,29,24,205,34,12,6,0,0,54,2024,855,486,159,55,3585,10,5,0,5,0,20,222,24,3,0,0,250,1787,523,212,35,7,2563,618,226,135,43,17,1031,27,20,24,5,3,78,35,11,7,0,0,49,2695,807,373,87,26,3996,0,0,0,0,0,0,15,0,0,0,0,15,60,16,3,0,0,81,13,10,7,3,0,32,4,3,0,4,0,14,6,0,0,0,0,7,100,29,12,8,3,152,3,6,0,0,0,11,13692,6617,6723,2726,1038,30795,9,5,6,0,0,15,57,11,15,3,0,89,1071,361,200,48,5,1694,4683,2359,2519,687,182,10432,2634,1924,3241,1854,799,10455,123,52,42,24,21,263,8583,4716,6022,2622
10801,533,193,51,3503,1178,413,484,299,166,2532,44,16,6,0,0,66,3793,1162,1066,501,219,6743,0,0,0,0,0,0,9,0,0,0,0,14,222,43,12,3,0,287,323,60,40,11,3,440,8,5,7,0,3,21,15,0,0,0,0,14,583,116,54,13,9,780,0,0,0,0,0,0,12,0,0,0,0,19,218,44,11,5,4,280,129,35,15,5,0,184,3,0,3,0,0,7,11,0,0,0,0,14,376,84,30,8,4,503,0,0,0,0,0,0,37,3,0,0,0,34,87,9,0,4,0,98,17,3,7,3,0,24,7,0,0,0,0,8,3,0,0,0,0,3,150,15,4,8,0,176,7,3,0,0,0,6,4908,1379,1164,537,230,8210,3,0,0,0,0,8,37,0,3,3,0,43,475,99,48,14,7,633,2060,647,483,142,53,3384,1274,457,485,281,153,2653,86,18,8,9,7,131,3940,1219,1029,449
10802,890,356,187,5947,1400,678,718,514,362,3679,85,13,6,10,17,132,6047,2171,1737,926,588,11466,0,0,0,0,0,0,13,3,0,0,0,16,106,22,3,0,0,131,101,34,32,10,5,185,37,15,22,13,12,103,9,0,0,0,0,9,269,68,59,28,20,444,0,0,0,0,0,0,20,0,0,0,0,24,135,26,8,3,0,181,60,22,4,7,4,96,3,3,0,0,0,9,0,4,0,0,0,4,223,58,12,9,5,311,10,4,4,0,0,11,23,3,3,0,0,27,33,0,3,0,0,41,7,4,4,0,3,23,8,3,3,0,3,13,3,0,0,0,0,3,83,14,20,3,5,125,3,0,0,0,0,5,6622,2321,1831,961,617,12354,21,7,8,0,3,39,123,19,13,4,3,156,1012,216,84,28,8,1349,3170,1190,902,344,158,5768,1492,733,712,517,372,3827,103,38,30,13,14,195,5928,2204,1742,916
10803,10,0,0,43,13,7,7,0,0,26,0,0,0,0,0,0,45,14,22,3,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,17,22,3,0,87,0,0,0,0,0,0,8,0,0,0,0,11,9,3,0,0,0,13,16,10,7,0,0,31,12,9,4,4,0,30,0,0,0,0,0,0,51,20,14,6
10804,1366,413,139,8409,2847,1234,1671,988,486,7226,90,14,16,5,6,127,8852,3095,3130,1440,633,17146,0,0,0,0,0,0,38,0,0,0,0,36,519,84,20,0,0,619,567,174,75,21,3,843,51,17,17,11,8,104,23,0,0,0,0,27,1200,278,120,35,9,1635,0,0,0,0,0,0,42,4,0,0,0,44,549,115,25,4,0,692,265,78,33,8,3,389,14,9,3,5,0,27,11,3,3,0,0,16,884,209,65,10,3,1172,7,0,0,0,0,10,68,3,0,0,0,72,143,8,5,0,0,166,39,11,4,6,0,52,14,3,0,0,3,22,7,0,0,0,0,9,274,27,10,7,4,323,7,0,0,0,0,9,11213,3611,3325,1492,650,20286,11,6,6,0,0,20,74,17,3,0,3,92,1026,155,70,24,7,1280,4606,1550,1278,411,134,7982,3139,1457,1819,1066,508,7989,124,34,28,8,18,208,8978,3220,3202,1514
10805,1012,399,161,6772,2048,862,989,628,379,4915,79,19,23,8,5,124,6944,2372,2111,1053,554,13037,0,0,0,0,0,0,10,0,0,0,0,10,216,29,0,0,0,252,154,41,23,8,4,225,17,8,6,6,0,29,3,0,0,0,0,7,400,77,30,11,3,525,0,0,0,0,0,0,18,0,0,0,0,26,166,36,10,0,0,211,36,21,3,0,0,68,4,0,3,0,0,10,5,0,0,0,0,4,228,65,13,3,0,311,3,0,0,0,0,8,22,3,0,0,0,19,41,9,0,0,0,49,25,4,7,4,3,47,11,7,3,0,0,23,0,0,0,0,0,3,104,22,9,6,3,145,4,8,0,0,0,16,7683,2537,2169,1074,562,14030,12,3,0,3,3,21,91,6,7,5,3,113,785,194,95,27,3,1107,3769,1304,1018,329,133,6553,2381,895,976,670,390,5312,110,41,17,11,14,201,7150,2442,2115,1051
10901,1255,354,126,6822,1722,1042,1431,866,392,5454,72,20,14,5,8,128,6112,2717,2749,1237,537,13351,0,0,0,0,0,0,4,0,0,0,0,4,190,28,12,0,0,234,95,49,16,3,0,170,0,3,0,0,0,7,0,0,0,0,0,3,298,81,26,7,0,416,6,0,0,0,0,8,47,3,0,0,0,48,476,136,42,7,0,664,102,52,26,8,3,191,4,3,3,0,3,15,18,3,0,0,0,18,649,197,77,17,6,947,0,0,0,0,0,4,8,0,0,0,0,8,10,5,0,0,0,12,12,3,4,0,0,16,3,0,0,0,0,3,3,0,0,0,0,3,27,8,3,3,0,43,3,5,3,0,0,11,7091,3006,2859,1272,550,14773,9,0,0,0,0,11,38,6,9,0,0,51,748,121,54,6,6,936,3486,1460,1157,340,109,6556,2205,1132,1606,900,415,6258,86,37,21,14,15,173,6578,2765,2847,1265
10902,268,107,47,1625,432,203,246,170,109,1165,22,18,5,4,3,43,1576,606,539,293,159,3177,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,6,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,3,0,16,0,0,0,0,0,0,4,0,0,0,0,4,23,10,0,0,0,35,6,0,0,0,0,7,0,0,0,0,0,3,5,3,0,0,0,10,44,11,0,0,0,64,0,3,0,0,0,6,11,0,0,0,0,11,13,0,0,0,0,11,6,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,0,45,0,4,0,0,0,3,1673,628,549,294,162,3305,3,0,0,0,0,8,21,7,0,0,0,20,183,58,15,13,3,265,800,284,226,112,29,1461,435,205,243,175,90,1149,37,14,5,4,3,65,1473,563,488,309
10903,820,271,80,5374,1512,623,845,583,301,3867,93,7,12,5,6,121,5651,1672,1717,872,393,10304,0,0,0,0,0,0,4,0,0,0,0,4,86,3,0,0,0,91,24,16,4,3,0,41,3,3,4,3,0,15,4,0,0,0,0,6,118,20,6,4,3,157,0,0,0,0,0,0,12,3,0,0,0,13,161,23,4,0,0,187,61,13,4,5,0,88,0,3,3,0,0,9,3,0,0,0,0,3,236,42,20,3,0,305,0,0,0,0,0,0,20,0,0,0,0,20,37,4,3,0,0,44,20,7,4,7,0,40,7,3,3,4,3,20,3,0,0,0,0,3,99,14,15,10,3,135,16,4,9,3,0,30,6121,1750,1758,889,403,10929,5,3,3,0,0,14,41,4,0,3,3,51,626,104,56,18,3,805,3131,864,689,262,74,5030,1675,716,875,561,260,4086,96,19,20,7,3,151,5574,1710,1646,852
11001,704,224,72,3968,1324,606,826,538,294,3581,48,11,8,4,7,77,3997,1593,1587,781,370,8339,0,0,0,0,0,0,7,0,0,0,0,3,74,18,9,3,0,112,38,11,9,3,0,65,10,8,0,0,0,19,0,0,0,0,0,0,131,42,20,9,3,197,0,0,0,0,0,0,21,3,0,0,0,31,148,45,21,8,0,218,33,25,18,3,0,70,4,0,0,3,0,10,6,0,0,0,0,10,208,70,40,13,0,334,3,0,0,0,0,5,4,0,0,0,0,4,14,4,0,0,0,13,9,0,5,0,0,19,0,0,0,7,0,6,3,0,0,0,0,3,30,11,4,5,0,55,0,0,0,0,0,8,4374,1710,1659,814,374,8928,7,0,0,0,0,10,59,3,4,0,3,66,485,100,55,17,0,660,2071,767,631,177,72,3717,1390,661,828,532,245,3660,59,15,18,13,7,109,4070,1554,1537,740
11002,747,296,134,4744,1424,643,712,520,299,3597,69,21,24,11,6,119,5064,1787,1560,858,447,9723,0,0,0,0,0,0,3,0,0,0,0,3,19,4,0,0,0,23,22,9,0,3,0,28,0,0,3,0,0,7,0,0,0,0,0,0,42,15,6,3,0,62,0,0,0,0,0,0,19,0,4,0,0,17,62,20,5,3,0,97,15,3,3,3,0,22,4,0,0,0,0,10,5,0,3,0,0,5,106,30,20,3,0,149,3,0,0,0,0,5,15,0,0,0,0,16,15,7,0,0,0,31,11,8,0,3,0,25,3,3,5,0,5,20,3,0,0,0,0,3,52,16,8,7,6,92,8,0,3,0,0,7,5269,1844,1593,870,457,10031,17,3,0,0,0,22,112,10,11,0,0,126,815,166,62,18,5,1068,2526,893,653,267,105,4441,1464,577,681,505,262,3488,111,16,20,7,4,168,5039,1667,1418,806
