LGA_CODE_2021,Iran_2016,Iran_2017,Iran_2018,Iran_2019,Iran_2020,Iran_2021,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1951,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2010,Iraq_2011_2015,Iraq_2016,Iraq_2017,Iraq_2018,Iraq_2019,Iraq_2020,Iraq_2021,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1951,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2010,Ireland_2011_2015,Ireland_2016,Ireland_2017,Ireland_2018,Ireland_2019,Ireland_2020,Ireland_2021,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1951,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2010,Italy_2011_2015,Italy_2016,Italy_2017,Italy_2018,Italy_2019,Italy_2020,Italy_2021,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1951,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2010,Japan_2011_2015,Japan_2016,Japan_2017,Japan_2018,Japan_2019,Japan_2020,Japan_2021,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1951,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2010,Korea_Rep_Sth_2011_2015,Korea_Republic_South_2016,Korea_Republic_South_2017,Korea_Republic_South_2018,Korea_Republic_South_2019,Korea_Republic_South_2020,Korea_Republic_South_2021,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1951,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2010,Lebanon_2011_2015,Lebanon_2016,Lebanon_2017,Lebanon_2018,Lebanon_2019,Lebanon_2020,Lebanon_2021,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1951,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2010,Malaysia_2011_2015,Malaysia_2016,Malaysia_2017,Malaysia_2018,Malaysia_2019,Malaysia_2020,Malaysia_2021,Malaysia_Yr_arrival_ns,Malaysia_Tot,Nepal_Before_1951,Nepal_1951_1960,Nepal_1961_1970,Nepal_1971_1980,Nepal_1981_1990,Nepal_1991_2000,Nepal_2001_2010,Nepal_2011_2015,Nepal_2016,Nepal_2017,Nepal_2018,Nepal_2019,Nepal_2020,Nepal_2021,Nepal_Yr_arrival_NS,Nepal_Tot,Netherlands_Before_1951,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2010,Netherlands_2011_2015,Netherlands_2016,Netherlands_2017,Netherlands_2018,Netherlands_2019,Netherlands_2020,Netherlands_2021,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1951,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2010,New_Zealand_2011_2015,New_Zealand_2016,New_Zealand_2017,New_Zealand_2018,New_Zealand_2019,New_Zealand_2020,New_Zealand_2021,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,North_Macedonia_Before_1951,North_Macedonia_1951_1960,North_Macedonia_1961_1970,North_Macedonia_1971_1980,North_Macedonia_1981_1990,North_Macedonia_1991_2000,North_Macedonia_2001_2010,North_Macedonia_2011_2015,North_Macedonia_2016,North_Macedonia_2017,North_Macedonia_2018,North_Macedonia_2019,North_Macedonia_2020,North_Macedonia_2021,North_Macedonia_Yr_arrival_NS,North_Macedonia_Tot,Pakistan_Before_1951,Pakistan_1951_1960,Pakistan_1961_1970,Pakistan_1971_1980,Pakistan_1981_1990,Pakistan_1991_2000,Pakistan_2001_2010,Pakistan_2011_2015,Pakistan_2016,Pakistan_2017,Pakistan_2018,Pakistan_2019,Pakistan_2020,Pakistan_2021,Pakistan_Yr_arrival_NS,Pakistan_Tot
LGA11570,19,27,7,22,3,6,49,631,0,0,18,31,29,559,577,474,23,42,59,36,15,5,49,1902,4,17,66,73,73,79,121,106,10,4,17,8,3,0,25,610,74,986,1359,348,103,73,109,141,12,16,13,18,9,0,162,3418,0,5,6,14,54,95,128,58,17,6,9,6,3,0,9,413,0,0,4,270,671,679,740,248,44,28,27,31,16,0,92,2851,46,343,2489,5372,4074,2926,2913,1308,224,284,254,266,118,62,760,21434,0,10,42,153,439,193,427,453,266,339,269,280,43,11,136,3072,0,0,0,3,11,114,921,564,305,589,809,688,158,9,95,4263,8,47,26,11,19,13,15,6,3,6,3,0,0,0,15,169,4,20,96,316,664,882,956,506,63,58,80,61,30,24,207,3975,0,34,555,574,295,220,152,23,8,0,0,9,0,0,38,1911,0,0,3,31,225,476,1146,1410,345,343,448,472,234,47,109,5288
LGA11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,4,5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,12,6,4,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,5,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11650,5,5,0,6,0,0,5,218,0,0,9,5,0,24,4,3,0,3,0,0,0,0,0,53,4,40,184,159,224,120,244,137,17,6,7,5,0,0,25,1176,46,310,302,79,22,21,40,36,0,15,9,10,0,0,43,940,0,8,4,18,31,76,110,49,15,6,6,10,8,3,12,353,0,4,0,30,116,123,318,134,21,12,18,14,3,0,17,810,5,26,60,54,29,23,22,9,0,0,0,5,3,0,10,238,4,16,52,76,99,48,71,56,11,18,14,19,8,0,19,520,0,0,0,0,0,10,106,102,62,82,115,43,3,0,12,533,74,396,143,69,71,41,67,32,6,7,4,0,0,0,43,955,38,71,458,1133,1348,1059,894,337,70,78,39,70,38,31,190,5863,0,0,18,14,6,5,0,0,0,0,0,0,0,0,0,48,0,0,5,7,14,13,38,65,20,11,9,19,0,0,4,201
LGA11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11720,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,4,6,7,11,0,14,10,0,0,0,0,0,0,0,54,0,15,10,11,0,0,6,0,0,0,0,0,0,0,6,42,0,0,5,0,3,0,6,0,0,0,0,0,0,0,0,13,0,0,0,0,3,0,8,11,0,0,0,0,0,0,8,29,0,0,0,3,0,0,3,0,0,0,0,0,0,0,16,32,0,0,0,7,10,3,8,3,0,0,0,0,0,0,5,48,0,0,0,0,0,0,7,5,5,10,8,9,0,0,0,40,4,50,15,3,9,4,9,0,0,0,0,0,0,0,0,92,5,6,35,129,146,87,88,39,0,8,13,8,4,5,40,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,4,5,3,0,0,0,0,0,3,23
LGA11730,0,0,0,0,0,3,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,12,7,3,0,6,5,0,0,0,0,0,0,0,45,3,15,10,5,0,0,10,0,4,0,4,0,0,0,3,47,0,3,0,0,0,5,13,9,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,5,4,9,5,3,0,0,0,0,0,5,0,9,38,0,0,0,0,0,0,0,0,5,8,0,3,0,0,0,13,12,66,19,10,8,6,10,3,0,0,0,0,0,0,8,153,0,10,51,173,177,76,53,25,4,7,8,4,0,0,73,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,5,3,0,0,0,0,0,0,13
LGA11750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,3,9,8,25,4,0,0,0,0,0,4,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,7
LGA11800,4,0,0,0,0,0,0,17,0,0,0,0,0,6,3,3,9,82,144,111,20,4,3,390,0,4,17,18,6,22,41,24,3,0,0,4,0,0,4,151,3,40,29,9,0,4,11,7,5,0,6,9,0,0,11,131,0,0,0,0,0,13,28,22,0,6,12,20,5,0,5,118,0,0,0,0,4,0,9,9,3,0,8,13,0,0,0,61,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,19,0,5,17,14,6,12,18,37,46,40,53,78,25,0,19,365,0,0,0,0,4,0,13,10,8,26,16,13,6,0,0,94,17,103,28,25,18,7,15,7,0,0,0,3,0,0,7,240,8,23,107,235,228,150,189,71,18,3,12,11,9,10,44,1109,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,11,9,0,0,5,0,0,0,33
LGA12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,5,8,0,0,4,0,0,5,0,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
LGA12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,17,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,3,4,4,0,0,0,0,0,10,0,3,0,6,0,0,0,0,0,0,0,0,0,0,4,16,3,0,4,17,18,25,9,6,0,0,0,0,0,0,4,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA12350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,12,0,3,6,0,0,0,0,3,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,7,0,16,12,0,3,0,0,0,0,0,0,0,0,0,0,34,0,0,9,13,25,8,11,3,0,6,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
LGA12380,43,80,57,65,28,17,45,1951,0,0,19,30,42,871,887,643,115,87,46,76,25,14,63,2921,0,0,47,53,36,24,36,28,3,0,0,0,0,0,13,241,24,362,448,92,42,23,28,26,6,6,0,17,0,0,56,1135,0,0,0,3,21,21,34,25,6,0,3,4,0,3,0,130,0,0,0,121,520,767,1564,678,164,162,150,156,50,11,143,4481,31,168,1403,2428,1900,1782,1691,660,130,174,159,144,97,43,384,11185,0,7,10,72,206,162,255,184,120,153,147,120,21,0,50,1496,0,0,0,0,11,152,1439,1101,617,1325,2494,2170,524,16,212,10055,11,31,13,3,6,0,9,4,0,0,0,0,0,0,7,84,8,6,40,155,298,547,571,287,50,47,54,51,21,19,87,2247,0,3,39,21,15,26,0,3,3,0,0,0,0,0,6,118,0,0,0,37,153,317,838,1502,307,357,415,454,228,83,94,4787
LGA12390,3,0,5,6,0,0,9,26,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,11,4,5,0,6,10,0,0,0,3,0,0,4,48,0,15,8,0,5,0,0,0,0,0,0,5,0,0,4,40,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,5,16,8,3,7,0,0,0,4,9,49,0,5,0,9,4,5,0,4,5,0,0,0,0,0,6,46,0,0,4,4,8,0,7,3,5,9,4,6,0,0,7,55,0,0,0,0,0,3,132,190,115,151,73,32,3,0,10,714,5,41,12,5,3,3,3,4,0,0,0,0,0,0,0,82,4,6,34,60,86,50,64,39,5,0,7,0,0,3,39,400,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,25,61,23,21,9,17,10,0,5,172
LGA12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,13,17,5,11,0,0,0,0,0,0,0,4,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,5,8,15,7,18,0,0,0,0,4,5,0,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA12750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,13,18,3,16,0,0,4,0,0,0,0,0,93,6,36,46,14,0,5,0,0,0,0,0,0,0,0,10,115,0,3,0,3,0,3,3,4,0,0,0,7,0,0,0,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,14,12,3,5,3,0,0,0,0,0,0,0,0,39,0,0,0,0,0,4,4,11,9,6,12,9,6,0,0,53,21,92,19,19,14,10,3,5,0,0,0,0,0,0,8,188,3,19,74,133,115,80,51,9,5,0,4,5,0,0,31,541,0,4,5,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6
LGA12850,17,3,12,8,9,0,26,1243,4,0,316,520,440,3940,5475,4648,2865,1917,1023,2807,639,23,361,24983,0,8,26,26,24,7,7,7,0,0,0,0,0,0,7,108,106,1048,1180,357,83,37,23,24,8,5,11,12,0,0,139,3041,0,6,0,0,13,9,14,8,6,0,0,0,4,0,0,57,0,0,0,9,22,20,36,20,6,3,3,3,0,0,7,117,4,19,226,589,458,366,399,169,106,70,47,125,27,5,111,2717,0,3,11,48,160,81,97,85,55,46,43,66,12,0,36,737,0,0,0,0,0,8,21,17,9,9,25,17,4,0,0,118,0,39,16,0,9,4,6,6,0,0,0,0,0,0,0,85,0,0,32,97,221,525,583,389,60,73,64,33,25,8,85,2185,0,11,202,302,106,77,22,15,5,11,0,0,0,0,25,783,0,0,0,9,37,31,60,85,12,23,33,32,20,3,3,357
LGA12870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,9,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,3,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,5,0,0,0,0,0,0,0,0,0,0,0,30,0,0,15,26,25,26,14,4,6,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5
LGA12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,3,5,3,0,0,0,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,10,4,8,17,0,0,0,0,0,0,0,7,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12930,3,5,10,11,0,0,4,161,0,0,0,4,17,39,43,19,4,3,0,0,3,0,0,133,3,8,30,34,60,29,73,57,5,9,8,4,8,4,5,330,41,342,397,80,39,21,36,64,6,0,3,5,0,0,49,1102,0,0,5,9,45,73,92,48,9,12,8,10,5,0,4,322,0,0,3,26,91,97,137,59,16,8,14,4,0,3,15,473,12,58,258,415,374,223,207,97,24,15,12,17,15,5,61,1794,0,8,60,135,365,198,270,165,53,85,66,50,15,6,29,1509,0,0,0,0,7,84,1047,1204,663,1293,2111,1793,389,18,134,8748,5,28,13,7,9,0,23,4,0,0,4,6,0,0,4,98,3,17,91,172,322,432,431,211,40,30,37,25,14,12,74,1920,4,20,568,511,250,186,113,70,20,14,6,7,3,0,39,1814,0,0,0,3,19,33,45,58,26,20,40,27,11,0,6,291
LGA12950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,3,7,7,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA13010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,16,8,0,0,0,36,3,3,4,3,7,0,0,0,0,0,0,0,0,0,0,14,3,0,13,17,24,12,3,0,0,0,0,0,0,0,21,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
LGA13310,0,0,0,0,0,0,3,17,0,0,0,0,0,4,0,0,4,0,0,0,0,0,6,12,0,0,10,8,6,0,8,3,0,0,0,3,0,0,0,36,0,18,20,3,0,0,0,3,0,0,0,0,0,0,4,57,0,0,0,0,0,0,3,0,0,0,0,0,4,0,7,12,0,0,0,0,0,4,9,15,0,0,9,9,3,0,6,49,0,0,7,8,8,8,6,7,3,0,0,0,0,0,12,47,0,0,5,8,6,0,7,0,3,0,0,0,0,0,0,35,0,0,0,0,0,3,32,38,11,18,20,21,0,0,0,144,5,41,9,8,0,6,7,0,0,0,0,0,0,0,5,73,3,6,32,74,61,42,42,20,0,0,0,9,0,7,12,320,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,9,4,0,0,3,3,0,0,33
LGA13340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,3,4,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,5,9,0,0,0,0,0,0,0,0,0,3,40,0,0,5,8,17,12,16,10,3,0,4,0,4,0,8,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA13450,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,10,6,0,0,0,3,5,0,0,31,119,350,200,33,12,5,5,20,4,3,9,7,3,0,73,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,13,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,7,27,39,73,72,40,11,8,4,283,0,0,0,0,0,4,4,0,3,6,0,0,0,0,0,22,0,5,3,0,8,0,4,0,0,0,0,0,0,0,0,25,4,0,7,9,46,93,126,72,8,3,3,20,0,0,21,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,58,9,12,27,15,9,4,10,170
LGA13550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,10,5,0,0,0,0,0,3,0,0,0,0,0,0,11,0,5,5,16,15,9,15,7,0,0,4,0,0,0,4,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
LGA13660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,9,7,5,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
