SED_CODE_2016,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_T_M_EO,C10_12F_O_E_T_M_O_EVWW,C10_12F_O_E_T_M_O_ENWNA,C10_12F_O_E_T_M_O_PENS,C10_12F_O_E_T_M_O_E_T,C10_12F_O_E_T_M_LPENS,C10_12F_O_E_T_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_T_M_EO,C13_14F_O_E_T_M_O_EVWW,C13_14F_O_E_T_M_O_ENWNA,C13_14F_O_E_T_M_O_PENS,C13_14F_O_E_T_M_O_E_T,C13_14F_O_E_T_M_LPENS,C13_14F_O_E_T_M_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
SED10011,2724,94,0,0,98,4,2824,121,138,7,0,149,0,263,0,3,0,0,3,0,3,0,0,0,0,0,0,0,116,141,7,0,153,0,270,4,3,0,0,3,0,9,2851,243,7,0,250,8,3102,3026,79,0,0,84,3,3112,124,123,3,0,130,0,252,0,8,3,0,9,0,15,0,0,0,0,0,0,0,123,125,11,0,138,0,266,4,0,0,0,0,0,9,3159,208,11,0,219,6,3387,1767,38,0,3,41,3,1819,58,70,0,0,68,0,132,0,5,0,0,5,0,5,0,0,0,0,0,0,0,58,77,0,0,78,0,143,3,3,0,0,3,0,7,1836,121,0,3,122,3,1959,1098,27,0,0,27,0,1130,33,45,0,0,45,0,78,0,4,0,0,8,0,8,0,0,0,0,0,0,0,33,53,0,0,57,0,84,0,0,0,0,0,0,0,1133,81,0,0,85,0,1215,1509,35,3,0
SED10012,454,141,6,0,146,3,603,181,1481,218,11,1710,0,1885,8,448,411,8,863,0,873,0,18,0,10,27,0,27,192,1948,632,20,2594,0,2785,4,0,0,0,0,8,18,646,2087,636,20,2748,17,3411,416,99,5,0,104,10,524,146,1588,208,8,1801,0,1944,19,463,465,0,925,0,948,0,11,0,6,21,0,23,168,2062,672,8,2747,0,2913,0,4,0,0,4,11,17,586,2160,676,13,2847,15,3451,262,50,0,0,50,3,310,79,890,123,10,1015,0,1091,7,280,349,4,638,0,638,0,10,0,0,9,0,11,82,1173,473,14,1656,0,1745,0,4,0,0,3,11,8,343,1228,476,14,1713,7,2063,135,29,0,0,29,0,172,39,646,81,4,735,0,770,7,187,292,0,481,0,490,0,3,0,4,6,0,6,42,834,375,9,1224,0,1261,0,0,0,0,0,3,4,179,870,375,9,1250,6,1438,236,35,0,0
SED10013,4336,224,3,3,230,10,4575,325,840,24,5,873,3,1196,3,59,31,3,91,0,93,3,3,0,3,4,0,12,331,906,57,9,970,3,1304,3,4,0,0,4,7,12,4667,1135,55,12,1200,17,5888,4171,182,3,3,192,0,4361,230,786,29,8,821,0,1055,3,36,40,3,75,0,80,0,6,0,3,9,0,9,238,835,64,8,909,0,1145,5,0,5,0,3,18,29,4411,1019,68,13,1109,17,5535,2331,94,0,3,99,0,2431,108,444,20,3,465,0,572,0,25,32,0,56,0,58,0,3,0,0,4,0,4,103,469,50,7,524,0,634,4,0,0,0,0,8,14,2441,565,50,8,628,8,3082,1467,75,0,0,72,4,1546,70,280,18,0,301,0,369,0,10,15,0,25,0,25,0,0,0,0,0,0,5,70,293,26,0,327,0,395,0,0,0,0,0,0,5,1539,367,35,0,403,4,1944,1737,78,0,0
SED10014,2198,165,3,3,170,3,2368,206,949,53,16,1013,3,1225,6,86,38,0,124,0,131,3,4,0,7,11,0,9,212,1036,93,19,1149,3,1364,4,5,0,0,5,3,17,2414,1214,91,20,1327,7,3752,2112,176,3,3,176,7,2293,185,1007,59,7,1077,4,1264,10,87,37,0,124,0,134,0,5,0,5,13,0,12,193,1098,101,12,1213,4,1410,4,8,3,0,9,5,22,2302,1276,109,17,1398,16,3722,1225,94,0,0,91,0,1320,72,503,32,3,540,0,616,3,45,23,0,64,0,71,0,3,0,3,8,0,8,77,553,55,5,610,0,694,3,3,5,0,8,3,17,1304,652,53,10,715,6,2025,774,41,0,0,41,0,818,66,336,29,4,364,0,432,3,40,26,0,71,0,72,0,0,0,4,8,0,8,65,380,55,5,440,0,505,0,3,0,0,3,4,9,836,431,55,5,488,12,1336,940,43,0,0
SED10015,1049,223,0,0,224,3,1276,236,2281,145,14,2436,7,2680,3,227,186,3,414,0,416,0,11,3,8,25,0,31,242,2521,328,24,2872,5,3121,0,0,0,0,0,8,11,1288,2745,328,24,3100,19,4408,1132,182,0,0,186,0,1322,201,1936,137,9,2081,3,2286,3,186,170,0,360,0,365,0,10,0,3,15,3,15,202,2137,307,14,2459,4,2667,0,3,0,0,3,14,17,1337,2318,308,17,2643,18,4002,589,99,3,0,105,0,695,122,988,72,9,1067,0,1188,3,110,140,3,254,0,254,0,3,0,9,10,0,11,125,1110,212,20,1338,0,1459,0,0,0,0,0,4,4,711,1209,215,20,1444,6,2165,336,50,3,0,54,0,389,58,609,50,3,663,3,728,0,80,96,0,177,0,180,0,3,0,3,10,0,6,61,690,152,4,853,3,915,0,0,0,0,0,0,4,398,744,151,4,900,5,1305,402,63,0,3
SED10016,2439,156,0,0,155,3,2595,261,1294,30,0,1327,0,1587,3,88,29,0,121,0,124,0,8,0,0,8,0,8,267,1394,55,0,1452,0,1717,3,0,0,0,0,0,7,2711,1550,55,4,1610,3,4321,3350,157,3,3,158,3,3513,231,1519,38,0,1557,3,1794,3,98,34,0,131,0,137,4,11,0,0,11,0,13,237,1628,75,0,1702,3,1946,0,0,0,0,0,0,4,3592,1782,76,0,1869,7,5466,2126,83,0,3,89,3,2220,116,868,26,4,895,0,1005,3,37,21,0,62,0,63,0,4,0,0,4,0,4,117,907,46,4,957,0,1072,0,0,0,0,0,0,4,2244,999,46,3,1046,6,3300,1386,48,0,3,51,0,1444,67,501,18,0,527,0,589,4,28,21,0,51,0,54,0,5,0,0,5,0,5,69,541,42,0,583,0,650,4,0,0,0,0,0,4,1461,586,42,3,633,0,2099,1790,59,0,0
SED10017,3471,43,0,8,54,8,3523,56,129,6,0,137,0,190,0,7,3,3,14,0,13,0,4,0,0,4,0,4,57,140,4,3,147,0,206,0,0,0,0,0,4,8,3527,185,4,8,203,12,3742,3469,29,0,0,28,9,3507,56,99,3,0,101,3,158,3,0,0,0,3,0,3,0,0,0,0,0,0,0,58,99,7,0,110,3,168,4,0,0,0,0,7,13,3532,131,7,3,137,20,3685,1839,16,0,0,16,6,1855,15,57,4,0,59,0,81,3,0,0,0,3,0,7,0,0,0,0,0,0,0,21,63,4,0,62,0,82,3,0,0,0,0,10,11,1862,74,4,0,77,14,1956,1191,14,0,0,14,3,1202,10,20,0,0,26,0,34,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,27,0,0,23,0,34,0,0,0,0,0,4,7,1201,36,0,0,39,6,1245,1497,15,0,0
SED10018,3187,69,0,0,74,0,3256,95,146,9,0,152,3,251,0,8,3,0,12,0,14,0,3,0,0,3,0,3,94,157,9,0,168,3,263,8,0,0,0,0,6,9,3287,227,13,0,236,9,3529,3095,69,0,0,69,4,3174,110,167,8,0,173,0,285,0,6,0,0,6,0,6,0,0,0,0,0,0,0,112,172,7,0,179,0,297,3,0,0,0,0,5,5,3214,245,7,0,253,10,3472,1741,27,0,0,27,3,1769,50,78,3,0,80,0,128,3,0,0,0,4,0,3,0,3,0,0,3,0,3,50,83,5,0,82,0,133,3,0,0,0,0,4,8,1799,111,5,0,114,5,1913,1110,17,0,0,14,0,1128,27,38,3,0,44,0,72,0,0,3,0,3,0,3,0,0,0,0,0,0,0,27,37,8,0,43,0,72,4,0,0,0,0,0,3,1140,59,8,0,62,3,1204,1436,20,0,0
SED10019,2299,20,0,0,20,11,2331,63,42,7,0,51,0,112,4,3,0,0,3,0,4,0,0,0,0,0,0,0,68,46,9,0,56,0,123,7,0,0,0,0,5,17,2378,72,9,0,78,16,2471,2589,23,0,0,23,11,2625,58,42,3,0,49,0,107,0,0,3,0,8,0,6,0,0,0,0,0,0,0,56,46,6,0,54,0,115,3,0,0,0,0,8,17,2656,71,6,0,82,21,2752,1541,9,0,0,9,10,1557,21,23,3,0,23,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,3,0,27,0,43,0,0,0,0,0,5,10,1566,34,3,0,37,12,1611,995,9,0,0,9,0,999,13,15,0,0,15,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,0,14,0,25,7,0,0,0,0,4,8,1012,25,0,0,26,3,1036,1378,6,0,0
SED10020,2365,45,0,0,45,6,2413,84,269,15,0,288,0,370,0,25,51,0,72,0,75,0,0,0,3,7,0,6,90,294,65,4,363,0,453,3,3,0,0,3,11,15,2457,332,65,7,408,13,2883,2617,56,0,0,58,9,2676,87,231,12,0,247,0,331,3,23,39,0,61,0,64,0,0,0,3,4,0,3,91,258,53,4,315,0,405,4,0,0,0,0,3,11,2710,309,53,3,367,6,3089,1493,19,0,0,19,0,1513,41,107,7,0,120,0,157,0,14,20,0,29,0,29,0,0,0,4,5,0,5,41,120,27,4,153,0,193,3,0,0,0,0,3,4,1531,144,27,4,170,3,1709,946,15,0,0,15,3,961,31,59,3,0,57,0,90,0,8,22,0,30,0,30,0,0,0,0,0,0,0,31,69,22,0,85,0,116,0,0,0,0,0,0,4,979,80,22,0,103,6,1087,1210,8,0,0
SED10021,2978,167,0,0,173,3,3152,351,670,14,3,677,3,1033,0,21,8,0,29,0,29,4,4,0,0,4,0,8,355,690,16,3,710,3,1069,8,0,0,0,0,0,11,3340,860,21,3,886,5,4231,2538,118,0,0,119,0,2657,249,511,8,3,526,0,776,3,22,5,0,29,0,29,0,3,0,0,3,0,3,255,533,22,3,554,0,808,3,0,0,0,0,5,8,2793,651,22,7,678,7,3477,1238,40,0,0,43,0,1284,110,234,3,0,237,0,349,0,8,3,0,8,0,8,0,0,0,0,0,0,0,114,242,3,0,248,0,361,0,0,0,0,0,3,5,1352,281,3,0,293,4,1648,733,15,0,0,15,0,749,46,123,3,0,121,0,168,0,6,3,0,9,0,9,0,0,0,0,0,0,0,45,124,4,0,133,0,176,0,0,0,0,0,0,0,777,141,4,0,145,0,928,884,31,0,0
SED10022,2651,14,0,0,14,6,2674,29,91,3,0,97,0,126,3,9,0,0,11,0,16,3,0,0,0,0,0,0,34,104,6,0,112,0,143,9,0,0,0,0,6,15,2691,120,6,0,120,11,2828,3024,23,0,0,23,8,3056,33,80,9,0,92,0,124,5,10,3,0,9,0,9,4,0,0,0,0,0,3,38,93,14,0,104,0,138,5,0,0,0,0,7,12,3065,113,14,0,124,12,3208,1817,20,0,0,20,4,1835,11,61,4,0,60,0,78,0,4,0,0,4,0,4,0,0,0,0,0,0,0,14,60,4,0,68,0,80,8,0,0,0,0,4,9,1839,82,4,0,85,9,1925,1053,8,0,0,8,7,1060,11,21,0,0,27,0,35,0,0,0,0,3,0,4,0,0,0,0,0,0,0,16,24,4,0,26,0,40,4,0,0,0,0,0,9,1072,35,4,0,34,4,1110,1232,7,0,0
SED10023,3053,106,0,3,114,4,3163,171,280,0,0,280,0,455,3,10,0,0,16,0,16,3,0,0,0,0,0,3,176,292,3,0,297,0,470,4,0,0,0,0,0,6,3233,405,3,3,411,6,3645,3243,71,0,0,72,10,3320,164,264,8,0,272,0,436,6,9,4,0,15,0,17,3,0,0,3,3,0,7,173,276,12,3,290,0,461,0,0,0,0,0,3,3,3411,339,12,4,360,9,3781,1873,48,3,0,48,3,1924,96,144,0,0,146,0,246,0,4,0,0,5,0,9,3,0,0,0,0,0,3,101,145,5,0,157,0,260,0,0,0,0,0,0,0,1974,191,11,0,202,3,2180,1178,26,0,0,27,0,1205,58,113,3,0,113,0,167,3,3,4,0,3,0,9,0,0,0,0,0,0,0,58,112,3,0,117,0,178,0,0,0,0,0,0,0,1242,139,5,0,147,0,1384,1584,42,0,0
SED10024,2085,131,0,0,131,3,2214,249,1037,30,3,1072,0,1320,7,74,25,0,94,0,101,0,0,0,6,6,0,8,253,1111,49,6,1171,0,1422,0,0,0,0,0,0,0,2338,1241,49,6,1298,3,3639,3508,140,0,0,140,6,3652,358,1105,43,5,1161,0,1510,3,63,41,0,103,0,102,0,3,0,0,7,0,3,362,1168,85,10,1262,0,1621,0,0,0,0,0,0,0,3864,1315,85,10,1408,8,5280,2177,70,0,3,75,0,2253,174,525,20,0,545,0,725,6,38,22,0,58,0,65,0,0,0,0,3,0,0,182,563,45,0,610,0,791,0,0,0,0,0,0,0,2359,636,45,4,685,3,3043,1417,50,0,0,53,0,1471,97,299,18,0,314,0,416,0,19,23,0,44,0,44,0,0,0,0,0,0,0,97,320,39,0,356,0,460,0,0,0,0,0,0,0,1513,370,39,0,409,3,1926,2035,72,0,0
SED10025,1963,226,0,0,225,0,2194,368,1461,48,4,1519,3,1884,3,130,60,0,185,0,189,3,3,0,8,8,0,16,373,1597,104,9,1717,3,2087,0,7,0,0,7,0,9,2341,1827,107,9,1947,3,4292,1914,208,0,0,208,0,2118,280,1013,29,3,1037,0,1317,0,70,29,0,101,0,103,0,3,0,4,6,0,11,283,1089,55,8,1151,0,1428,0,0,0,0,0,0,5,2194,1298,55,8,1363,0,3551,1005,84,0,0,88,0,1091,125,527,16,0,544,0,665,0,26,17,0,47,0,51,0,3,0,0,3,0,7,123,557,31,3,593,0,718,3,0,0,0,0,0,3,1138,643,33,3,675,0,1816,602,48,0,0,48,0,650,68,280,16,0,295,0,361,0,16,13,0,34,0,34,5,3,0,0,3,0,7,68,298,35,0,332,0,403,0,0,0,0,0,0,0,673,345,35,0,383,0,1050,728,44,0,0
SED10026,3290,29,0,0,29,5,3327,59,190,3,0,199,0,256,0,17,6,0,25,0,23,0,0,0,0,0,0,0,60,206,6,0,218,0,280,9,0,0,0,0,3,11,3357,240,6,0,252,9,3615,3315,20,0,0,20,0,3341,47,142,3,0,141,0,189,0,17,0,0,19,0,19,0,0,0,0,0,0,0,47,153,4,0,160,0,205,9,0,0,0,0,9,12,3367,176,4,0,178,7,3559,1796,11,0,0,11,0,1811,37,67,4,0,69,0,107,0,8,3,0,13,0,13,0,0,0,0,0,0,0,37,71,6,0,76,0,115,3,0,0,0,0,3,11,1840,82,6,0,91,4,1939,1059,11,0,0,11,3,1069,24,40,3,0,46,0,67,0,0,0,0,6,0,6,0,0,0,0,0,0,0,24,42,3,0,52,0,67,8,0,0,0,0,0,8,1082,55,3,0,58,3,1146,1305,6,0,0
SED10027,1614,216,4,6,229,4,1839,246,1781,112,6,1897,0,2143,3,123,85,3,204,0,215,3,3,0,0,4,0,11,251,1903,195,15,2107,0,2365,0,10,0,3,9,4,18,1869,2132,195,21,2347,13,4223,1630,188,0,0,192,3,1820,235,1675,113,18,1802,0,2040,9,138,110,0,248,0,256,4,6,3,6,20,0,21,248,1819,221,28,2069,0,2319,5,0,0,0,0,6,12,1879,2010,227,28,2259,5,4151,928,105,0,0,105,3,1034,120,932,66,11,1008,0,1121,0,93,74,0,163,0,167,4,6,0,4,7,0,11,125,1026,139,13,1174,0,1301,0,0,0,0,0,3,5,1045,1126,139,13,1279,4,2330,557,43,0,0,43,3,601,72,574,47,3,620,0,696,0,70,60,0,128,0,132,0,7,3,5,11,0,11,77,648,104,12,759,0,842,0,0,0,0,0,0,0,635,689,104,12,804,3,1447,714,45,0,0
SED10028,1241,85,3,0,87,4,1329,218,1610,86,14,1703,0,1923,0,146,64,5,218,0,218,3,6,0,0,8,0,13,228,1768,145,14,1930,0,2156,0,3,0,0,3,8,10,1463,1854,150,14,2022,10,3488,1847,91,4,0,96,3,1946,216,1902,106,10,2021,0,2235,0,167,89,3,266,0,265,3,5,0,0,5,0,4,221,2075,200,16,2287,0,2502,0,3,0,0,6,4,5,2066,2163,199,15,2380,10,4458,1217,44,0,0,44,0,1260,121,1027,44,3,1077,0,1202,4,101,59,0,163,0,167,0,0,0,0,5,0,5,128,1135,101,7,1244,0,1371,0,0,0,0,0,0,0,1345,1180,101,7,1289,0,2632,841,23,0,0,23,0,867,66,645,21,0,669,0,736,3,69,46,0,113,0,113,0,0,0,0,3,0,3,69,720,70,0,790,0,854,0,0,0,0,0,0,0,909,742,70,0,814,0,1727,1205,46,3,0
SED10029,494,186,3,0,189,0,688,175,2029,312,18,2365,0,2537,6,529,620,7,1153,0,1162,0,15,3,18,38,0,38,184,2577,936,39,3553,4,3736,0,6,0,0,6,12,19,681,2764,938,44,3746,14,4440,431,83,3,0,88,0,517,140,1900,328,10,2234,0,2375,11,519,767,3,1291,0,1302,0,11,6,15,31,0,31,148,2437,1097,26,3563,0,3708,0,0,3,0,3,7,5,576,2521,1102,26,3650,3,4232,241,42,0,0,44,0,292,65,1014,182,7,1199,0,1265,7,293,448,3,747,0,752,0,6,0,6,13,0,13,71,1313,626,20,1959,0,2030,0,0,0,0,3,5,8,315,1365,626,21,2009,5,2329,159,25,0,0,25,0,187,28,649,120,5,772,0,795,3,195,328,3,528,0,533,0,7,3,10,18,0,18,27,843,453,16,1313,0,1342,0,3,0,0,0,0,3,185,874,454,16,1338,3,1526,182,26,0,0
SED10030,2474,84,0,0,83,5,2566,183,306,9,3,320,0,498,0,26,15,0,41,0,46,0,0,0,0,0,0,0,182,331,31,3,362,0,546,5,0,0,0,0,3,8,2662,419,32,3,450,10,3122,2363,74,6,0,72,0,2438,135,242,4,0,248,0,381,3,17,13,0,31,0,38,4,3,0,0,3,0,3,139,266,18,0,284,0,423,4,6,0,0,6,4,10,2505,335,25,0,361,5,2870,1366,31,0,0,33,0,1402,44,109,12,0,120,0,165,0,5,4,0,11,0,15,4,0,0,0,0,0,4,49,117,13,0,130,0,179,0,0,0,0,0,3,3,1421,151,14,0,161,6,1586,825,23,0,0,23,0,850,34,62,4,0,69,0,101,0,8,0,0,9,0,12,0,0,0,0,0,0,0,32,70,7,0,77,0,109,4,0,0,0,0,0,8,867,94,7,0,99,0,963,1126,27,0,0
SED10031,2888,46,0,3,53,0,2940,74,121,3,0,125,0,206,5,17,3,0,25,0,25,0,0,0,0,0,0,0,82,138,4,0,149,0,230,4,0,0,0,0,6,8,2976,190,11,3,201,9,3185,3240,43,0,0,43,12,3299,62,104,7,0,105,0,176,4,10,3,0,8,0,13,0,0,0,3,0,0,0,70,113,10,3,123,0,191,8,0,0,0,0,10,18,3319,151,10,6,169,29,3509,1940,25,0,0,30,3,1977,42,47,3,0,46,0,95,0,7,0,0,7,0,7,0,0,0,0,0,0,0,42,54,3,0,58,0,103,6,0,0,0,0,6,18,1997,83,4,0,89,12,2095,1152,22,3,0,23,3,1176,26,31,4,0,33,0,56,0,4,0,0,4,0,4,0,0,0,0,0,0,0,26,34,4,0,38,0,60,3,0,0,0,0,0,3,1180,54,5,3,60,3,1245,1474,18,0,0
SED10032,773,220,10,0,228,0,1003,190,3739,266,21,4024,0,4212,8,466,314,10,791,3,799,0,19,10,16,47,0,46,198,4223,584,53,4858,6,5063,5,9,0,0,8,9,25,974,4451,596,54,5101,14,6090,689,162,4,3,173,0,869,168,3089,249,12,3346,3,3519,7,385,263,5,655,0,662,0,21,0,14,35,0,34,176,3490,512,35,4034,3,4213,3,5,0,0,5,5,17,876,3661,517,36,4213,9,5099,363,61,0,3,67,0,427,75,1321,151,3,1475,0,1551,5,209,178,0,392,0,389,0,13,3,3,17,0,17,80,1542,328,9,1884,0,1962,0,0,0,0,0,9,6,440,1607,328,18,1952,9,2402,259,37,0,0,39,0,292,47,772,90,3,858,0,912,5,106,97,3,206,0,216,0,3,0,3,5,0,5,57,877,192,8,1076,0,1132,0,3,0,0,3,0,8,310,915,195,13,1118,0,1432,294,45,3,0
SED10033,3169,96,0,0,96,13,3282,118,171,6,0,174,0,294,0,8,3,0,12,0,12,3,0,0,0,0,0,8,124,178,11,0,186,0,309,3,3,0,0,3,3,6,3294,277,11,0,293,15,3597,3354,97,0,0,103,8,3463,117,186,15,3,203,0,322,0,10,11,0,22,0,21,3,0,0,0,0,0,3,128,194,24,3,219,0,350,5,0,0,0,0,6,14,3485,296,28,3,328,16,3823,2063,54,0,0,54,5,2117,54,91,0,0,94,0,145,3,13,11,0,23,0,20,0,0,0,0,0,0,0,53,102,10,0,113,0,167,5,0,0,0,0,3,9,2125,154,10,0,164,5,2293,1317,36,0,0,36,0,1355,34,82,0,0,87,0,119,0,7,7,0,12,0,12,0,0,0,0,0,0,0,34,89,10,0,98,0,129,3,0,0,0,0,3,8,1356,122,10,0,129,3,1492,1679,32,0,0
SED10034,3584,122,0,0,126,8,3717,216,373,13,0,390,0,608,3,26,3,0,29,0,34,0,0,0,0,0,0,0,225,401,16,0,422,0,642,3,0,0,0,0,6,6,3814,529,14,0,544,8,4370,3762,116,0,0,115,7,3888,186,297,9,0,306,0,493,0,10,5,0,18,0,18,0,0,0,3,3,0,3,186,309,14,3,324,0,510,0,0,0,0,0,0,3,3949,419,20,3,440,4,4402,2059,49,3,0,55,3,2112,66,150,0,0,149,0,217,3,12,0,0,12,0,12,0,0,0,0,0,0,0,69,157,3,0,165,0,234,0,0,0,0,0,3,3,2128,207,5,0,215,4,2352,1322,31,3,0,34,4,1362,50,94,8,0,99,0,146,0,7,0,0,7,0,6,0,0,0,0,0,0,0,53,98,8,0,101,0,152,0,0,0,0,0,0,0,1376,127,5,0,135,0,1511,1753,30,0,0
