region_id,Indonesia_2006,Indonesia_2007,Indonesia_2008,Indonesia_2009,Indonesia_2010,Indonesia_2011,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iraq_Before_1941,Iraq_1941_1950,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2005,Iraq_2006,Iraq_2007,Iraq_2008,Iraq_2009,Iraq_2010,Iraq_2011,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1941,Ireland_1941_1950,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2005,Ireland_2006,Ireland_2007,Ireland_2008,Ireland_2009,Ireland_2010,Ireland_2011,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1941,Italy_1941_1950,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2005,Italy_2006,Italy_2007,Italy_2008,Italy_2009,Italy_2010,Italy_2011,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1941,Japan_1941_1950,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2005,Japan_2006,Japan_2007,Japan_2008,Japan_2009,Japan_2010,Japan_2011,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1941,Korea_Rep_Sth_1941_1950,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2005,Korea_Republic_South_2006,Korea_Republic_South_2007,Korea_Republic_South_2008,Korea_Republic_South_2009,Korea_Republic_South_2010,Korea_Republic_South_2011,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1941,Lebanon_1941_1950,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2005,Lebanon_2006,Lebanon_2007,Lebanon_2008,Lebanon_2009,Lebanon_2010,Lebanon_2011,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1941,Malaysia_1941_1950,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2005,Malaysia_2006,Malaysia_2007,Malaysia_2008,Malaysia_2009,Malaysia_2010,Malaysia_2011,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1941,Malta_1941_1950,Malta_1951_1960,Malta_1961_1970,Malta_1971_1980,Malta_1981_1990,Malta_1991_2000,Malta_2001_2005,Malta_2006,Malta_2007,Malta_2008,Malta_2009,Malta_2010,Malta_2011,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1941,Netherlands_1941_1950,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2005,Netherlands_2006,Netherlands_2007,Netherlands_2008,Netherlands_2009,Netherlands_2010,Netherlands_2011,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1941,New_Zealand_1941_1950,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2005,New_Zealand_2006,New_Zealand_2007,New_Zealand_2008,New_Zealand_2009,New_Zealand_2010,New_Zealand_2011,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Philippines_Before_1941,Philippines_1941_1950,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2005,Philippines_2006,Philippines_2007,Philippines_2008,Philippines_2009,Philippines_2010,Philippines_2011,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1941,Poland_1941_1950,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2005,Poland_2006,Poland_2007,Poland_2008,Poland_2009,Poland_2010,Poland_2011,Poland_Yr_arrival_NS,Poland_Tot
CED101,75,78,72,50,43,16,36,1578,0,0,0,3,12,11,60,32,6,5,3,3,10,0,3,148,0,8,22,44,34,54,44,23,0,5,6,10,7,3,14,274,17,55,451,386,98,31,18,12,0,0,3,0,3,0,82,1156,0,0,3,5,9,46,77,46,4,10,6,8,7,8,10,239,0,0,0,6,47,119,149,87,23,33,18,24,17,12,20,555,3,16,80,348,752,663,384,160,52,39,34,33,18,16,107,2705,0,3,12,52,135,357,224,129,26,33,35,27,28,5,39,1105,3,29,121,49,33,15,3,4,0,0,0,0,0,0,15,272,0,12,64,22,9,13,3,12,0,0,3,0,0,3,8,149,16,7,24,90,256,436,645,423,72,67,113,69,66,54,153,2491,0,0,0,23,128,470,379,201,56,72,71,65,31,33,52,1581,0,31,13,15,26,77,22,19,9,0,8,0,0,0,9,229
CED102,56,40,62,32,29,19,29,1264,0,0,0,11,9,16,75,23,7,3,19,18,3,3,11,198,0,0,22,60,42,82,52,24,12,6,10,17,14,13,17,371,19,81,849,842,140,35,40,20,10,4,8,4,8,3,180,2243,0,0,3,0,22,60,131,76,12,11,17,9,10,7,12,370,0,0,0,3,42,88,94,68,9,29,18,22,10,18,19,420,4,14,103,421,1100,924,520,216,69,49,41,40,36,22,162,3721,0,0,11,36,121,273,95,75,19,32,16,15,26,8,17,744,0,64,189,129,40,12,3,4,0,0,0,0,0,0,27,468,0,12,52,19,13,8,7,9,0,7,0,0,4,3,7,141,11,4,28,98,283,499,628,395,129,82,65,61,86,39,140,2548,0,0,5,41,154,522,426,229,77,86,126,97,102,48,67,1980,0,23,10,13,19,82,56,44,19,8,5,7,15,4,4,309
CED103,65,51,68,63,63,52,39,1316,0,0,0,15,21,17,64,31,6,0,8,10,7,4,7,190,3,8,20,46,43,117,78,40,18,20,21,19,10,10,15,468,20,128,732,699,103,40,32,19,5,4,9,3,8,3,125,1930,0,0,9,6,28,102,150,117,32,22,20,23,22,18,22,571,0,0,0,3,270,1119,1372,1110,364,273,317,274,267,134,225,5728,3,19,93,248,377,205,126,36,9,10,7,8,3,0,58,1202,0,0,21,74,267,686,296,223,46,58,72,66,127,103,50,2089,0,26,70,53,16,10,3,0,0,0,0,0,0,0,11,189,3,13,86,28,16,15,23,16,8,0,4,7,11,3,10,243,20,13,45,128,339,422,451,265,62,51,55,46,77,30,86,2090,0,0,3,33,134,423,405,219,98,109,146,108,109,76,40,1903,0,18,12,16,42,169,56,35,3,8,5,7,4,0,8,383
CED104,3,8,6,3,6,13,9,495,0,0,0,13,8,5,6,9,0,0,0,0,0,0,3,44,0,7,14,51,63,111,66,39,13,6,14,5,11,4,15,419,18,56,424,315,59,24,25,3,4,3,7,0,3,3,63,1007,0,3,0,12,22,59,101,35,4,7,11,10,9,3,13,289,0,0,0,5,83,383,482,278,62,48,69,50,45,19,56,1580,0,15,94,198,136,99,59,17,3,0,4,3,4,3,29,664,3,4,20,90,230,526,242,140,17,36,16,42,31,19,23,1439,0,23,63,51,14,9,0,0,0,0,0,0,0,0,3,163,3,33,159,78,36,39,45,34,3,4,12,6,9,3,11,475,12,15,44,219,402,476,478,214,30,33,42,48,48,21,80,2162,0,0,0,21,152,262,257,96,27,15,20,20,19,13,16,918,0,14,11,19,35,210,46,9,3,4,6,0,0,0,12,369
CED105,24,17,27,31,23,14,32,688,0,0,0,24,23,41,811,464,106,86,130,127,62,47,98,2019,3,3,16,49,46,26,9,16,8,3,0,0,0,3,9,191,17,74,620,562,136,30,7,6,0,3,3,6,3,0,86,1553,0,0,3,0,3,13,16,21,6,4,3,0,0,0,5,74,0,0,0,0,78,193,189,127,28,23,25,33,17,13,43,769,3,23,149,1279,2973,2490,1984,1216,236,230,223,164,141,74,614,11799,0,0,6,14,63,168,85,51,16,8,15,12,13,5,18,474,0,45,165,98,32,5,0,0,0,0,0,0,0,0,23,368,0,11,65,23,5,0,3,0,0,0,4,0,3,0,8,122,12,3,11,60,156,354,670,434,92,80,64,76,65,34,155,2266,0,0,0,3,117,555,604,207,58,42,63,64,57,47,71,1888,3,167,43,64,60,143,60,17,0,0,3,0,0,3,24,587
CED106,16,13,12,13,18,14,18,704,0,3,0,8,11,5,12,6,0,0,4,3,0,7,0,59,3,0,21,56,43,122,117,43,11,4,4,10,13,17,6,470,9,42,219,140,23,13,29,12,0,0,3,5,10,3,36,544,0,0,9,20,64,173,248,127,24,22,23,44,56,34,53,897,0,0,0,8,132,556,794,579,164,192,177,178,145,99,149,3173,0,10,49,92,60,45,27,8,0,10,3,3,0,0,10,317,3,5,22,120,271,488,230,149,40,36,49,32,42,19,48,1554,0,3,14,12,6,8,3,0,0,0,0,0,0,0,3,49,3,32,115,35,41,46,56,29,12,10,12,22,26,3,16,458,40,36,78,306,385,495,658,359,86,81,73,78,85,77,132,2969,0,0,0,26,110,246,194,163,49,97,74,36,39,33,28,1095,0,27,27,22,29,126,73,14,4,6,4,4,6,0,6,348
CED107,3,4,5,5,4,0,7,61,0,0,0,0,3,0,17,3,3,0,5,0,11,0,12,54,5,0,26,36,33,22,12,12,11,0,3,7,8,6,16,197,4,21,84,101,15,9,3,4,0,0,0,0,4,0,22,267,0,0,3,5,0,4,12,9,0,0,0,3,0,0,3,39,0,0,0,0,3,8,3,5,5,8,7,4,3,5,9,60,3,3,3,21,10,9,3,0,0,0,0,0,0,0,21,73,0,0,4,15,13,21,13,12,6,0,0,5,0,0,12,101,0,10,22,14,4,0,4,0,0,0,0,0,0,0,3,57,0,44,196,48,26,24,5,3,0,0,0,0,0,0,21,367,10,10,20,116,240,274,227,138,49,65,42,44,52,33,144,1464,0,0,0,5,19,85,83,52,16,23,33,29,27,16,36,424,0,48,8,14,4,11,3,4,3,0,0,0,0,0,5,100
CED108,3,3,0,3,3,0,6,76,0,0,0,0,0,0,3,16,3,3,0,3,6,0,0,34,0,3,19,37,39,32,22,12,5,3,0,4,7,3,11,197,0,8,138,79,11,3,14,0,0,0,0,0,0,0,16,269,0,0,3,3,3,6,8,5,0,3,0,0,4,0,0,35,0,0,0,0,7,21,27,19,3,19,6,3,0,11,5,121,0,0,0,4,6,0,0,3,3,0,0,0,0,4,4,24,0,3,8,34,35,52,25,14,3,10,14,5,13,6,3,225,0,9,35,10,7,4,0,0,0,0,0,0,0,0,4,69,0,39,252,39,26,25,18,3,0,0,0,0,0,0,14,416,19,28,39,155,337,343,286,116,16,31,37,28,22,23,98,1578,0,0,0,3,25,147,101,36,7,14,15,18,21,7,18,412,0,69,8,26,37,54,15,3,3,0,0,4,3,0,14,236
CED109,21,5,18,20,8,0,20,639,0,0,0,6,16,35,493,201,46,49,96,84,44,47,32,1149,0,5,11,79,53,66,13,3,4,4,3,3,3,0,7,254,3,18,238,254,87,26,13,11,0,3,0,0,0,3,45,701,0,0,0,4,4,3,21,10,3,0,0,0,4,5,4,58,0,0,0,0,45,137,122,76,18,4,11,12,7,6,13,451,0,5,19,142,248,247,181,75,21,14,10,4,7,8,59,1040,0,0,5,23,56,135,79,43,6,13,9,9,10,5,17,410,3,84,426,541,234,97,22,4,0,4,0,3,3,3,64,1488,0,12,192,60,26,7,4,4,0,4,0,0,0,0,14,323,0,0,15,77,288,734,1426,791,227,183,218,171,239,98,314,4781,0,0,4,30,575,4400,4600,1756,484,547,543,473,335,192,427,14366,3,124,40,52,39,229,84,19,3,4,0,4,0,0,98,699
CED110,9,7,3,16,5,0,7,321,0,0,0,3,4,3,13,3,0,3,3,0,0,0,0,32,3,6,21,49,51,104,78,51,6,11,30,13,33,13,18,487,16,41,360,261,59,17,5,4,0,0,0,4,0,3,47,817,0,0,4,3,4,33,54,37,3,9,0,3,9,3,14,176,0,0,0,0,6,43,39,25,4,12,10,4,0,0,3,146,0,8,34,80,88,40,15,4,0,7,4,0,3,0,14,297,0,0,7,39,71,115,56,26,3,10,11,3,3,4,3,351,0,46,127,37,12,9,0,5,0,5,0,0,0,0,5,246,3,37,177,41,16,22,15,15,8,9,0,0,0,3,12,358,16,23,46,149,336,453,524,331,83,77,70,60,64,42,147,2421,0,0,3,15,54,221,128,71,25,17,34,24,25,9,19,645,0,17,12,13,25,85,30,21,3,0,3,3,0,0,10,222
CED111,3,0,6,3,3,4,3,75,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,12,0,3,16,41,36,22,21,7,0,5,9,12,18,14,14,218,8,23,91,38,9,5,6,3,0,5,0,0,0,0,22,210,0,0,0,5,4,6,14,14,4,3,8,4,4,0,4,70,0,0,0,0,3,3,6,8,3,3,0,0,3,4,5,38,3,0,3,9,3,0,0,0,0,0,0,0,0,0,3,21,0,4,6,23,20,16,13,3,3,9,5,4,3,0,10,119,0,18,37,16,5,0,0,0,0,0,0,0,0,0,12,88,0,36,252,65,35,28,14,13,16,0,3,4,3,0,21,490,22,10,47,189,420,397,240,117,31,31,30,15,41,21,125,1736,0,0,0,8,16,98,86,42,12,17,17,19,9,16,18,358,0,14,10,9,10,21,3,3,0,0,3,0,3,0,4,80
CED112,6,3,25,28,53,12,23,287,0,0,0,3,0,3,7,12,4,0,17,34,3,0,0,83,0,5,23,92,62,51,46,34,0,5,4,29,17,4,17,389,19,66,883,562,114,26,22,14,3,3,3,8,3,0,123,1849,0,3,4,3,3,21,34,20,5,9,7,0,3,13,16,141,0,0,0,0,5,28,37,42,13,12,13,11,17,4,9,191,3,6,27,66,91,58,35,16,5,3,6,3,0,0,21,340,0,4,3,22,44,46,22,17,3,5,46,27,17,21,8,285,0,12,66,38,10,3,3,0,0,6,0,0,0,0,4,142,0,58,419,69,16,24,21,14,3,3,3,0,3,0,21,654,9,15,47,119,288,335,298,113,36,42,38,25,30,52,92,1539,0,0,0,3,46,184,105,40,9,15,17,17,17,32,30,515,0,60,18,24,54,92,23,12,0,4,3,0,3,0,6,299
CED113,0,8,3,4,3,0,8,142,0,0,0,6,3,0,10,0,0,0,0,0,3,0,3,25,4,3,24,104,66,99,34,22,3,4,4,3,8,4,14,396,9,13,158,129,31,10,5,0,0,0,0,0,0,0,29,384,0,0,0,0,6,14,25,19,7,0,0,0,0,0,4,75,0,0,0,0,4,20,17,10,3,3,0,0,6,5,7,75,3,6,8,25,16,13,3,3,0,0,0,0,3,0,0,80,0,3,3,16,24,29,16,16,3,7,0,3,3,0,3,126,0,49,123,98,20,3,4,0,0,0,0,0,0,0,16,313,0,30,185,81,34,39,16,9,0,4,3,5,7,0,18,431,19,15,29,208,473,565,452,206,50,30,34,38,28,25,131,2303,0,0,0,15,31,192,166,69,19,18,27,26,17,17,15,612,0,15,13,8,11,30,6,7,5,0,3,0,0,3,5,106
CED114,0,11,20,8,6,15,0,142,0,0,0,6,0,3,3,3,0,0,0,3,0,0,0,18,4,6,26,53,46,37,13,9,7,4,6,10,3,5,11,240,5,26,295,214,43,23,14,3,3,0,3,7,3,0,44,683,0,4,3,7,6,7,13,10,3,3,0,3,3,0,4,66,0,0,0,0,3,11,8,9,4,4,8,0,0,0,0,47,0,0,3,16,14,13,3,0,0,0,0,0,0,0,4,53,0,3,15,27,33,25,18,12,12,7,0,5,0,11,9,177,3,26,81,42,11,3,0,3,0,0,0,0,0,0,10,179,0,62,358,87,40,40,21,11,0,0,0,0,3,0,15,637,12,13,54,190,421,364,280,138,31,36,54,23,53,29,124,1822,0,3,0,8,19,114,88,67,14,31,51,46,31,19,19,510,0,48,24,25,22,47,14,4,3,0,3,0,0,0,6,196
CED115,0,6,7,5,0,0,0,32,0,0,0,0,0,0,4,7,0,0,3,0,0,0,0,14,0,4,18,23,17,16,15,7,3,0,3,3,12,5,9,135,15,30,199,79,9,8,0,3,0,0,3,3,4,0,42,395,0,0,0,3,5,0,3,4,0,0,0,0,5,0,0,20,0,0,0,0,0,3,3,8,0,0,5,8,10,10,5,52,0,3,4,4,3,7,3,3,0,0,0,0,0,0,3,30,0,0,0,9,14,8,5,3,4,6,3,3,3,0,3,61,0,8,39,13,0,0,3,0,0,0,0,0,0,0,4,67,0,28,272,67,34,10,15,7,4,3,0,0,0,0,9,449,13,6,29,97,219,233,199,115,25,21,38,32,50,35,101,1213,0,3,0,4,10,109,65,64,9,14,34,40,13,22,20,407,0,17,14,7,3,18,4,0,0,0,0,0,0,0,5,68
CED116,10,6,4,4,3,3,13,324,0,0,0,151,234,310,2180,1236,337,199,337,281,185,162,143,5755,0,3,6,41,21,13,8,3,0,0,0,4,0,0,4,103,11,91,756,780,285,86,16,12,3,8,3,4,0,3,119,2177,0,0,10,4,3,10,7,6,0,0,0,6,4,0,0,50,0,0,0,0,3,15,17,5,0,0,0,4,3,0,0,47,0,4,17,183,541,518,383,186,39,16,40,29,14,14,116,2100,3,0,0,9,37,177,92,22,6,10,10,10,13,0,25,414,0,29,159,147,65,28,4,0,0,0,0,0,0,0,12,444,0,3,55,16,3,3,7,7,0,0,3,0,0,0,3,100,5,0,10,28,109,272,736,371,67,79,120,79,65,35,161,2137,0,0,0,3,216,843,584,181,42,45,26,23,48,25,51,2087,0,65,18,28,55,200,68,13,3,9,3,0,0,0,25,487
CED117,3,3,0,3,0,0,6,72,0,0,3,3,3,0,5,0,0,0,3,3,0,0,3,23,3,4,21,79,59,45,26,11,5,5,0,3,10,5,11,287,3,27,226,177,50,22,3,0,0,0,3,0,3,3,40,557,3,0,0,3,3,8,13,11,0,3,3,4,0,3,3,57,0,0,0,0,0,8,20,17,3,0,3,0,0,3,0,54,0,0,9,6,6,0,3,0,0,0,0,0,0,0,5,29,3,0,3,17,10,15,8,9,3,0,3,4,0,0,7,82,0,55,174,99,22,3,0,3,0,0,0,0,0,0,9,365,3,32,341,65,30,20,16,4,0,0,4,11,0,0,26,552,18,14,39,190,351,269,248,130,24,22,27,22,28,28,101,1511,0,0,0,6,34,126,83,32,4,13,19,13,8,4,13,355,0,29,18,29,17,33,8,0,0,0,3,0,0,3,0,140
CED118,22,29,38,39,33,24,31,816,0,0,0,14,3,4,12,3,3,0,0,0,0,3,3,45,0,7,22,61,86,161,194,142,30,26,37,47,51,41,22,927,16,97,1260,1358,290,88,74,54,23,16,10,28,19,10,207,3550,0,0,6,3,19,84,158,119,23,11,16,23,26,11,28,527,0,0,0,6,103,162,158,117,29,27,21,31,28,25,35,742,3,14,121,370,429,131,81,42,11,3,13,7,4,0,114,1343,3,0,4,46,120,231,123,98,13,17,27,34,22,16,19,773,0,29,90,81,33,9,7,0,0,0,0,0,0,0,7,256,0,10,43,17,26,41,29,20,3,3,5,3,13,0,8,221,5,3,31,179,487,740,806,427,83,102,96,111,104,89,161,3424,0,0,0,13,152,563,365,226,67,110,113,111,65,43,62,1890,0,33,25,33,48,150,63,46,6,15,10,13,7,3,21,473
CED119,26,9,11,26,19,18,20,795,0,0,0,4,15,15,113,58,9,16,4,7,6,0,13,260,0,3,18,73,64,74,36,26,13,10,4,11,17,16,10,375,6,35,350,302,93,23,29,0,0,3,0,7,0,4,39,891,0,0,3,3,3,16,27,26,5,0,3,0,0,0,5,91,0,0,0,0,70,229,274,127,22,23,31,23,13,8,40,860,0,3,24,169,265,224,139,69,15,3,11,8,8,3,60,1001,0,5,0,34,105,324,139,106,39,35,33,25,11,9,17,882,6,127,460,487,191,95,21,0,7,4,0,0,4,0,58,1460,0,21,181,55,24,19,11,9,0,0,3,9,8,0,4,344,9,3,21,95,278,525,703,627,102,104,128,108,77,53,169,3002,3,3,4,40,340,1781,1458,724,183,181,222,151,141,73,150,5454,0,65,23,28,32,182,78,35,6,3,4,0,4,3,6,469
CED120,21,12,8,10,9,0,13,490,0,0,0,4,23,12,138,208,47,54,131,158,46,118,22,961,0,3,15,63,48,112,64,22,12,3,18,9,0,8,10,387,3,40,323,342,84,18,14,10,3,3,0,4,0,0,96,940,0,0,4,3,8,13,30,15,0,0,0,3,6,0,10,92,0,0,0,0,20,45,27,5,4,3,6,7,3,4,6,130,4,3,47,213,376,337,180,77,30,11,19,9,11,4,69,1390,0,0,5,31,79,148,86,70,10,4,22,3,9,6,10,483,0,47,141,96,32,15,0,3,0,0,0,0,0,0,21,355,0,24,133,36,13,18,24,3,3,0,3,6,3,8,3,277,5,4,27,117,284,375,495,245,50,67,61,43,51,30,109,1963,0,0,0,27,94,451,291,137,33,43,42,34,46,17,31,1246,0,26,20,22,59,197,64,10,3,3,3,3,0,3,15,428
CED121,0,0,5,0,0,0,3,61,0,0,0,5,3,3,3,0,0,0,0,0,0,0,3,17,0,3,20,51,43,43,22,9,0,3,8,0,9,3,11,225,5,15,141,119,19,17,8,8,0,0,0,0,0,0,24,356,0,0,7,0,4,5,7,3,0,0,0,3,0,3,3,35,0,0,0,3,3,9,14,3,0,3,0,4,0,4,9,52,0,0,9,22,26,21,24,11,0,3,0,0,6,0,20,142,0,3,3,21,33,9,8,3,3,0,4,0,0,0,11,98,0,22,78,70,26,6,5,0,0,0,0,0,0,0,6,213,0,30,246,66,30,25,29,9,0,0,7,0,0,0,16,458,10,14,36,155,288,281,179,91,24,16,27,11,22,18,101,1273,0,0,0,7,15,75,49,31,5,16,17,8,20,11,3,257,0,20,8,9,9,29,5,0,0,4,0,3,0,3,12,102
CED122,0,3,5,4,3,4,6,59,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,3,3,6,26,25,28,23,25,4,11,7,17,26,13,11,228,3,0,50,24,12,0,0,0,0,4,0,4,0,0,9,106,3,0,3,0,3,0,3,8,3,3,0,4,0,3,0,33,0,0,0,0,0,11,3,9,3,3,9,0,0,3,8,49,0,0,4,6,4,5,3,3,0,0,3,0,0,0,16,44,0,0,5,17,28,18,4,10,0,0,0,4,7,5,11,109,0,10,25,10,8,0,5,0,0,0,0,0,0,0,8,66,0,16,146,35,18,12,17,14,3,3,4,4,0,3,12,287,4,10,27,107,272,410,307,141,30,52,72,59,71,67,144,1773,0,0,0,0,13,121,99,45,25,9,29,24,26,21,15,427,0,36,9,16,7,13,3,3,0,0,0,0,0,0,11,98
