region_id,C11_C_Sev_day_Adv_0_14,C11_C_Sev_day_Adv_15_24,C11_C_Sev_day_Adv_25_34,C11_C_Sev_day_Adv_35_44,C11_C_Sev_day_Adv_45_54,C11_C_Sev_day_Adv_55_64,C11_C_Sev_day_Adv_65_74,C11_C_Sev_day_Adv_75_84,C11_C_Sev_day_Adv_85ov,C11_C_Sev_day_Adv_Tot,C11_Chr_Unit_Ch_0_14,C11_Chr_Unit_Ch_15_24,C11_Chr_Unit_Ch_25_34,C11_Chr_Unit_Ch_35_44,C11_Chr_Unit_Ch_45_54,C11_Chr_Unit_Ch_55_64,C11_Chr_Unit_Ch_65_74,C11_Chr_Unit_Ch_75_84,C11_Chr_Unit_Ch_85ov,C11_Chr_Unit_Ch_Tot,C11_Chr_Chi_nfd_0_14,C11_Chr_Chi_nfd_15_24,C11_Chr_Chi_nfd_25_34,C11_Chr_Chi_nfd_35_44,C11_Chr_Chi_nfd_45_54,C11_Chr_Chi_nfd_55_64,C11_Chr_Chi_nfd_65_74,C11_Chr_Chi_nfd_75_84,C11_Chr_Chi_nfd_85ov,C11_Chr_Chi_nfd_Tot,C11_Chr_Oth_Chi_0_14,C11_Chr_Oth_Chi_15_24,C11_Chr_Oth_Chi_25_34,C11_Chr_Oth_Chi_35_44,C11_Chr_Oth_Chi_45_54,C11_Chr_Oth_Chi_55_64,C11_Chr_Oth_Chi_65_74,C11_Chr_Oth_Chi_75_84,C11_Chr_Oth_Chi_85ov,C11_Chr_Oth_Chi_Tot,C11_Christ_Tot_0_14,C11_Christ_Tot_15_24,C11_Christ_Tot_25_34,C11_Christ_Tot_35_44,C11_Christ_Tot_45_54,C11_Christ_Tot_55_64,C11_Christ_Tot_65_74,C11_Christ_Tot_75_84,C11_Christ_Tot_85ov,C11_Christ_T_T,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_AusAborTrad_0_14,C11_OR_AusAborTrad15_24,C11_OR_AusAborTrad25_34,C11_OR_AusAborTrad35_44,C11_OR_AusAborTrad45_54,C11_OR_AusAborTrad55_64,C11_OR_AusAborTrad65_74,C11_OR_AusAborTrad75_84,C11_OR_AusAborTrad85oe,C11_OR_AusAborTrade_Tot,C11_OR_Ot_Re_Gr_0_14,C11_OR_Ot_Re_Gr_15_24,C11_OR_Ot_Re_Gr_25_34,C11_OR_Ot_Re_Gr_35_44,C11_OR_Ot_Re_Gr_45_54,C11_OR_Ot_Re_Gr_55_64,C11_OR_Ot_Re_Gr_65_74,C11_OR_Ot_Re_Gr_75_84,C11_O_R_Ot_Re_Gr_85ov,C11_OR_Ot_Re_Gr_Tot,C11_Oth_Rel_Tot_0_14,C11_Oth_Rel_Tot_15_24,C11_Oth_Rel_Tot_25_34,C11_Oth_Rel_Tot_35_44,C11_Oth_Rel_Tot_45_54,C11_Oth_Rel_Tot_55_64,C11_Oth_Rel_Tot_65_74,C11_Oth_Rel_Tot_75_84,C11_Oth_Rel_Tot_85ov,C11_Other_Rel_T_T,C11_No_religion_0_14,C11_No_religion_15_24,C11_No_religion_25_34,C11_No_religion_35_44,C11_No_religion_45_54,C11_No_religion_55_64,C11_No_religion_65_74,C11_No_religion_75_84,C11_No_religion_85ov,C11_No_religion_Tot,C11_Oth_rel_affi_0_14,C11_Oth_rel_aff_15_24,C11_Oth_rel_aff_25_34,C11_Oth_rel_aff_35_44,C11_Oth_rel_aff_45_54,C11_Oth_rel_aff_55_64,C11_Oth_rel_aff_65_74,C11_Oth_rel_aff_75_84,C11_Oth_rel_affil_85ov,C11_Oth_rel_affil_Tot,C11_Rel_aff_ns_0_14,C11_Rel_aff_ns_15_24,C11_Rel_aff_ns_25_34,C11_Rel_aff_ns_35_44,C11_Rel_aff_ns_45_54,C11_Rel_aff_ns_55_64,C11_Rel_aff_ns_65_74,C11_Rel_aff_ns_75_84,C11_Rel_aff_ns_85ov,C11_Rel_aff_NS_T,C11_OS_vis_0_14,C11_OS_vis_15_24,C11_OS_vis_25_34,C11_OS_vis_35_44,C11_OS_vis_45_54,C11_OS_vis_55_64,C11_OS_vis_65_74,C11_OS_vis_75_84,C11_OS_vis_85ov,C11_OS_vis_Tot,C11_Tot_0_14_yrs,C11_Tot_15_24_yrs,C11_Tot_25_34_yrs,C11_Tot_35_44_yrs,C11_Tot_45_54_yrs,C11_Tot_55_64_yrs,C11_Tot_65_74_yrs,C11_Tot_75_84_yrs,C11_Tot_85o,C11_T_T
10101,36,16,27,20,18,32,20,11,3,183,535,312,236,450,582,598,531,324,135,3703,246,134,100,141,152,137,76,23,12,1021,12,6,6,11,6,11,11,4,0,67,9550,5445,4554,6581,7415,7150,5333,3223,1243,50494,18,8,25,18,6,5,3,0,0,83,102,46,52,37,23,19,9,0,3,291,10,0,0,3,8,4,3,3,0,31,3,3,0,3,0,0,0,0,0,9,19,22,25,48,36,28,10,0,0,188,22,25,25,51,36,28,10,0,0,197,2720,1248,1200,1457,1264,1141,563,186,37,9816,89,56,61,78,47,37,21,4,0,393,1063,582,621,756,711,610,464,289,112,5208,7,49,32,18,24,21,6,8,0,165,13623,7491,6608,9070,9594,9084,6428,3713,1395,67006
10102,22,15,18,8,15,15,6,0,0,99,324,204,177,285,340,274,163,68,32,1867,218,116,147,132,124,92,48,7,0,884,7,4,11,6,12,21,3,0,0,64,7233,4358,3966,5592,5795,4414,2486,1282,446,35572,107,20,148,62,28,14,6,0,0,385,133,54,147,78,29,18,7,0,0,466,9,7,5,5,10,6,7,0,0,49,0,5,4,0,0,0,0,0,0,9,62,54,140,73,58,35,4,0,3,429,62,59,144,73,58,35,4,0,3,438,2774,1616,1759,1948,1619,1151,437,131,45,11480,74,94,89,83,55,34,7,3,0,439,995,588,568,608,709,521,229,125,53,4396,37,45,37,20,20,26,25,7,0,217,11492,6885,6946,8586,8419,6297,3226,1559,552,53962
10103,12,8,4,10,7,9,3,3,0,56,147,111,102,134,200,192,108,48,20,1062,132,85,58,69,65,57,28,11,0,505,0,3,3,7,4,5,3,0,0,25,3263,2311,1684,2364,2870,2561,1703,849,332,17937,3,7,10,4,3,10,0,0,0,37,13,11,6,11,9,7,7,0,0,64,15,3,7,12,3,19,12,10,4,85,0,0,0,0,0,0,0,0,0,0,9,26,25,19,21,20,3,0,0,123,9,26,25,19,21,20,3,0,0,123,1390,1490,914,905,875,716,376,103,24,6793,38,121,84,48,49,22,13,7,0,382,944,867,457,656,549,410,249,101,61,4294,32,187,191,51,19,12,10,0,0,502,5738,5071,3432,4113,4436,3800,2388,1070,421,30469
10104,65,23,17,27,23,21,17,13,3,209,284,204,117,233,437,600,598,389,172,3034,281,141,85,141,186,198,148,69,19,1268,8,6,0,5,7,14,18,8,0,66,6041,3458,2557,4448,6372,7718,6826,4184,1547,43151,7,10,10,10,22,11,3,4,0,77,11,9,14,14,18,5,5,0,0,76,0,0,0,4,10,11,10,6,0,41,10,8,0,4,5,4,0,0,0,31,26,22,43,50,65,69,20,6,0,301,36,30,43,54,70,73,20,6,0,332,3937,1945,1552,1906,2401,2589,1347,620,212,16509,107,84,97,96,90,73,24,10,6,587,1240,602,484,637,829,962,670,465,204,6093,35,54,42,32,31,23,21,6,5,249,11513,6267,4855,7312,9994,11613,8964,5308,1974,67800
10201,180,126,90,124,156,112,64,34,13,899,996,779,518,714,1031,1021,909,752,366,7086,1051,636,461,534,622,413,204,112,53,4086,59,14,25,53,37,33,23,10,3,257,19187,12678,9936,13937,16367,15027,11712,8583,3898,111325,76,41,93,72,74,27,15,12,0,410,128,74,125,78,70,46,23,0,0,544,31,25,23,31,41,38,33,25,10,257,0,3,3,3,3,3,0,0,0,15,91,69,104,106,102,71,19,9,11,582,91,72,107,109,105,74,19,9,11,597,7936,4758,4315,4577,4034,3183,1654,972,377,31806,203,229,235,245,178,114,43,9,0,1256,2562,1432,1239,1468,1708,1454,1111,1016,809,12799,103,91,77,67,75,80,44,10,4,551,30594,19574,16393,20956,22977,20259,14739,10659,5119,161270
10202,126,47,77,60,71,86,64,41,14,586,795,679,438,629,790,799,788,578,254,5750,771,405,397,359,378,309,180,84,26,2909,27,23,16,13,17,34,15,13,6,164,19631,12152,10140,13886,14739,13691,11832,8060,3132,107263,74,26,79,40,38,22,13,13,0,305,113,63,73,73,41,39,16,6,3,427,11,9,12,5,12,19,17,3,6,94,3,5,0,4,0,6,0,3,0,21,49,64,83,92,91,52,32,4,0,467,52,69,83,96,91,58,32,7,0,488,7749,4336,3837,3358,2810,2070,1137,651,258,26206,197,177,214,159,122,81,32,22,5,1009,2230,1356,1075,1207,1260,1078,972,746,361,10285,29,60,39,25,36,42,23,13,3,270,30237,18361,15715,19055,19342,17240,14105,9531,3774,147360
10301,13,13,8,9,13,22,15,9,3,105,283,265,178,234,325,336,270,138,57,2086,145,110,81,70,87,93,56,14,7,663,3,3,5,3,7,3,3,0,0,27,6448,4690,3178,3981,4314,3989,2760,1699,644,31703,41,8,14,15,10,6,0,0,0,94,38,26,17,24,8,13,3,3,0,132,0,5,0,0,3,5,3,0,0,16,3,0,0,3,0,6,0,0,0,12,18,27,37,21,31,12,9,0,0,155,21,27,37,24,31,18,9,0,0,167,1839,1644,984,847,790,630,284,103,34,7155,47,115,72,52,29,12,10,3,0,340,710,723,602,519,447,400,273,152,57,3883,54,82,10,16,13,6,6,3,3,193,9244,7367,4970,5528,5698,5109,3361,1968,738,43983
10302,14,5,8,7,4,7,14,8,4,71,563,358,328,428,612,651,492,367,173,3972,229,141,99,122,132,129,89,43,14,998,3,0,4,3,5,0,6,3,0,24,8562,4515,3991,5127,6204,6274,4954,3256,1255,44138,18,6,9,10,7,4,3,0,0,57,21,9,10,13,4,3,0,0,0,60,0,0,0,0,0,4,3,0,0,7,4,0,3,0,5,3,0,0,0,15,14,13,17,20,19,16,4,0,0,103,18,13,20,20,24,19,4,0,0,118,1731,820,798,671,692,558,301,141,43,5755,59,43,34,43,36,20,4,0,0,239,865,465,373,432,430,509,415,272,109,3870,12,46,50,20,23,10,8,8,0,177,11310,5937,5313,6370,7456,7427,5703,3677,1407,54600
10303,10,15,12,13,16,8,17,10,3,104,327,229,195,292,390,420,324,205,91,2473,169,88,72,107,93,91,56,20,5,701,0,3,0,5,7,9,4,3,0,31,5583,3319,2855,4096,4758,4577,3648,2063,745,31644,10,5,4,10,10,3,3,0,0,45,20,7,17,9,8,3,4,3,0,71,3,3,3,0,3,3,3,3,3,24,0,0,0,4,0,0,0,0,0,4,20,15,25,31,32,21,12,6,0,162,20,15,25,35,32,21,12,6,0,166,1907,1066,852,911,871,715,429,160,37,6948,56,50,47,45,36,29,10,3,0,276,796,465,468,538,526,496,349,222,81,3941,13,30,19,11,16,15,3,3,0,110,8450,4974,4318,5708,6307,5910,4483,2471,866,43487
10304,31,11,17,17,15,17,15,5,3,131,691,482,420,469,648,670,458,348,160,4346,377,198,182,171,166,137,80,35,13,1359,4,7,4,3,11,5,7,3,0,44,8625,5101,4496,5400,5841,5162,3559,2391,896,41471,36,14,32,23,12,6,3,0,0,126,44,43,29,24,15,7,3,3,0,168,0,3,4,3,3,4,0,4,0,21,3,0,0,7,0,0,0,0,0,10,25,29,37,27,19,23,6,3,0,169,28,29,37,34,19,23,6,3,0,179,2309,1243,1255,1093,865,719,305,120,34,7943,57,56,71,53,38,14,14,3,0,306,981,520,499,553,468,478,299,174,66,4038,16,31,37,16,20,23,7,4,0,154,12138,7091,6513,7249,7333,6476,4210,2702,996,54708
