region_id,C01_0_74_REA,C01_0_74_ST_HA,C01_0_74_Per_no_sa_ho,C01_0_74_Ho_co_op_c_c_g,C01_0_74_Oth_land_typ,C01_0_74_LLT_NS,C01_0_74_Tot,C01_75_99_REA,C01_75_99_ST_HA,C01_75_99_Pe_no_sa_ho,C01_75_99_H_c_op_c_c_gr,C01_75_99_Oth_lan_typ,C01_75_99_Lan_type_ns,C01_75_99_Tot,C01_100_149_REA,C01_100_149_ST_HA,C01_100_149_Pe_no_sa_ho,C01_100_149_H_c_o_c_c_g,C01_100_149_Ot_lan_ty,C01_100_149_Lan_typ_ns,C01_100_149_Tot,C01_150_199_REA,C01_150_199_ST_HA,C01_150_199_Pe_no_sa_ho,C01_150_199_H_c_o_c_c_g,C01_150_199_Ot_lan_ty,C01_150_199_Lan_ty_ns,C01_150_199_Tot,C01_200_224_REA,C01_200_224_ST_HA,C01_200_224_Pe_no_sa_ho,C01_200_224_H_c_o_c_c_g,C01_200_224_Ot_lan_ty,C01_200_224_Lan_ty_ns,C01_200_224_Tot,C01_225_274_REA,C01_225_274_ST_HA,C01_225_274_Pe_no_sa_ho,C01_225_274_H_c_o_c_c_g,C01_225_274_Ot_la_typ,C01_225_274_Lan_ty_ns,C01_225_274_Tot,C01_275_349_REA,C01_275_349_ST_HA,C01_275_349_Pe_no_sa_ho,C01_275_349_H_c_o_c_c_g,C01_275_349_Ot_lan_ty,C01_275_349_Lan_ty_ns,C01_275_349_Tot,C01_350_449_REA,C01_350_449_ST_HA,C01_350_449_Pe_no_sa_ho,C01_350_449_H_c_o_c_c_g,C01_350_449_Ot_lan_ty,C01_350_449_Lan_ty_ns,C01_350_449_Tot,C01_450_549_REA,C01_450_549_ST_HA,C01_450_549_Pe_no_sa_ho,C01_450_549_H_c_o_c_c_g,C01_450_549_Oth_lan_typ,C01_450_549_Lan_ty_ns,C01_450_549_Tot,C01_550_649_REA,C01_550_649_ST_HA,C01_550_649_Pe_no_sa_ho,C01_550_649_H_c_o_c_c_g,C01_550_649_Ot_lan_ty,C01_550_649_Lan_ty_ns,C01_550_649_Tot,C01_650_over_REA,C01_650over_ST_HA,C01_650over_Pe_no_sa_ho,C01_650ov_H_co_op_c_ch_gr,C01_650over_Oth_lan_typ,C01_650over_LLT_NS,C01_650_over_Tot,C01_R_NS_REA,C01_R_NS_ST_HA,C01_R_NS_Pe_no_sa_ho,C01_R_NS_H_co_op_c_ch_gr,C01_R_NS_Oth_lan_typ,C01_R_NS_Land_typ_ns,C01_Rent_not_statd_Tot,C01_Tot_REA,C01_Tot_ST_HA,C01_T_Pe_no_sa_ho,C01_Tot_Ho_co_op_co_ch_gr,C01_Tot_Oth_lan_typ,C01_Tot_LLT_NS,C01_T_T,C06_0_74_REA,C06_0_74_ST_HA,C06_0_74_Per_no_sa_ho,C06_0_74_Ho_co_op_c_c_g,C06_0_74_Oth_land_typ,C06_0_74_LLT_NS,C06_0_74_Tot,C06_75_99_REA,C06_75_99_ST_HA,C06_75_99_Pe_no_sa_ho,C06_75_99_H_c_op_c_c_gr,C06_75_99_Oth_lan_typ,C06_75_99_Lan_type_ns,C06_75_99_Tot,C06_100_149_REA,C06_100_149_ST_HA,C06_100_149_Pe_no_sa_ho,C06_100_149_H_c_o_c_c_g,C06_100_149_Ot_lan_ty,C06_100_149_Lan_typ_ns,C06_100_149_Tot,C06_150_199_REA,C06_150_199_ST_HA,C06_150_199_Pe_no_sa_ho,C06_150_199_H_c_o_c_c_g,C06_150_199_Ot_lan_ty,C06_150_199_Lan_ty_ns,C06_150_199_Tot,C06_200_224_REA,C06_200_224_ST_HA,C06_200_224_Pe_no_sa_ho,C06_200_224_H_c_o_c_c_g,C06_200_224_Ot_lan_ty,C06_200_224_Lan_ty_ns,C06_200_224_Tot,C06_225_274_REA,C06_225_274_ST_HA,C06_225_274_Pe_no_sa_ho,C06_225_274_H_c_o_c_c_g,C06_225_274_Ot_la_typ,C06_225_274_Lan_ty_ns,C06_225_274_Tot,C06_275_349_REA,C06_275_349_ST_HA,C06_275_349_Pe_no_sa_ho,C06_275_349_H_c_o_c_c_g,C06_275_349_Ot_lan_ty,C06_275_349_Lan_ty_ns,C06_275_349_Tot,C06_350_449_REA,C06_350_449_ST_HA,C06_350_449_Pe_no_sa_ho,C06_350_449_H_c_o_c_c_g,C06_350_449_Ot_lan_ty,C06_350_449_Lan_ty_ns,C06_350_449_Tot,C06_450_549_REA,C06_450_549_ST_HA,C06_450_549_Pe_no_sa_ho,C06_450_549_H_c_o_c_c_g,C06_450_549_Oth_lan_typ,C06_450_549_Lan_ty_ns,C06_450_549_Tot,C06_550_649_REA,C06_550_649_ST_HA,C06_550_649_Pe_no_sa_ho,C06_550_649_H_c_o_c_c_g,C06_550_649_Ot_lan_ty,C06_550_649_Lan_ty_ns,C06_550_649_Tot,C06_650_over_REA,C06_650over_ST_HA,C06_650over_Pe_no_sa_ho,C06_650ov_H_co_op_c_ch_gr,C06_650over_Oth_lan_typ,C06_650over_LLT_NS,C06_650_over_Tot,C06_R_NS_REA,C06_R_NS_ST_HA,C06_R_NS_Pe_no_sa_ho,C06_R_NS_H_co_op_c_ch_gr,C06_R_NS_Oth_lan_typ,C06_R_NS_Land_typ_ns,C06_Rent_not_statd_Tot,C06_Tot_REA,C06_Tot_ST_HA,C06_T_Pe_no_sa_ho,C06_Tot_Ho_co_op_co_ch_gr,C06_Tot_Oth_lan_typ,C06_Tot_LLT_NS,C06_T_T,C11_0_74_REA,C11_0_74_ST_HA,C11_0_74_Per_no_sa_ho,C11_0_74_Ho_co_op_c_c_g,C11_0_74_Oth_land_typ,C11_0_74_LLT_NS,C11_0_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Pe_no_sa_ho,C11_75_99_H_c_op_c_c_gr,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Pe_no_sa_ho,C11_100_149_H_c_o_c_c_g
10101,57,506,361,60,576,182,1742,291,153,257,18,58,9,786,963,152,725,11,83,11,1945,458,39,281,3,38,3,822,39,4,45,3,4,0,95,18,0,20,0,7,0,45,23,0,17,0,0,0,40,3,0,5,0,0,0,8,3,4,5,0,4,0,16,0,3,5,0,0,0,8,20,4,17,0,8,0,49,31,57,68,7,61,17,241,1906,922,1806,102,839,222,5797,27,292,286,74,204,337,1220,117,187,117,36,42,4,503,698,217,433,21,85,9,1463,926,118,373,4,69,10,1500,319,13,137,0,11,4,484,222,0,82,0,8,0,312,61,0,30,0,7,0,98,25,5,27,0,5,0,62,8,3,8,0,3,0,22,0,5,0,0,0,0,5,15,14,11,3,3,3,49,43,71,76,16,73,8,287,2461,925,1580,154,510,375,6005,12,85,242,41,187,238,805,32,190,62,32,20,4,340,296,221,268,44
10102,145,304,145,30,141,59,824,468,110,180,20,16,4,798,634,111,353,27,202,7,1334,645,70,308,3,120,8,1154,136,0,66,0,6,3,211,105,0,64,0,8,0,177,53,0,29,0,10,0,92,17,0,12,0,5,0,34,3,0,4,0,0,0,7,0,3,3,0,0,0,6,9,5,9,0,3,0,26,29,38,31,3,15,16,132,2244,641,1204,83,526,97,4795,11,166,92,20,29,93,411,22,90,32,17,4,5,170,517,155,157,23,70,7,929,596,88,205,10,227,3,1129,225,85,139,5,33,0,487,450,35,129,0,14,4,632,452,15,138,0,20,0,625,218,0,65,0,12,0,295,64,0,10,0,3,0,77,10,0,9,0,0,0,19,16,17,7,0,3,0,43,44,29,22,6,30,6,137,2625,680,1005,81,445,118,4954,5,57,114,13,34,91,314,0,164,11,13,11,0,199,52,151,62,26
10103,38,77,145,12,208,54,534,90,27,93,8,20,5,243,243,23,218,7,69,3,563,117,7,76,0,37,3,240,32,0,44,0,8,0,84,31,0,27,0,6,0,64,20,0,29,0,7,0,56,48,0,24,0,8,0,80,15,0,28,0,12,0,55,26,0,18,0,11,0,55,136,0,96,0,40,0,272,15,8,36,0,23,16,98,811,142,834,27,449,81,2344,10,56,117,5,57,96,341,44,11,35,5,11,0,106,149,35,152,9,39,3,387,190,22,96,0,20,3,331,58,4,41,0,6,0,109,47,3,33,0,9,0,92,38,0,20,0,4,0,62,22,0,10,0,3,0,35,5,0,5,0,0,0,10,9,0,5,0,6,0,20,43,6,30,3,10,0,92,10,3,34,0,21,6,74,625,140,578,22,186,108,1659,5,10,85,3,50,81,234,19,32,23,3,10,3,90,115,22,113,9
10104,38,344,283,137,323,128,1253,150,113,250,51,42,10,616,1334,105,906,28,88,16,2477,802,24,407,7,33,8,1281,95,0,97,0,5,0,197,61,0,63,3,11,0,138,20,0,42,0,14,0,76,16,3,27,0,11,0,57,0,0,15,0,3,0,18,0,0,5,0,3,0,8,15,0,28,0,4,0,47,47,42,78,22,32,24,245,2578,631,2201,248,569,186,6413,20,208,194,96,100,239,857,40,145,81,52,20,3,341,375,183,472,69,64,20,1183,1187,100,549,23,55,15,1929,533,17,238,3,24,4,819,590,10,176,3,23,3,805,195,3,44,0,16,0,258,26,0,13,0,12,0,51,8,0,12,0,16,0,36,4,3,3,0,6,0,16,14,14,16,3,19,4,70,42,42,90,19,44,18,255,3034,725,1888,268,399,306,6620,8,56,196,19,82,184,545,12,181,34,34,27,4,292,136,223,237,90
10201,22,1079,239,105,370,191,2006,61,323,136,68,51,9,648,671,199,676,44,98,17,1705,2762,174,1206,22,77,30,4271,1589,58,547,3,32,25,2254,1364,4,412,0,17,13,1810,470,4,148,0,9,4,635,133,3,64,0,3,3,206,28,4,16,0,3,0,51,8,0,5,0,3,0,16,46,7,28,0,7,5,93,136,166,98,10,45,38,493,7290,2021,3575,252,715,335,14188,29,758,216,140,58,269,1470,32,235,33,59,36,11,406,419,438,306,80,110,19,1372,1557,199,570,34,90,20,2470,1624,106,509,3,28,22,2292,2966,51,554,7,44,14,3636,1520,7,267,0,11,10,1815,544,0,82,0,12,0,638,118,4,20,0,0,0,142,26,0,14,3,0,0,43,47,44,14,6,3,0,114,115,130,108,27,40,20,440,8997,1972,2693,359,432,385,14838,14,192,209,34,36,208,693,7,674,21,42,27,9,780,128,428,185,112
10202,19,918,198,82,265,155,1637,92,274,177,43,51,11,648,995,168,938,53,114,23,2291,3399,144,1272,30,73,36,4954,1029,8,359,4,23,7,1430,625,4,171,3,7,3,813,137,4,47,0,8,3,199,23,0,25,0,10,0,58,0,0,7,0,0,0,7,4,0,5,0,0,0,9,42,3,33,0,3,5,86,119,133,109,15,32,40,448,6484,1656,3341,230,586,283,12580,25,601,200,60,40,231,1157,28,268,42,29,63,10,440,495,369,353,68,176,22,1483,2248,154,855,31,100,30,3418,1946,74,598,10,52,9,2689,2321,61,462,8,30,8,2890,1027,3,166,0,12,5,1213,167,0,38,0,4,0,209,13,5,10,0,3,0,31,11,4,0,3,0,0,18,21,32,17,10,7,7,94,105,87,85,25,37,22,361,8407,1658,2826,244,524,344,14003,17,164,186,43,34,191,635,7,551,23,33,8,3,625,137,388,190,56
10301,58,367,136,44,209,64,878,103,119,118,16,20,3,379,617,69,332,17,30,9,1074,860,53,243,6,18,3,1183,175,0,44,3,8,4,234,84,0,17,0,3,3,107,21,4,4,0,5,0,34,3,3,9,0,0,0,15,3,0,0,0,0,0,3,0,0,3,0,3,0,6,10,3,12,0,4,3,32,30,52,34,6,12,17,151,1964,670,952,92,312,106,4096,24,207,126,17,64,114,552,54,110,36,14,17,0,231,386,139,219,19,23,6,792,786,84,205,5,26,9,1115,402,11,98,0,9,3,523,407,0,60,3,4,3,477,210,0,22,0,0,3,235,33,0,3,3,5,0,44,3,0,0,0,0,0,3,0,5,5,0,0,0,10,6,4,10,3,4,3,30,32,42,32,9,23,8,146,2343,602,816,73,175,149,4158,10,69,106,20,53,102,360,11,150,22,13,15,0,211,196,151,120,16
10302,91,587,541,168,607,192,2186,226,164,379,32,58,10,869,762,155,694,16,110,11,1748,241,14,140,0,14,0,409,18,3,14,0,0,0,35,6,0,8,0,0,0,14,5,0,6,0,3,0,14,3,0,4,0,0,0,7,0,0,3,0,0,0,3,3,3,3,0,0,0,9,15,3,32,0,4,3,57,37,53,75,12,39,17,233,1407,982,1899,228,835,233,5584,40,346,362,103,256,342,1449,133,198,171,29,45,11,587,634,255,489,45,131,16,1570,718,78,306,3,64,4,1173,107,3,59,0,18,0,187,61,4,15,0,17,0,97,22,0,6,0,10,4,42,5,0,3,0,9,0,17,3,3,0,0,3,0,9,3,3,3,0,3,0,12,11,20,17,0,0,0,48,35,58,93,19,54,18,277,1772,968,1524,199,610,395,5468,21,113,336,68,226,247,1011,52,221,101,40,26,7,447,524,252,419,92
10303,36,373,201,49,288,112,1059,127,140,153,23,37,7,487,710,117,452,16,77,8,1380,500,44,171,5,17,8,745,61,0,15,0,4,3,83,22,0,12,0,3,0,37,6,0,3,0,3,0,12,3,3,9,0,3,0,18,0,4,3,0,0,0,7,0,3,3,0,0,0,6,9,4,19,0,6,0,38,26,49,37,3,27,14,156,1500,737,1078,96,465,152,4028,22,231,148,37,104,180,722,62,115,51,16,26,0,270,574,227,321,11,93,5,1231,710,104,232,3,39,10,1098,220,6,67,0,5,3,301,167,3,36,0,5,0,211,50,0,12,0,9,0,71,10,3,4,0,3,0,20,11,0,4,0,0,0,15,0,3,3,0,3,0,9,7,14,11,3,0,0,35,26,22,49,9,34,9,149,1859,728,938,79,321,207,4132,10,53,175,6,85,148,477,22,131,26,4,11,3,197,196,195,184,20
10304,34,573,161,82,264,108,1222,132,174,112,20,23,10,471,749,188,423,22,53,23,1458,974,50,274,13,15,5,1331,188,3,50,3,4,0,248,112,0,25,0,3,0,140,54,0,16,0,0,0,70,23,3,4,0,3,0,33,7,0,3,0,0,0,10,0,3,3,3,0,0,9,17,6,18,0,3,3,47,45,69,42,14,19,16,205,2335,1069,1131,157,387,165,5244,18,324,144,60,89,153,788,38,168,50,32,6,10,304,446,246,220,22,53,8,995,993,174,245,9,37,9,1467,428,9,94,4,8,0,543,473,3,55,3,3,0,537,175,0,27,0,4,3,209,50,4,8,0,4,0,66,12,0,4,0,0,0,16,5,3,0,0,0,0,8,12,10,7,4,3,0,36,54,76,41,4,28,7,210,2704,1017,895,138,235,190,5179,19,95,118,20,67,124,443,8,236,27,37,5,3,316,164,229,141,33
