region_id,C11_M_FoodHos_PS_15_19,C11_M_FoodHos_PS_20_24,C11_M_FoodHos_PS_25_34,C11_M_FoodHos_PS_35_44,C11_M_FoodHos_PS_45_54,C11_M_FoodHos_PS_55_64,C11_M_FoodHos_PS_65_74,C11_M_FoodHos_PS_75_84,C11_M_FoodHos_PS_85o,C11_M_Foo_hos_pers_S_Tot,C11_M_MixFld_pr_15_19,C11_M_MixFld_pr_20_24,C11_M_MixFld_pr_25_34,C11_M_MixFld_pr_35_44,C11_M_MixFld_pr_45_54,C11_M_MixFld_pr_55_64,C11_M_MixFld_pr_65_74,C11_M_MixFld_pr_75_84,C11_M_MixFld_pr_85_ov,C11_M_MixFld_pr_Tot,C11_M_FldStu_ID_15_19,C11_M_FldStu_ID_20_24,C11_M_FldStu_ID_25_34,C11_M_FldStu_ID_35_44,C11_M_FldStu_ID_45_54,C11_M_FldStu_ID_55_64,C11_M_FldStu_ID_65_74,C11_M_FldStu_ID_75_84,C11_M_FldStu_ID_85o,C11_M_FldStu_ID_Tot,C11_M_FldStu_NS_15_19,C11_M_FldStu_NS_20_24,C11_M_FldStu_NS_25_34,C11_M_FldStu_NS_35_44,C11_M_FldStu_NS_45_54,C11_M_FldStu_NS_55_64,C11_M_FldStu_NS_65_74,C11_M_FldStu_NS_75_84,C11_M_FldStu_NS_85o,C11_M_FldStu_NS_T,C11_M_Tot_15_19,C11_M_Tot_20_24,C11_M_Tot_25_34,C11_M_Tot_35_44,C11_M_Tot_45_54,C11_M_Tot_55_64,C11_M_Tot_65_74,C11_M_Tot_75_84,C11_M_Tot_85o,C11_M_T_T,C01_F_NatPhy_sci_15_19,C01_F_NatPhy_sci_20_24,C01_F_NatPhy_sci_25_34,C01_F_NatPhy_sci_35_44,C01_F_NatPhy_sci_45_54,C01_F_NatPhy_sci_55_64,C01_F_NatPhy_sci_65_74,C01_F_NatPhy_sci_75_84,C01_F_NatPhy_sci_85O,C01_F_NatPhy_sci_T,C01_F_InfTec_15_19,C01_F_InfTec_20_24,C01_F_InfTec_25_34,C01_F_InfTec_35_44,C01_F_InfTec_45_54,C01_F_InfTec_55_64,C01_F_InfTec_65_74,C01_F_InfTec_75_84,C01_F_InfTec_85O,C01_F_InfTec_T,C01_F_EngRT_15_19,C01_F_EngRT_20_24,C01_F_EngRT_25_34,C01_F_EngRT_35_44,C01_F_EngRT_45_54,C01_F_EngRT_55_64,C01_F_EngRT_65_74,C01_F_EngRT_75_84,C01_F_EngRT_85_ov,C01_F_EngRT_Tot,C01_F_ArchBuild_15_19,C01_F_ArchBuild_20_24,C01_F_ArchBuild_25_34,C01_F_ArchBuild_35_44,C01_F_ArchBuild_45_54,C01_F_ArchBuild_55_64,C01_F_ArchBuild_65_74,C01_F_ArchBuild_75_84,C01_F_ArchBuild_85o,C01_F_Arch_building_Tot,C01_F_AgEnv_RS_15_19,C01_F_AgEnv_RS_20_24,C01_F_AgEnv_RS_25_34,C01_F_AgEnv_RS_35_44,C01_F_AgEnv_RS_45_54,C01_F_AgEnv_RS_55_64,C01_F_AgEnv_RS_65_74,C01_F_AgEnv_RS_75_84,C01_F_AgEnv_RS_85o,C01_F_AgEnv_RS_T,C01_F_Health_15_19,C01_F_Health_20_24,C01_F_Health_25_34,C01_F_Health_35_44,C01_F_Health_45_54,C01_F_Health_55_64,C01_F_Health_65_74,C01_F_Health_75_84,C01_F_Health_85o,C01_F_Healt_T,C01_F_Educ_15_19,C01_F_Educ_20_24,C01_F_Educ_25_34,C01_F_Educ_35_44,C01_F_Educ_45_54,C01_F_Educ_55_64,C01_F_Educ_65_74,C01_F_Educ_75_84,C01_F_Educ_85o,C01_F_Educ_T,C01_F_MngtCom_15_19,C01_F_MngtCom_20_24,C01_F_MngtCom_25_34,C01_F_MngtCom_35_44,C01_F_MngtCom_45_54,C01_F_MngtCom_55_64,C01_F_MngtCom_65_74,C01_F_MngtCom_75_84,C01_F_MngtCom_85o,C01_F_MngtCom_T,C01_F_Soc_cult_15_19,C01_F_Soc_cult_20_24,C01_F_Soc_cult_25_34,C01_F_Soc_cult_35_44,C01_F_Soc_cult_45_54,C01_F_Soc_cult_55_64,C01_F_Soc_cult_65_74,C01_F_Soc_cult_75_84,C01_F_Soc_cult_85o,C01_F_Soc_cult_T,C01_F_Creative_art_15_19,C01_F_Creative_art_20_24,C01_F_Creative_art_25_34,C01_F_Creative_art_35_44,C01_F_Creative_art_45_54,C01_F_Creative_art_55_64,C01_F_Creative_art_65_74,C01_F_Creative_art_75_84,C01_F_Create_art_850,C01_F_Creative_arts_T,C01_F_FoodHos_PS_15_19,C01_F_FoodHos_PS_20_24,C01_F_FoodHos_PS_25_34,C01_F_FoodHos_PS_35_44,C01_F_FoodHos_PS_45_54,C01_F_FoodHos_PS_55_64,C01_F_FoodHos_PS_65_74,C01_F_FoodHos_PS_75_84,C01_F_FoodHos_PS_85o,C01_F_FoodHos_PS_T,C01_F_MixFld_pr_15_19,C01_F_MixFld_pr_20_24,C01_F_MixFld_pr_25_34,C01_F_MixFld_pr_35_44,C01_F_MixFld_pr_45_54,C01_F_MixFld_pr_55_64,C01_F_MixFld_pr_65_74,C01_F_MixFld_pr_75_84,C01_F_MixFld_pr_85o,C01_F_MixFld_pr_T,C01_F_FldStu_ID_15_19,C01_F_FldStu_ID_20_24,C01_F_FldStu_ID_25_34,C01_F_FldStu_ID_35_44,C01_F_FldStu_ID_45_54,C01_F_FldStu_ID_55_64,C01_F_FldStu_ID_65_74,C01_F_FldStu_ID_75_84,C01_F_FldStu_ID_85o,C01_F_FldStu_ID_T,C01_F_FldStu_NS_15_19,C01_F_FldStu_NS_20_24,C01_F_FldStu_NS_25_34,C01_F_FldStu_NS_35_44,C01_F_FldStu_NS_45_54,C01_F_FldStu_NS_55_64,C01_F_FldStu_NS_65_74,C01_F_FldStu_NS_75_84,C01_F_FldStu_NS_85o,C01_F_FldStu_NS_T,C01_F_Tot_15_19,C01_F_Tot_20_24,C01_F_Tot_25_34,C01_F_Tot_35_44,C01_F_Tot_45_54,C01_F_Tot_55_64,C01_F_Tot_65_74,C01_F_Tot_75_84,C01_F_Tot_85o,C01_F_T_T
10101,8,38,112,144,110,60,44,15,4,535,0,3,0,0,3,3,0,3,0,12,0,3,21,30,36,44,15,10,0,159,240,200,423,474,451,409,376,302,107,2982,365,826,2054,3000,2983,2666,1749,846,222,14711,0,8,31,46,44,21,8,9,0,167,3,13,40,34,23,6,3,0,0,122,3,10,32,31,38,25,27,13,4,183,0,4,13,11,9,4,0,0,0,41,9,27,83,78,33,18,4,0,0,252,10,67,257,469,445,262,146,65,16,1737,0,34,166,253,332,217,66,28,16,1112,46,180,457,479,389,169,76,50,13,1859,10,90,233,215,225,75,24,10,7,889,0,18,59,47,53,43,18,6,3,247,24,88,161,107,75,30,8,8,0,501,0,0,0,6,0,3,0,0,0,9,3,4,16,11,22,14,5,3,0,78,180,108,254,309,288,296,396,335,138,2304,288,651,1802,2096,1976,1183,781,527,197,9501
10102,13,46,108,110,89,40,23,6,4,439,3,0,0,3,0,0,0,0,0,6,0,9,45,66,60,31,20,8,5,244,177,148,301,319,375,287,191,117,38,1953,258,760,2327,3035,3031,2159,977,382,97,13026,0,14,76,77,52,23,8,0,0,250,3,16,39,51,24,11,0,0,0,144,0,4,46,45,30,21,11,3,0,160,0,6,17,21,7,4,0,0,0,55,0,10,40,39,24,9,0,3,0,125,0,26,160,252,237,123,53,18,3,872,0,23,116,192,230,116,37,13,8,735,45,210,493,504,340,141,45,32,9,1819,12,83,240,266,241,113,21,10,3,989,0,20,93,72,40,26,12,4,3,270,20,62,151,95,56,23,6,7,3,423,0,0,0,0,0,3,0,0,0,3,0,5,26,23,17,5,0,3,0,79,153,81,171,234,207,178,199,152,53,1428,233,560,1668,1871,1505,796,392,245,82,7352
10103,3,54,100,84,48,29,13,8,0,339,3,0,0,3,0,3,0,0,0,9,0,3,6,20,24,12,11,8,0,84,335,172,248,338,336,252,163,73,35,1952,416,639,1295,1628,1790,1507,869,334,83,8561,0,11,38,40,24,30,5,3,0,151,0,14,22,39,13,6,0,0,0,94,0,8,35,32,26,16,9,7,3,136,0,7,17,16,9,0,3,0,0,52,0,18,43,34,18,13,0,0,0,126,4,48,183,247,181,136,60,17,5,881,0,20,102,142,156,92,31,5,3,551,22,168,338,295,215,115,40,16,3,1212,12,83,144,136,91,70,16,4,0,556,4,35,71,52,28,22,5,5,0,222,23,79,113,71,47,24,6,3,0,366,0,0,0,0,0,0,0,0,0,0,3,13,14,13,6,5,3,0,0,57,104,83,159,193,163,144,169,118,40,1173,172,587,1279,1310,977,673,347,178,54,5577
10104,13,52,150,157,153,120,70,35,10,760,3,0,3,0,3,0,3,0,0,12,0,4,20,39,21,49,41,19,3,196,249,100,193,304,361,425,453,430,165,2680,353,516,1436,2270,3019,3681,2698,1503,455,15931,0,7,30,39,38,16,21,4,0,155,0,7,10,29,30,9,3,0,0,88,3,4,26,42,32,32,58,34,4,235,0,0,12,21,6,3,3,0,0,45,3,13,41,56,25,9,10,3,0,160,5,30,164,488,429,346,225,77,23,1787,0,17,110,296,410,253,121,44,11,1262,40,113,316,475,413,326,196,94,14,1987,13,63,145,223,209,132,71,26,5,887,3,11,59,83,67,41,36,14,5,319,28,60,203,174,114,68,46,21,3,717,0,0,3,0,3,3,3,3,0,15,3,3,13,23,20,11,8,10,0,91,219,90,195,297,248,334,545,520,166,2614,317,418,1327,2246,2044,1583,1346,850,231,10362
10201,31,120,297,312,244,196,115,55,20,1390,5,0,6,0,10,8,6,6,3,44,9,22,48,63,72,76,49,24,16,379,571,364,622,744,905,759,821,860,482,6128,860,2051,5311,7054,7613,6531,4396,2834,1135,37785,0,31,117,135,95,40,27,10,3,458,10,24,73,105,80,20,3,0,0,315,4,26,97,149,112,80,104,79,19,670,0,9,42,52,24,6,7,0,0,140,6,25,70,69,27,16,3,4,0,220,23,212,825,1289,926,499,332,162,50,4318,3,103,496,812,847,382,262,112,30,3047,145,579,1432,1599,1266,672,457,313,47,6510,39,215,526,589,459,227,115,54,5,2229,11,81,229,252,138,87,68,42,16,924,71,201,465,429,289,148,87,60,5,1755,0,0,3,3,8,3,0,3,0,20,5,13,42,61,52,19,18,17,6,233,453,273,574,738,668,619,1145,1538,563,6571,770,1792,4991,6282,4991,2818,2628,2394,744,27410
10202,30,96,299,339,244,188,148,63,7,1414,0,3,3,3,6,0,3,5,0,23,5,11,51,74,69,47,31,22,14,324,564,271,496,748,765,696,783,853,367,5543,859,1684,4594,5659,5776,4964,3747,2417,784,30484,3,18,67,57,40,20,13,4,0,222,8,24,53,72,37,11,3,0,0,208,6,13,74,92,60,65,89,48,15,462,3,3,19,31,13,5,5,3,0,82,4,17,39,47,17,4,4,3,0,135,25,122,536,753,572,296,207,105,31,2647,6,67,324,426,436,203,137,42,14,1655,139,377,1083,1025,713,410,279,126,28,4180,43,158,375,344,281,137,63,22,0,1423,6,63,111,113,64,33,33,18,4,445,68,191,450,297,236,92,79,37,8,1458,0,0,4,6,3,3,4,0,3,23,3,4,20,25,17,12,12,9,0,102,350,199,416,642,563,585,1095,1251,415,5516,664,1256,3571,3930,3052,1876,2023,1668,518,18558
10301,14,55,98,102,60,36,27,10,5,407,3,0,0,0,3,0,3,3,0,12,4,5,9,17,26,12,9,6,0,88,205,314,436,370,277,223,204,158,48,2235,317,961,1815,1930,1929,1624,953,462,122,10113,0,6,37,26,14,8,4,0,0,95,5,12,24,30,19,4,3,0,0,97,0,7,38,36,22,10,11,8,3,135,0,3,3,10,4,0,0,0,0,20,3,13,41,35,20,11,3,3,0,129,6,44,226,300,292,117,70,24,5,1084,0,36,178,247,278,135,52,22,16,964,33,151,348,341,257,114,55,33,5,1337,14,78,156,142,136,72,19,9,3,629,7,22,49,47,38,27,10,5,3,208,18,57,111,55,54,21,8,5,0,329,0,3,3,0,3,0,0,0,0,9,3,0,15,8,8,3,6,3,3,49,123,70,150,163,154,168,182,200,107,1317,212,502,1379,1440,1299,690,423,312,145,6402
10302,7,28,69,76,72,48,39,11,3,353,0,0,3,0,0,0,0,3,0,6,0,5,16,29,28,20,6,8,4,116,205,137,212,271,312,341,370,308,105,2261,318,623,1515,1793,2003,1854,1240,674,181,10201,3,7,30,18,21,8,3,0,0,90,0,3,18,27,20,6,3,0,0,77,3,8,25,27,23,29,27,9,3,154,0,4,6,5,4,3,0,0,0,22,0,32,67,42,20,15,6,0,0,182,5,33,207,351,343,217,144,82,21,1403,0,44,252,302,276,156,80,27,17,1154,45,134,390,444,327,134,65,33,13,1585,5,56,144,107,90,52,19,8,3,484,4,14,34,29,27,20,14,10,0,152,20,53,149,99,46,36,15,4,3,425,0,0,0,3,0,0,0,0,0,3,0,0,9,6,7,7,0,0,0,29,162,77,171,234,224,263,359,342,155,1987,247,465,1502,1694,1428,946,735,515,215,7747
10303,10,33,72,73,75,46,43,19,3,374,0,0,0,3,4,0,3,0,0,10,0,0,12,17,36,12,8,8,0,93,196,159,301,368,345,348,285,212,66,2280,268,628,1448,1932,1960,1773,1174,583,151,9917,0,4,24,24,21,13,3,0,0,89,4,6,16,19,21,4,3,0,0,73,0,8,28,29,21,14,12,9,0,121,0,0,14,15,4,3,0,0,0,36,4,18,56,49,25,12,3,0,0,167,7,30,141,265,258,146,76,31,11,965,0,32,152,167,189,103,44,14,0,701,34,94,279,336,238,121,53,26,5,1186,9,33,87,104,79,49,15,5,0,381,3,9,29,33,20,24,16,5,0,139,17,60,99,67,53,26,9,6,0,337,0,0,0,0,0,0,3,0,0,3,0,0,7,11,12,3,3,3,0,39,121,59,144,180,190,197,267,264,88,1510,199,353,1076,1299,1131,715,507,363,104,5747
10304,7,53,101,106,67,46,20,15,5,420,3,0,3,0,3,3,0,0,0,12,3,8,17,31,24,29,16,4,3,135,235,135,296,332,300,302,233,189,56,2078,339,822,2167,2364,2291,1934,1082,563,143,11705,0,7,36,45,23,18,3,3,0,135,0,15,14,41,21,4,0,0,0,95,0,7,27,30,23,12,10,11,7,127,3,7,13,8,5,0,0,0,3,39,7,22,69,60,33,13,6,0,0,210,10,63,278,432,340,207,95,46,17,1488,0,28,183,250,328,152,56,18,10,1025,46,198,438,398,310,151,63,31,8,1643,9,73,189,132,132,51,14,8,3,611,3,17,45,46,43,17,18,7,0,196,37,75,155,92,58,16,12,9,0,454,0,0,0,3,3,3,0,0,0,9,0,4,12,13,13,5,4,3,3,57,162,57,175,193,195,176,276,266,134,1634,277,573,1634,1743,1527,825,557,402,185,7723
