region_id,C06_CF_1P1NW_200_399,C06_CF_1P1NW_400_599,C06_CF_1P1NW_600_799,C06_CF_1P1NW_800_999,C06_CF_1P1NW_1000_1499,C06_CF_1P1NW_1500_1999,C06_CF_1P1NW_2000_2499,C06_CF_1P1NW_2500_2999,C06_CF_1P1NW_3000_mr,C06_CF_1P1NW_Ns,C06_CF_1P1NW_Tot,C06_CF_1A1NW_N,C06_CF_1A1NW__1_199,C06_CF_1A1NW_200_399,C06_CF_1A1NW_400_599,C06_CF_1A1NW_600_799,C06_CF_1A1NW_800_999,C06_CF_1A1NW_1000_1499,C06_CF_1A1NW_1500_1999,C06_CF_1A1NW_2000_2499,C06_CF_1A1NW_2500_2999,C06_CF_1A1NW_3000m,C06_CF_1A1NW_Ns,C06_CF_1A1NW_Tot,C06_CF_BA_N,C06_CF_BA_1_199,C06_CF_BA_200_399,C06_CF_BA_400_599,C06_CF_BA_600_799,C06_CF_BA_800_999,C06_CF_BA_1000_1499,C06_CF_BA_1500_1999,C06_CF_BA_2000_2499,C06_CF_BA_2500_2999,C06_CF_BA_3000_more,C06_CF_BA_Ns,C06_CF_BA_Tot,C06_CF_BNW_N,C06_CF_BNW_1_199,C06_CF_BNW_200_399,C06_CF_BNW_400_599,C06_CF_BNW_600_799,C06_CF_BNW_800_999,C06_CF_BNW_1000_1499,C06_CF_BNW_1500_1999,C06_CF_BNW_2000_2499,C06_CF_BNW_2500_2999,C06_CF_BNW_3000_more,C06_CF_BNW_Ns,C06_CF_BNW_Tot,C06_CF_LFns_N,C06_CF_LFns_1_199,C06_CF_LFns_200_399,C06_CF_LFns_400_599,C06_CF_LFns_600_799,C06_CF_LFns_800_999,C06_CF_LFns_1000_1499,C06_CF_LFns_1500_1999,C06_CF_LFns_2000_2499,C06_CF_LFns_2500_2999,C06_CF_LFns_3000_more,C06_CF_LFns_Ns,C06_CF_LFns_Tot,C06_C_f_c_T_Fi_N,C06_C_f_c_T_Fi_1_199,C06_C_f_c_T_Fi_200_399,C06_C_f_c_T_Fi_400_599,C06_C_f_c_T_Fi_600_799,C06_C_f_c_T_Fi_800_999,C06_CF_c_T_Fi_1000_1499,C06_CF_c_T_Fi_1500_1999,C06_CF_c_T_Fi_2000_2499,C06_CF_c_T_Fi_2500_2999,C06_CF_c_T_Fi_3000_more,C06_C_f_with_c_TFI_Ns,C06_C_f_with_c_T_T,C06_1PF_F_N,C06_1PF_F_1_199,C06_1PF_F_200_399,C06_1PF_F_400_599,C06_1PF_F_600_799,C06_1PF_F_800_999,C06_1PF_F_1000_1499,C06_1PF_F_1500_1999,C06_1PF_F_2000_2499,C06_1PF_F_2500_2999,C06_1PF_F_3000_more,C06_1PF_F_Ns,C06_1PF_F_Tot,C06_1PF_P_N,C06_1PF_P_1_199,C06_1PF_P_200_399,C06_1PF_P_400_599,C06_1PF_P_600_799,C06_1PF_P_800_999,C06_1PF_P_1000_1499,C06_1PF_P_1500_1999,C06_1PF_P_2000_2499,C06_1PF_P_2500_2999,C06_1PF_P_3000_more,C06_1PF_P_Ns,C06_1PF_P_Tot,C06_1PF_A_N,C06_1PF_A_1_199,C06_1PF_A_200_399,C06_1PF_A_400_599,C06_1PF_A_600_799,C06_1PF_A_800_999,C06_1PF_A_1000_1499,C06_1PF_A_1500_1999,C06_1PF_A_2000_2499,C06_1PF_A_2500_2999,C06_1PF_A_3000_more,C06_1PF_A_Ns,C06_1PF_A_Tot,C06_1PF_U_N,C06_1PF_U_1_199,C06_1PF_U_200_399,C06_1PF_U_400_599,C06_1PF_U_600_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_more,C06_1PF_U_Ns,C06_1PF_U_To,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_199,C06_1PF_N_lf_Fi_200_399,C06_1PF_N_lf_Fi_400_599,C06_1PF_N_lf_Fi_600_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_more,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_the_lf_Tot,C06_1PF_LFns_N,C06_1PF_LFns_1_199,C06_1PF_LFns_200_399,C06_1PF_LFns_400_599,C06_1PF_LFns_600_799,C06_1PF_LFns_800_999,C06_1PF_lf_ns_Fi_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_lf_ns_Fi_2500_2999,C06_1PF_LFns_3000mo,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_199,C06_1PF_TFI_200_399,C06_1PF_TFI_400_599,C06_1PF_TFI_600_799,C06_1PF_TFI_800_999,C06_1PF_T_Fi_1000_1499,C06_1PF_T_Fi_1500_1999,C06_1PF_T_Fi_2000_2499,C06_1PF_T_Fi_2500_2999,C06_1PF_TFI_3000_mr,C06_One_par_f_TFI_Ns,C06_One_parent_f_T_T,C06_TFI_N,C06_TFI_1_199,C06_TFI_200_399,C06_TFI_400_599,C06_TFI_600_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_more,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_199,C11_CFNC_BF_200_399,C11_CFNC_BF_400_599,C11_CFNC_BF_600_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_mr,C11_CFNC_BF_Ns,C11_CFNC_BF_Tot,C11_CFNC_BPT_N,C11_CFNC_BPT_1_199,C11_CFNC_BPT_200_399,C11_CFNC_BPT_400_599,C11_CFNC_BPT_600_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499
10101,24,53,61,42,46,15,13,6,4,43,312,0,0,0,12,24,26,39,18,5,5,0,22,151,3,3,0,3,3,7,19,16,11,4,4,20,93,10,17,33,130,129,68,78,26,11,9,0,84,595,0,0,3,4,0,9,15,7,3,0,0,388,429,44,35,96,366,568,565,1892,1190,639,434,413,1172,7414,4,7,13,83,94,77,183,52,14,5,4,80,616,3,4,107,166,77,52,71,9,3,3,4,35,534,0,3,17,9,9,4,14,5,0,3,0,11,75,0,4,81,49,9,9,5,0,0,0,0,20,177,13,20,347,278,128,82,101,21,0,7,0,95,1092,0,0,0,5,4,0,0,0,0,0,0,33,42,20,38,565,590,321,224,374,87,17,18,8,274,2536,204,227,849,2450,1764,1213,3874,1922,1064,696,710,2127,17100,14,12,6,28,31,75,244,300,345,167,362,29,1613,7,5,6,29,47,66,61
10102,13,14,22,30,44,17,6,6,5,17,177,0,0,0,5,11,9,18,17,7,12,0,14,93,0,0,0,3,0,3,14,10,17,12,15,10,84,3,5,10,52,39,22,51,41,13,7,8,39,290,3,0,0,3,3,0,5,0,3,0,0,391,408,21,10,44,128,205,285,1175,1029,864,750,935,940,6386,6,0,9,54,73,73,233,94,27,41,14,89,713,0,0,60,109,48,33,62,9,9,5,0,24,359,0,0,6,5,13,3,10,4,3,3,3,7,57,0,0,31,15,5,0,6,0,0,0,0,11,68,8,20,166,118,66,36,79,34,4,8,3,77,619,0,0,4,0,0,5,0,0,0,0,0,23,32,14,20,276,301,205,150,390,141,43,57,20,231,1848,67,79,388,1003,722,681,2558,1808,1421,1163,1378,1567,12835,10,3,0,12,21,29,122,243,409,246,721,24,1840,0,4,0,9,20,32,38
10103,0,14,10,9,18,3,0,5,0,10,69,0,0,0,0,10,5,5,4,0,0,0,6,30,0,0,0,0,0,3,7,0,0,0,0,3,13,0,0,7,27,29,17,7,3,0,0,0,18,108,0,0,0,0,5,0,0,0,0,0,0,110,115,0,7,14,109,130,139,500,318,143,96,76,300,1832,0,0,9,24,16,20,42,10,4,3,3,26,157,0,3,35,48,23,11,21,4,0,0,3,14,162,0,0,3,3,3,0,7,0,3,0,0,3,22,0,3,11,4,4,0,0,0,0,0,0,0,22,0,11,62,56,23,18,19,0,0,3,0,30,222,0,0,3,0,0,0,0,0,0,0,0,6,9,0,17,123,135,69,49,89,14,7,6,6,79,594,26,68,178,619,453,294,1134,565,241,169,136,557,4440,6,7,3,12,19,40,103,110,110,30,73,7,520,0,0,0,8,11,29,25
10104,33,109,100,69,96,15,6,5,0,56,498,3,3,3,10,18,19,32,6,4,3,3,15,119,0,0,3,3,8,7,24,18,7,3,4,13,90,10,16,46,179,182,78,104,26,8,4,6,87,746,0,6,0,4,3,4,9,3,0,0,0,375,404,31,49,139,519,718,626,1777,831,354,213,132,1049,6438,0,4,26,86,81,69,110,32,8,9,3,68,496,0,10,198,264,108,52,52,0,0,0,0,85,769,0,0,17,19,16,4,15,0,0,3,0,10,84,4,11,100,73,18,9,0,0,0,0,0,28,243,15,25,357,345,154,74,68,16,0,5,0,136,1195,0,0,3,8,0,4,5,0,0,0,0,47,67,19,50,701,795,377,212,250,48,8,17,3,374,2854,142,261,1094,3781,2618,1469,4117,1437,669,362,260,2241,18451,9,9,4,25,34,93,220,223,171,75,112,24,999,4,6,7,33,83,121,134
10201,24,109,115,100,196,82,20,25,19,97,793,0,3,3,13,30,50,102,48,5,22,3,51,330,3,0,3,0,8,3,45,38,33,18,30,37,218,15,31,60,220,244,166,259,119,49,31,18,155,1367,0,0,0,4,14,6,22,13,7,0,0,927,993,37,70,142,552,904,1149,4302,3253,1918,1603,1367,2752,18049,5,4,41,146,270,215,538,205,79,80,15,276,1874,6,15,291,492,323,161,225,71,19,4,3,204,1814,3,3,31,32,27,26,42,8,7,3,3,37,222,9,15,220,134,47,19,17,8,3,3,5,46,526,43,67,698,707,401,217,303,75,18,21,3,291,2844,0,3,15,8,3,6,3,0,0,0,0,92,130,66,107,1296,1519,1071,644,1128,367,126,111,29,946,7410,223,400,1660,5330,4244,2796,9175,5278,3181,2368,1996,5010,41661,13,5,3,14,19,87,355,538,805,320,672,46,2877,0,12,7,26,76,112,147
10202,40,137,152,130,220,65,15,14,13,77,868,0,3,4,27,37,47,117,29,9,20,3,49,345,0,0,3,3,4,3,39,36,23,11,4,52,178,8,17,73,328,328,195,274,96,31,13,9,190,1562,0,3,0,7,15,5,16,4,4,6,0,774,834,36,46,170,713,1042,1245,4410,2625,1400,892,604,2344,15527,3,3,23,149,221,199,430,148,37,18,4,180,1415,0,26,280,570,285,145,195,52,9,3,7,179,1751,0,3,35,37,29,16,25,6,4,5,0,37,197,6,17,232,204,40,25,18,5,0,0,0,70,617,40,58,914,963,411,223,262,60,20,5,4,330,3290,0,0,7,20,13,4,6,0,0,0,3,119,172,49,107,1491,1943,999,612,936,271,70,31,18,915,7442,209,402,1909,6752,4188,2712,8330,4128,2141,1265,888,4472,37396,7,7,0,11,16,76,380,536,699,241,393,25,2391,4,5,9,36,60,81,120
10301,14,27,20,20,33,11,6,5,0,21,161,0,0,0,7,9,10,34,3,0,0,3,9,75,3,0,0,0,3,0,12,15,6,6,3,8,56,4,3,19,62,57,35,37,12,4,3,0,29,265,0,0,0,4,4,6,5,3,3,0,3,269,297,15,19,39,169,254,293,1153,864,502,367,255,664,4594,4,0,13,41,62,48,134,39,4,4,4,66,419,0,6,51,119,55,34,30,11,0,3,0,24,333,0,0,9,3,8,4,7,6,0,0,0,6,43,3,3,51,42,8,4,3,0,0,0,0,10,124,5,12,182,172,63,55,61,6,3,3,0,82,644,0,0,3,3,3,0,3,0,0,0,0,26,38,12,21,309,380,199,145,238,62,7,10,4,214,1601,74,109,430,1283,918,657,2353,1371,803,545,410,1212,10165,8,6,3,7,6,36,136,183,266,126,199,17,993,3,0,3,14,20,36,56
10302,16,52,60,41,59,13,6,3,4,25,279,3,3,4,12,18,22,18,9,0,0,0,12,101,4,0,0,4,3,4,23,6,6,3,3,17,73,6,11,28,163,140,60,60,21,8,5,3,80,585,0,0,5,3,11,4,13,0,0,3,0,349,388,36,50,120,493,643,570,1689,821,360,201,155,1018,6156,3,6,19,62,72,61,104,15,4,6,3,53,408,0,3,110,153,74,41,32,4,3,3,0,27,450,0,0,16,26,9,3,7,5,0,0,0,5,71,3,7,93,50,11,7,7,0,0,0,0,11,189,11,24,327,291,121,67,73,17,4,4,3,150,1092,3,0,7,3,3,3,3,0,0,0,0,52,74,20,40,572,585,290,182,226,41,11,13,6,298,2284,174,252,868,2754,1819,1111,3360,1391,604,344,265,1932,14874,35,25,14,49,57,123,241,220,210,100,156,30,1260,3,5,3,17,41,60,83
10303,15,55,33,21,45,17,4,3,5,21,222,0,3,3,9,10,12,23,9,3,3,0,12,87,0,0,0,3,0,3,10,7,4,7,3,9,46,3,10,23,151,119,55,68,33,11,0,3,59,535,3,0,0,0,5,0,6,5,0,3,0,249,271,23,23,72,327,417,350,1109,772,371,301,206,728,4699,3,3,17,40,50,38,89,28,3,12,8,27,318,0,3,84,135,45,25,32,10,4,0,0,34,372,0,3,7,3,9,0,5,3,0,0,0,4,34,3,4,63,36,4,4,3,0,0,0,0,9,126,10,22,306,230,106,57,53,5,5,0,0,96,890,0,0,3,3,3,3,3,0,0,0,0,30,45,16,35,480,447,217,127,185,46,12,12,8,200,1785,96,178,682,2036,1248,765,2217,1218,641,456,341,1359,11237,8,6,7,16,28,58,122,152,176,84,213,22,892,0,4,3,33,33,42,36
10304,8,41,33,38,64,14,3,4,0,17,225,0,0,0,3,13,17,27,12,0,0,5,9,86,0,0,0,3,3,0,17,15,13,7,8,15,81,0,10,20,96,81,57,64,29,9,3,0,53,422,0,0,3,6,4,0,3,3,3,3,3,350,378,13,25,56,230,327,446,1506,1060,644,393,367,876,5943,0,3,4,49,89,86,156,43,13,15,4,67,529,4,10,74,130,76,47,53,11,0,0,0,42,447,0,0,5,16,3,4,11,0,0,0,0,9,48,0,6,88,32,10,7,3,0,0,0,0,5,151,11,21,280,221,115,66,81,16,0,4,4,102,921,0,0,3,3,0,3,0,0,0,0,0,42,51,15,40,454,451,293,213,304,70,13,19,8,267,2147,84,156,625,1695,1182,960,3023,1639,983,611,588,1600,13146,6,5,0,20,19,51,188,236,313,146,298,23,1305,0,3,5,8,24,47,39
