SA4_CODE_2016,A_0_4_y_Indigenous_M,A_0_4_y_Indigenous_F,A_0_4_y_Indigenous_P,A_0_4_y_Non_Indigenous_M,A_0_4_y_Non_Indigenous_F,A_0_4_y_Non_Indigenous_P,A_0_4_y_Indig_stat_ns_M,A_0_4_y_Indig_stat_ns_F,A_0_4_y_Indig_stat_ns_P,A_0_4_y_Tot_M,A_0_4_y_Tot_F,A_0_4_y_Tot_P,A_5_9_y_Indigenous_M,A_5_9_y_Indigenous_F,A_5_9_y_Indigenous_P,A_5_9_y_Non_Indigenous_M,A_5_9_y_Non_Indigenous_F,A_5_9_y_Non_Indigenous_P,A_5_9_y_Indig_stat_ns_M,A_5_9_y_Indig_stat_ns_F,A_5_9_y_Indig_stat_ns_P,A_5_9_y_Tot_M,A_5_9_y_Tot_F,A_5_9_y_Tot_P,A_10_14_y_Indigenous_M,A_10_14_y_Indigenous_F,A_10_14_y_Indigenous_P,A_10_14_y_Non_Indig_M,A_10_14_y_Non_Indig_F,A_10_14_y_Non_Indig_P,A_10_14_y_Indig_stat_ns_M,A_10_14_y_Indig_stat_ns_F,A_10_14_y_Indig_stat_ns_P,A_10_14_y_Tot_M,A_10_14_y_Tot_F,A_10_14_y_Tot_P,A_15_19_y_Indigenous_M,A_15_19_y_Indigenous_F,A_15_19_y_Indigenous_P,A_15_19_y_Non_Indig_M,A_15_19_y_Non_Indig_F,A_15_19_y_Non_Indig_P,A_15_19_y_Indig_stat_ns_M,A_15_19_y_Indig_stat_ns_F,A_15_19_y_Indig_stat_ns_P,A_15_19_y_Tot_M,A_15_19_y_Tot_F,A_15_19_y_Tot_P,A_20_24_y_Indigenous_M,A_20_24_y_Indigenous_F,A_20_24_y_Indigenous_P,A_20_24_y_Non_Indig_M,A_20_24_y_Non_Indig_F,A_20_24_y_Non_Indig_P,A_20_24_y_Indig_stat_ns_M,A_20_24_y_Indig_stat_ns_F,A_20_24_y_Indig_stat_ns_P,A_20_24_y_Tot_M,A_20_24_y_Tot_F,A_20_24_y_Tot_P,A_25_29_y_Indigenous_M,A_25_29_y_Indigenous_F,A_25_29_y_Indigenous_P,A_25_29_y_Non_Indig_M,A_25_29_y_Non_Indig_F,A_25_29_y_Non_Indig_P,A_25_29_y_Indig_stat_ns_M,A_25_29_y_Indig_stat_ns_F,A_25_29_y_Indig_stat_ns_P,A_25_29_y_Tot_M,A_25_29_y_Tot_F,A_25_29_y_Tot_P,A_30_34_y_Indigenous_M,A_30_34_y_Indigenous_F,A_30_34_y_Indigenous_P,A_30_34_y_Non_Indig_M,A_30_34_y_Non_Indig_F,A_30_34_y_Non_Indig_P,A_30_34_y_Indig_stat_ns_M,A_30_34_y_Indig_stat_ns_F,A_30_34_y_Indig_stat_ns_P,A_30_34_y_Tot_M,A_30_34_y_Tot_F,A_30_34_y_Tot_P,A_35_39_y_Indigenous_M,A_35_39_y_Indigenous_F,A_35_39_y_Indigenous_P,A_35_39_y_Non_Indig_M,A_35_39_y_Non_Indig_F,A_35_39_y_Non_Indig_P,A_35_39_y_Indig_stat_ns_M,A_35_39_y_Indig_stat_ns_F,A_35_39_y_Indig_stat_ns_P,A_35_39_y_Tot_M,A_35_39_y_Tot_F,A_35_39_y_Tot_P,A_40_44_y_Indigenous_M,A_40_44_y_Indigenous_F,A_40_44_y_Indigenous_P,A_40_44_y_Non_Indig_M,A_40_44_y_Non_Indig_F,A_40_44_y_Non_Indig_P,A_40_44_y_Indig_stat_ns_M,A_40_44_y_Indig_stat_ns_F,A_40_44_y_Indig_stat_ns_P,A_40_44_y_Tot_M,A_40_44_y_Tot_F,A_40_44_y_Tot_P,A_45_49_y_Indigenous_M,A_45_49_y_Indigenous_F,A_45_49_y_Indigenous_P,A_45_49_y_Non_Indig_M,A_45_49_y_Non_Indig_F,A_45_49_y_Non_Indig_P,A_45_49_y_Indig_stat_ns_M,A_45_49_y_Indig_stat_ns_F,A_45_49_y_Indig_stat_ns_P,A_45_49_y_Tot_M,A_45_49_y_Tot_F,A_45_49_y_Tot_P,A_50_54_y_Indigenous_M,A_50_54_y_Indigenous_F,A_50_54_y_Indigenous_P,A_50_54_y_Non_Indig_M,A_50_54_y_Non_Indig_F,A_50_54_y_Non_Indig_P,A_50_54_y_Indig_stat_ns_M,A_50_54_y_Indig_stat_ns_F,A_50_54_y_Indig_stat_ns_P,A_50_54_y_Tot_M,A_50_54_y_Tot_F,A_50_54_y_Tot_P,A_55_59_y_Indigenous_M,A_55_59_y_Indigenous_F,A_55_59_y_Indigenous_P,A_55_59_y_Non_Indig_M,A_55_59_y_Non_Indig_F,A_55_59_y_Non_Indig_P,A_55_59_y_Indig_stat_ns_M,A_55_59_y_Indig_stat_ns_F,A_55_59_y_Indig_stat_ns_P,A_55_59_y_Tot_M,A_55_59_y_Tot_F,A_55_59_y_Tot_P,A_60_64_y_Indigenous_M,A_60_64_y_Indigenous_F,A_60_64_y_Indigenous_P,A_60_64_y_Non_Indig_M,A_60_64_y_Non_Indig_F,A_60_64_y_Non_Indig_P,A_60_64_y_Indig_stat_ns_M,A_60_64_y_Indig_stat_ns_F,A_60_64_y_Indig_stat_ns_P,A_60_64_y_Tot_M,A_60_64_y_Tot_F,A_60_64_y_Tot_P,A_65_y_ov_Indigenous_M,A_65_y_ov_Indigenous_F,A_65_y_ov_Indigenous_P,A_65_y_ov_Non_Indig_M,A_65_y_ov_Non_Indig_F,A_65_y_ov_Non_Indig_P,A_65_y_ov_Indig_stat_ns_M,A_65_y_ov_Indig_stat_ns_F,A_65_y_ov_Indig_stat_ns_P,A_65_y_ov_Tot_M,A_65_y_ov_Tot_F,A_65_y_ov_Tot_P,Tot_Indigenous_M,Tot_Indigenous_F,Tot_Indigenous_P,Tot_Non_Indigenous_M,Tot_Non_Indigenous_F,Tot_Non_Indigenous_P,Tot_Indig_status_ns_M,Tot_Indig_status_ns_F,Tot_Indig_status_ns_P,Tot_Tot_M,Tot_Tot_F,Tot_Tot_P
111,846,749,1593,9920,9134,19059,347,364,719,11119,10245,21371,802,766,1567,9965,9371,19333,370,361,727,11130,10490,21626,803,745,1552,9344,8897,18240,337,296,631,10478,9941,20424,723,698,1420,9949,9350,19299,388,322,709,11055,10367,21430,663,673,1339,11474,11121,22598,488,480,966,12627,12279,24899,474,537,1009,10596,10624,21221,564,469,1038,11638,11631,23263,412,466,883,10605,10690,21297,486,414,902,11508,11573,23078,350,376,729,9701,10255,19958,402,359,760,10459,10990,21447,342,400,745,10331,10951,21281,452,409,863,11129,11759,22887,341,382,723,10629,10974,21604,515,415,932,11492,11768,23255,311,360,667,10533,11175,21705,497,437,930,11343,11967,23307,265,277,540,10703,11346,22055,505,467,974,11473,12098,23571,217,226,440,9800,10478,20272,435,424,861,10449,11127,21580,322,372,696,28455,34722,63178,1361,1741,3105,30135,36839,66974,6879,7016,13901,162006,169090,331095,7149,6964,14111,176033,183073,359106
112,521,481,999,5406,5152,10552,443,424,862,6361,6049,12416,624,529,1154,6299,5923,12224,535,520,1053,7453,6975,14429,590,556,1147,6119,5934,12049,561,477,1032,7264,6968,14231,514,531,1050,6014,5711,11732,511,491,1000,7042,6731,13774,387,398,785,4561,4388,8949,456,403,855,5403,5186,10593,290,268,559,4329,4619,8947,451,431,882,5074,5319,10392,255,279,530,4893,5472,10365,450,462,911,5603,6210,11816,222,251,472,5290,6049,11334,503,507,1012,6013,6802,12819,255,345,601,6225,6972,13193,566,588,1158,7046,7903,14953,275,311,588,6581,7442,14017,586,624,1209,7439,8379,15820,236,280,520,7283,7961,15246,711,693,1406,8236,8934,17163,216,231,442,8045,8839,16883,744,758,1502,9005,9828,18828,171,186,362,8017,8461,16477,827,754,1579,9012,9402,18418,253,283,530,23049,26078,49128,2000,2290,4292,25301,28649,53951,4820,4922,9739,102098,108994,211099,9338,9424,18766,116256,123343,239604
113,538,490,1027,4292,4000,8294,333,315,645,5164,4801,9965,513,536,1046,4491,4396,8888,358,376,737,5356,5308,10668,499,457,962,4509,4255,8762,381,352,732,5394,5059,10451,445,442,887,4489,4090,8573,360,327,682,5286,4862,10148,380,360,735,4194,4155,8345,371,308,681,4940,4821,9761,284,277,570,4196,4195,8390,359,302,659,4837,4777,9617,267,247,505,4066,4140,8202,338,322,658,4661,4702,9363,227,232,462,3833,3818,7650,325,291,609,4379,4343,8724,228,231,454,4169,4157,8328,347,333,678,4739,4717,9457,190,212,403,4276,4395,8669,375,321,692,4837,4930,9759,181,209,390,4540,4458,8999,402,339,732,5122,5001,10123,167,166,336,4625,4705,9332,414,375,789,5202,5249,10451,133,116,249,4236,4116,8352,387,391,776,4748,4620,9369,182,239,427,11755,13479,25228,1115,1297,2406,13043,15016,28062,4233,4214,8440,67654,68359,136009,5846,5632,11480,77726,78206,155934
114,388,403,791,3248,3019,6265,221,196,422,3862,3619,7480,354,419,774,3728,3563,7290,276,254,527,4355,4235,8592,349,345,699,3811,3586,7399,271,249,521,4433,4181,8616,350,331,679,3549,3592,7138,252,254,501,4149,4177,8322,291,235,531,2931,2607,5535,238,208,449,3456,3046,6505,228,185,407,2842,2858,5698,222,191,410,3293,3226,6524,203,175,380,2939,2993,5936,229,208,440,3372,3377,6748,158,145,303,2964,3156,6119,247,218,459,3364,3521,6881,152,170,326,3582,3818,7400,279,259,541,4009,4248,8256,144,190,334,3811,4245,8051,259,308,567,4213,4741,8961,142,155,293,4260,4603,8865,340,295,639,4738,5053,9789,134,146,283,4762,5168,9925,303,339,648,5205,5653,10859,130,111,241,4799,5364,10166,324,381,701,5256,5850,11111,190,212,402,16951,18742,35692,1236,1388,2622,18376,20342,38716,3222,3221,6442,64174,67308,131483,4693,4743,9433,72084,75273,147363
115,100,78,183,6597,6214,12811,179,174,349,6875,6469,13347,104,100,202,8325,7809,16132,252,187,442,8680,8096,16771,128,93,221,8321,7814,16136,231,254,481,8681,8160,16835,122,121,241,8251,7609,15860,258,266,524,8631,7991,16623,86,80,161,7083,6512,13591,211,199,411,7380,6791,14165,59,47,99,5365,5106,10470,203,214,418,5621,5362,10990,43,45,91,5400,6113,11518,161,204,368,5611,6364,11970,56,40,99,6634,7648,14283,210,213,428,6902,7902,14803,50,55,111,7956,8764,16717,283,269,549,8295,9087,17381,40,67,105,8025,8756,16783,287,302,588,8355,9119,17474,45,47,95,7749,7878,15628,344,304,647,8133,8233,16365,43,36,80,6989,7353,14341,288,235,526,7323,7621,14947,29,29,63,6104,6380,12483,217,225,448,6355,6641,12991,36,54,91,14874,16687,31562,658,762,1414,15567,17504,33066,943,889,1834,107669,110655,218324,3786,3804,7588,112397,115348,227739
116,640,555,1192,12536,12217,24750,636,582,1218,13814,13348,27162,602,541,1148,12721,11821,24543,590,588,1176,13914,12950,26865,581,574,1151,10980,10188,21160,475,504,981,12035,11260,23297,582,457,1041,10999,10372,21369,549,459,1003,12132,11288,23419,465,443,915,10845,10187,21036,548,477,1021,11857,11113,22967,309,364,673,11016,11599,22614,553,547,1098,11874,12515,24386,267,284,550,12752,13768,26524,600,657,1263,13620,14713,28337,213,251,468,13021,12822,25843,571,568,1139,13806,13649,27451,213,283,495,11550,11411,22954,509,491,1001,12269,12183,24452,235,296,526,10163,10326,20491,481,463,939,10877,11086,21960,201,202,406,9448,9604,19045,488,442,931,10130,10248,20384,137,172,307,8406,8772,17173,394,435,832,8936,9383,18315,115,144,259,7104,7498,14604,374,389,757,7590,8027,15617,183,215,400,15013,17595,32610,881,1129,2011,16081,18943,35022,4749,4784,9538,156538,158182,314723,7642,7733,15378,168934,170700,339637
117,148,142,290,5943,5779,11720,554,528,1086,6646,6447,13091,147,156,308,4395,4156,8555,368,339,711,4912,4654,9572,132,150,286,3458,3321,6774,282,252,533,3872,3719,7589,162,175,337,5406,6069,11471,629,642,1271,6194,6881,13077,201,212,412,15031,17538,32571,2165,2042,4208,17399,19788,37189,237,204,439,21424,21714,43142,2999,2643,5637,24665,24551,49214,173,174,341,19657,18282,37939,2502,2071,4575,22330,20529,42863,144,119,266,13807,12179,25991,1728,1262,2993,15681,13566,29246,151,139,287,10819,9271,20083,1296,912,2210,12262,10319,22582,138,168,306,9037,7662,16699,1146,764,1907,10318,8594,18917,124,125,252,7873,6634,14507,1018,634,1650,9022,7391,16413,118,100,221,6610,5961,12567,873,631,1505,7601,6692,14293,56,85,148,5251,5274,10524,634,566,1192,5940,5927,11866,114,139,255,12611,13835,26447,1501,1446,2944,14218,15419,29642,2048,2086,4131,141320,137669,278992,17692,14726,32420,161061,154483,315551
118,121,103,216,6904,6658,13564,524,497,1022,7546,7259,14801,118,98,214,6568,6346,12919,444,418,863,7127,6871,14000,108,104,213,5599,5418,11021,379,345,721,6087,5863,11952,116,116,233,6175,6135,12310,446,382,833,6741,6636,13370,167,128,299,9798,10055,19852,928,917,1847,10893,11105,21998,125,88,211,11283,12532,23813,1255,1359,2617,12658,13988,26645,114,108,225,11508,12334,23845,1189,1262,2456,12815,13707,26516,94,75,168,9917,10298,20219,948,939,1887,10956,11310,22264,106,79,182,8691,9014,17700,765,726,1485,9561,9813,19372,90,71,161,7741,8238,15976,680,690,1373,8503,9003,17506,68,58,128,6983,7139,14123,593,550,1141,7641,7747,15390,68,48,113,5945,6397,12338,500,505,1005,6505,6948,13455,29,47,82,5054,5553,10604,457,482,942,5541,6086,11630,72,93,157,15267,19078,34344,1595,2035,3630,16931,21200,38137,1389,1208,2601,117428,125195,242622,10685,11123,21807,129505,137524,267037
119,177,191,371,18558,17440,35999,959,873,1835,19695,18501,38194,195,181,376,17430,16602,34031,883,860,1743,18502,17647,36148,167,176,345,16079,14822,30908,817,673,1490,17068,15673,32743,159,182,342,16591,15832,32421,799,715,1521,17553,16732,34280,191,196,382,20128,19058,39181,1010,1006,2016,21322,20261,41586,141,150,290,22580,22662,45238,1259,1310,2572,23979,24115,48099,99,138,237,22003,21988,43996,1273,1126,2400,23376,23255,46632,94,114,207,18981,18841,37819,1045,952,1999,20118,19908,40026,100,138,233,17279,18242,35513,908,921,1824,18277,19296,37576,101,144,243,16484,17649,34134,857,860,1720,17446,18650,36101,96,106,208,16551,17185,33744,874,853,1727,17525,18153,35680,91,100,190,15166,16077,31241,742,767,1512,15999,16942,32939,64,77,137,12787,13802,26587,717,686,1406,13562,14566,28129,109,137,243,35926,42117,78042,2291,2709,5001,38328,44963,83286,1771,2028,3800,266545,272312,538858,14439,14321,28756,282753,288670,571416
120,79,83,165,8257,7944,16197,524,495,1022,8857,8526,17385,84,92,175,7419,7266,14680,421,351,770,7915,7711,15633,79,83,166,6366,6058,12426,325,301,630,6779,6440,13216,55,78,131,6501,6382,12889,388,314,705,6943,6775,13724,110,91,198,10572,10593,21165,773,703,1478,11456,11388,22842,84,102,185,13341,13488,26833,1013,1009,2025,14438,14602,29042,59,74,138,12730,13079,25813,978,903,1886,13767,14063,27827,50,71,118,10749,10953,21706,783,749,1539,11581,11775,23358,61,70,132,9658,10500,20155,621,664,1289,10334,11237,21567,59,68,125,8724,9816,18540,551,542,1095,9334,10420,19756,59,67,125,8398,9246,17642,528,568,1101,8982,9884,18864,44,55,97,7294,8082,15378,469,485,955,7797,8626,16427,33,38,70,6161,6999,13160,388,433,825,6581,7470,14048,55,69,117,16560,20624,37185,1047,1264,2305,17659,21952,39614,899,1034,1936,132727,141034,273760,8810,8798,17605,142436,150867,293301
121,36,43,82,11895,11189,23082,488,452,937,12429,11678,24103,49,55,104,13163,12292,25457,441,405,842,13655,12744,26399,69,56,123,12033,11544,23572,404,371,779,12498,11976,24471,73,60,137,11603,11010,22614,471,392,863,12144,11465,23610,41,43,89,10319,10642,20963,532,567,1102,10897,11258,22159,46,61,109,11385,12707,24089,768,824,1592,12197,13589,25788,37,45,83,13802,15386,29188,875,880,1757,14721,16308,31029,39,36,76,14229,15719,29945,721,763,1482,14990,16515,31507,47,42,94,14171,15674,29843,725,687,1415,14949,16400,31352,38,34,73,13463,15208,28667,629,651,1286,14124,15894,30023,23,33,56,12375,13592,25969,566,596,1156,12963,14218,27186,30,21,53,10887,11966,22850,526,546,1068,11447,12535,23982,24,13,39,9118,10356,19481,477,487,962,9620,10857,20476,37,36,74,26653,33105,59757,1457,1986,3438,28141,35129,63277,593,594,1187,185105,200381,385484,9083,9604,18688,194785,210572,405356
122,67,52,122,7666,7236,14895,344,310,659,8072,7602,15672,69,67,138,8844,8324,17163,315,353,665,9226,8742,17967,84,63,147,7990,7499,15490,275,296,568,8356,7860,16210,66,66,129,7108,6602,13712,305,267,575,7481,6932,14412,57,66,118,6121,5690,11817,302,319,622,6485,6074,12554,40,52,93,6157,6463,12624,381,393,780,6576,6916,13491,33,45,79,7166,7978,15147,422,433,860,7618,8464,16083,49,35,77,8173,8765,16940,429,442,867,8647,9235,17883,41,53,98,9328,9930,19263,509,450,956,9878,10439,20311,43,42,85,8952,9681,18638,408,406,819,9409,10132,19537,57,35,89,8328,8594,16919,444,399,843,8827,9032,17854,40,27,63,7108,7425,14528,384,368,756,7528,7818,15348,27,20,46,5962,6429,12390,323,309,635,6314,6760,13072,54,46,100,17917,21864,39782,1111,1473,2581,19085,23381,42462,719,676,1394,116831,122477,239306,5952,6223,12175,123507,129370,252878
123,558,534,1097,8974,8419,17391,471,441,916,10002,9399,19402,597,543,1148,9166,8743,17911,470,471,939,10238,9757,19994,598,532,1124,8545,8098,16646,425,392,822,9567,9022,18588,508,526,1039,8377,7900,16277,424,378,804,9308,8803,18115,390,402,799,8083,8054,16130,457,459,920,8928,8917,17847,289,307,600,7820,8385,16208,441,458,902,8553,9157,17711,186,326,511,8506,9297,17809,457,475,931,9149,10098,19254,197,276,465,8149,8539,16689,422,464,881,8765,9277,18046,213,283,492,8367,8732,17103,402,383,784,8983,9401,18386,187,251,435,7699,8099,15797,386,382,767,8273,8730,17001,164,192,354,7465,8114,15576,376,377,748,8004,8681,16682,127,198,324,7204,7650,14855,345,379,727,7675,8228,15908,110,137,244,6290,6725,13018,341,360,699,6736,7225,13958,161,180,337,13449,15281,28730,932,1180,2115,14537,16641,31178,4280,4690,8970,118093,122046,240136,6353,6607,12960,128725,133338,262064
124,721,641,1359,9610,9062,18669,466,470,942,10802,10174,20969,688,652,1342,9682,9391,19073,453,456,909,10826,10498,21319,669,561,1226,9109,8665,17780,438,410,844,10214,9639,19846,652,588,1241,9264,8751,18016,456,466,925,10372,9806,20179,546,543,1091,9224,8949,18175,512,524,1037,10285,10019,20301,406,446,854,9204,9612,18812,567,555,1122,10181,10616,20796,333,356,686,9530,10027,19557,529,527,1055,10382,10908,21295,261,332,585,9250,9569,18824,494,482,975,10005,10379,20386,307,360,668,9421,9887,19306,531,465,993,10258,10712,20970,274,304,583,9142,9801,18946,510,500,1010,9930,10608,20540,224,259,481,8839,9530,18369,496,509,1009,9563,10301,19856,196,201,394,8799,9893,18689,482,491,971,9478,10580,20061,138,150,291,8062,8516,16581,448,427,874,8641,9102,17743,190,264,457,18259,21535,39798,1086,1329,2414,19541,23130,42669,5601,5654,11254,137405,143193,280594,7466,7615,15080,150470,156457,306933
125,145,155,299,16305,15810,32110,869,907,1776,17316,16872,34188,133,152,290,14485,13689,28176,713,725,1434,15337,14562,29901,121,105,228,11971,11130,23103,547,508,1053,12640,11746,24383,143,134,275,12082,11212,23288,589,515,1102,12809,11862,24671,205,156,362,16241,13830,30076,907,838,1745,17356,14832,32185,169,146,310,20150,19173,39324,1255,1238,2491,21568,20554,42126,145,119,267,22122,20734,42851,1458,1297,2758,23716,22150,45874,102,100,210,18497,16100,34595,1164,930,2091,19764,17130,36896,118,94,213,14403,13532,27936,761,712,1478,15287,14339,29627,100,108,206,12537,12629,25165,683,649,1326,13319,13386,26703,86,101,189,12019,12142,24160,649,659,1308,12749,12901,25653,67,65,127,10925,11205,22131,622,607,1227,11610,11872,23482,70,59,127,9119,9635,18755,506,479,981,9689,10175,19864,95,101,196,22975,26658,49637,1330,1673,3004,24400,28435,52838,1693,1606,3298,213833,207483,421318,12043,11724,23771,227574,220818,448391
126,23,18,40,5258,5021,10278,182,174,359,5461,5212,10672,32,31,59,5336,4980,10323,160,155,312,5525,5167,10693,34,30,62,4752,4453,9204,147,115,267,4936,4601,9533,42,24,68,5581,4838,10412,189,156,352,5813,5016,10835,28,47,74,6776,6823,13594,261,303,567,7067,7170,14231,29,22,50,6696,7036,13736,283,310,591,7016,7365,14376,18,18,36,6823,7033,13859,295,287,578,7136,7337,14474,11,17,28,6295,6577,12866,253,246,495,6553,6838,13394,23,18,43,5805,6170,11975,237,213,450,6069,6403,12469,18,12,30,5332,6060,11388,213,186,402,5555,6260,11818,18,18,35,5545,5836,11377,218,186,398,5779,6041,11818,14,14,29,4946,5438,10381,178,173,354,5137,5629,10765,12,6,21,4310,4849,9159,167,172,339,4495,5024,9516,22,19,35,11764,14538,26305,514,665,1177,12302,15217,27517,318,294,617,85221,89647,174866,3300,3338,6635,88832,93286,182119
127,299,252,552,13498,12807,26299,796,763,1554,14592,13818,28407,302,255,560,13654,13067,26724,736,727,1465,14690,14052,28746,261,253,517,13531,12797,26328,715,678,1397,14509,13727,28236,258,240,490,14042,13121,27169,725,648,1375,15029,14007,29037,212,220,434,14148,13741,27888,844,708,1556,15205,14665,29874,142,163,305,13133,13845,26977,825,785,1613,14107,14795,28900,132,149,283,13104,14193,27300,836,816,1652,14074,15163,29236,115,122,240,12405,13291,25698,778,782,1559,13302,14195,27494,103,147,249,12535,13577,26110,727,699,1424,13362,14419,27783,103,134,233,12517,13166,25683,739,683,1426,13364,13977,27342,99,132,234,12798,12585,25379,674,649,1322,13567,13368,26941,73,103,176,11615,12029,23647,640,631,1274,12331,12765,25095,62,72,136,9313,9982,19296,513,563,1077,9889,10625,20506,119,134,252,21168,24038,45203,1321,1589,2907,22606,25758,48368,2296,2368,4661,187459,192234,379693,10861,10737,21604,200618,205344,405962
128,143,127,268,6704,6211,12917,194,212,402,7036,6545,13585,129,117,243,6991,6618,13613,229,224,456,7346,6962,14308,146,130,271,6626,6335,12968,229,186,416,7006,6647,13655,115,106,223,6385,6052,12439,214,217,432,6716,6373,13095,87,95,185,6145,5850,11999,259,231,492,6492,6176,12667,87,93,176,5867,6067,11932,265,316,580,6222,6469,12691,71,77,150,6095,6642,12739,312,282,595,6484,7009,13493,67,72,140,6555,6950,13501,274,280,551,6892,7300,14195,66,79,145,7297,7825,15127,326,291,614,7690,8193,15887,75,66,139,7011,7628,14641,307,258,567,7396,7957,15352,64,57,119,6927,7269,14196,251,271,517,7243,7593,14836,60,55,116,6706,7127,13826,295,263,554,7060,7446,14503,37,47,83,5914,6210,12128,229,263,491,6182,6522,12704,76,75,155,15843,19328,35171,733,869,1602,16648,20275,36924,1220,1193,2418,101069,106122,207186,4118,4153,8271,106413,111465,217880
197,0,0,0,8,3,9,3,0,4,10,4,14,0,0,0,5,5,9,0,0,0,3,5,12,0,3,3,3,5,9,0,0,0,3,9,11,0,0,3,7,6,15,0,0,0,3,7,12,0,0,0,9,4,9,0,0,0,9,4,9,0,0,0,5,10,14,0,0,0,5,12,12,0,0,0,7,13,19,0,3,0,6,14,20,0,0,0,3,3,10,0,0,0,3,3,9,0,0,0,8,13,19,0,0,0,10,12,21,0,3,3,10,9,16,0,0,0,10,7,16,0,0,0,12,21,32,0,3,3,15,22,35,0,0,0,4,19,27,0,0,4,12,23,35,0,0,3,13,20,35,0,9,10,16,26,42,0,0,0,60,84,142,10,12,17,67,92,159,5,10,13,150,206,356,20,27,46,171,239,412
199,26,16,44,143,121,266,12,10,27,188,149,338,16,15,31,97,89,182,11,11,24,119,122,238,8,10,20,60,61,120,11,9,22,82,78,158,26,27,53,211,168,381,39,39,76,285,232,517,60,47,103,587,473,1060,95,102,198,746,615,1358,62,26,90,641,488,1134,219,123,336,928,635,1559,50,19,73,544,352,890,98,79,176,687,457,1142,64,32,94,477,251,721,84,55,140,625,338,955,57,24,74,467,228,695,124,39,167,644,290,940,55,29,91,442,230,671,70,47,120,572,310,881,41,9,56,436,274,710,103,55,155,585,338,919,25,12,33,405,280,690,84,44,128,514,341,850,18,21,36,389,321,710,69,52,118,477,391,866,22,10,35,760,530,1296,135,94,229,916,643,1558,538,301,839,5655,3874,9528,1153,765,1916,7351,4939,12288
