SA4_CODE_2016,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_Married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_Married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_Married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_Married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_Married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_Married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_Married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_Married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_Married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_Married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_Married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_Married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_Married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_Married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_Married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_Married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_Married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_Married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_Married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_Married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_Married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_Married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_Married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_Married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_Married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_Married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_Married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Tot
111,22,0,9,6,11019,11055,269,27,9,3,12312,12627,7501,362,312,22,14948,23140,12419,929,1366,54,6808,21580,13123,1210,2973,161,5367,22834,13862,1021,3536,442,3059,21925,12275,587,2492,902,1112,17365,6451,198,894,1289,408,9251,1887,44,169,1320,98,3517,67823,4380,11769,4196,55132,143301,11,10,3,0,10341,10367,578,42,18,8,11635,12279,9473,565,560,41,12560,23199,13242,1247,2130,156,5977,22753,13676,1504,4052,505,3992,23735,13839,1088,4875,1340,2086,23227,11148,526,3351,3031,843,18906,4909,135,1245,4866,368,11526,1076,34,270,4833,189,6408,67959,5159,16501,14782,48003,152388,32,8,9,6,21363,21430,849,71,30,13,23941,24899,16973,926,871,65,27509,46339,25659,2177,3497,212,12785,44331,26804,2713,7030,663,9359,46563,27706,2107,8411,1776,5150,45143,23422,1111,5843,3938,1955,36273,11360,338,2139,6159,777,20775,2961,78,437,6153,291,9928,135776,9533,28269,18975,103134,295691
112,10,3,3,0,7018,7042,128,11,6,6,5250,5403,3073,184,152,16,7248,10669,6614,516,800,25,5113,13062,8052,826,2147,106,4546,15674,10007,960,3498,346,3203,18015,9502,659,2631,663,1192,14655,5127,213,870,983,396,7585,1649,52,188,1052,120,3063,44162,3430,10289,3206,34094,95176,21,3,0,0,6703,6731,270,40,6,5,4862,5186,4263,325,284,16,6648,11534,7441,853,1387,84,4944,14706,8767,1090,3217,383,3852,17307,10396,1041,4449,1039,2311,19231,8296,488,3019,2162,739,14705,3944,137,1021,3572,286,8968,802,30,298,3685,157,4981,44202,4012,13686,10948,30502,103343,36,5,3,3,13729,13774,396,55,11,16,10120,10593,7335,506,436,31,13898,22204,14046,1363,2187,115,10053,27770,16816,1920,5364,486,8399,32981,20399,2002,7944,1383,5509,37248,17803,1151,5651,2822,1932,29358,9072,351,1888,4556,683,16550,2454,77,487,4739,278,8042,88360,7436,23982,14150,64590,198521
113,12,3,3,0,5269,5286,181,8,10,4,4736,4940,3492,175,111,6,5716,9501,5466,353,511,12,2773,9120,6246,564,1092,75,1974,9956,6577,516,1399,195,1272,9958,5265,310,925,373,569,7442,2905,107,334,603,230,4180,787,23,44,497,66,1425,30940,2065,4431,1776,22603,61810,10,3,0,0,4845,4862,310,31,10,0,4471,4821,4163,286,184,26,4817,9477,5647,485,701,71,2152,9060,6325,620,1340,213,1425,9933,6460,488,1556,583,782,9871,4761,244,952,1360,288,7601,2201,63,317,2157,152,4883,379,13,79,1976,83,2528,30254,2223,5139,6395,19019,63034,22,3,4,4,10109,10148,491,42,17,6,9208,9761,7652,452,303,33,10535,18982,11113,837,1211,87,4928,18179,12572,1188,2429,295,3398,19887,13037,1002,2948,785,2056,19828,10024,559,1875,1727,855,15046,5112,172,648,2756,380,9060,1166,40,128,2472,151,3951,61191,4291,9570,8168,41623,124846
114,7,0,10,0,4126,4149,146,0,3,0,3305,3456,2283,111,109,8,4160,6668,4105,370,491,14,2389,7371,5184,478,1159,68,2065,8951,6594,527,1724,199,1417,10459,7690,422,1465,541,631,10740,4145,153,520,736,244,5793,1028,33,94,630,59,1843,31171,2096,5574,2199,18396,59435,10,0,3,0,4167,4177,248,22,8,0,2776,3046,2859,222,167,19,3339,6606,4471,494,799,50,1943,7765,5633,588,1740,237,1597,9798,7166,543,2149,583,1069,11510,7041,346,1756,1636,542,11320,3020,69,648,2339,199,6275,568,11,155,1929,84,2743,31013,2298,7419,6795,15711,63242,18,3,12,3,8293,8322,391,25,11,0,6083,6505,5137,337,275,29,7499,13270,8579,867,1287,63,4339,15139,10819,1065,2904,306,3655,18747,13760,1071,3876,777,2480,21971,14729,765,3225,2180,1173,22062,7166,219,1172,3074,441,12069,1593,44,245,2562,144,4588,62180,4392,12998,8992,34106,122671
115,24,0,0,0,8600,8631,142,7,0,4,7227,7380,4505,85,119,3,6509,11229,12157,313,513,26,2189,15195,13387,455,1168,80,1405,16492,11384,338,1085,153,710,13680,8232,246,752,328,290,9857,3404,87,201,444,114,4248,903,25,48,448,34,1458,54135,1558,3888,1494,27081,88161,31,0,3,3,7962,7991,260,10,6,3,6511,6791,6278,180,222,5,5038,11728,13687,518,912,66,1807,16993,13672,600,1725,235,1124,17354,10919,432,1706,606,595,14264,7130,211,1163,1471,269,10240,2368,76,346,1803,124,4715,463,13,112,1870,90,2541,54803,2038,6196,6058,23525,92620,55,4,3,5,16557,16623,399,14,3,7,13739,14165,10789,267,344,8,11547,22958,25849,830,1423,88,3994,32188,27056,1054,2895,314,2529,33842,22310,776,2797,760,1311,27940,15360,461,1916,1803,561,20102,5775,161,550,2244,243,8963,1361,36,154,2317,130,4003,108946,3594,10083,7549,50605,180785
116,32,5,10,7,12083,12132,493,23,11,6,11318,11857,11807,454,408,24,12799,25495,18822,837,1151,36,5223,26075,14490,1006,1875,145,3487,21004,11787,802,1982,302,1651,16527,7742,483,1162,575,504,10468,3028,160,348,672,151,4358,652,22,68,454,54,1258,68857,3800,7020,2233,47265,129170,62,9,3,0,11212,11288,1129,70,31,8,9878,11113,15687,702,568,56,10212,27228,18232,1246,1773,171,4400,25834,13943,1220,2870,530,2774,21335,10918,976,2753,1491,1261,17406,6211,487,1702,2457,396,11251,1909,99,528,2722,125,5377,318,19,137,1773,63,2314,68413,4828,10366,9212,40326,133145,95,10,8,10,23291,23419,1624,96,40,17,21190,22967,27496,1159,973,78,23012,52724,37059,2091,2925,210,9622,51901,28430,2228,4747,673,6265,42341,22706,1783,4741,1797,2912,33933,13950,968,2865,3033,898,21714,4937,259,872,3393,274,9736,965,46,208,2230,121,3575,137270,8627,17386,11443,87588,262316
117,29,0,3,5,6151,6194,506,41,32,13,16818,17399,10339,381,679,29,35561,46994,11443,675,1580,59,14178,27940,7331,745,2346,95,8826,19344,5697,645,2390,191,4620,13538,4201,423,1592,297,2119,8642,2345,168,569,442,743,4263,660,41,101,348,178,1315,42549,3118,9288,1474,89194,145631,46,3,3,10,6819,6881,962,32,38,8,18745,19788,11931,520,926,65,31644,45084,10702,695,1913,105,10472,23881,6982,724,2719,260,5304,15986,5518,629,2962,743,2772,12624,3641,389,2001,1361,1133,8520,1602,113,714,1973,384,4790,273,20,164,1483,175,2111,41649,3123,11430,6015,77454,139665,76,4,10,17,12972,13077,1468,71,64,20,35562,37189,22270,901,1606,93,67204,92073,22147,1367,3492,160,24657,51826,14309,1465,5063,358,14126,35329,11207,1279,5345,930,7393,26163,7844,813,3595,1653,3256,17164,3948,276,1283,2420,1125,9046,930,61,260,1831,350,3426,84195,6240,20725,7487,166650,285297
118,17,3,5,0,6715,6741,139,11,9,7,10732,10893,5495,131,284,20,19546,25470,11309,441,976,24,7763,20517,9672,606,1595,70,4195,16142,7254,492,1677,173,2450,12049,6041,359,1336,330,1376,9442,3452,161,528,447,585,5187,1260,36,123,654,230,2306,44646,2233,6531,1731,53601,108747,26,4,0,6,6593,6636,228,9,9,3,10853,11105,7301,235,485,21,19661,27691,11763,581,1441,75,7257,21123,9566,713,2288,258,3924,16745,7117,576,2586,608,2145,13031,5435,352,2117,1554,1170,10629,2476,117,842,2527,575,6530,602,25,295,2779,340,4037,44504,2615,10061,7840,52516,117535,48,5,4,14,13307,13370,368,16,17,15,21588,21998,12789,369,767,37,39206,53164,23074,1025,2415,102,15019,41635,19239,1321,3886,331,8116,32892,14371,1070,4261,780,4600,25087,11472,708,3457,1881,2549,20072,5926,281,1376,2977,1157,11718,1859,60,414,3437,570,6342,89155,4853,16590,9569,106116,226282
119,67,10,11,6,17461,17553,1252,40,30,18,19985,21322,21205,736,866,41,24506,47360,26456,1228,2091,74,8548,38398,23967,1537,3595,191,5686,34974,20354,1326,3916,423,3541,29558,14837,967,2443,855,1756,20866,9019,340,871,1477,651,12355,2925,90,206,1650,232,5108,120085,6260,14038,4740,82369,227488,206,10,12,10,16490,16732,3435,140,92,22,16572,20261,26112,1297,1502,72,18394,47374,26427,1901,3597,234,7049,39201,23642,2074,5733,771,4581,36805,19393,1520,5526,2149,2928,31514,12559,775,3142,4007,1286,21767,6396,247,1118,6603,512,14883,1343,45,365,6261,292,8313,119516,8007,21089,20125,68102,236840,273,16,26,18,33948,34280,4689,180,121,41,36554,41586,47315,2036,2368,115,42898,94731,52886,3128,5683,309,15589,77600,47611,3611,9331,959,10267,71779,39748,2839,9442,2574,6464,61067,27397,1741,5589,4870,3039,42634,15413,585,1989,8075,1165,27238,4264,135,577,7912,525,13419,239597,14271,35125,24862,150467,464334
120,28,6,0,0,6912,6943,421,9,13,10,11005,11456,10444,266,397,17,17090,28205,14098,490,1111,22,6188,21916,11687,644,1819,89,4071,18323,9258,538,1933,203,2445,14384,6629,354,1335,326,1214,9855,3853,139,417,592,549,5554,1277,44,93,671,168,2259,57699,2481,7123,1935,49646,118885,44,6,0,3,6719,6775,905,39,22,8,10418,11388,12525,369,633,29,15114,28660,14273,711,1679,86,6262,23012,11917,885,2996,295,4206,20302,9066,638,2929,864,2598,16098,5944,367,1907,1770,1182,11165,2755,131,638,2895,476,6892,537,35,215,2837,275,3896,57969,3174,11014,8783,47253,128189,73,16,3,3,13634,13724,1326,44,34,11,21422,22842,22965,630,1022,44,32204,56865,28372,1202,2788,107,12455,44928,23605,1534,4812,389,8282,38627,18329,1172,4866,1067,5045,30476,12575,714,3238,2097,2395,21016,6611,267,1053,3489,1019,12447,1811,75,310,3509,444,6153,115665,5662,18137,10715,96896,247072
121,32,4,7,4,12094,12144,205,6,9,4,10680,10897,10311,221,311,16,16046,26916,21521,602,1209,31,6578,29935,20319,866,2035,102,3772,27091,15741,626,2245,258,2199,21063,12231,399,1619,504,1108,15857,6575,148,595,805,466,8585,2194,53,156,1132,163,3699,89130,2921,8189,2858,53101,156196,35,3,3,4,11424,11465,517,7,8,3,10724,11258,13449,338,535,18,15556,29900,23220,832,2048,125,6691,32918,21130,1124,3706,384,3775,30116,15377,763,3885,958,2411,23393,11138,457,2996,2375,1233,18195,4781,139,1142,3746,695,10499,1181,25,358,4466,412,6440,90826,3687,14679,12072,52906,174176,65,9,8,10,23512,23610,720,13,18,8,21402,22159,23764,564,846,37,31611,56816,44747,1439,3256,157,13264,62855,41443,1986,5741,485,7546,57205,31122,1383,6137,1213,4604,44459,23370,854,4613,2880,2334,34053,11354,287,1738,4548,1155,19085,3377,74,513,5598,579,10139,179956,6611,22866,14934,106009,330375
122,11,3,0,0,7467,7481,128,3,8,5,6342,6485,4520,133,179,13,9355,14200,12496,409,890,26,4705,18525,12724,667,1783,79,2982,18234,9718,503,1836,163,1619,13842,7851,291,1336,413,773,10672,4495,107,471,618,269,5965,1405,37,133,808,76,2456,53353,2162,6627,2123,33584,97849,19,3,0,0,6908,6932,246,9,6,3,5807,6074,6367,208,291,11,8495,15379,13611,574,1269,60,4156,19671,12838,788,2672,267,2596,19163,9323,583,2747,609,1317,14581,7189,307,2100,1580,595,11773,3207,99,867,2711,235,7121,774,18,322,3193,180,4489,53587,2589,10268,8444,30289,105173,36,4,0,0,14373,14412,378,10,14,6,12146,12554,10883,340,473,23,17851,29575,26112,983,2154,87,8860,38197,25560,1455,4449,348,5576,37397,19043,1091,4583,770,2933,28419,15043,601,3438,1995,1362,22440,7708,205,1335,3331,508,13078,2180,52,452,4002,255,6945,106938,4746,16897,10564,63873,203023
123,22,3,3,3,9273,9308,315,23,4,4,8580,8928,7288,352,289,16,9754,17708,11681,761,952,36,4314,17744,11034,826,1778,112,2525,16276,10397,708,1899,272,1136,14415,7150,425,1139,493,468,9674,2649,106,352,525,146,3776,576,22,50,402,37,1090,51113,3225,6478,1867,36239,98925,30,3,0,0,8770,8803,739,63,17,9,8088,8917,9767,645,506,39,8311,19256,11956,1095,1607,133,3886,18683,10999,1117,2715,405,2178,17410,9858,837,2736,1042,978,15453,5793,421,1732,1738,361,10047,1797,89,449,2034,135,4505,340,15,101,1586,43,2083,51275,4278,9877,6980,32756,105160,55,3,7,3,18045,18115,1052,90,26,8,16672,17847,17058,999,790,51,18060,36961,23637,1855,2562,166,8197,36430,22037,1942,4494,515,4702,33690,20253,1545,4637,1310,2119,29869,12947,844,2873,2233,828,19726,4445,194,799,2562,279,8285,915,36,155,1989,86,3174,102390,7511,16347,8844,68995,204085
124,27,4,4,0,10333,10372,368,15,8,7,9880,10285,7834,373,360,17,11980,20562,12226,851,1325,47,5812,20265,12066,1045,2332,138,3914,19488,12145,891,2622,373,2084,18122,8951,545,1722,679,883,12772,3575,161,499,691,282,5209,765,29,81,603,75,1557,57954,3914,8952,2562,45249,118630,19,0,10,0,9782,9806,713,43,12,9,9239,10019,9781,676,606,48,10425,21524,12707,1175,1992,128,5089,21095,12418,1304,3538,458,3186,20906,11942,1006,3830,1193,1712,19675,7489,531,2638,2205,720,13582,2462,139,883,2762,289,6533,394,18,196,2287,122,3017,57922,4888,13697,9092,40554,126160,46,3,9,0,20118,20179,1082,63,24,20,19112,20301,17609,1048,963,64,22405,42089,24935,2026,3311,180,10901,41356,24483,2351,5871,588,7101,40393,24088,1898,6455,1569,3794,37803,16435,1077,4362,2887,1597,26357,6037,296,1377,3453,572,11739,1161,43,278,2890,196,4571,115879,8809,22650,11659,85801,244791
125,59,0,3,4,12737,12809,1154,37,25,15,16122,17356,22231,648,828,51,21540,45289,25310,1093,1691,65,6898,35053,17963,1156,2560,155,4231,26073,14693,994,2843,321,2457,21299,10226,592,1639,617,1032,14106,5306,231,584,991,415,7531,1495,56,116,978,117,2761,98434,4811,10288,3194,65551,182276,135,9,5,8,11700,11862,2677,89,72,9,11975,14832,26495,1018,1176,63,13959,42711,22091,1446,2518,239,5176,31472,16927,1445,3956,666,3300,26289,13458,1046,3822,1763,1962,22042,8488,529,2031,2838,831,14710,3669,129,715,4078,311,8903,730,29,216,3669,176,4823,94677,5747,14498,13336,49384,177642,196,13,12,8,24443,24671,3835,129,101,23,28094,32185,48725,1665,2001,114,35496,87999,47404,2542,4201,303,12077,66525,34887,2603,6510,825,7531,52359,28147,2041,6663,2076,4419,43343,18713,1122,3664,3451,1861,28819,8977,361,1304,5076,723,16438,2224,85,334,4646,295,7583,193109,10556,24790,16530,114938,359916
126,19,3,0,4,5784,5813,144,7,7,3,6903,7067,5923,127,150,4,7947,14151,9321,279,460,19,2539,12622,8399,299,868,52,1713,11332,7164,305,928,112,1114,9627,5168,172,634,214,521,6720,2829,103,252,415,194,3795,1045,13,61,587,86,1790,40012,1312,3366,1422,26804,72914,18,0,4,0,4995,5016,344,4,14,8,6798,7170,7300,154,289,18,6937,14699,9642,392,771,54,2394,13242,8799,428,1422,168,1488,12304,7235,347,1552,511,1010,10656,4441,179,1031,1009,575,7230,2151,74,444,1901,277,4845,507,9,169,2219,233,3141,40438,1589,5689,5884,24707,78304,39,4,4,10,10781,10835,489,10,19,12,13705,14231,13222,279,436,22,14887,28852,18965,668,1232,74,4926,25863,17196,731,2284,217,3205,23636,14400,652,2478,625,2125,20279,9614,351,1670,1223,1093,13945,4977,178,699,2313,469,8639,1554,20,229,2806,318,4930,80452,2902,9056,7304,51509,151220
127,49,4,8,5,14953,15029,764,28,21,9,14376,15205,11341,624,671,24,15518,28174,17525,1210,1815,69,6040,26659,18739,1309,2906,154,3825,26931,16005,1109,2740,331,2034,22217,10340,653,1387,612,688,13680,4997,233,484,851,245,6809,1265,49,70,656,72,2111,81035,5218,10106,2710,57757,156827,144,9,5,6,13842,14007,1950,126,87,13,12491,14665,15686,1176,1307,88,11700,29957,19006,1754,2917,245,4690,28617,17571,1708,4215,743,3110,27349,14697,1253,3686,2018,1740,23386,8172,562,1754,3186,567,14236,3163,179,530,3991,213,8087,526,35,156,2625,90,3432,80928,6805,14661,12918,48443,163744,194,15,13,19,28801,29037,2720,156,110,20,26867,29874,27031,1800,1977,107,27219,58131,36530,2968,4736,309,10733,55278,36313,3021,7119,895,6930,54282,30704,2361,6422,2351,3773,45607,18517,1212,3143,3796,1248,27920,8165,410,1021,4841,466,14897,1792,84,227,3281,157,5545,161961,12021,24761,15631,106200,320571
128,10,0,3,0,6700,6716,124,7,7,3,6347,6492,4612,134,146,8,7803,12708,10094,396,770,19,3303,14583,10176,604,1455,83,2316,14637,9796,439,1552,202,1249,13236,7463,287,963,386,463,9563,3747,106,359,568,174,4962,1228,23,67,731,81,2123,47249,2000,5331,1997,28444,85021,16,4,3,3,6355,6373,234,12,8,0,5924,6176,6166,234,238,16,6823,13476,10892,605,1138,68,2793,15494,10579,738,2195,218,1825,15550,9539,547,2354,614,910,13966,6547,304,1681,1510,328,10370,2852,86,596,2404,143,6079,666,18,217,2808,112,3824,47479,2537,8426,7645,25223,91312,24,4,6,3,13055,13095,352,17,18,3,12276,12667,10777,364,385,24,14631,26178,20990,1003,1902,90,6092,30079,20748,1343,3652,303,4143,30190,19333,986,3909,813,2161,27203,14015,595,2643,1897,791,19937,6598,191,955,2977,324,11043,1893,35,288,3538,191,5949,94729,4539,13756,9641,53668,176329
197,0,0,0,0,3,3,0,0,0,0,5,9,3,0,0,0,5,11,15,0,0,0,3,18,14,0,4,0,9,25,18,0,3,0,0,22,38,0,4,4,0,48,13,0,0,3,0,16,0,0,0,3,0,3,102,3,10,7,26,157,0,0,0,0,7,7,0,0,0,0,3,4,8,0,0,0,10,24,9,0,0,0,3,14,15,3,4,0,6,31,32,3,12,0,4,53,38,0,16,12,0,60,8,0,0,7,0,24,3,0,0,3,0,7,119,8,29,21,35,220,0,0,0,0,12,12,3,0,0,0,9,9,18,0,0,0,16,32,26,0,3,0,6,34,30,3,10,0,10,50,56,3,11,4,4,74,70,4,15,15,3,108,27,3,0,12,0,42,3,0,0,3,0,10,223,11,42,30,65,374
199,0,0,4,0,279,285,6,3,0,3,737,746,190,73,30,6,1311,1615,184,161,116,6,798,1269,153,187,250,15,548,1148,269,133,300,28,264,986,296,66,221,51,84,719,53,13,54,21,19,162,13,6,9,8,7,32,1157,635,980,143,4049,6958,0,0,0,0,228,232,24,4,3,0,585,615,183,44,24,3,843,1091,128,56,63,14,366,629,164,83,170,25,208,646,347,50,178,34,121,732,272,19,104,48,33,477,47,3,26,37,10,120,4,0,9,26,3,48,1181,257,569,185,2395,4590,0,0,4,0,514,517,29,7,3,3,1318,1358,370,116,52,5,2155,2703,310,214,179,25,1168,1900,314,268,418,42,757,1798,617,182,479,58,385,1722,567,84,324,105,118,1196,106,16,71,59,31,282,19,4,12,37,6,78,2338,892,1548,335,6445,11545
