SA4_CODE_2016,A25_34_SOLSE_T_06_10,A25_34_SOLSE_T_11,A25_34_SOLSE_T_12,A25_34_SOLSE_T_13,A25_34_SOLSE_T_14,A25_34_SOLSE_T_15,A25_34_SOLSE_T_16,A25_34_SOLSE_T_YNS,A25_34_SOLSE_T_T,A25_34_L_PinE_NS_B00,A25_34_L_PinE_NS_00_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11,A25_34_L_PinE_NS_12,A25_34_L_PinE_NS_13,A25_34_L_PinE_NS_14,A25_34_L_PinE_NS_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B00,A25_34_T_00_05,A25_34_T_06_10,A25_34_T_11,A25_34_T_12,A25_34_T_13,A25_34_T_14,A25_34_T_15,A25_34_T_16,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B00,A35_44_SEO_00_05,A35_44_SEO_06_10,A35_44_SEO_11,A35_44_SEO_12,A35_44_SEO_13,A35_44_SEO_14,A35_44_SEO_15,A35_44_SEO_16,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_SOLSE_VWW_B00,A35_44_SOLSE_VWW_00_05,A35_44_SOLSE_VWW_06_10,A35_44_SOLSE_VWW_11,A35_44_SOLSE_VWW_12,A35_44_SOLSE_VWW_13,A35_44_SOLSE_VWW_14,A35_44_SOLSE_VWW_15,A35_44_SOLSE_VWW_16,A35_44_SOLSE_VWW_YNS,A35_44_SOLSE_VWW_T,A35_44_SOLSE_NWNAA_B00,A35_44_SOLSE_NWNAA_00_05,A35_44_SOLSE_NWNAA_06_10,A35_44_SOLSE_NWNAA_11,A35_44_SOLSE_NWNAA_12,A35_44_SOLSE_NWNAA_13,A35_44_SOLSE_NWNAA_14,A35_44_SOLSE_NWNAA_15,A35_44_SOLSE_NWNAA_16,A35_44_SOLSE_NWNAA_YNS,A35_44_SOLSE_NWNAA_T,A35_44_SOLSE_PinE_NS_B00,A35_44_SOLSE_PinE_NS_00_05,A35_44_SOLSE_PinE_NS_06_10,A35_44_SOLSE_PinE_NS_11,A35_44_SOLSE_PinE_NS_12,A35_44_SOLSE_PinE_NS_13,A35_44_SOLSE_PinE_NS_14,A35_44_SOLSE_PinE_NS_15,A35_44_SOLSE_PinE_NS_16,A35_44_SOLSE_PinE_NS_YNS,A35_44_SOLSE_PinE_NS_T,A35_44_SOLSE_T_B00,A35_44_SOLSE_T_00_05,A35_44_SOLSE_T_06_10,A35_44_SOLSE_T_11,A35_44_SOLSE_T_12,A35_44_SOLSE_T_13,A35_44_SOLSE_T_14,A35_44_SOLSE_T_15,A35_44_SOLSE_T_16,A35_44_SOLSE_T_YNS,A35_44_SOLSE_T_T,A35_44_L_PinE_NS_B00,A35_44_L_PinE_NS_00_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11,A35_44_L_PinE_NS_12,A35_44_L_PinE_NS_13,A35_44_L_PinE_NS_14,A35_44_L_PinE_NS_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B00,A35_44_T_00_05,A35_44_T_06_10,A35_44_T_11,A35_44_T_12,A35_44_T_13,A35_44_T_14,A35_44_T_15,A35_44_T_16,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B00,A45_54_SEO_00_05,A45_54_SEO_06_10,A45_54_SEO_11,A45_54_SEO_12,A45_54_SEO_13,A45_54_SEO_14,A45_54_SEO_15,A45_54_SEO_16,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_SOLSE_VWW_B00,A45_54_SOLSE_VWW_00_05,A45_54_SOLSE_VWW_06_10,A45_54_SOLSE_VWW_11,A45_54_SOLSE_VWW_12,A45_54_SOLSE_VWW_13,A45_54_SOLSE_VWW_14,A45_54_SOLSE_VWW_15,A45_54_SOLSE_VWW_16,A45_54_SOLSE_VWW_YNS,A45_54_SOLSE_VWW_T,A45_54_SOLSE_NWNAA_B00,A45_54_SOLSE_NWNAA_00_05,A45_54_SOLSE_NWNAA_06_10,A45_54_SOLSE_NWNAA_11,A45_54_SOLSE_NWNAA_12,A45_54_SOLSE_NWNAA_13,A45_54_SOLSE_NWNAA_14,A45_54_SOLSE_NWNAA_15,A45_54_SOLSE_NWNAA_16,A45_54_SOLSE_NWNAA_YNS,A45_54_SOLSE_NWNAA_T,A45_54_SOLSE_PinE_NS_B00,A45_54_SOLSE_PinE_NS_00_05,A45_54_SOLSE_PinE_NS_06_10,A45_54_SOLSE_PinE_NS_11,A45_54_SOLSE_PinE_NS_12,A45_54_SOLSE_PinE_NS_13,A45_54_SOLSE_PinE_NS_14,A45_54_SOLSE_PinE_NS_15,A45_54_SOLSE_PinE_NS_16,A45_54_SOLSE_PinE_NS_YNS,A45_54_SOLSE_PinE_NS_T,A45_54_SOLSE_T_B00,A45_54_SOLSE_T_00_05,A45_54_SOLSE_T_06_10,A45_54_SOLSE_T_11,A45_54_SOLSE_T_12,A45_54_SOLSE_T_13,A45_54_SOLSE_T_14,A45_54_SOLSE_T_15,A45_54_SOLSE_T_16,A45_54_SOLSE_T_YNS,A45_54_SOLSE_T_T,A45_54_L_PinE_NS_B00,A45_54_L_PinE_NS_00_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11,A45_54_L_PinE_NS_12,A45_54_L_PinE_NS_13,A45_54_L_PinE_NS_14,A45_54_L_PinE_NS_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B00,A45_54_T_00_05,A45_54_T_06_10,A45_54_T_11,A45_54_T_12,A45_54_T_13,A45_54_T_14,A45_54_T_15,A45_54_T_16,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B00,A55_64_SEO_00_05,A55_64_SEO_06_10,A55_64_SEO_11,A55_64_SEO_12,A55_64_SEO_13,A55_64_SEO_14,A55_64_SEO_15,A55_64_SEO_16,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_SOLSE_VWW_B00,A55_64_SOLSE_VWW_00_05,A55_64_SOLSE_VWW_06_10,A55_64_SOLSE_VWW_11
111,965,217,298,360,434,417,238,126,3692,0,0,0,0,0,0,0,0,0,11,7,1151,552,1454,350,440,473,556,540,295,205,6006,1579,519,506,73,90,59,51,34,24,65,2994,539,571,837,122,175,134,113,107,52,61,2704,26,30,68,20,10,27,26,26,24,18,267,0,0,4,0,0,0,0,0,0,0,11,560,601,909,143,189,165,132,130,76,80,2988,0,0,0,0,0,0,0,0,0,7,6,2141,1120,1411,213,273,223,182,164,107,149,5988,3137,340,264,47,58,30,32,31,13,111,4058,1048,278,240,42,52,28,23,11,17,27,1769,80,37,52,14,22,12,7,8,17,16,263,0,5,3,0,0,0,0,0,0,3,14,1127,322,296,53,74,35,33,22,37,53,2047,3,0,0,0,0,0,0,0,0,8,11,4267,662,554,101,127,70,67,52,51,170,6118,3680,146,86,20,18,11,11,13,6,130,4116,1282,75,32,9
112,395,102,104,131,125,115,60,49,1233,0,0,0,0,0,0,0,0,0,6,3,494,291,716,190,190,206,194,181,91,106,2651,1293,547,483,57,64,56,42,33,18,119,2723,276,312,421,52,62,63,32,38,26,49,1321,5,20,23,0,3,9,0,4,3,3,67,6,0,4,0,0,0,0,0,0,3,17,283,325,442,59,68,64,32,42,25,55,1404,3,0,0,0,0,0,0,0,0,3,7,1585,879,926,113,129,124,76,77,50,177,4130,2913,391,270,42,29,28,27,14,8,153,3878,499,202,114,28,17,16,14,11,10,33,952,28,10,14,3,0,0,3,3,0,4,75,7,3,0,0,0,3,0,0,0,3,19,534,217,133,35,14,22,20,17,10,38,1042,4,0,0,0,0,0,0,0,0,3,6,3449,608,406,77,42,44,45,34,18,195,4923,4097,182,100,15,22,10,3,12,6,166,4621,588,41,31,9
113,581,117,214,202,229,289,147,131,2164,0,0,0,0,0,0,0,0,0,50,54,285,250,727,157,265,218,265,318,173,203,2858,346,116,91,16,16,20,12,13,3,28,653,185,200,429,81,149,142,79,57,27,37,1393,19,20,69,20,27,30,24,24,14,15,263,3,3,8,0,0,0,0,3,0,0,17,206,227,510,102,177,174,102,86,38,50,1671,0,0,0,0,0,0,0,0,0,49,51,553,341,603,116,194,190,111,100,38,124,2365,763,109,84,8,15,12,8,11,0,29,1038,307,166,176,30,38,29,24,19,6,22,829,42,29,39,6,18,14,11,12,4,20,191,7,3,0,0,0,0,0,0,0,0,13,360,191,213,41,63,43,34,28,11,43,1027,0,0,0,0,0,0,0,0,0,29,30,1119,302,300,51,74,55,37,38,11,103,2097,970,61,45,12,7,3,5,3,0,62,1166,346,64,41,4
114,293,45,64,47,57,55,34,19,728,0,0,0,0,0,0,0,0,0,49,46,256,117,407,65,82,60,81,80,45,93,1283,604,191,137,17,29,12,15,13,3,42,1068,157,105,176,12,19,27,28,22,13,20,578,3,7,7,8,5,6,3,5,6,3,61,0,0,0,0,0,0,0,0,0,0,4,164,118,185,20,23,29,32,34,22,20,648,0,0,0,0,0,0,0,0,0,40,39,770,311,325,37,53,40,42,47,28,104,1754,1810,169,128,27,7,9,16,7,5,91,2260,334,70,63,4,3,7,3,3,3,16,506,25,12,8,0,4,0,6,0,3,3,57,0,0,0,0,0,0,0,0,0,0,4,363,79,72,4,8,7,10,4,4,23,571,3,0,0,0,0,0,0,0,0,30,29,2177,249,193,30,16,21,25,10,8,141,2865,2842,98,40,6,3,0,0,3,3,88,3093,501,18,18,3
115,1645,220,237,221,230,266,151,108,5995,3,0,3,0,0,0,0,0,0,0,10,2679,1590,1924,282,315,281,302,344,204,164,8089,1910,611,565,101,112,76,75,74,38,80,3642,2921,3017,2076,265,283,227,238,202,112,79,9420,86,140,176,38,47,48,41,46,26,8,650,23,17,14,0,0,0,0,0,0,5,50,3029,3170,2268,301,328,273,282,242,135,97,10121,3,5,0,0,0,0,0,0,0,3,13,4935,3787,2835,403,439,350,355,320,179,173,13782,3758,716,482,77,77,60,44,27,28,94,5360,5529,1437,827,99,88,66,62,47,32,92,8286,421,182,178,25,30,25,32,19,12,40,963,29,7,7,0,0,0,0,0,0,3,49,5978,1624,1014,126,116,94,98,67,45,137,9300,9,0,0,0,0,0,0,0,0,0,10,9740,2341,1492,199,193,147,144,98,71,232,14667,4117,268,100,24,15,16,15,3,0,81,4643,5633,360,138,19
116,7520,1036,1275,1326,1345,1183,660,416,21997,5,3,9,3,3,3,3,0,0,107,133,6266,3969,8165,1160,1417,1468,1455,1319,747,665,26638,2707,750,616,104,76,80,62,51,35,124,4606,6209,6289,6471,682,643,562,467,339,224,241,22117,231,280,462,93,106,89,93,72,38,38,1502,47,53,45,9,4,11,10,3,0,8,197,6491,6623,6972,775,750,664,569,418,265,287,23818,3,3,9,0,0,0,0,0,0,87,99,9200,7376,7594,877,830,747,634,463,299,499,28513,3654,578,331,52,55,40,35,20,13,111,4886,9593,3013,1905,199,175,146,101,96,41,239,15498,783,372,336,61,78,81,64,60,73,99,2007,82,18,20,6,0,0,0,0,4,6,135,10455,3406,2260,264,254,225,168,152,113,339,17640,17,0,0,0,0,0,0,0,0,47,63,14124,3983,2592,317,308,263,200,170,134,500,22589,3885,242,111,10,22,8,8,8,6,114,4414,9490,1011,413,64
117,6995,1655,2312,2856,3510,4257,2489,1443,30978,4,0,4,3,0,3,3,0,11,23,58,5662,3861,9787,2761,3571,4239,5048,5868,3374,1932,46116,3750,2189,1929,413,396,301,280,258,134,245,9892,3649,2809,2954,449,479,497,483,496,264,242,12315,171,228,333,62,92,125,163,157,104,120,1557,23,22,17,3,5,4,0,3,3,3,86,3838,3056,3306,517,577,627,648,656,370,361,13951,3,7,3,4,0,0,0,0,0,8,23,7588,5246,5242,925,976,932,924,917,506,617,23869,5043,847,505,75,77,73,56,66,34,179,6959,4155,855,491,71,93,101,74,92,54,149,6141,667,166,206,43,55,54,77,83,29,129,1501,21,12,6,3,0,0,0,0,0,6,44,4836,1028,702,116,146,156,147,174,84,282,7685,7,5,3,0,0,0,0,0,0,11,29,9889,1878,1208,190,224,223,204,243,124,480,14667,3994,201,136,38,19,28,32,24,20,106,4602,4109,201,105,29
118,2580,671,945,1249,1578,1846,1123,463,12547,3,0,3,0,3,0,3,3,5,119,138,3011,1634,5139,1829,2196,2624,2816,3011,1738,865,24865,3414,2585,2369,452,337,268,232,208,107,182,10155,2398,1705,1829,303,318,323,296,335,190,135,7829,34,52,92,18,16,21,34,50,26,31,374,11,13,13,0,0,0,0,0,0,3,40,2441,1769,1935,320,339,342,332,385,215,164,8245,3,0,3,0,0,0,0,0,0,85,99,5862,4357,4308,775,677,616,562,593,321,432,18497,5625,1122,549,98,90,58,68,73,30,175,7889,3415,634,389,79,72,74,67,50,45,103,4929,218,80,76,15,13,27,20,23,13,40,522,28,3,0,0,0,0,0,0,0,0,31,3651,710,472,95,81,102,91,77,61,138,5477,11,3,0,0,0,0,0,0,0,76,88,9289,1838,1019,192,176,158,160,147,84,393,13460,4883,292,141,30,26,23,24,29,7,99,5550,3572,198,102,18
119,15483,2431,2878,3908,4100,3948,2091,1207,48461,3,5,7,7,3,3,3,3,3,28,64,8146,6837,16587,2731,3148,4216,4366,4200,2262,1428,53922,3110,1123,768,134,127,109,83,80,46,180,5757,11469,7492,6370,655,763,815,683,570,334,509,29663,1190,1193,1407,226,288,372,316,328,187,204,5712,77,51,37,8,9,12,6,5,4,15,225,12739,8739,7819,885,1059,1199,1006,900,520,732,35597,3,7,3,0,3,0,0,0,0,20,38,15850,9874,8589,1019,1185,1309,1088,981,565,924,41391,5117,536,296,52,47,29,29,23,20,193,6343,19686,2943,1514,176,168,187,142,129,62,582,25582,4862,1334,1252,227,271,273,264,232,181,387,9283,142,20,17,3,5,3,0,4,0,21,211,24687,4300,2781,405,442,460,408,366,242,992,35077,8,3,0,0,0,0,0,0,0,28,50,29819,4842,3078,452,488,493,438,387,265,1210,41473,4877,199,108,18,14,15,7,11,11,128,5397,18481,764,328,69
120,7710,1357,1778,2297,2437,2447,1366,729,25388,0,3,5,3,3,0,0,0,0,25,32,4111,3250,8933,1727,2165,2684,2801,2812,1544,906,30936,3001,1575,1307,220,186,184,129,122,71,131,6919,3943,2899,2755,391,439,429,438,420,215,198,12127,191,299,507,77,120,114,131,127,53,87,1714,30,22,20,3,8,5,6,3,0,3,101,4160,3222,3288,468,568,550,579,549,269,292,13945,10,4,0,0,0,0,0,0,0,9,23,7167,4793,4589,688,750,733,709,674,343,429,20883,4597,692,351,81,58,53,41,50,23,125,6066,6271,1138,614,93,96,109,98,59,45,145,8668,1042,416,421,77,111,96,102,122,69,126,2578,49,9,9,0,3,0,0,0,0,4,73,7355,1556,1044,168,204,206,204,180,118,275,11322,3,0,0,0,0,0,0,0,0,9,21,11957,2253,1397,250,262,258,243,231,138,408,17406,4063,149,86,19,18,15,10,14,7,93,4477,6479,274,128,27
121,5460,1044,1310,1461,1523,1780,1028,481,19999,0,3,5,3,0,0,0,0,0,10,25,5409,3754,6881,1523,1814,2004,2037,2287,1362,724,27788,4770,2465,2224,459,350,346,304,327,171,224,11654,5358,4738,4664,831,799,816,791,895,479,264,19639,123,273,457,81,119,151,169,185,126,105,1791,26,11,25,3,7,0,0,0,0,0,76,5505,5027,5149,925,922,969,960,1085,601,373,21508,3,0,4,0,0,0,0,4,0,8,20,10281,7494,7371,1383,1277,1316,1264,1414,776,597,33178,8650,2030,1272,222,214,142,158,146,72,208,13117,7310,1968,1338,215,221,229,198,158,82,164,11881,742,372,413,87,96,105,114,105,70,104,2205,41,10,5,0,3,0,4,0,0,7,68,8101,2342,1757,298,315,331,311,266,149,272,14150,3,0,0,0,0,0,0,0,0,6,13,16752,4374,3034,520,527,473,467,420,220,492,27275,8400,621,264,52,52,33,44,40,26,142,9673,6713,498,210,40
122,1618,335,417,516,603,591,318,135,5624,3,0,3,0,0,0,0,0,0,8,20,1680,1017,2789,748,857,972,1024,963,522,292,10856,2800,2495,2178,371,308,254,232,177,71,142,9029,1188,1467,1530,240,221,189,186,197,105,102,5424,41,50,96,5,10,20,44,29,36,28,367,5,13,8,0,0,3,3,0,0,0,40,1234,1532,1633,245,227,218,236,228,144,130,5832,4,3,0,3,0,0,0,0,0,11,20,4043,4026,3811,616,537,475,469,409,213,283,14879,6267,1519,894,142,110,107,67,55,34,177,9356,2671,690,407,68,51,62,56,49,5,53,4114,197,69,84,12,16,18,25,20,16,20,469,14,3,0,0,0,0,0,0,0,4,26,2887,760,491,77,62,73,86,67,28,76,4610,4,0,0,0,0,0,0,0,0,5,11,9151,2275,1379,220,174,184,146,127,62,260,13979,5580,331,177,26,26,22,25,16,10,111,6313,2456,138,72,7
123,2323,379,410,371,370,352,200,163,7403,4,0,0,0,0,0,0,0,0,4,12,3020,1399,2625,459,501,460,442,400,231,274,9817,2065,435,316,53,53,58,44,37,13,107,3184,2866,2001,1998,236,222,205,164,156,64,125,8038,136,134,158,31,25,27,32,27,12,16,587,27,12,14,0,0,3,3,0,0,3,65,3029,2149,2171,267,245,236,199,185,70,146,8693,3,0,3,0,0,0,0,0,0,3,14,5101,2585,2487,321,293,296,240,228,89,256,11893,3822,336,183,42,24,26,19,20,11,158,4641,4421,1036,657,85,65,72,47,28,19,122,6553,474,126,116,24,16,22,20,14,22,36,871,51,15,3,0,0,0,3,0,0,4,76,4942,1184,777,108,77,92,67,41,40,165,7498,6,3,0,0,0,0,0,0,0,7,20,8771,1523,964,147,107,120,88,67,47,330,12165,4340,123,63,5,8,7,6,10,4,134,4702,3939,314,115,23
124,1503,282,266,324,303,260,161,107,4821,0,0,0,0,0,0,0,0,0,124,127,2127,1051,1894,375,376,389,369,338,194,322,7449,2445,599,414,54,70,41,41,32,7,89,3797,1599,1115,1305,172,186,180,120,92,46,74,4889,51,74,121,17,19,27,21,11,10,13,367,6,7,5,0,4,0,0,0,0,4,36,1658,1194,1434,188,209,207,146,106,56,90,5283,3,3,0,0,0,0,0,0,0,79,84,4107,1797,1845,243,283,252,179,134,65,260,9170,5093,427,236,29,46,31,24,13,11,150,6057,2625,578,388,43,60,44,44,27,18,77,3905,144,80,89,8,3,14,26,25,9,25,414,12,3,3,0,0,0,0,0,0,6,27,2785,662,477,50,70,60,67,46,28,106,4347,4,0,0,0,0,0,0,0,0,65,71,7879,1089,713,84,117,88,92,63,39,316,10475,6323,188,80,18,17,13,8,8,6,161,6821,3143,187,77,11
125,15800,2584,3734,4803,4434,4323,2504,1221,51241,5,0,10,3,3,3,4,4,3,354,393,7318,6949,16779,2793,3992,5101,4701,4585,2707,1741,56680,2478,815,653,127,121,106,95,70,52,134,4640,8988,7728,7929,1033,1168,1205,1077,998,563,464,31143,889,1248,1644,306,614,635,296,256,162,179,6234,65,45,57,16,12,13,6,6,3,18,237,9949,9029,9627,1357,1793,1856,1376,1258,728,655,37620,10,7,3,3,0,0,0,0,0,276,297,12432,9841,10280,1481,1915,1958,1468,1327,780,1066,42556,3675,456,267,46,36,40,32,24,13,122,4713,14569,3124,1778,248,247,209,145,119,79,388,20911,3562,1401,1377,224,333,323,207,222,150,331,8141,105,31,14,6,4,3,0,4,0,14,185,18237,4550,3177,482,594,537,354,345,235,733,29236,17,9,0,0,0,0,0,0,0,185,210,21933,5008,3438,526,626,578,395,369,249,1032,34156,3564,176,84,20,17,9,8,21,11,110,4016,12418,868,427,60
126,4543,794,1021,1190,1338,1401,727,383,15612,3,0,3,0,0,0,0,3,0,11,25,2829,2471,4982,897,1150,1296,1454,1522,810,466,17883,1514,555,423,78,64,65,49,46,32,58,2875,3290,2797,2263,410,396,373,395,432,220,148,10722,113,225,356,73,69,74,94,113,53,43,1209,23,15,9,0,0,0,0,0,0,3,55,3424,3035,2628,484,467,449,490,540,270,192,11984,5,0,0,0,0,3,0,0,0,9,18,4940,3597,3057,561,527,518,542,588,305,252,14881,2399,351,166,31,30,19,20,15,12,57,3116,5171,1137,593,92,97,72,60,59,25,86,7385,651,343,303,46,68,59,61,69,41,86,1727,31,10,5,0,0,0,0,0,0,3,52,5854,1482,899,139,167,128,118,127,67,179,9167,3,3,0,0,0,0,0,0,0,4,8,8262,1836,1071,170,200,147,141,144,79,237,12292,2378,108,39,6,12,10,3,10,0,56,2619,5036,284,112,20
127,6142,1115,1210,1605,1185,1092,633,587,24877,3,0,0,0,0,0,3,0,0,20,35,9048,4412,6534,1212,1305,1719,1259,1175,669,715,28030,2330,403,313,64,50,47,45,37,21,100,3398,12795,4255,3385,377,413,447,354,283,134,425,22866,2009,1298,1317,304,318,473,360,321,268,224,6880,133,38,26,4,3,7,5,10,6,17,246,14927,5594,4728,683,728,924,718,607,403,673,29997,7,4,0,0,0,0,0,0,0,9,24,17265,5997,5040,743,776,971,760,649,425,783,33416,3158,266,162,24,30,11,12,15,8,138,3825,17192,2142,1237,176,159,171,137,109,48,453,21812,5763,1151,1067,226,227,430,285,285,223,340,9996,156,29,19,4,0,3,5,5,3,15,237,23112,3324,2317,406,385,610,423,394,270,806,32050,17,3,3,0,0,0,0,0,0,19,41,26283,3587,2486,430,415,620,436,413,285,960,35915,3251,122,59,3,11,7,11,6,3,121,3593,14524,855,415,61
128,762,134,177,199,181,146,89,41,2616,0,0,0,0,0,0,0,0,0,3,3,1174,653,1173,237,286,314,273,213,120,116,4566,1624,798,568,100,77,65,59,44,15,78,3434,1060,820,700,113,106,77,90,59,25,45,3091,26,27,57,5,10,19,8,19,9,6,187,4,3,0,3,0,0,0,0,0,3,15,1093,852,757,120,118,97,103,82,30,50,3298,3,0,0,0,0,0,0,0,0,3,9,2720,1650,1323,224,188,165,162,122,52,134,6738,3405,455,288,38,41,38,19,17,13,100,4415,2018,399,187,41,31,19,20,13,9,45,2780,147,57,50,6,8,6,11,18,6,11,316,9,0,0,0,0,0,0,0,0,0,19,2172,460,237,50,40,26,24,30,18,60,3113,3,0,0,0,0,0,0,0,0,3,10,5582,914,525,88,73,67,45,48,30,168,7537,3275,119,68,10,11,14,5,3,3,74,3600,2320,92,46,7
197,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,9,4,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,3,11,10,0,0,0,0,0,0,0,0,3,10,5,0,0,0
199,73,22,27,23,69,113,137,50,573,0,0,0,0,0,0,0,0,0,38,38,80,25,85,23,34,29,90,160,188,109,829,63,14,17,7,3,4,0,6,17,10,142,52,19,27,3,3,4,3,13,37,12,171,4,5,4,0,0,0,0,0,8,3,25,0,0,0,0,0,0,0,0,0,0,4,58,23,31,3,6,3,7,9,45,13,201,0,0,0,0,0,0,0,0,0,37,39,122,40,52,11,7,4,13,15,63,61,382,135,13,12,3,3,3,0,0,6,9,184,63,8,8,0,0,4,0,3,9,5,97,4,5,0,3,0,0,3,0,6,3,31,0,0,0,0,0,0,0,0,0,0,0,68,11,11,3,0,4,3,3,14,13,124,0,0,0,0,0,0,0,0,0,57,57,207,27,23,9,6,3,3,4,15,79,367,175,10,10,0,0,0,0,3,3,12,220,61,4,4,0
