SA2_MAINCODE_2016,A55_64_SOLSE_VWW_12,A55_64_SOLSE_VWW_13,A55_64_SOLSE_VWW_14,A55_64_SOLSE_VWW_15,A55_64_SOLSE_VWW_16,A55_64_SOLSE_VWW_YNS,A55_64_SOLSE_VWW_T,A55_64_SOLSE_NWNAA_B00,A55_64_SOLSE_NWNAA_00_05,A55_64_SOLSE_NWNAA_06_10,A55_64_SOLSE_NWNAA_11,A55_64_SOLSE_NWNAA_12,A55_64_SOLSE_NWNAA_13,A55_64_SOLSE_NWNAA_14,A55_64_SOLSE_NWNAA_15,A55_64_SOLSE_NWNAA_16,A55_64_SOLSE_NWNAA_YNS,A55_64_SOLSE_NWNAA_T,A55_64_SOLSE_PinE_NS_B00,A55_64_SOLSE_PinE_NS_00_05,A55_64_SOLSE_PinE_NS_06_10,A55_64_SOLSE_PinE_NS_11,A55_64_SOLSE_PinE_NS_12,A55_64_SOLSE_PinE_NS_13,A55_64_SOLSE_PinE_NS_14,A55_64_SOLSE_PinE_NS_15,A55_64_SOLSE_PinE_NS_16,A55_64_SOLSE_PinE_NS_YNS,A55_64_SOLSE_PinE_NS_T,A55_64_SOLSE_T_B00,A55_64_SOLSE_T_00_05,A55_64_SOLSE_T_06_10,A55_64_SOLSE_T_11,A55_64_SOLSE_T_12,A55_64_SOLSE_T_13,A55_64_SOLSE_T_14,A55_64_SOLSE_T_15,A55_64_SOLSE_T_16,A55_64_SOLSE_T_YNS,A55_64_SOLSE_T_T,A55_64_L_PinE_NS_B00,A55_64_L_PinE_NS_00_05,A55_64_L_PinE_NS_06_10,A55_64_L_PinE_NS_11,A55_64_L_PinE_NS_12,A55_64_L_PinE_NS_13,A55_64_L_PinE_NS_14,A55_64_L_PinE_NS_15,A55_64_L_PinE_NS_16,A55_64_L_PinE_NS_YNS,A55_64_L_PinE_NS_T,A55_64_T_B00,A55_64_T_00_05,A55_64_T_06_10,A55_64_T_11,A55_64_T_12,A55_64_T_13,A55_64_T_14,A55_64_T_15,A55_64_T_16,A55_64_T_YNS,A55_64_T_T,A65_74_SEO_B00,A65_74_SEO_00_05,A65_74_SEO_06_10,A65_74_SEO_11,A65_74_SEO_12,A65_74_SEO_13,A65_74_SEO_14,A65_74_SEO_15,A65_74_SEO_16,A65_74_SEO_YNS,A65_74_SEO_T,A65_74_SOLSE_VWW_B00,A65_74_SOLSE_VWW_00_05,A65_74_SOLSE_VWW_06_10,A65_74_SOLSE_VWW_11,A65_74_SOLSE_VWW_12,A65_74_SOLSE_VWW_13,A65_74_SOLSE_VWW_14,A65_74_SOLSE_VWW_15,A65_74_SOLSE_VWW_16,A65_74_SOLSE_VWW_YNS,A65_74_SOLSE_VWW_T,A65_74_SOLSE_NWNAA_B00,A65_74_SOLSE_NWNAA_00_05,A65_74_SOLSE_NWNAA_06_10,A65_74_SOLSE_NWNAA_11,A65_74_SOLSE_NWNAA_12,A65_74_SOLSE_NWNAA_13,A65_74_SOLSE_NWNAA_14,A65_74_SOLSE_NWNAA_15,A65_74_SOLSE_NWNAA_16,A65_74_SOLSE_NWNAA_YNS,A65_74_SOLSE_NWNAA_T,A65_74_SOLSE_PinE_NS_B00,A65_74_SOLSE_PinE_NS_00_05,A65_74_SOLSE_PinE_NS_06_10,A65_74_SOLSE_PinE_NS_11,A65_74_SOLSE_PinE_NS_12,A65_74_SOLSE_PinE_NS_13,A65_74_SOLSE_PinE_NS_14,A65_74_SOLSE_PinE_NS_15,A65_74_SOLSE_PinE_NS_16,A65_74_SOLSE_PinE_NS_YNS,A65_74_SOLSE_PinE_NS_T,A65_74_SOLSE_T_B00,A65_74_SOLSE_T_00_05,A65_74_SOLSE_T_06_10,A65_74_SOLSE_T_06,A65_74_SOLSE_T_12,A65_74_SOLSE_T_13,A65_74_SOLSE_T_14,A65_74_SOLSE_T_15,A65_74_SOLSE_T_16,A65_74_SOLSE_T_YNS,A65_74_SOLSE_T_T,A65_74_L_PinE_NS_B00,A65_74_L_PinE_NS_00_05,A65_74_L_PinE_NS_06_10,A65_74_L_PinE_NS_11,A65_74_L_PinE_NS_12,A65_74_L_PinE_NS_13,A65_74_L_PinE_NS_14,A65_74_L_PinE_NS_15,A65_74_L_PinE_NS_16,A65_74_L_PinE_NS_YNS,A65_74_L_PinE_NS_T,A65_74_T_B00,A65_74_T_00_05,A65_74_T_06_10,A65_74_T_11,A65_74_T_12,A65_74_T_13,A65_74_T_14,A65_74_T_15,A65_74_T_16,A65_74_T_YNS,A65_74_T_T,A75_84_SEO_B00,A75_84_SEO_00_05,A75_84_SEO_06_10,A75_84_SEO_11,A75_84_SEO_12,A75_84_SEO_13,A75_84_SEO_14,A75_84_SEO_15,A75_84_SEO_16,A75_84_SEO_YNS,A75_84_SEO_T,A75_84_SOLSE_VWW_B00,A75_84_SOLSE_VWW_00_05,A75_84_SOLSE_VWW_06_10,A75_84_SOLSE_VWW_11,A75_84_SOLSE_VWW_12,A75_84_SOLSE_VWW_13,A75_84_SOLSE_VWW_14,A75_84_SOLSE_VWW_15,A75_84_SOLSE_VWW_16,A75_84_SOLSE_VWW_YNS,A75_84_SOLSE_VWW_T,A75_84_SOLSE_NWNAA_B00,A75_84_SOLSE_NWNAA_00_05,A75_84_SOLSE_NWNAA_06_10,A75_84_SOLSE_NWNAA_11,A75_84_SOLSE_NWNAA_12,A75_84_SOLSE_NWNAA_13,A75_84_SOLSE_NWNAA_14,A75_84_SOLSE_NWNAA_15,A75_84_SOLSE_NWNAA_16,A75_84_SOLSE_NWNAA_YNS,A75_84_SOLSE_NWNAA_T,A75_84_SOLSE_PinE_NS_B00,A75_84_SOLSE_PinE_NS_00_05,A75_84_SOLSE_PinE_NS_06_10,A75_84_SOLSE_PinE_NS_11,A75_84_SOLSE_PinE_NS_12,A75_84_SOLSE_PinE_NS_13,A75_84_SOLSE_PinE_NS_14,A75_84_SOLSE_PinE_NS_15,A75_84_SOLSE_PinE_NS_16,A75_84_SOLSE_PinE_NS_YNS,A75_84_SOLSE_PinE_NS_T,A75_84_SOLSE_T_B00,A75_84_SOLSE_T_00_05,A75_84_SOLSE_T_06_10,A75_84_SOLSE_T_11,A75_84_SOLSE_T_12,A75_84_SOLSE_T_13,A75_84_SOLSE_T_14,A75_84_SOLSE_T_15,A75_84_SOLSE_T_16,A75_84_SOLSE_T_YNS,A75_84_SOLSE_T_T,A75_84_L_PinE_NS_B00,A75_84_L_PinE_NS_00_05,A75_84_L_PinE_NS_06_10,A75_84_L_PinE_NS_11,A75_84_L_PinE_NS_12,A75_84_L_PinE_NS_13
107011546,0,0,0,0,0,11,271,71,0,4,0,3,0,0,0,0,0,81,11,0,0,0,0,0,0,0,0,0,11,335,3,8,0,3,0,0,0,0,11,365,0,0,0,0,0,0,0,0,0,0,0,492,7,10,0,3,3,0,0,0,21,527,111,0,0,0,0,0,0,0,0,10,122,254,0,0,0,0,0,0,0,0,7,261,188,0,0,0,0,0,0,0,0,5,193,4,0,0,0,0,0,0,0,0,0,4,444,0,0,0,0,0,0,0,0,12,453,3,0,0,0,0,0,0,0,0,0,3,558,0,0,0,0,0,0,0,0,21,576,86,0,0,0,0,0,0,0,0,7,93,172,0,0,0,0,0,0,0,0,10,177,287,0,0,0,0,0,0,0,0,5,294,4,0,0,0,0,0,0,0,0,0,4,462,0,0,0,0,0,0,0,0,14,472,0,0,0,0,0,0
107011547,0,0,0,0,0,0,30,0,0,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,7,30,8,4,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,133,4,4,0,0,0,0,0,0,3,152,86,3,0,0,0,0,0,0,0,9,102,60,0,0,0,0,0,0,0,0,0,61,10,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,159,5,0,0,0,0,0,0,0,12,177,92,0,0,0,0,0,0,0,0,0,92,54,0,0,0,0,0,0,0,0,3,55,21,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,6,86,0,0,0,0,0,0
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,0,0,0,0,0,3,81,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,76,4,0,0,0,0,0,0,0,3,82,0,0,0,0,0,0,0,0,0,0,0,374,12,0,0,0,0,0,0,0,14,405,220,3,3,0,0,0,0,0,0,14,232,67,3,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,67,3,0,0,0,0,0,0,0,3,78,0,0,0,0,0,0,0,0,0,0,0,282,3,3,0,0,0,0,0,0,13,308,141,0,0,0,0,0,0,0,0,6,143,46,0,0,0,0,0,0,0,0,10,53,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,3,3,49,0,0,0,0,0,0,0,0,16,62,0,0,0,0,0,0
107031137,0,0,0,0,0,0,37,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,195,3,3,3,0,0,0,0,0,8,207,163,0,0,0,0,0,0,0,0,11,172,29,0,0,0,0,0,0,0,0,0,32,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,5,40,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,13,214,106,0,0,0,0,0,0,0,0,3,107,30,0,0,0,0,0,0,0,0,0,33,4,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,6,38,0,0,0,0,0,0
107031138,0,0,0,0,0,0,40,3,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,36,3,0,4,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,196,13,4,4,5,0,0,0,0,5,236,252,7,18,0,3,0,0,0,0,3,282,35,0,0,0,0,0,0,3,0,0,42,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,3,0,0,43,0,0,0,0,0,0,0,0,0,0,3,292,7,15,0,3,0,0,3,0,7,331,110,0,4,0,0,0,0,0,0,0,115,18,0,0,0,0,0,0,0,0,0,18,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
107031139,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,145,5,6,0,0,0,0,0,0,0,156,120,3,3,0,0,0,0,0,0,0,134,19,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,143,5,6,0,0,0,0,0,0,0,154,48,0,0,0,0,0,0,0,0,0,46,14,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
107031140,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,157,0,4,0,0,3,3,0,0,12,177,162,3,0,3,0,0,0,0,0,3,171,18,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3,182,3,0,3,0,0,0,0,0,5,198,89,0,0,0,0,0,0,0,0,0,90,25,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
107031141,3,0,0,0,0,4,182,31,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,204,3,8,0,3,0,0,0,0,4,223,3,0,0,0,0,0,0,0,0,0,3,515,4,11,3,3,0,4,0,0,16,563,243,0,7,0,3,0,3,0,0,3,272,158,0,0,0,0,0,0,0,0,5,168,53,3,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,210,3,0,0,0,0,0,0,0,5,222,0,0,0,0,0,0,0,0,0,0,0,463,7,7,3,3,0,3,0,0,8,493,113,0,0,0,0,0,0,0,0,7,122,63,0,0,0,0,0,0,0,0,0,63,33,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0
107031142,3,0,0,0,0,8,163,25,0,0,0,0,0,0,0,3,3,28,3,0,0,0,0,0,0,0,0,0,4,178,5,0,0,3,0,0,0,3,13,200,0,0,0,0,0,0,0,0,0,0,3,454,12,3,0,3,0,0,0,3,17,491,225,0,4,0,0,0,3,0,0,0,233,149,0,0,0,0,0,0,0,0,11,165,41,0,0,0,0,0,0,0,0,0,41,3,0,0,0,0,0,0,0,0,0,3,195,0,0,0,0,0,0,0,0,11,202,0,0,0,0,0,0,0,0,0,0,0,420,3,4,0,0,0,3,0,0,7,439,124,0,0,0,0,0,0,0,0,3,123,73,0,0,0,0,0,0,0,0,5,78,38,0,0,0,0,0,0,0,0,6,47,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,15,129,0,0,0,0,0,0
107031143,0,3,0,0,0,4,237,39,0,7,0,0,0,0,0,0,3,46,4,0,0,0,0,0,0,0,0,0,4,269,0,8,0,0,3,0,0,0,11,292,0,0,0,0,0,0,0,0,0,3,3,792,12,14,0,0,7,0,0,0,28,856,507,0,3,0,0,0,0,0,0,13,520,275,0,0,0,0,0,0,0,0,7,283,87,0,0,0,0,0,0,0,0,4,94,3,0,0,0,0,0,0,0,0,0,6,369,4,3,0,0,0,0,0,0,8,385,0,0,0,0,0,0,0,0,0,0,5,878,5,4,0,0,0,0,0,0,25,912,361,0,0,0,0,0,0,0,0,8,372,184,0,0,0,0,0,0,0,0,8,184,95,0,0,0,0,0,0,0,0,15,112,3,0,0,0,0,0,0,0,0,0,3,279,0,0,0,0,0,0,0,0,17,299,0,0,0,0,0,0
107041144,0,0,0,0,0,9,252,48,3,6,0,0,0,0,0,3,4,67,4,0,0,0,0,0,0,0,0,0,4,284,8,7,0,0,0,0,3,3,11,323,0,0,0,0,0,0,0,0,0,0,0,618,18,13,0,0,0,0,3,3,21,675,404,3,0,0,0,0,0,0,0,7,419,271,0,0,0,0,0,0,0,0,8,285,69,3,3,3,0,0,0,0,0,4,83,0,0,0,0,0,0,0,0,0,0,0,342,3,4,3,0,0,3,0,0,17,369,4,0,0,0,0,0,0,0,0,0,3,751,10,6,3,0,0,3,0,0,23,788,223,0,3,0,0,0,0,0,0,6,233,254,0,0,0,0,0,0,0,0,4,260,117,0,4,0,0,0,0,0,0,5,134,3,0,0,0,0,0,0,0,0,0,3,382,0,5,0,0,0,0,0,0,9,394,8,0,0,0,0,0
107041145,0,3,3,0,0,7,186,22,4,0,0,0,3,0,0,0,0,32,3,0,0,0,0,0,0,0,0,0,3,192,8,8,0,3,4,3,0,0,7,221,0,0,0,0,0,0,0,0,0,0,0,468,20,10,0,3,4,3,0,0,10,517,301,3,0,0,0,0,3,0,0,9,317,143,0,0,0,0,0,0,0,0,0,143,35,0,0,0,0,0,0,3,0,0,44,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,3,0,0,191,0,0,0,0,0,0,0,0,0,3,3,484,3,0,0,0,0,0,3,0,13,508,189,0,0,0,0,0,0,0,0,5,194,118,0,0,0,0,0,0,0,0,0,123,59,0,0,0,0,0,0,0,0,4,62,3,0,0,0,0,0,0,0,0,0,3,179,0,0,0,0,0,0,0,0,6,186,0,0,0,0,0,0
107041146,3,0,0,0,0,10,300,38,4,12,0,0,7,3,0,0,0,66,3,0,0,0,0,0,0,0,0,0,3,309,22,12,0,3,4,3,0,0,7,369,0,0,0,0,0,0,0,0,0,0,0,621,27,17,0,3,4,4,4,0,21,704,321,0,0,0,0,0,0,0,0,7,334,246,0,0,0,0,0,0,0,0,0,246,54,3,4,0,3,0,0,0,3,3,71,3,0,0,0,0,0,0,0,0,0,3,303,4,4,0,3,3,0,0,3,0,325,4,0,0,0,0,0,0,0,0,0,4,630,7,9,0,3,5,0,3,3,10,659,200,0,0,0,0,0,0,0,0,6,209,159,0,0,0,0,0,0,0,0,11,163,67,3,0,0,0,0,0,0,0,8,88,3,0,0,0,0,0,0,0,0,0,3,224,9,0,0,0,0,0,0,0,21,252,0,0,0,0,0,0
107041147,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,142,6,5,4,0,0,0,0,0,3,163,98,5,3,0,0,0,0,0,0,6,109,14,0,3,0,0,0,0,0,0,5,22,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,9,27,0,0,0,0,0,0,0,0,0,0,0,106,5,8,0,0,0,0,0,0,18,136,29,0,0,0,0,0,0,0,0,3,33,3,0,0,0,0,0,0,0,0,13,15,4,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,17,30,0,0,0,0,0,0
107041148,3,0,0,0,0,0,54,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,3,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,319,8,0,0,3,0,0,0,0,9,342,195,0,6,0,0,3,0,0,0,5,207,31,0,0,0,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,229,3,6,0,0,3,0,0,0,5,239,69,0,0,0,0,0,0,0,0,3,74,18,0,0,0,0,0,0,0,0,5,23,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
107041150,0,0,0,0,0,0,105,11,0,0,0,0,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,100,5,5,0,0,0,0,4,3,0,120,0,0,0,0,0,0,0,0,0,0,0,453,17,12,0,0,3,0,4,6,7,505,313,0,6,0,0,0,0,0,0,9,341,86,0,0,0,0,0,0,0,0,0,94,13,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,99,3,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,3,3,414,8,10,0,0,0,0,0,3,10,449,190,3,5,0,0,0,0,0,0,7,208,59,0,0,0,0,0,0,0,0,3,65,20,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,9,90,0,0,0,0,0,0
107041548,0,0,0,4,0,0,153,29,6,7,0,0,3,3,3,0,0,46,3,0,0,0,0,0,0,0,0,0,3,160,10,8,3,3,3,0,4,3,3,203,0,0,0,0,0,0,0,0,0,0,0,405,13,8,3,3,3,0,5,3,10,457,238,0,3,0,0,0,0,0,0,5,255,130,0,0,0,0,0,0,0,0,4,139,42,4,3,0,0,3,0,0,0,4,54,3,0,0,0,0,0,0,0,0,0,3,175,5,3,0,0,3,0,0,0,5,197,0,0,0,0,0,0,0,0,0,0,3,418,6,9,0,0,3,3,6,0,12,452,136,0,0,0,0,0,0,0,0,6,140,98,0,0,0,0,0,0,0,0,3,99,59,0,3,0,0,4,0,0,0,3,71,3,0,0,0,0,0,0,0,0,0,3,157,0,3,0,0,4,0,0,0,3,175,0,0,0,0,0,0
107041549,0,0,4,0,0,7,244,61,20,7,3,3,7,3,3,5,7,119,3,0,0,0,0,0,0,0,0,0,4,266,37,12,3,3,4,10,4,3,14,358,0,0,0,0,0,0,0,0,0,0,0,464,46,16,3,3,4,10,4,3,19,583,198,3,3,0,0,0,0,0,0,4,213,239,4,0,0,0,0,0,0,0,9,253,97,4,3,0,0,3,0,0,3,7,127,0,0,0,0,0,0,0,0,0,0,0,337,5,3,0,0,3,3,0,3,21,381,0,0,0,0,0,0,0,0,0,0,0,535,13,7,3,0,3,3,0,3,25,596,90,0,0,0,0,0,0,0,0,5,99,150,0,0,0,0,0,0,0,0,4,157,138,9,3,0,0,0,0,0,0,3,154,0,0,0,0,0,0,0,0,0,0,3,289,9,3,0,0,0,0,0,0,10,313,0,0,0,0,0,0
108011151,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,68,8,0,0,0,0,0,0,0,5,79,104,0,0,0,0,0,0,0,0,3,113,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,7,119,46,0,0,0,0,0,0,0,0,0,46,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
108011152,0,0,0,0,0,0,31,3,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,22,3,3,3,0,0,0,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,212,8,4,0,0,0,3,7,0,12,242,342,7,0,0,4,0,0,4,0,11,367,53,0,4,0,0,0,0,0,0,5,63,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,59,0,4,0,0,0,0,0,0,5,64,3,0,0,0,0,0,0,0,0,0,3,407,7,5,0,6,0,0,4,0,15,442,198,3,0,0,0,0,0,0,0,6,211,41,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0
108011153,0,0,0,0,0,0,22,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,121,8,0,0,0,0,3,0,0,0,142,199,3,0,0,0,0,0,0,0,8,208,22,0,0,3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,23,0,0,3,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,223,3,0,3,0,0,0,0,0,8,234,72,0,0,3,0,0,0,0,0,0,76,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
108011154,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,78,7,0,0,0,0,0,0,0,3,93,128,8,0,0,0,0,0,0,0,7,148,15,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,149,8,0,0,0,0,0,0,0,7,167,105,0,3,0,0,0,0,0,0,8,117,26,0,0,0,0,0,0,0,0,4,26,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,4,29,0,0,0,0,0,0
108021155,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,3,3,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,4,112,7,7,3,0,0,0,0,0,6,143,145,3,0,0,4,0,0,0,0,0,153,20,0,0,0,0,0,0,0,0,0,20,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,0,3,0,0,0,0,0,0,0,30,4,0,0,0,0,0,0,0,0,3,3,171,3,3,0,4,0,0,0,0,8,184,79,0,0,0,0,0,0,0,0,9,86,16,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
108021156,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,180,12,3,0,0,0,0,0,0,11,209,165,0,0,0,0,0,0,0,0,4,165,18,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,180,4,0,0,0,0,0,0,0,4,184,49,0,0,0,0,0,0,0,0,0,54,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
108021157,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,57,0,3,0,0,0,0,0,0,3,63,69,0,0,0,0,0,0,0,0,3,76,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,3,84,35,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
