POA_CODE_2016,A75_84_L_PinE_NS_14,A75_84_L_PinE_NS_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B00,A75_84_T_00_05,A75_84_T_06_10,A75_84_T_11,A75_84_T_12,A75_84_T_13,A75_84_T_14,A75_84_T_15,A75_84_T_16,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B00,A85ov_SEO_00_05,A85ov_SEO_06_10,A85ov_SEO_11,A85ov_SEO_12,A85ov_SEO_13,A85ov_SEO_14,A85ov_SEO_15,A85ov_SEO_16,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_SOLSE_VWW_B00,A85ov_SOLSE_VWW_00_05,A85ov_SOLSE_VWW_06_10,A85ov_SOLSE_VWW_11,A85ov_SOLSE_VWW_12,A85ov_SOLSE_VWW_13,A85ov_SOLSE_VWW_14,A85ov_SOLSE_VWW_15,A85ov_SOLSE_VWW_16,A85ov_SOLSE_VWW_YNS,A85ov_SOLSE_VWW_T,A85ov_SOLSE_NWNAA_B00,A85ov_SOLSE_NWNAA_00_05,A85ov_SOLSE_NWNAA_06_10,A85ov_SOLSE_NWNAA_11,A85ov_SOLSE_NWNAA_12,A85ov_SOLSE_NWNAA_13,A85ov_SOLSE_NWNAA_14,A85ov_SOLSE_NWNAA_15,A85ov_SOLSE_NWNAA_16,A85ov_SOLSE_NWNAA_YNS,A85ov_SOLSE_NWNAA_T,A85ov_SOLSE_PinE_NS_B00,A85ov_SOLSE_PinE_NS_00_05,A85ov_SOLSE_PinE_NS_06_10,A85ov_SOLSE_PinE_NS_11,A85ov_SOLSE_PinE_NS_12,A85ov_SOLSE_PinE_NS_13,A85ov_SOLSE_PinE_NS_14,A85ov_SOLSE_PinE_NS_15,A85ov_SOLSE_PinE_NS_16,A85ov_SOLSE_PinE_NS_YNS,A85ov_SOLSE_PinE_NS_T,A85ov_SOLSE_T_B00,A85ov_SOLSE_T_00_05,A85ov_SOLSE_T_06_10,A85ov_SOLSE_T_11,A85ov_SOLSE_T_12,A85ov_SOLSE_T_13,A85ov_SOLSE_T_14,A85ov_SOLSE_T_15,A85ov_SOLSE_T_16,A85ov_SOLSE_T_YNS,A85ov_SOLSE_T_T,A85ov_L_PinE_NS_B00,A85ov_L_PinE_NS_00_05,A85ov_L_PinE_NS_06_10,A85ov_L_PinE_NS_11,A85ov_L_PinE_NS_12,A85ov_L_PinE_NS_13,A85ov_L_PinE_NS_14,A85ov_L_PinE_NS_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B00,A85ov_T_00_05,A85ov_T_06_10,A85ov_T_11,A85ov_T_12,A85ov_T_13,A85ov_T_14,A85ov_T_15,A85ov_T_16,A85ov_T_YNS,A85ov_T_T,T_SEO_B00,T_SEO_00_05,T_SEO_06_10,T_SEO_11,T_SEO_12,T_SEO_13,T_SEO_14,T_SEO_15,T_SEO_16,T_SEO_YNS,T_SEO_T,T_SOLSE_VWW_B00,T_SOLSE_VWW_00_05,T_SOLSE_VWW_06_10,T_SOLSE_VWW_11,T_SOLSE_VWW_12,T_SOLSE_VWW_13,T_SOLSE_VWW_14,T_SOLSE_VWW_15,T_SOLSE_VWW_16,T_SOLSE_VWW_YNS,T_SOLSE_VWW_T,T_SOLSE_NWNAA_B00,T_SOLSE_NWNAA_00_05,T_SOLSE_NWNAA_06_10,T_SOLSE_NWNAA_11,T_SOLSE_NWNAA_12,T_SOLSE_NWNAA_13,T_SOLSE_NWNAA_14,T_SOLSE_NWNAA_15,T_SOLSE_NWNAA_16,T_SOLSE_NWNAA_YNS,T_SOLSE_NWNAA_T,T_SOLSE_PinE_NS_B00,T_SOLSE_PinE_NS_00_05,T_SOLSE_PinE_NS_06_10,T_SOLSE_PinE_NS_11,T_SOLSE_PinE_NS_12,T_SOLSE_PinE_NS_13,T_SOLSE_PinE_NS_14,T_SOLSE_PinE_NS_15,T_SOLSE_PinE_NS_16,T_SOLSE_PinE_NS_YNS,T_SOLSE_PinE_NS_T,T_SOLSE_T_B00,T_SOLSE_T_00_05,T_SOLSE_T_06_10,T_SOLSE_T_11,T_SOLSE_T_12,T_SOLSE_T_13,T_SOLSE_T_14,T_SOLSE_T_15,T_SOLSE_T_16,T_SOLSE_T_YNS,T_SOLSE_T_T,T_L_PinE_NS_B00,T_L_PinE_NS_00_05,T_L_PinE_NS_06_10,T_L_PinE_NS_11,T_L_PinE_NS_12,T_L_PinE_NS_13,T_L_PinE_NS_14,T_L_PinE_NS_15,T_L_PinE_NS_16,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B00,T_T_00_05,T_T_06_10,T_T_11,T_T_12,T_T_13,T_T_14,T_T_15,T_T_16,T_T_YNS,T_T_T
POA2132,0,0,0,0,0,436,9,11,0,4,0,0,0,0,25,479,15,0,3,0,0,0,0,0,0,7,22,48,0,0,0,0,0,0,0,0,5,54,86,4,3,0,0,0,0,0,0,19,106,0,0,0,0,0,0,0,0,0,0,0,128,3,3,0,0,0,0,0,0,22,164,0,0,0,0,0,0,0,0,0,0,0,145,3,6,0,0,0,0,0,0,33,185,606,100,105,22,17,13,12,10,14,33,932,1373,327,316,49,56,69,94,95,70,74,2529,558,73,78,11,25,22,23,25,28,72,927,16,0,3,0,0,0,0,0,0,3,23,1945,400,397,58,81,95,119,126,100,149,3473,0,0,0,0,0,0,0,0,0,0,0,2555,499,508,83,98,113,129,132,110,183,4410
POA2133,0,0,0,0,0,350,8,4,4,0,0,0,0,0,10,380,14,0,0,0,0,0,0,0,0,0,18,35,0,0,0,0,0,0,0,0,3,35,86,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,4,127,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,4,146,656,80,112,33,20,10,20,16,8,36,989,1592,272,243,39,59,66,77,62,21,63,2494,577,58,56,11,14,19,21,24,16,20,829,16,3,0,0,0,3,0,0,0,0,20,2186,335,304,47,77,85,95,89,36,88,3340,0,0,0,0,0,0,0,0,0,4,4,2844,417,416,83,97,96,114,107,43,127,4335
POA2134,0,0,0,0,0,437,21,18,3,0,0,0,3,3,24,521,23,0,0,0,0,0,0,0,0,3,24,73,0,0,0,0,0,0,0,0,3,79,130,3,4,0,0,0,0,0,0,13,150,0,0,0,0,0,0,0,0,0,0,0,203,8,4,0,0,0,0,0,0,16,235,0,0,0,0,0,0,0,0,0,0,0,224,8,4,0,0,0,0,0,0,18,260,465,89,88,19,27,34,30,42,28,27,842,1916,736,1432,315,405,609,683,789,364,226,7484,888,225,331,94,116,159,252,266,164,220,2716,13,4,11,3,6,5,5,3,6,3,56,2817,966,1769,414,523,776,937,1066,532,445,10253,0,0,0,0,0,3,0,0,0,12,14,3282,1055,1857,432,551,809,975,1101,562,484,11105
POA2135,0,0,0,0,0,652,29,17,3,6,3,4,0,0,28,750,54,0,0,0,0,0,0,0,0,4,61,132,0,0,0,0,0,0,0,0,14,147,141,3,3,0,0,0,0,0,0,25,165,0,0,0,0,0,0,0,0,0,0,5,272,3,3,0,0,0,0,0,0,38,315,0,0,0,0,0,0,0,0,0,0,0,324,3,3,0,0,0,0,0,0,44,379,1040,103,126,26,52,51,81,101,55,89,1722,3880,915,1654,292,440,661,814,858,596,269,10371,967,281,315,83,118,157,177,219,156,199,2674,35,8,14,3,4,7,5,3,6,8,90,4878,1202,1986,379,558,820,998,1082,761,475,13137,0,3,3,0,0,0,0,0,0,13,25,5917,1310,2106,406,617,870,1078,1179,815,578,14884
POA2136,0,0,0,0,0,214,7,5,0,0,6,0,5,0,9,240,9,0,0,0,0,0,0,0,0,0,12,30,0,0,0,0,0,0,0,0,0,30,41,0,0,0,0,0,0,0,0,4,47,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,4,78,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,3,95,386,63,50,13,13,6,6,16,9,7,569,1253,269,277,56,31,52,41,59,35,65,2128,328,69,64,5,12,26,19,35,16,34,595,15,0,0,0,0,0,0,0,0,0,15,1585,330,335,60,45,85,57,94,53,96,2741,3,0,0,0,0,0,0,0,0,3,6,1980,393,387,73,55,92,67,107,58,102,3311
POA2137,0,0,0,3,4,781,16,13,0,4,0,3,3,3,22,851,44,0,0,0,0,0,0,0,0,3,53,128,0,0,0,0,0,0,0,0,3,138,141,3,3,0,0,0,0,0,0,3,150,0,0,0,0,0,0,0,0,0,0,0,269,3,3,0,0,0,0,0,0,9,281,0,0,0,0,0,0,0,0,0,0,0,314,5,3,0,0,0,0,0,0,5,332,1696,256,289,62,74,73,43,62,25,73,2639,3192,702,761,142,175,229,201,195,98,110,5813,825,109,164,39,39,54,57,72,39,78,1480,19,7,0,0,4,0,0,0,3,3,36,4037,817,922,179,216,285,263,273,137,187,7325,3,0,0,0,0,0,0,0,0,9,10,5732,1069,1209,242,288,362,310,334,165,265,9977
POA2138,0,0,0,0,0,243,9,7,0,4,0,0,0,0,10,278,16,0,0,0,0,0,0,0,0,0,20,28,0,0,0,0,0,0,0,0,0,35,35,0,3,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,64,0,3,0,0,0,0,0,0,3,77,0,0,0,0,0,0,0,0,0,0,0,82,0,4,0,0,0,0,0,3,3,95,771,161,196,60,76,74,67,61,30,52,1544,1774,1246,2137,502,617,607,637,574,279,209,8584,388,131,262,86,122,154,232,255,144,203,1966,12,7,10,3,6,7,3,9,7,5,67,2177,1389,2410,597,745,758,873,831,425,420,10621,3,0,0,0,0,0,0,0,0,4,7,2948,1549,2607,660,817,836,943,896,454,472,12174
POA2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,15
POA2140,0,0,0,0,0,189,20,19,0,0,3,0,0,0,8,246,7,0,0,0,0,0,0,0,0,0,7,19,0,3,0,0,0,0,0,0,0,19,37,3,5,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,54,3,13,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,3,3,59,3,13,0,0,0,0,0,0,3,81,408,103,150,24,25,35,60,54,40,38,950,1478,1088,1943,313,440,529,596,631,369,182,7567,565,209,363,76,104,115,137,159,120,138,1993,9,9,16,0,12,0,6,5,0,8,63,2060,1304,2313,388,553,644,742,790,494,324,9618,0,3,0,0,0,0,0,0,0,7,12,2469,1408,2464,418,580,682,806,850,534,372,10583
POA2141,0,0,0,0,3,577,32,35,0,3,3,4,0,4,25,681,24,0,0,0,0,0,0,0,0,6,25,38,0,3,0,0,0,0,0,0,6,51,132,7,7,0,0,0,0,3,0,12,156,0,0,0,0,0,0,0,0,0,0,0,176,7,8,0,0,0,0,3,0,17,208,0,0,0,0,0,0,0,0,0,0,0,195,7,8,0,0,0,0,3,0,20,228,783,156,149,30,23,40,42,48,28,59,1363,4578,1455,1959,347,435,507,473,456,315,271,10791,2228,546,884,191,295,334,312,339,230,307,5657,40,13,20,5,7,7,4,4,0,18,109,6843,2009,2857,541,734,846,789,804,544,594,16560,3,0,3,0,0,0,0,0,3,11,31,7637,2166,3010,568,756,882,833,855,578,657,17945
POA2142,0,0,0,0,0,381,23,15,0,0,3,0,0,0,10,448,8,3,0,0,0,0,0,0,0,0,10,24,0,0,0,0,0,0,0,0,0,26,54,3,5,0,0,0,0,0,0,0,67,3,0,0,0,0,0,0,0,0,0,3,85,3,3,0,0,0,0,0,0,3,93,0,0,0,0,0,0,0,0,0,0,0,94,7,3,0,0,0,0,0,0,3,112,695,121,182,23,48,46,54,48,43,42,1303,2880,1280,2462,366,476,611,674,619,361,242,9958,1135,322,440,120,161,232,120,158,142,160,2992,31,19,19,9,7,4,7,8,5,5,109,4044,1622,2921,495,635,843,802,784,509,410,13064,4,0,0,0,0,0,0,0,0,14,25,4743,1741,3100,523,685,893,851,835,547,467,14388
POA2143,0,0,0,0,0,153,14,0,0,4,0,0,0,0,7,178,13,0,0,0,0,0,0,0,0,0,13,20,0,0,0,0,0,0,0,0,0,20,31,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,66,304,51,36,9,7,8,7,9,6,8,449,1408,366,419,75,92,89,104,80,40,80,2746,642,142,178,29,37,47,41,52,23,46,1243,9,8,3,0,0,0,3,0,0,0,27,2058,522,598,106,130,134,150,129,62,127,4016,0,0,0,0,0,0,0,0,0,0,3,2359,572,635,108,138,144,160,142,68,138,4470
POA2144,0,0,0,0,0,610,38,34,3,13,0,0,0,0,36,735,22,0,0,0,0,0,0,0,0,7,29,63,0,0,0,0,0,0,0,0,9,78,121,8,4,7,0,0,0,0,0,12,147,3,0,0,0,0,0,0,0,0,0,4,179,7,4,7,0,0,0,0,0,26,226,0,0,0,0,0,0,0,0,0,0,0,207,7,4,7,0,0,0,0,0,31,257,591,127,150,14,26,55,51,68,41,53,1180,4291,1841,3162,554,973,1168,1175,1098,681,356,15287,2501,808,1135,300,559,619,400,434,300,350,7409,49,35,27,9,18,9,15,11,4,17,199,6841,2682,4319,864,1552,1793,1595,1541,983,722,22893,8,0,3,0,0,0,5,3,3,30,52,7446,2806,4478,880,1576,1850,1652,1608,1032,801,24118
POA2145,0,0,0,5,5,1469,78,79,12,11,8,8,8,8,103,1770,135,0,0,0,0,0,0,0,0,28,161,201,3,0,0,0,0,0,0,3,23,234,171,10,3,0,0,0,0,0,0,36,223,7,0,0,0,0,0,0,0,0,10,13,381,14,6,0,0,0,0,0,3,63,470,0,0,0,0,0,0,0,0,0,3,3,522,12,5,0,0,0,0,0,3,88,634,3564,635,612,104,151,146,172,141,96,224,5842,9010,4282,6668,981,1264,1300,1581,1469,920,588,28061,1847,414,541,129,310,237,185,264,223,284,4426,73,25,50,8,8,3,10,7,7,16,216,10929,4726,7254,1115,1579,1541,1777,1743,1147,893,32699,6,8,3,3,0,0,6,0,4,43,75,14502,5362,7875,1224,1723,1693,1949,1878,1242,1158,38612
POA2146,0,0,0,0,0,287,14,25,0,6,3,0,0,0,13,350,20,0,0,0,0,0,0,0,0,0,25,32,3,0,0,0,0,0,0,0,0,39,33,3,3,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,75,6,3,0,0,0,0,0,0,3,79,0,0,0,0,0,0,0,0,0,0,0,89,6,3,0,0,0,0,0,0,5,105,913,122,112,33,28,26,27,38,19,28,1349,1725,971,1310,137,230,231,247,188,121,105,5262,339,94,134,19,86,57,40,57,37,57,923,11,13,13,0,3,0,0,0,6,5,58,2079,1073,1464,153,321,293,286,242,166,170,6238,0,0,3,0,0,0,0,0,0,8,14,2998,1191,1577,191,351,316,313,281,183,204,7604
POA2147,0,0,0,10,16,626,30,16,4,0,3,6,0,3,26,714,80,0,0,0,0,0,0,0,0,3,85,59,0,4,0,0,0,0,0,0,3,70,50,4,4,0,0,4,0,0,0,11,69,3,0,0,0,0,0,0,0,0,0,3,113,4,6,0,0,4,0,0,0,11,137,0,0,0,0,0,0,0,0,0,13,13,201,4,6,0,0,4,0,0,0,29,244,2379,362,318,64,73,67,62,47,18,108,3497,3227,1107,1431,190,282,217,245,185,126,157,7183,612,129,175,42,71,65,44,44,53,74,1302,38,13,7,0,0,3,0,4,0,6,78,3877,1248,1621,230,356,284,291,239,176,242,8560,17,3,0,0,0,0,0,0,0,34,58,6270,1614,1940,291,425,357,349,280,201,381,12113
POA2148,0,0,0,3,5,1205,43,36,0,10,7,5,3,0,44,1347,113,3,0,0,0,0,0,0,0,17,126,263,0,3,0,0,0,0,0,0,21,285,182,7,8,0,0,0,0,0,0,18,222,10,0,0,0,0,0,0,0,0,3,16,453,9,12,0,0,0,0,0,0,38,518,0,0,0,0,0,0,0,0,0,3,3,568,6,11,0,0,0,0,0,0,57,649,3327,663,549,82,119,126,107,115,73,202,5365,6787,2878,5039,652,740,843,998,844,479,399,19676,1347,349,519,100,147,145,209,193,152,194,3357,71,29,30,3,9,9,14,8,7,8,194,8210,3260,5595,761,901,998,1220,1049,639,602,23230,17,0,6,0,0,0,0,0,0,19,46,11555,3929,6151,846,1019,1123,1326,1161,711,820,28642
POA2150,0,0,0,0,0,315,28,20,7,0,0,0,5,4,37,430,12,0,0,0,0,0,0,0,0,5,17,44,0,0,0,0,0,0,0,0,12,57,87,8,0,0,0,0,0,0,0,16,106,0,0,0,0,0,0,0,0,0,3,3,130,8,0,3,0,0,0,0,0,29,169,0,0,0,0,0,0,0,0,0,0,0,143,8,0,3,0,0,0,0,0,34,186,865,239,294,73,100,131,150,173,165,96,2286,2094,1552,3855,748,928,1401,1821,1909,1339,404,16062,758,269,407,103,144,234,235,348,296,268,3063,13,9,31,0,11,14,11,25,14,7,129,2868,1832,4295,857,1080,1643,2069,2285,1657,681,19255,4,0,3,0,3,0,0,6,4,19,38,3738,2068,4586,928,1180,1779,2223,2459,1825,793,21579
POA2151,0,0,0,0,3,320,21,10,3,4,0,0,0,0,42,406,33,0,0,0,0,0,0,0,0,25,67,30,0,0,0,0,0,0,0,0,3,33,37,3,0,0,0,0,0,0,0,15,59,0,0,0,0,0,0,0,0,0,0,0,70,3,0,0,0,0,0,0,0,22,97,0,0,0,0,0,0,0,0,0,0,0,107,4,3,0,0,0,0,0,0,46,158,1287,177,196,69,48,35,47,51,13,91,2023,2179,954,1057,171,197,249,238,246,150,116,5544,499,158,168,49,62,91,51,77,45,91,1285,17,3,0,0,0,0,0,4,0,0,25,2689,1109,1228,217,259,341,284,325,196,206,6860,5,0,0,0,0,0,0,0,0,12,18,3981,1293,1427,294,302,371,333,378,212,313,8901
POA2152,0,0,0,0,0,191,19,4,0,4,0,0,0,0,9,215,38,0,0,0,0,0,0,0,0,3,46,18,0,0,0,0,0,0,0,0,3,20,16,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,6,45,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,7,84,718,121,96,28,22,17,30,13,8,36,1087,932,358,536,115,96,87,65,85,57,39,2366,144,63,42,19,26,41,13,16,25,24,405,8,4,4,0,0,0,0,0,0,0,20,1079,422,587,139,116,135,81,95,80,66,2788,0,0,0,0,0,0,0,0,0,0,3,1804,541,680,167,135,154,104,110,90,97,3878
POA2153,0,0,0,3,4,932,48,40,13,5,7,3,0,0,39,1092,99,6,0,0,0,0,0,0,0,25,133,97,3,3,0,0,0,0,0,0,7,113,73,4,0,0,0,0,0,0,0,8,88,3,0,0,0,0,0,0,0,0,3,3,168,7,3,0,0,0,0,0,0,24,204,0,0,0,0,0,0,0,0,0,5,5,267,9,3,3,0,0,0,0,0,52,340,3973,594,544,95,97,147,174,169,121,165,6080,6053,2439,1978,305,319,313,350,313,206,192,12461,782,209,314,73,78,84,109,111,103,150,2023,40,11,6,0,0,0,0,3,0,9,82,6872,2661,2296,381,405,396,466,426,313,350,14570,9,0,0,0,0,0,0,0,0,10,23,10857,3249,2842,481,501,545,634,595,436,525,20669
POA2154,0,0,0,26,35,655,39,40,3,4,3,0,4,4,54,802,141,4,0,0,0,0,0,0,0,0,151,78,3,0,0,3,0,0,0,0,7,102,69,7,6,0,0,0,0,0,0,3,89,0,0,0,0,0,0,0,0,0,0,0,150,11,8,0,5,0,0,0,0,14,193,5,0,0,0,0,0,0,0,0,64,76,297,12,12,0,4,0,0,0,0,82,417,3131,589,488,100,133,106,88,92,65,90,4877,4399,1494,1409,233,260,241,194,204,118,147,8698,555,193,289,54,82,81,79,92,52,115,1603,25,10,4,4,0,0,3,3,0,6,48,4986,1691,1699,292,342,320,282,296,169,271,10352,15,0,0,0,0,0,0,0,0,107,123,8130,2279,2191,388,475,429,366,386,227,464,15351
POA2155,0,0,0,0,0,485,40,32,13,4,11,0,3,0,16,616,35,0,0,0,0,0,0,0,0,3,38,48,3,3,0,0,0,0,0,0,4,62,24,4,3,0,0,0,0,0,0,4,39,0,0,0,0,0,0,0,0,0,0,0,82,4,9,0,0,0,0,0,0,6,99,0,0,0,0,0,0,0,0,0,0,0,112,4,8,0,0,0,0,0,0,13,144,3502,955,925,185,185,136,162,121,80,148,6403,5504,2546,2084,293,291,249,256,235,154,171,11770,471,193,222,63,67,45,64,91,54,82,1359,30,12,8,0,0,0,3,0,0,7,65,6005,2753,2311,355,357,295,322,329,215,259,13191,5,6,3,0,0,4,0,0,0,3,18,9510,3713,3243,536,541,433,480,451,295,410,19618
POA2156,0,0,0,0,0,252,0,0,0,4,0,0,0,0,8,271,50,0,5,0,0,0,0,0,0,0,55,19,0,0,0,0,0,0,0,0,0,24,9,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,85,3,5,0,0,0,0,0,0,4,93,1243,165,117,22,23,17,15,19,4,42,1665,701,104,70,9,16,3,5,15,7,26,957,62,12,15,0,8,0,0,8,4,3,104,3,0,0,0,0,0,0,0,0,0,3,765,113,90,9,25,3,10,24,7,27,1065,0,0,0,0,0,0,0,0,0,0,3,2009,271,199,31,48,19,29,45,16,67,2732
POA2157,0,0,0,0,0,73,4,0,0,0,0,0,0,0,3,80,5,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,19,274,48,28,0,0,4,0,0,0,10,362,232,18,19,3,0,3,4,3,0,4,295,46,4,3,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,5,279,23,28,4,0,3,9,3,0,6,351,3,0,0,0,0,0,0,0,0,0,3,558,68,52,4,0,6,7,3,0,18,717
POA2158,0,0,0,0,0,153,8,3,0,0,0,0,3,0,17,180,30,0,0,0,0,0,0,0,0,0,35,32,3,0,0,0,0,0,0,0,3,36,19,0,0,0,0,0,0,0,0,10,25,0,0,0,0,0,0,0,0,0,0,0,50,3,0,0,0,0,0,0,0,12,61,0,0,0,0,0,0,0,0,0,3,3,85,3,0,0,0,0,0,0,0,10,104,764,98,129,19,17,12,15,15,3,22,1097,718,142,183,29,33,30,25,10,7,12,1200,82,12,26,8,8,0,20,4,3,23,187,3,3,0,0,0,0,0,0,0,0,8,807,160,217,43,40,33,40,13,11,32,1394,0,0,0,0,0,0,0,0,0,3,5,1570,258,346,61,58,47,53,26,15,61,2496
POA2159,0,0,0,0,0,84,0,0,0,0,0,0,0,0,3,92,20,0,0,0,0,0,0,0,0,0,22,12,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,43,465,62,46,10,9,13,12,0,3,19,637,158,15,23,0,5,3,5,0,3,3,225,32,3,7,0,0,0,0,0,0,3,46,0,0,0,0,0,0,0,0,0,0,0,190,23,29,3,5,3,5,5,5,8,272,0,0,0,0,0,0,0,0,0,0,0,655,82,72,13,20,16,14,5,7,26,909
POA2160,0,0,0,0,3,747,33,11,3,6,10,0,0,4,43,856,56,0,0,0,0,0,0,0,0,5,66,86,0,3,0,0,0,0,0,0,15,108,110,3,3,0,0,0,0,0,0,6,127,0,0,0,0,0,0,0,0,0,0,3,200,3,9,0,0,0,0,0,0,23,235,0,0,0,0,0,0,0,0,0,0,0,258,3,9,0,0,0,0,0,0,31,296,1251,256,204,48,62,58,46,38,28,89,2087,4949,1721,1985,350,477,660,460,393,235,288,11533,1477,428,536,121,223,414,152,153,136,162,3806,68,20,18,15,7,8,5,5,3,13,154,6494,2174,2537,485,704,1078,620,548,376,469,15494,10,0,0,3,0,0,0,0,0,16,32,7754,2433,2745,537,771,1142,672,585,405,572,17623
POA2161,0,0,0,0,3,541,31,23,0,0,3,3,3,0,36,638,47,0,0,0,0,0,0,0,0,14,56,63,0,0,0,0,0,0,0,0,3,66,123,3,0,0,0,0,0,0,0,18,145,0,0,0,0,0,0,0,0,0,0,0,181,3,0,0,0,0,0,0,0,20,205,3,0,0,0,0,0,0,0,0,0,3,228,3,0,0,0,0,0,0,0,36,264,913,129,175,21,42,32,14,25,17,84,1438,4019,1342,1443,214,269,398,260,246,120,242,8548,1471,431,456,107,172,261,151,135,97,160,3438,49,17,10,0,8,10,0,0,4,15,107,5531,1788,1916,320,445,668,410,375,219,410,12085,15,0,3,0,0,0,0,0,0,18,38,6462,1918,2092,337,483,697,430,401,231,508,13566
POA2162,0,0,0,0,0,391,10,22,0,4,5,0,0,0,9,447,47,0,0,0,0,0,0,0,0,0,49,69,0,0,0,0,0,0,0,0,4,75,96,5,3,0,0,0,0,0,0,3,106,0,0,0,0,0,0,0,0,0,0,0,166,5,3,0,0,0,0,0,0,12,186,0,0,0,0,0,0,0,0,0,0,0,217,5,3,0,0,0,0,0,0,16,234,667,77,73,8,16,31,8,12,14,41,943,2905,595,588,113,115,152,102,99,41,126,4825,1289,242,295,56,56,100,81,53,52,97,2322,23,3,7,0,0,5,0,0,0,11,49,4217,841,885,164,170,259,181,153,95,231,7193,0,0,0,0,0,0,0,0,0,3,8,4883,921,954,176,187,285,197,164,108,273,8137
POA2163,0,0,0,4,4,186,10,0,0,0,0,0,0,0,41,239,14,0,0,0,0,0,0,0,0,7,21,23,3,0,0,0,0,0,0,0,10,32,39,0,0,0,0,0,0,0,0,29,66,0,0,0,0,0,0,0,0,0,6,6,63,3,0,0,0,0,0,0,0,36,103,0,0,0,0,0,0,0,0,0,3,3,76,3,0,0,0,0,0,0,0,51,129,257,52,31,7,14,4,9,10,13,40,443,1352,246,312,76,73,68,65,59,25,102,2372,841,122,175,24,53,46,61,57,40,92,1503,14,0,0,0,0,0,0,0,0,6,32,2209,369,483,97,120,118,126,114,63,199,3905,3,0,0,0,0,0,0,0,0,417,422,2476,418,518,108,134,122,134,129,78,653,4769
POA2164,0,0,0,0,0,710,20,19,4,0,0,3,8,4,15,786,24,0,0,0,0,0,0,0,0,0,28,67,4,0,0,0,0,0,0,0,0,71,109,5,3,3,0,0,0,0,0,0,120,6,0,0,0,0,0,0,0,0,3,9,176,5,3,3,0,0,0,0,0,7,196,0,0,0,0,0,0,0,0,0,4,3,205,5,3,3,0,0,0,0,0,7,228,914,74,60,11,16,13,17,20,6,39,1172,3420,672,632,94,124,220,173,90,33,146,5607,1189,210,277,55,81,146,108,107,121,63,2342,46,3,11,0,0,5,4,0,0,5,76,4654,883,919,150,201,365,288,193,155,213,8023,5,0,0,0,0,0,0,0,0,6,13,5570,958,977,162,217,377,299,210,156,260,9205
