POA_CODE_2016,A25_34_SOLSE_T_06_10,A25_34_SOLSE_T_11,A25_34_SOLSE_T_12,A25_34_SOLSE_T_13,A25_34_SOLSE_T_14,A25_34_SOLSE_T_15,A25_34_SOLSE_T_16,A25_34_SOLSE_T_YNS,A25_34_SOLSE_T_T,A25_34_L_PinE_NS_B00,A25_34_L_PinE_NS_00_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11,A25_34_L_PinE_NS_12,A25_34_L_PinE_NS_13,A25_34_L_PinE_NS_14,A25_34_L_PinE_NS_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B00,A25_34_T_00_05,A25_34_T_06_10,A25_34_T_11,A25_34_T_12,A25_34_T_13,A25_34_T_14,A25_34_T_15,A25_34_T_16,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B00,A35_44_SEO_00_05,A35_44_SEO_06_10,A35_44_SEO_11,A35_44_SEO_12,A35_44_SEO_13,A35_44_SEO_14,A35_44_SEO_15,A35_44_SEO_16,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_SOLSE_VWW_B00,A35_44_SOLSE_VWW_00_05,A35_44_SOLSE_VWW_06_10,A35_44_SOLSE_VWW_11,A35_44_SOLSE_VWW_12,A35_44_SOLSE_VWW_13,A35_44_SOLSE_VWW_14,A35_44_SOLSE_VWW_15,A35_44_SOLSE_VWW_16,A35_44_SOLSE_VWW_YNS,A35_44_SOLSE_VWW_T,A35_44_SOLSE_NWNAA_B00,A35_44_SOLSE_NWNAA_00_05,A35_44_SOLSE_NWNAA_06_10,A35_44_SOLSE_NWNAA_11,A35_44_SOLSE_NWNAA_12,A35_44_SOLSE_NWNAA_13,A35_44_SOLSE_NWNAA_14,A35_44_SOLSE_NWNAA_15,A35_44_SOLSE_NWNAA_16,A35_44_SOLSE_NWNAA_YNS,A35_44_SOLSE_NWNAA_T,A35_44_SOLSE_PinE_NS_B00,A35_44_SOLSE_PinE_NS_00_05,A35_44_SOLSE_PinE_NS_06_10,A35_44_SOLSE_PinE_NS_11,A35_44_SOLSE_PinE_NS_12,A35_44_SOLSE_PinE_NS_13,A35_44_SOLSE_PinE_NS_14,A35_44_SOLSE_PinE_NS_15,A35_44_SOLSE_PinE_NS_16,A35_44_SOLSE_PinE_NS_YNS,A35_44_SOLSE_PinE_NS_T,A35_44_SOLSE_T_B00,A35_44_SOLSE_T_00_05,A35_44_SOLSE_T_06_10,A35_44_SOLSE_T_11,A35_44_SOLSE_T_12,A35_44_SOLSE_T_13,A35_44_SOLSE_T_14,A35_44_SOLSE_T_15,A35_44_SOLSE_T_16,A35_44_SOLSE_T_YNS,A35_44_SOLSE_T_T,A35_44_L_PinE_NS_B00,A35_44_L_PinE_NS_00_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11,A35_44_L_PinE_NS_12,A35_44_L_PinE_NS_13,A35_44_L_PinE_NS_14,A35_44_L_PinE_NS_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B00,A35_44_T_00_05,A35_44_T_06_10,A35_44_T_11,A35_44_T_12,A35_44_T_13,A35_44_T_14,A35_44_T_15,A35_44_T_16,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B00,A45_54_SEO_00_05,A45_54_SEO_06_10,A45_54_SEO_11,A45_54_SEO_12,A45_54_SEO_13,A45_54_SEO_14,A45_54_SEO_15,A45_54_SEO_16,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_SOLSE_VWW_B00,A45_54_SOLSE_VWW_00_05,A45_54_SOLSE_VWW_06_10,A45_54_SOLSE_VWW_11,A45_54_SOLSE_VWW_12,A45_54_SOLSE_VWW_13,A45_54_SOLSE_VWW_14,A45_54_SOLSE_VWW_15,A45_54_SOLSE_VWW_16,A45_54_SOLSE_VWW_YNS,A45_54_SOLSE_VWW_T,A45_54_SOLSE_NWNAA_B00,A45_54_SOLSE_NWNAA_00_05,A45_54_SOLSE_NWNAA_06_10,A45_54_SOLSE_NWNAA_11,A45_54_SOLSE_NWNAA_12,A45_54_SOLSE_NWNAA_13,A45_54_SOLSE_NWNAA_14,A45_54_SOLSE_NWNAA_15,A45_54_SOLSE_NWNAA_16,A45_54_SOLSE_NWNAA_YNS,A45_54_SOLSE_NWNAA_T,A45_54_SOLSE_PinE_NS_B00,A45_54_SOLSE_PinE_NS_00_05,A45_54_SOLSE_PinE_NS_06_10,A45_54_SOLSE_PinE_NS_11,A45_54_SOLSE_PinE_NS_12,A45_54_SOLSE_PinE_NS_13,A45_54_SOLSE_PinE_NS_14,A45_54_SOLSE_PinE_NS_15,A45_54_SOLSE_PinE_NS_16,A45_54_SOLSE_PinE_NS_YNS,A45_54_SOLSE_PinE_NS_T,A45_54_SOLSE_T_B00,A45_54_SOLSE_T_00_05,A45_54_SOLSE_T_06_10,A45_54_SOLSE_T_11,A45_54_SOLSE_T_12,A45_54_SOLSE_T_13,A45_54_SOLSE_T_14,A45_54_SOLSE_T_15,A45_54_SOLSE_T_16,A45_54_SOLSE_T_YNS,A45_54_SOLSE_T_T,A45_54_L_PinE_NS_B00,A45_54_L_PinE_NS_00_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11,A45_54_L_PinE_NS_12,A45_54_L_PinE_NS_13,A45_54_L_PinE_NS_14,A45_54_L_PinE_NS_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B00,A45_54_T_00_05,A45_54_T_06_10,A45_54_T_11,A45_54_T_12,A45_54_T_13,A45_54_T_14,A45_54_T_15,A45_54_T_16,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B00,A55_64_SEO_00_05,A55_64_SEO_06_10,A55_64_SEO_11,A55_64_SEO_12,A55_64_SEO_13,A55_64_SEO_14,A55_64_SEO_15,A55_64_SEO_16,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_SOLSE_VWW_B00,A55_64_SOLSE_VWW_00_05,A55_64_SOLSE_VWW_06_10,A55_64_SOLSE_VWW_11
POA2151,440,60,92,138,119,105,50,18,1457,0,0,0,0,0,0,0,0,0,3,3,364,254,493,78,110,152,126,124,52,22,1778,182,46,56,17,10,3,9,8,0,10,340,374,365,364,45,46,44,36,58,34,19,1385,21,28,42,6,16,29,6,6,0,3,165,3,3,0,0,0,0,0,0,0,0,5,396,397,407,53,66,73,42,68,36,20,1550,0,0,0,0,0,0,0,0,0,3,3,578,447,456,69,75,76,44,73,40,38,1893,270,28,23,6,0,0,0,3,0,4,334,577,161,75,12,11,12,10,6,0,13,869,97,33,36,9,7,5,3,7,4,7,210,3,0,0,0,0,0,0,3,0,0,4,676,200,106,22,18,18,16,11,8,23,1087,0,0,0,0,0,0,0,0,0,0,3,946,231,130,26,14,18,14,17,8,24,1421,285,7,9,3,0,0,0,3,0,5,313,540,47,22,0
POA2152,280,53,59,58,33,39,28,10,777,0,0,0,0,0,0,0,0,0,0,0,191,131,312,60,59,65,43,43,33,12,945,110,34,27,6,9,3,3,0,0,12,207,167,138,158,28,17,23,13,15,3,7,570,10,14,11,6,3,11,0,3,0,0,56,0,3,0,0,0,0,0,0,0,0,3,175,158,167,30,17,33,18,15,3,7,629,0,0,0,0,0,0,0,0,0,0,0,277,198,199,40,27,33,16,18,3,24,837,129,25,5,6,4,0,0,0,0,0,165,227,51,27,11,0,3,0,0,0,3,321,18,14,7,3,7,6,0,0,3,3,56,0,0,0,0,0,0,0,0,0,0,3,247,64,34,11,9,8,0,0,8,6,380,0,0,0,0,0,0,0,0,0,0,0,370,83,39,15,12,6,7,0,8,7,548,125,3,0,3,0,0,0,0,0,4,135,196,10,7,3
POA2153,633,79,87,90,121,134,68,44,2199,0,0,0,0,0,0,0,0,0,0,3,787,542,725,102,101,121,143,157,83,65,2820,504,174,128,21,21,23,23,15,5,19,932,897,1166,761,108,97,95,90,64,44,31,3357,26,47,68,16,13,14,12,18,4,0,211,0,3,3,0,0,0,0,0,0,0,12,922,1216,828,122,118,115,103,81,51,31,3580,0,0,0,0,0,0,0,0,0,0,3,1428,1388,953,144,138,133,123,97,58,54,4514,844,105,71,4,16,11,7,3,0,15,1082,1629,408,189,21,18,9,11,6,6,28,2325,157,57,54,6,13,3,6,3,7,14,313,6,3,3,0,0,0,0,0,0,0,16,1793,463,239,26,32,16,18,10,14,39,2655,0,0,0,0,0,0,0,0,0,0,0,2641,571,310,32,44,26,29,15,15,58,3741,857,45,14,7,5,8,4,4,0,9,951,1538,88,31,3
POA2154,362,44,77,54,35,64,31,34,1340,0,0,0,0,0,0,0,0,0,0,0,549,353,405,53,96,66,44,74,41,48,1739,355,110,88,19,26,19,16,12,13,5,670,620,621,493,56,71,63,54,52,27,22,2082,19,41,54,7,12,16,17,12,11,5,188,3,3,0,0,0,0,0,0,0,0,12,640,664,545,68,85,77,72,62,36,28,2279,0,0,0,0,0,0,0,0,0,0,0,1002,782,631,89,111,94,90,76,49,32,2951,641,147,92,17,20,12,15,13,7,11,969,1113,274,168,39,21,25,17,14,11,27,1700,91,47,62,3,10,9,13,7,0,11,257,7,0,0,0,0,0,0,0,0,0,8,1213,321,227,39,32,35,30,24,11,35,1970,0,0,0,0,0,0,0,0,0,0,0,1852,469,319,59,46,47,41,42,17,44,2932,681,50,23,7,5,3,3,0,0,11,792,1230,91,36,4
POA2155,638,82,78,68,73,76,46,40,2067,0,0,3,0,0,0,0,0,0,0,4,853,583,736,101,101,84,101,96,61,53,2777,648,201,233,32,33,14,31,29,15,31,1272,1038,1004,666,85,97,54,63,53,26,31,3120,26,34,41,7,9,3,8,9,6,0,149,3,5,6,0,0,0,0,0,0,0,13,1066,1042,714,90,109,61,67,65,38,30,3284,0,0,0,0,0,0,0,0,0,0,3,1715,1244,943,125,144,82,100,90,52,60,4558,871,199,157,38,27,18,11,3,8,19,1360,1570,492,293,16,22,27,15,18,7,29,2484,91,62,24,4,10,6,4,4,5,13,224,7,0,4,0,0,0,0,0,0,0,11,1676,550,323,23,28,33,16,15,19,43,2723,3,0,0,0,0,0,0,0,0,0,9,2547,752,475,64,56,47,31,20,24,66,4087,761,81,27,3,0,8,3,4,0,10,905,1330,130,44,4
POA2156,20,6,0,0,6,9,3,3,77,0,0,0,0,0,0,0,0,0,0,0,56,30,22,9,3,0,6,10,5,10,151,87,30,13,5,4,3,0,3,0,3,159,77,31,20,3,7,0,0,3,0,0,149,0,0,3,0,3,0,0,3,0,0,12,3,0,0,0,0,0,0,0,0,0,3,80,36,24,3,13,0,0,4,0,0,159,0,0,0,0,0,0,0,0,0,0,0,165,62,43,9,14,8,0,7,0,7,314,261,37,23,3,0,0,3,0,3,7,338,155,24,12,0,5,0,0,0,0,7,206,7,3,6,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,166,25,17,0,6,0,0,0,3,7,222,0,0,0,0,0,0,0,0,0,0,0,425,69,44,3,6,3,4,0,6,15,568,309,15,3,0,0,0,0,0,0,3,336,165,14,3,0
POA2157,3,4,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,24,8,7,4,0,0,3,0,0,0,47,27,5,5,0,0,0,0,0,0,3,46,16,3,5,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,9,5,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,43,17,13,0,0,0,0,0,0,3,74,76,8,3,0,0,0,0,0,0,4,92,51,4,10,0,0,0,0,0,0,4,64,8,3,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,52,4,10,0,0,0,3,0,0,4,78,0,0,0,0,0,0,0,0,0,0,0,127,15,16,0,0,3,3,0,0,9,170,62,3,0,0,0,0,0,0,0,0,67,66,0,0,0
POA2158,28,3,4,0,4,4,3,0,100,0,0,0,0,0,0,0,0,0,0,0,75,22,35,11,4,0,4,7,3,5,171,60,21,23,0,5,0,0,0,0,0,111,88,57,55,3,5,6,3,0,0,0,226,3,0,8,3,3,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,97,56,61,7,10,6,8,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,149,72,81,12,13,8,8,4,0,3,363,186,14,23,3,3,3,0,0,0,3,238,184,31,42,7,4,7,3,0,0,0,286,11,7,5,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,194,38,43,3,6,12,4,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,381,54,61,9,8,9,9,0,0,10,548,174,11,10,3,0,0,0,0,0,3,196,170,7,4,0
POA2159,8,0,3,0,0,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,28,10,9,3,5,3,0,4,0,0,63,34,11,10,3,0,0,5,0,0,0,62,7,5,15,0,0,0,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,4,16,0,0,0,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,47,14,21,5,3,4,5,0,0,0,99,100,10,12,0,3,3,0,0,3,3,132,32,10,3,0,0,0,0,0,0,3,47,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,37,11,3,0,0,0,0,0,0,3,50,0,0,0,0,0,0,0,0,0,0,0,132,23,12,0,5,3,0,0,3,7,183,118,10,0,0,0,3,0,0,0,6,133,36,0,0,0
POA2160,1124,195,275,448,268,238,128,84,3709,0,0,0,0,0,0,0,0,0,4,6,559,580,1196,209,300,482,282,242,136,98,4067,142,54,33,15,5,9,6,3,4,17,274,800,553,440,56,102,78,31,35,35,40,2170,71,102,127,25,68,87,25,11,9,11,538,5,3,10,4,3,0,3,0,0,0,30,874,660,577,82,167,168,52,51,46,52,2740,0,0,0,0,0,0,0,0,0,0,4,1013,717,613,99,171,175,63,55,48,67,3018,277,41,13,8,0,0,0,3,0,9,355,1377,252,118,19,18,18,10,11,4,39,1860,267,127,115,21,31,50,15,17,9,17,674,18,3,0,0,0,0,0,0,0,3,21,1655,379,234,43,55,61,24,29,15,63,2557,0,0,0,0,0,0,0,0,0,3,5,1936,422,249,45,56,65,25,30,10,71,2917,256,13,6,0,0,0,0,0,0,8,292,1141,75,40,7
POA2161,855,126,189,277,145,123,60,83,2756,0,0,0,0,0,0,0,0,0,0,4,556,484,899,129,197,291,154,131,65,95,2987,110,33,28,6,5,4,0,3,0,3,195,620,386,304,28,36,49,24,34,8,35,1525,83,111,118,25,46,54,24,11,15,26,506,8,0,3,0,0,3,0,0,0,3,23,709,505,422,57,81,103,50,45,21,60,2060,0,0,0,0,0,0,0,0,0,3,3,820,539,456,63,91,108,50,44,21,71,2252,189,19,11,0,4,0,0,4,0,8,241,1172,168,80,9,9,11,3,5,9,47,1515,285,113,79,13,30,24,14,13,8,22,612,7,3,3,0,3,0,0,0,0,0,15,1469,286,167,21,35,36,19,20,14,68,2144,3,0,0,0,0,0,0,0,0,3,6,1662,304,176,26,38,37,21,28,17,80,2390,178,4,15,0,0,0,0,0,0,10,212,898,44,16,3
POA2162,300,51,38,44,52,43,25,41,979,0,0,0,0,0,0,0,0,0,0,0,298,176,304,51,44,53,53,48,24,49,1106,75,11,17,0,3,0,0,0,0,3,117,506,171,108,13,23,13,13,10,7,21,890,104,96,88,7,10,25,14,3,14,9,375,3,0,3,0,0,0,0,0,0,0,11,616,263,194,24,37,42,27,8,20,33,1271,0,0,0,0,0,0,0,0,0,0,0,695,275,207,28,36,45,31,8,21,40,1383,154,8,12,0,0,3,0,0,0,3,185,866,83,40,11,7,4,6,5,3,18,1046,302,61,55,15,15,11,9,7,6,21,502,6,0,0,0,0,0,0,0,0,0,10,1178,150,96,22,16,21,14,8,8,43,1554,0,0,0,0,0,0,0,0,0,0,0,1332,158,107,25,16,27,14,8,10,42,1743,129,3,5,0,0,0,0,0,0,8,138,665,28,12,3
POA2163,156,43,46,49,42,29,16,22,606,0,0,0,0,0,0,0,0,0,147,147,157,83,163,45,47,49,47,38,21,176,827,30,16,4,0,0,0,0,0,0,0,53,263,82,73,14,8,15,4,6,3,14,485,64,37,49,5,12,9,9,7,6,8,212,4,0,0,0,0,0,0,0,0,0,4,330,120,116,19,17,29,18,16,13,25,701,0,0,0,0,0,0,0,0,0,118,117,361,132,127,19,23,29,18,16,11,146,869,54,4,0,0,0,0,0,0,0,0,64,378,30,28,3,3,0,0,4,0,18,466,196,34,34,3,5,4,5,7,7,5,300,4,0,0,0,0,0,0,0,0,0,9,576,65,59,9,13,3,7,12,8,25,782,0,0,0,0,0,0,0,0,0,70,67,635,76,65,9,14,3,9,12,8,92,915,39,3,7,0,0,0,0,0,0,3,50,314,18,10,3
POA2164,261,47,42,80,69,37,32,19,1129,0,0,0,0,0,0,0,0,0,0,0,388,217,281,53,47,82,77,45,32,25,1236,107,7,14,3,4,0,0,0,0,7,135,531,160,117,14,18,23,22,7,12,22,920,54,59,57,16,31,24,28,17,11,10,303,6,0,0,0,0,0,0,0,0,0,7,595,220,173,29,42,47,50,28,24,37,1232,0,0,0,0,0,0,0,0,0,0,0,699,231,185,28,44,47,50,28,24,36,1372,160,10,3,0,0,0,0,0,0,8,186,730,101,47,8,9,9,9,3,0,25,930,146,42,60,10,17,26,14,22,11,10,362,3,0,0,0,0,0,0,0,0,0,8,878,144,105,19,26,41,23,20,14,35,1298,0,0,0,0,0,0,0,0,0,0,0,1037,151,110,20,26,41,23,20,16,39,1481,228,10,0,3,0,0,0,0,0,13,252,724,41,22,7
POA2165,835,197,200,321,242,237,167,109,3644,0,0,0,0,0,0,0,0,0,0,4,942,572,864,203,207,329,248,246,172,120,3905,158,34,28,13,5,3,0,0,5,10,258,1399,479,377,61,50,72,55,56,25,54,2619,268,198,256,71,80,149,114,100,112,44,1388,9,3,3,3,0,0,3,3,3,6,32,1677,685,636,136,132,218,165,160,139,103,4044,0,0,0,0,0,0,0,0,0,0,0,1837,718,669,145,133,221,168,162,140,112,4305,204,19,18,0,3,0,0,0,3,7,261,1874,241,197,35,35,42,29,27,14,42,2539,724,202,240,55,49,148,96,95,76,64,1737,21,0,0,0,0,0,3,0,3,0,30,2619,445,434,88,84,188,132,121,96,108,4310,3,0,0,0,0,0,0,0,0,0,3,2823,465,455,89,85,188,130,120,93,118,4571,223,10,5,0,0,0,0,0,0,8,245,1442,128,71,11
POA2166,1220,192,290,341,267,211,79,151,4479,0,0,0,0,0,0,0,0,0,3,7,1278,629,1270,199,307,355,270,218,83,170,4785,200,35,19,10,3,6,6,6,0,7,292,2231,328,309,31,56,57,36,30,7,78,3158,757,400,411,65,76,108,70,50,23,77,2035,19,3,8,0,0,0,0,0,0,6,41,3009,737,718,96,132,164,105,79,31,158,5234,0,0,0,0,0,0,0,0,0,3,7,3211,776,735,109,132,166,108,84,35,169,5532,224,19,21,0,9,7,0,0,0,9,278,2535,157,90,14,20,4,16,12,5,94,2953,2168,285,288,63,60,77,48,64,30,125,3208,25,4,3,0,0,0,0,0,0,0,39,4733,444,381,74,78,89,67,78,31,217,6195,4,4,0,0,0,0,0,0,0,6,8,4964,464,393,72,86,93,66,78,31,234,6482,159,9,10,0,0,0,0,3,0,9,187,1696,71,27,0
POA2167,282,39,47,34,29,35,15,10,775,0,0,0,0,0,0,0,0,0,0,0,216,142,296,47,45,44,29,35,17,14,887,60,34,16,0,3,3,3,3,0,4,125,214,296,291,38,23,25,19,13,3,10,933,8,7,17,3,0,4,0,3,3,0,46,0,0,0,0,0,0,0,0,0,0,3,217,306,314,40,23,25,18,14,6,12,981,0,0,0,0,0,0,0,0,0,0,0,281,339,326,40,28,30,23,18,6,14,1109,87,19,4,3,0,0,0,0,0,0,111,336,129,82,4,5,3,3,7,0,5,582,28,9,9,3,0,3,4,0,3,0,62,5,3,0,0,0,0,0,0,0,0,12,375,142,97,6,5,8,8,9,4,7,658,0,0,0,0,0,0,0,0,0,4,3,461,164,96,13,5,6,8,9,4,12,767,100,6,3,0,0,0,0,0,0,3,118,256,34,15,3
POA2168,561,82,71,121,79,54,42,65,2364,3,0,0,0,0,0,0,0,0,3,7,1045,470,596,90,79,130,83,61,48,81,2685,248,37,21,0,4,3,3,0,3,10,329,1455,432,254,26,31,26,22,18,16,60,2336,275,135,117,30,14,30,23,19,20,17,673,17,5,4,0,0,0,0,0,0,0,33,1749,575,370,56,45,61,40,38,33,77,3040,0,0,0,0,0,0,0,0,0,0,0,1994,612,398,53,52,67,43,38,35,85,3373,347,19,10,0,0,0,0,0,0,22,396,1941,206,107,7,17,17,10,5,7,60,2386,654,121,86,20,19,24,9,13,15,31,989,14,0,4,0,0,0,0,0,0,0,28,2617,329,204,25,32,43,21,15,24,96,3402,3,0,0,0,0,0,0,0,0,0,8,2963,351,214,25,34,43,21,15,24,117,3801,330,14,11,0,0,0,0,0,0,18,379,1674,89,41,3
POA2170,1893,339,397,492,364,384,208,137,7054,0,0,0,0,0,0,3,0,0,8,16,2218,1257,2035,375,428,531,405,414,221,171,8047,600,139,111,24,22,21,8,19,6,30,988,2848,1370,1385,142,167,166,140,107,40,92,6452,255,253,275,84,76,105,72,65,58,39,1270,26,13,10,0,0,0,0,3,0,7,62,3129,1629,1665,227,247,266,213,171,100,129,7784,3,0,3,0,0,0,0,0,0,5,12,3735,1769,1782,253,268,289,224,190,109,166,8779,859,99,52,11,4,3,9,5,0,37,1074,3986,726,433,60,50,46,39,27,9,101,5479,681,262,212,45,39,95,74,51,48,41,1543,29,8,4,4,0,3,0,0,0,5,55,4696,995,651,112,91,142,116,78,61,148,7079,3,0,3,0,0,0,0,0,0,11,18,5555,1089,706,119,100,146,123,82,60,189,8164,907,45,13,0,5,6,4,0,0,33,1017,3157,261,118,19
POA2171,366,64,44,46,29,33,30,25,1814,0,0,0,0,0,0,0,0,0,0,0,1069,426,391,67,48,53,33,37,31,39,2185,363,47,31,3,4,0,3,0,0,11,468,1463,508,326,23,27,21,22,17,8,35,2448,86,50,40,12,4,13,4,4,5,3,212,16,7,0,0,0,0,0,0,0,0,18,1566,556,368,34,27,35,27,28,14,36,2686,0,0,0,0,0,0,0,0,0,0,3,1929,609,400,33,33,34,30,29,14,50,3157,403,30,19,0,0,3,0,3,0,14,479,1851,243,110,9,3,7,10,5,3,35,2277,225,54,35,12,9,10,0,4,4,9,357,23,0,0,0,0,0,0,0,0,0,21,2095,297,143,21,12,13,11,6,4,39,2653,0,0,0,0,0,0,0,0,0,0,0,2500,326,166,21,16,15,17,10,4,58,3138,266,7,4,0,0,3,3,0,0,12,292,1354,104,42,5
POA2172,12,3,0,0,0,0,0,3,46,0,0,0,0,0,0,0,0,0,0,0,35,14,21,3,3,0,0,0,3,5,81,26,3,0,0,0,0,0,0,0,0,30,44,34,21,0,4,0,0,0,0,4,109,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,46,33,19,0,4,0,0,0,0,4,113,0,0,0,0,0,0,0,0,0,0,0,74,38,19,0,4,0,0,0,0,4,144,43,7,3,0,0,0,0,0,0,0,55,122,15,3,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,128,17,3,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,171,22,6,0,0,0,0,0,0,0,212,36,3,3,0,0,0,0,0,0,0,46,107,3,0,0
POA2173,143,22,28,23,24,25,12,5,542,0,0,0,0,0,0,0,0,0,0,0,256,127,173,29,30,31,27,26,13,13,719,119,32,32,3,3,3,9,0,0,3,210,238,235,147,15,24,35,19,4,12,8,733,3,10,3,0,0,0,3,0,0,3,25,4,0,0,0,0,0,0,0,0,0,4,244,237,150,17,24,32,21,4,16,12,763,0,0,0,0,0,0,0,0,0,0,0,365,277,178,23,28,34,29,6,19,15,968,204,23,16,4,3,0,0,0,0,9,255,427,121,68,10,7,0,4,3,3,9,650,24,4,6,0,0,3,3,0,0,3,40,3,0,0,0,0,0,0,0,0,0,3,459,123,69,10,7,7,5,0,3,11,693,0,0,0,0,0,0,0,0,0,0,0,666,148,86,11,12,5,5,3,3,19,951,151,3,7,0,0,0,0,0,0,5,167,457,32,17,4
POA2174,76,12,6,13,0,3,0,0,188,0,0,0,0,0,0,0,0,0,0,0,71,33,87,15,6,13,0,3,0,0,229,20,3,6,0,0,0,0,3,0,0,26,68,68,74,14,6,0,7,4,3,3,245,3,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,79,68,81,14,6,0,5,3,3,3,255,0,0,0,0,0,0,0,0,0,0,0,97,71,85,14,6,0,5,3,3,3,285,11,5,3,0,0,0,0,0,0,0,23,91,28,15,0,5,0,0,0,0,4,137,10,0,0,0,0,0,0,0,0,0,8,3,6,0,0,0,0,0,0,0,0,6,97,30,15,0,5,0,0,0,0,4,153,0,0,0,0,0,0,0,0,0,0,0,110,34,12,0,9,0,0,0,0,4,175,13,0,0,0,0,0,0,0,0,0,8,56,5,7,0
POA2175,4,0,0,8,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,15,5,5,0,0,8,3,0,0,3,39,3,0,0,0,0,0,0,0,0,0,6,20,3,0,0,0,0,0,0,0,3,31,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0,0,0,3,0,3,42,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,0,0,3,0,0,44,23,3,0,0,0,0,0,0,0,0,27,35,4,0,0,0,0,0,0,0,3,39,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,45,5,0,0,0,0,0,0,0,3,55,0,0,0,0,0,0,0,0,0,0,0,62,8,0,0,0,0,0,0,0,3,79,23,0,0,0,0,0,0,0,0,0,23,56,0,0,0
POA2176,472,88,84,141,73,89,60,48,2379,0,0,0,0,0,0,0,0,0,0,0,1055,451,491,95,84,150,75,94,60,59,2618,253,29,8,8,0,8,0,0,3,8,321,1584,414,229,25,35,35,32,23,7,43,2418,181,126,112,28,35,48,42,47,35,26,669,15,3,0,0,0,0,0,0,0,4,22,1775,546,338,54,64,76,77,68,45,72,3115,0,0,0,0,0,0,0,0,0,0,0,2034,574,347,59,65,88,76,69,46,82,3432,351,6,4,3,0,0,0,0,0,12,381,2453,218,134,23,28,28,12,21,8,59,2977,706,141,111,19,28,50,28,40,38,30,1183,16,3,3,0,0,0,0,0,0,3,26,3173,363,244,42,54,72,43,61,43,101,4187,0,0,0,0,0,0,0,0,0,3,7,3528,375,249,40,54,72,43,61,43,115,4576,503,4,3,4,0,0,0,0,0,12,519,2620,96,53,4
POA2177,192,44,37,33,31,27,18,26,910,0,0,0,0,0,0,0,0,0,0,0,450,134,197,48,37,33,26,25,18,31,1007,77,3,4,0,0,0,0,4,0,3,95,728,136,71,9,10,7,11,12,3,24,1014,135,68,60,14,8,13,9,13,3,13,327,10,0,0,0,0,0,0,0,0,0,11,872,202,127,24,12,15,24,27,5,39,1354,0,0,0,0,0,0,0,0,0,0,0,955,205,131,21,12,15,26,29,5,40,1450,92,3,0,0,0,0,0,0,0,7,101,919,71,28,3,0,3,0,3,0,23,1047,458,55,43,7,4,12,6,7,7,29,622,7,0,0,0,0,0,0,0,0,0,9,1383,126,69,10,4,14,6,13,6,50,1684,0,0,0,0,0,0,0,0,0,0,0,1474,134,69,10,4,14,6,13,10,53,1788,103,0,0,0,0,0,0,0,0,3,106,831,22,12,3
